ResourceID,brocade.id,card,order,source_field,source_code,Carrier Type
d0f63b7a-6a9b-5ab2-9f2c-c5c1d274e059,tg:lhps:33065_#1,e22_Carrier,1,kenmerken.lhdragerps,ddo,canvas (textile material)
1d602980-f488-55ea-a6b0-a2a591184c73,tg:lhps:36643_#1,e22_Carrier,1,kenmerken.lhdragerps,ddo,canvas (textile material)
edbc60de-5604-5c92-ab04-f56f5e08eb94,tg:lhps:7672_#1,e22_Carrier,1,kenmerken.lhdragerps,dpp,paper (fiber product)
79458534-102a-5933-b861-495180317a12,tg:lhps:32393_#1,e22_Carrier,1,kenmerken.lhdragerps,ddo,canvas (textile material)
45314251-250e-5440-a93f-268bcdd34ce5,tg:lhps:33699_#1,e22_Carrier,1,kenmerken.lhdragerps,ddo,canvas (textile material)
9c9fb252-a0b3-5e64-8fef-4d10718e64bf,tg:lhps:43772_#1,e22_Carrier,1,kenmerken.lhdragerps,ddo,canvas (textile material)
17655e15-6d12-5e7f-8238-32a5ac986c35,tg:lhps:36792_#1,e22_Carrier,1,kenmerken.lhdragerps,ddo,canvas (textile material)
779d1fc0-130c-54ed-bc90-f25de0cdf3cd,tg:lhps:44990_#1,e22_Carrier,1,kenmerken.lhdragerps,ddo,canvas (textile material)
d3ec159a-a410-5bea-a0ca-4e093176482d,tg:lhps:33955_#1,e22_Carrier,1,kenmerken.lhdragerps,ddo,canvas (textile material)
c7c629a3-7855-5f6a-b550-c5a664790d31,tg:lhps:36782_#1,e22_Carrier,1,kenmerken.lhdragerps,dkt,cardboard
e6063851-868c-5b64-a884-c6abb7160d9e,tg:lhps:33945_#1,e22_Carrier,1,kenmerken.lhdragerps,ddo,canvas (textile material)
fbf81512-94b9-5596-8217-21f4415f293f,tg:lhps:34294_#1,e22_Carrier,1,kenmerken.lhdragerps,ddo,canvas (textile material)
e82a67a4-ae75-5ffd-863f-42e952c03a98,tg:lhps:449_#1,e22_Carrier,1,kenmerken.lhdragerps,dpp,paper (fiber product)
6a1b947c-dfec-5ec8-a4a4-1fdf58525556,tg:lhps:34284_#1,e22_Carrier,1,kenmerken.lhdragerps,ddo,canvas (textile material)
a8909820-d490-594a-9618-747d3344712e,tg:lhps:32814_#1,e22_Carrier,1,kenmerken.lhdragerps,ddo,canvas (textile material)
aa3687ad-9eeb-5b7e-98dd-f99d7a2e7db7,tg:lhps:33487_#1,e22_Carrier,1,kenmerken.lhdragerps,ddo,canvas (textile material)
e01de4dc-5be0-598c-b410-2a68b6516b33,tg:lhps:908_#2,e22_Carrier,1,kenmerken.lhdragerps,dpp,paper (fiber product)
f645f08f-c2a3-517b-a782-7f58f6c641c5,tg:lhps:33497_#1,e22_Carrier,1,kenmerken.lhdragerps,ddo,canvas (textile material)
1d845795-4727-55cf-90aa-8f3c82a0ab81,tg:lhps:45158_#1,e22_Carrier,1,kenmerken.lhdragerps,dkt,cardboard
f6048767-4943-5b56-aab2-6195efaeef79,tg:lhps:45020_#1,e22_Carrier,1,kenmerken.lhdragerps,ddo,canvas (textile material)
b16c3c6d-b961-5cf7-af85-1954fd2588e8,tg:lhps:32876_#1,e22_Carrier,1,kenmerken.lhdragerps,ddo,canvas (textile material)
d60ae3e8-aff9-5fef-bd42-9eb3cc631f37,tg:lhps:45052_#1,e22_Carrier,1,kenmerken.lhdragerps,ddo,canvas (textile material)
