ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type
200ed6b6-9b0f-59ae-8e71-036768480747,tg:lhps:4706_#1,e22_AcquisitionNumbers,1,237517,aanwinst nummer
99271882-106d-50d3-b146-0379b87b9fd3,tg:lhps:14747_#1,e22_AcquisitionNumbers,1,159015/2,aanwinst nummer
402eff18-4022-5f1e-adad-fb9e53b4d797,tg:lhps:10389_#3,e22_AcquisitionNumbers,3,185357,aanwinst nummer
32749a5c-004c-5c7a-8dcd-5e1c118c88a1,tg:lhps:25536_#1,e22_AcquisitionNumbers,1,225255/361,aanwinst nummer
9e822145-415c-50f3-bc84-58328c1d8774,tg:lhps:1120_#1,e22_AcquisitionNumbers,1,181399/1,aanwinst nummer
4c22ab5a-22ca-5dc1-8fdc-f36b59cdd0f5,tg:lhps:41498_#1,e22_AcquisitionNumbers,1,225276/35,aanwinst nummer
a90c186e-0cad-5b28-89b2-b4b9084ccf0c,tg:lhps:11161_#1,e22_AcquisitionNumbers,1,200382/23,aanwinst nummer
33a5318b-2e84-5f8b-b5f0-8ccb17d644be,tg:lhps:30888_#1,e22_AcquisitionNumbers,1,225263/810a,aanwinst nummer
41c37a96-d1cd-5d20-9345-1db0e8ea851e,tg:lhps:3638_#1,e22_AcquisitionNumbers,1,181587,aanwinst nummer
b201c8cf-ff15-506a-9b39-d2d4f59631de,tg:lhps:13679_#1,e22_AcquisitionNumbers,1,214213,aanwinst nummer
8914e6d5-033b-5f62-b66b-2bc2ab9901a7,tg:lhps:43380_#1,e22_AcquisitionNumbers,1,225284/79,aanwinst nummer
468c1c03-d555-5ec7-a95b-476e812b208e,tg:lhps:40973_#1,e22_AcquisitionNumbers,1,225273/226,aanwinst nummer
5ba206fd-502f-5a7f-bcfe-1f0d6888c0c3,tg:lhps:7514_#1,e22_AcquisitionNumbers,1,182359,aanwinst nummer
2684e22d-f82e-5993-8609-2a6c6b033f54,tg:lhps:23102_#1,e22_AcquisitionNumbers,1,225235/36,aanwinst nummer
a0c10661-4fbc-55fe-9209-2914cacc748c,tg:lhps:12373_#1,e22_AcquisitionNumbers,1,203532/81,aanwinst nummer
1a886f64-a508-5cad-b104-a89726e07ef5,tg:lhps:11980_#1,e22_AcquisitionNumbers,1,200848/183-184,aanwinst nummer
263bdfb9-7496-5a6b-9606-9629a0464501,tg:lhps:21_#1,e22_AcquisitionNumbers,1,181355,aanwinst nummer
b2c1448d-b90d-564e-84b5-3710fc42718c,tg:lhps:53818_#1,e22_AcquisitionNumbers,1,225298/77,aanwinst nummer
233f4a35-cbc9-5e02-b5be-009f0ac76142,tg:lhps:22408_#1,e22_AcquisitionNumbers,1,225225/13,aanwinst nummer
7b8f94a2-b817-5200-844d-b6ce5a4a7a93,tg:lhps:30069_#1,e22_AcquisitionNumbers,1,225265/50,aanwinst nummer
faf3e740-c37d-5de7-98a7-eb81b928102b,tg:lhps:2332_#1,e22_AcquisitionNumbers,1,238492,aanwinst nummer
a7d0a279-b2a5-5c49-ac0b-49cb4605f24e,tg:lhps:26724_#1,e22_AcquisitionNumbers,1,225256/137,aanwinst nummer
998c4623-ad15-5189-a9e4-6b8fb28ebba1,tg:lhps:34345_#1,e22_AcquisitionNumbers,1,225272/2332,aanwinst nummer
d84e086a-6f96-53a8-a6a6-d682af20f835,tg:lhps:47935_#1,e22_AcquisitionNumbers,1,216829/413,aanwinst nummer
ca1bede1-9905-51e3-8ae6-5827bb6b0e82,tg:lhps:24144_#1,e22_AcquisitionNumbers,1,225212/2153,aanwinst nummer
d346cd0b-5d2c-5a29-8088-d2293d85ac29,tg:lhps:36525_#1,e22_AcquisitionNumbers,1,225272/1682,aanwinst nummer
008807f6-a15a-56b8-a6e2-b94c6062e4ac,tg:lhps:10513_#1,e22_AcquisitionNumbers,1,185460,aanwinst nummer
d24646b4-8bb9-5195-9099-14709e5f2fb2,tg:lhps:20268_#1,e22_AcquisitionNumbers,1,215064/6,aanwinst nummer
7cf1cc48-f5aa-5f8a-b1e2-fff3cd8ef837,tg:lhps:32609_#1,e22_AcquisitionNumbers,1,225272/506,aanwinst nummer
63a3589e-5cf1-530e-b8c8-71a9aaad2d8a,tg:lhps:61903_#1,e22_AcquisitionNumbers,1,225267/665,aanwinst nummer
70ef12e2-1f45-5e0a-b471-0df12759ef87,tg:lhps:28844_#1,e22_AcquisitionNumbers,1,225262/88,aanwinst nummer
acbbe342-053e-52af-bd4f-956d21006eb5,tg:lhps:11019_#1,e22_AcquisitionNumbers,1,185892,aanwinst nummer
75dad0c9-d666-5078-90d0-d17ab4c67a96,tg:lhps:21762_#1,e22_AcquisitionNumbers,1,215218/14,aanwinst nummer
c90af91a-2c58-598d-87d2-3b83f5d56710,tg:lhps:5374_#1,e22_AcquisitionNumbers,1,237250,aanwinst nummer
06100f1e-4ae0-5a99-adc7-6b7798e79715,tg:lhps:6987_#1,e22_AcquisitionNumbers,1,237207,aanwinst nummer
aa2c37a2-c4e4-5099-a65e-bd7e26e2f1cd,tg:lhps:588_#1,e22_AcquisitionNumbers,1,236894,aanwinst nummer
4878f572-eecf-5291-89d7-fa2c9583a426,tg:lhps:1058_#1,e22_AcquisitionNumbers,1,225261/782,aanwinst nummer
522f6412-ed81-519a-a060-326f05f2ac65,tg:lhps:32134_#1,e22_AcquisitionNumbers,1,225272/71,aanwinst nummer
9076003d-e660-58d5-a08e-3d24e35e48d1,tg:lhps:20555_#1,e22_AcquisitionNumbers,1,215074,aanwinst nummer
892475c2-0570-517e-ae21-a97ec9c491e9,tg:lhps:4143_#1,e22_AcquisitionNumbers,1,181262/1,aanwinst nummer
01885d60-ffd2-5ac6-9261-915ea2f2c17e,tg:lhps:24679_#1,e22_AcquisitionNumbers,1,225212/2566,aanwinst nummer
a4cf9c1f-55f7-556d-b372-f6cf3b52c76f,tg:lhps:14102_#1,e22_AcquisitionNumbers,1,214575,aanwinst nummer
6a966162-ad3f-50d9-afdf-38d35616cee5,tg:lhps:26980_#1,e22_AcquisitionNumbers,1,225212/3905,aanwinst nummer
46c26df4-4d9f-538f-a978-83457ce502cb,tg:lhps:25373_#1,e22_AcquisitionNumbers,1,225255/215,aanwinst nummer
bc6eef44-98e6-5fc1-8b48-1a4bb28d427f,tg:lhps:1765_#1,e22_AcquisitionNumbers,1,105606/1,aanwinst nummer
a52ca442-1d56-5fb7-aca0-cc2e50862297,tg:lhps:8843_#1,e22_AcquisitionNumbers,1,60718,aanwinst nummer
1bcfde7e-d464-5cee-90c7-cfeaa84f7ab4,tg:lhps:15408_#1,e22_AcquisitionNumbers,1,212178,aanwinst nummer
dc1ce1e5-641d-5abd-acd3-d9bd71f9cb0c,tg:lhps:18802_#1,e22_AcquisitionNumbers,1,215038/6,aanwinst nummer
f71e95a6-066f-5d35-84d7-b375993dd876,tg:lhps:5449_#1,e22_AcquisitionNumbers,1,180610/1,aanwinst nummer
6f672b2d-ff37-5570-87fc-b6d1d396178f,tg:lhps:11724_#1,e22_AcquisitionNumbers,1,200382/445,aanwinst nummer
bad25080-b468-5ff4-b994-9c0d4c8c008d,tg:lhps:49168_#1,e22_AcquisitionNumbers,1,225212/599,aanwinst nummer
7c8c008b-909a-54e6-a01a-94e5c3253580,tg:lhps:7229_#1,e22_AcquisitionNumbers,1,182133,aanwinst nummer
40d99324-6c46-5855-a26a-2cdd5e5f31d6,tg:lhps:19491_#1,e22_AcquisitionNumbers,1,168257,aanwinst nummer
062b00e7-dcdd-5900-b465-efcc28f1ce92,tg:lhps:13144_#1,e22_AcquisitionNumbers,1,213682,aanwinst nummer
a842e2ef-6b52-5258-a7e7-2e20e7e452be,tg:lhps:3105_#1,e22_AcquisitionNumbers,1,182883,aanwinst nummer
5fb5f0a4-c6ec-596b-a950-2ba4b8d784a5,tg:lhps:27513_#1,e22_AcquisitionNumbers,1,225212/4429,aanwinst nummer
3d51f639-e008-5468-bf5e-97023660e8d4,tg:lhps:17268_#1,e22_AcquisitionNumbers,1,146640/1,aanwinst nummer
5f2dae23-e660-59cd-85a4-3d112bab1461,tg:lhps:47791_#1,e22_AcquisitionNumbers,1,99065/35,aanwinst nummer
8ad12776-feaa-59ed-b8fc-c92da748b6b8,tg:lhps:56903_#1,e22_AcquisitionNumbers,1,225299/578,aanwinst nummer
00602213-f6a6-511b-813f-0edd62f816e0,tg:lhps:34478_#1,e22_AcquisitionNumbers,1,225272/2441,aanwinst nummer
48f0d727-0c0d-52d3-92c5-bbb30d0ac54d,tg:lhps:26019_#1,e22_AcquisitionNumbers,1,225212/3250,aanwinst nummer
e7d3d4a9-18a4-572c-991b-94e678824409,tg:lhps:1480_#2,e22_AcquisitionNumbers,2,203532/113,aanwinst nummer
c8237919-cc87-55c5-84b0-4f204b022f2b,tg:lhps:16762_#1,e22_AcquisitionNumbers,1,216578,aanwinst nummer
ff7f9b3b-d648-531e-8c7b-006621b143a0,tg:lhps:45868_#1,e22_AcquisitionNumbers,1,225289/918,aanwinst nummer
075c35c6-cda8-5676-aad3-8ac446ca2f90,tg:lhps:6723_#1,e22_AcquisitionNumbers,1,12991,aanwinst nummer
c6b6ffc7-9d10-58a2-b6ee-ec238c3b8572,tg:lhps:48462_#1,e22_AcquisitionNumbers,1,225292/592,aanwinst nummer
442fbaec-b8f3-54a0-b8ac-a3721e386d6c,tg:lhps:30754_#1,e22_AcquisitionNumbers,1,225263/679,aanwinst nummer
7fee407e-3a3d-5c0b-8f22-78ed2a0d6c15,tg:lhps:22335_#1,e22_AcquisitionNumbers,1,225212/1157,aanwinst nummer
66381b96-2618-566c-a4ef-3a738b70549d,tg:lhps:24701_#1,e22_AcquisitionNumbers,1,225212/2588,aanwinst nummer
9b362411-4284-5edd-a3f8-983a54b2d891,tg:lhps:44583_#1,e22_AcquisitionNumbers,1,225212/727,aanwinst nummer
7ef9dbb3-2d64-5a32-a9b3-2da3cd2cb140,tg:lhps:49989_#1,e22_AcquisitionNumbers,1,225293/579,aanwinst nummer
80baabd4-6d09-5893-a79f-d376167bc303,tg:lhps:10356_#1,e22_AcquisitionNumbers,1,185313,aanwinst nummer
7cd1f63b-345b-5bb1-8d8a-62c1f1542434,tg:lhps:33546_#1,e22_AcquisitionNumbers,1,225272/1443,aanwinst nummer
08bae040-c0d9-503b-acd3-bf301a577bcb,tg:lhps:21127_#1,e22_AcquisitionNumbers,1,215091/22,aanwinst nummer
63414a1d-3ef2-54d5-8d33-7cc62f36b683,tg:lhps:5531_#1,e22_AcquisitionNumbers,1,180658/1,aanwinst nummer
224c0470-f1ab-58a8-a13e-e9979dcb23d3,tg:lhps:42956_#1,e22_AcquisitionNumbers,1,225281/74,aanwinst nummer
371232a5-bd69-53ed-ae28-827e55d46df9,tg:lhps:45089_#1,e22_AcquisitionNumbers,1,225289/224,aanwinst nummer
6f17b71e-323b-5433-abc3-3b6afffbfec4,tg:lhps:15570_#1,e22_AcquisitionNumbers,1,212349,aanwinst nummer
89db1969-ba30-5b1c-ab9f-4f4774d51200,tg:lhps:17310_#1,e22_AcquisitionNumbers,1,217003/1-2,aanwinst nummer
1d9eef42-9616-5de7-b133-3e743738b843,tg:lhps:7351_#1,e22_AcquisitionNumbers,1,239822,aanwinst nummer
5307fb50-220b-5021-893b-449bacb8789f,tg:lhps:49010_#1,e22_AcquisitionNumbers,1,225293/298,aanwinst nummer
428d6a04-68f9-566d-8e37-1e4ba44c3721,tg:lhps:31326_#1,e22_AcquisitionNumbers,1,225269/104,aanwinst nummer
688a4b8d-cfbb-58e6-8dc4-10991755b25e,tg:lhps:23747_#1,e22_AcquisitionNumbers,1,225212/1838,aanwinst nummer
edde6b7d-aa98-517a-b0d4-4d66d55b8b79,tg:lhps:29292_#1,e22_AcquisitionNumbers,1,225261/774,aanwinst nummer
e4533d07-3479-578c-8349-7eb62ce0f4ba,tg:lhps:12536_#1,e22_AcquisitionNumbers,1,213091,aanwinst nummer
ae7c803c-d9ea-501a-8769-749d4c5f9088,tg:lhps:28798_#1,e22_AcquisitionNumbers,1,225262/54,aanwinst nummer
3b7c359a-1d22-5c87-bc45-6906e589e99f,tg:lhps:2577_#1,e22_AcquisitionNumbers,1,233907/11,aanwinst nummer
510aa81e-c363-56e7-9e26-644252f22ea5,tg:lhps:26161_#1,e22_AcquisitionNumbers,1,163921/3,aanwinst nummer
f82b7268-e2b2-5251-a99c-a8f2ac926d4f,tg:lhps:34500_#1,e22_AcquisitionNumbers,1,225272/2457,aanwinst nummer
e45c4505-768d-5588-9680-a605ea52cb35,tg:lhps:45910_#1,e22_AcquisitionNumbers,1,225289/930,aanwinst nummer
ad821c80-3560-5273-9013-e582375f8748,tg:lhps:27503_#1,e22_AcquisitionNumbers,1,225212/4419,aanwinst nummer
1c2c2f41-ff1a-5cbb-b67d-43b1dacbd9ee,tg:lhps:3115_#1,e22_AcquisitionNumbers,1,182859,aanwinst nummer
f878fbc7-f42b-5277-80b9-c3828f135c2d,tg:lhps:47781_#1,e22_AcquisitionNumbers,1,99065/29,aanwinst nummer
a14984ec-823f-5f9d-bbc0-5a8810f7300f,tg:lhps:17278_#1,e22_AcquisitionNumbers,1,216973,aanwinst nummer
2b0b0c93-1d25-5042-aa64-6b0f9c56c31e,tg:lhps:19481_#1,e22_AcquisitionNumbers,1,215048/54,aanwinst nummer
d6bbf708-915a-5bf1-b29b-a7d5198e8211,tg:lhps:49178_#1,e22_AcquisitionNumbers,1,225293/425,aanwinst nummer
cbcccebd-b160-5a83-8b60-b887abf8487c,tg:lhps:7239_#1,e22_AcquisitionNumbers,1,183004,aanwinst nummer
da65f62d-cffc-50d0-b410-1856644e4009,tg:lhps:13154_#1,e22_AcquisitionNumbers,1,237905,aanwinst nummer
2399dc2b-0aad-510a-826e-26336b4ff45c,tg:lhps:22325_#1,e22_AcquisitionNumbers,1,225212/1147,aanwinst nummer
46a35a6f-6f15-5fbf-a7e0-2e5cdd0ccb8a,tg:lhps:30744_#1,e22_AcquisitionNumbers,1,225263/669,aanwinst nummer
ea93b2d7-36de-52da-ba7b-b5c60f158c2d,tg:lhps:6733_#1,e22_AcquisitionNumbers,1,43497/27,aanwinst nummer
5dec6061-3504-59e6-8d0c-8459129261de,tg:lhps:48472_#1,e22_AcquisitionNumbers,1,225292/602,aanwinst nummer
5a359628-a7cf-57ac-95b4-32b749e2f18a,tg:lhps:26009_#1,e22_AcquisitionNumbers,1,225212/3240,aanwinst nummer
d95e9338-2f83-5f5e-9349-9a54b620d881,tg:lhps:34468_#1,e22_AcquisitionNumbers,1,225272/2432,aanwinst nummer
1c606edc-7ab8-59bb-8a29-cf13721ad564,tg:lhps:140_#2,e22_AcquisitionNumbers,2,236630,aanwinst nummer
d1ec1c68-14b2-5ef3-a0ff-edf1e694c1b1,tg:lhps:45878_#1,e22_AcquisitionNumbers,1,225289/922,aanwinst nummer
dc196965-2bae-54cc-a384-2293ac1971de,tg:lhps:16772_#1,e22_AcquisitionNumbers,1,216586/1,aanwinst nummer
da8661da-c854-5b4a-b2d4-70c608f35ba7,tg:lhps:24669_#1,e22_AcquisitionNumbers,1,225212/2556,aanwinst nummer
544d584a-1535-55b3-b964-79a76e64901f,tg:lhps:14112_#1,e22_AcquisitionNumbers,1,214585,aanwinst nummer
9ec997fe-bfa8-54c3-be66-c771210c4988,tg:lhps:4153_#1,e22_AcquisitionNumbers,1,237543,aanwinst nummer
d0087608-526e-52e5-9600-c9e5863a8682,tg:lhps:20545_#1,e22_AcquisitionNumbers,1,215072/46,aanwinst nummer
dcaef6f2-031d-594d-996a-957d9a677f80,tg:lhps:32124_#1,e22_AcquisitionNumbers,1,225272/61,aanwinst nummer
310db0bd-71b7-52a2-a487-2d6e8b2086ee,tg:lhps:5459_#1,e22_AcquisitionNumbers,1,180595,aanwinst nummer
bfc6fd42-4382-59df-a940-5f89f28456ff,tg:lhps:18812_#1,e22_AcquisitionNumbers,1,215038/15a,aanwinst nummer
c9d57e06-5048-5649-8cf3-9465769e6f78,tg:lhps:11734_#1,e22_AcquisitionNumbers,1,200382/454,aanwinst nummer
17965395-b254-5c84-b0dd-4eac4a466623,tg:lhps:1775_#1,e22_AcquisitionNumbers,1,181454,aanwinst nummer
ff9e9d42-39c7-5e2a-b3ed-d294c9a9746a,tg:lhps:26990_#1,e22_AcquisitionNumbers,1,225212/3915,aanwinst nummer
25147166-ca21-58a2-b05c-198542fb1b48,tg:lhps:5979_#4,e22_AcquisitionNumbers,4,238828,aanwinst nummer
f99c1866-83f1-59ec-b0c0-070e083e4b9d,tg:lhps:25363_#1,e22_AcquisitionNumbers,1,225255/209,aanwinst nummer
543b1c8b-d475-57af-994a-eacfabb690a1,tg:lhps:15418_#1,e22_AcquisitionNumbers,1,212189,aanwinst nummer
c2d81870-3a90-57eb-83e5-a00ab27968df,tg:lhps:8853_#1,e22_AcquisitionNumbers,1,234424,aanwinst nummer
2ae4c832-0cf3-5219-bc5c-cc7c43f0a105,tg:lhps:23757_#1,e22_AcquisitionNumbers,1,225212/1848,aanwinst nummer
5d14d924-72d2-59da-84c5-e3e5d135b9da,tg:lhps:31336_#1,e22_AcquisitionNumbers,1,61019,aanwinst nummer
816f788e-b991-54d4-a7c2-584a549272eb,tg:lhps:7341_#1,e22_AcquisitionNumbers,1,239793,aanwinst nummer
e0ea17cf-c358-580b-b227-47b460a2b1df,tg:lhps:49000_#1,e22_AcquisitionNumbers,1,225293/288,aanwinst nummer
2949303b-1127-5dfb-9dca-c1a47bad15de,tg:lhps:29282_#1,e22_AcquisitionNumbers,1,225261/764,aanwinst nummer
148f309e-0c92-5ef9-8fa4-281e7dbdb27a,tg:lhps:55298_#1,e22_AcquisitionNumbers,1,225299/152,aanwinst nummer
9969084d-e427-5984-ac16-bedccd24fb52,tg:lhps:17300_#1,e22_AcquisitionNumbers,1,216997,aanwinst nummer
80316631-1618-5e3f-b1cf-dd992792352f,tg:lhps:34510_#1,e22_AcquisitionNumbers,1,225272/2465,aanwinst nummer
3876e3c5-8830-556c-ad8b-5f9258a83eb9,tg:lhps:26171_#1,e22_AcquisitionNumbers,1,225255/587,aanwinst nummer
9cc6abcd-f139-5f8d-8c17-891c7a2fdb82,tg:lhps:2567_#1,e22_AcquisitionNumbers,1,239437,aanwinst nummer
d2e2cd87-f1d7-55c3-a1a3-30cf58b4ab8a,tg:lhps:45900_#1,e22_AcquisitionNumbers,1,225290/125,aanwinst nummer
0c76a9e0-5e04-553f-aad5-4c683e1f56be,tg:lhps:12526_#1,e22_AcquisitionNumbers,1,213079,aanwinst nummer
6aefc228-97bc-5f38-8ede-ea1dd2ecd934,tg:lhps:28788_#1,e22_AcquisitionNumbers,1,55208,aanwinst nummer
c9b53a30-d15d-5184-8e37-e02c060edfbf,tg:lhps:49999_#1,e22_AcquisitionNumbers,1,216829/945,aanwinst nummer
e6420aaa-e4e1-5317-bb2c-675042feaa32,tg:lhps:15282_#3,e22_AcquisitionNumbers,3,185385,aanwinst nummer
