ResourceID,brocade.id,card,order,source_field,Description,Description Language
81ed1814-e5a1-54d7-bb87-89c0b5c88837,tg:lhps:53586,Descriptions,1,id.desc,"Roode zondag / voor de provincie Antwerpen / Meetings met sprekers van het gansche land, / opgeluisterd met Muziek en Zang",Nederlands
a23d8928-a726-5918-b71d-996d5fee8a1b,tg:lhps:48260,Descriptions,1,id.desc,Gevonden voorwerpen / Gare du Nord-Noordstation / Luuk Gruwez [e.a.],Nederlands
adf89f7b-b008-50d5-a7eb-08e2c10e5d23,tg:lhps:28861,Descriptions,1,id.desc,Theater op Zolder / H. Van Peene / Siska va Roosenmael / Regie: Fred Engelen,Nederlands
d3641323-a5b0-5af3-b5ef-98834690fd96,tg:lhps:32095,Descriptions,1,id.desc,Collier's / The National Weekly / Out of Doors Number,Nederlands
e864df67-7a2f-5c56-9b5a-5095c9bea5c8,tg:lhps:6523,Descriptions,1,id.desc,Provinciaal Museum Constant Permeke / Veranneman.,Nederlands
e949166d-3172-5e4a-bb0b-b75285d96794,tg:lhps:51411,Descriptions,1,id.desc,"Landcommanderij Alden Biesen / In de ogen van de prins / """"I-dee"""" / Ter gelegenheid van het 30-jarig bestaan van W.C.C. / World Crafts Council Vlaanderen vzw / VIZO",Nederlands
59c8bf1e-503c-5024-80af-3d2b60ae2e26,tg:lhps:30102,Descriptions,1,id.desc,Strip Turnhout 2007,Nederlands
aeb9ca95-a323-5689-8e5e-04600caeaa00,tg:lhps:6489,Descriptions,1,id.desc,"Imprimerie / Ratinckx Frères / 40, Grand Place Anvers   
",Nederlands
8fcadac7-c8cf-5d41-b13e-11c77d2a1ad5,tg:lhps:3371,Descriptions,1,id.desc,"Huis Hellemans  
François Eduard Verhulst  
De Spiegel van een Zwerver.",Nederlands
b362c266-7802-5e2c-8e99-b118e5f8c762,tg:lhps:683,Descriptions,1,id.desc,"Belgische Socialistische Partij. / Grote openbare meeting. / Federatie van Bonden voor Ouderdomsgepensioneerdenin zaal Majestic. / Voorzitter: A. Reintjens. Sprekers: J. Oosterwijck, A. Van Acker.",Nederlands
df18cc73-b836-5d25-b31f-e2d06c18827b,tg:lhps:45002,Descriptions,1,id.desc,Hofjes van Eden / 1 / Johan van Geluwe,Nederlands
3a86188e-49d1-5143-bf96-ee7eacd27e65,tg:lhps:13662,Descriptions,1,id.desc,KVS / Sumner Arthur Long / Nooit te laat / Anton Peters / dekor: Julien van Cappellen,Nederlands
c69ad6eb-d519-5370-b892-182726872abd,tg:lhps:12970,Descriptions,1,id.desc,"CCB  
de tranen van Robin Hood",Nederlands
959eaa13-0eaa-5a72-85d0-4303addd3681,tg:lhps:59021,Descriptions,1,id.desc,Keefman / Jan Arends / regie: Craig Weston / spel: Pierre Callens / Westvlaams teaterkollektief Malpertuis Oostende Tielt / Arcazolder,Nederlands
8a53d7ca-91c2-5a9d-86d0-1e197e363de8,tg:lhps:24511,Descriptions,1,id.desc,"Weltanschauung als Bildidee - gemalte Weltschau  
Kunstsammlung Museum Bochum",Nederlands
cb830c18-051c-547d-b66f-6d27abc54b1d,tg:lhps:21713,Descriptions,1,id.desc,Herfstgloed / Stad Antwerpen Bloemenshow '66 / M.m.v. Kon. Land- en Tuinbouwmaatschappij van Antwerpen / Oranjerie Middelheim,Nederlands
e20cca8a-dacb-5e56-86fc-eea257087513,tg:lhps:20801,Descriptions,1,id.desc,"Huldetentoonstelling  
Maurice Haccuria  
""""Oud Gasthuis",Nederlands
a31f4b61-a71c-585d-8258-367dea709e1c,tg:lhps:379,Descriptions,1,id.desc,Moeder!. / Uw kinderen hebben u nodig. Let op uw gezondheid / Laat u doorlichten!.,Nederlands
ffa01a01-8561-5e00-a849-6629810395e5,tg:lhps:40200,Descriptions,1,id.desc,Nederlands Klassiek verbond / Prof. Dr. H. Brugmans over / Europa en de Klassieke oudheid,Nederlands
e75534b7-b093-5857-9956-2f24648b23a3,tg:lhps:16460,Descriptions,1,id.desc,"Blickx Theo  
Galerij De Eik  
Theo Blickx",Nederlands
39ab6b52-f461-5f7d-a1cc-28b546e10573,tg:lhps:9286,Descriptions,1,id.desc,"KNS / Christopher Fry / Venus bespied / Regie: Fred Engelen / Vert.: Bert Voeten / Decors: Rik Meerbergen, Lode Ivo / Met: Ben Royaards, Jet Naessens",Nederlands
d36fcc70-f011-5012-bc6d-59e9661c1e7a,tg:lhps:13398,Descriptions,1,id.desc,KVS / seizoen 66-67 / 10 Abonnementsvoorstellingen,Nederlands
a0b28386-23aa-5ff3-b9b1-e341b8db24ac,tg:lhps:48630,Descriptions,1,id.desc,Verborgen Werelden / Museum Dr. Guislain,Nederlands
3fdd75ce-7126-5955-801a-bf2545e3e100,tg:lhps:35300,Descriptions,1,id.desc,Mission Ninja / réalisé par Mats Helge,Nederlands
c9601883-4615-5194-9521-89605be430e0,tg:lhps:55901,Descriptions,1,id.desc,"Experiment 7 / voor amateurdansers & professionele dansers / Organisatie: Jeugd en Dans vzw / Locatie: Stadsschouwburg, kleine zaal",Nederlands
7079d3b8-c42d-5792-8e61-e168bdabd9f7,tg:lhps:19795,Descriptions,1,id.desc,"Elckerlijc Genootschap  
Philadelphia, here I come  
van Brian Friel  
door de Nederlandse comedie  
Regie: Han Bentz van den Berg",Nederlands
5d6af07c-0711-585b-89b7-f3f1ba9f50c3,tg:lhps:6173,Descriptions,1,id.desc,Mobilisatie van het Leger / Mobilisation de l'Armée / Wederoproeping der militairen met verlof / [...] Eerste Dag der Mobilisatie: Zaterdag 1 Oogst 1914 [...] / [Ondertekend:] Jan de Vos,Nederlands
8395a9e3-2a12-52f6-b5f0-7d47afbb8c60,tg:lhps:18887,Descriptions,1,id.desc,"Davidsfonds  
Zaal Concordia  
Godfried Bomans door  
Z.E.H.J. Verhelle",Nederlands
b17ea09e-5207-5ab5-a8f6-48b1e02d1e81,tg:lhps:29323,Descriptions,1,id.desc,A l'occasion de celui de S.M. l'Empereur / Programme,Nederlands
3658960c-5aff-5f22-b543-9bdce511d66d,tg:lhps:2999,Descriptions,1,id.desc,"Happenings  
Happening 6  
Meir.",Nederlands
61777f10-ec42-507e-8410-4704d38e58c9,tg:lhps:54613,Descriptions,1,id.desc,Belgische Avonden / Seizoen 1956 / Band en Vlaamse vriendenkring / Het Nationaal toneel van België / Leider: Fred Engelen / Siska van Roosenmael / Blijspel door Hippoliet Van Peene / Bonte Avond / Zang dans revue,Nederlands
8aa76993-09ca-5cdc-aba2-56b1c449c41e,tg:lhps:49922,Descriptions,1,id.desc,Centrum voor Kunstambachten / Prijs jonge Belgische schilderkunst,Nederlands
f0fa1af9-fb98-5bae-8354-d2fa2921b3b5,tg:lhps:51942,Descriptions,1,id.desc,"Les Misérables / Stadsschouwburg / Een organisatie van het Koninklijk Ballet van Vlaanderen, geproduceerd door Music Hall in overeenkomst met VTM Events",Nederlands
d7e3736c-a419-5d5b-88d0-7e63e550016c,tg:lhps:36486,Descriptions,1,id.desc,Red Star Line / Anvers - New York,Nederlands
88286c6a-3182-5052-b483-7ce588c7e2a0,tg:lhps:2130,Descriptions,1,id.desc,"Europalia [1987, Oostenrijk]  
Brussel  
Filharmonische Vereniging  
Günter Neuhold  
Koninklijk Filharmonisch Orkest van Vlaanderen  
Christian Zacharias-piano  
PvSK.",Nederlands
736f4e56-0921-55e9-a12d-f32c7526373c,tg:lhps:31343,Descriptions,1,id.desc,"Suiker, de mens en zijn leven / Tentoonstelling",Nederlands
702a9b51-dccb-5728-9927-c16a759d5ff0,tg:lhps:57195,Descriptions,1,id.desc,"Nr. 14 / Stad Brugge / 11 en 15 November 1943 / De Burgemeester, Jef Devroe",Nederlands
36602cdc-061b-5781-b577-edd77d8b8eb1,tg:lhps:50650,Descriptions,1,id.desc,De nieuwe roman van de grootmeester / van de literaire suspense / Jef Geeraerts / De Ambassadeur / Prometheus,Nederlands
7f92434e-2f68-5975-94c7-e7f566181a8a,tg:lhps:28498,Descriptions,1,id.desc,VOLBA / Voordracht / De Nederlandse Schrijfster / Hella s. Haasse,Nederlands
44e4e359-f985-5ee6-995b-4c21735fd330,tg:lhps:58260,Descriptions,1,id.desc,De warmste fakkeltocht / Fakkeltocht door de stad naar aanleiding van de winterzonnewende / Locatie: 'Out of a Box',Nederlands
a1454ee0-f2a7-5cca-b9d9-89f8903419df,tg:lhps:25750,Descriptions,1,id.desc,"Concertvereniging Koninklijk Vlaams Conservatorium Antwerpen  
Belgische Radio en Televisie  
De solisten van het Belgisch Kamerorkest  
Onder leiding van Georges Maes",Nederlands
264ec288-3975-59d4-8b70-7d6e1ccb916b,tg:lhps:22095,Descriptions,1,id.desc,"Voir avec Michel Butor  
Salle Saint-Georges",Nederlands
78e35c4c-4159-5f57-8f69-16388bdc30d7,tg:lhps:44243,Descriptions,1,id.desc,"30 jan. 1971 / Geachte leraar, / mijn zoon is gisteren / niet naar school geweest / omdat hij ziek was / Joseph Willaert",Nederlands
33b73bef-649e-51bc-a014-7706dca214da,tg:lhps:12423,Descriptions,1,id.desc,'t Zit in de familie / Erfgoeddag / Vlaanderen en Brussel,Nederlands
3130c849-b859-59bc-bfaf-0f099487a3cf,tg:lhps:43586,Descriptions,1,id.desc,"Retrospectieve  
Gas van Denhoeck  
Kasteel van Schoten",Nederlands
191cd4fb-fed5-594e-a362-1a4056f7f38e,tg:lhps:24842,Descriptions,1,id.desc,Galerij De Pelicaen / Jos Meulepas / Stelt zijn werken ten toon,Nederlands
592ad513-d388-58d5-961e-57ce94083e59,tg:lhps:41041,Descriptions,1,id.desc,"Waltra teater presenteert / Erwin Sylvanus / Korczak en de kinderen / 
Regie: Piet Eeckelaert",Nederlands
2984e583-cce8-59a7-9898-41858fa2b3c5,tg:lhps:17621,Descriptions,1,id.desc,"Teatrul dramatic Bacovia Bacau / Anca Alecsandra / Mircea Cretu / 
George Serbina / Geirun Tino - Vasile Toma / In Premiera pe tara a piesei dramaturgului Belgian / Jos Vandeloo / De ce Dormi, iubito ? / 
versiunea romaneasca de H. R. Radian / regia artistica: Geirun Tino si Micea Cretu",Nederlands
499517a6-ef52-5c05-ae55-74d1e248d9d0,tg:lhps:46784,Descriptions,1,id.desc,De Maraton / van Claude Confortès / Kreatie voor Vlaanderen en Nederland / vertaling: Jan Van der Hoeven / regie: Tony Willems / zaal De Gilde en binnenkoer van de Hallen,Nederlands
dcd0e454-3cf9-58b5-8a0e-8459b057843e,tg:lhps:59888,Descriptions,1,id.desc,Gorky / Gorki plays Gorky / Ancienne Belgique,Nederlands
df455a42-42b3-5ea4-9498-ae2ff9b364bd,tg:lhps:47896,Descriptions,1,id.desc,Het Gevolg / De Kus / Tekst: Ger Thijs / Regie: Ignace Cornelissen / Cultuurcentrum De Kern,Nederlands
3b39ac91-5eb4-547a-b489-bbf5220b9d56,tg:lhps:20552,Descriptions,1,id.desc,"Universiteit Antwerpen  
Universitaire Instelling Antwerpen  
Departement Romaanse Filologie  
Dr. Elisabeth Bogaert spreekt over:  
La balade du grand macabre ou le theatre selon Michel de Ghelderode",Nederlands
e6e542cd-a34f-5cf6-bb63-8ae44335f991,tg:lhps:27297,Descriptions,1,id.desc,Bloemen voor het Zeister Slot,Nederlands
9b4b501e-feba-5ed2-a9e7-b7de1c0f3051,tg:lhps:16933,Descriptions,1,id.desc,"Galerie Melchior Broederlam  
Van Campenhaut van Oostende  
Stelt ten toon",Nederlands
3010492c-66cf-5453-b0fa-1426639dad0e,tg:lhps:52397,Descriptions,1,id.desc,Greet Taeymans / Aquarel & grafiek / Huis Hellemans,Nederlands
4f7cb5ae-7386-56dd-a8db-83e4c5881043,tg:lhps:28162,Descriptions,1,id.desc,Philharmonisch Orkest van Antwerpen / 2e concert / Dirigent: Hendrik Diels,Nederlands
47438e29-55cc-542e-a0f9-4f277f286c7d,tg:lhps:55452,Descriptions,1,id.desc,"Kunstverbond St Lucas Waregem / Tentoonstelling der werken van E. Claus / Zaal """"Memlinc",Nederlands
2c5a292f-ff54-5b98-aee4-41b6e95e47e8,tg:lhps:33684,Descriptions,1,id.desc,Vlaamsche Kunst / Art Flamand / Tentoonstelling Exposition AO / Eenige Werken van den Belgischen Kunstschilder - Quelques oeuvres de l'artiste peintre Belge A. Ost / In het Gebouw der - A la Salle de ... Mij. ter Bevordering van Bouwkunst / Marnixstraat 402 Amsterdam / van 2 tot 15 februari 1918 [...],Nederlands
37581d15-5ef7-5d72-be9b-b0b95cbc3463,tg:lhps:7332,Descriptions,1,id.desc,Teater Tentakel / [Zonder auteur] / De Laatste Strohalm.,Nederlands
4978e3c7-d767-5470-ae5e-e982f63b1ed0,tg:lhps:49471,Descriptions,1,id.desc,"Torka T. / Karamazov / van Richard Crane, naar Fjodor Dostojewski / Vert.: Stef Driezen / Theater Teater / De Zwarte Zaal",Nederlands
f49fde20-158a-5195-b666-90849cb8d159,tg:lhps:34141,Descriptions,1,id.desc,"Vélodrome Zurenborg Antwerpen / 14, 15, 16 augustus / Groote Prijzen van Antwerpen / 15,000 franks prijzen / Ingericht door de Antwerp Bicycle Club",Nederlands
b53de2dd-bf90-553e-871a-b698d43182ee,tg:lhps:62721,Descriptions,1,id.desc,"Gedicht """"Weggaan met de Nacht"""" van Gil vander Heyden / Stichting Plint",Nederlands
b5cfcbeb-3670-5917-9c5f-e731c4e28901,tg:lhps:30801,Descriptions,1,id.desc,Augustijner Theater / Pasterke Candeels,Nederlands
a70f7907-7ac7-5b22-99f9-1ebbd5c0b2aa,tg:lhps:50200,Descriptions,1,id.desc,Stad Kortrijk / In de Schepenzaal van het Stadhuis spreekt / Blanka Gyselen / over / Dichters in de branding / en leest voor uit eigen werk,Nederlands
f421c7c9-edcc-5af3-82b1-2e248c96bdd5,tg:lhps:7298,Descriptions,1,id.desc,Teater Antigone [Kortrijk] / [Zonder auteur] / De Zon draait om de Aarde (De zaak Jeanne d'Arc) / Davidsfonds Volkszaal Stadhuis.,Nederlands
3cd83fff-69ff-579b-8900-7b3137b1e096,tg:lhps:2560,Descriptions,1,id.desc,"Gezondheid voor het Kind, Afdeeling Vlissingen  
Groot Liefdadigheidsfeest  
in de grote zaal van het Concertgebouw  
M.m.v. Jeanne Flament, Edith Buyens, Mariette Hill, J.de Waay en G. & L.Cornélis  
Opvoering van:  
De Moeder der Soldaten en Hun Kind  
Toneelspelen door A.Hans  
Het Hollandsch-Belgisch Comiteit  
[Tweetalige affiche].",Nederlands
688d0ae3-82de-5778-8b9c-0c514f975e49,tg:lhps:31713,Descriptions,1,id.desc,KNS Gent / Tooneeljaar 1940-1941 / Nestor de Tière herdenking / Roze Kat / Wij zeijn een volk van dichters / Regie: Michel van Vlaenderen,Nederlands
4adcb386-6bb6-58df-a5cf-9c982691635a,tg:lhps:12073,Descriptions,1,id.desc,3e Kulturele Manifestatie / Openlucht-Tentoonstelling / Muziek- en Filmgebeuren,Nederlands
9cd6d513-8db1-52e2-835e-4f312b6bdff7,tg:lhps:59922,Descriptions,1,id.desc,Jobhappening / 6de editie / Neem het roer in handen op Jobhappening / Dé jobbeurs van België / Flanders Expo,Nederlands
c3da22af-7939-5c81-b582-2dedd1710f40,tg:lhps:25300,Descriptions,1,id.desc,"Ik zie, ik zie, wat jij niet ziet  
Lijnbaancentrum",Nederlands
e64afef2-4704-5c74-bf28-5307be9d3016,tg:lhps:58630,Descriptions,1,id.desc,"De Broeders van Liefde en de Vriendenkring """"Sint-Amadeus-Ziekenhuis"""" verwachten U op hun /  Herfstfeest / Sterrenparade / Presentator: Tonny Martino, d.j. Frank Bellens / Orkest: The Happy's o.l.v. J. Joris",Nederlands
c4f475b3-de18-55f6-a15e-5fd23c28dabf,tg:lhps:45901,Descriptions,1,id.desc,Die Entführung aus dem Paradies / over de organisatie van de liefde / Muziektheater Transparant / Compositie: Joachim Brackx / Libretto: Oscar van den Boogaard,Nederlands
24e73f1c-f491-55a5-89cd-5fd98042672a,tg:lhps:20102,Descriptions,1,id.desc,De Brabantse fauvisten / Gemeentekrediet / Passage 44,Nederlands
ea8a8af1-412e-5492-8bd3-96dfd328fc5e,tg:lhps:17271,Descriptions,1,id.desc,Ensemble KNS - Raamteater / Ariel Dorfman / De Dood & het Meisje / Regie: Adrian Brine / Vertaling: Fernand Auwera / Decor: John Bogaerts / Raamtheater op het Zuid,Nederlands
f0b5eec1-7b97-5e11-89e4-035c4f7e7958,tg:lhps:41411,Descriptions,1,id.desc,"Het Vlaamsche land / ... In ieders hans... / Kindertheater / """"De Zonnebloem"""" / Ghoen / Het meisje met de Solferstekken / Regie: Lode Rigouts / Jan Pikkeding de Sterke / Regie: Jan Brugmans",Nederlands
69ec0647-378f-5d9d-964c-a49824d2d3dc,tg:lhps:12589,Descriptions,1,id.desc,"Japanse prenten  
Koninklijke Bibliotheek Albert I  
tentoonstelling",Nederlands
34b8d835-7955-58ab-9b17-3b2aaf53c8e4,tg:lhps:8497,Descriptions,1,id.desc,"Schouwburgzaal """"Nederlandsch Koffiehuis"""".  
Toon-, Tooneel - & Letterkundige Kring """"Voor Vlaanderen's Toekomst"""".  
Toon- en Letterkundige Kring """"Voor onze Moedertaal"""".  
Opvoering van: De Leemkruier.  
Drama in 4 bedrijven door Lodewijk Scheltjens.",Nederlands
ff672e70-b801-5744-859c-73f6cec5a1d6,tg:lhps:18184,Descriptions,1,id.desc,"Kunstcentrum Hof De Bist  
Tentoonstelling  
van werken van kunstschilder  
Leo Cleymans",Nederlands
7a3a1fd5-7ada-594b-8e8c-d414cd7e8286,tg:lhps:7762,Descriptions,1,id.desc,Tentoonstelling / ongekend plastisch werk van / Felix Timmermans / Galerij Konvent,Nederlands
141716e8-dfeb-5231-8f38-d62e8e3e35f4,tg:lhps:62371,Descriptions,1,id.desc,Patricia Portela / Prado / The private collection of Acacio Nobre / theater en performance / Monty,Nederlands
0d20ac91-3ee5-535b-9bfe-a2517b96f24b,tg:lhps:34511,Descriptions,1,id.desc,Uut Jonsten Versaemt / Stad Antwerpen / Augustus 1899 / 300ste Verjaring der Geboorte van / Antoon van Dijck,Nederlands
488081b4-b933-50bb-bacb-28bb5b9fb103,tg:lhps:49021,Descriptions,1,id.desc,Julie Felix in concert / Supporting act: Basily Gipsy Jazz / Openluchtthater Rivierenhof Deurne,Nederlands
030b3041-4dd1-5af0-aa16-df55cccfaf97,tg:lhps:55002,Descriptions,1,id.desc,"Rene Vlaeyen Film Productions presenteert / Gaston en Leo als Paniekzaaiers / een film van Patrick Le Bon / Muziek: Robert Vlaeyen - Tars Lootens voor Hans Kusters Music / met Jan Van Deyck, Chris Cauwenberghs, Jeanine Bisschops, Marilou Mermans, Nancy Dee, Paul Emiel Van Rooyen, Yvonne Verbeeck en vele anderen / Kamera: Wim Robbrechts / Scenario: Paul Koeck en Patrick Le Bon",Nederlands
3d19ee8c-869e-540b-956e-13bf9153bf3c,tg:lhps:28532,Descriptions,1,id.desc,VOLBA / Voordracht door de Heer / Jean Lurcat / over het onderwerp / La Tapisserie et l'Art Mural,Nederlands
293eed7a-eb0d-5c65-9c57-be904cddbc21,tg:lhps:6870,Descriptions,1,id.desc,"Rubens, Pieter Pauwel / 1977 / Spel zonder Grenzen / Grote Markt.",Nederlands
124db75b-26ec-5003-b448-980f26c1127c,tg:lhps:15759,Descriptions,1,id.desc,Alphen Noëlla van / galerij de Eik / tentoonstelling,Nederlands
2c099142-36df-5557-a77e-1ebef083b14d,tg:lhps:43139,Descriptions,1,id.desc,"Guido Naessens bariton  
Johan de Smet piano  
Die Kamalieder  
CC Deurne Rix",Nederlands
fae4cbe1-511f-579f-b941-5772d43a9f8a,tg:lhps:17764,Descriptions,1,id.desc,Universiteit Antwerpen / Universitaire Faculteiten Sint-Ignatius te Antwerpen / Rekencentrum / Vakantiecursussen / Informatieverwerking,Nederlands
3440bea0-ffd8-56d8-a9e1-f643990ea2b9,tg:lhps:41104,Descriptions,1,id.desc,De Warande / Februari '83 / Op het podium / Film / Tentoonstellingen,Nederlands
12acdf07-ef40-51de-8b32-9752d60ea9d9,tg:lhps:8182,Descriptions,1,id.desc,Volksunie / Gelijke kansen / [Foto telefonerende vrouw],Nederlands
475816b2-e6df-5ad2-8fea-304ffcbbabc6,tg:lhps:16876,Descriptions,1,id.desc,"Concertavond  
Jozef De Beenhouwer pianorecital  
Vocaal ensemble 'currende' leiding Erik Van Nevel",Nederlands
2ac80143-f731-5a4b-abea-937c6235aa7a,tg:lhps:20417,Descriptions,1,id.desc,"Wybrand Ganzevoort  
Galerie Ulysses",Nederlands
ff51c622-4bd3-53f0-b203-f3e4c5a2ae16,tg:lhps:55517,Descriptions,1,id.desc,Nero lässt grüssen / selfportrait of the artist as an emperor / Martin Walser / Dirk Groeneveld / Eugène Bervoets / Cultureel Centrum Rix,Nederlands
d7486cb8-5ffc-55b4-8aa3-3f10f68ba930,tg:lhps:28027,Descriptions,1,id.desc,Behoud de Begeerte / Geletterde Mensen / Kees van Kooten & Guy Mortier lezen zich van daar tot hier,Nederlands
7fa4309a-6157-5bfd-b8e9-56ed4e7cb209,tg:lhps:62664,Descriptions,1,id.desc,Trouble Man & Frascati Producties presenteren / Hollandse Luchten III: / De radicalisering van Sadettin K. / www.monty.be / Monty,Nederlands
1170ac32-879a-5f30-990b-9919f4283422,tg:lhps:34004,Descriptions,1,id.desc,"Antoon Van Dijck Feesten / 6de Tentoonstelling van Schilderijen / open van 6 tot 30 augusti / ingericht door de Kunstliefhebbersbond / """"Volharding"""" / [...]",Nederlands
ac08d257-9a85-54ab-a400-5eb59ee04a90,tg:lhps:49534,Descriptions,1,id.desc,"SUKOVS / se Republiekfeesaanbiedeing / Schiller / Don Carlos / Prins van Spanje / Spelleiding: Fred Engelen / met [o.a.] Fred Engelen, Tina Balder, Jo Gevers",Nederlands
db4012b7-ceb2-5974-b688-a53c4fda391f,tg:lhps:18491,Descriptions,1,id.desc,Theaterfestival 1994,Nederlands
5e49f5ad-7247-5dc7-9226-2282fefadb97,tg:lhps:60659,Descriptions,1,id.desc,"Koninklijke Vlaamsche Opera / Speeljaar 1938-1939 / Directie: J. Sterkens / Lohengrin, Het Driemeisjeshuis, Boheme - Vooraf: Pierlala, Ariane en Blauwbaard, De Vledermuis, Victoria en haar Huzaar / K.V.O.",Nederlands
29ae6c8c-485c-5ab2-a935-aeadf6ae9981,tg:lhps:7277,Descriptions,1,id.desc,Tentoonstelling Exerimentele Foto's / F.Tas / Ulysses.,Nederlands
c94735d1-4aad-53f8-86f0-25e454929fbe,tg:lhps:31206,Descriptions,1,id.desc,Pilot Rules for certain inland waters of the Atlantic and Pacific Coasts and of the Coast of the Gulf of Mexico,Nederlands
2fa04bc8-adfe-5ec7-9c33-e71cb2d66ab5,tg:lhps:51807,Descriptions,1,id.desc,103 Eindprojecten / Koninklijke Academie voor Schone Kunsten,Nederlands
