ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier
604e0a23-b10e-5de6-85f6-79551bbf6d81,tg:lhps:30101_#1,e22_Acquisitions,1,tr:lh:9940,"dlod={""name"":""Affiches van de Culturele Affichewedstrijd 2007-2008"",""ark"":""ark:/24970/x0/ffbc8ea9-b315-5162-905e-6312c5b9eefd"",""uri"":""/repositories/11/accessions/10283"",""id"":""tr:lh:9940"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/ffbc8ea9-b315-5162-905e-6312c5b9eefd
786c48eb-a95e-5eca-bea3-6b58149a292b,tg:lhps:48237_#1,e22_Acquisitions,1,tr:lh:9111,"dlod={""name"":""Archief van Luuk Gruwez"",""ark"":""ark:/24970/x0/a2cb7e60-46e2-5d08-bec9-cfc4d9c2390e"",""uri"":""/repositories/11/accessions/17241"",""id"":""tr:lh:9111"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/a2cb7e60-46e2-5d08-bec9-cfc4d9c2390e
d622ca46-3aed-54a3-a812-31d1e4877189,tg:lhps:2826_#2,e22_Acquisitions,2,tr:lh:7875,"dlod={""name"":""Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim"",""ark"":""ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c"",""uri"":""/repositories/11/accessions/13903"",""id"":""tr:lh:7875"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c
d0873409-e171-5936-9fa9-e4dbae4486c6,tg:lhps:10503_#1,e22_Acquisitions,1,tr:lh:7251,"dlod={""name"":""Archief van Frans van Immerseel"",""ark"":""ark:/24970/x0/bcfe8da9-5d70-54c7-9113-1400040f85e4"",""uri"":""/repositories/11/accessions/18677"",""id"":""tr:lh:7251"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/bcfe8da9-5d70-54c7-9113-1400040f85e4
711951e3-b76b-5a63-9cbe-a2221cdc33e8,tg:lhps:61913_#1,e22_Acquisitions,1,tr:lh:9936,"dlod={""name"":""Affichecollectie van het Nationaal Scheepvaartmuseum"",""ark"":""ark:/24970/x0/e4a8f85f-70c6-5282-9c31-c5c7ce52c2ca"",""uri"":""/repositories/11/accessions/10636"",""id"":""tr:lh:9936"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/e4a8f85f-70c6-5282-9c31-c5c7ce52c2ca
35457f3f-7d98-56b4-adac-899e6ce4d0cd,tg:lhps:47925_#1,e22_Acquisitions,1,tr:lh:7875,"dlod={""name"":""Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim"",""ark"":""ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c"",""uri"":""/repositories/11/accessions/13903"",""id"":""tr:lh:7875"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c
509449e1-ff50-5133-a93d-e5c75422f1d7,tg:lhps:24154_#1,e22_Acquisitions,1,tr:lh:7875,"dlod={""name"":""Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim"",""ark"":""ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c"",""uri"":""/repositories/11/accessions/13903"",""id"":""tr:lh:7875"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c
8db95ebe-1790-5447-b6f8-8f01e74c93df,tg:lhps:15325_#1,e22_Acquisitions,1,tr:lh:6881,"dlod={""name"":""Archiefstukken van Karel Guy Stevens"",""ark"":""ark:/24970/x0/fbf25f2c-9749-5bf0-a693-b24645c37284"",""uri"":""/repositories/11/accessions/12451"",""id"":""tr:lh:6881"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/fbf25f2c-9749-5bf0-a693-b24645c37284
8b22d57e-e3d9-587d-9161-4970e8760faf,tg:lhps:598_#1,e22_Acquisitions,1,tr:lh:2817,"dlod={""name"":""Archiefstukken van Tone Brulin"",""ark"":""ark:/24970/x0/2f498d59-e1bf-5da9-8f20-82f981b4623e"",""uri"":""/repositories/11/accessions/19588"",""id"":""tr:lh:2817"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/2f498d59-e1bf-5da9-8f20-82f981b4623e
14e0100d-980a-5e79-aa72-4e96a835b911,tg:lhps:11009_#1,e22_Acquisitions,1,tr:lh:7282,"dlod={""name"":""Oningeschreven gevonden in 1998"",""ark"":""ark:/24970/x0/bc1789fd-582e-5b6f-8426-df8566a7c47f"",""uri"":""/repositories/11/accessions/13993"",""id"":""tr:lh:7282"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/bc1789fd-582e-5b6f-8426-df8566a7c47f
f15f1896-2801-58d1-973c-2172cda9079b,tg:lhps:5364_#1,e22_Acquisitions,1,tr:lh:7890,"dlod={""name"":""Nalatenschap van Franck Mortelmans"",""ark"":""ark:/24970/x0/d3568193-cbcf-50b9-878f-2aa8e4679a10"",""uri"":""/repositories/11/accessions/19580"",""id"":""tr:lh:7890"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/d3568193-cbcf-50b9-878f-2aa8e4679a10
c20fa7c5-929f-50b6-a4b3-f60ac7ef7fba,tg:lhps:59444_#1,e22_Acquisitions,1,tr:lh:110342,"dlod={""name"":""Affichecollectie verzameld door het Muziekcentrum Vlaanderen"",""ark"":""ark:/24970/x0/a1d60a67-ed22-57d5-8bac-25228bbfa3e2"",""uri"":""/repositories/11/accessions/15710"",""id"":""tr:lh:110342"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/a1d60a67-ed22-57d5-8bac-25228bbfa3e2
6d76733b-328f-500e-bde9-71a1b12cfb0c,tg:lhps:13669_#1,e22_Acquisitions,1,tr:lh:7632,"dlod={""name"":""Oningeschreven gevonden in 2005"",""ark"":""ark:/24970/x0/7f767ed7-edb6-5f98-b38f-0075206c5776"",""uri"":""/repositories/11/accessions/11765"",""id"":""tr:lh:7632"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/7f767ed7-edb6-5f98-b38f-0075206c5776
0c730fbb-6f35-53f6-9397-7930a89026cb,tg:lhps:31573_#1,e22_Acquisitions,1,tr:lh:9936,"dlod={""name"":""Affichecollectie van het Nationaal Scheepvaartmuseum"",""ark"":""ark:/24970/x0/e4a8f85f-70c6-5282-9c31-c5c7ce52c2ca"",""uri"":""/repositories/11/accessions/10636"",""id"":""tr:lh:9936"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/e4a8f85f-70c6-5282-9c31-c5c7ce52c2ca
f988bb2a-78cc-59f2-8b68-94aadbabe316,tg:lhps:7504_#1,e22_Acquisitions,1,tr:lh:7019,"dlod={""name"":""Oningeschreven gevonden in 1992"",""ark"":""ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91"",""uri"":""/repositories/11/accessions/12296"",""id"":""tr:lh:7019"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91
b47ec4fe-41ff-5dbc-ab7c-aee4028d6baf,tg:lhps:49645_#1,e22_Acquisitions,1,tr:lh:110343,"dlod={""name"":""Afficheverzameling van Soetkin Soethoudt"",""ark"":""ark:/24970/x0/20049520-2465-51c7-b7fc-6f3ad0cc9573"",""uri"":""/repositories/11/accessions/18579"",""id"":""tr:lh:110343"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/20049520-2465-51c7-b7fc-6f3ad0cc9573
3064682c-9333-561c-a57f-55e321e9a111,tg:lhps:26734_#1,e22_Acquisitions,1,tr:lh:7875,"dlod={""name"":""Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim"",""ark"":""ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c"",""uri"":""/repositories/11/accessions/13903"",""id"":""tr:lh:7875"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c
2ecdeafb-9d9d-5f49-8424-e0ac0e9423d5,tg:lhps:2322_#1,e22_Acquisitions,1,tr:lh:9937,"dlod={""name"":""Affichecollectie van het Volkskundemuseum"",""ark"":""ark:/24970/x0/14d5c66e-46c6-5674-8b5b-95f77f8e32a1"",""uri"":""/repositories/11/accessions/12645"",""id"":""tr:lh:9937"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/14d5c66e-46c6-5674-8b5b-95f77f8e32a1
7887a014-4ab1-5b4d-8305-77a35cb46dc6,tg:lhps:53808_#1,e22_Acquisitions,1,tr:lh:110342,"dlod={""name"":""Affichecollectie verzameld door het Muziekcentrum Vlaanderen"",""ark"":""ark:/24970/x0/a1d60a67-ed22-57d5-8bac-25228bbfa3e2"",""uri"":""/repositories/11/accessions/15710"",""id"":""tr:lh:110342"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/a1d60a67-ed22-57d5-8bac-25228bbfa3e2
369e427f-8b3c-5aaf-8c46-6d37489fac7b,tg:lhps:11990_#1,e22_Acquisitions,1,tr:lh:7748,"dlod={""name"":""Archiefstukken van Behoud de Begeerte"",""ark"":""ark:/24970/x0/36d9f117-ad7d-5b28-906e-c81c59a42762"",""uri"":""/repositories/11/accessions/12114"",""id"":""tr:lh:7748"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/36d9f117-ad7d-5b28-906e-c81c59a42762
ff804689-3d2e-5989-8791-44d71dbcec88,tg:lhps:30079_#1,e22_Acquisitions,1,tr:lh:9940,"dlod={""name"":""Affiches van de Culturele Affichewedstrijd 2007-2008"",""ark"":""ark:/24970/x0/ffbc8ea9-b315-5162-905e-6312c5b9eefd"",""uri"":""/repositories/11/accessions/10283"",""id"":""tr:lh:9940"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/ffbc8ea9-b315-5162-905e-6312c5b9eefd
60ad063c-86ce-59c2-92f7-2c330077a124,tg:lhps:13701_#1,e22_Acquisitions,1,tr:lh:7632,"dlod={""name"":""Oningeschreven gevonden in 2005"",""ark"":""ark:/24970/x0/7f767ed7-edb6-5f98-b38f-0075206c5776"",""uri"":""/repositories/11/accessions/11765"",""id"":""tr:lh:7632"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/7f767ed7-edb6-5f98-b38f-0075206c5776
1190e1a4-1b05-578a-9b96-7e0ac7d1f582,tg:lhps:9295_#1,e22_Acquisitions,1,tr:lh:7316,"dlod={""name"":""Oningeschreven gevonden in 1996"",""ark"":""ark:/24970/x0/8c9efdfb-37a8-506c-9aca-a6a774a10a4d"",""uri"":""/repositories/11/accessions/11083"",""id"":""tr:lh:7316"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/8c9efdfb-37a8-506c-9aca-a6a774a10a4d
b220fb34-ea78-5a8c-9953-541c94264b10,tg:lhps:3740_#1,e22_Acquisitions,1,tr:lh:7019,"dlod={""name"":""Oningeschreven gevonden in 1992"",""ark"":""ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91"",""uri"":""/repositories/11/accessions/12296"",""id"":""tr:lh:7019"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91
61a52dc4-c74e-5e8d-854d-0c4e8f1e3e82,tg:lhps:27356_#1,e22_Acquisitions,1,tr:lh:7875,"dlod={""name"":""Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim"",""ark"":""ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c"",""uri"":""/repositories/11/accessions/13903"",""id"":""tr:lh:7875"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c
325cc435-673a-52b7-85f0-08278fd29e81,tg:lhps:30111_#1,e22_Acquisitions,1,tr:lh:9940,"dlod={""name"":""Affiches van de Culturele Affichewedstrijd 2007-2008"",""ark"":""ark:/24970/x0/ffbc8ea9-b315-5162-905e-6312c5b9eefd"",""uri"":""/repositories/11/accessions/10283"",""id"":""tr:lh:9940"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/ffbc8ea9-b315-5162-905e-6312c5b9eefd
8b813adc-3cc8-538b-9271-5ca9002d8a1c,tg:lhps:22570_#1,e22_Acquisitions,1,tr:lh:7875,"dlod={""name"":""Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim"",""ark"":""ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c"",""uri"":""/repositories/11/accessions/13903"",""id"":""tr:lh:7875"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c
a0ec8512-a82d-5135-8e37-c74d221528cc,tg:lhps:61207_#2,e22_Acquisitions,2,tr:lh:140346,"dlod={""name"":""Affiches en flyers De Nwe Tijd"",""ark"":""ark:/24970/x0/7c664b9c-c354-5a7e-a868-63e0fe832437"",""uri"":""/repositories/11/accessions/14751"",""id"":""tr:lh:140346"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/7c664b9c-c354-5a7e-a868-63e0fe832437
7b5e62d4-4f38-5940-b31c-f353569e51d7,tg:lhps:62288_#1,e22_Acquisitions,1,tr:lh:140390,"dlod={""name"":""Affiches Monty (1985-2020)"",""ark"":""ark:/24970/x0/e9e73c3f-510e-507b-9762-dbb75180fcba"",""uri"":""/repositories/11/accessions/16705"",""id"":""tr:lh:140390"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/e9e73c3f-510e-507b-9762-dbb75180fcba
5b4dced3-4b1e-5de4-b50a-b39236a21ef8,tg:lhps:58026_#1,e22_Acquisitions,1,tr:lh:110342,"dlod={""name"":""Affichecollectie verzameld door het Muziekcentrum Vlaanderen"",""ark"":""ark:/24970/x0/a1d60a67-ed22-57d5-8bac-25228bbfa3e2"",""uri"":""/repositories/11/accessions/15710"",""id"":""tr:lh:110342"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/a1d60a67-ed22-57d5-8bac-25228bbfa3e2
99271882-106d-50d3-b146-0379b87b9fd3,tg:lhps:14747_#1,e22_Acquisitions,1,tr:lh:6484,"dlod={""name"":""Archief van Jan de Roek"",""ark"":""ark:/24970/x0/84bd1bd1-92e8-5e15-b46f-5ef3d7e5998b"",""uri"":""/repositories/11/accessions/14022"",""id"":""tr:lh:6484"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/84bd1bd1-92e8-5e15-b46f-5ef3d7e5998b
1b3b2e91-fc88-5306-b109-2655850a74f3,tg:lhps:54926_#1,e22_Acquisitions,1,tr:lh:110342,"dlod={""name"":""Affichecollectie verzameld door het Muziekcentrum Vlaanderen"",""ark"":""ark:/24970/x0/a1d60a67-ed22-57d5-8bac-25228bbfa3e2"",""uri"":""/repositories/11/accessions/15710"",""id"":""tr:lh:110342"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/a1d60a67-ed22-57d5-8bac-25228bbfa3e2
402eff18-4022-5f1e-adad-fb9e53b4d797,tg:lhps:10389_#3,e22_Acquisitions,3,tr:lh:7318,"dlod={""name"":""Schenking van Karel van Deuren"",""ark"":""ark:/24970/x0/6ab6c1eb-2610-542d-b7ab-2b8edb7ec4ce"",""uri"":""/repositories/11/accessions/10460"",""id"":""tr:lh:7318"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/6ab6c1eb-2610-542d-b7ab-2b8edb7ec4ce
9e822145-415c-50f3-bc84-58328c1d8774,tg:lhps:1120_#1,e22_Acquisitions,1,tr:lh:7019,"dlod={""name"":""Oningeschreven gevonden in 1992"",""ark"":""ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91"",""uri"":""/repositories/11/accessions/12296"",""id"":""tr:lh:7019"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91
41c37a96-d1cd-5d20-9345-1db0e8ea851e,tg:lhps:3638_#1,e22_Acquisitions,1,tr:lh:7019,"dlod={""name"":""Oningeschreven gevonden in 1992"",""ark"":""ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91"",""uri"":""/repositories/11/accessions/12296"",""id"":""tr:lh:7019"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91
b201c8cf-ff15-506a-9b39-d2d4f59631de,tg:lhps:13679_#1,e22_Acquisitions,1,tr:lh:7632,"dlod={""name"":""Oningeschreven gevonden in 2005"",""ark"":""ark:/24970/x0/7f767ed7-edb6-5f98-b38f-0075206c5776"",""uri"":""/repositories/11/accessions/11765"",""id"":""tr:lh:7632"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/7f767ed7-edb6-5f98-b38f-0075206c5776
5ba206fd-502f-5a7f-bcfe-1f0d6888c0c3,tg:lhps:7514_#1,e22_Acquisitions,1,tr:lh:7019,"dlod={""name"":""Oningeschreven gevonden in 1992"",""ark"":""ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91"",""uri"":""/repositories/11/accessions/12296"",""id"":""tr:lh:7019"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91
2b546782-8672-5312-b94c-859fb6d6273e,tg:lhps:49655_#1,e22_Acquisitions,1,tr:lh:110343,"dlod={""name"":""Afficheverzameling van Soetkin Soethoudt"",""ark"":""ark:/24970/x0/20049520-2465-51c7-b7fc-6f3ad0cc9573"",""uri"":""/repositories/11/accessions/18579"",""id"":""tr:lh:110343"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/20049520-2465-51c7-b7fc-6f3ad0cc9573
1a886f64-a508-5cad-b104-a89726e07ef5,tg:lhps:11980_#1,e22_Acquisitions,1,tr:lh:7748,"dlod={""name"":""Archiefstukken van Behoud de Begeerte"",""ark"":""ark:/24970/x0/36d9f117-ad7d-5b28-906e-c81c59a42762"",""uri"":""/repositories/11/accessions/12114"",""id"":""tr:lh:7748"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/36d9f117-ad7d-5b28-906e-c81c59a42762
263bdfb9-7496-5a6b-9606-9629a0464501,tg:lhps:21_#1,e22_Acquisitions,1,tr:lh:7019,"dlod={""name"":""Oningeschreven gevonden in 1992"",""ark"":""ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91"",""uri"":""/repositories/11/accessions/12296"",""id"":""tr:lh:7019"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91
b2c1448d-b90d-564e-84b5-3710fc42718c,tg:lhps:53818_#1,e22_Acquisitions,1,tr:lh:110342,"dlod={""name"":""Affichecollectie verzameld door het Muziekcentrum Vlaanderen"",""ark"":""ark:/24970/x0/a1d60a67-ed22-57d5-8bac-25228bbfa3e2"",""uri"":""/repositories/11/accessions/15710"",""id"":""tr:lh:110342"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/a1d60a67-ed22-57d5-8bac-25228bbfa3e2
7b8f94a2-b817-5200-844d-b6ce5a4a7a93,tg:lhps:30069_#1,e22_Acquisitions,1,tr:lh:9940,"dlod={""name"":""Affiches van de Culturele Affichewedstrijd 2007-2008"",""ark"":""ark:/24970/x0/ffbc8ea9-b315-5162-905e-6312c5b9eefd"",""uri"":""/repositories/11/accessions/10283"",""id"":""tr:lh:9940"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/ffbc8ea9-b315-5162-905e-6312c5b9eefd
ca1bede1-9905-51e3-8ae6-5827bb6b0e82,tg:lhps:24144_#1,e22_Acquisitions,1,tr:lh:7875,"dlod={""name"":""Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim"",""ark"":""ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c"",""uri"":""/repositories/11/accessions/13903"",""id"":""tr:lh:7875"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c
008807f6-a15a-56b8-a6e2-b94c6062e4ac,tg:lhps:10513_#1,e22_Acquisitions,1,tr:lh:7284,"dlod={""name"":""Oningeschreven gevonden in 1997"",""ark"":""ark:/24970/x0/8dd3ec58-eb3e-5442-8d71-0424de32ca35"",""uri"":""/repositories/11/accessions/10669"",""id"":""tr:lh:7284"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/8dd3ec58-eb3e-5442-8d71-0424de32ca35
