ResourceID,brocade.id,card,order,source_field,source_code,Carrier Type
fd39fa72-4a4c-5e93-85f9-8b72e8a24046,tg:mpmak:318,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
110a609e-10ce-5b9a-9f0c-46a6429730a6,tg:mpmak:94,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
e77ac24e-e805-5670-815e-12673803c9e0,tg:mpmak:123,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
35e43343-bb75-512b-bf32-51d4ba86d8c9,tg:mpmak:82,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
8404f0ee-b32f-5fad-8069-ebedee163bd6,tg:mpmak:135,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
42753813-8445-5e18-83c0-4f94166455b9,tg:mpmak:162,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
435f20e0-08c1-5413-aece-381c7bd3f6d3,tg:mpmak:163,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
9a0250ef-6ffb-586c-8078-a13e7ca96d71,tg:mpmak:83,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
65128915-38c7-5110-b067-9875b71f85f3,tg:mpmak:134,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
9d0a7a76-4a1f-5e76-9d9a-c170ce0b4e5a,tg:mpmak:95,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
58a41ae2-a013-5625-86b7-f673cf309d41,tg:mpmak:122,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
81aad390-43d4-53a8-9793-455cf29e2d73,tg:mpmak:319,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
0aee682c-67c3-530e-9fb6-3daef4a83e33,tg:mpmak:175,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
f2c3f933-e405-5914-80f8-5394a93b77f0,tg:mpmak:227,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
d24d9574-5166-5163-aa12-96df01aa9354,tg:mpmak:56,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
ba3fa344-195a-5907-9bc2-c83dbea1a890,tg:mpmak:335,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
75ae821c-f613-526a-b1fa-9a3dc0dcea0c,tg:mpmak:270,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
c56698bc-1b59-5b37-a978-c248fdbc6484,tg:mpmak:159,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
f388254e-8f40-5546-ad24-9310bcb73dd7,tg:mpmak:289,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
db169666-ad45-5492-a977-d03d0fe83423,tg:mpmak:323,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
b12dfa45-a07e-50f1-83c5-cedb4b653b49,tg:mpmak:266,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
154e4d39-79d5-5e53-ab54-2ed6c73dbfd6,tg:mpmak:17,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
1a3f2aec-28b9-5b78-a104-f8a16a46cb62,tg:mpmak:231,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
104e5c79-fa17-5407-9624-7a1a766e5e7a,tg:mpmak:118,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
0a7cbd31-014c-50c9-b859-96ccad7a604e,tg:mpmak:40,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
c04c9025-0219-5cae-8879-4abbc0af96a5,tg:mpmak:180,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
ee2776b8-9a6c-5094-a710-c7449ca5d9d1,tg:mpmak:37,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
9f3270ec-a3e0-5430-977b-038bdf716879,tg:mpmak:246,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
555144ee-396e-520f-ad6e-0dd812d0c966,tg:mpmak:303,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
bfa4a29b-4cf3-5477-b2b0-2b7453c545b0,tg:mpmak:138,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
a5f746ec-15ca-5fc5-b2c4-1e328cb6ecf6,tg:mpmak:60,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
d346f0df-c6c8-5f22-8fa5-204ba7ac283a,tg:mpmak:211,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
ee6fbec6-15e3-5af2-b4cb-e99b17cc8283,tg:mpmak:354,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
0466a457-275b-505c-b610-8eebd855936b,tg:mpmak:99,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
7868fa85-f20b-5104-8780-af682c5f4901,tg:mpmak:76,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
09f0649e-72aa-5b96-83de-f4ccd9e5d7a0,tg:mpmak:207,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
62a1c49d-4b57-58fa-8973-e6fc5700d77f,tg:mpmak:342,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
2330a784-8542-5882-a402-eaaf22526c32,tg:mpmak:196,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
6f5eec96-3a2d-5242-99da-c901319cf4e8,tg:mpmak:179,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
bb17c032-6f60-5f0b-912e-e40b04b34c92,tg:mpmak:21,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
7628fd26-df18-50b5-ad98-f806a1cbd96e,tg:mpmak:250,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
dcef1a24-db1e-5a6e-99e8-485753bbc748,tg:mpmak:315,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
43410511-3eab-56e3-8496-1d9c1d9f6443,tg:mpmak:102,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
17ce37f3-2c79-57d4-8960-c47e070940c8,tg:mpmak:155,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
f59cbb52-107f-58fc-bee1-9caff9833696,tg:mpmak:293,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
213bc3e4-6c3c-5e5b-8e53-31794112e1a6,tg:mpmak:339,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
f4b3328c-24a8-51b1-b7f1-4532e846af81,tg:mpmak:143,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
d015ace3-fa4c-5508-8e0a-82b02136bf5c,tg:mpmak:285,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
ac236484-835b-5421-b75e-a80cf31dc98e,tg:mpmak:114,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
e107cd92-5e94-5781-b20b-c272950196ca,tg:mpmak:47,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
81a4954e-3f21-5105-8f91-cbf0c7eee977,tg:mpmak:236,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
78b969f5-a651-57b5-8fa2-e52b4eee818f,tg:mpmak:148,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
c4005d76-f02a-5d04-9fff-38ae70308ab6,tg:mpmak:324,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
ac89b905-ef82-5bfc-950d-f73dfc3f418b,tg:mpmak:261,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
67f06f02-d177-5d72-8bec-fff07c5f5160,tg:mpmak:332,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
f18fde71-3369-5827-b6f3-7f6765c5803d,tg:mpmak:298,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
3b749a05-ba0f-586b-bfed-d9180bd7252e,tg:mpmak:277,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
45d33d8e-fbc3-5016-b3f7-2df7d29fe184,tg:mpmak:109,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
28f04267-82db-56ce-b96a-81a8adc7ce6a,tg:mpmak:51,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
d71c5094-f7f7-5c7b-ab12-f0ef129a81a3,tg:mpmak:220,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
3bf7c3d8-64fe-5107-b43c-910391ebcb92,tg:mpmak:172,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
2426bffd-f751-51bf-a334-3b73340b0a4d,tg:mpmak:92,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
727d3d78-0242-5636-8cb0-28a80370b662,tg:mpmak:125,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
ddee1c2e-d8d6-5845-af8d-433b336883cb,tg:mpmak:349,Carrier,1,kenmerken.mpmdragerak,dpm,parchment (animal material)
8f33aaba-4e46-5c8e-9c2e-fc0b9eabc081,tg:mpmak:84,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
7743fa8b-2b1e-5ef4-bf6d-6eced8200516,tg:mpmak:133,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
5c8d58b1-074b-5294-a3ff-fa3359950804,tg:mpmak:164,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
0bc9312c-6144-52e7-a6c5-a5eddb4de869,tg:mpmak:308,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
0d776b41-0dad-5953-8610-e6de3fc62990,tg:mpmak:113,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
7898ec54-a7fb-53b4-a64e-1891b6ea45f3,tg:mpmak:328,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
5f0752ea-2988-593b-93a1-c042240f015d,tg:mpmak:282,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
2c7c8cb2-52e4-528e-91ca-8ad0449cd30e,tg:mpmak:144,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
dd978c16-3568-5acb-8117-84c35fa9d8b6,tg:mpmak:294,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
f932016d-6778-5a0f-ad10-ac25c2095bf2,tg:mpmak:152,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
d5a3a593-2e2b-5b53-873b-6d921d86b2d6,tg:mpmak:257,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
b5c81bab-24cd-5a40-8859-0915a216f259,tg:mpmak:312,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
6d07827a-a1a2-59c3-bdfe-c02b3d1eecb6,tg:mpmak:191,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
857aa1b6-1743-5bb3-9a33-50000bb28f81,tg:mpmak:26,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
81b02da2-fcdb-5d44-9a27-302e1e15deb7,tg:mpmak:200,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
5bc0a533-73fc-50a5-a5f0-4096f29d3b80,tg:mpmak:345,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
90d4e0fc-abe9-51ac-bc78-09a705cbc484,tg:mpmak:129,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
c3abbff4-062d-5385-b928-fea87f13df93,tg:mpmak:216,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
85adc937-5019-5f43-b5f3-be3c6dab32ad,tg:mpmak:353,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
69c52a2b-c539-5ae1-a5e8-43300bc8a62b,tg:mpmak:88,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
00f441cc-a274-59ff-93e6-ab79435a4af4,tg:mpmak:67,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
6cc8acae-f468-5e80-8700-90f800c03146,tg:mpmak:241,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
64fcc947-e9f0-5644-8dbd-5e4fa3c4bfac,tg:mpmak:304,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
7c9f210f-c32f-59db-a0d0-f10e68bad764,tg:mpmak:187,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
b276b384-5450-513b-b0d0-58887da71339,tg:mpmak:168,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
5652dd86-752e-542e-b882-a71c4178234e,tg:mpmak:30,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
f388bfbe-c5e1-54bf-938b-2d1b7b3765e5,tg:mpmak:186,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
409b82e5-e3b5-501c-b178-c7e5ffd5e8e0,tg:mpmak:169,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
b53c42cd-4ff0-5756-8452-1bee8457fa4b,tg:mpmak:31,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
72cb205a-cfe8-516f-8f94-3a514b573326,tg:mpmak:240,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
7f8fb011-a3cb-5703-b1b0-dbceeee55c3b,tg:mpmak:305,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
dfb0616b-81cc-529f-98ca-96e523739de6,tg:mpmak:89,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
095b7e37-8955-58cf-8731-92a31ccc0c21,tg:mpmak:66,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
5ddf2d6e-4d1b-5023-8963-e170e0ca2b00,tg:mpmak:217,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
98e5bfd5-a3a2-5656-9e32-ac2c734e753f,tg:mpmak:352,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
a85d9c5c-5ecb-5ae2-b1d7-fa7b7483d257,tg:mpmak:128,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
6d7a544c-bfbc-51e4-ada6-74182533d205,tg:mpmak:70,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
db2aacae-f452-58aa-ad20-f48728dc5481,tg:mpmak:201,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
4f4dee13-d8e2-5793-b654-70f02ce62ed2,tg:mpmak:344,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
1635f9f5-7768-5f30-ab4a-8d0c9b599fda,tg:mpmak:190,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
780ee72b-6eff-5922-aa06-2fa85a3019b6,tg:mpmak:27,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
db4bee96-a1ef-5796-8538-fe484c2e11c6,tg:mpmak:256,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
cab16bdd-488c-578c-bb15-f04244e7410e,tg:mpmak:313,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
1916e3ae-7e6b-5c8f-83bc-f727a4330a04,tg:mpmak:104,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
97caed4b-b793-5fe5-8470-4b8b3fc224ac,tg:mpmak:153,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
d0498b1d-3d58-5de0-be5a-31868607c143,tg:mpmak:295,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
43482195-5159-578d-b5da-b82690322996,tg:mpmak:145,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
ee03d7d3-9891-50f0-88a7-8c71fd256cb0,tg:mpmak:329,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
7382110a-7154-5d10-9940-4af1fa6964d9,tg:mpmak:283,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
4aa17bda-4162-5284-aec0-5d9f90eac283,tg:mpmak:112,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
a733cadc-0928-5c15-863e-3a51bf38ac13,tg:mpmak:309,Carrier,1,kenmerken.mpmdragerak,dpm,parchment (animal material)
09c44ab5-d181-5cbd-a83f-af4728479b9c,tg:mpmak:165,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
5875d145-7b27-51b5-9d7d-d9a123ca1fec,tg:mpmak:85,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
5c8dcef5-723a-5695-b0cc-170db98e514f,tg:mpmak:132,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
21deb227-d4fe-54ef-baef-f620f1586b19,tg:mpmak:348,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
5fe4fe19-4695-5b83-a23d-e3d98cc2104d,tg:mpmak:93,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
fa766c61-ec75-55c1-b85a-045fd4035203,tg:mpmak:124,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
b7ab2f53-d11a-599b-a6b9-f482b6039ea7,tg:mpmak:173,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
655dd0cb-2f48-54f5-81d7-b7e7fbc2df72,tg:mpmak:221,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
b6304530-6a87-5347-9b7d-b19b2c8b3058,tg:mpmak:108,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
76f30119-5b4d-5c4e-9252-892d4ffdc597,tg:mpmak:50,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
54efed87-3902-5879-a0fc-877ee458360f,tg:mpmak:333,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
383ad62b-3a37-5334-b4f9-eaab72278db1,tg:mpmak:299,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
96eb5fd4-0f84-51d9-b45c-3bb5dbfc019c,tg:mpmak:276,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
1a528c30-66e4-5263-9d6a-e8059daf7874,tg:mpmak:325,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
205f2c2f-c525-523f-b846-96abd9ec935f,tg:mpmak:260,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
2af7bbec-ec71-5265-b1c0-1d22d7f0ab84,tg:mpmak:149,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
c15c2d0f-4fd0-52e8-9aa1-a8cf2ea6cca7,tg:mpmak:11,Carrier,1,kenmerken.mpmdragerak,dpm,parchment (animal material)
9f0ae734-f0c3-50e4-946c-243b6eaed8bd,tg:mpmak:237,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
7148450f-2c5b-52d9-9369-2d1f7c53dc68,tg:mpmak:46,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
ea3f473d-e14c-56db-ac62-6715fda69c6d,tg:mpmak:166,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
e1de6875-3670-51a2-8cf9-6d799baa1330,tg:mpmak:189,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
98eea8f6-c4de-5f50-bb11-0a1b7b8dc83b,tg:mpmak:218,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
49b757ca-3855-508a-bcf6-db28729f809c,tg:mpmak:69,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
60fca594-adb6-5b88-ba57-cfa947278320,tg:mpmak:131,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
461ccabb-60ef-5a33-a0a1-7e7f0b7e5d43,tg:mpmak:86,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
8c420f55-ad09-5eba-91f5-85eae0f79b7f,tg:mpmak:127,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
1ef1c807-8f23-5537-97d5-9a70a3c3e334,tg:mpmak:90,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
1881442d-5902-5473-8e7e-b5f3b680782a,tg:mpmak:259,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
1c0f4bb8-29f1-5153-80ea-b6be81c3aec6,tg:mpmak:28,Carrier,1,kenmerken.mpmdragerak,dpm,parchment (animal material)
f2c25d59-5a0e-52c5-b4cf-686f86f67261,tg:mpmak:170,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
9db14626-047b-5887-9f8e-9b455b83aad0,tg:mpmak:222,Carrier,1,kenmerken.mpmdragerak,dpm,parchment (animal material)
d50ee4cb-6651-5557-acce-2d595c5b4a1c,tg:mpmak:53,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
a3f6ecf4-3726-51a9-bcfc-8e9a35706147,tg:mpmak:275,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
8fac1496-0279-5820-ae9f-1ca11fd4ac36,tg:mpmak:330,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
fcf4ae2b-8e8d-5d5b-ae84-fd9c535aefc4,tg:mpmak:263,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
dd34547b-589a-5009-afec-5dcf9ca4e7e5,tg:mpmak:326,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
e46111bf-cbf9-5281-bf1c-ca0513af1ecb,tg:mpmak:12,Carrier,1,kenmerken.mpmdragerak,dpm,parchment (animal material)
fc21541f-a5b7-5a46-85e0-cc539a873f78,tg:mpmak:234,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
46406d70-531f-5e36-b16d-32c373cc71dd,tg:mpmak:45,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
775c3b3b-1bd0-5ca9-b4bc-f040792ccbac,tg:mpmak:32,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
812755cc-f2e7-5402-9774-9014079a0ea5,tg:mpmak:185,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
6b94d9fb-f4d1-5775-9b50-e4f6bff2efac,tg:mpmak:306,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
add0f9f5-f962-5cd7-94bf-aaa83bf49c33,tg:mpmak:243,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
704e3c5c-bfd2-56be-af32-181bfd1c8f95,tg:mpmak:65,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
304f6493-7f33-5c48-88e1-a0071ed22d39,tg:mpmak:351,Carrier,1,kenmerken.mpmdragerak,dpp,paper (fiber product)
