ResourceID,brocade.id,card,order,External Relation,External Relation URL,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type
c15c2d0f-4fd0-52e8-9aa1-a8cf2ea6cca7,tg:mpmak:11,ExternalRelations,1,gerelateerde publicatie,https://anet.be/record/mpm/opacmpm/c:lvd:13197098,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,
49b757ca-3855-508a-bcf6-db28729f809c,tg:mpmak:69,ExternalRelations,1,gerelateerde publicatie,https://anet.be/record/mpm/opacmpm/c:lvd:14233649,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,
461ccabb-60ef-5a33-a0a1-7e7f0b7e5d43,tg:mpmak:86,ExternalRelations,1,transcripts,https://anet.be/record/mpm/opacmpm/c:lvd:254041,zie verder bibliotheekcatalogus Museum Plantin Moretus,pp. 307-308,Nederlands,remarks
1c0f4bb8-29f1-5153-80ea-b6be81c3aec6,tg:mpmak:28,ExternalRelations,1,gerelateerde publicatie,c:stcv:12914587,Publicaties in de STCV catalogus,,,
1c0f4bb8-29f1-5153-80ea-b6be81c3aec6,tg:mpmak:28,ExternalRelations,2,transcripts,https://anet.be/record/mpm/opacmpm/c:lvd:109739,zie verder bibliotheekcatalogus Museum Plantin Moretus,Ordonnantie G,Nederlands,remarks
9db14626-047b-5887-9f8e-9b455b83aad0,tg:mpmak:222,ExternalRelations,1,gerelateerde publicatie,https://anet.be/record/mpm/opacmpm/c:lvd:712701,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,
9db14626-047b-5887-9f8e-9b455b83aad0,tg:mpmak:222,ExternalRelations,2,gerelateerde publicatie,https://anet.be/record/mpm/opacmpm/c:lvd:1113839,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,
9db14626-047b-5887-9f8e-9b455b83aad0,tg:mpmak:222,ExternalRelations,3,gerelateerde publicatie,https://anet.be/record/mpm/opacmpm/c:lvd:1113814,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,
fcf4ae2b-8e8d-5d5b-ae84-fd9c535aefc4,tg:mpmak:263,ExternalRelations,1,gerelateerde publicatie,tg:mpmak:264,Verwijzing naar MPM objectbeschrijvingen,Franse versie van het rekwest,Nederlands,remarks
e46111bf-cbf9-5281-bf1c-ca0513af1ecb,tg:mpmak:12,ExternalRelations,1,gerelateerde publicatie,https://anet.be/record/mpm/opacmpm/c:lvd:656590,zie verder bibliotheekcatalogus Museum Plantin Moretus,p. [182],Nederlands,remarks
775c3b3b-1bd0-5ca9-b4bc-f040792ccbac,tg:mpmak:32,ExternalRelations,1,transcripts,https://anet.be/record/mpm/opacmpm/c:lvd:109739,zie verder bibliotheekcatalogus Museum Plantin Moretus,Ordonnantie J,Nederlands,remarks
ff59afd6-52d7-525b-8f1a-c6f4d3c9f911,tg:mpmak:24,ExternalRelations,1,transcripts,https://anet.be/record/mpm/opacmpm/c:lvd:109739,zie verder bibliotheekcatalogus Museum Plantin Moretus,Ordonnantie C,Nederlands,remarks
de180aae-e556-5094-94af-9aa2d3821821,tg:mpmak:25,ExternalRelations,1,transcripts,https://anet.be/record/mpm/opacmpm/c:lvd:109739,zie verder bibliotheekcatalogus Museum Plantin Moretus,Ordonnantie D,Nederlands,remarks
46ebb84d-e773-5947-9551-f1fea91b10fe,tg:mpmak:33,ExternalRelations,1,gerelateerde publicatie,https://anet.be/record/mpm/opacmpm/c:lvd:109739,zie verder bibliotheekcatalogus Museum Plantin Moretus,Ordonnantie K,Nederlands,remarks
6a36ab81-9442-5a8c-a694-37940cd30173,tg:mpmak:13,ExternalRelations,1,gerelateerde publicatie,https://anet.be/record/mpm/opacmpm/c:lvd:13197098,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,
4312ab52-9639-54cf-9ca5-8f972615d209,tg:mpmak:29,ExternalRelations,1,transcripts,https://anet.be/record/mpm/opacmpm/c:lvd:109739,zie verder bibliotheekcatalogus Museum Plantin Moretus,Ordonnantie H,Nederlands,remarks
4312ab52-9639-54cf-9ca5-8f972615d209,tg:mpmak:29,ExternalRelations,2,transcripts,https://anet.be/record/mpm/opacmpm/c:lvd:14010235,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,
2710272f-0932-541c-99a7-97b1d34cc378,tg:mpmak:68,ExternalRelations,1,gerelateerde publicatie,https://anet.be/record/mpm/opacmpm/c:lvd:14233649,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,
ec26d06d-411a-514f-867d-712b9bdf9532,tg:mpmak:87,ExternalRelations,1,gerelateerde publicatie,https://anet.be/record/mpm/opacmpm/c:lvd:308557,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,
ec26d06d-411a-514f-867d-712b9bdf9532,tg:mpmak:87,ExternalRelations,2,transcripts,https://anet.be/record/mpm/opacmpm/c:lvd:482304,zie verder bibliotheekcatalogus Museum Plantin Moretus,pp. 139-143.,Nederlands,remarks
ec26d06d-411a-514f-867d-712b9bdf9532,tg:mpmak:87,ExternalRelations,3,transcripts,https://anet.be/record/mpm/opacmpm/c:lvd:990109,zie verder bibliotheekcatalogus Museum Plantin Moretus,nr. 229,Nederlands,remarks
c6639cbf-e5cc-59e4-878e-a4e663509ddf,tg:mpmak:264,ExternalRelations,1,gerelateerde publicatie,tg:mpmak:263,Verwijzing naar MPM objectbeschrijvingen,Nederlandse versie van het rekwest,Nederlands,remarks
1f6cb453-1415-58f6-b857-980d4e2162d5,tg:mpmak:81,ExternalRelations,1,transcripts,https://anet.be/record/mpm/opacmpm/c:lvd:1083197,zie verder bibliotheekcatalogus Museum Plantin Moretus,Met Franse vertaling van de instructie,Nederlands,remarks
9522f95a-69b1-581e-9cd5-8c0e9fc9e028,tg:mpmak:23,ExternalRelations,1,transcripts,https://anet.be/record/mpm/opacmpm/c:lvd:109739,zie verder bibliotheekcatalogus Museum Plantin Moretus,Ordonnantie B,Nederlands,remarks
05c05da3-4bc9-5343-88c1-6a001c71f309,tg:mpmhs:17,ExternalRelations,1,gerelateerde publicatie,https://anet.be/record/mpm/opacmpm/c:lvd:254041,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,
ca611d4c-0879-507c-9fb5-cfa09473b589,tg:mpmhs:11,ExternalRelations,1,gerelateerde publicatie,https://anet.be/record/mpm/opacmpm/c:lvd:365122,zie verder bibliotheekcatalogus Museum Plantin Moretus,p. 520-521,Nederlands,remarks
418866a0-b4df-51de-b65a-8bc2d58a500a,tg:mpmhs:22,ExternalRelations,1,gerelateerde publicatie,https://anet.be/record/mpm/opacmpm/c:lvd:254041,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,
c3ecaee8-4355-5b38-85ac-4c962caff834,tg:mpmhs:18,ExternalRelations,1,gerelateerde publicatie,https://anet.be/record/mpm/opacmpm/c:lvd:254041,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,
588f5ab2-de21-5d1b-a053-b17037754797,tg:mpmhs:5,ExternalRelations,1,transcripts,https://anet.be/record/mpm/opacmpm/c:lvd:1132927,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,
74e4fbd4-f5ce-5b26-957c-12628a06f61f,tg:mpmhs:19,ExternalRelations,1,gerelateerde publicatie,https://anet.be/record/mpm/opacmpm/c:lvd:254041,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,
11df1a8d-0cfe-5c0d-b000-ffef17e4d714,tg:mpmre:379,ExternalRelations,1,volgend register,tg:mpmre:380,Verwijzing naar MPM objectbeschrijvingen,,,
11df1a8d-0cfe-5c0d-b000-ffef17e4d714,tg:mpmre:379,ExternalRelations,2,vorig register,tg:mpmre:378,Verwijzing naar MPM objectbeschrijvingen,,,
8470027c-e01e-5066-8f87-6407476d3ef2,tg:mpmre:396,ExternalRelations,1,volgend register,tg:mpmre:397,Verwijzing naar MPM objectbeschrijvingen,,,
8470027c-e01e-5066-8f87-6407476d3ef2,tg:mpmre:396,ExternalRelations,2,vorig register,tg:mpmre:395,Verwijzing naar MPM objectbeschrijvingen,,,
d6cd08a9-390e-5ce7-b8bf-7c448db73ba2,tg:mpmre:115,ExternalRelations,1,volgend register,tg:mpmre:116,Verwijzing naar MPM objectbeschrijvingen,,,
d6cd08a9-390e-5ce7-b8bf-7c448db73ba2,tg:mpmre:115,ExternalRelations,2,vorig register,tg:mpmre:114,Verwijzing naar MPM objectbeschrijvingen,,,
26eb9821-76ed-5bcc-b4c8-762146a366ea,tg:mpmre:545,ExternalRelations,1,vorig register,tg:mpmre:542,Verwijzing naar MPM objectbeschrijvingen,,,
d69fef50-63e5-5b92-8a8c-85a3d2b7e6f8,tg:mpmre:400,ExternalRelations,1,volgend register,tg:mpmre:401,Verwijzing naar MPM objectbeschrijvingen,,,
d69fef50-63e5-5b92-8a8c-85a3d2b7e6f8,tg:mpmre:400,ExternalRelations,2,vorig register,tg:mpmre:399,Verwijzing naar MPM objectbeschrijvingen,,,
4e85823a-f0b7-5c96-bfeb-79537f700758,tg:mpmre:512,ExternalRelations,1,gerelateerde publicatie,https://anet.be/record/mpm/opacmpm/c:lvd:12857107,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,
749c9c51-ac4c-55c8-83c4-cb90b7abd0bd,tg:mpmre:142,ExternalRelations,1,volgend register,tg:mpmre:143,Verwijzing naar MPM objectbeschrijvingen,,,
749c9c51-ac4c-55c8-83c4-cb90b7abd0bd,tg:mpmre:142,ExternalRelations,2,vorig register,tg:mpmre:141,Verwijzing naar MPM objectbeschrijvingen,,,
f4712178-3fff-5dee-80e3-aada50f25559,tg:mpmre:457,ExternalRelations,1,volgend register,tg:mpmre:458,Verwijzing naar MPM objectbeschrijvingen,,,
b20f6ead-5ae1-50d3-9810-6d0c452340f9,tg:mpmre:338,ExternalRelations,1,volgend register,tg:mpmre:339,Verwijzing naar MPM objectbeschrijvingen,,,
b20f6ead-5ae1-50d3-9810-6d0c452340f9,tg:mpmre:338,ExternalRelations,2,vorig register,tg:mpmre:337,Verwijzing naar MPM objectbeschrijvingen,,,
078664be-abf9-57e6-87a7-8aec3db15b6c,tg:mpmre:154,ExternalRelations,1,volgend register,tg:mpmre:155,Verwijzing naar MPM objectbeschrijvingen,A,Nederlands,remarks
078664be-abf9-57e6-87a7-8aec3db15b6c,tg:mpmre:154,ExternalRelations,2,vorig register,tg:mpmre:153,Verwijzing naar MPM objectbeschrijvingen,E,Nederlands,remarks
345b9bc8-e1e8-5b21-a50c-c1f54360c746,tg:mpmre:380,ExternalRelations,1,volgend register,tg:mpmre:381,Verwijzing naar MPM objectbeschrijvingen,,,
345b9bc8-e1e8-5b21-a50c-c1f54360c746,tg:mpmre:380,ExternalRelations,2,vorig register,tg:mpmre:379,Verwijzing naar MPM objectbeschrijvingen,,,
5f820121-f506-5acb-a9c6-a12f60429305,tg:mpmre:553,ExternalRelations,1,volgend register,tg:mpmre:554,Verwijzing naar MPM objectbeschrijvingen,,,
5f820121-f506-5acb-a9c6-a12f60429305,tg:mpmre:553,ExternalRelations,2,vorig register,tg:mpmre:551,Verwijzing naar MPM objectbeschrijvingen,,,
8541045d-7931-50b7-a4c5-3acc92119669,tg:mpmre:103,ExternalRelations,1,volgend register,tg:mpmre:104,Verwijzing naar MPM objectbeschrijvingen,,,
8541045d-7931-50b7-a4c5-3acc92119669,tg:mpmre:103,ExternalRelations,2,vorig register,tg:mpmre:102,Verwijzing naar MPM objectbeschrijvingen,,,
c32630df-4470-531d-a6fd-5dafa44bcf86,tg:mpmre:416,ExternalRelations,1,volgend register,tg:mpmre:417,Verwijzing naar MPM objectbeschrijvingen,BBBBB,Nederlands,remarks
c32630df-4470-531d-a6fd-5dafa44bcf86,tg:mpmre:416,ExternalRelations,2,vorig register,tg:mpmre:415,Verwijzing naar MPM objectbeschrijvingen,ZZZZ,Nederlands,remarks
bd74c92a-c4d8-52c3-874e-da450adef3f1,tg:mpmre:601,ExternalRelations,1,vorig register,tg:mpmre:599,Verwijzing naar MPM objectbeschrijvingen,,,
5742d406-2f5c-529d-bcff-a95f66717a5e,tg:mpmre:314,ExternalRelations,1,volgend register,tg:mpmre:315,Verwijzing naar MPM objectbeschrijvingen,,,
5742d406-2f5c-529d-bcff-a95f66717a5e,tg:mpmre:314,ExternalRelations,2,vorig register,tg:mpmre:313,Verwijzing naar MPM objectbeschrijvingen,,,
83dbb315-1577-5a48-be10-4cafc61fc8b2,tg:mpmre:197,ExternalRelations,1,volgend register,tg:mpmre:199,Verwijzing naar MPM objectbeschrijvingen,,,
0391eea6-f7de-5b3a-963f-34f80ee0e3d5,tg:mpmre:528,ExternalRelations,1,volgend register,tg:mpmre:529,Verwijzing naar MPM objectbeschrijvingen,,,
0391eea6-f7de-5b3a-963f-34f80ee0e3d5,tg:mpmre:528,ExternalRelations,2,vorig register,tg:mpmre:526,Verwijzing naar MPM objectbeschrijvingen,,,
b4f612aa-aeff-5109-8ac9-0da395aa1b7d,tg:mpmre:482,ExternalRelations,1,volgend register,tg:mpmre:483,Verwijzing naar MPM objectbeschrijvingen,LL,Nederlands,remarks
b4f612aa-aeff-5109-8ac9-0da395aa1b7d,tg:mpmre:482,ExternalRelations,2,vorig register,tg:mpmre:480,Verwijzing naar MPM objectbeschrijvingen,II,Nederlands,remarks
2e80224c-f6dd-585c-98f1-c9b2b6302f16,tg:mpmre:20,ExternalRelations,1,vorig register,tg:mpmre:19,Verwijzing naar MPM objectbeschrijvingen,,,
9ec56ec5-a1ae-591f-a72f-c767826ebdf1,tg:mpmre:343,ExternalRelations,1,volgend register,tg:mpmre:344,Verwijzing naar MPM objectbeschrijvingen,,,
9ec56ec5-a1ae-591f-a72f-c767826ebdf1,tg:mpmre:343,ExternalRelations,2,vorig register,tg:mpmre:342,Verwijzing naar MPM objectbeschrijvingen,,,
bcb653ea-31b5-5ee3-bef2-374b9d18429f,tg:mpmre:590,ExternalRelations,1,volgend register,tg:mpmre:591,Verwijzing naar MPM objectbeschrijvingen,,,
bcb653ea-31b5-5ee3-bef2-374b9d18429f,tg:mpmre:590,ExternalRelations,2,vorig register,tg:mpmre:589,Verwijzing naar MPM objectbeschrijvingen,,,
0abaf93d-823c-5c96-88bb-911e873e5db7,tg:mpmre:98,ExternalRelations,1,volgend register,tg:mpmre:99,Verwijzing naar MPM objectbeschrijvingen,QQ,Nederlands,remarks
0abaf93d-823c-5c96-88bb-911e873e5db7,tg:mpmre:98,ExternalRelations,2,vorig register,tg:mpmre:97,Verwijzing naar MPM objectbeschrijvingen,OO,Nederlands,remarks
3d0cd201-9679-5dbf-a3c9-622231c6c5ff,tg:mpmre:77,ExternalRelations,1,volgend register,tg:mpmre:78,Verwijzing naar MPM objectbeschrijvingen,Ss,Nederlands,remarks
3d0cd201-9679-5dbf-a3c9-622231c6c5ff,tg:mpmre:77,ExternalRelations,2,vorig register,tg:mpmre:76,Verwijzing naar MPM objectbeschrijvingen,Qq,Nederlands,remarks
86395e20-440b-59fa-8760-d13ef1992f95,tg:mpmre:640,ExternalRelations,1,volgend register,tg:mpmre:641,Verwijzing naar MPM objectbeschrijvingen,"C (drukkerij, renten, & debiteurs)",Nederlands,remarks
86395e20-440b-59fa-8760-d13ef1992f95,tg:mpmre:640,ExternalRelations,2,volgend register,tg:mpmre:643,Verwijzing naar MPM objectbeschrijvingen,++ (overige klanten),Nederlands,remarks
86395e20-440b-59fa-8760-d13ef1992f95,tg:mpmre:640,ExternalRelations,3,vorig register,tg:mpmre:639,Verwijzing naar MPM objectbeschrijvingen,I,Nederlands,remarks
d1349bb0-f82a-5dd8-b043-7bbb5c38ce35,tg:mpmre:355,ExternalRelations,1,volgend register,tg:mpmre:356,Verwijzing naar MPM objectbeschrijvingen,,,
d1349bb0-f82a-5dd8-b043-7bbb5c38ce35,tg:mpmre:355,ExternalRelations,2,vorig register,tg:mpmre:354,Verwijzing naar MPM objectbeschrijvingen,,,
39852fe8-e294-50ed-9d57-e0f252a5d065,tg:mpmre:705,ExternalRelations,1,volgend register,tg:mpmre:706,Verwijzing naar MPM objectbeschrijvingen,1720,Nederlands,remarks
39852fe8-e294-50ed-9d57-e0f252a5d065,tg:mpmre:705,ExternalRelations,2,vorig register,tg:mpmre:704,Verwijzing naar MPM objectbeschrijvingen,1718,Nederlands,remarks
ce944e54-76b8-53b8-bac3-27f662d78047,tg:mpmre:586,ExternalRelations,1,volgend register,tg:mpmre:588,Verwijzing naar MPM objectbeschrijvingen,,,
ce944e54-76b8-53b8-bac3-27f662d78047,tg:mpmre:586,ExternalRelations,2,vorig register,tg:mpmre:585,Verwijzing naar MPM objectbeschrijvingen,,,
8cfb4207-e9ad-5a5d-bcd1-ba74045901d0,tg:mpmre:139,ExternalRelations,1,volgend register,tg:mpmre:140,Verwijzing naar MPM objectbeschrijvingen,,,
8cfb4207-e9ad-5a5d-bcd1-ba74045901d0,tg:mpmre:139,ExternalRelations,2,vorig register,tg:mpmre:138,Verwijzing naar MPM objectbeschrijvingen,,,
096f6819-7510-5d8a-a5e2-73c2e8096957,tg:mpmre:61,ExternalRelations,1,volgend register,tg:mpmre:62,Verwijzing naar MPM objectbeschrijvingen,Ff,Nederlands,remarks
096f6819-7510-5d8a-a5e2-73c2e8096957,tg:mpmre:61,ExternalRelations,2,vorig register,tg:mpmre:60,Verwijzing naar MPM objectbeschrijvingen,Dd,Nederlands,remarks
fc3af7e3-f3f6-56af-9dc6-cfab1b3a3f6e,tg:mpmre:617,ExternalRelations,1,volgend register,tg:mpmre:618,Verwijzing naar MPM objectbeschrijvingen,,,
fc3af7e3-f3f6-56af-9dc6-cfab1b3a3f6e,tg:mpmre:617,ExternalRelations,2,vorig register,tg:mpmre:616,Verwijzing naar MPM objectbeschrijvingen,,,
7f79e9da-5615-5d3b-bebd-8fe6a26c66c8,tg:mpmre:36,ExternalRelations,1,volgend register,tg:mpmre:37,Verwijzing naar MPM objectbeschrijvingen,EE,Nederlands,remarks
7f79e9da-5615-5d3b-bebd-8fe6a26c66c8,tg:mpmre:36,ExternalRelations,2,vorig register,tg:mpmre:34,Verwijzing naar MPM objectbeschrijvingen,BB,Nederlands,remarks
91b90b3c-621b-59a3-b9a4-6b312b5fc80b,tg:mpmre:494,ExternalRelations,1,volgend register,tg:mpmre:495,Verwijzing naar MPM objectbeschrijvingen,,,
91b90b3c-621b-59a3-b9a4-6b312b5fc80b,tg:mpmre:494,ExternalRelations,2,vorig register,tg:mpmre:493,Verwijzing naar MPM objectbeschrijvingen,,,
20ac365e-8879-58fa-9282-88c587c68014,tg:mpmre:549,ExternalRelations,1,volgend register,tg:mpmre:550,Verwijzing naar MPM objectbeschrijvingen,,,
20ac365e-8879-58fa-9282-88c587c68014,tg:mpmre:549,ExternalRelations,2,vorig register,tg:mpmre:548,Verwijzing naar MPM objectbeschrijvingen,,,
1bdee157-b736-5bcb-860f-d1bd9a5def68,tg:mpmre:119,ExternalRelations,1,volgend register,tg:mpmre:120,Verwijzing naar MPM objectbeschrijvingen,,,
1bdee157-b736-5bcb-860f-d1bd9a5def68,tg:mpmre:119,ExternalRelations,2,vorig register,tg:mpmre:118,Verwijzing naar MPM objectbeschrijvingen,,,
6d10ef00-40f4-5005-9711-aeb9e598f537,tg:mpmre:41,ExternalRelations,1,volgend register,tg:mpmre:42,Verwijzing naar MPM objectbeschrijvingen,KK,Nederlands,remarks
6d10ef00-40f4-5005-9711-aeb9e598f537,tg:mpmre:41,ExternalRelations,2,vorig register,tg:mpmre:40,Verwijzing naar MPM objectbeschrijvingen,HH,Nederlands,remarks
f469c562-5b37-5645-a2b3-9132b388cc99,tg:mpmre:375,ExternalRelations,1,volgend register,tg:mpmre:376,Verwijzing naar MPM objectbeschrijvingen,,,
f469c562-5b37-5645-a2b3-9132b388cc99,tg:mpmre:375,ExternalRelations,2,vorig register,tg:mpmre:374,Verwijzing naar MPM objectbeschrijvingen,,,
a5d8dfe9-5865-5690-befe-be25706ca46e,tg:mpmre:230,ExternalRelations,1,volgend register,tg:mpmre:233,Verwijzing naar MPM objectbeschrijvingen,,,
aa96fc1f-959d-5b7b-b8da-b2ba697f4bc7,tg:mpmre:288,ExternalRelations,1,volgend register,tg:mpmre:250,Verwijzing naar MPM objectbeschrijvingen,,,
aa96fc1f-959d-5b7b-b8da-b2ba697f4bc7,tg:mpmre:288,ExternalRelations,2,vorig register,tg:mpmre:246,Verwijzing naar MPM objectbeschrijvingen,,,
7876d8af-a1e6-56a2-8de9-be7e66fdd216,tg:mpmre:322,ExternalRelations,1,volgend register,tg:mpmre:323,Verwijzing naar MPM objectbeschrijvingen,,,
7876d8af-a1e6-56a2-8de9-be7e66fdd216,tg:mpmre:322,ExternalRelations,2,vorig register,tg:mpmre:321,Verwijzing naar MPM objectbeschrijvingen,,,
0b0fa61d-2bb5-5f39-ab13-23247a57669e,tg:mpmre:637,ExternalRelations,1,volgend register,tg:mpmre:485,Verwijzing naar MPM objectbeschrijvingen,D,Nederlands,remarks
0b0fa61d-2bb5-5f39-ab13-23247a57669e,tg:mpmre:637,ExternalRelations,2,volgend register,tg:mpmre:649,Verwijzing naar MPM objectbeschrijvingen,E,Nederlands,remarks
0b0fa61d-2bb5-5f39-ab13-23247a57669e,tg:mpmre:637,ExternalRelations,3,vorig register,tg:mpmre:636,Verwijzing naar MPM objectbeschrijvingen,A,Nederlands,remarks
3ac73ff2-72f5-5146-a128-27e41fbe913f,tg:mpmre:508,ExternalRelations,1,gerelateerde publicatie,https://anet.be/record/mpm/opacmpm/c:lvd:12857107,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,
aa53a10a-fff4-5244-92a5-21741bda425a,tg:mpmre:158,ExternalRelations,1,transcripts,tg:mpmre:156,Verwijzing naar MPM objectbeschrijvingen,Concept van folio 135 verso van het werkliedenboek 1723-1800 (Arch. 819),Nederlands,remarks
24674e72-0b26-526a-8759-4d13e646041d,tg:mpmre:334,ExternalRelations,1,volgend register,tg:mpmre:335,Verwijzing naar MPM objectbeschrijvingen,,,
24674e72-0b26-526a-8759-4d13e646041d,tg:mpmre:334,ExternalRelations,2,vorig register,tg:mpmre:333,Verwijzing naar MPM objectbeschrijvingen,,,
3e74c0a5-ca48-5e98-8a79-737e2618e4d5,tg:mpmre:271,ExternalRelations,1,volgend register,tg:mpmre:272,Verwijzing naar MPM objectbeschrijvingen,,,
6df59b63-4f4b-52cb-9656-f26be3f5514d,tg:mpmre:621,ExternalRelations,1,volgend register,tg:mpmre:622,Verwijzing naar MPM objectbeschrijvingen,,,
6df59b63-4f4b-52cb-9656-f26be3f5514d,tg:mpmre:621,ExternalRelations,2,vorig register,tg:mpmre:620,Verwijzing naar MPM objectbeschrijvingen,,,
65bf108e-167e-50a5-97ed-c1f63e76109b,tg:mpmre:57,ExternalRelations,1,volgend register,tg:mpmre:58,Verwijzing naar MPM objectbeschrijvingen,Bb,Nederlands,remarks
65bf108e-167e-50a5-97ed-c1f63e76109b,tg:mpmre:57,ExternalRelations,2,vorig register,tg:mpmre:56,Verwijzing naar MPM objectbeschrijvingen,ZZ,Nederlands,remarks
84ef857d-3661-509c-9fbc-db11ebe71f7e,tg:mpmre:699,ExternalRelations,1,volgend register,tg:mpmre:700,Verwijzing naar MPM objectbeschrijvingen,,,
84ef857d-3661-509c-9fbc-db11ebe71f7e,tg:mpmre:699,ExternalRelations,2,vorig register,tg:mpmre:698,Verwijzing naar MPM objectbeschrijvingen,,,
0cfac0d7-9c5a-584d-b7f1-fa3eaa449d4f,tg:mpmre:363,ExternalRelations,1,volgend register,tg:mpmre:364,Verwijzing naar MPM objectbeschrijvingen,,,
0cfac0d7-9c5a-584d-b7f1-fa3eaa449d4f,tg:mpmre:363,ExternalRelations,2,vorig register,tg:mpmre:362,Verwijzing naar MPM objectbeschrijvingen,,,
21037e26-6a2b-5c7f-a2dd-2b91205a489e,tg:mpmre:676,ExternalRelations,1,vorig register,tg:mpmre:675,Verwijzing naar MPM objectbeschrijvingen,,,
ec800310-8115-5bcd-8d32-dc31132b9278,tg:mpmre:226,ExternalRelations,1,vorig register,tg:mpmre:225,Verwijzing naar MPM objectbeschrijvingen,,,
39eeef98-65f4-5a25-97dd-2fa82afb8290,tg:mpmre:461,ExternalRelations,1,vorig register,tg:mpmre:460,Verwijzing naar MPM objectbeschrijvingen,,,
b1e7c449-be42-5eae-a5dd-6f8d3fba2316,tg:mpmre:174,ExternalRelations,1,volgend register,tg:mpmre:175,Verwijzing naar MPM objectbeschrijvingen,,,
b1e7c449-be42-5eae-a5dd-6f8d3fba2316,tg:mpmre:174,ExternalRelations,2,vorig register,tg:mpmre:172,Verwijzing naar MPM objectbeschrijvingen,,,
489a3ad6-e940-59e5-aea3-d48c1ec72a84,tg:mpmre:524,ExternalRelations,1,transcripts,https://www.wdl.org/en/item/11727,PURL,Digitale beelden in de World Digital Library: https://www.wdl.org/en/item/11727,Nederlands,remarks
489a3ad6-e940-59e5-aea3-d48c1ec72a84,tg:mpmre:524,ExternalRelations,2,volgend register,tg:mpmre:525,Verwijzing naar MPM objectbeschrijvingen,,,
489a3ad6-e940-59e5-aea3-d48c1ec72a84,tg:mpmre:524,ExternalRelations,3,vorig register,tg:mpmre:522,Verwijzing naar MPM objectbeschrijvingen,,,
