ResourceID,brocade.id,card,source_field,Dimension Value,Dimension Type,Dimension Measurement Unit
b44c89c3-67ca-58b3-9e04-fb79b19c0eb4,tg:mpmak:103,Dimensions,kenmerken/mpmformaths.mpmformathsafm,340,hoogte,millimeter
b44c89c3-67ca-58b3-9e04-fb79b19c0eb4,tg:mpmak:103,Dimensions,kenmerken/mpmformaths.mpmformathsafm,210,breedte,millimeter
9bb64f12-75e6-5a21-b9c2-cbefe1ce7fd1,tg:mpmak:251,Dimensions,kenmerken/mpmformaths.mpmformathsafm,200,hoogte,millimeter
9bb64f12-75e6-5a21-b9c2-cbefe1ce7fd1,tg:mpmak:251,Dimensions,kenmerken/mpmformaths.mpmformathsafm,160,breedte,millimeter
30a919d4-f41d-54af-a3e5-941367e55751,tg:mpmak:314,Dimensions,kenmerken/mpmformaths.mpmformathsafm,120,hoogte,millimeter
30a919d4-f41d-54af-a3e5-941367e55751,tg:mpmak:314,Dimensions,kenmerken/mpmformaths.mpmformathsafm,360,breedte,millimeter
c059022a-13c3-5978-ae98-a89146bc953f,tg:mpmak:197,Dimensions,kenmerken/mpmformaths.mpmformathsafm,330,hoogte,millimeter
c059022a-13c3-5978-ae98-a89146bc953f,tg:mpmak:197,Dimensions,kenmerken/mpmformaths.mpmformathsafm,400,breedte,millimeter
ed45eb92-593c-5aa0-a37a-f1426cef366f,tg:mpmak:178,Dimensions,kenmerken/mpmformaths.mpmformathsafm,210,hoogte,millimeter
ed45eb92-593c-5aa0-a37a-f1426cef366f,tg:mpmak:178,Dimensions,kenmerken/mpmformaths.mpmformathsafm,160,breedte,millimeter
7414a78c-98c6-5e96-8e7b-e513ba8d8b5b,tg:mpmak:20,Dimensions,kenmerken/mpmformaths.mpmformathsafm,235,hoogte,millimeter
7414a78c-98c6-5e96-8e7b-e513ba8d8b5b,tg:mpmak:20,Dimensions,kenmerken/mpmformaths.mpmformathsafm,180,breedte,millimeter
3fd0ec04-e8b1-56c7-a678-58bc6f7ef8ec,tg:mpmak:206,Dimensions,kenmerken/mpmformaths.mpmformathsafm,250,hoogte,millimeter
3fd0ec04-e8b1-56c7-a678-58bc6f7ef8ec,tg:mpmak:206,Dimensions,kenmerken/mpmformaths.mpmformathsafm,210,breedte,millimeter
c3d5ce56-63b9-5d07-a992-7f084c4687b5,tg:mpmak:343,Dimensions,kenmerken/mpmformaths.mpmformathsafm,320,hoogte,millimeter
c3d5ce56-63b9-5d07-a992-7f084c4687b5,tg:mpmak:343,Dimensions,kenmerken/mpmformaths.mpmformathsafm,200,breedte,millimeter
15565c71-b2cd-5925-96bd-2d1dc9c6594c,tg:mpmak:98,Dimensions,kenmerken/mpmformaths.mpmformathsafm,270,hoogte,millimeter
15565c71-b2cd-5925-96bd-2d1dc9c6594c,tg:mpmak:98,Dimensions,kenmerken/mpmformaths.mpmformathsafm,210,breedte,millimeter
daadc3e8-0f68-5054-bc39-ad4b3996b2a4,tg:mpmak:77,Dimensions,kenmerken/mpmformaths.mpmformathsafm,340,hoogte,millimeter
daadc3e8-0f68-5054-bc39-ad4b3996b2a4,tg:mpmak:77,Dimensions,kenmerken/mpmformaths.mpmformathsafm,480,breedte,millimeter
ae061637-9aca-53de-9042-41252b523078,tg:mpmak:210,Dimensions,kenmerken/mpmformaths.mpmformathsafm,250,hoogte,millimeter
ae061637-9aca-53de-9042-41252b523078,tg:mpmak:210,Dimensions,kenmerken/mpmformaths.mpmformathsafm,380,breedte,millimeter
2f80201a-9d43-50fd-96d5-f30d3559fd0a,tg:mpmak:139,Dimensions,kenmerken/mpmformaths.mpmformathsafm,340,hoogte,millimeter
2f80201a-9d43-50fd-96d5-f30d3559fd0a,tg:mpmak:139,Dimensions,kenmerken/mpmformaths.mpmformathsafm,230,breedte,millimeter
4d8a45d3-21ae-5ba9-9fcf-4217e3692b90,tg:mpmak:61,Dimensions,kenmerken/mpmformaths.mpmformathsafm,190,hoogte,millimeter
4d8a45d3-21ae-5ba9-9fcf-4217e3692b90,tg:mpmak:61,Dimensions,kenmerken/mpmformaths.mpmformathsafm,154,breedte,millimeter
5b671649-4092-5832-a1f9-a8ca4b0774e4,tg:mpmak:247,Dimensions,kenmerken/mpmformaths.mpmformathsafm,300,hoogte,millimeter
5b671649-4092-5832-a1f9-a8ca4b0774e4,tg:mpmak:247,Dimensions,kenmerken/mpmformaths.mpmformathsafm,190,breedte,millimeter
daa05c79-84a0-5fc8-aad6-37822f8bee69,tg:mpmak:302,Dimensions,kenmerken/mpmformaths.mpmformathsafm,370,hoogte,millimeter
daa05c79-84a0-5fc8-aad6-37822f8bee69,tg:mpmak:302,Dimensions,kenmerken/mpmformaths.mpmformathsafm,240,breedte,millimeter
1d9df6f8-63c7-534b-ac8c-e78603455e2d,tg:mpmak:181,Dimensions,kenmerken/mpmformaths.mpmformathsafm,110,hoogte,millimeter
1d9df6f8-63c7-534b-ac8c-e78603455e2d,tg:mpmak:181,Dimensions,kenmerken/mpmformaths.mpmformathsafm,230,breedte,millimeter
2dd83a6e-6d3f-583c-b49a-c2a5aa7eff9a,tg:mpmak:36,Dimensions,kenmerken/mpmformaths.mpmformathsafm,545,hoogte,millimeter
2dd83a6e-6d3f-583c-b49a-c2a5aa7eff9a,tg:mpmak:36,Dimensions,kenmerken/mpmformaths.mpmformathsafm,440,breedte,millimeter
e3d769cf-1a2e-5902-935f-22a2148f5fbd,tg:mpmak:119,Dimensions,kenmerken/mpmformaths.mpmformathsafm,230,hoogte,millimeter
e3d769cf-1a2e-5902-935f-22a2148f5fbd,tg:mpmak:119,Dimensions,kenmerken/mpmformaths.mpmformathsafm,180,breedte,millimeter
e31457a5-0683-5ce7-9025-075a84e9c217,tg:mpmak:41,Dimensions,kenmerken/mpmformaths.mpmformathsafm,120,hoogte,millimeter
e31457a5-0683-5ce7-9025-075a84e9c217,tg:mpmak:41,Dimensions,kenmerken/mpmformaths.mpmformathsafm,190,breedte,millimeter
ef176031-3cbb-5929-a628-b4beb0f40776,tg:mpmak:230,Dimensions,kenmerken/mpmformaths.mpmformathsafm,230,hoogte,millimeter
ef176031-3cbb-5929-a628-b4beb0f40776,tg:mpmak:230,Dimensions,kenmerken/mpmformaths.mpmformathsafm,230,breedte,millimeter
fc579b29-8d1b-5c17-86a3-ff3a621e40e2,tg:mpmak:16,Dimensions,kenmerken/mpmformaths.mpmformathsafm,312,hoogte,millimeter
fc579b29-8d1b-5c17-86a3-ff3a621e40e2,tg:mpmak:16,Dimensions,kenmerken/mpmformaths.mpmformathsafm,202,breedte,millimeter
c92690f2-7e13-5d7b-9c76-55c48b9b23d0,tg:mpmak:288,Dimensions,kenmerken/mpmformaths.mpmformathsafm,120,hoogte,millimeter
c92690f2-7e13-5d7b-9c76-55c48b9b23d0,tg:mpmak:288,Dimensions,kenmerken/mpmformaths.mpmformathsafm,190,breedte,millimeter
8c865d12-a422-5a72-81e3-49dd1e30c5e7,tg:mpmak:322,Dimensions,kenmerken/mpmformaths.mpmformathsafm,80,hoogte,millimeter
8c865d12-a422-5a72-81e3-49dd1e30c5e7,tg:mpmak:322,Dimensions,kenmerken/mpmformaths.mpmformathsafm,230,breedte,millimeter
7a0698d6-a204-5490-b8e0-fffb8f14ba6b,tg:mpmak:267,Dimensions,kenmerken/mpmformaths.mpmformathsafm,100,hoogte,millimeter
7a0698d6-a204-5490-b8e0-fffb8f14ba6b,tg:mpmak:267,Dimensions,kenmerken/mpmformaths.mpmformathsafm,230,breedte,millimeter
455d88b3-5367-5215-9cb1-f71a250a87ef,tg:mpmak:158,Dimensions,kenmerken/mpmformaths.mpmformathsafm,190,hoogte,millimeter
455d88b3-5367-5215-9cb1-f71a250a87ef,tg:mpmak:158,Dimensions,kenmerken/mpmformaths.mpmformathsafm,320,breedte,millimeter
5d29324e-8724-5c76-8e06-8c719144eb99,tg:mpmak:334,Dimensions,kenmerken/mpmformaths.mpmformathsafm,120,hoogte,millimeter
5d29324e-8724-5c76-8e06-8c719144eb99,tg:mpmak:334,Dimensions,kenmerken/mpmformaths.mpmformathsafm,170,breedte,millimeter
0a8ad24d-06ef-5fc5-a44c-183b308a695c,tg:mpmak:271,Dimensions,kenmerken/mpmformaths.mpmformathsafm,100,hoogte,millimeter
0a8ad24d-06ef-5fc5-a44c-183b308a695c,tg:mpmak:271,Dimensions,kenmerken/mpmformaths.mpmformathsafm,240,breedte,millimeter
cab46494-4b6a-50d1-b167-e83bf1094d1e,tg:mpmak:57,Dimensions,kenmerken/mpmformaths.mpmformathsafm,194,hoogte,millimeter
cab46494-4b6a-50d1-b167-e83bf1094d1e,tg:mpmak:57,Dimensions,kenmerken/mpmformaths.mpmformathsafm,150,breedte,millimeter
3a6f6047-a597-5a45-a886-247420e0e561,tg:mpmak:226,Dimensions,kenmerken/mpmformaths.mpmformathsafm,200,hoogte,millimeter
3a6f6047-a597-5a45-a886-247420e0e561,tg:mpmak:226,Dimensions,kenmerken/mpmformaths.mpmformathsafm,220,breedte,millimeter
a09ddf78-2739-5937-93b6-198194e27820,tg:mpmak:174,Dimensions,kenmerken/mpmformaths.mpmformathsafm,240,hoogte,millimeter
a09ddf78-2739-5937-93b6-198194e27820,tg:mpmak:174,Dimensions,kenmerken/mpmformaths.mpmformathsafm,340,breedte,millimeter
fd39fa72-4a4c-5e93-85f9-8b72e8a24046,tg:mpmak:318,Dimensions,kenmerken/mpmformaths.mpmformathsafm,240,hoogte,millimeter
fd39fa72-4a4c-5e93-85f9-8b72e8a24046,tg:mpmak:318,Dimensions,kenmerken/mpmformaths.mpmformathsafm,180,breedte,millimeter
110a609e-10ce-5b9a-9f0c-46a6429730a6,tg:mpmak:94,Dimensions,kenmerken/mpmformaths.mpmformathsafm,150,hoogte,millimeter
110a609e-10ce-5b9a-9f0c-46a6429730a6,tg:mpmak:94,Dimensions,kenmerken/mpmformaths.mpmformathsafm,210,breedte,millimeter
e77ac24e-e805-5670-815e-12673803c9e0,tg:mpmak:123,Dimensions,kenmerken/mpmformaths.mpmformathsafm,350,hoogte,millimeter
e77ac24e-e805-5670-815e-12673803c9e0,tg:mpmak:123,Dimensions,kenmerken/mpmformaths.mpmformathsafm,230,breedte,millimeter
35e43343-bb75-512b-bf32-51d4ba86d8c9,tg:mpmak:82,Dimensions,kenmerken/mpmformaths.mpmformathsafm,130,hoogte,millimeter
35e43343-bb75-512b-bf32-51d4ba86d8c9,tg:mpmak:82,Dimensions,kenmerken/mpmformaths.mpmformathsafm,230,breedte,millimeter
8404f0ee-b32f-5fad-8069-ebedee163bd6,tg:mpmak:135,Dimensions,kenmerken/mpmformaths.mpmformathsafm,360,hoogte,millimeter
8404f0ee-b32f-5fad-8069-ebedee163bd6,tg:mpmak:135,Dimensions,kenmerken/mpmformaths.mpmformathsafm,240,breedte,millimeter
42753813-8445-5e18-83c0-4f94166455b9,tg:mpmak:162,Dimensions,kenmerken/mpmformaths.mpmformathsafm,280,hoogte,millimeter
42753813-8445-5e18-83c0-4f94166455b9,tg:mpmak:162,Dimensions,kenmerken/mpmformaths.mpmformathsafm,210,breedte,millimeter
435f20e0-08c1-5413-aece-381c7bd3f6d3,tg:mpmak:163,Dimensions,kenmerken/mpmformaths.mpmformathsafm,300,hoogte,millimeter
435f20e0-08c1-5413-aece-381c7bd3f6d3,tg:mpmak:163,Dimensions,kenmerken/mpmformaths.mpmformathsafm,380,breedte,millimeter
9a0250ef-6ffb-586c-8078-a13e7ca96d71,tg:mpmak:83,Dimensions,kenmerken/mpmformaths.mpmformathsafm,250,hoogte,millimeter
9a0250ef-6ffb-586c-8078-a13e7ca96d71,tg:mpmak:83,Dimensions,kenmerken/mpmformaths.mpmformathsafm,220,breedte,millimeter
65128915-38c7-5110-b067-9875b71f85f3,tg:mpmak:134,Dimensions,kenmerken/mpmformaths.mpmformathsafm,360,hoogte,millimeter
65128915-38c7-5110-b067-9875b71f85f3,tg:mpmak:134,Dimensions,kenmerken/mpmformaths.mpmformathsafm,240,breedte,millimeter
9d0a7a76-4a1f-5e76-9d9a-c170ce0b4e5a,tg:mpmak:95,Dimensions,kenmerken/mpmformaths.mpmformathsafm,340,hoogte,millimeter
9d0a7a76-4a1f-5e76-9d9a-c170ce0b4e5a,tg:mpmak:95,Dimensions,kenmerken/mpmformaths.mpmformathsafm,220,breedte,millimeter
58a41ae2-a013-5625-86b7-f673cf309d41,tg:mpmak:122,Dimensions,kenmerken/mpmformaths.mpmformathsafm,460,hoogte,millimeter
58a41ae2-a013-5625-86b7-f673cf309d41,tg:mpmak:122,Dimensions,kenmerken/mpmformaths.mpmformathsafm,340,breedte,millimeter
81aad390-43d4-53a8-9793-455cf29e2d73,tg:mpmak:319,Dimensions,kenmerken/mpmformaths.mpmformathsafm,350,hoogte,millimeter
81aad390-43d4-53a8-9793-455cf29e2d73,tg:mpmak:319,Dimensions,kenmerken/mpmformaths.mpmformathsafm,460,breedte,millimeter
0aee682c-67c3-530e-9fb6-3daef4a83e33,tg:mpmak:175,Dimensions,kenmerken/mpmformaths.mpmformathsafm,250,hoogte,millimeter
0aee682c-67c3-530e-9fb6-3daef4a83e33,tg:mpmak:175,Dimensions,kenmerken/mpmformaths.mpmformathsafm,350,breedte,millimeter
f2c3f933-e405-5914-80f8-5394a93b77f0,tg:mpmak:227,Dimensions,kenmerken/mpmformaths.mpmformathsafm,320,hoogte,millimeter
f2c3f933-e405-5914-80f8-5394a93b77f0,tg:mpmak:227,Dimensions,kenmerken/mpmformaths.mpmformathsafm,220,breedte,millimeter
d24d9574-5166-5163-aa12-96df01aa9354,tg:mpmak:56,Dimensions,kenmerken/mpmformaths.mpmformathsafm,194,hoogte,millimeter
d24d9574-5166-5163-aa12-96df01aa9354,tg:mpmak:56,Dimensions,kenmerken/mpmformaths.mpmformathsafm,153,breedte,millimeter
ba3fa344-195a-5907-9bc2-c83dbea1a890,tg:mpmak:335,Dimensions,kenmerken/mpmformaths.mpmformathsafm,210,hoogte,millimeter
ba3fa344-195a-5907-9bc2-c83dbea1a890,tg:mpmak:335,Dimensions,kenmerken/mpmformaths.mpmformathsafm,140,breedte,millimeter
75ae821c-f613-526a-b1fa-9a3dc0dcea0c,tg:mpmak:270,Dimensions,kenmerken/mpmformaths.mpmformathsafm,100,hoogte,millimeter
75ae821c-f613-526a-b1fa-9a3dc0dcea0c,tg:mpmak:270,Dimensions,kenmerken/mpmformaths.mpmformathsafm,240,breedte,millimeter
c56698bc-1b59-5b37-a978-c248fdbc6484,tg:mpmak:159,Dimensions,kenmerken/mpmformaths.mpmformathsafm,130,hoogte,millimeter
c56698bc-1b59-5b37-a978-c248fdbc6484,tg:mpmak:159,Dimensions,kenmerken/mpmformaths.mpmformathsafm,220,breedte,millimeter
f388254e-8f40-5546-ad24-9310bcb73dd7,tg:mpmak:289,Dimensions,kenmerken/mpmformaths.mpmformathsafm,420,hoogte,millimeter
f388254e-8f40-5546-ad24-9310bcb73dd7,tg:mpmak:289,Dimensions,kenmerken/mpmformaths.mpmformathsafm,300,breedte,millimeter
db169666-ad45-5492-a977-d03d0fe83423,tg:mpmak:323,Dimensions,kenmerken/mpmformaths.mpmformathsafm,100,hoogte,millimeter
db169666-ad45-5492-a977-d03d0fe83423,tg:mpmak:323,Dimensions,kenmerken/mpmformaths.mpmformathsafm,240,breedte,millimeter
b12dfa45-a07e-50f1-83c5-cedb4b653b49,tg:mpmak:266,Dimensions,kenmerken/mpmformaths.mpmformathsafm,190,hoogte,millimeter
b12dfa45-a07e-50f1-83c5-cedb4b653b49,tg:mpmak:266,Dimensions,kenmerken/mpmformaths.mpmformathsafm,230,breedte,millimeter
154e4d39-79d5-5e53-ab54-2ed6c73dbfd6,tg:mpmak:17,Dimensions,kenmerken/mpmformaths.mpmformathsafm,237,hoogte,millimeter
154e4d39-79d5-5e53-ab54-2ed6c73dbfd6,tg:mpmak:17,Dimensions,kenmerken/mpmformaths.mpmformathsafm,150,breedte,millimeter
1a3f2aec-28b9-5b78-a104-f8a16a46cb62,tg:mpmak:231,Dimensions,kenmerken/mpmformaths.mpmformathsafm,130,hoogte,millimeter
1a3f2aec-28b9-5b78-a104-f8a16a46cb62,tg:mpmak:231,Dimensions,kenmerken/mpmformaths.mpmformathsafm,210,breedte,millimeter
104e5c79-fa17-5407-9624-7a1a766e5e7a,tg:mpmak:118,Dimensions,kenmerken/mpmformaths.mpmformathsafm,360,hoogte,millimeter
104e5c79-fa17-5407-9624-7a1a766e5e7a,tg:mpmak:118,Dimensions,kenmerken/mpmformaths.mpmformathsafm,250,breedte,millimeter
0a7cbd31-014c-50c9-b859-96ccad7a604e,tg:mpmak:40,Dimensions,kenmerken/mpmformaths.mpmformathsafm,295,hoogte,millimeter
0a7cbd31-014c-50c9-b859-96ccad7a604e,tg:mpmak:40,Dimensions,kenmerken/mpmformaths.mpmformathsafm,365,breedte,millimeter
c04c9025-0219-5cae-8879-4abbc0af96a5,tg:mpmak:180,Dimensions,kenmerken/mpmformaths.mpmformathsafm,320,hoogte,millimeter
c04c9025-0219-5cae-8879-4abbc0af96a5,tg:mpmak:180,Dimensions,kenmerken/mpmformaths.mpmformathsafm,210,breedte,millimeter
ee2776b8-9a6c-5094-a710-c7449ca5d9d1,tg:mpmak:37,Dimensions,kenmerken/mpmformaths.mpmformathsafm,340,hoogte,millimeter
ee2776b8-9a6c-5094-a710-c7449ca5d9d1,tg:mpmak:37,Dimensions,kenmerken/mpmformaths.mpmformathsafm,215,breedte,millimeter
9f3270ec-a3e0-5430-977b-038bdf716879,tg:mpmak:246,Dimensions,kenmerken/mpmformaths.mpmformathsafm,320,hoogte,millimeter
9f3270ec-a3e0-5430-977b-038bdf716879,tg:mpmak:246,Dimensions,kenmerken/mpmformaths.mpmformathsafm,190,breedte,millimeter
555144ee-396e-520f-ad6e-0dd812d0c966,tg:mpmak:303,Dimensions,kenmerken/mpmformaths.mpmformathsafm,240,hoogte,millimeter
555144ee-396e-520f-ad6e-0dd812d0c966,tg:mpmak:303,Dimensions,kenmerken/mpmformaths.mpmformathsafm,180,breedte,millimeter
bfa4a29b-4cf3-5477-b2b0-2b7453c545b0,tg:mpmak:138,Dimensions,kenmerken/mpmformaths.mpmformathsafm,300,hoogte,millimeter
bfa4a29b-4cf3-5477-b2b0-2b7453c545b0,tg:mpmak:138,Dimensions,kenmerken/mpmformaths.mpmformathsafm,200,breedte,millimeter
a5f746ec-15ca-5fc5-b2c4-1e328cb6ecf6,tg:mpmak:60,Dimensions,kenmerken/mpmformaths.mpmformathsafm,194,hoogte,millimeter
a5f746ec-15ca-5fc5-b2c4-1e328cb6ecf6,tg:mpmak:60,Dimensions,kenmerken/mpmformaths.mpmformathsafm,150,breedte,millimeter
d346f0df-c6c8-5f22-8fa5-204ba7ac283a,tg:mpmak:211,Dimensions,kenmerken/mpmformaths.mpmformathsafm,280,hoogte,millimeter
d346f0df-c6c8-5f22-8fa5-204ba7ac283a,tg:mpmak:211,Dimensions,kenmerken/mpmformaths.mpmformathsafm,210,breedte,millimeter
ee6fbec6-15e3-5af2-b4cb-e99b17cc8283,tg:mpmak:354,Dimensions,kenmerken/mpmformaths.mpmformathsafm,220,hoogte,millimeter
ee6fbec6-15e3-5af2-b4cb-e99b17cc8283,tg:mpmak:354,Dimensions,kenmerken/mpmformaths.mpmformathsafm,310,breedte,millimeter
0466a457-275b-505c-b610-8eebd855936b,tg:mpmak:99,Dimensions,kenmerken/mpmformaths.mpmformathsafm,280,hoogte,millimeter
0466a457-275b-505c-b610-8eebd855936b,tg:mpmak:99,Dimensions,kenmerken/mpmformaths.mpmformathsafm,210,breedte,millimeter
7868fa85-f20b-5104-8780-af682c5f4901,tg:mpmak:76,Dimensions,kenmerken/mpmformaths.mpmformathsafm,316,hoogte,millimeter
7868fa85-f20b-5104-8780-af682c5f4901,tg:mpmak:76,Dimensions,kenmerken/mpmformaths.mpmformathsafm,204,breedte,millimeter
09f0649e-72aa-5b96-83de-f4ccd9e5d7a0,tg:mpmak:207,Dimensions,kenmerken/mpmformaths.mpmformathsafm,60,hoogte,millimeter
09f0649e-72aa-5b96-83de-f4ccd9e5d7a0,tg:mpmak:207,Dimensions,kenmerken/mpmformaths.mpmformathsafm,190,breedte,millimeter
62a1c49d-4b57-58fa-8973-e6fc5700d77f,tg:mpmak:342,Dimensions,kenmerken/mpmformaths.mpmformathsafm,100,hoogte,millimeter
62a1c49d-4b57-58fa-8973-e6fc5700d77f,tg:mpmak:342,Dimensions,kenmerken/mpmformaths.mpmformathsafm,200,breedte,millimeter
2330a784-8542-5882-a402-eaaf22526c32,tg:mpmak:196,Dimensions,kenmerken/mpmformaths.mpmformathsafm,340,hoogte,millimeter
2330a784-8542-5882-a402-eaaf22526c32,tg:mpmak:196,Dimensions,kenmerken/mpmformaths.mpmformathsafm,220,breedte,millimeter
6f5eec96-3a2d-5242-99da-c901319cf4e8,tg:mpmak:179,Dimensions,kenmerken/mpmformaths.mpmformathsafm,300,hoogte,millimeter
6f5eec96-3a2d-5242-99da-c901319cf4e8,tg:mpmak:179,Dimensions,kenmerken/mpmformaths.mpmformathsafm,370,breedte,millimeter
bb17c032-6f60-5f0b-912e-e40b04b34c92,tg:mpmak:21,Dimensions,kenmerken/mpmformaths.mpmformathsafm,400,hoogte,millimeter
bb17c032-6f60-5f0b-912e-e40b04b34c92,tg:mpmak:21,Dimensions,kenmerken/mpmformaths.mpmformathsafm,510,breedte,millimeter
7628fd26-df18-50b5-ad98-f806a1cbd96e,tg:mpmak:250,Dimensions,kenmerken/mpmformaths.mpmformathsafm,330,hoogte,millimeter
7628fd26-df18-50b5-ad98-f806a1cbd96e,tg:mpmak:250,Dimensions,kenmerken/mpmformaths.mpmformathsafm,210,breedte,millimeter
dcef1a24-db1e-5a6e-99e8-485753bbc748,tg:mpmak:315,Dimensions,kenmerken/mpmformaths.mpmformathsafm,230,hoogte,millimeter
dcef1a24-db1e-5a6e-99e8-485753bbc748,tg:mpmak:315,Dimensions,kenmerken/mpmformaths.mpmformathsafm,350,breedte,millimeter
43410511-3eab-56e3-8496-1d9c1d9f6443,tg:mpmak:102,Dimensions,kenmerken/mpmformaths.mpmformathsafm,320,hoogte,millimeter
43410511-3eab-56e3-8496-1d9c1d9f6443,tg:mpmak:102,Dimensions,kenmerken/mpmformaths.mpmformathsafm,200,breedte,millimeter
17ce37f3-2c79-57d4-8960-c47e070940c8,tg:mpmak:155,Dimensions,kenmerken/mpmformaths.mpmformathsafm,350,hoogte,millimeter
17ce37f3-2c79-57d4-8960-c47e070940c8,tg:mpmak:155,Dimensions,kenmerken/mpmformaths.mpmformathsafm,220,breedte,millimeter
f59cbb52-107f-58fc-bee1-9caff9833696,tg:mpmak:293,Dimensions,kenmerken/mpmformaths.mpmformathsafm,240,hoogte,millimeter
f59cbb52-107f-58fc-bee1-9caff9833696,tg:mpmak:293,Dimensions,kenmerken/mpmformaths.mpmformathsafm,180,breedte,millimeter
213bc3e4-6c3c-5e5b-8e53-31794112e1a6,tg:mpmak:339,Dimensions,kenmerken/mpmformaths.mpmformathsafm,210,hoogte,millimeter
213bc3e4-6c3c-5e5b-8e53-31794112e1a6,tg:mpmak:339,Dimensions,kenmerken/mpmformaths.mpmformathsafm,160,breedte,millimeter
f4b3328c-24a8-51b1-b7f1-4532e846af81,tg:mpmak:143,Dimensions,kenmerken/mpmformaths.mpmformathsafm,350,hoogte,millimeter
f4b3328c-24a8-51b1-b7f1-4532e846af81,tg:mpmak:143,Dimensions,kenmerken/mpmformaths.mpmformathsafm,470,breedte,millimeter
d015ace3-fa4c-5508-8e0a-82b02136bf5c,tg:mpmak:285,Dimensions,kenmerken/mpmformaths.mpmformathsafm,210,hoogte,millimeter
d015ace3-fa4c-5508-8e0a-82b02136bf5c,tg:mpmak:285,Dimensions,kenmerken/mpmformaths.mpmformathsafm,170,breedte,millimeter
ac236484-835b-5421-b75e-a80cf31dc98e,tg:mpmak:114,Dimensions,kenmerken/mpmformaths.mpmformathsafm,330,hoogte,millimeter
ac236484-835b-5421-b75e-a80cf31dc98e,tg:mpmak:114,Dimensions,kenmerken/mpmformaths.mpmformathsafm,210,breedte,millimeter
e107cd92-5e94-5781-b20b-c272950196ca,tg:mpmak:47,Dimensions,kenmerken/mpmformaths.mpmformathsafm,295,hoogte,millimeter
e107cd92-5e94-5781-b20b-c272950196ca,tg:mpmak:47,Dimensions,kenmerken/mpmformaths.mpmformathsafm,202,breedte,millimeter
81a4954e-3f21-5105-8f91-cbf0c7eee977,tg:mpmak:236,Dimensions,kenmerken/mpmformaths.mpmformathsafm,320,hoogte,millimeter
81a4954e-3f21-5105-8f91-cbf0c7eee977,tg:mpmak:236,Dimensions,kenmerken/mpmformaths.mpmformathsafm,200,breedte,millimeter
78b969f5-a651-57b5-8fa2-e52b4eee818f,tg:mpmak:148,Dimensions,kenmerken/mpmformaths.mpmformathsafm,310,hoogte,millimeter
78b969f5-a651-57b5-8fa2-e52b4eee818f,tg:mpmak:148,Dimensions,kenmerken/mpmformaths.mpmformathsafm,400,breedte,millimeter
c4005d76-f02a-5d04-9fff-38ae70308ab6,tg:mpmak:324,Dimensions,kenmerken/mpmformaths.mpmformathsafm,90,hoogte,millimeter
c4005d76-f02a-5d04-9fff-38ae70308ab6,tg:mpmak:324,Dimensions,kenmerken/mpmformaths.mpmformathsafm,200,breedte,millimeter
ac89b905-ef82-5bfc-950d-f73dfc3f418b,tg:mpmak:261,Dimensions,kenmerken/mpmformaths.mpmformathsafm,310,hoogte,millimeter
ac89b905-ef82-5bfc-950d-f73dfc3f418b,tg:mpmak:261,Dimensions,kenmerken/mpmformaths.mpmformathsafm,190,breedte,millimeter
67f06f02-d177-5d72-8bec-fff07c5f5160,tg:mpmak:332,Dimensions,kenmerken/mpmformaths.mpmformathsafm,170,hoogte,millimeter
