Brocade ID,ResourceID,card,order,ISAAR Brocade ID,Entity Identifier,ire.type.value,Entity Type,Entity Name,Relation Type
tg:rubgr:841,3a3807e7-5bc9-55d7-8e12-1fe7935108f0,ISAAR_Relations,1,au::44589,{'url': 'https://anet.be/record/isaarlh/au::44589'},kw,Organisatie,Centraal Museum Utrecht,Trefwoord
tg:rubgr:904,291b64fa-e066-533a-80b3-f35509e95957,ISAAR_Relations,1,au::37693,{'url': 'https://anet.be/record/isaarlh/au::37693'},kw,Persoon,Simone Speth-Holterhoff,Trefwoord
tg:rubgr:904,291b64fa-e066-533a-80b3-f35509e95957,ISAAR_Relations,2,au::111146,{'url': 'https://anet.be/record/isaarlh/au::111146'},be,Persoon,Fritz Grossmann,Bestemmeling
tg:rubgr:1931,14bfaf93-51e4-5e6a-b04d-86babe0e2c5d,ISAAR_Relations,1,au::12357,{'url': 'https://anet.be/record/isaarlh/au::12357'},kw,Persoon,Cornelis Matsijs,Trefwoord
tg:rubgr:1931,14bfaf93-51e4-5e6a-b04d-86babe0e2c5d,ISAAR_Relations,2,au::13200,{'url': 'https://anet.be/record/isaarlh/au::13200'},kw,Persoon,Gillis Mostaert,Trefwoord
tg:rubgr:1931,14bfaf93-51e4-5e6a-b04d-86babe0e2c5d,ISAAR_Relations,3,au::28177,{'url': 'https://anet.be/record/isaarlh/au::28177'},kw,Persoon,Gustave Glück,Trefwoord
tg:rubgr:1198,d1c3de03-3579-5d65-80be-4dfd50ffdb35,ISAAR_Relations,1,au::28097,{'url': 'https://anet.be/record/isaarlh/au::28097'},kw,Organisatie,Kunsthistorisches Museum [Wenen (A)],Trefwoord
tg:rubgr:457,84116d26-0e48-5078-84df-e8f8124562fc,ISAAR_Relations,1,au::5346,{'url': 'https://anet.be/record/isaarlh/au::5346'},kw,Persoon,Jan Denucé,Trefwoord
tg:rubgr:4230,5f9b9a41-8fd9-544e-97b5-e9583d68618a,ISAAR_Relations,1,au::26569,{'url': 'https://anet.be/record/isaarlh/au::26569'},kw,Persoon,Paul Kronacker,Trefwoord
tg:rubgr:4230,5f9b9a41-8fd9-544e-97b5-e9583d68618a,ISAAR_Relations,2,au::111146,{'url': 'https://anet.be/record/isaarlh/au::111146'},be,Persoon,Fritz Grossmann,Bestemmeling
tg:rubgr:4230,5f9b9a41-8fd9-544e-97b5-e9583d68618a,ISAAR_Relations,3,au::32528,{'url': 'https://anet.be/record/isaarlh/au::32528'},bs,Persoon,J.O. Leegenhoek,Briefschrijver
tg:rubgr:292,a0dc4c1f-74b7-5c47-ba47-c97627e76096,ISAAR_Relations,1,au::7887,{'url': 'https://anet.be/record/isaarlh/au::7887'},kw,Persoon,Jan Grauls,Trefwoord
tg:rubgr:3760,a7260df8-a873-5baa-8215-29583d82c2de,ISAAR_Relations,1,au::5988,{'url': 'https://anet.be/record/isaarlh/au::5988'},kw,Persoon,Albrecht Dürer,Trefwoord
tg:rubgr:338,05ec1fa4-fab4-578d-91fb-022fb102f71c,ISAAR_Relations,1,au::3027,{'url': 'https://anet.be/record/isaarlh/au::3027'},kw,Persoon,Pieter Brueghel De Jonge,Trefwoord
tg:rubgr:338,05ec1fa4-fab4-578d-91fb-022fb102f71c,ISAAR_Relations,2,au::7887,{'url': 'https://anet.be/record/isaarlh/au::7887'},kw,Persoon,Jan Grauls,Trefwoord
tg:rubgr:338,05ec1fa4-fab4-578d-91fb-022fb102f71c,ISAAR_Relations,3,au::7887,{'url': 'https://anet.be/record/isaarlh/au::7887'},bs,Persoon,Jan Grauls,Briefschrijver
tg:rubgr:338,05ec1fa4-fab4-578d-91fb-022fb102f71c,ISAAR_Relations,4,au::111146,{'url': 'https://anet.be/record/isaarlh/au::111146'},be,Persoon,Fritz Grossmann,Bestemmeling
tg:rubgr:2171,b7769732-1102-575a-97b1-9f9e27c2732d,ISAAR_Relations,1,au::3026,{'url': 'https://anet.be/record/isaarlh/au::3026'},kw,Persoon,Jan Brueghel De Jonge,Trefwoord
tg:rubgr:2521,862a892d-c5b8-5f1f-83c5-ced9958e2748,ISAAR_Relations,1,au::32542,{'url': 'https://anet.be/record/isaarlh/au::32542'},kw,Organisatie,The Detroit Institute of Arts (USA),Trefwoord
tg:rubgr:2464,3cebb87f-6cb9-5949-aa14-cbfb10f15df2,ISAAR_Relations,1,au::107091,{'url': 'https://anet.be/record/isaarlh/au::107091'},kw,Persoon,Pieter Balten,Trefwoord
tg:rubgr:2464,3cebb87f-6cb9-5949-aa14-cbfb10f15df2,ISAAR_Relations,2,au::13200,{'url': 'https://anet.be/record/isaarlh/au::13200'},kw,Persoon,Gillis Mostaert,Trefwoord
tg:rubgr:2464,3cebb87f-6cb9-5949-aa14-cbfb10f15df2,ISAAR_Relations,3,au::12271,{'url': 'https://anet.be/record/isaarlh/au::12271'},kw,Persoon,Georges Marlier,Trefwoord
tg:rubgr:2937,52185ea3-17c4-504e-b163-2e48d6bdb444,ISAAR_Relations,1,au::3025,{'url': 'https://anet.be/record/isaarlh/au::3025'},kw,Persoon,Jan Brueghel,Trefwoord
tg:rubgr:2937,52185ea3-17c4-504e-b163-2e48d6bdb444,ISAAR_Relations,2,au::3026,{'url': 'https://anet.be/record/isaarlh/au::3026'},kw,Persoon,Jan Brueghel De Jonge,Trefwoord
tg:rubgr:2937,52185ea3-17c4-504e-b163-2e48d6bdb444,ISAAR_Relations,3,au::5346,{'url': 'https://anet.be/record/isaarlh/au::5346'},kw,Persoon,Jan Denucé,Trefwoord
tg:rubgr:2937,52185ea3-17c4-504e-b163-2e48d6bdb444,ISAAR_Relations,4,au::13299,{'url': 'https://anet.be/record/isaarlh/au::13299'},kw,Organisatie,Museum Boymans-Van Beuningen,Trefwoord
tg:rubgr:1618,3fac2592-4423-55c8-8e66-739a4c60838f,ISAAR_Relations,1,au::7000,{'url': 'https://anet.be/record/isaarlh/au::7000'},kw,Persoon,Max J. Friedländer,Trefwoord
tg:rubgr:3275,ea369e97-f1a3-5ec6-b8c7-fb9b99a9cba1,ISAAR_Relations,1,au::28097,{'url': 'https://anet.be/record/isaarlh/au::28097'},kw,Organisatie,Kunsthistorisches Museum [Wenen (A)],Trefwoord
tg:rubgr:857,230a0b02-94ee-56b2-a90f-8e58ae40178f,ISAAR_Relations,1,au::12357,{'url': 'https://anet.be/record/isaarlh/au::12357'},kw,Persoon,Cornelis Matsijs,Trefwoord
tg:rubgr:857,230a0b02-94ee-56b2-a90f-8e58ae40178f,ISAAR_Relations,2,au::12271,{'url': 'https://anet.be/record/isaarlh/au::12271'},kw,Persoon,Georges Marlier,Trefwoord
tg:rubgr:857,230a0b02-94ee-56b2-a90f-8e58ae40178f,ISAAR_Relations,3,au::10517,{'url': 'https://anet.be/record/isaarlh/au::10517'},kw,Organisatie,Koninklijke Musea voor Schone Kunsten van België,Trefwoord
tg:rubgr:5088,7c2a84a8-3f6b-5158-80fe-8a5979769ca8,ISAAR_Relations,1,au::111146,{'url': 'https://anet.be/record/isaarlh/au::111146'},bs,Persoon,Fritz Grossmann,Briefschrijver
tg:rubgr:1862,c0b60f8f-12af-51ae-8819-a872b42f41fa,ISAAR_Relations,1,au::28177,{'url': 'https://anet.be/record/isaarlh/au::28177'},kw,Persoon,Gustave Glück,Trefwoord
tg:rubgr:1862,c0b60f8f-12af-51ae-8819-a872b42f41fa,ISAAR_Relations,2,au::12271,{'url': 'https://anet.be/record/isaarlh/au::12271'},kw,Persoon,Georges Marlier,Trefwoord
tg:rubgr:154,442f8d59-3201-577b-ae69-8f1998987cb8,ISAAR_Relations,1,au::111146,{'url': 'https://anet.be/record/isaarlh/au::111146'},bs,Persoon,Fritz Grossmann,Briefschrijver
tg:rubgr:4699,335a3943-18f6-5c3c-9111-97cc5575385c,ISAAR_Relations,1,au::111146,{'url': 'https://anet.be/record/isaarlh/au::111146'},bs,Persoon,Fritz Grossmann,Briefschrijver
tg:rubgr:504,d5df4bff-2273-5e2a-ad2f-3a141849035c,ISAAR_Relations,1,au::5193,{'url': 'https://anet.be/record/isaarlh/au::5193'},kw,Persoon,Ary J.J. Delen,Trefwoord
tg:rubgr:4733,95177e93-fd68-5449-a662-c5cf3ebbef2c,ISAAR_Relations,1,au::111146,{'url': 'https://anet.be/record/isaarlh/au::111146'},be,Persoon,Fritz Grossmann,Bestemmeling
tg:rubgr:4226,50e75d0f-818c-5fd5-bf79-a0f9239d9c86,ISAAR_Relations,1,au::32528,{'url': 'https://anet.be/record/isaarlh/au::32528'},be,Persoon,J.O. Leegenhoek,Bestemmeling
tg:rubgr:4226,50e75d0f-818c-5fd5-bf79-a0f9239d9c86,ISAAR_Relations,2,au::111146,{'url': 'https://anet.be/record/isaarlh/au::111146'},bs,Persoon,Fritz Grossmann,Briefschrijver
tg:rubgr:3449,8e9f9d1b-40b8-59da-962d-e9b4f0d1ed34,ISAAR_Relations,1,au::2463,{'url': 'https://anet.be/record/isaarlh/au::2463'},kw,Persoon,Jeroen Bosch,Trefwoord
tg:rubgr:3449,8e9f9d1b-40b8-59da-962d-e9b4f0d1ed34,ISAAR_Relations,2,au::3028,{'url': 'https://anet.be/record/isaarlh/au::3028'},kw,Persoon,Pieter Brueghel De Oude,Trefwoord
tg:rubgr:3449,8e9f9d1b-40b8-59da-962d-e9b4f0d1ed34,ISAAR_Relations,3,au::18500,{'url': 'https://anet.be/record/isaarlh/au::18500'},kw,Persoon,Charles de Tolnay,Trefwoord
tg:rubgr:2608,2734e8c4-5fe1-5bd2-8504-e2b54dd217e5,ISAAR_Relations,1,au::111146,{'url': 'https://anet.be/record/isaarlh/au::111146'},be,Persoon,Fritz Grossmann,Bestemmeling
tg:rubgr:1927,992f645a-38f2-592a-939d-c449949edca5,ISAAR_Relations,1,au::13299,{'url': 'https://anet.be/record/isaarlh/au::13299'},kw,Organisatie,Museum Boymans-Van Beuningen,Trefwoord
tg:rubgr:2258,facb367c-ddb7-5741-b6df-cfc80a08be6d,ISAAR_Relations,1,au::3028,{'url': 'https://anet.be/record/isaarlh/au::3028'},kw,Persoon,Pieter Brueghel De Oude,Trefwoord
tg:rubgr:2258,facb367c-ddb7-5741-b6df-cfc80a08be6d,ISAAR_Relations,2,au::32507,{'url': 'https://anet.be/record/isaarlh/au::32507'},kw,Organisatie,Grafische Sammlung Albertina,Trefwoord
tg:rubgr:2258,facb367c-ddb7-5741-b6df-cfc80a08be6d,ISAAR_Relations,3,au::111146,{'url': 'https://anet.be/record/isaarlh/au::111146'},be,Persoon,Fritz Grossmann,Bestemmeling
tg:rubgr:5319,1bdf25d0-ccff-5d0d-8a0e-507176920d33,ISAAR_Relations,1,au::2629,{'url': 'https://anet.be/record/isaarlh/au::2629'},kw,Persoon,Dirk Bouts,Trefwoord
tg:rubgr:5319,1bdf25d0-ccff-5d0d-8a0e-507176920d33,ISAAR_Relations,2,au::3025,{'url': 'https://anet.be/record/isaarlh/au::3025'},kw,Persoon,Jan Brueghel,Trefwoord
tg:rubgr:4508,56ab6dca-0490-51e3-a944-314583817b88,ISAAR_Relations,1,au::2463,{'url': 'https://anet.be/record/isaarlh/au::2463'},kw,Persoon,Jeroen Bosch,Trefwoord
tg:rubgr:2825,cf32b6ee-359f-516e-9bfe-30c16075c282,ISAAR_Relations,1,au::12812,{'url': 'https://anet.be/record/isaarlh/au::12812'},kw,Persoon,Edouard Michel,Trefwoord
tg:rubgr:2433,a92134b5-0ae2-5049-83e8-8a59785c8357,ISAAR_Relations,1,au::3025,{'url': 'https://anet.be/record/isaarlh/au::3025'},kw,Persoon,Jan Brueghel,Trefwoord
tg:rubgr:2063,fb224144-3e5f-5edb-ba90-a21e0a17a872,ISAAR_Relations,1,au::3027,{'url': 'https://anet.be/record/isaarlh/au::3027'},kw,Persoon,Pieter Brueghel De Jonge,Trefwoord
tg:rubgr:2063,fb224144-3e5f-5edb-ba90-a21e0a17a872,ISAAR_Relations,2,au::10469,{'url': 'https://anet.be/record/isaarlh/au::10469'},kw,Organisatie,Koninklijk Museum voor Schone Kunsten [Antwerpen],Trefwoord
tg:rubgr:2599,dc371fd6-36b1-5690-be18-81dccbaa9287,ISAAR_Relations,1,au::111146,{'url': 'https://anet.be/record/isaarlh/au::111146'},bs,Persoon,Fritz Grossmann,Briefschrijver
tg:rubgr:1566,3a43620a-2bac-5589-bb3f-ddfd6c335af4,ISAAR_Relations,1,au::28096,{'url': 'https://anet.be/record/isaarlh/au::28096'},kw,Persoon,Ludwig von Baldass,Trefwoord
tg:rubgr:553,f09d1fb6-af76-596a-b722-0c1f52f567b0,ISAAR_Relations,1,au::111146,{'url': 'https://anet.be/record/isaarlh/au::111146'},bs,Persoon,Fritz Grossmann,Briefschrijver
tg:rubgr:4764,59674641-00a1-515f-9cec-26a121fc9497,ISAAR_Relations,1,au::111146,{'url': 'https://anet.be/record/isaarlh/au::111146'},be,Persoon,Fritz Grossmann,Bestemmeling
tg:rubgr:1136,0ba17f58-abe3-5f39-9ded-a3ada2b01f2f,ISAAR_Relations,1,au::111146,{'url': 'https://anet.be/record/isaarlh/au::111146'},be,Persoon,Fritz Grossmann,Bestemmeling
tg:rubgr:4334,cad2fbb7-1db2-510b-8c2d-3d6acee73863,ISAAR_Relations,1,au::37698,{'url': 'https://anet.be/record/isaarlh/au::37698'},be,Persoon,Wolfgang Stechow,Bestemmeling
tg:rubgr:4334,cad2fbb7-1db2-510b-8c2d-3d6acee73863,ISAAR_Relations,2,au::111146,{'url': 'https://anet.be/record/isaarlh/au::111146'},bs,Persoon,Fritz Grossmann,Briefschrijver
tg:rubgr:5175,c5ec9665-0dff-51a7-98be-877fbfccf427,ISAAR_Relations,1,au::24409,{'url': 'https://anet.be/record/isaarlh/au::24409'},kw,Persoon,Frits Lugt,Trefwoord
tg:rubgr:3808,b5ba90dd-edf5-5023-8135-90d87cd5b893,ISAAR_Relations,1,au::111146,{'url': 'https://anet.be/record/isaarlh/au::111146'},bs,Persoon,Fritz Grossmann,Briefschrijver
tg:rubgr:1835,10a5b042-d317-57ea-a06b-54dd6c1c2068,ISAAR_Relations,1,au::28177,{'url': 'https://anet.be/record/isaarlh/au::28177'},kw,Persoon,Gustave Glück,Trefwoord
tg:rubgr:1835,10a5b042-d317-57ea-a06b-54dd6c1c2068,ISAAR_Relations,2,au::32539,{'url': 'https://anet.be/record/isaarlh/au::32539'},kw,Persoon,E. Perman,Trefwoord
tg:rubgr:5030,87f951f5-1aae-580d-ac42-3c651954e77d,ISAAR_Relations,1,au::28177,{'url': 'https://anet.be/record/isaarlh/au::28177'},kw,Persoon,Gustave Glück,Trefwoord
tg:rubgr:5030,87f951f5-1aae-580d-ac42-3c651954e77d,ISAAR_Relations,2,au::28177,{'url': 'https://anet.be/record/isaarlh/au::28177'},be,Persoon,Gustave Glück,Bestemmeling
tg:rubgr:5030,87f951f5-1aae-580d-ac42-3c651954e77d,ISAAR_Relations,3,au::111146,{'url': 'https://anet.be/record/isaarlh/au::111146'},bs,Persoon,Fritz Grossmann,Briefschrijver
tg:rubgr:1423,581fe53d-42a6-5af0-b2c2-c3b617436b75,ISAAR_Relations,1,au::3027,{'url': 'https://anet.be/record/isaarlh/au::3027'},kw,Persoon,Pieter Brueghel De Jonge,Trefwoord
tg:rubgr:1423,581fe53d-42a6-5af0-b2c2-c3b617436b75,ISAAR_Relations,2,au::28177,{'url': 'https://anet.be/record/isaarlh/au::28177'},kw,Persoon,Gustave Glück,Trefwoord
tg:rubgr:1264,a5faaec0-e8c6-56a9-9d0d-8fcfc462b6b4,ISAAR_Relations,1,au::7000,{'url': 'https://anet.be/record/isaarlh/au::7000'},kw,Persoon,Max J. Friedländer,Trefwoord
tg:rubgr:1634,10961998-faa7-58cc-a46f-ebf082530899,ISAAR_Relations,1,au::12271,{'url': 'https://anet.be/record/isaarlh/au::12271'},kw,Persoon,Georges Marlier,Trefwoord
tg:rubgr:601,ee2ee171-7e06-52a8-8cf7-0ffa28e77235,ISAAR_Relations,1,au::28177,{'url': 'https://anet.be/record/isaarlh/au::28177'},kw,Persoon,Gustave Glück,Trefwoord
tg:rubgr:2448,245a391c-8e42-5d2a-a333-6f48ee5cd7b1,ISAAR_Relations,1,au::3025,{'url': 'https://anet.be/record/isaarlh/au::3025'},kw,Persoon,Jan Brueghel,Trefwoord
tg:rubgr:2448,245a391c-8e42-5d2a-a333-6f48ee5cd7b1,ISAAR_Relations,2,au::28097,{'url': 'https://anet.be/record/isaarlh/au::28097'},kw,Organisatie,Kunsthistorisches Museum [Wenen (A)],Trefwoord
tg:rubgr:4965,4385a282-15f2-5400-88c0-ca2fa0d76a88,ISAAR_Relations,1,au::1127,{'url': 'https://anet.be/record/isaarlh/au::1127'},kw,Persoon,René van Bastelaer,Trefwoord
