Object Number,Record Type,ResourceID,Keeper,Object Identifier,Object Number Type,Object Identifier Type,order,card
tg:rubgr:2433,Objecten archief Grossmann,a92134b5-0ae2-5049-83e8-8a59785c8357,Rubenianum,https://data.rubenianum.be//ark:/86530/a92134b5-0ae2-5049-83e8-8a59785c8357,repository numbers,object identifier,0,AA
tg:rubgr:2063,Objecten archief Grossmann,fb224144-3e5f-5edb-ba90-a21e0a17a872,Rubenianum,https://data.rubenianum.be//ark:/86530/fb224144-3e5f-5edb-ba90-a21e0a17a872,repository numbers,object identifier,0,AA
tg:rubgr:2448,Objecten archief Grossmann,245a391c-8e42-5d2a-a333-6f48ee5cd7b1,Rubenianum,https://data.rubenianum.be//ark:/86530/245a391c-8e42-5d2a-a333-6f48ee5cd7b1,repository numbers,object identifier,0,AA
tg:rubgr:4965,Objecten archief Grossmann,4385a282-15f2-5400-88c0-ca2fa0d76a88,Rubenianum,https://data.rubenianum.be//ark:/86530/4385a282-15f2-5400-88c0-ca2fa0d76a88,repository numbers,object identifier,0,AA
tg:rubgr:1321,Objecten archief Grossmann,0dd33f22-6022-54eb-b09e-eaa4186c4846,Rubenianum,https://data.rubenianum.be//ark:/86530/0dd33f22-6022-54eb-b09e-eaa4186c4846,repository numbers,object identifier,0,AA
tg:rubgr:1399,Objecten archief Grossmann,708ed429-392e-5eca-8a18-65eae43c07fe,Rubenianum,https://data.rubenianum.be//ark:/86530/708ed429-392e-5eca-8a18-65eae43c07fe,repository numbers,object identifier,0,AA
tg:rubgr:2673,Objecten archief Grossmann,3f4882e7-2156-50ad-a957-b12c1adb704d,Rubenianum,https://data.rubenianum.be//ark:/86530/3f4882e7-2156-50ad-a957-b12c1adb704d,repository numbers,object identifier,0,AA
tg:rubgr:2736,Objecten archief Grossmann,9e196bb0-7f75-5a56-a23b-051cb2a474b6,Rubenianum,https://data.rubenianum.be//ark:/86530/9e196bb0-7f75-5a56-a23b-051cb2a474b6,repository numbers,object identifier,0,AA
tg:rubgr:2366,Objecten archief Grossmann,1c79fab5-84da-5f36-b982-24f79a4e6dd9,Rubenianum,https://data.rubenianum.be//ark:/86530/1c79fab5-84da-5f36-b982-24f79a4e6dd9,repository numbers,object identifier,0,AA
tg:rubgr:2059,Objecten archief Grossmann,8af96a7d-dbb6-5d8c-b5ca-d61f1279d7c3,Rubenianum,https://data.rubenianum.be//ark:/86530/8af96a7d-dbb6-5d8c-b5ca-d61f1279d7c3,repository numbers,object identifier,0,AA
tg:rubgr:2235,Objecten archief Grossmann,ecd10fbe-04eb-5005-805b-d8ef18e05da3,Rubenianum,https://data.rubenianum.be//ark:/86530/ecd10fbe-04eb-5005-805b-d8ef18e05da3,repository numbers,object identifier,0,AA
tg:rubgr:586,Objecten archief Grossmann,97af1d09-fbb7-5c75-8de1-d3c5976d1574,Rubenianum,https://data.rubenianum.be//ark:/86530/97af1d09-fbb7-5c75-8de1-d3c5976d1574,repository numbers,object identifier,0,AA
tg:rubgr:752,Objecten archief Grossmann,85442c1e-b453-5a1d-a2f2-0706d61b5df0,Rubenianum,https://data.rubenianum.be//ark:/86530/85442c1e-b453-5a1d-a2f2-0706d61b5df0,repository numbers,object identifier,0,AA
tg:rubgr:181,Objecten archief Grossmann,cf465dec-4dd5-5e28-bd54-34d0c63c6789,Rubenianum,https://data.rubenianum.be//ark:/86530/cf465dec-4dd5-5e28-bd54-34d0c63c6789,repository numbers,object identifier,0,AA
tg:rubgr:2262,Objecten archief Grossmann,043475a8-e637-52ef-904f-63521481bc6f,Rubenianum,https://data.rubenianum.be//ark:/86530/043475a8-e637-52ef-904f-63521481bc6f,repository numbers,object identifier,0,AA
tg:rubgr:2645,Objecten archief Grossmann,16e1dee2-135a-5ea2-87e8-73755c94bfa9,Rubenianum,https://data.rubenianum.be//ark:/86530/16e1dee2-135a-5ea2-87e8-73755c94bfa9,repository numbers,object identifier,0,AA
tg:rubgr:375,Objecten archief Grossmann,b9f43f2b-27dd-50d8-b2e9-7b8d565bed3b,Rubenianum,https://data.rubenianum.be//ark:/86530/b9f43f2b-27dd-50d8-b2e9-7b8d565bed3b,repository numbers,object identifier,0,AA
tg:rubgr:2429,Objecten archief Grossmann,69f08c39-b838-57b1-98b6-0d04ac59ebf9,Rubenianum,https://data.rubenianum.be//ark:/86530/69f08c39-b838-57b1-98b6-0d04ac59ebf9,repository numbers,object identifier,0,AA
tg:rubgr:2307,Objecten archief Grossmann,dbda26c2-c6ed-5f8e-98bf-d7a3763db587,Rubenianum,https://data.rubenianum.be//ark:/86530/dbda26c2-c6ed-5f8e-98bf-d7a3763db587,repository numbers,object identifier,0,AA
tg:rubgr:908,Objecten archief Grossmann,a72a1a6a-c98a-5410-b745-43abfdd72cdf,Rubenianum,https://data.rubenianum.be//ark:/86530/a72a1a6a-c98a-5410-b745-43abfdd72cdf,repository numbers,object identifier,0,AA
tg:rubgr:1747,Objecten archief Grossmann,21b98523-1953-5222-bf58-55dc47fb9c51,Rubenianum,https://data.rubenianum.be//ark:/86530/21b98523-1953-5222-bf58-55dc47fb9c51,repository numbers,object identifier,0,AA
tg:rubgr:3280,Objecten archief Grossmann,6e38af89-47d9-5a7a-8730-98d552436b7f,Rubenianum,https://data.rubenianum.be//ark:/86530/6e38af89-47d9-5a7a-8730-98d552436b7f,repository numbers,object identifier,0,AA
tg:rubgr:4115,Objecten archief Grossmann,2d12f68e-49c7-5d45-b8c0-8204faace167,Rubenianum,https://data.rubenianum.be//ark:/86530/2d12f68e-49c7-5d45-b8c0-8204faace167,repository numbers,object identifier,0,AA
tg:rubgr:2311,Objecten archief Grossmann,6785c56a-cdc0-5343-beb9-09959d5651a8,Rubenianum,https://data.rubenianum.be//ark:/86530/6785c56a-cdc0-5343-beb9-09959d5651a8,repository numbers,object identifier,0,AA
tg:rubgr:1182,Objecten archief Grossmann,a88518c4-e145-5ce7-892c-68b6bca6cbed,Rubenianum,https://data.rubenianum.be//ark:/86530/a88518c4-e145-5ce7-892c-68b6bca6cbed,repository numbers,object identifier,0,AA
tg:rubgr:1751,Objecten archief Grossmann,4105d536-5663-5d9f-a8c1-42e7bfd880e4,Rubenianum,https://data.rubenianum.be//ark:/86530/4105d536-5663-5d9f-a8c1-42e7bfd880e4,repository numbers,object identifier,0,AA
tg:rubgr:3279,Objecten archief Grossmann,4f2b5b6c-be18-5d28-afa9-d7ed9883d816,Rubenianum,https://data.rubenianum.be//ark:/86530/4f2b5b6c-be18-5d28-afa9-d7ed9883d816,repository numbers,object identifier,0,AA
tg:rubgr:2192,Objecten archief Grossmann,248fd077-40fa-5978-a103-71d6b813317d,Rubenianum,https://data.rubenianum.be//ark:/86530/248fd077-40fa-5978-a103-71d6b813317d,repository numbers,object identifier,0,AA
tg:rubgr:3557,Objecten archief Grossmann,5de2b479-2291-57ec-b131-20cc80c593ac,Rubenianum,https://data.rubenianum.be//ark:/86530/5de2b479-2291-57ec-b131-20cc80c593ac,repository numbers,object identifier,0,AA
tg:rubgr:4787,Objecten archief Grossmann,31c8eee5-d8d9-5bbe-b4df-9b6b073f0838,Rubenianum,https://data.rubenianum.be//ark:/86530/31c8eee5-d8d9-5bbe-b4df-9b6b073f0838,repository numbers,object identifier,0,AA
tg:rubgr:2653,Objecten archief Grossmann,a67eeaca-82bb-5ae3-8855-410ea6c5b4d7,Rubenianum,https://data.rubenianum.be//ark:/86530/a67eeaca-82bb-5ae3-8855-410ea6c5b4d7,repository numbers,object identifier,0,AA
tg:rubgr:226,Objecten archief Grossmann,f76b6914-8bd7-5405-bf57-af80c1dabb98,Rubenianum,https://data.rubenianum.be//ark:/86530/f76b6914-8bd7-5405-bf57-af80c1dabb98,repository numbers,object identifier,0,AA
tg:rubgr:4011,Objecten archief Grossmann,f034f50d-aa99-5e39-9434-b34e19c15998,Rubenianum,https://data.rubenianum.be//ark:/86530/f034f50d-aa99-5e39-9434-b34e19c15998,repository numbers,object identifier,0,AA
tg:rubgr:2278,Objecten archief Grossmann,d53effcf-3a9e-5484-88f4-b10fd749efa2,Rubenianum,https://data.rubenianum.be//ark:/86530/d53effcf-3a9e-5484-88f4-b10fd749efa2,repository numbers,object identifier,0,AA
tg:rubgr:174,Objecten archief Grossmann,22671933-0ed5-578a-87c8-7988aeed42f8,Rubenianum,https://data.rubenianum.be//ark:/86530/22671933-0ed5-578a-87c8-7988aeed42f8,repository numbers,object identifier,0,AA
tg:rubgr:748,Objecten archief Grossmann,e7e2ea61-d663-57e0-8c6a-c292d8678095,Rubenianum,https://data.rubenianum.be//ark:/86530/e7e2ea61-d663-57e0-8c6a-c292d8678095,repository numbers,object identifier,0,AA
tg:rubgr:3310,Objecten archief Grossmann,25996cb6-c4b1-5e53-a16c-92e827a3020d,Rubenianum,https://data.rubenianum.be//ark:/86530/25996cb6-c4b1-5e53-a16c-92e827a3020d,repository numbers,object identifier,0,AA
tg:rubgr:2151,Objecten archief Grossmann,865dad8b-53d3-5f68-929c-9321e4733174,Rubenianum,https://data.rubenianum.be//ark:/86530/865dad8b-53d3-5f68-929c-9321e4733174,repository numbers,object identifier,0,AA
tg:rubgr:2385,Objecten archief Grossmann,6300799f-4fe7-56c4-b237-7dba90752b38,Rubenianum,https://data.rubenianum.be//ark:/86530/6300799f-4fe7-56c4-b237-7dba90752b38,repository numbers,object identifier,0,AA
tg:rubgr:1546,Objecten archief Grossmann,2194ea8b-0a85-503f-9eee-e9972556acda,Rubenianum,https://data.rubenianum.be//ark:/86530/2194ea8b-0a85-503f-9eee-e9972556acda,repository numbers,object identifier,0,AA
tg:rubgr:4314,Objecten archief Grossmann,4da34ead-8a54-5672-8028-83078c9f8563,Rubenianum,https://data.rubenianum.be//ark:/86530/4da34ead-8a54-5672-8028-83078c9f8563,repository numbers,object identifier,0,AA
tg:rubgr:3828,Objecten archief Grossmann,b2e3659a-a775-57c2-807f-3ceadf6d3afe,Rubenianum,https://data.rubenianum.be//ark:/86530/b2e3659a-a775-57c2-807f-3ceadf6d3afe,repository numbers,object identifier,0,AA
tg:rubgr:1395,Objecten archief Grossmann,931e776c-4cde-5a59-8092-a24eb9b837bb,Rubenianum,https://data.rubenianum.be//ark:/86530/931e776c-4cde-5a59-8092-a24eb9b837bb,repository numbers,object identifier,0,AA
tg:rubgr:2669,Objecten archief Grossmann,feda592c-e655-520c-89f0-32eb1140bd1e,Rubenianum,https://data.rubenianum.be//ark:/86530/feda592c-e655-520c-89f0-32eb1140bd1e,repository numbers,object identifier,0,AA
tg:rubgr:2393,Objecten archief Grossmann,33e6cb98-f088-5610-aa3a-346865cb1d69,Rubenianum,https://data.rubenianum.be//ark:/86530/33e6cb98-f088-5610-aa3a-346865cb1d69,repository numbers,object identifier,0,AA
tg:rubgr:2686,Objecten archief Grossmann,a7642c59-ff93-588a-9729-84a045f10181,Rubenianum,https://data.rubenianum.be//ark:/86530/a7642c59-ff93-588a-9729-84a045f10181,repository numbers,object identifier,0,AA
tg:rubgr:2517,Objecten archief Grossmann,794754da-f682-5c8d-8e54-9406ff9f4960,Rubenianum,https://data.rubenianum.be//ark:/86530/794754da-f682-5c8d-8e54-9406ff9f4960,repository numbers,object identifier,0,AA
tg:rubgr:2516,Objecten archief Grossmann,29c016e9-efc2-57fd-ab98-790534d47785,Rubenianum,https://data.rubenianum.be//ark:/86530/29c016e9-efc2-57fd-ab98-790534d47785,repository numbers,object identifier,0,AA
tg:rubgr:4641,Objecten archief Grossmann,3ac99a10-14b5-56e2-b1f0-b960ec33ed93,Rubenianum,https://data.rubenianum.be//ark:/86530/3ac99a10-14b5-56e2-b1f0-b960ec33ed93,repository numbers,object identifier,0,AA
tg:rubgr:2280,Objecten archief Grossmann,437b3ab5-c7de-59c1-961f-55e0306ecb85,Rubenianum,https://data.rubenianum.be//ark:/86530/437b3ab5-c7de-59c1-961f-55e0306ecb85,repository numbers,object identifier,0,AA
tg:rubgr:1228,Objecten archief Grossmann,ef0ebb1f-7b18-52b1-8be2-5c70bbdc3c42,Rubenianum,https://data.rubenianum.be//ark:/86530/ef0ebb1f-7b18-52b1-8be2-5c70bbdc3c42,repository numbers,object identifier,0,AA
tg:rubgr:708,Objecten archief Grossmann,2d87282f-cc45-5ed7-8873-2a64b5bf17b3,Rubenianum,https://data.rubenianum.be//ark:/86530/2d87282f-cc45-5ed7-8873-2a64b5bf17b3,repository numbers,object identifier,0,AA
tg:rubgr:2668,Objecten archief Grossmann,7b747166-e6dc-54ae-8bb5-3d846ae8688e,Rubenianum,https://data.rubenianum.be//ark:/86530/7b747166-e6dc-54ae-8bb5-3d846ae8688e,repository numbers,object identifier,0,AA
tg:rubgr:2687,Objecten archief Grossmann,d5ab01e5-834f-5d86-93ed-bd48d18a7b4a,Rubenianum,https://data.rubenianum.be//ark:/86530/d5ab01e5-834f-5d86-93ed-bd48d18a7b4a,repository numbers,object identifier,0,AA
tg:rubgr:2384,Objecten archief Grossmann,3730dbde-aca7-51a7-9219-9e74cba34c7c,Rubenianum,https://data.rubenianum.be//ark:/86530/3730dbde-aca7-51a7-9219-9e74cba34c7c,repository numbers,object identifier,0,AA
tg:rubgr:964,Objecten archief Grossmann,13ed4e87-4215-5c52-a594-fd7ede674dbd,Rubenianum,https://data.rubenianum.be//ark:/86530/13ed4e87-4215-5c52-a594-fd7ede674dbd,repository numbers,object identifier,0,AA
tg:rubgr:1951,Objecten archief Grossmann,0d9b6087-0a9e-519e-9db4-78c093e1a3fd,Rubenianum,https://data.rubenianum.be//ark:/86530/0d9b6087-0a9e-519e-9db4-78c093e1a3fd,repository numbers,object identifier,0,AA
tg:rubgr:1052,Objecten archief Grossmann,ed50cbf0-3cd7-5b70-b567-3981214cf5a4,Rubenianum,https://data.rubenianum.be//ark:/86530/ed50cbf0-3cd7-5b70-b567-3981214cf5a4,repository numbers,object identifier,0,AA
tg:rubgr:749,Objecten archief Grossmann,dd716db3-acb4-5860-baa3-44900cc45ba0,Rubenianum,https://data.rubenianum.be//ark:/86530/dd716db3-acb4-5860-baa3-44900cc45ba0,repository numbers,object identifier,0,AA
tg:rubgr:2150,Objecten archief Grossmann,9e371504-c02c-5d27-8a8c-41ee890baee6,Rubenianum,https://data.rubenianum.be//ark:/86530/9e371504-c02c-5d27-8a8c-41ee890baee6,repository numbers,object identifier,0,AA
tg:rubgr:2279,Objecten archief Grossmann,3ee7047c-78cb-536a-8a9e-9528664bc93a,Rubenianum,https://data.rubenianum.be//ark:/86530/3ee7047c-78cb-536a-8a9e-9528664bc93a,repository numbers,object identifier,0,AA
tg:rubgr:2347,Objecten archief Grossmann,b81ff850-c2f8-5cbd-8d2c-057c07f55b82,Rubenianum,https://data.rubenianum.be//ark:/86530/b81ff850-c2f8-5cbd-8d2c-057c07f55b82,repository numbers,object identifier,0,AA
tg:rubgr:1750,Objecten archief Grossmann,df6a787c-57ee-58df-a924-55dc4d23b577,Rubenianum,https://data.rubenianum.be//ark:/86530/df6a787c-57ee-58df-a924-55dc4d23b577,repository numbers,object identifier,0,AA
tg:rubgr:3278,Objecten archief Grossmann,2846af04-26e3-5315-9499-1707e7dc7abc,Rubenianum,https://data.rubenianum.be//ark:/86530/2846af04-26e3-5315-9499-1707e7dc7abc,repository numbers,object identifier,0,AA
tg:rubgr:2193,Objecten archief Grossmann,acd147e9-2051-5b99-a0b3-099b9b5c84ac,Rubenianum,https://data.rubenianum.be//ark:/86530/acd147e9-2051-5b99-a0b3-099b9b5c84ac,repository numbers,object identifier,0,AA
tg:rubgr:3151,Objecten archief Grossmann,77cc2bdd-4788-5c63-ba14-f60e706e9a76,Rubenianum,https://data.rubenianum.be//ark:/86530/77cc2bdd-4788-5c63-ba14-f60e706e9a76,repository numbers,object identifier,0,AA
tg:rubgr:2310,Objecten archief Grossmann,76acee32-1491-55d8-82a1-d30dc27f2f80,Rubenianum,https://data.rubenianum.be//ark:/86530/76acee32-1491-55d8-82a1-d30dc27f2f80,repository numbers,object identifier,0,AA
tg:rubgr:2255,Objecten archief Grossmann,ee1c0d14-5963-56a2-aa18-5febed47009d,Rubenianum,https://data.rubenianum.be//ark:/86530/ee1c0d14-5963-56a2-aa18-5febed47009d,repository numbers,object identifier,0,AA
tg:rubgr:2605,Objecten archief Grossmann,650824f7-25ba-5e6e-99fd-b8e970458faa,Rubenianum,https://data.rubenianum.be//ark:/86530/650824f7-25ba-5e6e-99fd-b8e970458faa,repository numbers,object identifier,0,AA
tg:rubgr:3281,Objecten archief Grossmann,a5dac4e4-aea8-52c3-8997-955a9b400e0e,Rubenianum,https://data.rubenianum.be//ark:/86530/a5dac4e4-aea8-52c3-8997-955a9b400e0e,repository numbers,object identifier,0,AA
tg:rubgr:1316,Objecten archief Grossmann,810e529c-4cfb-5f36-9b0e-339276216d32,Rubenianum,https://data.rubenianum.be//ark:/86530/810e529c-4cfb-5f36-9b0e-339276216d32,repository numbers,object identifier,0,AA
tg:rubgr:2306,Objecten archief Grossmann,2fb1321d-d223-5774-b87d-b7e11754b904,Rubenianum,https://data.rubenianum.be//ark:/86530/2fb1321d-d223-5774-b87d-b7e11754b904,repository numbers,object identifier,0,AA
tg:rubgr:1480,Objecten archief Grossmann,99e04a98-4ac2-52c7-b64f-da4222e200ca,Rubenianum,https://data.rubenianum.be//ark:/86530/99e04a98-4ac2-52c7-b64f-da4222e200ca,repository numbers,object identifier,0,AA
tg:rubgr:374,Objecten archief Grossmann,41e38a9a-6f5e-5bf8-98c6-f32568556140,Rubenianum,https://data.rubenianum.be//ark:/86530/41e38a9a-6f5e-5bf8-98c6-f32568556140,repository numbers,object identifier,0,AA
tg:rubgr:231,Objecten archief Grossmann,fcb9061a-6de6-5007-9932-c937b7042d63,Rubenianum,https://data.rubenianum.be//ark:/86530/fcb9061a-6de6-5007-9932-c937b7042d63,repository numbers,object identifier,0,AA
tg:rubgr:2644,Objecten archief Grossmann,cc85858b-fd77-58e1-b4dd-a3753b829db7,Rubenianum,https://data.rubenianum.be//ark:/86530/cc85858b-fd77-58e1-b4dd-a3753b829db7,repository numbers,object identifier,0,AA
tg:rubgr:180,Objecten archief Grossmann,ff824a8e-6eb1-53ee-bf5c-9ca5114c653f,Rubenianum,https://data.rubenianum.be//ark:/86530/ff824a8e-6eb1-53ee-bf5c-9ca5114c653f,repository numbers,object identifier,0,AA
tg:rubgr:2633,Objecten archief Grossmann,4106055b-b06c-5d3f-a56b-48e1c9b7b9a0,Rubenianum,https://data.rubenianum.be//ark:/86530/4106055b-b06c-5d3f-a56b-48e1c9b7b9a0,repository numbers,object identifier,0,AA
tg:rubgr:883,Objecten archief Grossmann,29b31f8d-19f8-552b-a7b1-02a44fff02ef,Rubenianum,https://data.rubenianum.be//ark:/86530/29b31f8d-19f8-552b-a7b1-02a44fff02ef,repository numbers,object identifier,0,AA
tg:rubgr:2263,Objecten archief Grossmann,25c5020e-dfec-5c26-a5be-30666d904a1c,Rubenianum,https://data.rubenianum.be//ark:/86530/25c5020e-dfec-5c26-a5be-30666d904a1c,repository numbers,object identifier,0,AA
tg:rubgr:1859,Objecten archief Grossmann,3ec16a80-779f-55b1-ab75-b67ae04188f7,Rubenianum,https://data.rubenianum.be//ark:/86530/3ec16a80-779f-55b1-ab75-b67ae04188f7,repository numbers,object identifier,0,AA
tg:rubgr:1789,Objecten archief Grossmann,2c84467b-8d5a-5f9b-9320-985992ccffd5,Rubenianum,https://data.rubenianum.be//ark:/86530/2c84467b-8d5a-5f9b-9320-985992ccffd5,repository numbers,object identifier,0,AA
tg:rubgr:753,Objecten archief Grossmann,338e189f-50c6-5ac9-8e2b-8ebc8f16d49c,Rubenianum,https://data.rubenianum.be//ark:/86530/338e189f-50c6-5ac9-8e2b-8ebc8f16d49c,repository numbers,object identifier,0,AA
tg:rubgr:2664,Objecten archief Grossmann,8209c1a5-db31-533a-90fa-9f837c86d73c,Rubenianum,https://data.rubenianum.be//ark:/86530/8209c1a5-db31-533a-90fa-9f837c86d73c,repository numbers,object identifier,0,AA
tg:rubgr:1048,Objecten archief Grossmann,41d4d044-8bd2-5b13-9e1c-68858e7f8a99,Rubenianum,https://data.rubenianum.be//ark:/86530/41d4d044-8bd2-5b13-9e1c-68858e7f8a99,repository numbers,object identifier,0,AA
tg:rubgr:4476,Objecten archief Grossmann,b41619e2-542f-54ae-8c07-e343aa17f7ca,Rubenianum,https://data.rubenianum.be//ark:/86530/b41619e2-542f-54ae-8c07-e343aa17f7ca,repository numbers,object identifier,0,AA
tg:rubgr:2058,Objecten archief Grossmann,5001e9ad-b31c-51a2-9dbd-7750882316e5,Rubenianum,https://data.rubenianum.be//ark:/86530/5001e9ad-b31c-51a2-9dbd-7750882316e5,repository numbers,object identifier,0,AA
tg:rubgr:2672,Objecten archief Grossmann,cc246775-3079-55df-b07b-be4b37ef14ac,Rubenianum,https://data.rubenianum.be//ark:/86530/cc246775-3079-55df-b07b-be4b37ef14ac,repository numbers,object identifier,0,AA
tg:rubgr:2388,Objecten archief Grossmann,f4c69118-e74c-5256-bed2-367146e90726,Rubenianum,https://data.rubenianum.be//ark:/86530/f4c69118-e74c-5256-bed2-367146e90726,repository numbers,object identifier,0,AA
tg:rubgr:2222,Objecten archief Grossmann,1c673a0f-cf90-534d-9a0f-9ce0acc1098e,Rubenianum,https://data.rubenianum.be//ark:/86530/1c673a0f-cf90-534d-9a0f-9ce0acc1098e,repository numbers,object identifier,0,AA
tg:rubgr:2737,Objecten archief Grossmann,a3d0786b-8434-5181-9a27-523cb9c6cf5e,Rubenianum,https://data.rubenianum.be//ark:/86530/a3d0786b-8434-5181-9a27-523cb9c6cf5e,repository numbers,object identifier,0,AA
tg:rubgr:2367,Objecten archief Grossmann,9a58cc1f-600e-52f0-befa-3fa3a600d2b1,Rubenianum,https://data.rubenianum.be//ark:/86530/9a58cc1f-600e-52f0-befa-3fa3a600d2b1,repository numbers,object identifier,0,AA
tg:rubgr:1398,Objecten archief Grossmann,c651bea7-e6c7-5a5f-b2f3-c4df55e6f3cc,Rubenianum,https://data.rubenianum.be//ark:/86530/c651bea7-e6c7-5a5f-b2f3-c4df55e6f3cc,repository numbers,object identifier,0,AA
tg:rubgr:2275,Objecten archief Grossmann,ea58ae57-3beb-5687-a3c3-7dde4b31653c,Rubenianum,https://data.rubenianum.be//ark:/86530/ea58ae57-3beb-5687-a3c3-7dde4b31653c,repository numbers,object identifier,0,AA
tg:rubgr:179,Objecten archief Grossmann,7ad9e225-a8f2-5c48-a589-d217c7fe1728,Rubenianum,https://data.rubenianum.be//ark:/86530/7ad9e225-a8f2-5c48-a589-d217c7fe1728,repository numbers,object identifier,0,AA
tg:rubgr:1320,Objecten archief Grossmann,9f27c1ad-1ab1-54f9-8d28-1801a3ed6afe,Rubenianum,https://data.rubenianum.be//ark:/86530/9f27c1ad-1ab1-54f9-8d28-1801a3ed6afe,repository numbers,object identifier,0,AA
tg:rubgr:2577,Objecten archief Grossmann,16efc67f-124a-530c-b828-2d56a75d7263,Rubenianum,https://data.rubenianum.be//ark:/86530/16efc67f-124a-530c-b828-2d56a75d7263,repository numbers,object identifier,0,AA
tg:rubgr:3389,Objecten archief Grossmann,df3facf0-800b-5a3f-8bf2-d13da174eef7,Rubenianum,https://data.rubenianum.be//ark:/86530/df3facf0-800b-5a3f-8bf2-d13da174eef7,repository numbers,object identifier,0,AA
tg:rubgr:2432,Objecten archief Grossmann,22292a2d-27b0-529f-8b30-7cbcb86d78ea,Rubenianum,https://data.rubenianum.be//ark:/86530/22292a2d-27b0-529f-8b30-7cbcb86d78ea,repository numbers,object identifier,0,AA
tg:rubgr:2062,Objecten archief Grossmann,d1baff79-f320-51b9-ba5b-ea42cf01bdd8,Rubenianum,https://data.rubenianum.be//ark:/86530/d1baff79-f320-51b9-ba5b-ea42cf01bdd8,repository numbers,object identifier,0,AA
tg:rubgr:2598,Objecten archief Grossmann,f29442b7-1841-5b95-bb48-04c1796d4f76,Rubenianum,https://data.rubenianum.be//ark:/86530/f29442b7-1841-5b95-bb48-04c1796d4f76,repository numbers,object identifier,0,AA
tg:rubgr:3331,Objecten archief Grossmann,1ce3f284-d86f-56d5-a3ac-7153ed52ebc1,Rubenianum,https://data.rubenianum.be//ark:/86530/1ce3f284-d86f-56d5-a3ac-7153ed52ebc1,repository numbers,object identifier,0,AA
tg:rubgr:3274,Objecten archief Grossmann,762d5ed7-9411-53ca-b6cc-4494f89af8c9,Rubenianum,https://data.rubenianum.be//ark:/86530/762d5ed7-9411-53ca-b6cc-4494f89af8c9,repository numbers,object identifier,0,AA
tg:rubgr:3848,Objecten archief Grossmann,75cb7d52-2f7e-54d0-bfb9-bdab1bd82664,Rubenianum,https://data.rubenianum.be//ark:/86530/75cb7d52-2f7e-54d0-bfb9-bdab1bd82664,repository numbers,object identifier,0,AA
tg:rubgr:4661,Objecten archief Grossmann,baf2ad8d-1419-58c4-8346-df539430454e,Rubenianum,https://data.rubenianum.be//ark:/86530/baf2ad8d-1419-58c4-8346-df539430454e,repository numbers,object identifier,0,AA
