ResourceID,brocade.id,card,order,ire.isaar.uuid,ISAAR Brocade ID,Entity Relation,Entity Widget,Entity Identifier
3f4882e7-2156-50ad-a957-b12c1adb704d,tg:rubgr:2673,OriginalBrocade,1,ca79196f-9430-56d2-86ca-543e10adef0a,au::3027,keywords,"dlod={""id"":""ark:/83110/x0/ca79196f-9430-56d2-86ca-543e10adef0a"",""brocadeID"":""au::3027"",""archivesSpaceID"":""/agents/people/87312"",""name"":""Pieter Brueghel De Jonge"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ca79196f-9430-56d2-86ca-543e10adef0a
3f4882e7-2156-50ad-a957-b12c1adb704d,tg:rubgr:2673,OriginalBrocade,2,59eb3f16-3ccd-5155-9cba-c85b515f01ef,au::3025,keywords,"dlod={""id"":""ark:/83110/x0/59eb3f16-3ccd-5155-9cba-c85b515f01ef"",""brocadeID"":""au::3025"",""archivesSpaceID"":""/agents/people/65736"",""name"":""Jan I Brueghel"",""nameWithContext"":[""De Fluwelen Brueghel""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/59eb3f16-3ccd-5155-9cba-c85b515f01ef
1c79fab5-84da-5f36-b982-24f79a4e6dd9,tg:rubgr:2366,OriginalBrocade,1,59eb3f16-3ccd-5155-9cba-c85b515f01ef,au::3025,keywords,"dlod={""id"":""ark:/83110/x0/59eb3f16-3ccd-5155-9cba-c85b515f01ef"",""brocadeID"":""au::3025"",""archivesSpaceID"":""/agents/people/65736"",""name"":""Jan I Brueghel"",""nameWithContext"":[""De Fluwelen Brueghel""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/59eb3f16-3ccd-5155-9cba-c85b515f01ef
1c79fab5-84da-5f36-b982-24f79a4e6dd9,tg:rubgr:2366,OriginalBrocade,2,4fd76377-5c60-5949-a1f5-8d7453c6c945,au::28097,keywords,"dlod={""id"":""ark:/83110/x0/4fd76377-5c60-5949-a1f5-8d7453c6c945"",""brocadeID"":""au::28097"",""archivesSpaceID"":""/agents/corporate_entities/16751"",""name"":""Kunsthistorisches Museum [Wenen (A)]"",""nameWithContext"":[""Gemäldegalerie des Kunsthistorischen Museum [Wenen (A)]""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4fd76377-5c60-5949-a1f5-8d7453c6c945
cf465dec-4dd5-5e28-bd54-34d0c63c6789,tg:rubgr:181,OriginalBrocade,1,df393854-c276-5a23-9e82-42808aab2993,au::48144,keywords,"dlod={""id"":""ark:/83110/x0/df393854-c276-5a23-9e82-42808aab2993"",""brocadeID"":""au::48144"",""archivesSpaceID"":""/agents/corporate_entities/20767"",""name"":""Museum David en Alice van Buuren"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/df393854-c276-5a23-9e82-42808aab2993
16e1dee2-135a-5ea2-87e8-73755c94bfa9,tg:rubgr:2645,OriginalBrocade,1,7fe9ad1d-e913-5bd8-8e57-fcafecaf3f24,au::45623,keywords,"dlod={""id"":""ark:/83110/x0/7fe9ad1d-e913-5bd8-8e57-fcafecaf3f24"",""brocadeID"":""au::45623"",""archivesSpaceID"":""/agents/people/47236"",""name"":""Joachim Patenir"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7fe9ad1d-e913-5bd8-8e57-fcafecaf3f24
16e1dee2-135a-5ea2-87e8-73755c94bfa9,tg:rubgr:2645,OriginalBrocade,2,b14aa34a-cbab-5a02-b3d4-a94e31d20b3d,au::32539,keywords,"dlod={""id"":""ark:/83110/x0/b14aa34a-cbab-5a02-b3d4-a94e31d20b3d"",""brocadeID"":""au::32539"",""archivesSpaceID"":""/agents/people/77325"",""name"":""E. Perman"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b14aa34a-cbab-5a02-b3d4-a94e31d20b3d
b9f43f2b-27dd-50d8-b2e9-7b8d565bed3b,tg:rubgr:375,OriginalBrocade,1,4fd76377-5c60-5949-a1f5-8d7453c6c945,au::28097,keywords,"dlod={""id"":""ark:/83110/x0/4fd76377-5c60-5949-a1f5-8d7453c6c945"",""brocadeID"":""au::28097"",""archivesSpaceID"":""/agents/corporate_entities/16751"",""name"":""Kunsthistorisches Museum [Wenen (A)]"",""nameWithContext"":[""Gemäldegalerie des Kunsthistorischen Museum [Wenen (A)]""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4fd76377-5c60-5949-a1f5-8d7453c6c945
69f08c39-b838-57b1-98b6-0d04ac59ebf9,tg:rubgr:2429,OriginalBrocade,1,59eb3f16-3ccd-5155-9cba-c85b515f01ef,au::3025,keywords,"dlod={""id"":""ark:/83110/x0/59eb3f16-3ccd-5155-9cba-c85b515f01ef"",""brocadeID"":""au::3025"",""archivesSpaceID"":""/agents/people/65736"",""name"":""Jan I Brueghel"",""nameWithContext"":[""De Fluwelen Brueghel""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/59eb3f16-3ccd-5155-9cba-c85b515f01ef
dbda26c2-c6ed-5f8e-98bf-d7a3763db587,tg:rubgr:2307,OriginalBrocade,1,73e8f6cc-3f86-5ad2-9b4d-0f7a2029707d,au::3028,keywords,"dlod={""id"":""ark:/83110/x0/73e8f6cc-3f86-5ad2-9b4d-0f7a2029707d"",""brocadeID"":""au::3028"",""archivesSpaceID"":""/agents/people/60512"",""name"":""Pieter Brueghel De Oude"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/73e8f6cc-3f86-5ad2-9b4d-0f7a2029707d
21b98523-1953-5222-bf58-55dc47fb9c51,tg:rubgr:1747,OriginalBrocade,1,126aa01e-9148-54f2-bfce-99090c97d227,au::12357,keywords,"dlod={""id"":""ark:/83110/x0/126aa01e-9148-54f2-bfce-99090c97d227"",""brocadeID"":""au::12357"",""archivesSpaceID"":""/agents/people/79436"",""name"":""Cornelis Matsijs"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/126aa01e-9148-54f2-bfce-99090c97d227
21b98523-1953-5222-bf58-55dc47fb9c51,tg:rubgr:1747,OriginalBrocade,2,631077ff-8783-5f60-8ec6-5f5bcafe8f5f,au::15317,keywords,"dlod={""id"":""ark:/83110/x0/631077ff-8783-5f60-8ec6-5f5bcafe8f5f"",""brocadeID"":""au::15317"",""archivesSpaceID"":""/agents/people/55095"",""name"":""Leo van Puyvelde"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/631077ff-8783-5f60-8ec6-5f5bcafe8f5f
21b98523-1953-5222-bf58-55dc47fb9c51,tg:rubgr:1747,OriginalBrocade,3,dc3244f2-86f5-5247-a04c-d95095e33f02,au::32563,keywords,"dlod={""id"":""ark:/83110/x0/dc3244f2-86f5-5247-a04c-d95095e33f02"",""brocadeID"":""au::32563"",""archivesSpaceID"":""/agents/people/87666"",""name"":""A. (Juffr.) Zwollo"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dc3244f2-86f5-5247-a04c-d95095e33f02
2d12f68e-49c7-5d45-b8c0-8204faace167,tg:rubgr:4115,OriginalBrocade,1,80abb133-7c38-5ef5-aa40-d82d46a3245d,au::14164,keywords,"dlod={""id"":""ark:/83110/x0/80abb133-7c38-5ef5-aa40-d82d46a3245d"",""brocadeID"":""au::14164"",""archivesSpaceID"":""/agents/people/48570"",""name"":""Abraham Ortelius"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/80abb133-7c38-5ef5-aa40-d82d46a3245d
4f2b5b6c-be18-5d28-afa9-d7ed9883d816,tg:rubgr:3279,OriginalBrocade,1,ca79196f-9430-56d2-86ca-543e10adef0a,au::3027,keywords,"dlod={""id"":""ark:/83110/x0/ca79196f-9430-56d2-86ca-543e10adef0a"",""brocadeID"":""au::3027"",""archivesSpaceID"":""/agents/people/87312"",""name"":""Pieter Brueghel De Jonge"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ca79196f-9430-56d2-86ca-543e10adef0a
31c8eee5-d8d9-5bbe-b4df-9b6b073f0838,tg:rubgr:4787,OriginalBrocade,1,15ca51e1-53aa-543b-8fd8-9ddf60f2fe7c,au::4114,keywords,"dlod={""id"":""ark:/83110/x0/15ca51e1-53aa-543b-8fd8-9ddf60f2fe7c"",""brocadeID"":""au::4114"",""archivesSpaceID"":""/agents/people/50312"",""name"":""Pieter Coecke"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/15ca51e1-53aa-543b-8fd8-9ddf60f2fe7c
31c8eee5-d8d9-5bbe-b4df-9b6b073f0838,tg:rubgr:4787,OriginalBrocade,2,96897c66-14f1-56e2-b6c5-594e386ef493,au::22658,keywords,"dlod={""id"":""ark:/83110/x0/96897c66-14f1-56e2-b6c5-594e386ef493"",""brocadeID"":""au::22658"",""archivesSpaceID"":""/agents/corporate_entities/22898"",""name"":""British Museum [Londen (GB)]"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/96897c66-14f1-56e2-b6c5-594e386ef493
a67eeaca-82bb-5ae3-8855-410ea6c5b4d7,tg:rubgr:2653,OriginalBrocade,1,06c3708c-6ae1-5ace-8def-fc73c1dbc54d,au::108637,keywords,"dlod={""id"":""ark:/83110/x0/06c3708c-6ae1-5ace-8def-fc73c1dbc54d"",""brocadeID"":""au::108637"",""archivesSpaceID"":""/agents/people/79870"",""name"":""Arthur E. Popham"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/06c3708c-6ae1-5ace-8def-fc73c1dbc54d
d53effcf-3a9e-5484-88f4-b10fd749efa2,tg:rubgr:2278,OriginalBrocade,1,73e8f6cc-3f86-5ad2-9b4d-0f7a2029707d,au::3028,keywords,"dlod={""id"":""ark:/83110/x0/73e8f6cc-3f86-5ad2-9b4d-0f7a2029707d"",""brocadeID"":""au::3028"",""archivesSpaceID"":""/agents/people/60512"",""name"":""Pieter Brueghel De Oude"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/73e8f6cc-3f86-5ad2-9b4d-0f7a2029707d
d53effcf-3a9e-5484-88f4-b10fd749efa2,tg:rubgr:2278,OriginalBrocade,2,59eb3f16-3ccd-5155-9cba-c85b515f01ef,au::3025,keywords,"dlod={""id"":""ark:/83110/x0/59eb3f16-3ccd-5155-9cba-c85b515f01ef"",""brocadeID"":""au::3025"",""archivesSpaceID"":""/agents/people/65736"",""name"":""Jan I Brueghel"",""nameWithContext"":[""De Fluwelen Brueghel""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/59eb3f16-3ccd-5155-9cba-c85b515f01ef
25996cb6-c4b1-5e53-a16c-92e827a3020d,tg:rubgr:3310,OriginalBrocade,1,ca79196f-9430-56d2-86ca-543e10adef0a,au::3027,keywords,"dlod={""id"":""ark:/83110/x0/ca79196f-9430-56d2-86ca-543e10adef0a"",""brocadeID"":""au::3027"",""archivesSpaceID"":""/agents/people/87312"",""name"":""Pieter Brueghel De Jonge"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ca79196f-9430-56d2-86ca-543e10adef0a
25996cb6-c4b1-5e53-a16c-92e827a3020d,tg:rubgr:3310,OriginalBrocade,2,d01a462a-1d54-5ba8-8442-1e49b3ca723e,au::3232,keywords,"dlod={""id"":""ark:/83110/x0/d01a462a-1d54-5ba8-8442-1e49b3ca723e"",""brocadeID"":""au::3232"",""archivesSpaceID"":""/agents/people/89579"",""name"":""Ludwig Burchard"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d01a462a-1d54-5ba8-8442-1e49b3ca723e
865dad8b-53d3-5f68-929c-9321e4733174,tg:rubgr:2151,OriginalBrocade,1,4fd76377-5c60-5949-a1f5-8d7453c6c945,au::28097,keywords,"dlod={""id"":""ark:/83110/x0/4fd76377-5c60-5949-a1f5-8d7453c6c945"",""brocadeID"":""au::28097"",""archivesSpaceID"":""/agents/corporate_entities/16751"",""name"":""Kunsthistorisches Museum [Wenen (A)]"",""nameWithContext"":[""Gemäldegalerie des Kunsthistorischen Museum [Wenen (A)]""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4fd76377-5c60-5949-a1f5-8d7453c6c945
6300799f-4fe7-56c4-b237-7dba90752b38,tg:rubgr:2385,OriginalBrocade,1,4fd76377-5c60-5949-a1f5-8d7453c6c945,au::28097,keywords,"dlod={""id"":""ark:/83110/x0/4fd76377-5c60-5949-a1f5-8d7453c6c945"",""brocadeID"":""au::28097"",""archivesSpaceID"":""/agents/corporate_entities/16751"",""name"":""Kunsthistorisches Museum [Wenen (A)]"",""nameWithContext"":[""Gemäldegalerie des Kunsthistorischen Museum [Wenen (A)]""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4fd76377-5c60-5949-a1f5-8d7453c6c945
4da34ead-8a54-5672-8028-83078c9f8563,tg:rubgr:4314,OriginalBrocade,1,4fd76377-5c60-5949-a1f5-8d7453c6c945,au::28097,keywords,"dlod={""id"":""ark:/83110/x0/4fd76377-5c60-5949-a1f5-8d7453c6c945"",""brocadeID"":""au::28097"",""archivesSpaceID"":""/agents/corporate_entities/16751"",""name"":""Kunsthistorisches Museum [Wenen (A)]"",""nameWithContext"":[""Gemäldegalerie des Kunsthistorischen Museum [Wenen (A)]""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4fd76377-5c60-5949-a1f5-8d7453c6c945
931e776c-4cde-5a59-8092-a24eb9b837bb,tg:rubgr:1395,OriginalBrocade,1,631077ff-8783-5f60-8ec6-5f5bcafe8f5f,au::15317,keywords,"dlod={""id"":""ark:/83110/x0/631077ff-8783-5f60-8ec6-5f5bcafe8f5f"",""brocadeID"":""au::15317"",""archivesSpaceID"":""/agents/people/55095"",""name"":""Leo van Puyvelde"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/631077ff-8783-5f60-8ec6-5f5bcafe8f5f
feda592c-e655-520c-89f0-32eb1140bd1e,tg:rubgr:2669,OriginalBrocade,1,f3c8cf8b-1bda-5b5d-8a8e-eccd7a2877ae,au::33443,keywords,"dlod={""id"":""ark:/83110/x0/f3c8cf8b-1bda-5b5d-8a8e-eccd7a2877ae"",""brocadeID"":""au::33443"",""archivesSpaceID"":""/agents/corporate_entities/23331"",""name"":""The Art Institute of Chicago (USA)"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f3c8cf8b-1bda-5b5d-8a8e-eccd7a2877ae
794754da-f682-5c8d-8e54-9406ff9f4960,tg:rubgr:2517,OriginalBrocade,1,73e8f6cc-3f86-5ad2-9b4d-0f7a2029707d,au::3028,keywords,"dlod={""id"":""ark:/83110/x0/73e8f6cc-3f86-5ad2-9b4d-0f7a2029707d"",""brocadeID"":""au::3028"",""archivesSpaceID"":""/agents/people/60512"",""name"":""Pieter Brueghel De Oude"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/73e8f6cc-3f86-5ad2-9b4d-0f7a2029707d
794754da-f682-5c8d-8e54-9406ff9f4960,tg:rubgr:2517,OriginalBrocade,2,ca79196f-9430-56d2-86ca-543e10adef0a,au::3027,keywords,"dlod={""id"":""ark:/83110/x0/ca79196f-9430-56d2-86ca-543e10adef0a"",""brocadeID"":""au::3027"",""archivesSpaceID"":""/agents/people/87312"",""name"":""Pieter Brueghel De Jonge"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ca79196f-9430-56d2-86ca-543e10adef0a
794754da-f682-5c8d-8e54-9406ff9f4960,tg:rubgr:2517,OriginalBrocade,3,d4f69e55-99df-5c54-b739-472d12fa4387,au::1127,keywords,"dlod={""id"":""ark:/83110/x0/d4f69e55-99df-5c54-b739-472d12fa4387"",""brocadeID"":""au::1127"",""archivesSpaceID"":""/agents/people/79491"",""name"":""René van Bastelaer"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d4f69e55-99df-5c54-b739-472d12fa4387
29c016e9-efc2-57fd-ab98-790534d47785,tg:rubgr:2516,OriginalBrocade,1,ca79196f-9430-56d2-86ca-543e10adef0a,au::3027,keywords,"dlod={""id"":""ark:/83110/x0/ca79196f-9430-56d2-86ca-543e10adef0a"",""brocadeID"":""au::3027"",""archivesSpaceID"":""/agents/people/87312"",""name"":""Pieter Brueghel De Jonge"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ca79196f-9430-56d2-86ca-543e10adef0a
3ac99a10-14b5-56e2-b1f0-b960ec33ed93,tg:rubgr:4641,OriginalBrocade,1,adc10a3d-d3e4-5f12-b76b-ddce078b7105,au::18500,keywords,"dlod={""id"":""ark:/83110/x0/adc10a3d-d3e4-5f12-b76b-ddce078b7105"",""brocadeID"":""au::18500"",""archivesSpaceID"":""/agents/people/71452"",""name"":""Charles de Tolnay"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/adc10a3d-d3e4-5f12-b76b-ddce078b7105
437b3ab5-c7de-59c1-961f-55e0306ecb85,tg:rubgr:2280,OriginalBrocade,1,73e8f6cc-3f86-5ad2-9b4d-0f7a2029707d,au::3028,keywords,"dlod={""id"":""ark:/83110/x0/73e8f6cc-3f86-5ad2-9b4d-0f7a2029707d"",""brocadeID"":""au::3028"",""archivesSpaceID"":""/agents/people/60512"",""name"":""Pieter Brueghel De Oude"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/73e8f6cc-3f86-5ad2-9b4d-0f7a2029707d
437b3ab5-c7de-59c1-961f-55e0306ecb85,tg:rubgr:2280,OriginalBrocade,2,59eb3f16-3ccd-5155-9cba-c85b515f01ef,au::3025,keywords,"dlod={""id"":""ark:/83110/x0/59eb3f16-3ccd-5155-9cba-c85b515f01ef"",""brocadeID"":""au::3025"",""archivesSpaceID"":""/agents/people/65736"",""name"":""Jan I Brueghel"",""nameWithContext"":[""De Fluwelen Brueghel""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/59eb3f16-3ccd-5155-9cba-c85b515f01ef
437b3ab5-c7de-59c1-961f-55e0306ecb85,tg:rubgr:2280,OriginalBrocade,3,555bcc0b-f143-5bfe-930a-23913e45d8e4,au::32571,keywords,"dlod={""id"":""ark:/83110/x0/555bcc0b-f143-5bfe-930a-23913e45d8e4"",""brocadeID"":""au::32571"",""archivesSpaceID"":""/agents/corporate_entities/27000"",""name"":""Christie's Art Gallery [Londen (GB)]"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/555bcc0b-f143-5bfe-930a-23913e45d8e4
2d87282f-cc45-5ed7-8873-2a64b5bf17b3,tg:rubgr:708,OriginalBrocade,1,4fd76377-5c60-5949-a1f5-8d7453c6c945,au::28097,keywords,"dlod={""id"":""ark:/83110/x0/4fd76377-5c60-5949-a1f5-8d7453c6c945"",""brocadeID"":""au::28097"",""archivesSpaceID"":""/agents/corporate_entities/16751"",""name"":""Kunsthistorisches Museum [Wenen (A)]"",""nameWithContext"":[""Gemäldegalerie des Kunsthistorischen Museum [Wenen (A)]""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4fd76377-5c60-5949-a1f5-8d7453c6c945
7b747166-e6dc-54ae-8bb5-3d846ae8688e,tg:rubgr:2668,OriginalBrocade,1,f3c8cf8b-1bda-5b5d-8a8e-eccd7a2877ae,au::33443,keywords,"dlod={""id"":""ark:/83110/x0/f3c8cf8b-1bda-5b5d-8a8e-eccd7a2877ae"",""brocadeID"":""au::33443"",""archivesSpaceID"":""/agents/corporate_entities/23331"",""name"":""The Art Institute of Chicago (USA)"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f3c8cf8b-1bda-5b5d-8a8e-eccd7a2877ae
3730dbde-aca7-51a7-9219-9e74cba34c7c,tg:rubgr:2384,OriginalBrocade,1,4fd76377-5c60-5949-a1f5-8d7453c6c945,au::28097,keywords,"dlod={""id"":""ark:/83110/x0/4fd76377-5c60-5949-a1f5-8d7453c6c945"",""brocadeID"":""au::28097"",""archivesSpaceID"":""/agents/corporate_entities/16751"",""name"":""Kunsthistorisches Museum [Wenen (A)]"",""nameWithContext"":[""Gemäldegalerie des Kunsthistorischen Museum [Wenen (A)]""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4fd76377-5c60-5949-a1f5-8d7453c6c945
3730dbde-aca7-51a7-9219-9e74cba34c7c,tg:rubgr:2384,OriginalBrocade,2,59eb3f16-3ccd-5155-9cba-c85b515f01ef,au::3025,keywords,"dlod={""id"":""ark:/83110/x0/59eb3f16-3ccd-5155-9cba-c85b515f01ef"",""brocadeID"":""au::3025"",""archivesSpaceID"":""/agents/people/65736"",""name"":""Jan I Brueghel"",""nameWithContext"":[""De Fluwelen Brueghel""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/59eb3f16-3ccd-5155-9cba-c85b515f01ef
