Object Number,Record Type,ResourceID,Keeper,Object Identifier,Object Number Type,Object Identifier Type,order,card
tg:lhaq:1399,,4bddeb9c-33d5-5850-a47c-c9d9b051c50f,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4bddeb9c-33d5-5850-a47c-c9d9b051c50f,repository numbers,object identifier,0,AA
tg:lhaq:8911,,9b000f80-5b64-5386-992c-edf855837ac7,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9b000f80-5b64-5386-992c-edf855837ac7,repository numbers,object identifier,0,AA
tg:lhaq:8854,,9abd95fd-1030-5479-8146-b6d6efc1c2ad,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9abd95fd-1030-5479-8146-b6d6efc1c2ad,repository numbers,object identifier,0,AA
tg:lhaq:8784,,5c3c5c94-0899-5cf3-9203-2f45ab429ca0,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5c3c5c94-0899-5cf3-9203-2f45ab429ca0,repository numbers,object identifier,0,AA
tg:lhaq:5509,,8b0c07b1-b052-570b-bca7-98f8d7fba377,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8b0c07b1-b052-570b-bca7-98f8d7fba377,repository numbers,object identifier,0,AA
tg:lhaq:8907,,d26759cd-338b-529c-b7b2-93481776dced,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d26759cd-338b-529c-b7b2-93481776dced,repository numbers,object identifier,0,AA
tg:lhaq:8842,,145c5f0a-bb6c-52ca-b04e-873c5c0615b5,Letterenhuis,https://data.letterenhuis.be/ark:/24970/145c5f0a-bb6c-52ca-b04e-873c5c0615b5,repository numbers,object identifier,0,AA
tg:lhaq:8792,,5c1e09e9-31d5-570e-9050-94a70b3f39d9,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5c1e09e9-31d5-570e-9050-94a70b3f39d9,repository numbers,object identifier,0,AA
tg:lhaq:6626,,1beea900-3308-5a4d-9492-8a60f728f42d,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1beea900-3308-5a4d-9492-8a60f728f42d,repository numbers,object identifier,0,AA
tg:lhaq:2370,,3e4916c8-11e1-57a6-b7f5-adcd826f7bae,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3e4916c8-11e1-57a6-b7f5-adcd826f7bae,repository numbers,object identifier,0,AA
tg:lhaq:8403,,dcc55afd-62ec-50f4-8a26-7f808b7735ba,Letterenhuis,https://data.letterenhuis.be/ark:/24970/dcc55afd-62ec-50f4-8a26-7f808b7735ba,repository numbers,object identifier,0,AA
tg:lhaq:4565,,5e937a35-f83b-5d43-9f13-29afb0ff6951,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5e937a35-f83b-5d43-9f13-29afb0ff6951,repository numbers,object identifier,0,AA
tg:lhaq:8546,,7c729a34-ba1a-58f8-a6ce-69f7c86f50d7,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7c729a34-ba1a-58f8-a6ce-69f7c86f50d7,repository numbers,object identifier,0,AA
tg:lhaq:2632,,52738c98-5867-5d59-906c-9ba1046e26c3,Letterenhuis,https://data.letterenhuis.be/ark:/24970/52738c98-5867-5d59-906c-9ba1046e26c3,repository numbers,object identifier,0,AA
tg:lhaq:8395,,54b8899f-fe69-58b3-bf28-58ce7abca638,Letterenhuis,https://data.letterenhuis.be/ark:/24970/54b8899f-fe69-58b3-bf28-58ce7abca638,repository numbers,object identifier,0,AA
tg:lhaq:8680,,06c48f40-7010-5f14-bbd5-02802f6b0a5a,Letterenhuis,https://data.letterenhuis.be/ark:/24970/06c48f40-7010-5f14-bbd5-02802f6b0a5a,repository numbers,object identifier,0,AA
tg:lhaq:5548,,0cccfe13-5966-514f-988a-6d35cc081d04,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0cccfe13-5966-514f-988a-6d35cc081d04,repository numbers,object identifier,0,AA
tg:lhaq:9009,,e833935d-27a6-5ffc-a736-109781e1f502,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e833935d-27a6-5ffc-a736-109781e1f502,repository numbers,object identifier,0,AA
tg:lhaq:8531,,7441af4b-7744-54fb-a0f6-4036bed9cba9,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7441af4b-7744-54fb-a0f6-4036bed9cba9,repository numbers,object identifier,0,AA
tg:lhaq:8862,,b1ce90f6-e392-5335-b3bd-669a5c58aee7,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b1ce90f6-e392-5335-b3bd-669a5c58aee7,repository numbers,object identifier,0,AA
tg:lhaq:8927,,bf88cfb6-f431-5418-a71f-a37074a5f5f7,Letterenhuis,https://data.letterenhuis.be/ark:/24970/bf88cfb6-f431-5418-a71f-a37074a5f5f7,repository numbers,object identifier,0,AA
tg:lhaq:6893,,207edb6b-a0ee-5b45-83b8-6ad1b6ebd2ea,Letterenhuis,https://data.letterenhuis.be/ark:/24970/207edb6b-a0ee-5b45-83b8-6ad1b6ebd2ea,repository numbers,object identifier,0,AA
tg:lhaq:2583,,01582bee-3c39-5ada-b2be-121bcba0b779,Letterenhuis,https://data.letterenhuis.be/ark:/24970/01582bee-3c39-5ada-b2be-121bcba0b779,repository numbers,object identifier,0,AA
tg:lhaq:9377,,407075f2-7ac8-5743-bab0-7bab26c3df34,Letterenhuis,https://data.letterenhuis.be/ark:/24970/407075f2-7ac8-5743-bab0-7bab26c3df34,repository numbers,object identifier,0,AA
tg:lhaq:8835,,8a64f85a-b500-58e5-a6dc-81d241f27c55,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8a64f85a-b500-58e5-a6dc-81d241f27c55,repository numbers,object identifier,0,AA
tg:lhaq:8566,,031ba763-243a-5ac6-bba2-8faeaee6f14c,Letterenhuis,https://data.letterenhuis.be/ark:/24970/031ba763-243a-5ac6-bba2-8faeaee6f14c,repository numbers,object identifier,0,AA
tg:lhaq:8970,,45bc62d6-8ccc-59a4-815b-f85cab9157de,Letterenhuis,https://data.letterenhuis.be/ark:/24970/45bc62d6-8ccc-59a4-815b-f85cab9157de,repository numbers,object identifier,0,AA
tg:lhaq:7543,,4f45914f-0cd5-5f4a-82f7-c9acab67429c,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4f45914f-0cd5-5f4a-82f7-c9acab67429c,repository numbers,object identifier,0,AA
tg:lhaq:9418,,2ad859d6-bab7-5567-b91f-09421db89323,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2ad859d6-bab7-5567-b91f-09421db89323,repository numbers,object identifier,0,AA
tg:lhaq:8570,,a862b183-d8e5-5889-a8b6-545a5951bf1d,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a862b183-d8e5-5889-a8b6-545a5951bf1d,repository numbers,object identifier,0,AA
tg:lhaq:8989,,a2a341c3-e2ce-5391-90b5-c592faf6680e,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a2a341c3-e2ce-5391-90b5-c592faf6680e,repository numbers,object identifier,0,AA
tg:lhaq:8966,,fce4d66d-6bb7-50d2-8291-4efb3f5e20d6,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fce4d66d-6bb7-50d2-8291-4efb3f5e20d6,repository numbers,object identifier,0,AA
tg:lhaq:6539,,00e0fbdd-4572-51d8-b853-f22d4051ec6e,Letterenhuis,https://data.letterenhuis.be/ark:/24970/00e0fbdd-4572-51d8-b853-f22d4051ec6e,repository numbers,object identifier,0,AA
tg:lhaq:8874,,4402b862-8185-50ce-a227-ce7e540c8105,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4402b862-8185-50ce-a227-ce7e540c8105,repository numbers,object identifier,0,AA
tg:lhaq:9273,,47bf8d11-d5db-5792-acd2-fa9915b9b2ef,Letterenhuis,https://data.letterenhuis.be/ark:/24970/47bf8d11-d5db-5792-acd2-fa9915b9b2ef,repository numbers,object identifier,0,AA
tg:lhaq:8931,,0582cb82-8673-5f25-bd9f-584a0c57386f,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0582cb82-8673-5f25-bd9f-584a0c57386f,repository numbers,object identifier,0,AA
tg:lhaq:8675,,d9193347-1e9b-5a41-90fb-c85a862668a8,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d9193347-1e9b-5a41-90fb-c85a862668a8,repository numbers,object identifier,0,AA
tg:lhaq:8360,,522c53e9-263a-5c6b-8b47-5128f198b1de,Letterenhuis,https://data.letterenhuis.be/ark:/24970/522c53e9-263a-5c6b-8b47-5128f198b1de,repository numbers,object identifier,0,AA
tg:lhaq:9121,,38a00c02-f0d7-5265-8a98-002a2d3fc11d,Letterenhuis,https://data.letterenhuis.be/ark:/24970/38a00c02-f0d7-5265-8a98-002a2d3fc11d,repository numbers,object identifier,0,AA
tg:lhaq:8788,,6fb15b7a-fef7-59f5-ba3e-a3923cf9d717,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6fb15b7a-fef7-59f5-ba3e-a3923cf9d717,repository numbers,object identifier,0,AA
tg:lhaq:2385,,b71db4b7-0e93-5438-8cee-966fd1130158,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b71db4b7-0e93-5438-8cee-966fd1130158,repository numbers,object identifier,0,AA
tg:lhaq:9033,,67cc776d-eded-52ef-9013-f8d16406c585,Letterenhuis,https://data.letterenhuis.be/ark:/24970/67cc776d-eded-52ef-9013-f8d16406c585,repository numbers,object identifier,0,AA
tg:lhaq:8767,,10089a08-cd5d-53fc-ae98-dad45dba721f,Letterenhuis,https://data.letterenhuis.be/ark:/24970/10089a08-cd5d-53fc-ae98-dad45dba721f,repository numbers,object identifier,0,AA
tg:lhaq:6846,,735a394a-dd03-5cd0-b1e8-50b90936b68c,Letterenhuis,https://data.letterenhuis.be/ark:/24970/735a394a-dd03-5cd0-b1e8-50b90936b68c,repository numbers,object identifier,0,AA
tg:lhaq:7304,,0f633b29-fd17-5e80-9cf5-a0d271042edf,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0f633b29-fd17-5e80-9cf5-a0d271042edf,repository numbers,object identifier,0,AA
tg:lhaq:8858,,4b5f5db5-2980-5218-bad4-6157a2478f9b,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4b5f5db5-2980-5218-bad4-6157a2478f9b,repository numbers,object identifier,0,AA
tg:lhaq:9025,,f52547bc-ebcc-5b6a-983a-5182fc56891c,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f52547bc-ebcc-5b6a-983a-5182fc56891c,repository numbers,object identifier,0,AA
tg:lhaq:8634,,e8715f8e-49b4-5b10-b814-f99d31b7b461,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e8715f8e-49b4-5b10-b814-f99d31b7b461,repository numbers,object identifier,0,AA
tg:lhaq:8771,,fcfa0ff9-6c11-5143-954c-8aaa3ec15a61,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fcfa0ff9-6c11-5143-954c-8aaa3ec15a61,repository numbers,object identifier,0,AA
tg:lhaq:6850,,cc0bf213-92e5-52af-a983-50c2cccd5464,Letterenhuis,https://data.letterenhuis.be/ark:/24970/cc0bf213-92e5-52af-a983-50c2cccd5464,repository numbers,object identifier,0,AA
tg:lhaq:8399,,b8ea5fbc-ef22-518d-b0f1-49279177881f,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b8ea5fbc-ef22-518d-b0f1-49279177881f,repository numbers,object identifier,0,AA
tg:lhaq:9422,,2f569b35-9fbc-528d-922e-135ba9b7ba8d,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2f569b35-9fbc-528d-922e-135ba9b7ba8d,repository numbers,object identifier,0,AA
tg:lhaq:9137,,25edab14-c8f7-5c2c-95df-f46300929ace,Letterenhuis,https://data.letterenhuis.be/ark:/24970/25edab14-c8f7-5c2c-95df-f46300929ace,repository numbers,object identifier,0,AA
tg:lhaq:8376,,a9823bd0-44f5-52b0-ab1d-9472b05fa644,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a9823bd0-44f5-52b0-ab1d-9472b05fa644,repository numbers,object identifier,0,AA
tg:lhaq:7579,,546b9481-aa6b-59c7-bc5b-a340bb13d42d,Letterenhuis,https://data.letterenhuis.be/ark:/24970/546b9481-aa6b-59c7-bc5b-a340bb13d42d,repository numbers,object identifier,0,AA
tg:lhaq:4569,,7a65585b-4499-59a9-8d3d-b33a0a3e3048,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7a65585b-4499-59a9-8d3d-b33a0a3e3048,repository numbers,object identifier,0,AA
tg:lhaq:6943,,b4aef652-88e9-5147-9e48-dc9af836824f,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b4aef652-88e9-5147-9e48-dc9af836824f,repository numbers,object identifier,0,AA
tg:lhaq:8818,,712aa656-f276-5bdd-8681-9d2edab83871,Letterenhuis,https://data.letterenhuis.be/ark:/24970/712aa656-f276-5bdd-8681-9d2edab83871,repository numbers,object identifier,0,AA
tg:lhaq:8398,,6d7e651b-9d88-59b5-a3e6-3d8b9b30d067,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6d7e651b-9d88-59b5-a3e6-3d8b9b30d067,repository numbers,object identifier,0,AA
tg:lhaq:8662,,a36e92c5-0f8a-5561-ba97-6654acbb820f,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a36e92c5-0f8a-5561-ba97-6654acbb820f,repository numbers,object identifier,0,AA
tg:lhaq:9136,,69ea3836-b1a2-53be-9eb0-d11034ec422f,Letterenhuis,https://data.letterenhuis.be/ark:/24970/69ea3836-b1a2-53be-9eb0-d11034ec422f,repository numbers,object identifier,0,AA
tg:lhaq:5115,,41b98cdd-3991-5d41-b1b6-0d8e86ec28b1,Letterenhuis,https://data.letterenhuis.be/ark:/24970/41b98cdd-3991-5d41-b1b6-0d8e86ec28b1,repository numbers,object identifier,0,AA
tg:lhaq:8377,,6054f13c-ad14-5163-8f30-a0e324ae892b,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6054f13c-ad14-5163-8f30-a0e324ae892b,repository numbers,object identifier,0,AA
tg:lhaq:7578,,0214fbdf-6684-5a9f-9305-d3d03e7ed43f,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0214fbdf-6684-5a9f-9305-d3d03e7ed43f,repository numbers,object identifier,0,AA
tg:lhaq:6851,,d353168e-e8e7-5cda-945e-b06c7b2b4a26,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d353168e-e8e7-5cda-945e-b06c7b2b4a26,repository numbers,object identifier,0,AA
tg:lhaq:9024,,40d447db-e4f1-519f-8f54-81cffc776631,Letterenhuis,https://data.letterenhuis.be/ark:/24970/40d447db-e4f1-519f-8f54-81cffc776631,repository numbers,object identifier,0,AA
tg:lhaq:8320,,94e4a2d5-834c-5458-a4ce-7b0d1d71fb0d,Letterenhuis,https://data.letterenhuis.be/ark:/24970/94e4a2d5-834c-5458-a4ce-7b0d1d71fb0d,repository numbers,object identifier,0,AA
tg:lhaq:8770,,df3cf8c4-8782-5dae-96a1-8ba31d234e91,Letterenhuis,https://data.letterenhuis.be/ark:/24970/df3cf8c4-8782-5dae-96a1-8ba31d234e91,repository numbers,object identifier,0,AA
tg:lhaq:6847,,8977eddf-762b-5d0b-91dc-10b43a4ff8ea,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8977eddf-762b-5d0b-91dc-10b43a4ff8ea,repository numbers,object identifier,0,AA
tg:lhaq:5338,,368a9b70-d698-5a26-b004-aa52a7f4f787,Letterenhuis,https://data.letterenhuis.be/ark:/24970/368a9b70-d698-5a26-b004-aa52a7f4f787,repository numbers,object identifier,0,AA
tg:lhaq:8859,,051851a8-de19-5fae-8d1e-fded9d099cda,Letterenhuis,https://data.letterenhuis.be/ark:/24970/051851a8-de19-5fae-8d1e-fded9d099cda,repository numbers,object identifier,0,AA
tg:lhaq:2384,,16a9eb62-6a5c-534c-bd97-c9856db68280,Letterenhuis,https://data.letterenhuis.be/ark:/24970/16a9eb62-6a5c-534c-bd97-c9856db68280,repository numbers,object identifier,0,AA
tg:lhaq:8789,,79592f66-3e85-59b6-86ea-d1a7d0ff4338,Letterenhuis,https://data.letterenhuis.be/ark:/24970/79592f66-3e85-59b6-86ea-d1a7d0ff4338,repository numbers,object identifier,0,AA
tg:lhaq:9032,,441fd62b-f45d-589b-b967-e6058f13c382,Letterenhuis,https://data.letterenhuis.be/ark:/24970/441fd62b-f45d-589b-b967-e6058f13c382,repository numbers,object identifier,0,AA
tg:lhaq:8766,,007c9074-f043-5cce-bfed-bb701cfd548c,Letterenhuis,https://data.letterenhuis.be/ark:/24970/007c9074-f043-5cce-bfed-bb701cfd548c,repository numbers,object identifier,0,AA
tg:lhaq:2691,,bdabe72c-eb4d-5c91-afa6-73cf63a7d13f,Letterenhuis,https://data.letterenhuis.be/ark:/24970/bdabe72c-eb4d-5c91-afa6-73cf63a7d13f,repository numbers,object identifier,0,AA
tg:lhaq:3311,,6ca9d290-2da1-5252-8516-d622dfc72cc1,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6ca9d290-2da1-5252-8516-d622dfc72cc1,repository numbers,object identifier,0,AA
tg:lhaq:2629,,0fdc281e-9752-5f57-9f62-56bfdcfe24a9,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0fdc281e-9752-5f57-9f62-56bfdcfe24a9,repository numbers,object identifier,0,AA
tg:lhaq:8674,,05c52c61-a548-5f23-8a06-316fd4a837b1,Letterenhuis,https://data.letterenhuis.be/ark:/24970/05c52c61-a548-5f23-8a06-316fd4a837b1,repository numbers,object identifier,0,AA
tg:lhaq:8361,,2aeb4991-67f4-53e0-bfd4-d8a70de34f53,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2aeb4991-67f4-53e0-bfd4-d8a70de34f53,repository numbers,object identifier,0,AA
tg:lhaq:8875,,e815e902-eae4-56f8-96c8-75581a34e074,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e815e902-eae4-56f8-96c8-75581a34e074,repository numbers,object identifier,0,AA
tg:lhaq:6884,,501b238f-d4fd-540b-871e-58aa7f3ab6d9,Letterenhuis,https://data.letterenhuis.be/ark:/24970/501b238f-d4fd-540b-871e-58aa7f3ab6d9,repository numbers,object identifier,0,AA
tg:lhaq:9272,,b1a5249e-303f-5e48-89be-9f24a47f7e50,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b1a5249e-303f-5e48-89be-9f24a47f7e50,repository numbers,object identifier,0,AA
tg:lhaq:8930,,28c6beb6-5d39-5eb6-ba48-355cd032c85c,Letterenhuis,https://data.letterenhuis.be/ark:/24970/28c6beb6-5d39-5eb6-ba48-355cd032c85c,repository numbers,object identifier,0,AA
tg:lhaq:8571,,52af5ed1-07c1-56e5-bf6c-6a700fc03ab2,Letterenhuis,https://data.letterenhuis.be/ark:/24970/52af5ed1-07c1-56e5-bf6c-6a700fc03ab2,repository numbers,object identifier,0,AA
tg:lhaq:7542,,79203454-833f-53fb-9a93-d2ae7232b14e,Letterenhuis,https://data.letterenhuis.be/ark:/24970/79203454-833f-53fb-9a93-d2ae7232b14e,repository numbers,object identifier,0,AA
tg:lhaq:6646,,d47b5803-6d6a-5213-8130-d1b2685fa9d3,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d47b5803-6d6a-5213-8130-d1b2685fa9d3,repository numbers,object identifier,0,AA
tg:lhaq:9376,,30a08090-6407-528c-b5df-d5a0adc4f5d5,Letterenhuis,https://data.letterenhuis.be/ark:/24970/30a08090-6407-528c-b5df-d5a0adc4f5d5,repository numbers,object identifier,0,AA
tg:lhaq:8834,,fe5263f1-2f5e-5ae8-896d-96c85039aabf,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fe5263f1-2f5e-5ae8-896d-96c85039aabf,repository numbers,object identifier,0,AA
tg:lhaq:8567,,21903495-259f-547d-b838-4af760477160,Letterenhuis,https://data.letterenhuis.be/ark:/24970/21903495-259f-547d-b838-4af760477160,repository numbers,object identifier,0,AA
tg:lhaq:8072,,38d27616-e096-5ec3-a76a-6655e34689b5,Letterenhuis,https://data.letterenhuis.be/ark:/24970/38d27616-e096-5ec3-a76a-6655e34689b5,repository numbers,object identifier,0,AA
tg:lhaq:9399,,c0776009-11b9-5872-83f1-68dfb9b9ae7a,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c0776009-11b9-5872-83f1-68dfb9b9ae7a,repository numbers,object identifier,0,AA
tg:lhaq:8971,,fa9d99c3-8302-50b6-bb41-7ca29a79623f,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fa9d99c3-8302-50b6-bb41-7ca29a79623f,repository numbers,object identifier,0,AA
tg:lhaq:8926,,4d062601-3044-5a15-8e74-1f5f932db9b3,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4d062601-3044-5a15-8e74-1f5f932db9b3,repository numbers,object identifier,0,AA
tg:lhaq:6892,,2df7e58d-1308-5562-a1ce-c307787b4b01,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2df7e58d-1308-5562-a1ce-c307787b4b01,repository numbers,object identifier,0,AA
tg:lhaq:9008,,e625361a-de20-56b3-9a45-64c2abe4079d,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e625361a-de20-56b3-9a45-64c2abe4079d,repository numbers,object identifier,0,AA
tg:lhaq:8394,,2408849f-099c-5a51-9183-59018e2c6b51,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2408849f-099c-5a51-9183-59018e2c6b51,repository numbers,object identifier,0,AA
