ResourceID,order,db,record.id,brocade_place_name,Creation Place Note,au_id,au_uuid,au_place_name,Creation Place Note Type,Creation Place Note Language,Creation Place Widget
2d20bf3f-4e28-52df-b9f5-d59a93bd0629,1,lhtk,tg:lhtk:12633,onbekend,onbekend,,,,remarks,Nederlands,
2d9a1f61-a5ee-5f22-ab0c-484c5e8b8a0b,1,lhtk,tg:lhtk:12406,onbekend,onbekend,,,,remarks,Nederlands,
2e4ebe90-c1fd-53a4-a2e4-e01f75b487ac,1,lhtk,tg:lhtk:12397,onbekend,onbekend,,,,remarks,Nederlands,
2f06435e-9520-5a72-a6aa-ebdf52e9cdb4,1,lhtk,tg:lhtk:12264,onbekend,onbekend,,,,remarks,Nederlands,
2f993837-da6a-5070-bf6c-74217351d0a3,1,lhtk,tg:lhtk:12445,onbekend,onbekend,,,,remarks,Nederlands,
2fcf487c-bfeb-5481-8e89-fe893954cd05,1,lhtk,tg:lhtk:12265,onbekend,onbekend,,,,remarks,Nederlands,
302b4127-df7b-52ed-9914-73cc1d4711dc,1,lhtk,tg:lhtk:9570,Hakendover,,au::101004,e18b592f-e93b-50a2-9a42-2ffe386e2e9e,Hakendover (Tienen),,,"dlod={""name"":""Hakendover (Tienen)"",""ark"":""ark:/83110/x0/e18b592f-e93b-50a2-9a42-2ffe386e2e9e"",""uri"":""/subjects/14279"",""id"":""au::101004"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
319019cf-c1c4-5cc9-a608-abc40e9adfeb,1,lhtk,tg:lhtk:12680,onbekend,onbekend,,,,remarks,Nederlands,
31fb3bff-ad05-569d-83ad-8db9080c978a,1,lhtk,tg:lhtk:12522,onbekend,onbekend,,,,remarks,Nederlands,
3208efcd-537e-596c-a709-6b272451daca,1,lhtk,tg:lhtk:12306,onbekend,onbekend,,,,remarks,Nederlands,
32aa90ef-4b0c-5b3a-9cac-b6d0db1a1358,1,lhtk,tg:lhtk:12349,onbekend,onbekend,,,,remarks,Nederlands,
32ab59c0-8330-538b-bbbb-2a87fe8428d5,1,lhtk,tg:lhtk:12531,onbekend,onbekend,,,,remarks,Nederlands,
331ee1c5-c959-5aef-98c4-6df59328c416,1,lhtk,tg:lhtk:12281,onbekend,onbekend,,,,remarks,Nederlands,
34a6806c-ce3b-5b76-8925-4609c99360ea,1,lhtk,tg:lhtk:12377,onbekend,onbekend,,,,remarks,Nederlands,
34b93894-abe3-5604-bcbe-759381372ccf,1,lhtk,tg:lhtk:12321,onbekend,onbekend,,,,remarks,Nederlands,
34bbea86-29d2-5adb-90d6-49e49aef19e1,1,lhtk,tg:lhtk:9545,Borgerhout,,au::100146,2a47c5b4-f92c-5a05-a57f-cb348283e861,Borgerhout (Antwerpen),,,"dlod={""name"":""Borgerhout (Antwerpen)"",""ark"":""ark:/83110/x0/2a47c5b4-f92c-5a05-a57f-cb348283e861"",""uri"":""/subjects/11408"",""id"":""au::100146"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
35421f39-0346-5918-b977-8ba0e0fbeee4,1,lhtk,tg:lhtk:12527,onbekend,onbekend,,,,remarks,Nederlands,
3596c599-f12e-5173-9889-a679e3937718,1,lhtk,tg:lhtk:12487,onbekend,onbekend,,,,remarks,Nederlands,
36595791-2e91-5c02-b57e-5033748a77b5,1,lhtk,tg:lhtk:12784,onbekend,onbekend,,,,remarks,Nederlands,
3664edd3-8da1-5434-9998-d2c6cf2433b1,1,lhtk,tg:lhtk:12417,onbekend,onbekend,,,,remarks,Nederlands,
379d76d3-360a-52c4-935e-9a6c867084df,1,lhtk,tg:lhtk:12693,onbekend,onbekend,,,,remarks,Nederlands,
381191e3-2ec8-5ff4-87a3-26a2d85ba843,1,lhtk,tg:lhtk:12257,onbekend,onbekend,,,,remarks,Nederlands,
3834b4cf-bfda-5ca2-a718-5f62e52d6dc1,1,lhtk,tg:lhtk:12359,onbekend,onbekend,,,,remarks,Nederlands,
394f0b92-1400-579a-9946-98b28c2e10b2,1,lhtk,tg:lhtk:12745,onbekend,onbekend,,,,remarks,Nederlands,
3973faa2-208b-5f36-ac33-a8a2bf4d1933,1,lhtk,tg:lhtk:12357,onbekend,onbekend,,,,remarks,Nederlands,
3996d92f-3039-509c-9d82-fa416275a786,1,lhtk,tg:lhtk:12435,onbekend,onbekend,,,,remarks,Nederlands,
3aa3fb80-520f-5b22-963f-b88b19e21393,1,lhtk,tg:lhtk:12637,onbekend,onbekend,,,,remarks,Nederlands,
3b5d2a4c-9956-5fff-8752-aaacacb0622e,1,lhtk,tg:lhtk:12691,onbekend,onbekend,,,,remarks,Nederlands,
3bca2f2b-7cbf-5ae5-80fc-024e24cc16db,1,lhtk,tg:lhtk:12422,onbekend,onbekend,,,,remarks,Nederlands,
3cb89923-b7cb-5897-a242-7ae1359cb2f2,1,lhtk,tg:lhtk:12694,onbekend,onbekend,,,,remarks,Nederlands,
3e50569f-1be9-544d-a63c-921332af72ce,1,lhtk,tg:lhtk:12361,onbekend,onbekend,,,,remarks,Nederlands,
3e5319a6-70f8-5edb-94ed-522278ac712d,1,lhtk,tg:lhtk:12557,onbekend,onbekend,,,,remarks,Nederlands,
3ee91d5e-4149-5417-afbd-e06c1c00ea50,1,lhtk,tg:lhtk:12263,onbekend,onbekend,,,,remarks,Nederlands,
402e0bcf-7502-533b-a338-9bf3cac2ac57,1,lhtk,tg:lhtk:12328,onbekend,onbekend,,,,remarks,Nederlands,
40c9d32f-221e-5e2a-b503-af20362b686c,1,lhtk,tg:lhtk:12507,onbekend,onbekend,,,,remarks,Nederlands,
4102e5b8-7d49-5ca2-a328-c0adb215c0de,1,lhtk,tg:lhtk:12613,onbekend,onbekend,,,,remarks,Nederlands,
422256b0-4dbd-5e87-9115-83e97b4007c4,1,lhtk,tg:lhtk:12620,onbekend,onbekend,,,,remarks,Nederlands,
426706a4-1996-5622-a5f9-6ee80c14546b,1,lhtk,tg:lhtk:12496,onbekend,onbekend,,,,remarks,Nederlands,
451fd65e-357e-5a75-bc5b-f8d1641f3baa,1,lhtk,tg:lhtk:12394,onbekend,onbekend,,,,remarks,Nederlands,
4689e576-5231-5fff-80e4-822eae35554c,1,lhtk,tg:lhtk:10136,Hakendover (?),,au::101004,e18b592f-e93b-50a2-9a42-2ffe386e2e9e,Hakendover (Tienen),,,"dlod={""name"":""Hakendover (Tienen)"",""ark"":""ark:/83110/x0/e18b592f-e93b-50a2-9a42-2ffe386e2e9e"",""uri"":""/subjects/14279"",""id"":""au::101004"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
46b63c88-5410-529c-a7b6-443fa869d1ec,1,lhtk,tg:lhtk:12701,onbekend,onbekend,,,,remarks,Nederlands,
46c71cbf-ce79-522e-a18d-97f2fe8f96a3,1,lhtk,tg:lhtk:12506,onbekend,onbekend,,,,remarks,Nederlands,
476429e1-31fa-5543-b491-91cb16cdd4dc,1,lhtk,tg:lhtk:12755,onbekend,onbekend,,,,remarks,Nederlands,
48a7dc3d-1d4f-5627-bf17-2a1319588c66,1,lhtk,tg:lhtk:12676,onbekend,onbekend,,,,remarks,Nederlands,
49d8a06e-6e78-54b3-b222-01721e861950,1,lhtk,tg:lhtk:12802,onbekend,onbekend,,,,remarks,Nederlands,
49f217cc-2297-578a-82a6-9faf35dd15c3,1,lhtk,tg:lhtk:12443,onbekend,onbekend,,,,remarks,Nederlands,
4a2be04c-a6a8-516f-b19c-c8b772fe99a1,1,lhtk,tg:lhtk:10152,Hakendover (?),,au::101004,e18b592f-e93b-50a2-9a42-2ffe386e2e9e,Hakendover (Tienen),,,"dlod={""name"":""Hakendover (Tienen)"",""ark"":""ark:/83110/x0/e18b592f-e93b-50a2-9a42-2ffe386e2e9e"",""uri"":""/subjects/14279"",""id"":""au::101004"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
4b1cc4ca-04bb-53d8-ab48-73952ada5c4d,1,lhtk,tg:lhtk:12464,onbekend,onbekend,,,,remarks,Nederlands,
4b5dc02f-4f83-50be-85d4-ecd0c9340690,1,lhtk,tg:lhtk:12517,onbekend,onbekend,,,,remarks,Nederlands,
4e36296b-fd96-59af-950f-0d31faa69688,1,lhtk,tg:lhtk:12516,onbekend,onbekend,,,,remarks,Nederlands,
4e4a2db6-1596-530b-8884-d441bdde9252,1,lhtk,tg:lhtk:12399,onbekend,onbekend,,,,remarks,Nederlands,
4e4ea22e-7809-5587-aaa0-6bfca665b42a,1,lhtk,tg:lhtk:12452,onbekend,onbekend,,,,remarks,Nederlands,
4e821c36-4a48-5fb2-b223-cf612ce82b2b,1,lhtk,tg:lhtk:12684,onbekend,onbekend,,,,remarks,Nederlands,
4f50354f-3a46-5f2d-a58a-599f05095e79,1,lhtk,tg:lhtk:12605,onbekend,onbekend,,,,remarks,Nederlands,
4ff5a9f0-5972-5943-9be5-4534dd275d8d,1,lhtk,tg:lhtk:12542,onbekend,onbekend,,,,remarks,Nederlands,
500f1a57-f478-5d77-976e-b1825dc3f75a,1,lhtk,tg:lhtk:12595,onbekend,onbekend,,,,remarks,Nederlands,
5173843f-036e-5f35-a40c-20a169a2a21c,1,lhtk,tg:lhtk:12790,onbekend,onbekend,,,,remarks,Nederlands,
519e52b7-b328-5269-bc75-b16be7c0afd5,1,lhtk,tg:lhtk:12446,onbekend,onbekend,,,,remarks,Nederlands,
520aba37-4172-558d-94a8-4cd0403b8d70,1,lhtk,tg:lhtk:13269,Traphal auditorium,Traphal auditorium,,,,remarks,Nederlands,
532731f1-0f04-51d2-8896-f318abb3c6c6,1,lhtk,tg:lhtk:10137,Hakendover (?),,au::101004,e18b592f-e93b-50a2-9a42-2ffe386e2e9e,Hakendover (Tienen),,,"dlod={""name"":""Hakendover (Tienen)"",""ark"":""ark:/83110/x0/e18b592f-e93b-50a2-9a42-2ffe386e2e9e"",""uri"":""/subjects/14279"",""id"":""au::101004"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
53d5a205-ae93-5720-9207-03ebeb54042c,1,lhtk,tg:lhtk:12671,onbekend,onbekend,,,,remarks,Nederlands,
547f0063-f15e-5b76-bba6-7ee1accc4af2,1,lhtk,tg:lhtk:12403,onbekend,onbekend,,,,remarks,Nederlands,
5522d848-e538-5cb2-b30f-5ffe3ab64c98,1,lhtk,tg:lhtk:12462,onbekend,onbekend,,,,remarks,Nederlands,
55b7888c-25f4-598a-8dd2-62c61e552293,1,lhtk,tg:lhtk:12476,onbekend,onbekend,,,,remarks,Nederlands,
55b7e56a-a894-5a83-9463-912afa46a0fc,1,lhtk,tg:lhtk:12385,onbekend,onbekend,,,,remarks,Nederlands,
56e64805-d297-57ba-bd5a-3c0b7f031dad,1,lhtk,tg:lhtk:12364,onbekend,onbekend,,,,remarks,Nederlands,
56fea99e-b146-51f5-b5c7-9d738e14d9d2,1,lhtk,tg:lhtk:12336,onbekend,onbekend,,,,remarks,Nederlands,
593afeb8-17ab-5ae3-b16f-9e1fb0f4d0ad,1,lhtk,tg:lhtk:12545,onbekend,onbekend,,,,remarks,Nederlands,
593fc9d5-d749-5f0f-906f-c3e57e482899,1,lhtk,tg:lhtk:12297,onbekend,onbekend,,,,remarks,Nederlands,
598be5cd-7f49-5591-b228-e37ef5068abe,1,lhtk,tg:lhtk:12365,onbekend,onbekend,,,,remarks,Nederlands,
59f79f81-2a7e-5834-bd2e-c71b61f66594,1,lhtk,tg:lhtk:10139,Hakendover,,au::101004,e18b592f-e93b-50a2-9a42-2ffe386e2e9e,Hakendover (Tienen),,,"dlod={""name"":""Hakendover (Tienen)"",""ark"":""ark:/83110/x0/e18b592f-e93b-50a2-9a42-2ffe386e2e9e"",""uri"":""/subjects/14279"",""id"":""au::101004"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5bf8a931-d550-56b2-bc4e-50b55f714fef,1,lhtk,tg:lhtk:12498,onbekend,onbekend,,,,remarks,Nederlands,
5c691ce7-ab70-5c4c-9ba3-d2a3e73d008d,1,lhtk,tg:lhtk:12481,onbekend,onbekend,,,,remarks,Nederlands,
5cb66a7e-23a0-5c22-ba79-b5e3bb610ed5,1,lhtk,tg:lhtk:12635,onbekend,onbekend,,,,remarks,Nederlands,
5cdd2d70-7da9-568b-8e40-3dd27081cfdb,1,lhtk,tg:lhtk:12347,onbekend,onbekend,,,,remarks,Nederlands,
5d6be58b-2d96-58c8-b01d-d6cc9850bb59,1,lhtk,tg:lhtk:12457,onbekend,onbekend,,,,remarks,Nederlands,
5de811be-372f-5524-afe6-baa97c4503cb,1,lhtk,tg:lhtk:12400,onbekend,onbekend,,,,remarks,Nederlands,
5e2bfd2e-c3bd-526a-93a1-c64c48a1a7bc,1,lhtk,tg:lhtk:12480,onbekend,onbekend,,,,remarks,Nederlands,
5fff9247-6c79-519a-93fc-03b2b45b968b,1,lhtk,tg:lhtk:9563,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
60bcfe15-e65a-5d56-bcfd-46c8c2fd7e65,1,lhtk,tg:lhtk:12447,onbekend,onbekend,,,,remarks,Nederlands,
617dbc15-c38c-5529-a1a9-aa325ecd995b,1,lhtk,tg:lhtk:12372,onbekend,onbekend,,,,remarks,Nederlands,
61812420-7b04-5186-952a-5f3ca76570e8,1,lhtk,tg:lhtk:12463,onbekend,onbekend,,,,remarks,Nederlands,
621d9233-6fbc-511c-b7dc-7cfc4f473328,1,lhtk,tg:lhtk:12513,onbekend,onbekend,,,,remarks,Nederlands,
6239c2cc-367e-5d9a-bf8d-232710e8aeea,1,lhtk,tg:lhtk:12791,onbekend,onbekend,,,,remarks,Nederlands,
6284e988-83c8-5ef6-bcd3-29d9956dfbf8,1,lhtk,tg:lhtk:12789,onbekend,onbekend,,,,remarks,Nederlands,
62bba007-5a55-50a8-930d-d7c836b25906,1,lhtk,tg:lhtk:12408,onbekend,onbekend,,,,remarks,Nederlands,
62cec171-79cc-566a-8830-dafb4c95bb42,1,lhtk,tg:lhtk:12512,onbekend,onbekend,,,,remarks,Nederlands,
638d12a4-0b25-5abf-8c48-e0ee1b05de81,1,lhtk,tg:lhtk:12533,onbekend,onbekend,,,,remarks,Nederlands,
652a2cfe-c9cb-5645-841a-e0cc62762fdb,1,lhtk,tg:lhtk:14113,,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
653755c1-8479-539f-b013-39b61df00baa,1,lhtk,tg:lhtk:12380,onbekend,onbekend,,,,remarks,Nederlands,
660a96b1-edd9-55e5-99ec-02eb3d70e0d1,1,lhtk,tg:lhtk:12561,onbekend,onbekend,,,,remarks,Nederlands,
66f7fef8-4d40-5cec-a7f2-22067b32ea21,1,lhtk,tg:lhtk:12667,onbekend,onbekend,,,,remarks,Nederlands,
68dcd255-c744-5484-92f8-6426a26efb72,1,lhtk,tg:lhtk:12497,onbekend,onbekend,,,,remarks,Nederlands,
69c44f8d-9bb5-5cd9-a828-f867b402618a,1,lhtk,tg:lhtk:12735,onbekend,onbekend,,,,remarks,Nederlands,
69ccb868-de2e-58fc-be0f-3ca0d95c2f22,1,lhtk,tg:lhtk:12450,onbekend,onbekend,,,,remarks,Nederlands,
6ad57340-85a7-5ada-ac05-18f31883b482,1,lhtk,tg:lhtk:12393,onbekend,onbekend,,,,remarks,Nederlands,
6ae3aebc-7a37-5c11-abc8-0849f4bce583,1,lhtk,tg:lhtk:12368,onbekend,onbekend,,,,remarks,Nederlands,
6b3bea40-4984-5b68-aad1-ebf08bcc1cbe,1,lhtk,tg:lhtk:12683,onbekend,onbekend,,,,remarks,Nederlands,
6cae2080-be4f-5211-8fb3-1405548b0a5b,1,lhtk,tg:lhtk:12508,onbekend,onbekend,,,,remarks,Nederlands,
6d81c775-6329-5556-8e16-3e6a9a002ae0,1,lhtk,tg:lhtk:12418,onbekend,onbekend,,,,remarks,Nederlands,
6de8b7b6-64d2-5d09-a29f-e764e26ee68a,1,lhtk,tg:lhtk:12603,onbekend,onbekend,,,,remarks,Nederlands,
