ResourceID,brocade.id,card,order,Material Records
30105cee-8edd-5130-98f6-31fab7e2c6c5,tg:lhaq:8671,e73_MaterialRecords,1,"[{""resourceId"": ""7b322276-4ee9-57e0-bbf1-812124d58809"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1a69d07f-4aa4-455c-b1a8-c71a2a8057a5"", ""inverseOntologyProperty"": """"}]"
70535b83-3cf8-5e83-a42d-551a93e15466,tg:lhaq:6879,e73_MaterialRecords,1,"[{""resourceId"": ""299deada-5550-57b9-8e0e-7869e5d7b979"", ""ontologyProperty"": """", ""resourceXresourceId"": ""eb30bbc0-27ff-4ba1-b5cc-bdd17dd91885"", ""inverseOntologyProperty"": """"}]"
857be082-3b0a-5154-8057-ec1e75de9c1b,tg:lhaq:8352,e73_MaterialRecords,1,"[{""resourceId"": ""8f96af39-3058-5eec-9adf-06dd5af49a5a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2c11f7bb-fab9-49c8-9bd7-c0a4bca87cf3"", ""inverseOntologyProperty"": """"}]"
ee6ac1c6-3dec-569c-8cad-c20ee9b4beef,tg:lhaq:4372,e73_MaterialRecords,1,"[{""resourceId"": ""71e84cfc-fa0f-5930-bf8d-3dbe60d4be41"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1072159c-26d2-459e-9892-5b104143c608"", ""inverseOntologyProperty"": """"}]"
a91f2588-51b9-5a52-bbac-19b8e75dff8a,tg:lhaq:8904,e73_MaterialRecords,1,"[{""resourceId"": ""60f28807-dd32-51ea-b955-c7746c2ffb2c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ebcb0c8e-e75a-472f-bb57-8bebfbb9b4c8"", ""inverseOntologyProperty"": """"}]"
14e0172d-cdf0-5ff3-a7f2-444514a91909,tg:lhaq:5466,e73_MaterialRecords,1,"[{""resourceId"": ""f1995002-0f95-557e-8f2c-0820ea970b13"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c1f2b7de-4a68-4eab-8c08-010279ced426"", ""inverseOntologyProperty"": """"}]"
2ade8736-f14f-5c80-b19f-111bfcd41e28,tg:lhaq:8914,e73_MaterialRecords,1,"[{""resourceId"": ""db694226-f7da-5297-895a-dc05dca1bf69"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d532e08c-4cda-4707-ae55-cc69f17c0d31"", ""inverseOntologyProperty"": """"}]"
3427e823-4487-5f09-a8b8-0a62308a7afa,tg:lhaq:4066,e73_MaterialRecords,1,"[{""resourceId"": ""b532712e-7c54-56f2-a8c9-90538af76471"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d785447b-0ff0-403e-a7f2-faace96344ab"", ""inverseOntologyProperty"": """"}]"
fce4d66d-6bb7-50d2-8291-4efb3f5e20d6,tg:lhaq:8966,e73_MaterialRecords,1,"[{""resourceId"": ""3bf5b458-e437-5d97-bcbf-4c737e6021f7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""28dbd400-5580-4c6f-9f77-cc8ab6839328"", ""inverseOntologyProperty"": """"}]"
8b97c304-4c0e-5500-93f2-ad9ff4574784,tg:lhaq:7264,e73_MaterialRecords,1,"[{""resourceId"": ""2fc52e85-d37a-5785-a170-cde5e7f2a310"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c3a71070-1e2a-4c1c-9577-ff77e970760e"", ""inverseOntologyProperty"": """"}]"
293c9e23-50df-5b9c-9eba-465d5d7b460f,tg:lhaq:8976,e73_MaterialRecords,1,"[{""resourceId"": ""ba7b3f9b-0876-5fbb-bb53-b538cdee3443"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b0ee7181-6ecf-4754-8289-5492cb2b2682"", ""inverseOntologyProperty"": """"}]"
76bc0f43-51bc-569f-bdc9-f677c20b31e5,tg:lhaq:6418,e73_MaterialRecords,1,"[{""resourceId"": ""8e981c31-2b5e-5ce2-8399-93a586f91d71"", ""ontologyProperty"": """", ""resourceXresourceId"": ""56f4a6c6-f672-462c-a84e-9688af6b7a37"", ""inverseOntologyProperty"": """"}]"
b8ea5fbc-ef22-518d-b0f1-49279177881f,tg:lhaq:8399,e73_MaterialRecords,1,"[{""resourceId"": ""02f2f914-36b0-58b2-8a82-a1b5d2565a90"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a3484141-5f91-436f-8082-8351fb96669c"", ""inverseOntologyProperty"": """"}]"
16fc8ef7-35f1-5903-89bc-a09b5c692c40,tg:lhaq:8389,e73_MaterialRecords,1,"[{""resourceId"": ""67c5b9b4-c0e8-5126-97e4-ebbefd9821bc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1badb0b8-7f75-4218-b6f3-62ee63144bda"", ""inverseOntologyProperty"": """"}]"
c2ee3067-4fbb-5aa7-a8bf-b4e1ef0cc7d0,tg:lhaq:8575,e73_MaterialRecords,1,"[{""resourceId"": ""cf4709e1-0612-5671-a167-0ab37b5a70e4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""373f3c88-6c1a-40d5-a996-197b99f2fe43"", ""inverseOntologyProperty"": """"}]"
16f551c6-4372-5bc3-9182-cad91e94045c,tg:lhaq:8565,e73_MaterialRecords,1,"[{""resourceId"": ""d63e8dfc-71c4-5bdb-af92-669e65d719fb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d8c0881f-3354-4df1-b340-68188af42e62"", ""inverseOntologyProperty"": """"}]"
94e4a2d5-834c-5458-a4ce-7b0d1d71fb0d,tg:lhaq:8320,e73_MaterialRecords,1,"[{""resourceId"": ""b5ff44aa-75c6-5fd9-beba-0029bdc26aef"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d2cad337-a147-4667-8254-d2ab13a5d748"", ""inverseOntologyProperty"": """"}]"
428c3cc4-7bf9-5135-ba24-0c06e59d90ed,tg:lhaq:9424,e73_MaterialRecords,1,"[{""resourceId"": ""fa19cd75-0ddf-5404-90c9-d28de21ecbde"", ""ontologyProperty"": """", ""resourceXresourceId"": ""78aa1577-3a33-4113-afbb-2b726ba4393f"", ""inverseOntologyProperty"": """"}]"
01582bee-3c39-5ada-b2be-121bcba0b779,tg:lhaq:2583,e73_MaterialRecords,1,"[{""resourceId"": ""9201ccdf-0dc1-5171-942f-c7fcc0487c6b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""963fee0b-51fc-47fe-98f6-9d4116e8fbb6"", ""inverseOntologyProperty"": """"}]"
a000cc9e-3f28-5e94-8a6a-454323f37c62,tg:lhaq:9271,e73_MaterialRecords,1,"[{""resourceId"": ""959621f3-6fa4-5268-8abc-f3c645ca1267"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a74f5493-cb11-489b-9576-d54f16af7660"", ""inverseOntologyProperty"": """"}]"
ba70d35e-b0fb-5efd-b67d-20486f4c27c0,tg:lhaq:9412,e73_MaterialRecords,1,"[{""resourceId"": ""eb20ed28-011f-5631-9be6-a7d4518ecd60"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c91b202c-dc9e-4bc7-86db-ad2966c79a9b"", ""inverseOntologyProperty"": """"}]"
62450c5b-0a35-5d36-b684-1e7c66e4a1c9,tg:lhaq:8881,e73_MaterialRecords,1,"[{""resourceId"": ""d0766e3e-440c-581f-a5fb-ff34a5fd9c2d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d415651a-ee8a-4d94-8d03-cf5d545a5928"", ""inverseOntologyProperty"": """"}]"
fa23d7ea-6f8b-576e-a0fd-0630229aa7f1,tg:lhaq:8891,e73_MaterialRecords,1,"[{""resourceId"": ""bb1624a1-ce4c-50b1-8974-efc55c1a6016"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7d4990a4-fdb2-4491-baeb-2d7b212bab43"", ""inverseOntologyProperty"": """"}]"
b2bbf28f-a732-5f52-be4c-4e3a67ca9678,tg:lhaq:9402,e73_MaterialRecords,1,"[{""resourceId"": ""6910f1e9-2079-5dfa-9554-8bc8d92cbda1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fee3ebf9-3572-47dd-88c6-865ed6d7f98d"", ""inverseOntologyProperty"": """"}]"
94f80fce-a837-5506-8e8e-0eb92fe2340f,tg:lhaq:8070,e73_MaterialRecords,1,"[{""resourceId"": ""f28590e7-834e-5530-bba3-d9fc48936471"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8fd68194-9532-4ec3-9726-d7fd36d47a12"", ""inverseOntologyProperty"": """"}]"
38a00c02-f0d7-5265-8a98-002a2d3fc11d,tg:lhaq:9121,e73_MaterialRecords,1,"[{""resourceId"": ""c2ff2725-2870-5510-9aa6-afbcb3a71c68"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bad918c9-0790-4a65-bfb2-3e3bfa03c839"", ""inverseOntologyProperty"": """"}]"
ffcf2c07-215e-53cb-9287-2c09fa338d87,tg:lhaq:8553,e73_MaterialRecords,1,"[{""resourceId"": ""5ef0a0ef-0982-5482-9c1c-4f56135c1737"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a617b693-10c6-4e3f-95a4-8802b435b06f"", ""inverseOntologyProperty"": """"}]"
6a090e5c-ddbd-56da-93b0-a451477d0cb4,tg:lhaq:8543,e73_MaterialRecords,1,"[{""resourceId"": ""c3bdf3a0-53d4-5a34-b47a-7605825bcca9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0d78200d-24b6-45f3-9f67-8a420ea6a6aa"", ""inverseOntologyProperty"": """"}]"
dbca1a4c-bf14-578b-a1b9-bf72bf8a0ff9,tg:lhaq:8316,e73_MaterialRecords,1,"[{""resourceId"": ""6812a289-7d9a-538c-8712-4df82af3c7d2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a9ae0a6e-59c6-4e7d-ac4b-2d3a5e3725d3"", ""inverseOntologyProperty"": """"}]"
b252b5ec-0205-5419-8a05-b651f2d37afa,tg:lhaq:7619,e73_MaterialRecords,1,"[{""resourceId"": ""39f716b5-0fa9-5498-86d8-39dc74bd5836"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7f67bb17-a168-4753-8927-ca90ceccaf2e"", ""inverseOntologyProperty"": """"}]"
dfd56045-a266-54ba-b21e-a0aebb3d2756,tg:lhaq:6894,e73_MaterialRecords,1,"[{""resourceId"": ""db3f6fe5-6fc7-571a-9475-7d2948c74400"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4e96466b-ceb6-4da5-a19a-d4e058a305bb"", ""inverseOntologyProperty"": """"}]"
d76313d7-2822-551e-bd3b-bd2eb52d8f91,tg:lhaq:9386,e73_MaterialRecords,1,"[{""resourceId"": ""7b7b0c17-452d-54f2-be96-f294e8531384"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1f179ffd-e8ee-44c9-b596-1b83d7ce7753"", ""inverseOntologyProperty"": """"}]"
501b238f-d4fd-540b-871e-58aa7f3ab6d9,tg:lhaq:6884,e73_MaterialRecords,1,"[{""resourceId"": ""395758e1-c37d-5dbe-b202-c51261662f2c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e515e159-3b1e-42d9-a4ee-d683d6ecde7c"", ""inverseOntologyProperty"": """"}]"
b8bba92d-e005-5aff-bad5-3909b32e7746,tg:lhaq:4605,e73_MaterialRecords,1,"[{""resourceId"": ""944c0b3c-8944-5112-b003-d368bf43964a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5444af5a-48fd-4129-ac53-14714ca0125b"", ""inverseOntologyProperty"": """"}]"
826d744f-1e33-5169-874b-f6f0cde769b1,tg:lhaq:7348,e73_MaterialRecords,1,"[{""resourceId"": ""e6b901d5-e0c1-53b8-84a1-3385ee3d7053"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bf5fb3f4-4749-47a6-b925-536330654b57"", ""inverseOntologyProperty"": """"}]"
d72a6e09-2d1a-58c2-9479-957afbdeca74,tg:lhaq:8922,e73_MaterialRecords,1,"[{""resourceId"": ""b8d3468b-d4ea-537c-8ff4-dd16e099799c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""24a43c99-f9e6-4ed9-a9e2-ab0a4b0ada28"", ""inverseOntologyProperty"": """"}]"
38f03624-8998-5ed8-a409-70a7ab783ae2,tg:lhaq:8932,e73_MaterialRecords,1,"[{""resourceId"": ""5b45a6f2-a600-57f7-bfd2-d4f15435708a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""599169a6-568c-4bb9-8b52-3affb2f14b29"", ""inverseOntologyProperty"": """"}]"
4e376aff-b9da-5099-9adb-c00acb68fcc7,tg:lhaq:8598,e73_MaterialRecords,1,"[{""resourceId"": ""8541a60e-f65e-5f24-9712-b0dee031af65"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0f32151b-d252-4ac8-8d88-383ea3b26f47"", ""inverseOntologyProperty"": """"}]"
4f18596e-2178-5428-8675-359a1a58ed81,tg:lhaq:8364,e73_MaterialRecords,1,"[{""resourceId"": ""8d740b6d-70b5-5ab8-8bf8-a0d7f28623aa"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2def39b7-97e8-414f-8606-dc4392cfde85"", ""inverseOntologyProperty"": """"}]"
36648aba-a910-5383-9e45-3e8dfa4e80cc,tg:lhaq:8374,e73_MaterialRecords,1,"[{""resourceId"": ""1c172808-696a-5e1f-b5f8-fb205327bc2a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""75537e14-fe8c-4fdb-a305-1ad59f8fbed4"", ""inverseOntologyProperty"": """"}]"
7441af4b-7744-54fb-a0f6-4036bed9cba9,tg:lhaq:8531,e73_MaterialRecords,1,"[{""resourceId"": ""f0990b01-f6ab-51f9-9bd6-0801fe876a8a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7bc91d83-03b7-4153-bf42-5fae1ac7e304"", ""inverseOntologyProperty"": """"}]"
bc3ac891-213b-5b59-b033-c43721e7753f,tg:lhaq:7636,e73_MaterialRecords,1,"[{""resourceId"": ""50d06e0d-a2d9-5ec7-a8b2-86828eadc6eb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a395c5fe-55c7-4dda-9c2c-aa30271084b7"", ""inverseOntologyProperty"": """"}]"
2ecdfa6f-00a0-5da0-ae27-146936fbb422,tg:lhaq:8380,e73_MaterialRecords,1,"[{""resourceId"": ""15e9bee6-fca0-586b-9e59-cf1a2fb1a7db"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7f43478d-167f-448c-9d88-9801c3dd8a65"", ""inverseOntologyProperty"": """"}]"
c7a7e20b-320c-533e-bce5-356f51720cb0,tg:lhaq:8390,e73_MaterialRecords,1,"[{""resourceId"": ""2265ddeb-80f0-5a07-8cbf-9515f2da0e7c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0b3d01ed-171c-447f-8aaa-229c68ce3f74"", ""inverseOntologyProperty"": """"}]"
e5d22c0b-9c71-5d20-ac3d-ec549a477764,tg:lhaq:8404,e73_MaterialRecords,1,"[{""resourceId"": ""ebcef51f-6b6d-5363-9dd6-e4271a86aa0b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d66eb408-5c5a-415c-8f25-3e055d5abde6"", ""inverseOntologyProperty"": """"}]"
53feff83-9ce8-5d25-bbad-6f1d07ce8043,tg:lhaq:9278,e73_MaterialRecords,1,"[{""resourceId"": ""3ebde3a5-efb7-53e6-9e04-07cd7a186b33"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0bcc3f12-c8e4-4f83-bdfb-b7f496e3e6c4"", ""inverseOntologyProperty"": """"}]"
3ff4bcc1-5b0a-522e-9ebc-8aab1ecdcb8c,tg:lhaq:8762,e73_MaterialRecords,1,"[{""resourceId"": ""39b7a474-f5a5-5322-9877-f3ed096b778e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a6766e3d-3f47-45bc-933e-6470d4cd7f6b"", ""inverseOntologyProperty"": """"}]"
a01bb625-5d65-5d91-9a94-eaff6a415144,tg:lhaq:8668,e73_MaterialRecords,1,"[{""resourceId"": ""9a5f33aa-d676-507f-a056-ed886f77db20"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5a8e6a6a-8e6e-4e2a-bfdb-10c44a8a72be"", ""inverseOntologyProperty"": """"}]"
a0f47c4f-c2fd-5cce-b326-bef6526b4600,tg:lhaq:8700,e73_MaterialRecords,1,"[{""resourceId"": ""4dd61b26-8a3b-57f3-9948-e536c00408c6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4b9bfb7a-3d95-4fd2-8da7-1ad86634e043"", ""inverseOntologyProperty"": """"}]"
501c7580-ebf8-5adf-b5cb-97b4e075e7e3,tg:lhaq:8678,e73_MaterialRecords,1,"[{""resourceId"": ""3c416148-d92e-540c-9848-66eeb1c91307"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ff4bc1c3-cdbe-4dab-b4e5-aeb4373165ff"", ""inverseOntologyProperty"": """"}]"
f4eea4ae-898a-5191-be69-eecc8ba22700,tg:lhaq:9004,e73_MaterialRecords,1,"[{""resourceId"": ""ab1c47cc-ad83-507a-9ccf-c363bf5ef1bc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fca5cbd3-d27c-401d-bef0-912786a392bd"", ""inverseOntologyProperty"": """"}]"
62203452-aa3c-5aee-a59e-48f7a28a56a0,tg:lhaq:9014,e73_MaterialRecords,1,"[{""resourceId"": ""2e5ec713-f402-5e37-a169-8a3bf6a4fbd7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d562b61b-1937-44a0-8119-7809bdddf7fa"", ""inverseOntologyProperty"": """"}]"
0da47e8f-ff23-50d9-84dd-3773ec6934ac,tg:lhaq:2627,e73_MaterialRecords,1,"[{""resourceId"": ""ee40ac53-c130-5c03-a5e5-e8cb9763527f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ca3bfae2-1224-41e6-a778-9c8a53daf93b"", ""inverseOntologyProperty"": """"}]"
552fce96-e84e-5342-9f69-fb83b06fbbeb,tg:lhaq:8865,e73_MaterialRecords,1,"[{""resourceId"": ""ad817e41-f65a-5215-b864-0211e3b64848"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c39d2da3-6ddb-41fe-964f-4fd8c930e8f2"", ""inverseOntologyProperty"": """"}]"
51532399-b17e-5939-bba1-110993f357a4,tg:lhaq:1753,e73_MaterialRecords,1,"[{""resourceId"": ""33d02bf3-0d08-5640-b89c-54f3e6824157"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f65f4754-51b8-49f4-bef6-9969fb282074"", ""inverseOntologyProperty"": """"}]"
e815e902-eae4-56f8-96c8-75581a34e074,tg:lhaq:8875,e73_MaterialRecords,1,"[{""resourceId"": ""ad9ca305-832d-5369-96e0-f5850e6a899a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8f6d453a-35d9-4b18-ba7d-8b59d5ba4543"", ""inverseOntologyProperty"": """"}]"
013710cb-d49e-5a5f-80fe-abf6d2d5027c,tg:lhaq:7618,e73_MaterialRecords,1,"[{""resourceId"": ""c5f2933f-d598-5b59-a9b7-bdb5aa18780e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3bfe5abb-056a-47f7-aefe-759004527726"", ""inverseOntologyProperty"": """"}]"
04134b2c-3694-543d-b16e-d817dee45565,tg:lhaq:4572,e73_MaterialRecords,1,"[{""resourceId"": ""c356c808-21b6-5d96-93ca-ed18d4f81075"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3ff903d4-1299-4bb5-9300-2d8f720b72a0"", ""inverseOntologyProperty"": """"}]"
db4270d3-e516-5797-a0bc-22f018caa61f,tg:lhaq:6895,e73_MaterialRecords,1,"[{""resourceId"": ""6d586a39-148b-565e-abb1-7561d0069e80"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8c69d278-3fd9-4333-aa1d-42db3dc30b59"", ""inverseOntologyProperty"": """"}]"
ead3f94f-2d3e-5bdf-9ee9-dcbd7a93f4a9,tg:lhaq:6621,e73_MaterialRecords,1,"[{""resourceId"": ""e710b288-7e4c-5aee-a6ff-c05dd1864849"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e3e9c4fb-fc4d-4ef4-b978-606dc60d3166"", ""inverseOntologyProperty"": """"}]"
265c7583-0ab7-548f-b0f3-d8d6c2dcaa84,tg:lhaq:6944,e73_MaterialRecords,1,"[{""resourceId"": ""94cbbf56-6eb4-5418-8520-da60055ebecc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""05003e9a-4fe0-494f-b0aa-c0258715f88c"", ""inverseOntologyProperty"": """"}]"
e8715f8e-49b4-5b10-b814-f99d31b7b461,tg:lhaq:8634,e73_MaterialRecords,1,"[{""resourceId"": ""aa0df532-dabb-543b-be12-d0adbf51425f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""664311c3-7265-47bf-a8b0-d8a27d08f9fe"", ""inverseOntologyProperty"": """"}]"
983c56db-45da-57a4-abbf-4459bb7d5804,tg:lhaq:8071,e73_MaterialRecords,1,"[{""resourceId"": ""080098f6-5787-5ba4-84b4-26a10acd0d82"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fad13a32-cc10-4aff-801f-76c3ea236a50"", ""inverseOntologyProperty"": """"}]"
e818fd99-d2e1-5d23-ab8f-f5ae64424df3,tg:lhaq:8890,e73_MaterialRecords,1,"[{""resourceId"": ""31d3f547-a9a0-5e14-941e-e733917c313d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e4859dcc-91f4-458a-a6d0-5b020b49ed1c"", ""inverseOntologyProperty"": """"}]"
d559c57b-662d-5363-a0fa-dc9b2f0d0619,tg:lhaq:9403,e73_MaterialRecords,1,"[{""resourceId"": ""ec716537-2f43-5995-9900-faca7e20dc61"", ""ontologyProperty"": """", ""resourceXresourceId"": ""17904612-66f8-4b4e-be85-2b2412a071a6"", ""inverseOntologyProperty"": """"}]"
