ResourceID,card,order,source_field,Legacy Information Value,Legacy Information Type,Legacy Information Published
bb524cb6-ed81-546e-a22e-26957d99f5ff,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000102,referentienummer,False
bb524cb6-ed81-546e-a22e-26957d99f5ff,LegacyInformation,1,brocade.id,tg:lhaq:5564,brocade id,False
bb524cb6-ed81-546e-a22e-26957d99f5ff,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:5564/N,brocade url,False
5d08dca6-26ef-556a-a3d9-ec1296c7d5de,LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 9052i ,commentaar gebruiker,False
5d08dca6-26ef-556a-a3d9-ec1296c7d5de,LegacyInformation,3,note.lhherkomst,Ingeschreven op 07-08-2000.,herkomst,False
5d08dca6-26ef-556a-a3d9-ec1296c7d5de,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000583,referentienummer,False
5d08dca6-26ef-556a-a3d9-ec1296c7d5de,LegacyInformation,1,brocade.id,tg:lhaq:9052,brocade id,False
5d08dca6-26ef-556a-a3d9-ec1296c7d5de,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:9052/N,brocade url,False
b2bbf28f-a732-5f52-be4c-4e3a67ca9678,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000647,referentienummer,False
b2bbf28f-a732-5f52-be4c-4e3a67ca9678,LegacyInformation,1,brocade.id,tg:lhaq:9402,brocade id,False
b2bbf28f-a732-5f52-be4c-4e3a67ca9678,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:9402/N,brocade url,False
f051649c-2a76-5b5a-8afd-6f3b95716bc4,LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8985i,commentaar gebruiker,False
f051649c-2a76-5b5a-8afd-6f3b95716bc4,LegacyInformation,3,note.lhherkomst,Ingeschreven op 07-08-2000.,herkomst,False
f051649c-2a76-5b5a-8afd-6f3b95716bc4,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000534,referentienummer,False
f051649c-2a76-5b5a-8afd-6f3b95716bc4,LegacyInformation,1,brocade.id,tg:lhaq:8985,brocade id,False
f051649c-2a76-5b5a-8afd-6f3b95716bc4,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8985/N,brocade url,False
2a009e82-1442-52f3-bdde-255bd25a5b29,LegacyInformation,2,note.lhherkomst,niet ingeschreven gevonden,herkomst,False
2a009e82-1442-52f3-bdde-255bd25a5b29,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000077,referentienummer,False
2a009e82-1442-52f3-bdde-255bd25a5b29,LegacyInformation,1,brocade.id,tg:lhaq:5122,brocade id,False
2a009e82-1442-52f3-bdde-255bd25a5b29,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:5122/N,brocade url,False
77b0399b-e866-5c0f-97b5-3aa876feeb5a,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000659,referentienummer,False
77b0399b-e866-5c0f-97b5-3aa876feeb5a,LegacyInformation,1,brocade.id,tg:lhaq:9414,brocade id,False
77b0399b-e866-5c0f-97b5-3aa876feeb5a,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:9414/N,brocade url,False
b115a4c2-902f-58fd-bf56-710a9ed715cc,LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8878i,commentaar gebruiker,False
b115a4c2-902f-58fd-bf56-710a9ed715cc,LegacyInformation,3,note.lhherkomst,Ingeschreven op 04-08-2000.,herkomst,False
b115a4c2-902f-58fd-bf56-710a9ed715cc,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000457,referentienummer,False
b115a4c2-902f-58fd-bf56-710a9ed715cc,LegacyInformation,1,brocade.id,tg:lhaq:8878,brocade id,False
b115a4c2-902f-58fd-bf56-710a9ed715cc,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8878/N,brocade url,False
1c2549b2-f726-5e8d-b9d9-6024da36156d,LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8897i,commentaar gebruiker,False
1c2549b2-f726-5e8d-b9d9-6024da36156d,LegacyInformation,3,note.lhherkomst,Ingeschreven op 07-08-2000.,herkomst,False
1c2549b2-f726-5e8d-b9d9-6024da36156d,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000473,referentienummer,False
1c2549b2-f726-5e8d-b9d9-6024da36156d,LegacyInformation,1,brocade.id,tg:lhaq:8897,brocade id,False
1c2549b2-f726-5e8d-b9d9-6024da36156d,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8897/N,brocade url,False
29cd2b73-2d47-5785-883a-989c4e9de3b6,LegacyInformation,3,note.lhherkomst,"N.i.g., 05-06-1991",herkomst,False
29cd2b73-2d47-5785-883a-989c4e9de3b6,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000150,referentienummer,False
29cd2b73-2d47-5785-883a-989c4e9de3b6,LegacyInformation,1,brocade.id,tg:lhaq:6889,brocade id,False
29cd2b73-2d47-5785-883a-989c4e9de3b6,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:6889/N,brocade url,False
2889da1d-de01-506d-a2b8-86ab9eaf34d7,LegacyInformation,1,if.rawcontent,Inventaris Karel Verlatschenking K.V. 045.,commentaar gebruiker,False
2889da1d-de01-506d-a2b8-86ab9eaf34d7,LegacyInformation,1,kenmerken.lhvoorlstandic,KP 15a,temporary location,False
2889da1d-de01-506d-a2b8-86ab9eaf34d7,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000168,referentienummer,False
2889da1d-de01-506d-a2b8-86ab9eaf34d7,LegacyInformation,1,brocade.id,tg:lhaq:7261,brocade id,False
2889da1d-de01-506d-a2b8-86ab9eaf34d7,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:7261/N,brocade url,False
090a8e15-d13b-556d-9d94-a248ac6264bf,LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8747i,commentaar gebruiker,False
090a8e15-d13b-556d-9d94-a248ac6264bf,LegacyInformation,4,note.lhherkomst,Niet ingeschreven gevonden.,herkomst,False
090a8e15-d13b-556d-9d94-a248ac6264bf,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000375,referentienummer,False
090a8e15-d13b-556d-9d94-a248ac6264bf,LegacyInformation,1,brocade.id,tg:lhaq:8747,brocade id,False
090a8e15-d13b-556d-9d94-a248ac6264bf,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8747/N,brocade url,False
473c6aab-df61-5f40-bbb3-628e05adfba3,LegacyInformation,2,note.lhherkomst,"Mevr. Debois, 8-10-1948",herkomst,False
473c6aab-df61-5f40-bbb3-628e05adfba3,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000210,referentienummer,False
473c6aab-df61-5f40-bbb3-628e05adfba3,LegacyInformation,1,brocade.id,tg:lhaq:8317,brocade id,False
473c6aab-df61-5f40-bbb3-628e05adfba3,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8317/N,brocade url,False
135c55d1-f7f0-5ed0-ac20-77c41a3026c4,LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 9013i,commentaar gebruiker,False
135c55d1-f7f0-5ed0-ac20-77c41a3026c4,LegacyInformation,3,note.lhherkomst,Ingeschreven op 07-08-2000.,herkomst,False
135c55d1-f7f0-5ed0-ac20-77c41a3026c4,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000559,referentienummer,False
135c55d1-f7f0-5ed0-ac20-77c41a3026c4,LegacyInformation,1,brocade.id,tg:lhaq:9013,brocade id,False
135c55d1-f7f0-5ed0-ac20-77c41a3026c4,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:9013/N,brocade url,False
3427e823-4487-5f09-a8b8-0a62308a7afa,LegacyInformation,2,note.lhherkomst,Jozef Ernest Buschmann,herkomst,False
3427e823-4487-5f09-a8b8-0a62308a7afa,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000058,referentienummer,False
3427e823-4487-5f09-a8b8-0a62308a7afa,LegacyInformation,1,brocade.id,tg:lhaq:4066,brocade id,False
3427e823-4487-5f09-a8b8-0a62308a7afa,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:4066/N,brocade url,False
7c078dc8-7219-5041-974a-d43d540d22fb,LegacyInformation,3,note.lhherkomst,Ingeschreven op 30-06-06,herkomst,False
7c078dc8-7219-5041-974a-d43d540d22fb,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000293,referentienummer,False
7c078dc8-7219-5041-974a-d43d540d22fb,LegacyInformation,1,brocade.id,tg:lhaq:8550,brocade id,False
7c078dc8-7219-5041-974a-d43d540d22fb,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8550/N,brocade url,False
262ab269-588a-565f-9fff-7b4d784fe26a,LegacyInformation,1,note.lhherkomst,"Alfons Thijs, 18-10-1978",herkomst,False
262ab269-588a-565f-9fff-7b4d784fe26a,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000063,referentienummer,False
262ab269-588a-565f-9fff-7b4d784fe26a,LegacyInformation,1,brocade.id,tg:lhaq:4123,brocade id,False
262ab269-588a-565f-9fff-7b4d784fe26a,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:4123/N,brocade url,False
397cdc4d-1877-5ff1-aea4-d5699678eec6,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000249,referentienummer,False
397cdc4d-1877-5ff1-aea4-d5699678eec6,LegacyInformation,1,brocade.id,tg:lhaq:8383,brocade id,False
397cdc4d-1877-5ff1-aea4-d5699678eec6,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8383/N,brocade url,False
e9b2a80c-720e-5fb9-88c6-7dca2e80d611,LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8679i,commentaar gebruiker,False
e9b2a80c-720e-5fb9-88c6-7dca2e80d611,LegacyInformation,3,note.lhherkomst,Ingeschreven op 29-02-1952.,herkomst,False
e9b2a80c-720e-5fb9-88c6-7dca2e80d611,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000342,referentienummer,False
e9b2a80c-720e-5fb9-88c6-7dca2e80d611,LegacyInformation,1,brocade.id,tg:lhaq:8679,brocade id,False
e9b2a80c-720e-5fb9-88c6-7dca2e80d611,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8679/N,brocade url,False
da23c11e-76c1-5d41-bc0d-4654a90f4146,LegacyInformation,4,note.lhherkomst,"Aankoop antiquariaat Marc Van de Wiele, Brugge.",herkomst,False
da23c11e-76c1-5d41-bc0d-4654a90f4146,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000590,referentienummer,False
da23c11e-76c1-5d41-bc0d-4654a90f4146,LegacyInformation,1,brocade.id,tg:lhaq:9068,brocade id,False
da23c11e-76c1-5d41-bc0d-4654a90f4146,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:9068/N,brocade url,False
977c1be7-d310-596c-adf3-46f76e4317a7,LegacyInformation,2,note.lhherkomst,03-09-1989,herkomst,False
977c1be7-d310-596c-adf3-46f76e4317a7,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000001,referentienummer,False
977c1be7-d310-596c-adf3-46f76e4317a7,LegacyInformation,1,brocade.id,tg:lhaq:20,brocade id,False
977c1be7-d310-596c-adf3-46f76e4317a7,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:20/N,brocade url,False
9c28a607-05e3-5d17-bea8-9dba2f73b252,LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8696i,commentaar gebruiker,False
9c28a607-05e3-5d17-bea8-9dba2f73b252,LegacyInformation,2,note.lhherkomst,Ingeschreven op 30-10-1974.,herkomst,False
9c28a607-05e3-5d17-bea8-9dba2f73b252,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000357,referentienummer,False
9c28a607-05e3-5d17-bea8-9dba2f73b252,LegacyInformation,1,brocade.id,tg:lhaq:8696,brocade id,False
9c28a607-05e3-5d17-bea8-9dba2f73b252,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8696/N,brocade url,False
4bddeb9c-33d5-5850-a47c-c9d9b051c50f,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000006,referentienummer,False
4bddeb9c-33d5-5850-a47c-c9d9b051c50f,LegacyInformation,1,brocade.id,tg:lhaq:1399,brocade id,False
4bddeb9c-33d5-5850-a47c-c9d9b051c50f,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:1399/N,brocade url,False
9b000f80-5b64-5386-992c-edf855837ac7,LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8911i,commentaar gebruiker,False
9b000f80-5b64-5386-992c-edf855837ac7,LegacyInformation,2,note.lhherkomst,Ingeschreven op 07-08-2000.,herkomst,False
9b000f80-5b64-5386-992c-edf855837ac7,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000486,referentienummer,False
9b000f80-5b64-5386-992c-edf855837ac7,LegacyInformation,1,brocade.id,tg:lhaq:8911,brocade id,False
9b000f80-5b64-5386-992c-edf855837ac7,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8911/N,brocade url,False
9abd95fd-1030-5479-8146-b6d6efc1c2ad,LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8854i,commentaar gebruiker,False
9abd95fd-1030-5479-8146-b6d6efc1c2ad,LegacyInformation,3,note.lhherkomst,Ingeschreven op 04-08-2000.,herkomst,False
9abd95fd-1030-5479-8146-b6d6efc1c2ad,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000434,referentienummer,False
9abd95fd-1030-5479-8146-b6d6efc1c2ad,LegacyInformation,1,brocade.id,tg:lhaq:8854,brocade id,False
9abd95fd-1030-5479-8146-b6d6efc1c2ad,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8854/N,brocade url,False
5c3c5c94-0899-5cf3-9203-2f45ab429ca0,LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8784i ,commentaar gebruiker,False
5c3c5c94-0899-5cf3-9203-2f45ab429ca0,LegacyInformation,3,note.lhherkomst,Ingeschreven op 04-08-2000.,herkomst,False
5c3c5c94-0899-5cf3-9203-2f45ab429ca0,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000405,referentienummer,False
5c3c5c94-0899-5cf3-9203-2f45ab429ca0,LegacyInformation,1,brocade.id,tg:lhaq:8784,brocade id,False
5c3c5c94-0899-5cf3-9203-2f45ab429ca0,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8784/N,brocade url,False
8b0c07b1-b052-570b-bca7-98f8d7fba377,LegacyInformation,3,note.lhherkomst,Uit nalatenschap van Antoon Van der Platse.,herkomst,False
8b0c07b1-b052-570b-bca7-98f8d7fba377,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000097,referentienummer,False
8b0c07b1-b052-570b-bca7-98f8d7fba377,LegacyInformation,1,brocade.id,tg:lhaq:5509,brocade id,False
8b0c07b1-b052-570b-bca7-98f8d7fba377,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:5509/N,brocade url,False
d26759cd-338b-529c-b7b2-93481776dced,LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8907i,commentaar gebruiker,False
d26759cd-338b-529c-b7b2-93481776dced,LegacyInformation,2,note.lhherkomst,Ingeschreven op 07-08-2000.,herkomst,False
d26759cd-338b-529c-b7b2-93481776dced,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000482,referentienummer,False
d26759cd-338b-529c-b7b2-93481776dced,LegacyInformation,1,brocade.id,tg:lhaq:8907,brocade id,False
d26759cd-338b-529c-b7b2-93481776dced,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8907/N,brocade url,False
145c5f0a-bb6c-52ca-b04e-873c5c0615b5,LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8842i,commentaar gebruiker,False
145c5f0a-bb6c-52ca-b04e-873c5c0615b5,LegacyInformation,3,note.lhherkomst,Ingeschreven op 04-08-2000.,herkomst,False
145c5f0a-bb6c-52ca-b04e-873c5c0615b5,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000424,referentienummer,False
145c5f0a-bb6c-52ca-b04e-873c5c0615b5,LegacyInformation,1,brocade.id,tg:lhaq:8842,brocade id,False
145c5f0a-bb6c-52ca-b04e-873c5c0615b5,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8842/N,brocade url,False
5c1e09e9-31d5-570e-9050-94a70b3f39d9,LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8792i,commentaar gebruiker,False
5c1e09e9-31d5-570e-9050-94a70b3f39d9,LegacyInformation,3,note.lhherkomst,Ingeschreven op 04-08-2000.,herkomst,False
5c1e09e9-31d5-570e-9050-94a70b3f39d9,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000412,referentienummer,False
5c1e09e9-31d5-570e-9050-94a70b3f39d9,LegacyInformation,1,brocade.id,tg:lhaq:8792,brocade id,False
5c1e09e9-31d5-570e-9050-94a70b3f39d9,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8792/N,brocade url,False
1beea900-3308-5a4d-9492-8a60f728f42d,LegacyInformation,2,note.lhherkomst,21-04-1986,herkomst,False
1beea900-3308-5a4d-9492-8a60f728f42d,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000120,referentienummer,False
1beea900-3308-5a4d-9492-8a60f728f42d,LegacyInformation,1,brocade.id,tg:lhaq:6626,brocade id,False
1beea900-3308-5a4d-9492-8a60f728f42d,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:6626/N,brocade url,False
3e4916c8-11e1-57a6-b7f5-adcd826f7bae,LegacyInformation,3,note.lhherkomst,Oningeschreven gevonden,herkomst,False
3e4916c8-11e1-57a6-b7f5-adcd826f7bae,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000012,referentienummer,False
3e4916c8-11e1-57a6-b7f5-adcd826f7bae,LegacyInformation,1,brocade.id,tg:lhaq:2370,brocade id,False
3e4916c8-11e1-57a6-b7f5-adcd826f7bae,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:2370/N,brocade url,False
dcc55afd-62ec-50f4-8a26-7f808b7735ba,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000269,referentienummer,False
dcc55afd-62ec-50f4-8a26-7f808b7735ba,LegacyInformation,1,brocade.id,tg:lhaq:8403,brocade id,False
dcc55afd-62ec-50f4-8a26-7f808b7735ba,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8403/N,brocade url,False
5e937a35-f83b-5d43-9f13-29afb0ff6951,LegacyInformation,2,note.lhherkomst,"Mevr. de Coninck, 1979",herkomst,False
5e937a35-f83b-5d43-9f13-29afb0ff6951,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000067,referentienummer,False
5e937a35-f83b-5d43-9f13-29afb0ff6951,LegacyInformation,1,brocade.id,tg:lhaq:4565,brocade id,False
5e937a35-f83b-5d43-9f13-29afb0ff6951,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:4565/N,brocade url,False
7c729a34-ba1a-58f8-a6ce-69f7c86f50d7,LegacyInformation,4,note.lhherkomst,Ingeschreven op 30-06-06,herkomst,False
7c729a34-ba1a-58f8-a6ce-69f7c86f50d7,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000289,referentienummer,False
7c729a34-ba1a-58f8-a6ce-69f7c86f50d7,LegacyInformation,1,brocade.id,tg:lhaq:8546,brocade id,False
7c729a34-ba1a-58f8-a6ce-69f7c86f50d7,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8546/N,brocade url,False
52738c98-5867-5d59-906c-9ba1046e26c3,LegacyInformation,3,note.lhherkomst,"J. Meert, (aankoop)",herkomst,False
52738c98-5867-5d59-906c-9ba1046e26c3,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000028,referentienummer,False
52738c98-5867-5d59-906c-9ba1046e26c3,LegacyInformation,1,brocade.id,tg:lhaq:2632,brocade id,False
52738c98-5867-5d59-906c-9ba1046e26c3,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:2632/N,brocade url,False
54b8899f-fe69-58b3-bf28-58ce7abca638,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000261,referentienummer,False
54b8899f-fe69-58b3-bf28-58ce7abca638,LegacyInformation,1,brocade.id,tg:lhaq:8395,brocade id,False
54b8899f-fe69-58b3-bf28-58ce7abca638,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8395/N,brocade url,False
06c48f40-7010-5f14-bbd5-02802f6b0a5a,LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8680i,commentaar gebruiker,False
06c48f40-7010-5f14-bbd5-02802f6b0a5a,LegacyInformation,3,note.lhherkomst,Ingeschreven op 29-02-1952.,herkomst,False
06c48f40-7010-5f14-bbd5-02802f6b0a5a,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000343,referentienummer,False
06c48f40-7010-5f14-bbd5-02802f6b0a5a,LegacyInformation,1,brocade.id,tg:lhaq:8680,brocade id,False
06c48f40-7010-5f14-bbd5-02802f6b0a5a,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8680/N,brocade url,False
0cccfe13-5966-514f-988a-6d35cc081d04,LegacyInformation,3,note.lhherkomst,"E.Leonard, 12.12.88.",herkomst,False
0cccfe13-5966-514f-988a-6d35cc081d04,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000100,referentienummer,False
0cccfe13-5966-514f-988a-6d35cc081d04,LegacyInformation,1,brocade.id,tg:lhaq:5548,brocade id,False
0cccfe13-5966-514f-988a-6d35cc081d04,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:5548/N,brocade url,False
e833935d-27a6-5ffc-a736-109781e1f502,LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 9009i,commentaar gebruiker,False
e833935d-27a6-5ffc-a736-109781e1f502,LegacyInformation,3,note.lhherkomst,Ingeschreven op 07-08-2000.,herkomst,False
e833935d-27a6-5ffc-a736-109781e1f502,LegacyInformation,1,id.objectNumber,BE-ANN07/aq/000000555,referentienummer,False
e833935d-27a6-5ffc-a736-109781e1f502,LegacyInformation,1,brocade.id,tg:lhaq:9009,brocade id,False
