ResourceID,brocade.id,card,order,source_field,Production Time Span Source Note
398b321c-d4df-5398-988d-07c22137a0ee,tg:lhaq:8855,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19740000
398b321c-d4df-5398-988d-07c22137a0ee,tg:lhaq:8855,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19750000
8b9934e0-ddf2-50f4-abb0-dac0c392145e,tg:lhaq:8506,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19200000
85d2ef05-d7a3-5c84-b5f6-20c23550f64f,tg:lhaq:8382,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19500000
501c7580-ebf8-5adf-b5cb-97b4e075e7e3,tg:lhaq:8678,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19520000
f6e86625-02ad-5e0f-88b6-aefef9df8239,tg:lhaq:9069,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19730000
b434fa09-0a28-5199-930a-905267fae26d,tg:lhaq:9439,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19730000
31441cf2-3f1a-5983-a02a-06ea12c49ca7,tg:lhaq:21,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19720000
a5d548b4-5f62-5a54-8e2c-59b61c0e3eb6,tg:lhaq:8697,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19620000
04134b2c-3694-543d-b16e-d817dee45565,tg:lhaq:4572,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19450000
dbca1a4c-bf14-578b-a1b9-bf72bf8a0ff9,tg:lhaq:8316,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19240000
0d41293c-3c7c-55b7-8f15-3e6d214752d4,tg:lhaq:9012,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19730414
77628abe-48bc-56c8-90b0-f74a14b189bd,tg:lhaq:8879,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19740000
77628abe-48bc-56c8-90b0-f74a14b189bd,tg:lhaq:8879,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19750000
0071d2ab-eb7b-548d-9a5e-48517726ac59,tg:lhaq:8896,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19550000
638739d8-5291-57ed-b0bc-2b36ca02ff30,tg:lhaq:6888,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19420000
c11964de-aec9-543a-9f0d-ed7057f03dd8,tg:lhaq:5123,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19170800
d89d67d2-f4db-5308-8ffa-035bebf5a6f6,tg:lhaq:9415,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19130000
8ce79109-c769-52ef-9df5-6507ef1fc890,tg:lhaq:9383,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19630000
d559c57b-662d-5363-a0fa-dc9b2f0d0619,tg:lhaq:9403,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19440000
1fdacdff-a137-58e2-93e8-ac46fb13810f,tg:lhaq:9141,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19420000
bd8c137f-d376-50ea-8a95-93a0f45fef96,tg:lhaq:8864,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19740000
bd8c137f-d376-50ea-8a95-93a0f45fef96,tg:lhaq:8864,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19750000
db4270d3-e516-5797-a0bc-22f018caa61f,tg:lhaq:6895,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19430000
3a1ec42a-1b4e-551e-9aad-00af844f513d,tg:lhaq:9408,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19980000
a3684c74-59f7-5b2c-8da1-d4c86da64e78,tg:lhaq:9058,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19371120
8fb4365b-00cc-5f43-88d4-a824568a188e,tg:lhaq:9371,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19120000
55d6a748-f23c-5f70-ad45-e5db67129e83,tg:lhaq:8833,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19740000
55d6a748-f23c-5f70-ad45-e5db67129e83,tg:lhaq:8833,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19750000
293c9e23-50df-5b9c-9eba-465d5d7b460f,tg:lhaq:8976,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19591023
40653705-1c37-5635-aa7a-edca688682ee,tg:lhaq:7545,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,18840000
0cf82502-8335-5729-a8db-112480b358bb,tg:lhaq:9367,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19330000
38777dca-3c70-576f-acff-8f0e50548d88,tg:lhaq:8960,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19591023
beb33124-db74-5657-bb6c-74df92ea15df,tg:lhaq:6246,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19520000
5f3c8a6a-b866-5804-b9fe-58c3811455b4,tg:lhaq:9019,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19730414
8234b17f-57b3-51ca-b655-b7d68286dea3,tg:lhaq:8872,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19740000
8234b17f-57b3-51ca-b655-b7d68286dea3,tg:lhaq:8872,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19750000
6bc05a1d-3944-525a-beb5-09a3d9ab99db,tg:lhaq:8937,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19510000
869ca658-e5b3-5ca0-984d-5ff629abd114,tg:lhaq:4017,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19681121
16fc8ef7-35f1-5903-89bc-a09b5c692c40,tg:lhaq:8389,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19500000
8a41a2e2-0485-57a1-86da-7682f7d4ffb0,tg:lhaq:8673,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19520000
73e3ecce-404e-5836-a7f4-7e3cf48c67e5,tg:lhaq:9035,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19680000
c4e7fa23-9f5c-5d45-96bf-2321fb0abc2a,tg:lhaq:7617,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,18900909
2b1ecfef-1918-5c42-9a5b-904952ea2907,tg:lhaq:8632,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19730000
61087a33-20be-5a97-b65d-82f418a0d555,tg:lhaq:9023,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19490000
b68983bc-6cc9-524b-8837-21b4ea23028f,tg:lhaq:8327,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19250000
1fcfd70c-8718-5388-9f3a-8e46d646f9eb,tg:lhaq:8848,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19740000
1fcfd70c-8718-5388-9f3a-8e46d646f9eb,tg:lhaq:8848,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19750000
8310fe17-be24-57b9-9de8-247a2c5a2456,tg:lhaq:7969,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19600506
428c3cc4-7bf9-5135-ba24-0c06e59d90ed,tg:lhaq:9424,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19620000
2c59c28a-5f83-5d50-94da-0f83dcc37853,tg:lhaq:8665,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19520000
265c7583-0ab7-548f-b0f3-d8d6c2dcaa84,tg:lhaq:6944,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19300800
2629a54c-27d4-506a-b56b-91ecc7f12117,tg:lhaq:6876,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19420000
83e8adfb-e911-528a-b3c5-3b36644baad5,tg:lhaq:8868,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19740000
83e8adfb-e911-528a-b3c5-3b36644baad5,tg:lhaq:8868,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19750000
d08e5c41-029e-560f-8788-2568c7e27b90,tg:lhaq:8887,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19740000
d08e5c41-029e-560f-8788-2568c7e27b90,tg:lhaq:8887,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19750000
4b49ce15-5599-5973-9328-50f67b40d6cb,tg:lhaq:6899,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19000000
3906e21c-cee0-56ec-b640-4e92ef4a6981,tg:lhaq:6821,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19761001
a0f47c4f-c2fd-5cce-b326-bef6526b4600,tg:lhaq:8700,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19620000
67de62eb-2466-564f-9c0d-242d91278d0a,tg:lhaq:9404,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19480000
54777255-a147-5ec3-89b4-afabe7be2ab4,tg:lhaq:3009,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19730000
5759c869-d524-511d-9c7f-3e88cc577018,tg:lhaq:6421,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19240000
ba70d35e-b0fb-5efd-b67d-20486f4c27c0,tg:lhaq:9412,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,20150000
73d2cae0-5edd-52d8-8b57-2ea236b69acd,tg:lhaq:7637,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,18910000
e78d6ce2-6838-511f-b5fb-32433e9a0e9f,tg:lhaq:7267,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,18810000
fa23d7ea-6f8b-576e-a0fd-0630229aa7f1,tg:lhaq:8891,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19740000
fa23d7ea-6f8b-576e-a0fd-0630229aa7f1,tg:lhaq:8891,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19750000
a4dfa483-609a-5d78-b506-19b9f51fadf4,tg:lhaq:9279,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19570000
c1eff2ce-f8c0-5545-aa94-d41ac188d6a0,tg:lhaq:9015,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19730414
02f3b035-a49d-5f26-b640-00e8ba92066c,tg:lhaq:8385,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19500000
8940cb70-47c4-5d52-9a26-332c018e209e,tg:lhaq:5558,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19180000
c0221804-b5bb-5abe-8db4-89cc8bacaac6,tg:lhaq:8690,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19600000
bdd6d663-bf31-57ec-94b4-d8500ffe4a86,tg:lhaq:8917,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19510000
bff89cd7-3f52-50e1-9c7c-20b6b11a4852,tg:lhaq:8852,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19740000
bff89cd7-3f52-50e1-9c7c-20b6b11a4852,tg:lhaq:8852,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19750000
398fb7d4-48db-5089-b931-d1f1a0dc503c,tg:lhaq:8901,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19550000
62bcf8d1-ee78-5062-9a53-a282211655d2,tg:lhaq:9306,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,18980000
e7948073-ce91-5b9b-a9ac-8ecf3448d4e2,tg:lhaq:2663,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19560000
20720dbd-77d6-50c7-9a7c-6151d62c4b58,tg:lhaq:2399,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19550000
b5138ec2-d8ff-5a2a-aa15-5cc98889f0f0,tg:lhaq:7174,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19450800
32cadf23-0863-5971-a890-88b6a4074791,tg:lhaq:8956,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19591023
5a1fba10-4196-5df4-8109-3bfd8225c50e,tg:lhaq:8813,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19550000
5a1fba10-4196-5df4-8109-3bfd8225c50e,tg:lhaq:8813,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19560000
e8b37ab5-1e11-54ab-b2bd-9b4aebd452e0,tg:lhaq:8393,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19510000
fc5e6bc5-2950-5588-91ec-2b26f32a8cf1,tg:lhaq:8669,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19520000
f2d051e7-dd14-5915-a480-d52352387a2c,tg:lhaq:8392,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19500000
a01bb625-5d65-5d91-9a94-eaff6a415144,tg:lhaq:8668,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19520000
178ba51b-9601-5168-9925-f5ef21887e19,tg:lhaq:8687,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19600000
8237e7df-470e-5abc-b15a-94e76f42fcbe,tg:lhaq:8957,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19591023
aecb7cf0-898b-5c05-aee7-225cee683a74,tg:lhaq:2662,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19580000
60650c0f-fd63-5f29-a375-543a353d2b86,tg:lhaq:2398,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19970000
5d6c36cf-855a-5e8a-ae71-1359bc202c06,tg:lhaq:8900,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19550000
