ResourceID,brocade.id,card,order,Mark Note,Mark Type,Mark Language
9b000f80-5b64-5386-992c-edf855837ac7,tg:lhaq:8911,Marks,1,"Rechtsboven met potlood: _Schwejk_

op de achterkant van het blad met potlood: _privé bezit L. Sebregts_",inscriptions,Nederlands
9abd95fd-1030-5479-8146-b6d6efc1c2ad,tg:lhaq:8854,Marks,1,"Rechtsboven met potlood: __Pooier 2_ / Jo Coppens_

linksonder met balpen: _bruin_",inscriptions,Nederlands
5c3c5c94-0899-5cf3-9203-2f45ab429ca0,tg:lhaq:8784,Marks,1,Op de onderkant van de afbeelding met plakkaatverf: _EGMONT / STAD ANTWERPEN_,inscriptions,Nederlands
8b0c07b1-b052-570b-bca7-98f8d7fba377,tg:lhaq:5509,Marks,1,"Links onder, met inkt-_""""Aan mijn ...vriend Antoon Van der Platse...""""_

,met potlood-_""""De Erfzonde""""_",inscriptions,Nederlands
d26759cd-338b-529c-b7b2-93481776dced,tg:lhaq:8907,Marks,1,"Rechtsboven met potlood: __dikke vrouw__

rechtsonder met balpen: _L. Denutte_

op de achterkant van het blad met potlood: _privé bezit L. Sebregts_",inscriptions,Nederlands
145c5f0a-bb6c-52ca-b04e-873c5c0615b5,tg:lhaq:8842,Marks,1,Rechtsboven met potlood: __visvrouw__ / Lowies / _Tine Balder__,inscriptions,Nederlands
5c1e09e9-31d5-570e-9050-94a70b3f39d9,tg:lhaq:8792,Marks,1,Onder met potlood: _De marskramer_,inscriptions,Nederlands
1beea900-3308-5a4d-9492-8a60f728f42d,tg:lhaq:6626,Marks,1,Rechts onder in de tekening met potlood: _Cromheecke 83_,inscriptions,Nederlands
3e4916c8-11e1-57a6-b7f5-adcd826f7bae,tg:lhaq:2370,Marks,1,Rechts onder: _Jan De Bie_,inscriptions,Nederlands
7c729a34-ba1a-58f8-a6ce-69f7c86f50d7,tg:lhaq:8546,Marks,2,Rechts onder in de afbeelding met inkt: _Uncle_,inscriptions,Nederlands
52738c98-5867-5d59-906c-9ba1046e26c3,tg:lhaq:2632,Marks,1,"Rechts onder: _Paul Snoek, 57_",inscriptions,Nederlands
54b8899f-fe69-58b3-bf28-58ce7abca638,tg:lhaq:8395,Marks,1,"Links onder de tekening met negropotlood: _Mevr. Pilatus_

rechts onder de tekening met potlood: _Mevrouw Pilatus / II._",inscriptions,Nederlands
06c48f40-7010-5f14-bbd5-02802f6b0a5a,tg:lhaq:8680,Marks,2,Rechts onder met blauw kleurpotlood: _VROUW PAVILEC_,inscriptions,Nederlands
0cccfe13-5966-514f-988a-6d35cc081d04,tg:lhaq:5548,Marks,1,"Links boven-_""""19-4-1917.""""_",inscriptions,Nederlands
e833935d-27a6-5ffc-a736-109781e1f502,tg:lhaq:9009,Marks,1,"Linksboven met potlood: _chappelle / Le Baron._

rechtsonder: _L. Sebregts_",inscriptions,Nederlands
7441af4b-7744-54fb-a0f6-4036bed9cba9,tg:lhaq:8531,Marks,1,Rechts onder de gouache met potlood: _Mariken 1_,inscriptions,Nederlands
b1ce90f6-e392-5335-b3bd-669a5c58aee7,tg:lhaq:8862,Marks,1,Linksonder met potlood: _een burgerese_,inscriptions,Nederlands
bf88cfb6-f431-5418-a71f-a37074a5f5f7,tg:lhaq:8927,Marks,1,"Rechtsboven met potlood: _Romeo en Julia_

rechts naast de afbeelding: __L. Sebregts_ 51_

linksonder: _Paris / M. P. 's Jongers_",inscriptions,Nederlands
207edb6b-a0ee-5b45-83b8-6ad1b6ebd2ea,tg:lhaq:6893,Marks,1,"Links onder de tekening met potlood: _Die Heilige Johanna bild 1_;

rechts onder de tekening met potlood: _Hélène Gliewe / 1943_",inscriptions,Nederlands
01582bee-3c39-5ada-b2be-121bcba0b779,tg:lhaq:2583,Marks,1,"Rechts onder: _Berghe, 1972_

Links onder: _Je.Brouwers_",inscriptions,Nederlands
8a64f85a-b500-58e5-a6dc-81d241f27c55,tg:lhaq:8835,Marks,1,Rechtsboven met potlood: __Snol__,inscriptions,Nederlands
031ba763-243a-5ac6-bba2-8faeaee6f14c,tg:lhaq:8566,Marks,1,Rechts onder de afbeelding met inkt: _Inn_ met potlood: _Drinker 5_,inscriptions,Nederlands
45bc62d6-8ccc-59a4-815b-f85cab9157de,tg:lhaq:8970,Marks,1,"Rechtsboven met gouache: _VADER VAN DIERIK / _L. Sebregts__><BR>rechtsonder
met potlood: <i>FR. V. D. BRANDEN<_I>

op de achterkant van het blad met potlood: _privé bezit L. Sebregts_",inscriptions,Nederlands
2ad859d6-bab7-5567-b91f-09421db89323,tg:lhaq:9418,Marks,1,"Rechts onderaan handtekening kunstenaar : _Jos Blomme_  

",inscriptions,Nederlands
2ad859d6-bab7-5567-b91f-09421db89323,tg:lhaq:9418,Marks,2,"Rechts onderaan jaartal : _'79_  
",inscriptions,Nederlands
a862b183-d8e5-5889-a8b6-545a5951bf1d,tg:lhaq:8570,Marks,1,"Onder de afbeelding met inkt: _Maskeroon Devil_

met potlood: _Lionel Spries_",inscriptions,Nederlands
a2a341c3-e2ce-5391-90b5-c592faf6680e,tg:lhaq:8989,Marks,1,"Linksboven met potlood: _De Elementen_

boven de afbeelding met balpen: _Het vuur / het water_

onder in het midden met potlood: _L. Sebregts_",inscriptions,Nederlands
fce4d66d-6bb7-50d2-8291-4efb3f5e20d6,tg:lhaq:8966,Marks,1,"Rechtsboven met gouache: _OOM / _L. Sebregts__><BR>rechtsonder met potlood:
<i>M. HENDRICKX<_I>",inscriptions,Nederlands
00e0fbdd-4572-51d8-b853-f22d4051ec6e,tg:lhaq:6539,Marks,1,"Links onder de tekening met potlood: _illustratie v.e. gedicht_;

rechts onder in de tekening met viltstift: _72 / Ballman_;

rechts onder de tekening met potlood: _Ballman_",inscriptions,Nederlands
4402b862-8185-50ce-a227-ce7e540c8105,tg:lhaq:8874,Marks,1,"Rechtsboven met potlood: __Pooier 1'_ / Eddy Asselleeng_

rechts naast de afbeelding met balpen: _weg_",inscriptions,Nederlands
0582cb82-8673-5f25-bd9f-584a0c57386f,tg:lhaq:8931,Marks,1,"Rechtsboven met potlood: _Romeo en Julia_

rechts naast de afbeelding: __L. Sebregts_ 51_

linksonder: _Peter / M. M. Goossens_",inscriptions,Nederlands
d9193347-1e9b-5a41-90fb-c85a862668a8,tg:lhaq:8675,Marks,2,Rechts onder met blauw kleurpotlood: _DR. BAUTZE_,inscriptions,Nederlands
522c53e9-263a-5c6b-8b47-5128f198b1de,tg:lhaq:8360,Marks,1,"Onder de tekening met inkt: _Isméne

_""""Antigone"""" (Anouilh)_",inscriptions,Nederlands
38a00c02-f0d7-5265-8a98-002a2d3fc11d,tg:lhaq:9121,Marks,1,Rechtsonder:_ V. Pamele.,inscriptions,Nederlands
6fb15b7a-fef7-59f5-ba3e-a3923cf9d717,tg:lhaq:8788,Marks,2,"Boven in de afbeelding met plakkaatverf: _STAD ANTWERPEN _

onder: _GROTE MARK VAN / OPENLUCHTVOORSTELLING / EEN SPEL VAN ZINNE / MARIEKEN
VAN NIEUMEGEN_",inscriptions,Nederlands
67cc776d-eded-52ef-9013-f8d16406c585,tg:lhaq:9033,Marks,1,"Rechtsonder met potlood: _DECOR / BAR-BURGEMEESTERS BAL / 1949 / _L.
Sebregts.__",inscriptions,Nederlands
10089a08-cd5d-53fc-ae98-dad45dba721f,tg:lhaq:8767,Marks,1,"Rechtsboven met balpen: ___STEVE DE VILLIERS__

linksonder met potlood: _Sean_

rechtsonder: _Meisie_",inscriptions,Nederlands
735a394a-dd03-5cd0-b1e8-50b90936b68c,tg:lhaq:6846,Marks,1,"Onder de 1ste figuur met potlood: _MEFISTO / Mr. Van den Brande_;

onder de 2de figuur met potlood: _BEDELAAR / Mr. Goossens_;

onder de 3de figuur met potlood: _OUDE BOER / Mr. F. Waeles_;

onder de 4de figuur met potlood: _JONGE BOER / Mr. R. Bertal / De Ravet_;

onder de 5de figuur met potlood: _BOERIN_;

rechts onder de tekening met waterverf: __IVO_ / 7-'50_",inscriptions,Nederlands
0f633b29-fd17-5e80-9cf5-a0d271042edf,tg:lhaq:7304,Marks,2,geen,inscriptions,Nederlands
f52547bc-ebcc-5b6a-983a-5182fc56891c,tg:lhaq:9025,Marks,1,Rechtsonder met potlood: _DECOR / BAR-BURGEMEESTERS BAR / 1949 / L. Sebregts._,inscriptions,Nederlands
e8715f8e-49b4-5b10-b814-f99d31b7b461,tg:lhaq:8634,Marks,1,Rechts onder de aquarel met potlood: _vdberghe J / Gent 1973 / K. Jonckheere_,inscriptions,Nederlands
fcfa0ff9-6c11-5143-954c-8aaa3ec15a61,tg:lhaq:8771,Marks,2,Rechts naast de afbeelding met balpen: _Portias Servant Balthazar._,inscriptions,Nederlands
cc0bf213-92e5-52af-a983-50c2cccd5464,tg:lhaq:6850,Marks,1,Rechts onder de tekening met waterverf: __IVO__,inscriptions,Nederlands
b8ea5fbc-ef22-518d-b0f1-49279177881f,tg:lhaq:8399,Marks,2,"Rechts onder de tekening met negropotlood: _Priesters_ / met potlood:
_Priesters_",inscriptions,Nederlands
a9823bd0-44f5-52b0-ab1d-9472b05fa644,tg:lhaq:8376,Marks,2,"Links onder de tekening met potlood: _KOSEN_

met inkt _""""Gecroonde Leersse"""" (De Swaen)_

rechts onder de tekening met potlood: _Schoenaerts_",inscriptions,Nederlands
712aa656-f276-5bdd-8681-9d2edab83871,tg:lhaq:8818,Marks,2,"Rechtsboven met potlood: _Priester_

links onder: _zie achter_",inscriptions,Nederlands
6d7e651b-9d88-59b5-a3e6-3d8b9b30d067,tg:lhaq:8398,Marks,1,"Rechts boven de tekening met potlood: _Sixtus_

links onder de tekening met negropotlood: _Sixtus_",inscriptions,Nederlands
a36e92c5-0f8a-5561-ba97-6654acbb820f,tg:lhaq:8662,Marks,1,Links onder in de aquarel met inkt: _A. ACART_,inscriptions,Nederlands
41b98cdd-3991-5d41-b1b6-0d8e86ec28b1,tg:lhaq:5115,Marks,1,Links onder: _JVB / [O...gst] 1917,inscriptions,Nederlands
6054f13c-ad14-5163-8f30-a0e324ae892b,tg:lhaq:8377,Marks,2,"Links onder de tekening met potlood: _MAYE_

met inkt _""""Gecroonde Leersse"""" (De Swaen)_

rechts onder de tekening met potlood: _Geldof_",inscriptions,Nederlands
d353168e-e8e7-5cda-945e-b06c7b2b4a26,tg:lhaq:6851,Marks,1,Rechts onder de tekening met waterverf: _IVO_,inscriptions,Nederlands
94e4a2d5-834c-5458-a4ce-7b0d1d71fb0d,tg:lhaq:8320,Marks,1,In het midden boven de tekening met potlood: _Zwarte Hostiën_,inscriptions,Nederlands
df3cf8c4-8782-5dae-96a1-8ba31d234e91,tg:lhaq:8770,Marks,2,"Linksonder met balpen: _Portia_

rechtsonder: _Tine Balder_",inscriptions,Nederlands
8977eddf-762b-5d0b-91dc-10b43a4ff8ea,tg:lhaq:6847,Marks,1,Boven de centrale fifuur met potlood: _De Wachter_,inscriptions,Nederlands
16a9eb62-6a5c-534c-bd97-c9856db68280,tg:lhaq:2384,Marks,1,"Links onder de tekening met inkt: _Ostende,90, M.T._",inscriptions,Nederlands
79592f66-3e85-59b6-86ea-d1a7d0ff4338,tg:lhaq:8789,Marks,1,Onder de afbeelding met potlood: _O.L.H. _,inscriptions,Nederlands
007c9074-f043-5cce-bfed-bb701cfd548c,tg:lhaq:8766,Marks,1,"Rechtsboven met balpen: ___SEISSE___

linksonder met balpen: _Masquerador_",inscriptions,Nederlands
6ca9d290-2da1-5252-8516-d622dfc72cc1,tg:lhaq:3311,Marks,1,l.o.: _HERCKENRATH '48_,inscriptions,Nederlands
0fdc281e-9752-5f57-9f62-56bfdcfe24a9,tg:lhaq:2629,Marks,1,"Links onder: _Paul Snoek, Këln, 57_",inscriptions,Nederlands
05c52c61-a548-5f23-8a06-316fd4a837b1,tg:lhaq:8674,Marks,2,Rechts onder met blauw kleurpotlood: _GENDARMERIE WACHTM._,inscriptions,Nederlands
2aeb4991-67f4-53e0-bfd4-d8a70de34f53,tg:lhaq:8361,Marks,1,Onder de tekening met inkt: _Antigone (Anouilh)_,inscriptions,Nederlands
e815e902-eae4-56f8-96c8-75581a34e074,tg:lhaq:8875,Marks,2,"Rechtsboven met potlood: __Toon Brouwers_ / _Bedelaar_ / de doedelzakspeler in
de kroeg_",inscriptions,Nederlands
501b238f-d4fd-540b-871e-58aa7f3ab6d9,tg:lhaq:6884,Marks,1,"Rechts naast de tekening met potlood: _Het deel _______ / wordt bijgezet en /
blijft staan tijdens / _5__;

links onder de tekening met potlood: _b.4.6. / H - 6_;

rechts onder de tekening met potlood: _Hélène Gliewe_",inscriptions,Nederlands
28c6beb6-5d39-5eb6-ba48-355cd032c85c,tg:lhaq:8930,Marks,1,"Linksboven met potlood: _Romeo en Julia_

rechts naast de afbeelding: __L. Sebregts_ 51_

linksonder: _Voedster / M. de Coen_",inscriptions,Nederlands
52af5ed1-07c1-56e5-bf6c-6a700fc03ab2,tg:lhaq:8571,Marks,1,Rechts onder de afbeelding met inkt: _Farce - Wife_,inscriptions,Nederlands
d47b5803-6d6a-5213-8130-d1b2685fa9d3,tg:lhaq:6646,Marks,1,"Links onder met viltstift: _PANAMARENKO_;

rechts onder met viltstift: _9/5/73_",inscriptions,Nederlands
30a08090-6407-528c-b5df-d5a0adc4f5d5,tg:lhaq:9376,Marks,1,Niet gesigneerd.,inscriptions,Nederlands
fe5263f1-2f5e-5ae8-896d-96c85039aabf,tg:lhaq:8834,Marks,1,Rechtsboven met potlood: __Snol__,inscriptions,Nederlands
21903495-259f-547d-b838-4af760477160,tg:lhaq:8567,Marks,1,Rechts onder de afbeelding met potlood: _H.V. Mary_,inscriptions,Nederlands
38d27616-e096-5ec3-a76a-6655e34689b5,tg:lhaq:8072,Marks,1,"Rechtsonder:_ A Vermeir

1942 zelfportret.",inscriptions,Nederlands
c0776009-11b9-5872-83f1-68dfb9b9ae7a,tg:lhaq:9399,Marks,1,Met opdracht: 'Voor Karel. Hugo Claus 1929),inscriptions,Nederlands
fa9d99c3-8302-50b6-bb41-7ca29a79623f,tg:lhaq:8971,Marks,1,"Rechtsboven met gouache: _OOM VAN DIERIK (WAARD) / _L.
Sebregts__><BR>rechtsonder met potlood: <i>M. HENDRICKX<_I>",inscriptions,Nederlands
4d062601-3044-5a15-8e74-1f5f932db9b3,tg:lhaq:8926,Marks,1,"Linksboven met potlood: _Romeo en Julia_

rechts naast de afbeelding: __L. Sebregts_ 51_

linksonder: _Montague / De H. F. Waeles_",inscriptions,Nederlands
2df7e58d-1308-5562-a1ce-c307787b4b01,tg:lhaq:6892,Marks,1,"Links onder de tekening met potlood: _Die Heilige Johanna b.3_;

rechts onder de tekening met potlood: _Hélène Gliewe_",inscriptions,Nederlands
e625361a-de20-56b3-9a45-64c2abe4079d,tg:lhaq:9008,Marks,1,Linksboven met potlood: _La Misericorde / La Suivante._,inscriptions,Nederlands
2408849f-099c-5a51-9183-59018e2c6b51,tg:lhaq:8394,Marks,1,"Links onder de tekening met potlood: _Mevr. Pilatus_

rechts onder de tekening met potlood: _Mevrouw Pilatus / I._",inscriptions,Nederlands
ec2ca4fc-6551-5ef0-9716-5fed7b4258b5,tg:lhaq:8681,Marks,2,Rechts onder met blauw kleurpotlood: _MEVROUW DE OVERSTE_,inscriptions,Nederlands
c52f258b-05e0-5fe2-892a-d0eaa8d7b3e5,tg:lhaq:8402,Marks,1,Rechts onder de tekening met verf: _diable III_,inscriptions,Nederlands
d1010bec-1453-5404-b4d7-e1182d02c1d6,tg:lhaq:8547,Marks,1,Rechts onder in de afbeelding met inkt: _Inn - Servant_,inscriptions,Nederlands
505e0b5c-1f77-5f57-9bed-daf42810853c,tg:lhaq:8793,Marks,1,"Boven met balpen: _De Appelboom. / Teirlinck._

linksonder met potlood: _de dood_

rechtsonder: _de duivel_",inscriptions,Nederlands
269cee99-d826-53fd-9b86-2161b159e369,tg:lhaq:2371,Marks,1,"Links onder: _ Het Handelsblad_

Rechts onder:_Le Matin_",inscriptions,Nederlands
d9302f84-2e8d-5168-bffd-88ca481c673d,tg:lhaq:8906,Marks,1,"Rechts naast de afbeelding met potlood: _zakken in rok_

rechtsonder met potlood: _Kopecka / in (het glas)_

op de achterkant van het blad met potlood: _privé bezit L. Sebregts_",inscriptions,Nederlands
d1ac254b-fed4-5c93-ae87-6e24876d4ec9,tg:lhaq:8785,Marks,1,"Boven in de afbeelding met plakkaatverf: _STAD ANTWERPEN / GULDEN SPOREN
VIERING_

onder: _EGMONT_",inscriptions,Nederlands
d2ec5af7-2128-5a68-935f-16cbbdc30394,tg:lhaq:1398,Marks,2,l.b.: _E. Schuyten_,inscriptions,Nederlands
1c4318d7-6f9d-5ba2-ba12-1ed4163a336c,tg:lhaq:8910,Marks,1,"Rechtsboven met potlood: _stijl voor de burgers / (veel fluweel en boordlint_

rechtsonder naast de afbeelding met balpen: _jonge man_

op de achterkant van het blad met potlood: _privé bezit L. Sebregts_",inscriptions,Nederlands
b39099c6-a388-5af8-8626-0f145d08bd43,tg:lhaq:9317,Marks,1,Rechtsonder: _Max V. Dam / Mei 36 / Junie / Voor Jet,inscriptions,Nederlands
398b321c-d4df-5398-988d-07c22137a0ee,tg:lhaq:8855,Marks,1,"Links naast de afbeelding met potlood: _leder_

linksonder: _**Smid**_",inscriptions,Nederlands
8b9934e0-ddf2-50f4-abb0-dac0c392145e,tg:lhaq:8506,Marks,1,Links onder op de gouache met een stempel: _Atelier V. THONET_,inscriptions,Nederlands
916d5ab5-de0e-50b9-86fc-f59e684d2a46,tg:lhaq:7309,Marks,2,Titel op de broek.,inscriptions,Nederlands
85d2ef05-d7a3-5c84-b5f6-20c23550f64f,tg:lhaq:8382,Marks,1,"Links onder de tekening met potlood: _Van Mol_

met inkt _""""Leontientje"""" (Timmermans)_

rechts onder de tekening met potlood: _Antoon_",inscriptions,Nederlands
501c7580-ebf8-5adf-b5cb-97b4e075e7e3,tg:lhaq:8678,Marks,2,Rechts onder met blauw kleurpotlood: _BRAUN_,inscriptions,Nederlands
f6e86625-02ad-5e0f-88b6-aefef9df8239,tg:lhaq:9069,Marks,2,"Rechtsonder: _Paul Snoek, 73_",inscriptions,Nederlands
b434fa09-0a28-5199-930a-905267fae26d,tg:lhaq:9439,Marks,1,Rechtsonder: _hcp_,inscriptions,Nederlands
31441cf2-3f1a-5983-a02a-06ea12c49ca7,tg:lhaq:21,Marks,1,"**Recto:** Rechts onder in de tekening met balpen: _Cornet / Fernand_;

  
**Verso:** Links onder met balpen: _CORNET FERNAND / 72 / Frans Van Immerseel
/ Kunstschilder / Glazenier / Architect Stoet .. enz ..._",inscriptions,Nederlands
a5d548b4-5f62-5a54-8e2c-59b61c0e3eb6,tg:lhaq:8697,Marks,1,"Onder de afbeelding met inkt: _""""TRIOMF VAN DE GEEST""""_ _Pip WOUTERS / W.
KERSTERS_ _-MASSA-_ _janvaerten 62_",inscriptions,Nederlands
1a71cfaa-d538-532e-92d4-0e1a4b5c1022,tg:lhaq:8551,Marks,1,"Boven de afbeelding met potlood: _Lionel Spiess_

rechts onder de afbeelding met inkt: _Inn - First Tippler_",inscriptions,Nederlands
ffc733e7-294a-540b-bb00-79836dd01a32,tg:lhaq:8746,Marks,2,"Linksonder met balpen: _Luc Philips_

rechtsonder: _Shylock_",inscriptions,Nederlands
dbca1a4c-bf14-578b-a1b9-bf72bf8a0ff9,tg:lhaq:8316,Marks,1,"Links onder de tekening met inkt: _ZWARTE HOSTIËN_;

rechts onder de tekening met inkt: Nr 2",inscriptions,Nederlands
0d41293c-3c7c-55b7-8f15-3e6d214752d4,tg:lhaq:9012,Marks,1,"Linksboven met potlood: _oorlogsmannen._

rechtsboven: __Russisch Offisier_ / _1e bedrijf__

rechtsonder: __L. Sebregts__",inscriptions,Nederlands
77628abe-48bc-56c8-90b0-f74a14b189bd,tg:lhaq:8879,Marks,1,Rechtsboven met potlood: _Joffer_,inscriptions,Nederlands
0071d2ab-eb7b-548d-9a5e-48517726ac59,tg:lhaq:8896,Marks,1,"Rechts naast de afbeelding met potlood: _""""Macbeth """" / Een dame_

rechtsonder: _L Sebregts_

op de achter kant van het blad met potlood: _privé bezit L. Sebregts_",inscriptions,Nederlands
638739d8-5291-57ed-b0bc-2b36ca02ff30,tg:lhaq:6888,Marks,1,"Rechts naast de tekening met potlood: _Voor het 11° taf. is de witte boom
weg_;

links onder de tekening met potlood: _b. 10. 11. / (b. 11 / 10-11_;

rechts onder de tekening met potlood: _Hélène Gliewe / 1942_",inscriptions,Nederlands
4ee4c3aa-bb54-50cf-8c80-b9325efa1a95,tg:lhaq:7260,Marks,2,geen.,inscriptions,Nederlands
c11964de-aec9-543a-9f0d-ed7057f03dd8,tg:lhaq:5123,Marks,1,Links onder: _[Oogst] 1917 / JB,inscriptions,Nederlands
d89d67d2-f4db-5308-8ffa-035bebf5a6f6,tg:lhaq:9415,Marks,1,Rechts onderaan monogram Alfred Ost.,inscriptions,Nederlands
d89d67d2-f4db-5308-8ffa-035bebf5a6f6,tg:lhaq:9415,Marks,2,Op de achterzijde ook monogram Alfred Ost,inscriptions,Nederlands
d89d67d2-f4db-5308-8ffa-035bebf5a6f6,tg:lhaq:9415,Marks,3,"Op de achterzijde datumvermelding : 1913.  
",inscriptions,Nederlands
8ce79109-c769-52ef-9df5-6507ef1fc890,tg:lhaq:9383,Marks,1,"Op de achterzijde: _Niko Klerks '63_   
_I_ 
",inscriptions,Nederlands
6c736123-b977-518a-9f93-44d41cc057ea,tg:lhaq:8707,Marks,1,"Boven in het midden met balpen: _IV - VI_

links onder met inkt: _De Knecht van twee Meesters van Goldoni_

_Decor Lode Sebregts_

_ Beggaardestraat 8 Antwerpen._",inscriptions,Nederlands
16476063-9885-52da-8584-492359730668,tg:lhaq:8357,Marks,2,"Rechts boven de tekening met inkt: _""""Mij is de klok""""

_Kerstman_",inscriptions,Nederlands
