ResourceID,brocade.id,card,order,source_code,ire.isaar.uuid,ISAAR Brocade ID,Original Entity Type,Original Entity Widget,Original Entity Identifier
735a394a-dd03-5cd0-b1e8-50b90936b68c,tg:lhaq:6846,e73_OriginalBrocade,5,vb,0b939d98-855a-5295-87fa-14c29c88361b,au::22381:1,keywords,"dlod={""suggest"":[""/agents/corporate_entities/2394767"",""au::22381"",""au::22381:1"",""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""Koninklijke Nederlandse Schouwburg""],""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/2394767"",""id"":""au::22381:1"",""isCapacity"":false}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b
735a394a-dd03-5cd0-b1e8-50b90936b68c,tg:lhaq:6846,e73_OriginalBrocade,6,vb,bf702a1c-9bac-5ce0-8f11-1507f9640b16,au::2742:1,keywords,"dlod={""suggest"":[""/agents/people/293394"",""au::2742"",""au::2742:1"",""ark:/83110/x0/bf702a1c-9bac-5ce0-8f11-1507f9640b16"",""Frans van den Brande""],""name"":""Frans van den Brande"",""ark"":""ark:/83110/x0/bf702a1c-9bac-5ce0-8f11-1507f9640b16"",""uri"":""/agents/people/293394"",""id"":""au::2742:1"",""isCapacity"":false}",ark:/83110/x0/bf702a1c-9bac-5ce0-8f11-1507f9640b16
735a394a-dd03-5cd0-b1e8-50b90936b68c,tg:lhaq:6846,e73_OriginalBrocade,7,vb,821e3353-5000-5225-a2bf-f2e352342493,au::7539:1,keywords,"dlod={""suggest"":[""/agents/people/806673"",""au::7539"",""au::7539:1"",""ark:/83110/x0/821e3353-5000-5225-a2bf-f2e352342493"",""Charles Gilhuys""],""name"":""Charles Gilhuys"",""ark"":""ark:/83110/x0/821e3353-5000-5225-a2bf-f2e352342493"",""uri"":""/agents/people/806673"",""id"":""au::7539:1"",""isCapacity"":false}",ark:/83110/x0/821e3353-5000-5225-a2bf-f2e352342493
735a394a-dd03-5cd0-b1e8-50b90936b68c,tg:lhaq:6846,e73_OriginalBrocade,8,vb,486b5c89-cf20-5eec-810b-98d03e31fca8,au::7673:1,keywords,"dlod={""suggest"":[""/agents/people/821011"",""au::7673"",""au::7673:1"",""ark:/83110/x0/486b5c89-cf20-5eec-810b-98d03e31fca8"",""Johann Wolfgang von Goethe""],""name"":""Johann Wolfgang von Goethe"",""ark"":""ark:/83110/x0/486b5c89-cf20-5eec-810b-98d03e31fca8"",""uri"":""/agents/people/821011"",""id"":""au::7673:1"",""isCapacity"":false}",ark:/83110/x0/486b5c89-cf20-5eec-810b-98d03e31fca8
735a394a-dd03-5cd0-b1e8-50b90936b68c,tg:lhaq:6846,e73_OriginalBrocade,9,vb,169af40a-c522-5d7c-b563-b11e3c727278,au::7743:1,keywords,"dlod={""suggest"":[""/agents/people/828501"",""au::7743"",""au::7743:1"",""ark:/83110/x0/169af40a-c522-5d7c-b563-b11e3c727278"",""Maurits Goossens""],""name"":""Maurits Goossens"",""ark"":""ark:/83110/x0/169af40a-c522-5d7c-b563-b11e3c727278"",""uri"":""/agents/people/828501"",""id"":""au::7743:1"",""isCapacity"":false}",ark:/83110/x0/169af40a-c522-5d7c-b563-b11e3c727278
c543149c-c60d-5b26-82ea-bbb50f923bfc,tg:lhaq:8888,e73_OriginalBrocade,2,vb,af7dde23-0642-539d-bcf1-434ada82e61a,au::11968:1,keywords,"dlod={""suggest"":[""/agents/people/1280576"",""au::11968"",""au::11968:1"",""ark:/83110/x0/af7dde23-0642-539d-bcf1-434ada82e61a"",""Leo Madder""],""name"":""Leo Madder"",""ark"":""ark:/83110/x0/af7dde23-0642-539d-bcf1-434ada82e61a"",""uri"":""/agents/people/1280576"",""id"":""au::11968:1"",""isCapacity"":false}",ark:/83110/x0/af7dde23-0642-539d-bcf1-434ada82e61a
c543149c-c60d-5b26-82ea-bbb50f923bfc,tg:lhaq:8888,e73_OriginalBrocade,3,vb,ac92ef70-ff90-5587-bcf9-9d972c08469a,au::21564:1,keywords,"dlod={""suggest"":[""/agents/people/2307348"",""au::21564"",""au::21564:1"",""ark:/83110/x0/ac92ef70-ff90-5587-bcf9-9d972c08469a"",""Eugène A. Winters""],""name"":""Eugène A. Winters"",""ark"":""ark:/83110/x0/ac92ef70-ff90-5587-bcf9-9d972c08469a"",""uri"":""/agents/people/2307348"",""id"":""au::21564:1"",""isCapacity"":false}",ark:/83110/x0/ac92ef70-ff90-5587-bcf9-9d972c08469a
c543149c-c60d-5b26-82ea-bbb50f923bfc,tg:lhaq:8888,e73_OriginalBrocade,4,vb,0b939d98-855a-5295-87fa-14c29c88361b,au::22381:1,keywords,"dlod={""suggest"":[""/agents/corporate_entities/2394767"",""au::22381"",""au::22381:1"",""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""Koninklijke Nederlandse Schouwburg""],""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/2394767"",""id"":""au::22381:1"",""isCapacity"":false}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b
c543149c-c60d-5b26-82ea-bbb50f923bfc,tg:lhaq:8888,e73_OriginalBrocade,5,vb,027beecc-1314-59ee-ba8f-552ffa834f10,au::8854:1,keywords,"dlod={""suggest"":[""/agents/people/947378"",""au::8854"",""au::8854:1"",""ark:/83110/x0/027beecc-1314-59ee-ba8f-552ffa834f10"",""Patrick Hiketick""],""name"":""Patrick Hiketick"",""ark"":""ark:/83110/x0/027beecc-1314-59ee-ba8f-552ffa834f10"",""uri"":""/agents/people/947378"",""id"":""au::8854:1"",""isCapacity"":false}",ark:/83110/x0/027beecc-1314-59ee-ba8f-552ffa834f10
132c4bbc-5c0b-5e3c-95e6-1ec56cead60a,tg:lhaq:8754,e73_OriginalBrocade,2,vb,d5282c70-f348-55e7-8692-6074bc86a69e,au::16900:1,keywords,"dlod={""suggest"":[""/agents/people/1808300"",""au::16900"",""au::16900:1"",""ark:/83110/x0/d5282c70-f348-55e7-8692-6074bc86a69e"",""William Shakespeare""],""name"":""William Shakespeare"",""ark"":""ark:/83110/x0/d5282c70-f348-55e7-8692-6074bc86a69e"",""uri"":""/agents/people/1808300"",""id"":""au::16900:1"",""isCapacity"":false}",ark:/83110/x0/d5282c70-f348-55e7-8692-6074bc86a69e
132c4bbc-5c0b-5e3c-95e6-1ec56cead60a,tg:lhaq:8754,e73_OriginalBrocade,3,vb,0b939d98-855a-5295-87fa-14c29c88361b,au::22381:1,keywords,"dlod={""suggest"":[""/agents/corporate_entities/2394767"",""au::22381"",""au::22381:1"",""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""Koninklijke Nederlandse Schouwburg""],""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/2394767"",""id"":""au::22381:1"",""isCapacity"":false}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b
59c82674-92dc-56f8-bfa0-d83a226450f2,tg:lhaq:8744,e73_OriginalBrocade,2,vb,d5282c70-f348-55e7-8692-6074bc86a69e,au::16900:1,keywords,"dlod={""suggest"":[""/agents/people/1808300"",""au::16900"",""au::16900:1"",""ark:/83110/x0/d5282c70-f348-55e7-8692-6074bc86a69e"",""William Shakespeare""],""name"":""William Shakespeare"",""ark"":""ark:/83110/x0/d5282c70-f348-55e7-8692-6074bc86a69e"",""uri"":""/agents/people/1808300"",""id"":""au::16900:1"",""isCapacity"":false}",ark:/83110/x0/d5282c70-f348-55e7-8692-6074bc86a69e
59c82674-92dc-56f8-bfa0-d83a226450f2,tg:lhaq:8744,e73_OriginalBrocade,3,vb,0b939d98-855a-5295-87fa-14c29c88361b,au::22381:1,keywords,"dlod={""suggest"":[""/agents/corporate_entities/2394767"",""au::22381"",""au::22381:1"",""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""Koninklijke Nederlandse Schouwburg""],""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/2394767"",""id"":""au::22381:1"",""isCapacity"":false}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b
59c82674-92dc-56f8-bfa0-d83a226450f2,tg:lhaq:8744,e73_OriginalBrocade,4,vb,b2ab63d7-c621-50cc-9010-a833ad909fa0,au::3129:1,keywords,"dlod={""suggest"":[""/agents/people/334803"",""au::3129"",""au::3129:1"",""ark:/83110/x0/b2ab63d7-c621-50cc-9010-a833ad909fa0"",""Julienne de Bruyn""],""name"":""Julienne de Bruyn"",""ark"":""ark:/83110/x0/b2ab63d7-c621-50cc-9010-a833ad909fa0"",""uri"":""/agents/people/334803"",""id"":""au::3129:1"",""isCapacity"":false}",ark:/83110/x0/b2ab63d7-c621-50cc-9010-a833ad909fa0
19b37ec2-df19-5bca-897c-20a08d2c43c4,tg:lhaq:9138,e73_OriginalBrocade,2,vb,a6e0ad78-412a-50f3-b9f1-9227aec550a6,au::8649:1,keywords,"dlod={""suggest"":[""/agents/people/925443"",""au::8649"",""au::8649:1"",""ark:/83110/x0/a6e0ad78-412a-50f3-b9f1-9227aec550a6"",""Herwig Hensen""],""name"":""Herwig Hensen"",""ark"":""ark:/83110/x0/a6e0ad78-412a-50f3-b9f1-9227aec550a6"",""uri"":""/agents/people/925443"",""id"":""au::8649:1"",""isCapacity"":false}",ark:/83110/x0/a6e0ad78-412a-50f3-b9f1-9227aec550a6
7e523bd0-3e26-5b79-99c7-a53ae1773935,tg:lhaq:9040,e73_OriginalBrocade,2,vb,58cd0bed-69fb-5831-ae97-e0194d3e6f2a,au::10295:1,keywords,"dlod={""suggest"":[""/agents/corporate_entities/1101565"",""au::10295"",""au::10295:1"",""ark:/83110/x0/58cd0bed-69fb-5831-ae97-e0194d3e6f2a"",""Kindervreugd""],""name"":""Kindervreugd"",""ark"":""ark:/83110/x0/58cd0bed-69fb-5831-ae97-e0194d3e6f2a"",""uri"":""/agents/corporate_entities/1101565"",""id"":""au::10295:1"",""isCapacity"":false}",ark:/83110/x0/58cd0bed-69fb-5831-ae97-e0194d3e6f2a
7e523bd0-3e26-5b79-99c7-a53ae1773935,tg:lhaq:9040,e73_OriginalBrocade,3,vb,fc202db0-a9c1-578f-82b8-87fa8d25d49e,au::17416:1,keywords,"dlod={""suggest"":[""/agents/corporate_entities/1863512"",""au::17416"",""au::17416:1"",""ark:/83110/x0/fc202db0-a9c1-578f-82b8-87fa8d25d49e"",""Sportpaleis""],""name"":""Sportpaleis"",""ark"":""ark:/83110/x0/fc202db0-a9c1-578f-82b8-87fa8d25d49e"",""uri"":""/agents/corporate_entities/1863512"",""id"":""au::17416:1"",""isCapacity"":false}",ark:/83110/x0/fc202db0-a9c1-578f-82b8-87fa8d25d49e
c4e0f8cb-5530-59b7-9d96-c189b5844ba2,tg:lhaq:8959,e73_OriginalBrocade,2,vb,0b939d98-855a-5295-87fa-14c29c88361b,au::22381:1,keywords,"dlod={""suggest"":[""/agents/corporate_entities/2394767"",""au::22381"",""au::22381:1"",""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""Koninklijke Nederlandse Schouwburg""],""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/2394767"",""id"":""au::22381:1"",""isCapacity"":false}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b
c4e0f8cb-5530-59b7-9d96-c189b5844ba2,tg:lhaq:8959,e73_OriginalBrocade,3,vb,3dcb11a9-f226-5b0d-a7f0-7507b9e931af,au::4186:1,keywords,"dlod={""suggest"":[""/agents/people/447902"",""au::4186"",""au::4186:1"",""ark:/83110/x0/3dcb11a9-f226-5b0d-a7f0-7507b9e931af"",""Colijn van Rijssele""],""name"":""Colijn van Rijssele"",""ark"":""ark:/83110/x0/3dcb11a9-f226-5b0d-a7f0-7507b9e931af"",""uri"":""/agents/people/447902"",""id"":""au::4186:1"",""isCapacity"":false}",ark:/83110/x0/3dcb11a9-f226-5b0d-a7f0-7507b9e931af
0ea6dab1-abcd-5a8a-a26e-4e3c724c772c,tg:lhaq:8695,e73_OriginalBrocade,3,vb,2bc2b761-9075-5d10-88fa-ea42cfc24162,au::10199:1,keywords,"dlod={""suggest"":[""/agents/people/1091293"",""au::10199"",""au::10199:1"",""ark:/83110/x0/2bc2b761-9075-5d10-88fa-ea42cfc24162"",""Willem Kersters""],""name"":""Willem Kersters"",""ark"":""ark:/83110/x0/2bc2b761-9075-5d10-88fa-ea42cfc24162"",""uri"":""/agents/people/1091293"",""id"":""au::10199:1"",""isCapacity"":false}",ark:/83110/x0/2bc2b761-9075-5d10-88fa-ea42cfc24162
334956c1-a4ae-5bdf-ad74-55271b46deb8,tg:lhaq:8685,e73_OriginalBrocade,2,vb,0b939d98-855a-5295-87fa-14c29c88361b,au::22381:1,keywords,"dlod={""suggest"":[""/agents/corporate_entities/2394767"",""au::22381"",""au::22381:1"",""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""Koninklijke Nederlandse Schouwburg""],""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/2394767"",""id"":""au::22381:1"",""isCapacity"":false}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b
30105cee-8edd-5130-98f6-31fab7e2c6c5,tg:lhaq:8671,e73_OriginalBrocade,2,vb,d3aa0fb5-6a64-5034-8071-271866f8bd09,au::1943:1,keywords,"dlod={""suggest"":[""/agents/people/207901"",""au::1943"",""au::1943:1"",""ark:/83110/x0/d3aa0fb5-6a64-5034-8071-271866f8bd09"",""Stella Blanchart""],""name"":""Stella Blanchart"",""ark"":""ark:/83110/x0/d3aa0fb5-6a64-5034-8071-271866f8bd09"",""uri"":""/agents/people/207901"",""id"":""au::1943:1"",""isCapacity"":false}",ark:/83110/x0/d3aa0fb5-6a64-5034-8071-271866f8bd09
30105cee-8edd-5130-98f6-31fab7e2c6c5,tg:lhaq:8671,e73_OriginalBrocade,3,vb,0b939d98-855a-5295-87fa-14c29c88361b,au::22381:1,keywords,"dlod={""suggest"":[""/agents/corporate_entities/2394767"",""au::22381"",""au::22381:1"",""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""Koninklijke Nederlandse Schouwburg""],""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/2394767"",""id"":""au::22381:1"",""isCapacity"":false}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b
70535b83-3cf8-5e83-a42d-551a93e15466,tg:lhaq:6879,e73_OriginalBrocade,2,vb,0b939d98-855a-5295-87fa-14c29c88361b,au::22381:1,keywords,"dlod={""suggest"":[""/agents/corporate_entities/2394767"",""au::22381"",""au::22381:1"",""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""Koninklijke Nederlandse Schouwburg""],""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/2394767"",""id"":""au::22381:1"",""isCapacity"":false}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b
70535b83-3cf8-5e83-a42d-551a93e15466,tg:lhaq:6879,e73_OriginalBrocade,3,vb,9bab4f59-ce41-56e2-adda-011c22e5af75,au::9317:1,keywords,"dlod={""suggest"":[""/agents/people/996919"",""au::9317"",""au::9317:1"",""ark:/83110/x0/9bab4f59-ce41-56e2-adda-011c22e5af75"",""Hendrik Ibsen""],""name"":""Hendrik Ibsen"",""ark"":""ark:/83110/x0/9bab4f59-ce41-56e2-adda-011c22e5af75"",""uri"":""/agents/people/996919"",""id"":""au::9317:1"",""isCapacity"":false}",ark:/83110/x0/9bab4f59-ce41-56e2-adda-011c22e5af75
a91f2588-51b9-5a52-bbac-19b8e75dff8a,tg:lhaq:8904,e73_OriginalBrocade,2,vb,fcf9196a-460b-5460-af05-e148f424b986,au::19122:1,keywords,"dlod={""suggest"":[""/agents/people/2046054"",""au::19122"",""au::19122:1"",""ark:/83110/x0/fcf9196a-460b-5460-af05-e148f424b986"",""Robert van der Veken""],""name"":""Robert van der Veken"",""ark"":""ark:/83110/x0/fcf9196a-460b-5460-af05-e148f424b986"",""uri"":""/agents/people/2046054"",""id"":""au::19122:1"",""isCapacity"":false}",ark:/83110/x0/fcf9196a-460b-5460-af05-e148f424b986
a91f2588-51b9-5a52-bbac-19b8e75dff8a,tg:lhaq:8904,e73_OriginalBrocade,3,vb,0b939d98-855a-5295-87fa-14c29c88361b,au::22381:1,keywords,"dlod={""suggest"":[""/agents/corporate_entities/2394767"",""au::22381"",""au::22381:1"",""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""Koninklijke Nederlandse Schouwburg""],""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/2394767"",""id"":""au::22381:1"",""isCapacity"":false}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b
a91f2588-51b9-5a52-bbac-19b8e75dff8a,tg:lhaq:8904,e73_OriginalBrocade,4,vb,b386c1d7-03a4-5dab-b656-199479555472,au::2795:1,keywords,"dlod={""suggest"":[""/agents/people/299065"",""au::2795"",""au::2795:1"",""ark:/83110/x0/b386c1d7-03a4-5dab-b656-199479555472"",""Bertolt Brecht""],""name"":""Bertolt Brecht"",""ark"":""ark:/83110/x0/b386c1d7-03a4-5dab-b656-199479555472"",""uri"":""/agents/people/299065"",""id"":""au::2795:1"",""isCapacity"":false}",ark:/83110/x0/b386c1d7-03a4-5dab-b656-199479555472
14e0172d-cdf0-5ff3-a7f2-444514a91909,tg:lhaq:5466,e73_OriginalBrocade,2,vb,83ce8541-289d-5d4b-9c4d-dcb5cf14d563,au::359:1,keywords,"dlod={""suggest"":[""/agents/people/38413"",""au::359"",""au::359:1"",""ark:/83110/x0/83ce8541-289d-5d4b-9c4d-dcb5cf14d563"",""Flor Alpaerts""],""name"":""Flor Alpaerts"",""ark"":""ark:/83110/x0/83ce8541-289d-5d4b-9c4d-dcb5cf14d563"",""uri"":""/agents/people/38413"",""id"":""au::359:1"",""isCapacity"":false}",ark:/83110/x0/83ce8541-289d-5d4b-9c4d-dcb5cf14d563
2ade8736-f14f-5c80-b19f-111bfcd41e28,tg:lhaq:8914,e73_OriginalBrocade,2,vb,d5282c70-f348-55e7-8692-6074bc86a69e,au::16900:1,keywords,"dlod={""suggest"":[""/agents/people/1808300"",""au::16900"",""au::16900:1"",""ark:/83110/x0/d5282c70-f348-55e7-8692-6074bc86a69e"",""William Shakespeare""],""name"":""William Shakespeare"",""ark"":""ark:/83110/x0/d5282c70-f348-55e7-8692-6074bc86a69e"",""uri"":""/agents/people/1808300"",""id"":""au::16900:1"",""isCapacity"":false}",ark:/83110/x0/d5282c70-f348-55e7-8692-6074bc86a69e
2ade8736-f14f-5c80-b19f-111bfcd41e28,tg:lhaq:8914,e73_OriginalBrocade,3,vb,0b939d98-855a-5295-87fa-14c29c88361b,au::22381:1,keywords,"dlod={""suggest"":[""/agents/corporate_entities/2394767"",""au::22381"",""au::22381:1"",""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""Koninklijke Nederlandse Schouwburg""],""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/2394767"",""id"":""au::22381:1"",""isCapacity"":false}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b
fce4d66d-6bb7-50d2-8291-4efb3f5e20d6,tg:lhaq:8966,e73_OriginalBrocade,2,vb,0b939d98-855a-5295-87fa-14c29c88361b,au::22381:1,keywords,"dlod={""suggest"":[""/agents/corporate_entities/2394767"",""au::22381"",""au::22381:1"",""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""Koninklijke Nederlandse Schouwburg""],""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/2394767"",""id"":""au::22381:1"",""isCapacity"":false}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b
fce4d66d-6bb7-50d2-8291-4efb3f5e20d6,tg:lhaq:8966,e73_OriginalBrocade,3,vb,3dcb11a9-f226-5b0d-a7f0-7507b9e931af,au::4186:1,keywords,"dlod={""suggest"":[""/agents/people/447902"",""au::4186"",""au::4186:1"",""ark:/83110/x0/3dcb11a9-f226-5b0d-a7f0-7507b9e931af"",""Colijn van Rijssele""],""name"":""Colijn van Rijssele"",""ark"":""ark:/83110/x0/3dcb11a9-f226-5b0d-a7f0-7507b9e931af"",""uri"":""/agents/people/447902"",""id"":""au::4186:1"",""isCapacity"":false}",ark:/83110/x0/3dcb11a9-f226-5b0d-a7f0-7507b9e931af
fce4d66d-6bb7-50d2-8291-4efb3f5e20d6,tg:lhaq:8966,e73_OriginalBrocade,4,vb,9ae26c5d-979c-5415-a411-b716f5d3f609,au::8609:1,keywords,"dlod={""suggest"":[""/agents/people/921163"",""au::8609"",""au::8609:1"",""ark:/83110/x0/9ae26c5d-979c-5415-a411-b716f5d3f609"",""Marcel Hendrickx""],""name"":""Marcel Hendrickx"",""ark"":""ark:/83110/x0/9ae26c5d-979c-5415-a411-b716f5d3f609"",""uri"":""/agents/people/921163"",""id"":""au::8609:1"",""isCapacity"":false}",ark:/83110/x0/9ae26c5d-979c-5415-a411-b716f5d3f609
