ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type
02f2f914-36b0-58b2-8a82-a1b5d2565a90,tg:lhaq:8399_#1,e22_AcquisitionNumbers,1,215082/46,aanwinst nummer
67c5b9b4-c0e8-5126-97e4-ebbefd9821bc,tg:lhaq:8389_#1,e22_AcquisitionNumbers,1,215082/36,aanwinst nummer
cf4709e1-0612-5671-a167-0ab37b5a70e4,tg:lhaq:8575_#1,e22_AcquisitionNumbers,1,215880/40A,aanwinst nummer
d63e8dfc-71c4-5bdb-af92-669e65d719fb,tg:lhaq:8565_#1,e22_AcquisitionNumbers,1,215880/31,aanwinst nummer
b5ff44aa-75c6-5fd9-beba-0029bdc26aef,tg:lhaq:8320_#1,e22_AcquisitionNumbers,1,37028/17,aanwinst nummer
9201ccdf-0dc1-5171-942f-c7fcc0487c6b,tg:lhaq:2583_#1,e22_AcquisitionNumbers,1,101672,aanwinst nummer
959621f3-6fa4-5268-8abc-f3c645ca1267,tg:lhaq:9271_#1,e22_AcquisitionNumbers,1,177571,aanwinst nummer
d0766e3e-440c-581f-a5fb-ff34a5fd9c2d,tg:lhaq:8881_#1,e22_AcquisitionNumbers,1,197408/89,aanwinst nummer
bb1624a1-ce4c-50b1-8974-efc55c1a6016,tg:lhaq:8891_#1,e22_AcquisitionNumbers,1,197408/99,aanwinst nummer
f28590e7-834e-5530-bba3-d9fc48936471,tg:lhaq:8070_#1,e22_AcquisitionNumbers,1,94221,aanwinst nummer
c2ff2725-2870-5510-9aa6-afbcb3a71c68,tg:lhaq:9121_#1,e22_AcquisitionNumbers,1,219084/b,aanwinst nummer
5ef0a0ef-0982-5482-9c1c-4f56135c1737,tg:lhaq:8553_#1,e22_AcquisitionNumbers,1,215880/23,aanwinst nummer
c3bdf3a0-53d4-5a34-b47a-7605825bcca9,tg:lhaq:8543_#1,e22_AcquisitionNumbers,1,215880/13,aanwinst nummer
6812a289-7d9a-538c-8712-4df82af3c7d2,tg:lhaq:8316_#1,e22_AcquisitionNumbers,1,37028/8,aanwinst nummer
39f716b5-0fa9-5498-86d8-39dc74bd5836,tg:lhaq:7619_#1,e22_AcquisitionNumbers,1,59937/2a3,aanwinst nummer
db3f6fe5-6fc7-571a-9475-7d2948c74400,tg:lhaq:6894_#1,e22_AcquisitionNumbers,1,174216/1,aanwinst nummer
7b7b0c17-452d-54f2-be96-f294e8531384,tg:lhaq:9386_#1,e22_AcquisitionNumbers,1,177576,aanwinst nummer
395758e1-c37d-5dbe-b202-c51261662f2c,tg:lhaq:6884_#1,e22_AcquisitionNumbers,1,174218/1,aanwinst nummer
944c0b3c-8944-5112-b003-d368bf43964a,tg:lhaq:4605_#1,e22_AcquisitionNumbers,1,53209,aanwinst nummer
e6b901d5-e0c1-53b8-84a1-3385ee3d7053,tg:lhaq:7348_#1,e22_AcquisitionNumbers,1,104358/8b,aanwinst nummer
b8d3468b-d4ea-537c-8ff4-dd16e099799c,tg:lhaq:8922_#1,e22_AcquisitionNumbers,1,197411/7,aanwinst nummer
5b45a6f2-a600-57f7-bfd2-d4f15435708a,tg:lhaq:8932_#1,e22_AcquisitionNumbers,1,197411/17,aanwinst nummer
8541a60e-f65e-5f24-9712-b0dee031af65,tg:lhaq:8598_#1,e22_AcquisitionNumbers,1,179361,aanwinst nummer
8d740b6d-70b5-5ab8-8bf8-a0d7f28623aa,tg:lhaq:8364_#1,e22_AcquisitionNumbers,1,215082/15,aanwinst nummer
1c172808-696a-5e1f-b5f8-fb205327bc2a,tg:lhaq:8374_#1,e22_AcquisitionNumbers,1,215082/21,aanwinst nummer
f0990b01-f6ab-51f9-9bd6-0801fe876a8a,tg:lhaq:8531_#1,e22_AcquisitionNumbers,1,215880/1,aanwinst nummer
50d06e0d-a2d9-5ec7-a8b2-86828eadc6eb,tg:lhaq:7636_#1,e22_AcquisitionNumbers,1,59937/2u,aanwinst nummer
15e9bee6-fca0-586b-9e59-cf1a2fb1a7db,tg:lhaq:8380_#1,e22_AcquisitionNumbers,1,215082/27,aanwinst nummer
2265ddeb-80f0-5a07-8cbf-9515f2da0e7c,tg:lhaq:8390_#1,e22_AcquisitionNumbers,1,215082/37,aanwinst nummer
ebcef51f-6b6d-5363-9dd6-e4271a86aa0b,tg:lhaq:8404_#1,e22_AcquisitionNumbers,1,215082/51,aanwinst nummer
3ebde3a5-efb7-53e6-9e04-07cd7a186b33,tg:lhaq:9278_#1,e22_AcquisitionNumbers,1,221093,aanwinst nummer
39b7a474-f5a5-5322-9877-f3ed096b778e,tg:lhaq:8762_#1,e22_AcquisitionNumbers,1,174222/16,aanwinst nummer
9a5f33aa-d676-507f-a056-ed886f77db20,tg:lhaq:8668_#1,e22_AcquisitionNumbers,1,44074/5,aanwinst nummer
4dd61b26-8a3b-57f3-9948-e536c00408c6,tg:lhaq:8700_#1,e22_AcquisitionNumbers,1,99068/7,aanwinst nummer
3c416148-d92e-540c-9848-66eeb1c91307,tg:lhaq:8678_#1,e22_AcquisitionNumbers,1,44074/15,aanwinst nummer
ab1c47cc-ad83-507a-9ccf-c363bf5ef1bc,tg:lhaq:9004_#1,e22_AcquisitionNumbers,1,197413/26,aanwinst nummer
2e5ec713-f402-5e37-a169-8a3bf6a4fbd7,tg:lhaq:9014_#1,e22_AcquisitionNumbers,1,197414/4,aanwinst nummer
ee40ac53-c130-5c03-a5e5-e8cb9763527f,tg:lhaq:2627_#1,e22_AcquisitionNumbers,1,102771/3,aanwinst nummer
ad817e41-f65a-5215-b864-0211e3b64848,tg:lhaq:8865_#1,e22_AcquisitionNumbers,1,197408/75,aanwinst nummer
33d02bf3-0d08-5640-b89c-54f3e6824157,tg:lhaq:1753_#1,e22_AcquisitionNumbers,1,37562,aanwinst nummer
ad9ca305-832d-5369-96e0-f5850e6a899a,tg:lhaq:8875_#1,e22_AcquisitionNumbers,1,197408/85A,aanwinst nummer
c5f2933f-d598-5b59-a9b7-bdb5aa18780e,tg:lhaq:7618_#1,e22_AcquisitionNumbers,1,59937/2a2,aanwinst nummer
c356c808-21b6-5d96-93ca-ed18d4f81075,tg:lhaq:4572_#1,e22_AcquisitionNumbers,1,106948/5,aanwinst nummer
6d586a39-148b-565e-abb1-7561d0069e80,tg:lhaq:6895_#1,e22_AcquisitionNumbers,1,174216/2,aanwinst nummer
e710b288-7e4c-5aee-a6ff-c05dd1864849,tg:lhaq:6621_#1,e22_AcquisitionNumbers,1,92953,aanwinst nummer
94cbbf56-6eb4-5418-8520-da60055ebecc,tg:lhaq:6944_#1,e22_AcquisitionNumbers,1,76467/3,aanwinst nummer
aa0df532-dabb-543b-be12-d0adbf51425f,tg:lhaq:8634_#1,e22_AcquisitionNumbers,1,101014,aanwinst nummer
080098f6-5787-5ba4-84b4-26a10acd0d82,tg:lhaq:8071_#1,e22_AcquisitionNumbers,1,68104,aanwinst nummer
31d3f547-a9a0-5e14-941e-e733917c313d,tg:lhaq:8890_#1,e22_AcquisitionNumbers,1,197408/98,aanwinst nummer
f485d139-be7c-55fa-a4c4-241607b5afe5,tg:lhaq:8317_#1,e22_AcquisitionNumbers,1,37028/14,aanwinst nummer
034241d5-817c-5c77-8514-584030397b9b,tg:lhaq:8542_#1,e22_AcquisitionNumbers,1,215880/12,aanwinst nummer
9130b288-c574-578f-a6f3-543ce686e897,tg:lhaq:8552_#1,e22_AcquisitionNumbers,1,215880/22,aanwinst nummer
a9f3936f-287e-587a-828b-e41ab35f952f,tg:lhaq:9058_#1,e22_AcquisitionNumbers,1,12989/3,aanwinst nummer
9996b066-6a6b-5e92-ac12-70b1900b1d18,tg:lhaq:8375_#1,e22_AcquisitionNumbers,1,215082/22,aanwinst nummer
3f22f79b-0179-5d7e-9ff0-4506e8ab9adc,tg:lhaq:8646_#1,e22_AcquisitionNumbers,1,100130,aanwinst nummer
9ac27085-e510-525d-a28d-7191fedbdeaa,tg:lhaq:8933_#1,e22_AcquisitionNumbers,1,197411/18,aanwinst nummer
f9ac3088-db84-55d5-8b87-d6c6ff155ead,tg:lhaq:8923_#1,e22_AcquisitionNumbers,1,197411/8,aanwinst nummer
7d0dd8e0-6873-5ba4-a454-294844e0f6a9,tg:lhaq:8787_#1,e22_AcquisitionNumbers,1,197406/3,aanwinst nummer
740260b3-abca-539c-9543-d7d26ac8715e,tg:lhaq:8328_#1,e22_AcquisitionNumbers,1,37028/16,aanwinst nummer
6e0a1614-4d0b-5117-a4f5-3b027f32f006,tg:lhaq:8338_#1,e22_AcquisitionNumbers,1,115882/4,aanwinst nummer
949b87b0-ad9d-5053-bdfe-b6f8e0e8249a,tg:lhaq:8405_#1,e22_AcquisitionNumbers,1,215082/52,aanwinst nummer
3d271c76-f031-5237-9ffb-712f9ff50d06,tg:lhaq:9067_#1,e22_AcquisitionNumbers,1,220639/1a-b,aanwinst nummer
37845534-8479-5b93-8bf8-fde53e691ef0,tg:lhaq:8763_#1,e22_AcquisitionNumbers,1,174222/17,aanwinst nummer
f9827045-bc4a-57e6-8867-0930424a85d4,tg:lhaq:9279_#1,e22_AcquisitionNumbers,1,177581,aanwinst nummer
44a9e22d-0865-5178-ac53-e495cd8bd943,tg:lhaq:7304_#1,e22_AcquisitionNumbers,1,104358/19,aanwinst nummer
89cbdb3a-75f2-53af-8c81-103f2e79142a,tg:lhaq:5564_#1,e22_AcquisitionNumbers,1,67556/4,aanwinst nummer
bb2e1e3b-4ae5-51e1-92c8-98e74c57a953,tg:lhaq:8816_#1,e22_AcquisitionNumbers,1,220476,aanwinst nummer
4a4ec3bf-20d6-56f6-af6d-074f3529e15b,tg:lhaq:8391_#1,e22_AcquisitionNumbers,1,215082/38,aanwinst nummer
6555d8fe-11b4-51f3-addd-b18d7e357359,tg:lhaq:8381_#1,e22_AcquisitionNumbers,1,215082/28,aanwinst nummer
d6ba6042-28d6-5ccc-8c27-7c6e3cde5afa,tg:lhaq:1446_#1,e22_AcquisitionNumbers,1,106846,aanwinst nummer
6b717e76-9dfe-59ee-8d05-45dc3cf696b4,tg:lhaq:7637_#1,e22_AcquisitionNumbers,1,59937/2v,aanwinst nummer
d2d428f7-393d-5410-bbbb-1c43f2e5ca47,tg:lhaq:8874_#1,e22_AcquisitionNumbers,1,197408/84,aanwinst nummer
ab7cf263-fda3-5ca3-9a98-f47e33127aef,tg:lhaq:8864_#1,e22_AcquisitionNumbers,1,197408/74,aanwinst nummer
529b31fe-4984-5ef2-8541-17e62c8cf8e2,tg:lhaq:1693_#1,e22_AcquisitionNumbers,1,199638/1,aanwinst nummer
5291b579-a836-5af5-b849-72d5c927f2b1,tg:lhaq:8679_#1,e22_AcquisitionNumbers,1,44074/16,aanwinst nummer
d46087ae-0a5f-50f5-960e-d9f63ced14e0,tg:lhaq:8701_#1,e22_AcquisitionNumbers,1,99068/8,aanwinst nummer
8b590cf1-eb72-54e5-a79a-27790f546509,tg:lhaq:9363_#1,e22_AcquisitionNumbers,1,221244/1-57,aanwinst nummer
8c6957d1-2dbc-5c64-af4c-e036b452f6d5,tg:lhaq:8669_#1,e22_AcquisitionNumbers,1,44074/6,aanwinst nummer
94c11c77-e55a-57c1-b1bd-9291391d9082,tg:lhaq:9015_#1,e22_AcquisitionNumbers,1,197414/5,aanwinst nummer
0d99606d-235e-5351-9658-b90c9141720e,tg:lhaq:9005_#1,e22_AcquisitionNumbers,1,197413/29,aanwinst nummer
3ab328d0-2310-5adc-a3d9-f558a6ecf9d1,tg:lhaq:8539_#1,e22_AcquisitionNumbers,1,215880/9,aanwinst nummer
054c349c-2aeb-5766-89e0-bac42cb4d703,tg:lhaq:9033_#1,e22_AcquisitionNumbers,1,197415/32,aanwinst nummer
72ddd87c-2017-5f63-a897-3423b5a619af,tg:lhaq:9023_#1,e22_AcquisitionNumbers,1,197415/13,aanwinst nummer
9141270e-968d-54dc-ad6b-51069f09a57b,tg:lhaq:8993_#1,e22_AcquisitionNumbers,1,197413/16,aanwinst nummer
38d3f12f-ce4f-5c72-b0ef-3c8965859641,tg:lhaq:8983_#1,e22_AcquisitionNumbers,1,197413/5,aanwinst nummer
7c92f812-d083-53dc-8ea2-c941728ebe00,tg:lhaq:6847_#1,e22_AcquisitionNumbers,1,212577/3,aanwinst nummer
46711e61-057a-52c0-bcf4-10401b8c7cb7,tg:lhaq:8852_#1,e22_AcquisitionNumbers,1,197408/63,aanwinst nummer
c5b2059a-be3f-5257-9d58-ce07e5f04f71,tg:lhaq:8842_#1,e22_AcquisitionNumbers,1,197408/55,aanwinst nummer
4a821d8e-feb1-530e-92ae-d73ff2d021aa,tg:lhaq:20_#1,e22_AcquisitionNumbers,1,196085/2,aanwinst nummer
bcc9325b-9af2-580c-adc8-4102ae729931,tg:lhaq:2662_#1,e22_AcquisitionNumbers,1,100712/2,aanwinst nummer
a3618727-bd74-501e-b68b-5ae4d41ea299,tg:lhaq:5317_#1,e22_AcquisitionNumbers,1,15183,aanwinst nummer
d5c31259-d568-51b3-aecc-b26653cd70b0,tg:lhaq:8684_#1,e22_AcquisitionNumbers,1,44074/21,aanwinst nummer
1216d8e6-d4c5-5ff5-9e52-06dda581a257,tg:lhaq:8694_#1,e22_AcquisitionNumbers,1,99068/1,aanwinst nummer
c259248c-cc87-573b-9db7-7274d924fa75,tg:lhaq:8958_#1,e22_AcquisitionNumbers,1,197412/34,aanwinst nummer
2dc60067-79bd-504f-8e56-763f28c2217d,tg:lhaq:8745_#1,e22_AcquisitionNumbers,1,174222/2,aanwinst nummer
1011a97f-b270-58ec-b933-60ec3d6e4aca,tg:lhaq:8755_#1,e22_AcquisitionNumbers,1,174222/11,aanwinst nummer
a1eb29d3-98d8-50b9-9269-bb8f21421055,tg:lhaq:8889_#1,e22_AcquisitionNumbers,1,197408/97,aanwinst nummer
cf371277-1aa3-5c41-839e-da6a9c8a37fb,tg:lhaq:8899_#1,e22_AcquisitionNumbers,1,197409/4,aanwinst nummer
12d3f2c5-d94f-5e60-86de-5023d9197da8,tg:lhaq:9051_#1,e22_AcquisitionNumbers,1,197417/8,aanwinst nummer
ca7b063b-7ddd-508a-a791-be9cb331bd84,tg:lhaq:9139_#1,e22_AcquisitionNumbers,1,218018/7,aanwinst nummer
f37d598b-1d2f-54a6-9995-b04b513ed48e,tg:lhaq:8915_#1,e22_AcquisitionNumbers,1,197411/2,aanwinst nummer
27d78e2c-9cd8-510f-88ac-c2c9b347427c,tg:lhaq:5467_#1,e22_AcquisitionNumbers,1,99191/10,aanwinst nummer
f50086fc-bab5-5a47-9b4f-894fb07ef63c,tg:lhaq:8905_#1,e22_AcquisitionNumbers,1,197410/2,aanwinst nummer
8ce2c650-32d4-5344-a263-dd4d7b090560,tg:lhaq:6900_#1,e22_AcquisitionNumbers,1,92882,aanwinst nummer
5ab82a65-d774-5648-a914-584374b35d4d,tg:lhaq:6878_#1,e22_AcquisitionNumbers,1,122913/6,aanwinst nummer
0168c646-d1aa-5726-93a5-0c8cd7a52304,tg:lhaq:8670_#1,e22_AcquisitionNumbers,1,44074/7,aanwinst nummer
e813c215-f517-5da8-a012-34dfef818e99,tg:lhaq:8506_#1,e22_AcquisitionNumbers,1,215879/26,aanwinst nummer
fde7afb8-6f27-5ea4-9e9f-ec98d8714e83,tg:lhaq:8353_#1,e22_AcquisitionNumbers,1,215082/4,aanwinst nummer
bdf06050-facd-5b32-b9a3-60ba1dc45425,tg:lhaq:2928_#1,e22_AcquisitionNumbers,1,60829/74,aanwinst nummer
4d071d05-62ab-55e9-8216-65194f82d322,tg:lhaq:8564_#1,e22_AcquisitionNumbers,1,215880/30,aanwinst nummer
341f3a77-6e92-5bdf-b694-77a84144b46d,tg:lhaq:8574_#1,e22_AcquisitionNumbers,1,215880/39,aanwinst nummer
83819bbe-df14-57a5-85d5-d76daa46fb76,tg:lhaq:9106_#1,e22_AcquisitionNumbers,1,220749,aanwinst nummer
4a467e6c-9050-5a91-9163-77b9db29bcf7,tg:lhaq:9270_#1,e22_AcquisitionNumbers,1,177571/1-3,aanwinst nummer
591bef11-c4db-5a16-a651-5a88e844762a,tg:lhaq:6193_#1,e22_AcquisitionNumbers,1,107890/9,aanwinst nummer
37575b2b-3604-5f25-935a-8812bad608b1,tg:lhaq:7548_#1,e22_AcquisitionNumbers,1,109863/7,aanwinst nummer
d4ebdedb-8650-5dfb-8bff-0e5e12f32e1e,tg:lhaq:5338_#1,e22_AcquisitionNumbers,1,195658/17,aanwinst nummer
2b81356e-5a2d-5a96-bd0e-b497ae34d7c4,tg:lhaq:7265_#1,e22_AcquisitionNumbers,1,104373/8,aanwinst nummer
940efd7d-ec1f-56c7-a919-4acb8a4b5c96,tg:lhaq:4067_#1,e22_AcquisitionNumbers,1,203500/3,aanwinst nummer
ad5f4617-0daa-5c11-9331-dd5533ae1c74,tg:lhaq:8388_#1,e22_AcquisitionNumbers,1,215082/35,aanwinst nummer
ed5df80e-bd7e-560e-aea7-1fa232d4f290,tg:lhaq:8398_#1,e22_AcquisitionNumbers,1,215082/45,aanwinst nummer
2070d5e0-9159-5e00-9a83-5899ed63d22e,tg:lhaq:6419_#1,e22_AcquisitionNumbers,1,37028/12,aanwinst nummer
2f699e10-2806-595e-b97f-c479551037ea,tg:lhaq:2381_#1,e22_AcquisitionNumbers,1,75371,aanwinst nummer
764ea0fd-0264-5f4a-976d-fe4f69d4e225,tg:lhaq:2391_#1,e22_AcquisitionNumbers,1,202843,aanwinst nummer
0ca94f03-7d50-568f-bfc1-54adfb905002,tg:lhaq:8998_#1,e22_AcquisitionNumbers,1,197413/22,aanwinst nummer
8b17ddf9-53a1-5306-b78f-77e133562680,tg:lhaq:8377_#1,e22_AcquisitionNumbers,1,215082/24,aanwinst nummer
242b6bb1-be22-5537-88ca-3f77150444a8,tg:lhaq:8532_#1,e22_AcquisitionNumbers,1,215880/2,aanwinst nummer
c86f8b5b-3bf2-53db-a89b-c865ba2f8f4b,tg:lhaq:9140_#1,e22_AcquisitionNumbers,1,218018/8,aanwinst nummer
3b137c1b-56dc-5d47-bd6e-284319ac18bb,tg:lhaq:3311_#1,e22_AcquisitionNumbers,1,53534/4,aanwinst nummer
8f40db12-05fa-5708-8367-af389061eaa7,tg:lhaq:8785_#1,e22_AcquisitionNumbers,1,197406/2,aanwinst nummer
1431b181-d1a3-55e5-b7d8-4a51254211cd,tg:lhaq:8859_#1,e22_AcquisitionNumbers,1,197408/69,aanwinst nummer
d1ecab17-9bf6-535a-a80d-9eaef09f23b7,tg:lhaq:8931_#1,e22_AcquisitionNumbers,1,197411/16,aanwinst nummer
d85fe416-3926-5208-bfd5-ff94b516e07c,tg:lhaq:8849_#1,e22_AcquisitionNumbers,1,197408/60,aanwinst nummer
81c73648-90fb-5785-aa9f-e69384b44ff7,tg:lhaq:6887_#1,e22_AcquisitionNumbers,1,174218/2,aanwinst nummer
d5d42cac-752e-597b-9d53-951936e452ee,tg:lhaq:8550_#1,e22_AcquisitionNumbers,1,215880/20,aanwinst nummer
9e1d849a-5a86-5f02-beb1-a646a54fcf90,tg:lhaq:8540_#1,e22_AcquisitionNumbers,1,215880/10,aanwinst nummer
9bfae738-33d2-5e3f-a62d-72e62add30fc,tg:lhaq:8315_#1,e22_AcquisitionNumbers,1,37028/6,aanwinst nummer
14414185-22a8-5f87-8159-58edc18a250b,tg:lhaq:8882_#1,e22_AcquisitionNumbers,1,197408/90,aanwinst nummer
3a9c0811-a89d-5ded-83dc-48ab194f9e93,tg:lhaq:3791_#1,e22_AcquisitionNumbers,1,146787,aanwinst nummer
3d814e4e-1e80-5798-abd8-57ae6594c20b,tg:lhaq:8866_#1,e22_AcquisitionNumbers,1,197408/76,aanwinst nummer
21aed324-2c26-5222-8872-42f0d7a4ad1e,tg:lhaq:8876_#1,e22_AcquisitionNumbers,1,197408/85B,aanwinst nummer
133910bd-97c1-5cd7-a576-01861a108b80,tg:lhaq:8358_#1,e22_AcquisitionNumbers,1,215082/9,aanwinst nummer
fcf0d354-c98b-55eb-96aa-ae3e0cde144d,tg:lhaq:9007_#1,e22_AcquisitionNumbers,1,197413/31,aanwinst nummer
0e1112a6-f40e-518f-93b2-76c5f729d280,tg:lhaq:2839_#1,e22_AcquisitionNumbers,1,43157/3,aanwinst nummer
29417640-5031-5263-99ab-59cc63ae0c53,tg:lhaq:9017_#1,e22_AcquisitionNumbers,1,197414/7,aanwinst nummer
b12d4695-9c4d-5084-8455-25c86c667068,tg:lhaq:6873_#1,e22_AcquisitionNumbers,1,122913/1,aanwinst nummer
4d55b517-3709-5e3e-9ef0-76009770865c,tg:lhaq:8703_#1,e22_AcquisitionNumbers,1,106050,aanwinst nummer
6062f27e-336b-537f-b86a-078a9d8ce78b,tg:lhaq:8771_#1,e22_AcquisitionNumbers,1,174222/27,aanwinst nummer
82fc3f1a-99a4-5dac-b952-0cbe8d660d04,tg:lhaq:9313_#1,e22_AcquisitionNumbers,1,221122,aanwinst nummer
6bc2a5d3-70d4-539b-b483-d2cbac125516,tg:lhaq:8761_#1,e22_AcquisitionNumbers,1,174222/19,aanwinst nummer
018a9be9-8dd9-517e-b198-7c943bd21578,tg:lhaq:8383_#1,e22_AcquisitionNumbers,1,215082/30,aanwinst nummer
115669f0-4929-5e3e-a715-fa39baef0898,tg:lhaq:8393_#1,e22_AcquisitionNumbers,1,215082/40,aanwinst nummer
2c118174-eae8-5cc4-b953-b8fbe3038c6c,tg:lhaq:5566_#1,e22_AcquisitionNumbers,1,161971/1,aanwinst nummer
a97edeb2-9513-524f-a66e-e1a2cb800cf0,tg:lhaq:7543_#1,e22_AcquisitionNumbers,1,109863/2,aanwinst nummer
6f4a60f7-acd5-5186-bec0-b928cb2c9fa5,tg:lhaq:4122_#1,e22_AcquisitionNumbers,1,112862/93,aanwinst nummer
5011603e-8401-5f6a-b295-945b655275cc,tg:lhaq:7258_#1,e22_AcquisitionNumbers,1,104373/1,aanwinst nummer
68d9cc18-7ecd-59ef-b909-879c35acd68b,tg:lhaq:6752_#1,e22_AcquisitionNumbers,1,199244/a,aanwinst nummer
7be7d41e-bb95-5193-8818-14abc42eb2be,tg:lhaq:8832_#1,e22_AcquisitionNumbers,1,197408/48,aanwinst nummer
2a2188d2-e6e5-594b-bcf9-91c14716e1c7,tg:lhaq:8696_#1,e22_AcquisitionNumbers,1,99068/3,aanwinst nummer
1bf98bc2-8790-53ca-abc4-5dba3f60859a,tg:lhaq:4569_#1,e22_AcquisitionNumbers,1,106948/4,aanwinst nummer
89fc49e7-870b-56d9-8f8e-e3f299ea89b8,tg:lhaq:2660_#1,e22_AcquisitionNumbers,1,88592/3,aanwinst nummer
ef652a5f-2504-5b4f-9355-297322b844fa,tg:lhaq:8549_#1,e22_AcquisitionNumbers,1,215880/19,aanwinst nummer
8330d426-7e6e-52bc-b8b7-c618e1590229,tg:lhaq:9053_#1,e22_AcquisitionNumbers,1,197417/9,aanwinst nummer
3312dec2-1403-5db2-b105-4823b1672b0c,tg:lhaq:8559_#1,e22_AcquisitionNumbers,1,215880/26,aanwinst nummer
67f8472b-1628-555d-9b64-4836bf7ccf36,tg:lhaq:7389_#1,e22_AcquisitionNumbers,1,104433/a,aanwinst nummer
0398fc0e-c5cf-51d7-8901-97828affe15a,tg:lhaq:8757_#1,e22_AcquisitionNumbers,1,174222/13,aanwinst nummer
477dbd4a-9a32-5219-b125-7b677970c80e,tg:lhaq:8747_#1,e22_AcquisitionNumbers,1,174222/4,aanwinst nummer
aeaeeb26-e353-569e-ae72-9a8c1113fcc2,tg:lhaq:2398_#1,e22_AcquisitionNumbers,1,179970,aanwinst nummer
