ResourceID,brocade.id,card,order,Mark Note,Mark Type,Mark Language
e9ed828c-ece2-50c0-9536-967c421991b9,tg:lhaq:8695_#1,e22_Marks,1,"<p>Links onder met inkt: <em>janvaerten 1959.</em></p>
",inscriptions,Nederlands
91c83edb-d84e-5846-a48e-3c51d838f6b0,tg:lhaq:8685_#1,e22_Marks,1,"<p>Boven de afbeelding met potlood: <strong>Danszaal</strong></p>
",inscriptions,Nederlands
7b322276-4ee9-57e0-bbf1-812124d58809,tg:lhaq:8671_#1,e22_Marks,2,"<p>Rechts onder met blauw kleurpotlood: <em>ETELKA</em></p>
",inscriptions,Nederlands
8f96af39-3058-5eec-9adf-06dd5af49a5a,tg:lhaq:8352_#1,e22_Marks,1,"<p>Onder de tekening met inkt: _&quot;De klepel .... de klepel&quot;</p>
<p><em>Stoffel</em></p>
",inscriptions,Nederlands
71e84cfc-fa0f-5930-bf8d-3dbe60d4be41,tg:lhaq:4372_#1,e22_Marks,1,"<p>Rechtsboven: <em>May Néama</em></p>
<p>Middenonder: _costume de danse pour</p>
<p>&quot;Bourrée &amp; Sarabande&quot;</p>
<p>de Jean Sébastien Bach</p>
<p>suite n°2 en simineur (flûte cordes)</p>
<p>Festival international dela danse 1939</p>
<p>Executé pour Marina Candael</p>
<p>_Linksonder: _Salle de Musique de chambre 3 mai</p>
",inscriptions,Nederlands
60f28807-dd32-51ea-b955-c7746c2ffb2c,tg:lhaq:8904_#1,e22_Marks,1,"<p>Rechtsboven met potlood: <em>Hitler / (front).</em></p>
<p>rechts naast de afbeelding met balpen: <em>grijs / lang hoed</em></p>
",inscriptions,Nederlands
f1995002-0f95-557e-8f2c-0820ea970b13,tg:lhaq:5466_#1,e22_Marks,2,"<p>Onder, met inkt-<em>&quot;Ik heb en Sourdine opgezet...geweet...viool klinkt te<br />
hard!!!(grootwoord,,gelaten uitgesproken door bovenstaand lider symphonie.)&quot;</em><br />
Op achterzijde-_&quot;Den Heer Flor Alpaerts Oude Kerkhofstraat</p>
",inscriptions,Nederlands
db694226-f7da-5297-895a-dc05dca1bf69,tg:lhaq:8914_#1,e22_Marks,1,"<p>Rechtsonder naast de afbeelding met potlood: _<em>L. Sebregts.</em> 51. _</p>
<p>onder de afbeeldingen: <em>montague / capulets / capulets</em></p>
",inscriptions,Nederlands
3bf5b458-e437-5d97-bcbf-4c737e6021f7,tg:lhaq:8966_#1,e22_Marks,1,"<p>Rechtsboven met gouache: <em>OOM / <em>L. Sebregts</em></em>&gt;<!-- raw HTML omitted -->rechtsonder met potlood:<br />
<!-- raw HTML omitted -->M. HENDRICKX&lt;_I&gt;</p>
",inscriptions,Nederlands
2fc52e85-d37a-5785-a170-cde5e7f2a310,tg:lhaq:7264_#1,e22_Marks,2,"<p>geen.</p>
",inscriptions,Nederlands
ba7b3f9b-0876-5fbb-bb53-b538cdee3443,tg:lhaq:8976_#1,e22_Marks,1,"<p>Rechtsboven met gouache: <em>MEDECIJN-MEESTER / <em>L. Sebregts</em></em>&gt;<!-- raw HTML omitted -->rechtsonder<br />
met potlood: <!-- raw HTML omitted -->L. V. BEEK&lt;_I&gt;</p>
",inscriptions,Nederlands
8e981c31-2b5e-5ce2-8399-93a586f91d71,tg:lhaq:6418_#1,e22_Marks,1,"<p>Rechts boven de tekening met inkt: <em>Het convent ... / 1924</em></p>
",inscriptions,Nederlands
02f2f914-36b0-58b2-8a82-a1b5d2565a90,tg:lhaq:8399_#1,e22_Marks,2,"<p>Rechts onder de tekening met negropotlood: <em>Priesters</em> / met potlood:<br />
<em>Priesters</em></p>
",inscriptions,Nederlands
67c5b9b4-c0e8-5126-97e4-ebbefd9821bc,tg:lhaq:8389_#1,e22_Marks,1,"<p>Links onder de tekening met potlood: <em>SOPHIE</em></p>
<p>met inkt <em>&quot;Leontientje&quot; (Timmermans)</em></p>
<p>rechts onder de tekening met balpen: <em>Gella</em></p>
",inscriptions,Nederlands
cf4709e1-0612-5671-a167-0ab37b5a70e4,tg:lhaq:8575_#1,e22_Marks,2,"<p>Rechts onder de afbeelding met balpen: <em>Farce - Husband</em></p>
",inscriptions,Nederlands
d63e8dfc-71c4-5bdb-af92-669e65d719fb,tg:lhaq:8565_#1,e22_Marks,1,"<p>Rechts onder de afbeelding met inkt: <em>Inn Drinker</em> met potlood: <em>1</em></p>
",inscriptions,Nederlands
b5ff44aa-75c6-5fd9-beba-0029bdc26aef,tg:lhaq:8320_#1,e22_Marks,1,"<p>In het midden boven de tekening met potlood: <em>Zwarte Hostiën</em></p>
",inscriptions,Nederlands
fa19cd75-0ddf-5404-90c9-d28de21ecbde,tg:lhaq:9424_#1,e22_Marks,1,"<p>Links bovenaan in driehoek omgekeerde handtekening kunstenaar: <em>jespers 62</em></p>
",inscriptions,Nederlands
fa19cd75-0ddf-5404-90c9-d28de21ecbde,tg:lhaq:9424_#1,e22_Marks,2,"<p>Rechts onderaan in driehoek handtekening kunstenaar : <em>Jespers</em></p>
",inscriptions,Nederlands
9201ccdf-0dc1-5171-942f-c7fcc0487c6b,tg:lhaq:2583_#1,e22_Marks,1,"<p>Rechts onder: <em>Berghe, 1972</em></p>
<p>Links onder: <em>Je.Brouwers</em></p>
",inscriptions,Nederlands
eb20ed28-011f-5631-9be6-a7d4518ecd60,tg:lhaq:9412_#1,e22_Marks,1,"<p>Rechts bovenaan monogram kunstenaar : <em>SW</em></p>
",inscriptions,Nederlands
eb20ed28-011f-5631-9be6-a7d4518ecd60,tg:lhaq:9412_#1,e22_Marks,2,"<p>Rechts bovenaan jaartalvermelding : 2015</p>
",inscriptions,Nederlands
eb20ed28-011f-5631-9be6-a7d4518ecd60,tg:lhaq:9412_#1,e22_Marks,3,"<p>Midden onder de afbeelding : _Coetzee &amp; Hemmerechts _</p>
",inscriptions,Nederlands
d0766e3e-440c-581f-a5fb-ff34a5fd9c2d,tg:lhaq:8881_#1,e22_Marks,1,"<p>Rechtsboven met potlood: <em><em>Lia Lee</em> / <em>Baker</em> / een <em>non</em> / een kwezel</em></p>
<p>rechtsonder met balpen: _ 6 mantels_</p>
",inscriptions,Nederlands
bb1624a1-ce4c-50b1-8974-efc55c1a6016,tg:lhaq:8891_#1,e22_Marks,1,"<p>Boven met potlood: <em><em>Denise Zimmermann</em> / <em>Trijn</em></em></p>
",inscriptions,Nederlands
6910f1e9-2079-5dfa-9554-8bc8d92cbda1,tg:lhaq:9402_#1,e22_Marks,1,"<p>Op de achterzijde staat in potlood geschreven: <em>St Niklaaskerk Gent</em></p>
",inscriptions,Nederlands
6910f1e9-2079-5dfa-9554-8bc8d92cbda1,tg:lhaq:9402_#1,e22_Marks,2,"<p>Op de achterzijde jaarvermelding : <em>1943</em></p>
",inscriptions,Nederlands
c2ff2725-2870-5510-9aa6-afbcb3a71c68,tg:lhaq:9121_#1,e22_Marks,1,"<p>Rechtsonder:_ V. Pamele.</p>
",inscriptions,Nederlands
5ef0a0ef-0982-5482-9c1c-4f56135c1737,tg:lhaq:8553_#1,e22_Marks,1,"<p>Boven de afbeelding met balpen: <em>Marilyn Venster</em></p>
<p>onder de afbeelding met inkt: <em>Inn - Prostitute 1</em></p>
",inscriptions,Nederlands
c3bdf3a0-53d4-5a34-b47a-7605825bcca9,tg:lhaq:8543_#1,e22_Marks,1,"<p>Onder de afbeelding met inkt: <em>Moenen</em></p>
",inscriptions,Nederlands
6812a289-7d9a-538c-8712-4df82af3c7d2,tg:lhaq:8316_#1,e22_Marks,1,"<p>Links onder de tekening met inkt: <em>ZWARTE HOSTIËN</em>;</p>
<p>rechts onder de tekening met inkt: Nr 2</p>
",inscriptions,Nederlands
db3f6fe5-6fc7-571a-9475-7d2948c74400,tg:lhaq:6894_#1,e22_Marks,1,"<p>Links onder de tekening met potlood: <em>&quot;Egmont&quot; onleesbaar</em>;</p>
<p>rechts onder de tekening met potlood: <em>Hélène Gliewe 1943</em></p>
",inscriptions,Nederlands
7b7b0c17-452d-54f2-be96-f294e8531384,tg:lhaq:9386_#1,e22_Marks,1,"<p>Midden rechts: handtekening kunstenaar<br />
<em>L. Sebregts</em></p>
",inscriptions,Nederlands
395758e1-c37d-5dbe-b202-c51261662f2c,tg:lhaq:6884_#1,e22_Marks,1,"<p>Rechts naast de tekening met potlood: <em>Het deel _______ / wordt bijgezet en /<br />
blijft staan tijdens / <em>5</em></em>;</p>
<p>links onder de tekening met potlood: <em>b.4.6. / H - 6</em>;</p>
<p>rechts onder de tekening met potlood: <em>Hélène Gliewe</em></p>
",inscriptions,Nederlands
944c0b3c-8944-5112-b003-d368bf43964a,tg:lhaq:4605_#1,e22_Marks,2,"<p>Rechtsonder: _ Felix Timmermans</p>
",inscriptions,Nederlands
b8d3468b-d4ea-537c-8ff4-dd16e099799c,tg:lhaq:8922_#1,e22_Marks,1,"<p>Linksboven met potlood: <em>Romeo en Julia</em></p>
<p>rechts naast de afbeelding: <strong>L. Sebregts</strong></p>
<p>linksonder: <em>muzikant / M. L. Sebregts</em></p>
<p>rechtsonder: <em>muzikant / M.P.V. d. Bosch</em></p>
",inscriptions,Nederlands
5b45a6f2-a600-57f7-bfd2-d4f15435708a,tg:lhaq:8932_#1,e22_Marks,1,"<p>Linksboven met potlood: _Romeo en Julia _</p>
<p>rechtsboven: <em>Proloog</em></p>
<p>rechts naast de afbeelding: <em><em>L. Sebregts</em> 51</em></p>
<p>linksonder: <em>Chorus / M. J. Mahu</em></p>
",inscriptions,Nederlands
8541a60e-f65e-5f24-9712-b0dee031af65,tg:lhaq:8598_#1,e22_Marks,1,"<p>Rechts onder de afbeelding met plakkaatverf: <em>ANTOON VERMEYLEN</em></p>
",inscriptions,Nederlands
8d740b6d-70b5-5ab8-8bf8-a0d7f28623aa,tg:lhaq:8364_#1,e22_Marks,2,"<p>Rechts onder naast de tekening met potlood: <em>Jo</em></p>
<p><em>Hephaistos</em></p>
",inscriptions,Nederlands
1c172808-696a-5e1f-b5f8-fb205327bc2a,tg:lhaq:8374_#1,e22_Marks,2,"<p>Links onder de tekening met potlood: <em>AMBROOS</em></p>
<p>met inkt <em>&quot;Gecroonde Leersse&quot; (De Swaen)</em></p>
<p>rechts onder de tekening met potlood: <em>niet nodig</em></p>
",inscriptions,Nederlands
f0990b01-f6ab-51f9-9bd6-0801fe876a8a,tg:lhaq:8531_#1,e22_Marks,1,"<p>Rechts onder de gouache met potlood: <em>Mariken 1</em></p>
",inscriptions,Nederlands
15e9bee6-fca0-586b-9e59-cf1a2fb1a7db,tg:lhaq:8380_#1,e22_Marks,1,"<p>Links onder de tekening met potlood: <em>CURÉ</em></p>
<p>met inkt <em>&quot;Leontientje&quot; (Timmermans)</em></p>
<p>rechts onder de tekening met potlood: <em>Roggen</em></p>
",inscriptions,Nederlands
2265ddeb-80f0-5a07-8cbf-9515f2da0e7c,tg:lhaq:8390_#1,e22_Marks,1,"<p>Links onder de tekening met potlood: <em>DOCTEUR</em></p>
<p>met inkt <em>&quot;Leontientje&quot; (Timmermans)</em></p>
<p>rechts onder de tekening met potlood: <em>Peeters (D)</em></p>
",inscriptions,Nederlands
ebcef51f-6b6d-5363-9dd6-e4271a86aa0b,tg:lhaq:8404_#1,e22_Marks,1,"<p>Onder in de tekening met verf: <em>La Margherite</em></p>
",inscriptions,Nederlands
39b7a474-f5a5-5322-9877-f3ed096b778e,tg:lhaq:8762_#1,e22_Marks,2,"<p>Linksonder met balpen: <strong>Tubal</strong></p>
<p>onder: <em>M.Goossens</em></p>
",inscriptions,Nederlands
9a5f33aa-d676-507f-a056-ed886f77db20,tg:lhaq:8668_#1,e22_Marks,2,"<p>Rechts onder met blauw kleurpotlood: <em>VROUW MULLER</em></p>
",inscriptions,Nederlands
4dd61b26-8a3b-57f3-9948-e536c00408c6,tg:lhaq:8700_#1,e22_Marks,1,"<p>Links onder met inkt: <em>Ballet</em></p>
<p>&quot;TRIOMF VAN DE GEEST&quot;_</p>
<p><strong>DE VROUW</strong></p>
<p><em>janvaerten 62.</em></p>
",inscriptions,Nederlands
3c416148-d92e-540c-9848-66eeb1c91307,tg:lhaq:8678_#1,e22_Marks,2,"<p>Rechts onder met blauw kleurpotlood: <em>BRAUN</em></p>
",inscriptions,Nederlands
ab1c47cc-ad83-507a-9ccf-c363bf5ef1bc,tg:lhaq:9004_#1,e22_Marks,1,"<p>Linksboven met potlood: <em>Dame 3 / La Chapelle ......</em></p>
<p>rechtsonder: <em>L.Sebregts.</em></p>
",inscriptions,Nederlands
2e5ec713-f402-5e37-a169-8a3bf6a4fbd7,tg:lhaq:9014_#1,e22_Marks,1,"<p>Linksboven met potlood: _<em>oorlogsmannen</em></p>
<p>rechtsboven: <em><em>Bluntschli</em> / 1e bedrijf</em></p>
<p>rechtsonder: <strong>L. Sebregts</strong></p>
",inscriptions,Nederlands
ee40ac53-c130-5c03-a5e5-e8cb9763527f,tg:lhaq:2627_#1,e22_Marks,1,"<p>Links onder: <em>Paul Snoek</em></p>
",inscriptions,Nederlands
33d02bf3-0d08-5640-b89c-54f3e6824157,tg:lhaq:1753_#1,e22_Marks,1,"<p>Onder: <em>Uit een droom en naar het feest te loven van 3 juni 1879. Dujardin.</em></p>
",inscriptions,Nederlands
ad9ca305-832d-5369-96e0-f5850e6a899a,tg:lhaq:8875_#1,e22_Marks,2,"<p>Rechtsboven met potlood: <em><em>Toon Brouwers</em> / <em>Bedelaar</em> / de doedelzakspeler in<br />
de kroeg</em></p>
",inscriptions,Nederlands
c5f2933f-d598-5b59-a9b7-bdb5aa18780e,tg:lhaq:7618_#1,e22_Marks,1,"<p>links onder 'W. Vaes (dat.)'.</p>
",inscriptions,Nederlands
6d586a39-148b-565e-abb1-7561d0069e80,tg:lhaq:6895_#1,e22_Marks,1,"<p>Links onder de tekening met potlood: <em>&quot;Egmont&quot; Alba IX B</em>;</p>
<p>rechts onder de tekening met potlood: <em>Hélène Gliewe 1943</em></p>
",inscriptions,Nederlands
e710b288-7e4c-5aee-a6ff-c05dd1864849,tg:lhaq:6621_#1,e22_Marks,1,"<p>Rechts onder in de tekening met inkt: <em>a mon ami / Ernest Claes</em> /<br />
(onleesbaar) <em>Ed Heirman</em>__</p>
",inscriptions,Nederlands
aa0df532-dabb-543b-be12-d0adbf51425f,tg:lhaq:8634_#1,e22_Marks,1,"<p>Rechts onder de aquarel met potlood: <em>vdberghe J / Gent 1973 / K. Jonckheere</em></p>
",inscriptions,Nederlands
31d3f547-a9a0-5e14-941e-e733917c313d,tg:lhaq:8890_#1,e22_Marks,1,"<p>Boven met potlood: <em><em>Denise Zimmermann</em> / Trijn _ op de mesthoop</em>_</p>
",inscriptions,Nederlands
ec716537-2f43-5995-9900-faca7e20dc61,tg:lhaq:9403_#1,e22_Marks,1,"<p>Op de achterzijde handtekening kunstenaar: <em>Van Severen</em></p>
",inscriptions,Nederlands
ec716537-2f43-5995-9900-faca7e20dc61,tg:lhaq:9403_#1,e22_Marks,2,"<p>Op de achterzijde jaarvermelding : <em>1944</em></p>
",inscriptions,Nederlands
f485d139-be7c-55fa-a4c4-241607b5afe5,tg:lhaq:8317_#1,e22_Marks,1,"<p>Links onder de tekening met inkt: <em>DE TOCHT NAAR DE LIEFDE</em>;</p>
<p>rechts onder de tekening met potlood:_ Nr I (PROLOOG)_</p>
",inscriptions,Nederlands
034241d5-817c-5c77-8514-584030397b9b,tg:lhaq:8542_#1,e22_Marks,1,"<p>Boven de afbeelding met balpen: <em>Riva Herman</em></p>
",inscriptions,Nederlands
9130b288-c574-578f-a6f3-543ce686e897,tg:lhaq:8552_#1,e22_Marks,1,"<p>Onder de afbeelding met potlood: <em>at. Ninmegen</em></p>
",inscriptions,Nederlands
9996b066-6a6b-5e92-ac12-70b1900b1d18,tg:lhaq:8375_#1,e22_Marks,2,"<p>Links onder de tekening met potlood: <em>Charles - Quint / I</em></p>
<p>met inkt <em>&quot;Gecroonde Leersse&quot; (De Swaen)</em></p>
<p>rechts onder de tekening met potlood: <em>Dua / Leemans</em></p>
",inscriptions,Nederlands
3f22f79b-0179-5d7e-9ff0-4506e8ab9adc,tg:lhaq:8646_#1,e22_Marks,1,"<p>Links onder de aquarel met potlood: <em>vdberghe J. / Eddy V Vliet / Antw. nov.<br />
73</em></p>
",inscriptions,Nederlands
9ac27085-e510-525d-a28d-7191fedbdeaa,tg:lhaq:8933_#1,e22_Marks,2,"<p>Rechtsboven met potlood: _Romeo en Julia _</p>
<p>rechts naast de afbeelding: <em><em>L. Sebregts</em> 51</em></p>
<p>linksonder: <em>Julia / Mv. St. Blanchart</em></p>
",inscriptions,Nederlands
f9ac3088-db84-55d5-8b87-d6c6ff155ead,tg:lhaq:8923_#1,e22_Marks,1,"<p>Rechts naast de afbeelding: <em><em>L. Sebregts</em> 51</em></p>
<p>linksonder: <em>Capulet</em></p>
",inscriptions,Nederlands
7d0dd8e0-6873-5ba4-a454-294844e0f6a9,tg:lhaq:8787_#1,e22_Marks,1,"<p>Boven in de afbeelding met plakkaatverf: _STAD ANTWERPEN _</p>
<p>onder: <em>EGMONT</em></p>
",inscriptions,Nederlands
740260b3-abca-539c-9543-d7d26ac8715e,tg:lhaq:8328_#1,e22_Marks,1,"<p>Links onder de tekening met potlood: <em>Waarheid Spieel</em></p>
<p>rechts naast de tekening met potlood: <em>Seminaire St.Niklaas 16-6-25</em></p>
",inscriptions,Nederlands
6e0a1614-4d0b-5117-a4f5-3b027f32f006,tg:lhaq:8338_#1,e22_Marks,1,"<p>Links onder met potlood: <em>JDB</em> (monogram)</p>
<p><em>JULI 1917</em></p>
",inscriptions,Nederlands
3d271c76-f031-5237-9ffb-712f9ff50d06,tg:lhaq:9067_#1,e22_Marks,2,"<p>Linksonder: <em>Paul Snoek, 72</em></p>
",inscriptions,Nederlands
37845534-8479-5b93-8bf8-fde53e691ef0,tg:lhaq:8763_#1,e22_Marks,2,"<p>Linksonder met potlood: <em>Nerissa</em></p>
<p>rechtsonder met balpen: <em>K V. Poel</em></p>
",inscriptions,Nederlands
44a9e22d-0865-5178-ac53-e495cd8bd943,tg:lhaq:7304_#1,e22_Marks,2,"<p>geen</p>
",inscriptions,Nederlands
89cbdb3a-75f2-53af-8c81-103f2e79142a,tg:lhaq:5564_#1,e22_Marks,1,"<p>Onder, met potlood-<em>&quot;De vogel in de kunst.&quot;</em></p>
<p>boven links-<em>&quot;P.Joostens&quot;</em></p>
",inscriptions,Nederlands
4a4ec3bf-20d6-56f6-af6d-074f3529e15b,tg:lhaq:8391_#1,e22_Marks,1,"<p>Links onder de tekening met potlood: <em>VIEUX MENDIANT</em></p>
<p>met inkt <em>&quot;Leontientje&quot; (Timmermans)</em></p>
",inscriptions,Nederlands
6555d8fe-11b4-51f3-addd-b18d7e357359,tg:lhaq:8381_#1,e22_Marks,1,"<p>Links onder de tekening met potlood: <em>ISIDOOR (1)</em></p>
<p>met inkt <em>&quot;Leontientje&quot; (Timmermans)</em></p>
<p>rechts onder de tekening met potlood: <em>Leemans</em></p>
",inscriptions,Nederlands
d6ba6042-28d6-5ccc-8c27-7c6e3cde5afa,tg:lhaq:1446_#1,e22_Marks,1,"<p>onder: <em>&quot;Otium cum Dignitate&quot;</em></p>
<p>Snapshot schets hoogberoemde vlaamse letterkundige door een nederige krabber<br />
die hem met trots noemt: &quot;zijn vriend&quot; (In de schemering)_ 18/6'59</p>
",inscriptions,Nederlands
d2d428f7-393d-5410-bbbb-1c43f2e5ca47,tg:lhaq:8874_#1,e22_Marks,1,"<p>Rechtsboven met potlood: <em><em>Pooier 1'</em> / Eddy Asselleeng</em></p>
<p>rechts naast de afbeelding met balpen: <em>weg</em></p>
",inscriptions,Nederlands
ab7cf263-fda3-5ca3-9a98-f47e33127aef,tg:lhaq:8864_#1,e22_Marks,1,"<p>Linksonder met potlood: <em>een ambachtsman</em></p>
",inscriptions,Nederlands
529b31fe-4984-5ef2-8541-17e62c8cf8e2,tg:lhaq:1693_#1,e22_Marks,1,"<p><strong>Verso:</strong></p>
<p>Met viltstift: <em>Maillac / (Zuid-Frankrijk) / Aquarel door Joris Diels /<br />
tijdens W.O.II</em></p>
",inscriptions,Nederlands
5291b579-a836-5af5-b849-72d5c927f2b1,tg:lhaq:8679_#1,e22_Marks,2,"<p>Rechts onder met blauw kleurpotlood: <em>OVERSTE</em></p>
",inscriptions,Nederlands
d46087ae-0a5f-50f5-960e-d9f63ced14e0,tg:lhaq:8701_#1,e22_Marks,1,"<p>Links onder met inkt: <em>Ballet</em></p>
<p>&quot;TRIOMF VAN DE GEEST&quot;_</p>
<p><strong>DE FAUNE</strong></p>
<p><em>janvaerten 62.</em></p>
",inscriptions,Nederlands
8c6957d1-2dbc-5c64-af4c-e036b452f6d5,tg:lhaq:8669_#1,e22_Marks,2,"<p>Aan de rechterkant met kleurpotlood: <em>grote epauletten / vele decoraties /<br />
zonder mantel</em></p>
<p>Rechts onder met blauw kleurpotlood: <em>GOD</em></p>
",inscriptions,Nederlands
94c11c77-e55a-57c1-b1bd-9291391d9082,tg:lhaq:9015_#1,e22_Marks,1,"<p>Linksboven met potlood: _<em>oorlogsmannen</em> / Els Cornelissen</p>
<p>rechtsboven: <em>Louka / <em>1e bedrijf</em></em></p>
<p>rechtsonder: <strong>L. Sebregts</strong></p>
",inscriptions,Nederlands
0d99606d-235e-5351-9658-b90c9141720e,tg:lhaq:9005_#1,e22_Marks,1,"<p>Linksonder met potlood: <em>L.Sebregts.</em></p>
<p>op de achterkant van het blad:<em>&quot;La Chapelle de la Misericorde&quot; / (le Mendiant,<br />
le singe)</em></p>
",inscriptions,Nederlands
3ab328d0-2310-5adc-a3d9-f558a6ecf9d1,tg:lhaq:8539_#1,e22_Marks,1,"<p>Boven de afbeelding met balpen: <em>Judith Hevizy</em></p>
<p>onder de afbeelding met potlood: <em>Inn / 10 cm</em></p>
",inscriptions,Nederlands
054c349c-2aeb-5766-89e0-bac42cb4d703,tg:lhaq:9033_#1,e22_Marks,1,"<p>Rechtsonder met potlood: <em>DECOR / BAR-BURGEMEESTERS BAL / 1949 / <em>L.<br />
Sebregts.</em></em></p>
",inscriptions,Nederlands
9141270e-968d-54dc-ad6b-51069f09a57b,tg:lhaq:8993_#1,e22_Marks,1,"<p>Linksonder met potlood: <em>L. Sebregts</em></p>
<p>op de achterkant van het blad:_La Terre et les Hommes / (la Terre)</p>
",inscriptions,Nederlands
38d3f12f-ce4f-5c72-b0ef-3c8965859641,tg:lhaq:8983_#1,e22_Marks,1,"<p>Boven met potlood: <em>De Veldwachter</em> / Lode de Graaf</p>
<p>rechtsonder naast de afbeelding: <em>L. Sebregts</em></p>
",inscriptions,Nederlands
7c92f812-d083-53dc-8ea2-c941728ebe00,tg:lhaq:6847_#1,e22_Marks,1,"<p>Boven de centrale fifuur met potlood: <em>De Wachter</em></p>
",inscriptions,Nederlands
46711e61-057a-52c0-bcf4-10401b8c7cb7,tg:lhaq:8852_#1,e22_Marks,1,"<p>Rechtsboven met potlood: <em>Pooier - 2</em></p>
",inscriptions,Nederlands
c5b2059a-be3f-5257-9d58-ce07e5f04f71,tg:lhaq:8842_#1,e22_Marks,1,"<p>Rechtsboven met potlood: <strong>visvrouw</strong> / Lowies / <em>Tine Balder</em>_</p>
",inscriptions,Nederlands
4a821d8e-feb1-530e-92ae-d73ff2d021aa,tg:lhaq:20_#1,e22_Marks,1,"<p><strong>Recto:</strong> Rechts onder in de tekening met zwarte balpen: <em>Cornet / Fernand</em>;</p>
<p><strong>Verso:</strong> Links onder met zwarte balpen: <em>CORNET FERNAND 71 / René Engelen /<br />
Kunstschilder.</em></p>
",inscriptions,Nederlands
bcc9325b-9af2-580c-adc8-4102ae729931,tg:lhaq:2662_#1,e22_Marks,1,"<p>Midden onder: <em>Paul Snoek, 58, Köln-Lindenthal</em></p>
",inscriptions,Nederlands
a3618727-bd74-501e-b68b-5ae4d41ea299,tg:lhaq:5317_#1,e22_Marks,1,"<p>r.o.: <em>Frans Geerts</em></p>
",inscriptions,Nederlands
d5c31259-d568-51b3-aecc-b26653cd70b0,tg:lhaq:8684_#1,e22_Marks,2,"<p>Rechts onder met blauw kleurpotlood: <em>DIENSTMEISJE</em></p>
",inscriptions,Nederlands
1216d8e6-d4c5-5ff5-9e52-06dda581a257,tg:lhaq:8694_#1,e22_Marks,1,"<p>Links onder met plakkaatverf: <em>janvaerten 58.</em></p>
",inscriptions,Nederlands
c259248c-cc87-573b-9db7-7274d924fa75,tg:lhaq:8958_#1,e22_Marks,1,"<p>Rechtsonder met potlood: <em>2.5/ per meter</em></p>
",inscriptions,Nederlands
2dc60067-79bd-504f-8e56-763f28c2217d,tg:lhaq:8745_#1,e22_Marks,1,"<p>Rechtsboven met balpen: <strong>ERLANK</strong></p>
<p>linksonder: <strong>Masquerador</strong></p>
",inscriptions,Nederlands
