ResourceID,brocade.id,card,order,source_field,Title,Title Type,Title Language
0ea6dab1-abcd-5a8a-a26e-4e3c724c772c,tg:lhaq:8695,e73_Titles,1,id.title/description,Decorontwerp,constructed titles,Dutch (language)
0ea6dab1-abcd-5a8a-a26e-4e3c724c772c,tg:lhaq:8695,e73_Titles,2,id.title/description,"Decorontwerp voor de balletvoorstelling Triomf van De Geest, met scenario van Pip Wouters en muziek van Willem Kersters.",constructed titles,Dutch (language)
334956c1-a4ae-5bdf-ad74-55271b46deb8,tg:lhaq:8685,e73_Titles,1,id.title/ti,Danszaal,titles proper,Dutch (language)
334956c1-a4ae-5bdf-ad74-55271b46deb8,tg:lhaq:8685,e73_Titles,2,id.title/description,"Decorontwerp voor het toneelstuk De Avonturen van de brave Soldaat Schweijk van Jaroslav Hasek, uitgevoerd door de Koninklijke Nederlandse Schouwburg, van 8 dec. tot 19 dec. 1960.",constructed titles,Dutch (language)
30105cee-8edd-5130-98f6-31fab7e2c6c5,tg:lhaq:8671,e73_Titles,1,id.title/ti,Etelka,titles proper,Dutch (language)
30105cee-8edd-5130-98f6-31fab7e2c6c5,tg:lhaq:8671,e73_Titles,2,id.title/description,"Kostuumontwerp voor het toneelstuk De Avonturen van de brave Soldaat Schweijk van Jaroslav Hasek, uitgevoerd door de KNS in 1952.",constructed titles,Dutch (language)
70535b83-3cf8-5e83-a42d-551a93e15466,tg:lhaq:6879,e73_Titles,1,id.title/description,"Decorontwerp (2) voor de storm-scene in het vijfde bedrijf van ""Peer Gynt"" van Hendrik Ibsen",constructed titles,Dutch (language)
857be082-3b0a-5154-8057-ec1e75de9c1b,tg:lhaq:8352,e73_Titles,1,id.title/ti,Stoffel,titles proper,Dutch (language)
857be082-3b0a-5154-8057-ec1e75de9c1b,tg:lhaq:8352,e73_Titles,2,id.title/description,Kostuumontwerp voor Hans de Klokkenluider,constructed titles,Dutch (language)
ee6ac1c6-3dec-569c-8cad-c20ee9b4beef,tg:lhaq:4372,e73_Titles,1,id.title/description,Figuurtekening.,constructed titles,Dutch (language)
ee6ac1c6-3dec-569c-8cad-c20ee9b4beef,tg:lhaq:4372,e73_Titles,2,id.title/subTitle,"Ontwerptekening voor een danskostuum voor het: ""Festival international dela danse 1939.",constructed titles,Dutch (language)
a91f2588-51b9-5a52-bbac-19b8e75dff8a,tg:lhaq:8904,e73_Titles,1,id.title/ti,Hitler (front),titles proper,Dutch (language)
a91f2588-51b9-5a52-bbac-19b8e75dff8a,tg:lhaq:8904,e73_Titles,2,id.title/description,"Kostuumontwerp voor de satire ""Schwejk in de tweede wereldoorlog"" geschreven door Bertolt Brecht in 1943.<br> Deze satirische opeenvolging voor het werk van Jaroslav Hasek werd door de KNS te Antwerpen van 26-12-1964 tot 07-01-1965 opgevoerd.",constructed titles,Dutch (language)
14e0172d-cdf0-5ff3-a7f2-444514a91909,tg:lhaq:5466,e73_Titles,1,id.title/ti,Ik heb en Sourdine opgezet...,titles proper,Dutch (language)
2ade8736-f14f-5c80-b19f-111bfcd41e28,tg:lhaq:8914,e73_Titles,1,id.title/description,Montague en Capulets,constructed titles,Dutch (language)
2ade8736-f14f-5c80-b19f-111bfcd41e28,tg:lhaq:8914,e73_Titles,2,id.title/description,"Kostuumontwerpen voor de tragedie Romeo en Julia, meesterwerk van William Shakespeare.<br> Deze beroemde tragedie geschreven rond 1951 - 1595 , werd door de KNS te Antwerpen van 15-09-1951 tot 20-09-1951 opgevoerd.",constructed titles,Dutch (language)
3427e823-4487-5f09-a8b8-0a62308a7afa,tg:lhaq:4066,e73_Titles,1,id.title/description,Legende de Sacumtala,constructed titles,Dutch (language)
fce4d66d-6bb7-50d2-8291-4efb3f5e20d6,tg:lhaq:8966,e73_Titles,1,id.title/ti,Oom,titles proper,Dutch (language)
fce4d66d-6bb7-50d2-8291-4efb3f5e20d6,tg:lhaq:8966,e73_Titles,2,id.title/description,"Kostuumontwerp voor het burgelijk drama ""De spiegel der minnen"" van Colijn van Rijssele.<br> Dit toneelstuk, geschreven rond 1561, werd door de KNS te Antwerpen van 23-10-1959 tot 29-10-1959 opgevoerd.",constructed titles,Dutch (language)
8b97c304-4c0e-5500-93f2-ad9ff4574784,tg:lhaq:7264,e73_Titles,1,id.title/description,Groene man met rode ogen en wilde baard. Borststuk.,constructed titles,Dutch (language)
293c9e23-50df-5b9c-9eba-465d5d7b460f,tg:lhaq:8976,e73_Titles,1,id.title/ti,Medecijn-meester,titles proper,Dutch (language)
293c9e23-50df-5b9c-9eba-465d5d7b460f,tg:lhaq:8976,e73_Titles,2,id.title/description,"Kostuumontwerp voor het burgelijk drama ""De spiegel der minnen"" van Colijn van Rijssele.<br> Dit toneelstuk, geschreven rond 1561, werd door de KNS te Antwerpen van 23-10-1959 tot 29-10-1959 opgevoerd.",constructed titles,Dutch (language)
76bc0f43-51bc-569f-bdc9-f677c20b31e5,tg:lhaq:6418,e73_Titles,1,id.title/ti,Het convent,titles proper,Dutch (language)
76bc0f43-51bc-569f-bdc9-f677c20b31e5,tg:lhaq:6418,e73_Titles,2,id.title/description,"Decorontwerp voor ""Het Sacramentsspel""",constructed titles,Dutch (language)
b8ea5fbc-ef22-518d-b0f1-49279177881f,tg:lhaq:8399,e73_Titles,1,id.title/ti,Priesters,titles proper,Dutch (language)
b8ea5fbc-ef22-518d-b0f1-49279177881f,tg:lhaq:8399,e73_Titles,2,id.title/description,"Kostuumontwerp voor ""Barabbas"" van Michel de Ghelderode",constructed titles,Dutch (language)
16fc8ef7-35f1-5903-89bc-a09b5c692c40,tg:lhaq:8389,e73_Titles,1,id.title/ti,Sophie,titles proper,Dutch (language)
16fc8ef7-35f1-5903-89bc-a09b5c692c40,tg:lhaq:8389,e73_Titles,2,id.title/description,"Kostuumontwerp voor ""Leontientje"" van Felix Timmermans",constructed titles,Dutch (language)
c2ee3067-4fbb-5aa7-a8bf-b4e1ef0cc7d0,tg:lhaq:8575,e73_Titles,1,id.title/ti,Farce - Husband,titles proper,Dutch (language)
c2ee3067-4fbb-5aa7-a8bf-b4e1ef0cc7d0,tg:lhaq:8575,e73_Titles,2,id.title/description,Kostuumontwerp voor echtgenoot die in een klucht speelt.,constructed titles,Dutch (language)
16f551c6-4372-5bc3-9182-cad91e94045c,tg:lhaq:8565,e73_Titles,1,id.title/ti,Inn - Drinker 1,titles proper,Dutch (language)
16f551c6-4372-5bc3-9182-cad91e94045c,tg:lhaq:8565,e73_Titles,2,id.title/description,Kostuumontwerp voor drinker 1 van een herberg.,constructed titles,Dutch (language)
94e4a2d5-834c-5458-a4ce-7b0d1d71fb0d,tg:lhaq:8320,e73_Titles,1,id.title/description,"Decorontwerp voor ""Zwarte hostiën"" van Jozef Boon",constructed titles,Dutch (language)
428c3cc4-7bf9-5135-ba24-0c06e59d90ed,tg:lhaq:9424,e73_Titles,1,id.title/description,In memoriam André De Ridder,constructed titles,Dutch (language)
01582bee-3c39-5ada-b2be-121bcba0b779,tg:lhaq:2583,e73_Titles,1,id.title/description,Jeroen Brouwers door J.P. van den Berghe,constructed titles,Dutch (language)
a000cc9e-3f28-5e94-8a6a-454323f37c62,tg:lhaq:9271,e73_Titles,1,id.title/description,"Voorstudie voor de affiche ""Stad Antwerpen Feestverlichting 1955.""",constructed titles,Dutch (language)
ba70d35e-b0fb-5efd-b67d-20486f4c27c0,tg:lhaq:9412,e73_Titles,1,id.title/ti,Coetzee en Hemmerechts,titles proper,Dutch (language)
62450c5b-0a35-5d36-b684-1e7c66e4a1c9,tg:lhaq:8881,e73_Titles,1,id.title/ti,Baker,titles proper,Dutch (language)
62450c5b-0a35-5d36-b684-1e7c66e4a1c9,tg:lhaq:8881,e73_Titles,2,id.title/description,"Kostuumontwerp voor het toneelstuk ""Trijntje van Saardam"". Dit werk geschreven door Eugène Winters en Patrick Hiketick naar Constantijn Huygens, werd door de KNS te Antwerpen op 24-05-1975 opgevoerd.",constructed titles,Dutch (language)
fa23d7ea-6f8b-576e-a0fd-0630229aa7f1,tg:lhaq:8891,e73_Titles,1,id.title/ti,Trijn,titles proper,Dutch (language)
fa23d7ea-6f8b-576e-a0fd-0630229aa7f1,tg:lhaq:8891,e73_Titles,2,id.title/description,"Kostuumontwerp voor het toneelstuk ""Trijntje van Saardam"". Dit werk geschreven door Eugène Winters en Patrick Hiketick naar Constantijn Huygens, werd door de KNS te Antwerpen op 24-05-1975 opgevoerd.",constructed titles,Dutch (language)
b2bbf28f-a732-5f52-be4c-4e3a67ca9678,tg:lhaq:9402,e73_Titles,1,id.title/ti,Interieur St Niklaaskerk Gent,titles proper,Dutch (language)
94f80fce-a837-5506-8e8e-0eb92fe2340f,tg:lhaq:8070,e73_Titles,1,id.title/description,Frontaal zelfportret.,constructed titles,Dutch (language)
38a00c02-f0d7-5265-8a98-002a2d3fc11d,tg:lhaq:9121,e73_Titles,1,id.title/description,"Maurice Gilliams, driekwart portret.",constructed titles,Dutch (language)
ffcf2c07-215e-53cb-9287-2c09fa338d87,tg:lhaq:8553,e73_Titles,1,id.title/ti,Inn - Prostitute 1,titles proper,Dutch (language)
ffcf2c07-215e-53cb-9287-2c09fa338d87,tg:lhaq:8553,e73_Titles,2,id.title/description,Kostuumontwerp voor prostituee 1 van een herberg.,constructed titles,Dutch (language)
6a090e5c-ddbd-56da-93b0-a451477d0cb4,tg:lhaq:8543,e73_Titles,1,id.title/description,Kostuumontwerp voor Moenen.,constructed titles,Dutch (language)
dbca1a4c-bf14-578b-a1b9-bf72bf8a0ff9,tg:lhaq:8316,e73_Titles,1,id.title/description,"Decorontwerp voor nr. 2 van ""Zwarte hostiën"" van Jozef Boon",constructed titles,Dutch (language)
b252b5ec-0205-5419-8a05-b651f2d37afa,tg:lhaq:7619,e73_Titles,1,id.title/description,Interieur met oud vrouwtje.,constructed titles,Dutch (language)
b252b5ec-0205-5419-8a05-b651f2d37afa,tg:lhaq:7619,e73_Titles,2,id.title/subTitle,Jeugdwerk,constructed titles,Dutch (language)
dfd56045-a266-54ba-b21e-a0aebb3d2756,tg:lhaq:6894,e73_Titles,1,id.title/description,"Gevangenis van Egmont<BR>
Decorontwerp voor ""Egmont"" van Johann Wolfgang von Goethe",constructed titles,Dutch (language)
d76313d7-2822-551e-bd3b-bd2eb52d8f91,tg:lhaq:9386,e73_Titles,1,id.title/ti,"Voorstudie voor de affiche ""Marieken Van Nieumegen""",titles proper,Dutch (language)
d76313d7-2822-551e-bd3b-bd2eb52d8f91,tg:lhaq:9386,e73_Titles,2,id.title/description," Stad Antwerpen / Guldensporenviering 1952 / Grote Markt / Openluchtopvoering Mariken Van Nieumeghen / In een grootse inscenering door de Kon. Nederlandse Schouwburg van Antwerpen, Nationaal Toneel van België, regie Fred Engelen.",constructed titles,Dutch (language)
501b238f-d4fd-540b-871e-58aa7f3ab6d9,tg:lhaq:6884,e73_Titles,1,id.title/description,"Decorontwerp voor het 4de tot het 6de tafereel van ""Genoveva"" van Friedrich Hebbel",constructed titles,Dutch (language)
b8bba92d-e005-5aff-bad5-3909b32e7746,tg:lhaq:4605,e73_Titles,1,id.title/ti,De Burgemeester.,titles proper,Dutch (language)
b8bba92d-e005-5aff-bad5-3909b32e7746,tg:lhaq:4605,e73_Titles,2,id.title/description,Frontaalportret.,constructed titles,Dutch (language)
826d744f-1e33-5169-874b-f6f0cde769b1,tg:lhaq:7348,e73_Titles,1,id.title/description,"Figuur, man met herstelde broek.",constructed titles,Dutch (language)
d72a6e09-2d1a-58c2-9479-957afbdeca74,tg:lhaq:8922,e73_Titles,1,id.title/ti,Muzikant / Muzikant,titles proper,Dutch (language)
d72a6e09-2d1a-58c2-9479-957afbdeca74,tg:lhaq:8922,e73_Titles,2,id.title/description,"Kostuumontwerpen voor de tragedie Romeo en Julia, meesterwerk van William Shakespeare.<br> Deze beroemde tragedie geschreven rond 1951 - 1595 , werd door de KNS te Antwerpen van 15-09-1951 tot 20-09-1951 opgevoerd.",constructed titles,Dutch (language)
38f03624-8998-5ed8-a409-70a7ab783ae2,tg:lhaq:8932,e73_Titles,1,id.title/ti,Chorus,titles proper,Dutch (language)
38f03624-8998-5ed8-a409-70a7ab783ae2,tg:lhaq:8932,e73_Titles,2,id.title/description,"Kostuumontwerp voor de tragedie Romeo en Julia, meesterwerk van William Shakespeare.<br> Deze beroemde tragedie geschreven rond 1951 - 1595 , werd door de KNS te Antwerpen van 15-09-1951 tot 20-09-1951 opgevoerd.",constructed titles,Dutch (language)
4e376aff-b9da-5099-9adb-c00acb68fcc7,tg:lhaq:8598,e73_Titles,1,id.title/description,Karikatuur van Renaat Veremans met Lier als decor.,constructed titles,Dutch (language)
4f18596e-2178-5428-8675-359a1a58ed81,tg:lhaq:8364,e73_Titles,1,id.title/ti,Jo Hephaistos,titles proper,Dutch (language)
4f18596e-2178-5428-8675-359a1a58ed81,tg:lhaq:8364,e73_Titles,2,id.title/description,"Kostuumontwerp voor Prometheus,Geboeid,Aeyschylos",constructed titles,Dutch (language)
36648aba-a910-5383-9e45-3e8dfa4e80cc,tg:lhaq:8374,e73_Titles,1,id.title/ti,Ambroos,titles proper,Dutch (language)
36648aba-a910-5383-9e45-3e8dfa4e80cc,tg:lhaq:8374,e73_Titles,2,id.title/description,"Kostuumontwerp voor ""De Gecroonde leersse""",constructed titles,Dutch (language)
7441af4b-7744-54fb-a0f6-4036bed9cba9,tg:lhaq:8531,e73_Titles,1,id.title/ti,Mariken 1.,titles proper,Dutch (language)
7441af4b-7744-54fb-a0f6-4036bed9cba9,tg:lhaq:8531,e73_Titles,2,id.title/description,Kostuumontwerp .,constructed titles,Dutch (language)
bc3ac891-213b-5b59-b033-c43721e7753f,tg:lhaq:7636,e73_Titles,1,id.title/description,"Blad met paard en ruiter, steigerend.",constructed titles,Dutch (language)
bc3ac891-213b-5b59-b033-c43721e7753f,tg:lhaq:7636,e73_Titles,2,id.title/subTitle,Jeugdwerk,constructed titles,Dutch (language)
2ecdfa6f-00a0-5da0-ae27-146936fbb422,tg:lhaq:8380,e73_Titles,1,id.title/ti,Curé,titles proper,Dutch (language)
2ecdfa6f-00a0-5da0-ae27-146936fbb422,tg:lhaq:8380,e73_Titles,2,id.title/description,"Kostuumontwerp voor ""Leontientje"" van Felix Timmermans",constructed titles,Dutch (language)
c7a7e20b-320c-533e-bce5-356f51720cb0,tg:lhaq:8390,e73_Titles,1,id.title/ti,Docteur,titles proper,Dutch (language)
c7a7e20b-320c-533e-bce5-356f51720cb0,tg:lhaq:8390,e73_Titles,2,id.title/description,"Kostuumontwerp voor ""Leontientje"" van Felix Timmermans",constructed titles,Dutch (language)
e5d22c0b-9c71-5d20-ac3d-ec549a477764,tg:lhaq:8404,e73_Titles,1,id.title/ti,La Margherite,titles proper,Dutch (language)
e5d22c0b-9c71-5d20-ac3d-ec549a477764,tg:lhaq:8404,e73_Titles,2,id.title/description,Decorontwerp,constructed titles,Dutch (language)
53feff83-9ce8-5d25-bbad-6f1d07ce8043,tg:lhaq:9278,e73_Titles,1,id.title/description,"Samuel, o Samuel, decorbeeld 1981-1982.",constructed titles,Dutch (language)
3ff4bcc1-5b0a-522e-9ebc-8aab1ecdcb8c,tg:lhaq:8762,e73_Titles,1,id.title/ti,Tubal,titles proper,Dutch (language)
3ff4bcc1-5b0a-522e-9ebc-8aab1ecdcb8c,tg:lhaq:8762,e73_Titles,2,id.title/description,"Kostuumontwerp voor het toneelstuk ?De Koopman van Venetië"" van William Shakespeare, uitgevoerd door de Koninklijke Nederlandse Schouwburg voor het eerst van 13 tot 18 september, en daarna van 8 tot 13 november 1958.",constructed titles,Dutch (language)
a01bb625-5d65-5d91-9a94-eaff6a415144,tg:lhaq:8668,e73_Titles,1,id.title/ti,Vrouw Muller,titles proper,Dutch (language)
a01bb625-5d65-5d91-9a94-eaff6a415144,tg:lhaq:8668,e73_Titles,2,id.title/description,"Kostuumontwerp voor het toneelstuk De Avonturen van de brave Soldaat Schweijk van Jaroslav Hasek, uitgevoerd door de KNS in 1952.",constructed titles,Dutch (language)
a0f47c4f-c2fd-5cce-b326-bef6526b4600,tg:lhaq:8700,e73_Titles,1,id.title/ti,De Vrouw,titles proper,Dutch (language)
a0f47c4f-c2fd-5cce-b326-bef6526b4600,tg:lhaq:8700,e73_Titles,2,id.title/description,"Kostuumontwerp voor de balletvoorstelling Triomf van De Geest, met scenario van Pip Wouters en muziek van Willem Kersters.",constructed titles,Dutch (language)
501c7580-ebf8-5adf-b5cb-97b4e075e7e3,tg:lhaq:8678,e73_Titles,1,id.title/ti,Braun,titles proper,Dutch (language)
501c7580-ebf8-5adf-b5cb-97b4e075e7e3,tg:lhaq:8678,e73_Titles,2,id.title/description,"Kostuumontwerp voor het toneelstuk De Avonturen van de brave Soldaat Schweijk van Jaroslav Hasek, uitgevoerd door de KNS in 1952.",constructed titles,Dutch (language)
f4eea4ae-898a-5191-be69-eecc8ba22700,tg:lhaq:9004,e73_Titles,1,id.title/ti,Dame 3,titles proper,Dutch (language)
f4eea4ae-898a-5191-be69-eecc8ba22700,tg:lhaq:9004,e73_Titles,2,id.title/description,"Kostuumontwerp voor ""La Chapelle de la Miséricorde"" (Kapel van de Barmhartigheid).",constructed titles,Dutch (language)
62203452-aa3c-5aee-a59e-48f7a28a56a0,tg:lhaq:9014,e73_Titles,1,id.title/ti,Bluntschli,titles proper,Dutch (language)
62203452-aa3c-5aee-a59e-48f7a28a56a0,tg:lhaq:9014,e73_Titles,2,id.title/description,"Kostuumontwerpen voor het toneelstuk ""Oorlogsmannen"" (Arms and the Man) van de Ierse schrijver George Bernard Shaw.<br> Deze komedie in drie bedrijven geschreven in 1894, werd door de KNS te Antwerpen, van  14-04-1973 tot 30-04-1973 opgevoerd.",constructed titles,Dutch (language)
0da47e8f-ff23-50d9-84dd-3773ec6934ac,tg:lhaq:2627,e73_Titles,1,id.title/description,Abstracte compositie,constructed titles,Dutch (language)
552fce96-e84e-5342-9f69-fb83b06fbbeb,tg:lhaq:8865,e73_Titles,1,id.title/description,Mannelijk kostuum,constructed titles,Dutch (language)
552fce96-e84e-5342-9f69-fb83b06fbbeb,tg:lhaq:8865,e73_Titles,2,id.title/description,"Kostuumontwerp voor het toneelstuk ""Trijntje van Saardam"". Dit werk geschreven door Eugène Winters en Patrick Hiketick naar Constantijn Huygens, werd door de KNS te Antwerpen op 24-05-1975 opgevoerd.",constructed titles,Dutch (language)
51532399-b17e-5939-bba1-110993f357a4,tg:lhaq:1753,e73_Titles,1,id.title/description,Karikatuur van Edgard Tinel,constructed titles,Dutch (language)
e815e902-eae4-56f8-96c8-75581a34e074,tg:lhaq:8875,e73_Titles,1,id.title/ti,Bedelaar / De doedelzakspeler in de kroeg,titles proper,Dutch (language)
e815e902-eae4-56f8-96c8-75581a34e074,tg:lhaq:8875,e73_Titles,2,id.title/description,"Kostuumontwerpen voor het toneelstuk ""Trijntje van Saardam"". Dit werk geschreven door Eugène Winters en Patrick Hiketick naar Constantijn Huygens, werd door de KNS te Antwerpen op 24-05-1975 opgevoerd.",constructed titles,Dutch (language)
013710cb-d49e-5a5f-80fe-abf6d2d5027c,tg:lhaq:7618,e73_Titles,1,id.title/description,"Landschap, zonsopgang met windmolen, hekken en huizen.",constructed titles,Dutch (language)
013710cb-d49e-5a5f-80fe-abf6d2d5027c,tg:lhaq:7618,e73_Titles,2,id.title/subTitle,Jeugdwerk,constructed titles,Dutch (language)
04134b2c-3694-543d-b16e-d817dee45565,tg:lhaq:4572,e73_Titles,1,id.title/description,Brand tussen Steen en Vleeshuis (het vernielde verluchtingsgebouw van de voetgangerstunnelop de voorgrond),constructed titles,Dutch (language)
db4270d3-e516-5797-a0bc-22f018caa61f,tg:lhaq:6895,e73_Titles,1,id.title/description,"De straat en het paleis Eulenburg, Alva's woning<BR>
Decorontwerp (twee niveaus) voor ""Egmont"" van Johann Wolfgang von Goethe",constructed titles,Dutch (language)
ead3f94f-2d3e-5bdf-9ee9-dcbd7a93f4a9,tg:lhaq:6621,e73_Titles,1,id.title/description,Landelijke woning,constructed titles,Dutch (language)
265c7583-0ab7-548f-b0f3-d8d6c2dcaa84,tg:lhaq:6944,e73_Titles,1,id.title/description,"Decorontwerp voor ""Driekoningenavond"" van William Shakespeare",constructed titles,Dutch (language)
e8715f8e-49b4-5b10-b814-f99d31b7b461,tg:lhaq:8634,e73_Titles,1,id.title/description,Portret van Karel Jonckheere.,constructed titles,Dutch (language)
983c56db-45da-57a4-abbf-4459bb7d5804,tg:lhaq:8071,e73_Titles,1,id.title/description,Portret van Emiel Hullebroeck in Soldatenkostuum met sabel. (Staande figuur).,constructed titles,Dutch (language)
e818fd99-d2e1-5d23-ab8f-f5ae64424df3,tg:lhaq:8890,e73_Titles,1,id.title/ti,Trijn op de mesthoop,titles proper,Dutch (language)
e818fd99-d2e1-5d23-ab8f-f5ae64424df3,tg:lhaq:8890,e73_Titles,2,id.title/description,"Kostuumontwerp voor het toneelstuk ""Trijntje van Saardam"". Dit werk geschreven door Eugène Winters en Patrick Hiketick naar Constantijn Huygens, werd door de KNS te Antwerpen op 24-05-1975 opgevoerd.",constructed titles,Dutch (language)
d559c57b-662d-5363-a0fa-dc9b2f0d0619,tg:lhaq:9403,e73_Titles,1,id.title/ti,Laag gebouw met bomenrij,titles proper,Dutch (language)
