ResourceID,brocade.id,card,order,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type
ab5bcbc8-d8c9-53d8-aa96-7e287b3f0d6a,tg:lhpr:10167,e73_ExternalRelations,1,gerelateerde publicatie,1868,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
ab5bcbc8-d8c9-53d8-aa96-7e287b3f0d6a,tg:lhpr:10167,e73_ExternalRelations,1,gerelateerde publicatie,1868,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
ab5bcbc8-d8c9-53d8-aa96-7e287b3f0d6a,tg:lhpr:10167,e73_ExternalRelations,1,gerelateerde publicatie,1868,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
19aab633-b59c-5226-8a79-1ed5e198fae9,tg:lhpr:9799,e73_ExternalRelations,1,gepubliceerd in /als,"naast p. 70 (of 71 bij ongesigneerde, vervalste afbeelding)",Nederlands,remarks,c:lvd:124814,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
19aab633-b59c-5226-8a79-1ed5e198fae9,tg:lhpr:9799,e73_ExternalRelations,1,gepubliceerd in /als,"naast p. 70 (of 71 bij ongesigneerde, vervalste afbeelding)",Nederlands,remarks,c:lvd:124814,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
19aab633-b59c-5226-8a79-1ed5e198fae9,tg:lhpr:9799,e73_ExternalRelations,1,gepubliceerd in /als,"naast p. 70 (of 71 bij ongesigneerde, vervalste afbeelding)",Nederlands,remarks,c:lvd:124814,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
19aab633-b59c-5226-8a79-1ed5e198fae9,tg:lhpr:9799,e73_ExternalRelations,1,gepubliceerd in /als,"naast p. 70 (of 71 bij ongesigneerde, vervalste afbeelding)",Nederlands,remarks,c:lvd:124814,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
2e78160f-32da-55e9-859f-eec93b9f08d5,tg:lhpr:9845,e73_ExternalRelations,1,gepubliceerd in /als,"Dl. 1, naast p. 181",Nederlands,remarks,c:lvd:572055,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
2e78160f-32da-55e9-859f-eec93b9f08d5,tg:lhpr:9845,e73_ExternalRelations,1,gepubliceerd in /als,"Dl. 1, naast p. 181",Nederlands,remarks,c:lvd:572055,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
2e78160f-32da-55e9-859f-eec93b9f08d5,tg:lhpr:9845,e73_ExternalRelations,1,gepubliceerd in /als,"Dl. 1, naast p. 181",Nederlands,remarks,c:lvd:572055,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
2e78160f-32da-55e9-859f-eec93b9f08d5,tg:lhpr:9845,e73_ExternalRelations,1,gepubliceerd in /als,"Dl. 1, naast p. 181",Nederlands,remarks,c:lvd:572055,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
05c59867-5675-5ccd-9999-3661ff002200,tg:lhpr:9855,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 45,Nederlands,remarks,c:lvd:124874,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
05c59867-5675-5ccd-9999-3661ff002200,tg:lhpr:9855,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 45,Nederlands,remarks,c:lvd:124874,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
05c59867-5675-5ccd-9999-3661ff002200,tg:lhpr:9855,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 45,Nederlands,remarks,c:lvd:124874,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
05c59867-5675-5ccd-9999-3661ff002200,tg:lhpr:9855,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 45,Nederlands,remarks,c:lvd:124874,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
2d54d017-4837-5d38-be49-443c2368b1d2,tg:lhpr:10201,e73_ExternalRelations,1,gerelateerde publicatie,1885,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
2d54d017-4837-5d38-be49-443c2368b1d2,tg:lhpr:10201,e73_ExternalRelations,1,gerelateerde publicatie,1885,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
2d54d017-4837-5d38-be49-443c2368b1d2,tg:lhpr:10201,e73_ExternalRelations,1,gerelateerde publicatie,1885,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
2d54d017-4837-5d38-be49-443c2368b1d2,tg:lhpr:10201,e73_ExternalRelations,1,gerelateerde publicatie,1885,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
306fbe44-209b-51c8-b00f-baaa286140e8,tg:lhpr:9827,e73_ExternalRelations,1,gepubliceerd in /als,"dl. 2, naast p. 121",Nederlands,remarks,c:lvd:124822,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
306fbe44-209b-51c8-b00f-baaa286140e8,tg:lhpr:9827,e73_ExternalRelations,1,gepubliceerd in /als,"dl. 2, naast p. 121",Nederlands,remarks,c:lvd:124822,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
306fbe44-209b-51c8-b00f-baaa286140e8,tg:lhpr:9827,e73_ExternalRelations,1,gepubliceerd in /als,"dl. 2, naast p. 121",Nederlands,remarks,c:lvd:124822,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
306fbe44-209b-51c8-b00f-baaa286140e8,tg:lhpr:9827,e73_ExternalRelations,1,gepubliceerd in /als,"dl. 2, naast p. 121",Nederlands,remarks,c:lvd:124822,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
5e0b3e99-1743-5abe-b715-3830c299ccdc,tg:lhpr:9837,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 169,Nederlands,remarks,c:lvd:572014,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
5e0b3e99-1743-5abe-b715-3830c299ccdc,tg:lhpr:9837,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 169,Nederlands,remarks,c:lvd:572014,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
5e0b3e99-1743-5abe-b715-3830c299ccdc,tg:lhpr:9837,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 169,Nederlands,remarks,c:lvd:572014,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
