ResourceID,brocade.id,Archive Brocade ID,card,order,Archive Name,Archive Identifier
63470bbd-1ac7-5b2c-a570-6ccf1abf7c7b,tg:rubhs:204,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/63470bbd-1ac7-5b2c-a570-6ccf1abf7c7b'}
6472f2e0-2285-519c-9c4a-3f62b23532ac,tg:rubhs:178,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/6472f2e0-2285-519c-9c4a-3f62b23532ac'}
64e24d91-5997-55c1-92cf-9666e5a8e1b4,tg:rubhs:101,isad:rub:315,Archives,1,Adresboekjes,{'url':'https://id.rubenianum.be//ark:/86530/64e24d91-5997-55c1-92cf-9666e5a8e1b4'}
651614bc-d11c-5d51-a064-34ed34494f8d,tg:rubhs:142,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/651614bc-d11c-5d51-a064-34ed34494f8d'}
654d6d97-997d-555f-ad89-c11f184b9917,tg:rubhs:56,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/654d6d97-997d-555f-ad89-c11f184b9917'}
65b839f9-12bc-57af-9d30-e6f61655a6d9,tg:rubhs:117,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/65b839f9-12bc-57af-9d30-e6f61655a6d9'}
66ee24ad-bccd-555b-bda2-3fd81b481e90,tg:rubhs:156,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/66ee24ad-bccd-555b-bda2-3fd81b481e90'}
67b63eb1-4d26-5a98-aa53-0bb599a0920e,tg:rubhs:207,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/67b63eb1-4d26-5a98-aa53-0bb599a0920e'}
6ba58e6a-c5aa-528d-8223-0cdeecb3d481,tg:rubhs:83,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/6ba58e6a-c5aa-528d-8223-0cdeecb3d481'}
6bdab216-eab6-5653-b896-57492506250a,tg:rubhs:115,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/6bdab216-eab6-5653-b896-57492506250a'}
6c774a55-ac69-59f8-93a0-b1be0c7a230d,tg:rubhs:137,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/6c774a55-ac69-59f8-93a0-b1be0c7a230d'}
6cb7ea80-d572-507a-96ae-037c5456fab9,tg:rubhs:14,isad:rub:314,Archives,1,Agenda's,{'url':'https://id.rubenianum.be//ark:/86530/6cb7ea80-d572-507a-96ae-037c5456fab9'}
6df0a930-ab2d-5f2c-9379-39ba8439b92e,tg:rubhs:141,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/6df0a930-ab2d-5f2c-9379-39ba8439b92e'}
7070f9cc-d99a-5d50-a5e8-313604832c73,tg:rubhs:52,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/7070f9cc-d99a-5d50-a5e8-313604832c73'}
710de3b2-01c6-5757-b609-34bde322a124,tg:rubhs:203,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/710de3b2-01c6-5757-b609-34bde322a124'}
71627245-8df3-5bfa-a9ff-5dd5f397f28d,tg:rubhs:38,isad:rub:314,Archives,1,Agenda's,{'url':'https://id.rubenianum.be//ark:/86530/71627245-8df3-5bfa-a9ff-5dd5f397f28d'}
71cefda3-be50-508c-a98e-c9c552369f73,tg:rubhs:181,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/71cefda3-be50-508c-a98e-c9c552369f73'}
73e0688a-2baa-5062-b858-447b0ca453cc,tg:rubhs:33,isad:rub:314,Archives,1,Agenda's,{'url':'https://id.rubenianum.be//ark:/86530/73e0688a-2baa-5062-b858-447b0ca453cc'}
75047aef-c244-5ec3-847e-32db85f0a72f,tg:rubhs:49,isad:rub:314,Archives,1,Agenda's,{'url':'https://id.rubenianum.be//ark:/86530/75047aef-c244-5ec3-847e-32db85f0a72f'}
75577ba0-3510-5f3a-a847-8e835bbcf15b,tg:rubhs:60,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/75577ba0-3510-5f3a-a847-8e835bbcf15b'}
76405c8e-f119-5338-99fc-65a0be468e3b,tg:rubhs:158,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/76405c8e-f119-5338-99fc-65a0be468e3b'}
77cac798-fb3f-5eff-ac49-d1d279f2408f,tg:rubhs:85,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/77cac798-fb3f-5eff-ac49-d1d279f2408f'}
77edd04e-5fb6-5474-8b0a-91d9907eccc0,tg:rubhs:197,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/77edd04e-5fb6-5474-8b0a-91d9907eccc0'}
7bb7ee8c-d758-5f48-85c7-92490616feb2,tg:rubhs:127,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/7bb7ee8c-d758-5f48-85c7-92490616feb2'}
7c225786-d095-55ee-8d80-eaf75ab82926,tg:rubhs:134,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/7c225786-d095-55ee-8d80-eaf75ab82926'}
7c564919-563f-5ffe-8f08-ff864b9ef5bc,tg:rubhs:67,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/7c564919-563f-5ffe-8f08-ff864b9ef5bc'}
7c6f8d0d-b144-5810-a5fa-599e8c9c5cce,tg:rubhs:58,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/7c6f8d0d-b144-5810-a5fa-599e8c9c5cce'}
7c8bfada-027d-59c3-a98b-721d66367ea8,tg:rubhs:54,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/7c8bfada-027d-59c3-a98b-721d66367ea8'}
7ca2c966-4338-5709-9350-b5fba5d88fa8,tg:rubhs:93,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/7ca2c966-4338-5709-9350-b5fba5d88fa8'}
80ddb6da-09ba-512d-a340-2a29e29da93e,tg:rubhs:122,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/80ddb6da-09ba-512d-a340-2a29e29da93e'}
82b8de86-ff89-5b6f-a7d1-5c037ea34a11,tg:rubhs:34,isad:rub:314,Archives,1,Agenda's,{'url':'https://id.rubenianum.be//ark:/86530/82b8de86-ff89-5b6f-a7d1-5c037ea34a11'}
845bc693-2538-5d6d-9e00-26cf91dec288,tg:rubhs:62,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/845bc693-2538-5d6d-9e00-26cf91dec288'}
86600d7a-ac3d-51e3-9e1a-b63888d9bba4,tg:rubhs:47,isad:rub:314,Archives,1,Agenda's,{'url':'https://id.rubenianum.be//ark:/86530/86600d7a-ac3d-51e3-9e1a-b63888d9bba4'}
87474395-b13a-597b-821b-be7ae3d6d461,tg:rubhs:18,isad:rub:314,Archives,1,Agenda's,{'url':'https://id.rubenianum.be//ark:/86530/87474395-b13a-597b-821b-be7ae3d6d461'}
88399b1e-72d7-527a-814c-43743bdf7336,tg:rubhs:201,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/88399b1e-72d7-527a-814c-43743bdf7336'}
8a3a4f76-e2df-5a8b-815f-dbe5f9a6644a,tg:rubhs:165,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/8a3a4f76-e2df-5a8b-815f-dbe5f9a6644a'}
8ba8ffac-3c35-5178-85a8-0df0924a37f1,tg:rubhs:61,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/8ba8ffac-3c35-5178-85a8-0df0924a37f1'}
8cf60f7c-14b3-5cd9-b603-ed1b763ccb5b,tg:rubhs:143,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/8cf60f7c-14b3-5cd9-b603-ed1b763ccb5b'}
8dbee85f-5fa3-5a90-9213-400b10872b48,tg:rubhs:39,isad:rub:314,Archives,1,Agenda's,{'url':'https://id.rubenianum.be//ark:/86530/8dbee85f-5fa3-5a90-9213-400b10872b48'}
8f7639cb-98ff-5006-aaf5-f02dd8d29b35,tg:rubhs:177,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/8f7639cb-98ff-5006-aaf5-f02dd8d29b35'}
91ee98a4-3d3a-5ddf-b8fe-2c74ed627849,tg:rubhs:116,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/91ee98a4-3d3a-5ddf-b8fe-2c74ed627849'}
9393531a-c279-5330-a028-1eaad6505039,tg:rubhs:21,isad:rub:314,Archives,1,Agenda's,{'url':'https://id.rubenianum.be//ark:/86530/9393531a-c279-5330-a028-1eaad6505039'}
96420871-9263-54bc-b914-66a155f7623b,tg:rubhs:77,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/96420871-9263-54bc-b914-66a155f7623b'}
97316613-fc6f-5902-8fd5-0e544865c423,tg:rubhs:168,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/97316613-fc6f-5902-8fd5-0e544865c423'}
98ea238d-43b8-531c-ac18-c215f018db56,tg:rubhs:171,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/98ea238d-43b8-531c-ac18-c215f018db56'}
98f0d247-783b-5752-836d-9621070e1b9e,tg:rubhs:92,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/98f0d247-783b-5752-836d-9621070e1b9e'}
9ac28c25-1d8b-5ba0-b870-ef99f4b9c766,tg:rubhs:112,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/9ac28c25-1d8b-5ba0-b870-ef99f4b9c766'}
9bad62a0-8708-586c-af29-72c95b19d67d,tg:rubhs:121,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/9bad62a0-8708-586c-af29-72c95b19d67d'}
9bf33f5e-af29-5d24-9ccd-c31c35e18a45,tg:rubhs:184,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/9bf33f5e-af29-5d24-9ccd-c31c35e18a45'}
9d985d63-cbb7-5c4a-aa79-18748d76f47e,tg:rubhs:175,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/9d985d63-cbb7-5c4a-aa79-18748d76f47e'}
a3efe53b-777c-5c27-8fac-b2ab7e054028,tg:rubhs:94,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/a3efe53b-777c-5c27-8fac-b2ab7e054028'}
a5efeb61-b101-58a6-89dd-4e0f5ebc0e0b,tg:rubhs:78,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/a5efeb61-b101-58a6-89dd-4e0f5ebc0e0b'}
a5f10b42-d12b-566f-a7b3-0de3687cc628,tg:rubhs:172,isad:rub:911,Archives,1,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/a5f10b42-d12b-566f-a7b3-0de3687cc628'}
a6f753c8-f1e2-57f2-bcd7-0745988c4e23,tg:rubhs:9,isad:rub:314,Archives,1,Agenda's,{'url':'https://id.rubenianum.be//ark:/86530/a6f753c8-f1e2-57f2-bcd7-0745988c4e23'}
