ResourceID,brocade.id,card,order,note,Annotation,Annotation Type,Annotation Language
00aae731-40a4-579d-872d-30c121a1187f,tg:rubhs:218,Annotations,1,note.rubdetail,"Bevat transcripties van allerhande publicaties - waaronder ook veilingcatalogi en krantenartikelen - evenals archivalia in verband met Rubens, steeds vergezeld van een bronvermelding. De getranscribeerde stukken dateren hoofdzakelijk uit de tweede helft van de 19de eeuw, hoewel er af en toe ook een ouder stuk tussen lijkt te zitten.

Bij heel wat transcripties werden aan het begin in de kantlijn opmerkingen toegevoegd als """"af""""[?], """"utilisé"""", """"utilisé transcrit"""", """"à consulter"""". Het lijkt er dus op dat Rooses dit boekje gebruikte om interessante informatie te registeren die hij diende te bekijken voor zijn onderzoek en/of diende te integreren in zijn publicaties. In die zin geeft het stuk een idee van de werkwijze van Rooses als kunsthistoricus.
Een van de transcripties lijkt in feite een kladversie van een brief te zijn, gedateerd 15/01/1881. Hieruit kunnen we min of meer de ontstaansperiode van het boekje afleiden.

Het boekje is opgedeeld in twee met de hand genummerde delen (pagina 1 (6 pagina's ervoor niet genummerd) t.e.m. [184] en 1 t.e.m. [192]). Helemaal achteraan bevinden zich tafels van de twee delen en een tafel specifiek op de handschriften van François Mols.  
Op p. 106 t.e.m. 172 van het eerste deel worden in de bovenhoeken data uit het leven van Rubens genoteerd. Daarop volgt een reeks pagina's met chronologisch één datum per pagina waarop telkens biografische info staat.   
In het tweede deel worden verschillende specifieke thema's besproken: vanaf p. 69 een gelijkaardige opdeling per datum, maar ditmaal met een chronologische opsomming van de werken van Rubens, gevolgd door info over samenwerkingen. Vanaf p. 119 gaat het over de brieven van Rubens, op p. 151 over zijn schilderstijl, vanaf p. 154 over graveurs die naar Rubens werkten, op p. 165 over de kenmerken aan de hand waarvan zijn werken gedateerd kunnen worden, op p. 166 kort over tekeningen, op p. 167-168 over algemene kenmerken van zijn werk, op p. 171-173 over werken in musea in de Provence, op p. 173-175 over wat Moretus over Rubens schreef en op p. 176-186 over kerken waarin zich werken van Rubens bevinden.

Er zijn ook enkele losse stukken aanwezig:  
  
- Vooraan zit een losse nota van Rooses met enkele nummers en daarachter namen van kunstenaars.  
- Achteraan zit nog een verzameling niet ingebonden notities, genummerd van 1 t.e.m. 79 en vervolgens nog drie ongenummerde pagina's. Een ander ongenummerd blad is rond de bundel gebouwen. Deze notities lijken voornamelijk te gaan over de handschriften van Mols. Bovenaan op de pagina's werd in potlood genoteerd """"vu"""".  
- Vooraan zat ook een nota van [Nora De Poorter](https://anet.be/record/isaarlh/au::61532/N), """"Mols nrs door Rooses overgeschreven"""", met verwijzingen naar nummeringen uit de publicatie Rubeniana van François Mols waar Rooses heel wat aandacht aan besteedt in zijn transcripties. Deze nota werd bij het stuk gehouden vanwege de mogelijk nuttige informatie die het verschaft.",Detailbeschrijving,Nederlands
cb89c78c-ecd6-5fcb-8b1f-79e76d37edad,tg:rubhs:90,Annotations,1,note.rubalg,Bevat enkele losse stukken.,Algemeen,Nederlands
b8dc72da-ef79-56ae-83a1-392fe8d16013,tg:rubhs:28,Annotations,1,note.rubalg,Zwaar beschadigd (rug ontbreekt).,Algemeen,Nederlands
1be503ea-dd3a-5275-91d0-e41d1bc02f28,tg:rubhs:170,Annotations,1,note.rubalg,De omslag van het notitieboekje zit los.,Algemeen,Nederlands
b2d6e750-f8ac-5088-bd1f-f73776d665e5,tg:rubhs:45,Annotations,1,note.rubalg,Bevat enkele losse stukken.,Algemeen,Nederlands
d43eb5ca-58dd-59c7-9a3b-6f79751297c9,tg:rubhs:65,Annotations,1,note.rubalg,Bevat enkele losse stukken.,Algemeen,Nederlands
5faa1eb2-5d3a-59c5-94c7-41873d211d30,tg:rubhs:24,Annotations,1,note.rubalg,"Bevat een opschrift van Burchard op de kaft: """"1934 diary",Algemeen,Nederlands
b94c9251-d3a4-532f-ba4e-470c528dc483,tg:rubhs:25,Annotations,1,note.rubalg,"Bevat een notitie van Burchard op de voorkaft: """"1935 diary"""".",Algemeen,Nederlands
9bf33f5e-af29-5d24-9ccd-c31c35e18a45,tg:rubhs:184,Annotations,1,note.rubalg,Komt uit de Rubensdocumentatie: LB 992/3.,Algemeen,Nederlands
7070f9cc-d99a-5d50-a5e8-313604832c73,tg:rubhs:52,Annotations,1,note.rubdetail,Bevat een tekening van Burchard.,Detailbeschrijving,Nederlands
98ea238d-43b8-531c-ac18-c215f018db56,tg:rubhs:171,Annotations,1,note.rubalg,Bevat enkele losse stukken.,Algemeen,Nederlands
c8de16ec-31f2-5b12-9718-450e360a0516,tg:rubhs:87,Annotations,1,note.rubdetail,"Plaatsbeschrijving Dorset: Kingston Lacy House in Wimborne Minster, East Dorset.",Detailbeschrijving,Nederlands
c8de16ec-31f2-5b12-9718-450e360a0516,tg:rubhs:87,Annotations,2,note.rubdetail,Plaatsbeschrijving Salisbury: Wilton House,Detailbeschrijving,
362d2b3f-ff1e-5ef1-b7ab-4e44f28a893d,tg:rubhs:219,Annotations,1,note.rubalg,"De brieven zijn genummerd van 1 t.e.m. 390 en helemaal achteraan bevindt zich een """"table alphabètique"""" van de nummers 1 t.e.m. 382 (met een vloeipapier tussen). Vooraan bevinden zich lijsten met """"formules"""" en adressen.  

In de meeste gevallen gaat het om volledig uitgeschreven brieven, maar soms betreft het samenvattingen van de inhoud. Rooses voegde opmerkingen toe in potlood, zoals de landen van de correspondenten (cfr. inkomende briefwisseling), """"ja"""" of """"nee"""" (bij lijsten van correspondenten, vermoedelijk in het geval van rondzendbrieven, om aan te geven of ze al dan niet verzonden werden), """"groot"""" of """"klein"""" (vermoedelijk over het formaat van de besproken kunstwerken). Soms komen er ook lijsten voor waarin aangegeven wordt welke kunstwerken bepaalde personen/correspondenten in hun bezit hadden.",Algemeen,Nederlands
49892431-bc2a-50f8-96c0-ccb9f4b359cf,tg:rubhs:183,Annotations,1,note.rubalg,Bevat enkele losse stukken in een enveloppe.,Algemeen,Nederlands
bf1ea677-dc81-5e11-997c-658e291849eb,tg:rubhs:75,Annotations,1,note.rubalg,Bevat enkele losse stukken.,Algemeen,Nederlands
3f377f02-e7c5-5b6e-992c-aef5050aa0d4,tg:rubhs:59,Annotations,1,note.rubalg,"Het opschrift """"Agenda"""" is verwarrend. Een aanzienlijk deel van de notities zijn weggegomd.",Algemeen,Nederlands
87474395-b13a-597b-821b-be7ae3d6d461,tg:rubhs:18,Annotations,1,note.rubalg,Bevat nietjes.,Algemeen,Nederlands
a928c7a8-04c3-5484-9d94-e11d0e2c2f4b,tg:rubhs:208,Annotations,1,note.rubalg,Bevat losse notities en correspondentie uit de jaren 1935.,Algemeen,Nederlands
f3c7e972-bd15-5ea5-a80f-88f304395901,tg:rubhs:79,Annotations,1,note.rubalg,Vochtschade = quarantaine,Algemeen,Nederlands
58f9caae-36f5-5268-95c3-6b6008397d6b,tg:rubhs:176,Annotations,1,note.rubalg,Bevat ijzeren ringen.,Algemeen,Nederlands
3baa811e-a310-587f-bb59-d0447c53d0e7,tg:rubhs:209,Annotations,1,note.rubalg,Bevat fotografische reproducties.,Algemeen,Nederlands
b60f8b49-fe75-52a5-9c7d-6b7ebc8bb095,tg:rubhs:5,Annotations,1,note.rubalg,"Voorkaft verdwenen, net zoals eerste bladzijden van de agenda. De eerste bewaarde bladzijde hangt los.",Algemeen,Nederlands
91ee98a4-3d3a-5ddf-b8fe-2c74ed627849,tg:rubhs:116,Annotations,1,note.rubalg,"Mogelijk bezocht Burchard niet alle plaatsen die in de notitieboekje aan bod komen, maar gaat het om aantekeningen betreffende verscheidene onderwerpen gerelateerd aan deze plaatsen.",Algemeen,Nederlands
41eac4eb-3b74-56f5-9d08-c0c998a6ae5e,tg:rubhs:157,Annotations,1,note.rubalg,Bevat enkele losse stukken.,Algemeen,Nederlands
18455cb0-af81-5990-8c2f-9be2d557f2df,tg:rubhs:23,Annotations,1,note.rubalg,"Bevat opschrift van Burchard op de kaft: """"1933 diary",Algemeen,Nederlands
845bc693-2538-5d6d-9e00-26cf91dec288,tg:rubhs:62,Annotations,1,note.rubalg,Kaft zit los.,Algemeen,Nederlands
a6f753c8-f1e2-57f2-bcd7-0745988c4e23,tg:rubhs:9,Annotations,1,note.rubalg,"Geen agenda met voorgedrukte data. Het betreft een notaboekje waarin de dagen van het jaar met de hand zijn genoteerd. Achtereen bevindt er zich een adressenbestand, alfabetisch geordend.",Algemeen,Nederlands
