ResourceID,brocade.id,Acquisition Brocade ID,card,order,Acquisition Name,Acquisition Identifier
007b7cdc-c690-5140-b589-d4ff9e354805,tg:lhaq:8996,tr:lh:7497,Acquisitions,1,Archiefstukken van Lode Sebregts,{'url':'https://id.letterenhuis.be/ark:/24970/007b7cdc-c690-5140-b589-d4ff9e354805'}
00850040-6ff5-52ec-a026-ae40c66b24a2,tg:lhpa:9414,tr:lh:9401,Acquisitions,1,Archivalia van de schrijver Frans Peeraerts,{'url':'https://id.letterenhuis.be/ark:/24970/00850040-6ff5-52ec-a026-ae40c66b24a2'}
00985494-f7d5-5988-b915-1221bc654c5d,tg:lhtk:13422,tr:lh:7794,Acquisitions,1,Archief van Emmanuel de Bom,{'url':'https://id.letterenhuis.be/ark:/24970/00985494-f7d5-5988-b915-1221bc654c5d'}
009e2861-946d-51c9-a5c8-327d85820d4e,tg:lhtk:12862,tr:lh:2397,Acquisitions,1,Archief van Jan de Schuyter,{'url':'https://id.letterenhuis.be/ark:/24970/009e2861-946d-51c9-a5c8-327d85820d4e'}
009f7c73-1454-5963-b33f-7e37ebc6dd47,tg:lhpr:11941,tr:lh:4050,Acquisitions,1,Ex-Libris collectie van Leo Roelants,{'url':'https://id.letterenhuis.be/ark:/24970/009f7c73-1454-5963-b33f-7e37ebc6dd47'}
00b87043-f386-57e7-a068-6380d3f5d6a8,tg:lhpr:11652,tr:lh:4050,Acquisitions,1,Ex-Libris collectie van Leo Roelants,{'url':'https://id.letterenhuis.be/ark:/24970/00b87043-f386-57e7-a068-6380d3f5d6a8'}
010ad8fc-782f-5893-8a85-331a7092b980,tg:lhpa:9604,tr:lh:110365,Acquisitions,1,Archivalia van Lies van Gasse,{'url':'https://id.letterenhuis.be/ark:/24970/010ad8fc-782f-5893-8a85-331a7092b980'}
012bfb9b-a830-5494-94a2-dce939b69ff8,tg:lhpr:3055,tr:lh:2939,Acquisitions,1,Archief van Leonard Willems,{'url':'https://id.letterenhuis.be/ark:/24970/012bfb9b-a830-5494-94a2-dce939b69ff8'}
013710cb-d49e-5a5f-80fe-abf6d2d5027c,tg:lhaq:7618,tr:lh:2974,Acquisitions,1,Archief van Walter Vaes,{'url':'https://id.letterenhuis.be/ark:/24970/013710cb-d49e-5a5f-80fe-abf6d2d5027c'}
01380183-ddd2-541a-95e0-c343626926d5,tg:lhtk:12423,tr:lh:7337,Acquisitions,1,Archief van Alfred Ost,{'url':'https://id.letterenhuis.be/ark:/24970/01380183-ddd2-541a-95e0-c343626926d5'}
01475b89-5e2b-5154-98d9-bf2cee3273ae,tg:lhtk:3916,tr:lh:4650,Acquisitions,1,Archief van Raymond Herreman,{'url':'https://id.letterenhuis.be/ark:/24970/01475b89-5e2b-5154-98d9-bf2cee3273ae'}
015ffea9-3849-5682-84d0-70ad4697418a,tg:lhpa:43,tr:lh:3054,Acquisitions,1,Schenking van Jan F. de Braey,{'url':'https://id.letterenhuis.be/ark:/24970/015ffea9-3849-5682-84d0-70ad4697418a'}
016663cc-9e19-5ae1-8299-a6a67ab7a587,tg:lhtk:12317,tr:lh:7337,Acquisitions,1,Archief van Alfred Ost,{'url':'https://id.letterenhuis.be/ark:/24970/016663cc-9e19-5ae1-8299-a6a67ab7a587'}
016a39bb-e066-541b-bec6-7bf9b096d172,tg:lhtk:14774,tr:lh:140310,Acquisitions,1,Archief van John Bogaerts met betrekking tot zijn professionele activiteiten bij KNS en andere theaterhuizen (ca. 1960- ca.1999),{'url':'https://id.letterenhuis.be/ark:/24970/016a39bb-e066-541b-bec6-7bf9b096d172'}
0178c95e-fa04-5399-b753-4c71e36df855,tg:lhaq:8841,tr:lh:7497,Acquisitions,1,Archiefstukken van Lode Sebregts,{'url':'https://id.letterenhuis.be/ark:/24970/0178c95e-fa04-5399-b753-4c71e36df855'}
0191b2df-a168-5942-9311-6e715ef1191f,tg:lhpa:620,tr:lh:6990,Acquisitions,1,Archief van Frans Huygelen,{'url':'https://id.letterenhuis.be/ark:/24970/0191b2df-a168-5942-9311-6e715ef1191f'}
0192f250-be87-5d79-9346-d073251d3bad,tg:lhtk:4498,tr:lh:4260,Acquisitions,1,Schenking van Jules van Beylen,{'url':'https://id.letterenhuis.be/ark:/24970/0192f250-be87-5d79-9346-d073251d3bad'}
01abb9a6-daeb-5ecb-b5b3-04e6d2072d0a,tg:lhtk:7426,tr:lh:5300,Acquisitions,1,Archief van Karel Verlat,{'url':'https://id.letterenhuis.be/ark:/24970/01abb9a6-daeb-5ecb-b5b3-04e6d2072d0a'}
01b7120d-1a2d-5fed-9ca9-0b293901c982,tg:lhpr:3167,tr:lh:5514,Acquisitions,1,Archief van Lode Baekelmans,{'url':'https://id.letterenhuis.be/ark:/24970/01b7120d-1a2d-5fed-9ca9-0b293901c982'}
0212184d-4bee-583b-9c00-d727a0268f45,tg:lhaq:9134,tr:lh:9930,Acquisitions,1,Archivalia en documentatie van Herwig Hensen,{'url':'https://id.letterenhuis.be/ark:/24970/0212184d-4bee-583b-9c00-d727a0268f45'}
0214fbdf-6684-5a9f-9305-d3d03e7ed43f,tg:lhaq:7578,tr:lh:5702,Acquisitions,1,Archiefstukken van Gerard Portielje,{'url':'https://id.letterenhuis.be/ark:/24970/0214fbdf-6684-5a9f-9305-d3d03e7ed43f'}
021ce6bb-b5ea-5af7-8445-1679fd10959f,tg:lhpa:578,tr:lh:7342,Acquisitions,1,Archief van Juul Bovée,{'url':'https://id.letterenhuis.be/ark:/24970/021ce6bb-b5ea-5af7-8445-1679fd10959f'}
022b70f6-fbbc-54f1-9342-630bbf138442,tg:lhtk:6519,tr:lh:3054,Acquisitions,1,Schenking van Jan F. de Braey,{'url':'https://id.letterenhuis.be/ark:/24970/022b70f6-fbbc-54f1-9342-630bbf138442'}
02597a2d-8658-5980-9049-0c91d8ca6a2e,tg:lhtk:9479,tr:lh:104017,Acquisitions,1,Archief van Gust Gils.,{'url':'https://id.letterenhuis.be/ark:/24970/02597a2d-8658-5980-9049-0c91d8ca6a2e'}
0265d057-26ed-5a69-b147-8905e241afcf,tg:lhtk:11848,tr:lh:2432,Acquisitions,1,Archief van Albert Daenens,{'url':'https://id.letterenhuis.be/ark:/24970/0265d057-26ed-5a69-b147-8905e241afcf'}
0267b8b0-9486-5d23-a49f-bb7476ef3883,tg:lhaq:6819,tr:lh:6310,Acquisitions,1,Schenking van Mathilde Schroyens,{'url':'https://id.letterenhuis.be/ark:/24970/0267b8b0-9486-5d23-a49f-bb7476ef3883'}
029867e6-ea38-5f76-a9a8-3fdf13fda5b8,tg:lhtk:10054,tr:lh:1217,Acquisitions,1,Archief van Edward Dujardin,{'url':'https://id.letterenhuis.be/ark:/24970/029867e6-ea38-5f76-a9a8-3fdf13fda5b8'}
02bfa5ac-0408-56f1-80db-b7d807ebdc72,tg:lhtk:11472,tr:lh:2432,Acquisitions,1,Archief van Albert Daenens,{'url':'https://id.letterenhuis.be/ark:/24970/02bfa5ac-0408-56f1-80db-b7d807ebdc72'}
02c18db7-2c9c-5a65-9396-82d4bd76e8ff,tg:lhpr:2184,tr:lh:2599,Acquisitions,2,Archief van Jan de Schuyter,{'url':'https://id.letterenhuis.be/ark:/24970/02c18db7-2c9c-5a65-9396-82d4bd76e8ff'}
02c59a47-83ff-56bc-82fe-e8d06f434df6,tg:lhpr:11130,tr:lh:4050,Acquisitions,1,Ex-Libris collectie van Leo Roelants,{'url':'https://id.letterenhuis.be/ark:/24970/02c59a47-83ff-56bc-82fe-e8d06f434df6'}
02f1985b-67c7-5678-ad1a-dd18abdbfe8c,tg:lhpa:220,tr:lh:1313,Acquisitions,1,Schenking van Jeroom van Kerckhoven-Donnez,{'url':'https://id.letterenhuis.be/ark:/24970/02f1985b-67c7-5678-ad1a-dd18abdbfe8c'}
02f7f1f7-b889-5736-b781-9b580c2643c0,tg:lhpr:5617,tr:lh:2677,Acquisitions,1,Archiefstukken van Antoon Herckenrath,{'url':'https://id.letterenhuis.be/ark:/24970/02f7f1f7-b889-5736-b781-9b580c2643c0'}
03025bd2-0be8-542d-9ec3-7ad47e45d18f,tg:lhtk:10648,tr:lh:7337,Acquisitions,1,Archief van Alfred Ost,{'url':'https://id.letterenhuis.be/ark:/24970/03025bd2-0be8-542d-9ec3-7ad47e45d18f'}
03156820-140f-5bd4-ad59-2d1367d1b7df,tg:lhpa:9596,tr:lh:110365,Acquisitions,1,Archivalia van Lies van Gasse,{'url':'https://id.letterenhuis.be/ark:/24970/03156820-140f-5bd4-ad59-2d1367d1b7df'}
0320d3fb-8f1d-5cf6-a54a-470d6a1c4b63,tg:lhpr:9654,tr:lh:1217,Acquisitions,1,Archief van Edward Dujardin,{'url':'https://id.letterenhuis.be/ark:/24970/0320d3fb-8f1d-5cf6-a54a-470d6a1c4b63'}
032b7037-8e39-506d-b81c-bcedf046750f,tg:lhtk:4861,tr:lh:5448,Acquisitions,1,Archief van René de Coninck,{'url':'https://id.letterenhuis.be/ark:/24970/032b7037-8e39-506d-b81c-bcedf046750f'}
03677707-76c2-5aca-b683-4896e24c98fd,tg:lhpa:9644,tr:lh:110365,Acquisitions,1,Archivalia van Lies van Gasse,{'url':'https://id.letterenhuis.be/ark:/24970/03677707-76c2-5aca-b683-4896e24c98fd'}
03726947-9cb8-502a-b20a-d0e5d93bc953,tg:lhtk:4142,tr:lh:728,Acquisitions,1,Schenking van Lucas Hendrik Smeding,{'url':'https://id.letterenhuis.be/ark:/24970/03726947-9cb8-502a-b20a-d0e5d93bc953'}
03743ffa-73ea-5b73-add2-40b4dd20b52f,tg:lhtk:7575,tr:lh:5702,Acquisitions,1,Archiefstukken van Gerard Portielje,{'url':'https://id.letterenhuis.be/ark:/24970/03743ffa-73ea-5b73-add2-40b4dd20b52f'}
03995216-986c-5f8d-b57c-f4b7de86ab28,tg:lhpa:167,tr:lh:2746,Acquisitions,1,Aankoop bij Hasse,{'url':'https://id.letterenhuis.be/ark:/24970/03995216-986c-5f8d-b57c-f4b7de86ab28'}
03d17502-164c-5608-8c12-5b72feb1e07b,tg:lhpa:574,tr:lh:6017,Acquisitions,1,Archiefstukken van Auguste Faes,{'url':'https://id.letterenhuis.be/ark:/24970/03d17502-164c-5608-8c12-5b72feb1e07b'}
03e5d8d9-7647-52f0-befa-e7f41e992561,tg:lhpr:1751,tr:lh:2868,Acquisitions,1,Nalatenschap van Bernard Tokkie,{'url':'https://id.letterenhuis.be/ark:/24970/03e5d8d9-7647-52f0-befa-e7f41e992561'}
03f96151-eb20-526f-9109-551069f5e1a2,tg:lhpr:12244,tr:lh:4050,Acquisitions,1,Ex-Libris collectie van Leo Roelants,{'url':'https://id.letterenhuis.be/ark:/24970/03f96151-eb20-526f-9109-551069f5e1a2'}
04134b2c-3694-543d-b16e-d817dee45565,tg:lhaq:4572,tr:lh:5448,Acquisitions,1,Archief van René de Coninck,{'url':'https://id.letterenhuis.be/ark:/24970/04134b2c-3694-543d-b16e-d817dee45565'}
0417e3ca-394c-5034-8ae4-f1611d498f8a,tg:lhtk:8069,tr:lh:3723,Acquisitions,1,Archief van 't Zal Wel Gaan,{'url':'https://id.letterenhuis.be/ark:/24970/0417e3ca-394c-5034-8ae4-f1611d498f8a'}
04681464-a17f-51c6-949e-90978fcac4c8,tg:lhtk:15104,tr:lh:140310,Acquisitions,1,Archief van John Bogaerts met betrekking tot zijn professionele activiteiten bij KNS en andere theaterhuizen (ca. 1960- ca.1999),{'url':'https://id.letterenhuis.be/ark:/24970/04681464-a17f-51c6-949e-90978fcac4c8'}
04918ad4-fca5-50cf-aa44-74afefd4508c,tg:lhaq:8877,tr:lh:7497,Acquisitions,1,Archiefstukken van Lode Sebregts,{'url':'https://id.letterenhuis.be/ark:/24970/04918ad4-fca5-50cf-aa44-74afefd4508c'}
04b31430-ee1d-5f1d-8d57-6605229f4fa8,tg:lhpa:619,tr:lh:6990,Acquisitions,1,Archief van Frans Huygelen,{'url':'https://id.letterenhuis.be/ark:/24970/04b31430-ee1d-5f1d-8d57-6605229f4fa8'}
04d9b735-7b6e-5cce-89f2-3eb8545528d9,tg:lhtk:5289,tr:lh:5826,Acquisitions,1,Oningeschreven gevonden in 1982,{'url':'https://id.letterenhuis.be/ark:/24970/04d9b735-7b6e-5cce-89f2-3eb8545528d9'}
04ea83c9-d0d1-52bd-a7dc-3c5fe145d695,tg:lhtk:2079,tr:lh:3992,Acquisitions,1,Archief van Herman Teirlinck,{'url':'https://id.letterenhuis.be/ark:/24970/04ea83c9-d0d1-52bd-a7dc-3c5fe145d695'}
05074748-061c-58bd-a419-c48de97af16f,tg:lhaq:9288,tr:lh:7087,Acquisitions,1,Archiefstukken van Lode Sebregts,{'url':'https://id.letterenhuis.be/ark:/24970/05074748-061c-58bd-a419-c48de97af16f'}
051851a8-de19-5fae-8d1e-fded9d099cda,tg:lhaq:8859,tr:lh:7497,Acquisitions,1,Archiefstukken van Lode Sebregts,{'url':'https://id.letterenhuis.be/ark:/24970/051851a8-de19-5fae-8d1e-fded9d099cda'}
055534be-42df-5aad-82d7-06624c24be57,tg:lhtk:14406,tr:lh:140310,Acquisitions,1,Archief van John Bogaerts met betrekking tot zijn professionele activiteiten bij KNS en andere theaterhuizen (ca. 1960- ca.1999),{'url':'https://id.letterenhuis.be/ark:/24970/055534be-42df-5aad-82d7-06624c24be57'}
05629cff-daa8-5113-9f6a-60f336147114,tg:lhpr:8100,tr:lh:6702,Acquisitions,1,Aankoop bij Bert Peleman,{'url':'https://id.letterenhuis.be/ark:/24970/05629cff-daa8-5113-9f6a-60f336147114'}
056b8498-a60a-5330-810c-0bfe087cc5d8,tg:lhpr:10239,tr:lh:7337,Acquisitions,1,Archief van Alfred Ost,{'url':'https://id.letterenhuis.be/ark:/24970/056b8498-a60a-5330-810c-0bfe087cc5d8'}
057128c2-4b7f-534a-a994-dd33dcc87daf,tg:lhtk:11798,tr:lh:2432,Acquisitions,1,Archief van Albert Daenens,{'url':'https://id.letterenhuis.be/ark:/24970/057128c2-4b7f-534a-a994-dd33dcc87daf'}
0582cb82-8673-5f25-bd9f-584a0c57386f,tg:lhaq:8931,tr:lh:7497,Acquisitions,1,Archiefstukken van Lode Sebregts,{'url':'https://id.letterenhuis.be/ark:/24970/0582cb82-8673-5f25-bd9f-584a0c57386f'}
058698e4-6fff-59bd-9658-e35d9d098c59,tg:lhpr:12248,tr:lh:4050,Acquisitions,1,Ex-Libris collectie van Leo Roelants,{'url':'https://id.letterenhuis.be/ark:/24970/058698e4-6fff-59bd-9658-e35d9d098c59'}
05896764-4c43-5548-a56b-c442c429d09d,tg:lhtk:8248,tr:lh:4370,Acquisitions,1,Archief van Jan Portaels,{'url':'https://id.letterenhuis.be/ark:/24970/05896764-4c43-5548-a56b-c442c429d09d'}
05a4315a-9a0c-595d-9eab-c6e07a9adb39,tg:lhtk:2278,tr:lh:6886,Acquisitions,1,Archief van Stijn Streuvels,{'url':'https://id.letterenhuis.be/ark:/24970/05a4315a-9a0c-595d-9eab-c6e07a9adb39'}
05a65fb2-1f9a-5999-a1fa-45853ec86b80,tg:lhpa:9584,tr:lh:110365,Acquisitions,1,Archivalia van Lies van Gasse,{'url':'https://id.letterenhuis.be/ark:/24970/05a65fb2-1f9a-5999-a1fa-45853ec86b80'}
05c52c61-a548-5f23-8a06-316fd4a837b1,tg:lhaq:8674,tr:lh:2339,Acquisitions,1,Archiefstukken van Jan Vaerten,{'url':'https://id.letterenhuis.be/ark:/24970/05c52c61-a548-5f23-8a06-316fd4a837b1'}
05c59867-5675-5ccd-9999-3661ff002200,tg:lhpr:9855,tr:lh:1217,Acquisitions,1,Archief van Edward Dujardin,{'url':'https://id.letterenhuis.be/ark:/24970/05c59867-5675-5ccd-9999-3661ff002200'}
06058d55-3be7-5f93-9dfa-19e621b4fd46,tg:lhtk:5972,tr:lh:5837,Acquisitions,1,Archiefstukken van Frans Dille,{'url':'https://id.letterenhuis.be/ark:/24970/06058d55-3be7-5f93-9dfa-19e621b4fd46'}
062ea58b-645e-514b-b7dc-14f1f41b7e76,tg:lhpa:221,tr:lh:1223,Acquisitions,1,Schenking van Federatie der Vlaamsche Kunstenaars,{'url':'https://id.letterenhuis.be/ark:/24970/062ea58b-645e-514b-b7dc-14f1f41b7e76'}
0636af79-e687-5613-9087-42605a196071,tg:lhtk:13025,tr:lh:2397,Acquisitions,1,Archief van Jan de Schuyter,{'url':'https://id.letterenhuis.be/ark:/24970/0636af79-e687-5613-9087-42605a196071'}
06afac74-4889-5597-ac0b-2b65623db515,tg:lhpa:138,tr:lh:1048,Acquisitions,1,Archief van Geeraard Jan Dodd,{'url':'https://id.letterenhuis.be/ark:/24970/06afac74-4889-5597-ac0b-2b65623db515'}
06c48f40-7010-5f14-bbd5-02802f6b0a5a,tg:lhaq:8680,tr:lh:2339,Acquisitions,1,Archiefstukken van Jan Vaerten,{'url':'https://id.letterenhuis.be/ark:/24970/06c48f40-7010-5f14-bbd5-02802f6b0a5a'}
070fce08-a490-5547-aa57-6eb4b5fdb384,tg:lhpr:11235,tr:lh:4050,Acquisitions,1,Ex-Libris collectie van Leo Roelants,{'url':'https://id.letterenhuis.be/ark:/24970/070fce08-a490-5547-aa57-6eb4b5fdb384'}
0719cf02-bb22-5a95-b6bb-8f098ed94cdd,tg:lhtk:2038,tr:lh:3819,Acquisitions,1,Archief van Paul Gilson,{'url':'https://id.letterenhuis.be/ark:/24970/0719cf02-bb22-5a95-b6bb-8f098ed94cdd'}
072ab442-1283-5a15-be6c-551daab57526,tg:lhaq:8972,tr:lh:7497,Acquisitions,1,Archiefstukken van Lode Sebregts,{'url':'https://id.letterenhuis.be/ark:/24970/072ab442-1283-5a15-be6c-551daab57526'}
07321829-77ef-5ad1-b187-0940e879592a,tg:lhpa:608,tr:lh:6323,Acquisitions,1,Archiefstukken van Roger Avermaete,{'url':'https://id.letterenhuis.be/ark:/24970/07321829-77ef-5ad1-b187-0940e879592a'}
0757751a-25c1-50e1-bdc8-6172c1fde8b8,tg:lhpa:9655,tr:lh:110365,Acquisitions,1,Archivalia van Lies van Gasse,{'url':'https://id.letterenhuis.be/ark:/24970/0757751a-25c1-50e1-bdc8-6172c1fde8b8'}
075ae514-2fb8-56a3-af90-a80fd3d61891,tg:lhtk:11537,tr:lh:2432,Acquisitions,1,Archief van Albert Daenens,{'url':'https://id.letterenhuis.be/ark:/24970/075ae514-2fb8-56a3-af90-a80fd3d61891'}
07683bc8-53e7-5ba4-b94a-0a554ee65872,tg:lhtk:8950,tr:lh:7497,Acquisitions,1,Archiefstukken van Lode Sebregts,{'url':'https://id.letterenhuis.be/ark:/24970/07683bc8-53e7-5ba4-b94a-0a554ee65872'}
07a6b2c1-a144-5854-9578-aae029108b6d,tg:lhtk:13879,tr:lh:6990,Acquisitions,1,Archief van Frans Huygelen,{'url':'https://id.letterenhuis.be/ark:/24970/07a6b2c1-a144-5854-9578-aae029108b6d'}
080a822d-b953-55ce-93d7-9491fc65419f,tg:lhtk:7308,tr:lh:5300,Acquisitions,1,Archief van Karel Verlat,{'url':'https://id.letterenhuis.be/ark:/24970/080a822d-b953-55ce-93d7-9491fc65419f'}
08ac287e-4140-51bf-89ef-e73eb1dfd8af,tg:lhtk:4709,tr:lh:5448,Acquisitions,1,Archief van René de Coninck,{'url':'https://id.letterenhuis.be/ark:/24970/08ac287e-4140-51bf-89ef-e73eb1dfd8af'}
08b51d96-3dc6-5c24-93dc-1301377752f1,tg:lhpa:9576,tr:lh:110365,Acquisitions,1,Archivalia van Lies van Gasse,{'url':'https://id.letterenhuis.be/ark:/24970/08b51d96-3dc6-5c24-93dc-1301377752f1'}
08b675a7-f189-57a9-9ae7-e44fdc429f9b,tg:lhpr:1589,tr:lh:1166,Acquisitions,1,Schenking van P.M. Brans,{'url':'https://id.letterenhuis.be/ark:/24970/08b675a7-f189-57a9-9ae7-e44fdc429f9b'}
08c7059e-2250-5fa1-832e-fd3fab0d10bb,tg:lhtk:206,tr:lh:131,Acquisitions,1,Archiefstukken van Ger Schmook [Sr.],{'url':'https://id.letterenhuis.be/ark:/24970/08c7059e-2250-5fa1-832e-fd3fab0d10bb'}
08d76946-a9f3-52b1-ab51-f81a2ed72d17,tg:lhtk:3015,tr:lh:1480,Acquisitions,1,Schenking van Vlaamsche Kunstenaarsgilde,{'url':'https://id.letterenhuis.be/ark:/24970/08d76946-a9f3-52b1-ab51-f81a2ed72d17'}
092acaec-8439-51a5-b3cd-86df0503e8cc,tg:lhtk:2242,tr:lh:5237,Acquisitions,1,Archief van Stef Vanstiphout,{'url':'https://id.letterenhuis.be/ark:/24970/092acaec-8439-51a5-b3cd-86df0503e8cc'}
0946f068-5ab0-5558-bd03-4f927fba0f5e,tg:lhaq:8706,tr:lh:4841,Acquisitions,1,Oningeschreven gevonden in 1978,{'url':'https://id.letterenhuis.be/ark:/24970/0946f068-5ab0-5558-bd03-4f927fba0f5e'}
094a43b8-5c9d-5f1c-ae69-06f1a7f8a308,tg:lhpr:10577,tr:lh:134045,Acquisitions,1,Portret van Paul van Ostaijen door Floris Jespers en twee prenten,{'url':'https://id.letterenhuis.be/ark:/24970/094a43b8-5c9d-5f1c-ae69-06f1a7f8a308'}
095bab1f-e94e-57ed-b79a-99f63625d902,tg:lhpr:10097,tr:lh:1217,Acquisitions,1,Archief van Edward Dujardin,{'url':'https://id.letterenhuis.be/ark:/24970/095bab1f-e94e-57ed-b79a-99f63625d902'}
09650368-a4b9-5f4c-b25b-ad3b6b73d190,tg:lhpa:152,tr:lh:4778,Acquisitions,1,Archief van René Engelen,{'url':'https://id.letterenhuis.be/ark:/24970/09650368-a4b9-5f4c-b25b-ad3b6b73d190'}
0977a844-8417-5942-a9f2-a8f2aaed54d4,tg:lhpa:130,tr:lh:3816,Acquisitions,1,Nalatenschap van Prosper de Troyer,{'url':'https://id.letterenhuis.be/ark:/24970/0977a844-8417-5942-a9f2-a8f2aaed54d4'}
098116fd-d2ab-553a-aa4d-487b6252eb42,tg:lhpa:239,tr:lh:4866,Acquisitions,1,Archief van Max Lamberty,{'url':'https://id.letterenhuis.be/ark:/24970/098116fd-d2ab-553a-aa4d-487b6252eb42'}
09c0ad35-c99c-5d13-b82e-348d6bcbf6aa,tg:lhpr:9793,tr:lh:1217,Acquisitions,1,Archief van Edward Dujardin,{'url':'https://id.letterenhuis.be/ark:/24970/09c0ad35-c99c-5d13-b82e-348d6bcbf6aa'}
09d8ac29-7593-5436-93cc-03e0bdfd1ce6,tg:lhtk:3795,tr:lh:82,Acquisitions,1,Archief van Jaak Lemmers,{'url':'https://id.letterenhuis.be/ark:/24970/09d8ac29-7593-5436-93cc-03e0bdfd1ce6'}
09e4e68a-66e5-5025-8de7-8b0ea6635ee7,tg:lhpr:10279,tr:lh:2432,Acquisitions,1,Archief van Albert Daenens,{'url':'https://id.letterenhuis.be/ark:/24970/09e4e68a-66e5-5025-8de7-8b0ea6635ee7'}
0a1037ea-50b6-522e-b7b7-ead38fe30474,tg:lhtk:15124,tr:lh:140310,Acquisitions,1,Archief van John Bogaerts met betrekking tot zijn professionele activiteiten bij KNS en andere theaterhuizen (ca. 1960- ca.1999),{'url':'https://id.letterenhuis.be/ark:/24970/0a1037ea-50b6-522e-b7b7-ead38fe30474'}
0a21bb90-6c39-5a51-9835-4d6fa775f0ee,tg:lhtk:6558,tr:lh:9631,Acquisitions,1,Tekeningen van Gustaaf Christian de Bruyne,{'url':'https://id.letterenhuis.be/ark:/24970/0a21bb90-6c39-5a51-9835-4d6fa775f0ee'}
0a43f7cd-d142-5c19-a5ca-0a9c84862a58,tg:lhpa:539,tr:lh:6034,Acquisitions,1,Archief van Frans Smits,{'url':'https://id.letterenhuis.be/ark:/24970/0a43f7cd-d142-5c19-a5ca-0a9c84862a58'}
0a4893f2-a4d0-5b39-9e21-a9a101a5fd37,tg:lhtk:8474,tr:lh:5764,Acquisitions,1,Archief van Lodewijk Scharpé,{'url':'https://id.letterenhuis.be/ark:/24970/0a4893f2-a4d0-5b39-9e21-a9a101a5fd37'}
0a93ec83-f2f4-50d9-8477-d4d23d0f6eed,tg:lhtk:10776,tr:lh:2432,Acquisitions,1,Archief van Albert Daenens,{'url':'https://id.letterenhuis.be/ark:/24970/0a93ec83-f2f4-50d9-8477-d4d23d0f6eed'}
0aac98cc-88b4-558f-8a68-49f01a96434a,tg:lhpa:63,tr:lh:3816,Acquisitions,1,Nalatenschap van Prosper de Troyer,{'url':'https://id.letterenhuis.be/ark:/24970/0aac98cc-88b4-558f-8a68-49f01a96434a'}
0ab3be7e-7992-5dd7-8f9a-87b608e566a9,tg:lhpa:279,tr:lh:429,Acquisitions,1,Nalatenschap van Marie Conscience,{'url':'https://id.letterenhuis.be/ark:/24970/0ab3be7e-7992-5dd7-8f9a-87b608e566a9'}
0b193f56-d1a8-5924-a125-d05e871c1150,tg:lhpa:321,tr:lh:3103,Acquisitions,1,Archief van Domien Sleeckx,{'url':'https://id.letterenhuis.be/ark:/24970/0b193f56-d1a8-5924-a125-d05e871c1150'}
