Brocade ID,ResourceID,card,order,ISAAR Brocade ID,Entity Identifier,ire.type.value,Entity Type,Entity Name,Relation Type
tg:lhaq:8751,1eec0799-63fa-543c-a3d0-be891a0c181c,ISAAR_Relations,2,au::16900,{'url': 'https://anet.be/record/isaarlh/au::16900'},vb,Persoon,William Shakespeare,In Verband Met
tg:lhaq:8751,1eec0799-63fa-543c-a3d0-be891a0c181c,ISAAR_Relations,3,au::1697,{'url': 'https://anet.be/record/isaarlh/au::1697'},vb,Persoon,René Bertal,In Verband Met
tg:lhaq:8751,1eec0799-63fa-543c-a3d0-be891a0c181c,ISAAR_Relations,4,au::22381,{'url': 'https://anet.be/record/isaarlh/au::22381'},vb,Organisatie,Koninklijke Nederlandse Schouwburg,In Verband Met
tg:lhaq:9140,432a31ab-1b7d-527c-870a-feeb86b1d9c3,ISAAR_Relations,1,au::8606,{'url': 'https://anet.be/record/isaarlh/au::8606'},ar,Persoon,Lode Hendrickx,Kunstenaar
tg:lhaq:9140,432a31ab-1b7d-527c-870a-feeb86b1d9c3,ISAAR_Relations,2,au::8649,{'url': 'https://anet.be/record/isaarlh/au::8649'},vb,Persoon,Herwig Hensen,In Verband Met
tg:lhaq:9005,56e6263a-af53-574e-ae41-5addeaf522f7,ISAAR_Relations,1,au::16765,{'url': 'https://anet.be/record/isaarlh/au::16765'},ar,Persoon,Lode Sebregts,Kunstenaar
tg:lhaq:8993,823461b2-0712-56a4-8ed4-be9310e7baa7,ISAAR_Relations,1,au::16765,{'url': 'https://anet.be/record/isaarlh/au::16765'},ar,Persoon,Lode Sebregts,Kunstenaar
tg:lhaq:9394,afc90268-a4a6-57a2-92ea-ac8b55d49c94,ISAAR_Relations,1,au::6438,{'url': 'https://anet.be/record/isaarlh/au::6438'},ar,Persoon,Vic Estercam,Kunstenaar
tg:lhaq:9394,afc90268-a4a6-57a2-92ea-ac8b55d49c94,ISAAR_Relations,2,au::1458,{'url': 'https://anet.be/record/isaarlh/au::1458'},kw,Organisatie,Belgische Radio en Televisie,Trefwoord
tg:lhaq:9394,afc90268-a4a6-57a2-92ea-ac8b55d49c94,ISAAR_Relations,3,au::1333,{'url': 'https://anet.be/record/isaarlh/au::1333'},kw,Persoon,Ludo Bekkers,Trefwoord
tg:lhaq:8706,0946f068-5ab0-5558-bd03-4f927fba0f5e,ISAAR_Relations,1,au::16765,{'url': 'https://anet.be/record/isaarlh/au::16765'},ar,Persoon,Lode Sebregts,Kunstenaar
tg:lhaq:5564,bb524cb6-ed81-546e-a22e-26957d99f5ff,ISAAR_Relations,1,au::9844,{'url': 'https://anet.be/record/isaarlh/au::9844'},ar,Persoon,Paul Joostens,Kunstenaar
tg:lhaq:9052,5d08dca6-26ef-556a-a3d9-ec1296c7d5de,ISAAR_Relations,1,au::16765,{'url': 'https://anet.be/record/isaarlh/au::16765'},ar,Persoon,Lode Sebregts,Kunstenaar
tg:lhaq:9402,b2bbf28f-a732-5f52-be4c-4e3a67ca9678,ISAAR_Relations,1,au::16874,{'url': 'https://anet.be/record/isaarlh/au::16874'},ar,Persoon,Dan van Severen,Kunstenaar
tg:lhaq:8985,f051649c-2a76-5b5a-8afd-6f3b95716bc4,ISAAR_Relations,1,au::16765,{'url': 'https://anet.be/record/isaarlh/au::16765'},ar,Persoon,Lode Sebregts,Kunstenaar
tg:lhaq:5122,2a009e82-1442-52f3-bdde-255bd25a5b29,ISAAR_Relations,1,au::19394,{'url': 'https://anet.be/record/isaarlh/au::19394'},ar,Persoon,Jeanne Vereeck-De Bruyn,Kunstenaar
tg:lhaq:9414,77b0399b-e866-5c0f-97b5-3aa876feeb5a,ISAAR_Relations,1,au::112017,{'url': 'https://anet.be/record/isaarlh/au::112017'},ar,Persoon,Siegfried Woldhek,Kunstenaar
tg:lhaq:9414,77b0399b-e866-5c0f-97b5-3aa876feeb5a,ISAAR_Relations,2,au::50210,{'url': 'https://anet.be/record/isaarlh/au::50210'},kw,Persoon,Peter Terrin,Trefwoord
tg:lhaq:8878,b115a4c2-902f-58fd-bf56-710a9ed715cc,ISAAR_Relations,1,au::16765,{'url': 'https://anet.be/record/isaarlh/au::16765'},ar,Persoon,Lode Sebregts,Kunstenaar
tg:lhaq:8878,b115a4c2-902f-58fd-bf56-710a9ed715cc,ISAAR_Relations,2,au::21564,{'url': 'https://anet.be/record/isaarlh/au::21564'},vb,Persoon,Eugène A. Winters,In Verband Met
tg:lhaq:8878,b115a4c2-902f-58fd-bf56-710a9ed715cc,ISAAR_Relations,3,au::22381,{'url': 'https://anet.be/record/isaarlh/au::22381'},vb,Organisatie,Koninklijke Nederlandse Schouwburg,In Verband Met
tg:lhaq:8878,b115a4c2-902f-58fd-bf56-710a9ed715cc,ISAAR_Relations,4,au::8854,{'url': 'https://anet.be/record/isaarlh/au::8854'},vb,Persoon,Patrick Hiketick,In Verband Met
tg:lhaq:8897,1c2549b2-f726-5e8d-b9d9-6024da36156d,ISAAR_Relations,1,au::16765,{'url': 'https://anet.be/record/isaarlh/au::16765'},ar,Persoon,Lode Sebregts,Kunstenaar
tg:lhaq:8897,1c2549b2-f726-5e8d-b9d9-6024da36156d,ISAAR_Relations,2,au::16363,{'url': 'https://anet.be/record/isaarlh/au::16363'},vb,Persoon,Jenny van Santvoort,In Verband Met
tg:lhaq:8897,1c2549b2-f726-5e8d-b9d9-6024da36156d,ISAAR_Relations,3,au::16900,{'url': 'https://anet.be/record/isaarlh/au::16900'},vb,Persoon,William Shakespeare,In Verband Met
tg:lhaq:8897,1c2549b2-f726-5e8d-b9d9-6024da36156d,ISAAR_Relations,4,au::22381,{'url': 'https://anet.be/record/isaarlh/au::22381'},vb,Organisatie,Koninklijke Nederlandse Schouwburg,In Verband Met
tg:lhaq:6889,29cd2b73-2d47-5785-883a-989c4e9de3b6,ISAAR_Relations,1,au::7607,{'url': 'https://anet.be/record/isaarlh/au::7607'},ar,Persoon,Hélène Gliewe,Kunstenaar
tg:lhaq:6889,29cd2b73-2d47-5785-883a-989c4e9de3b6,ISAAR_Relations,2,au::22381,{'url': 'https://anet.be/record/isaarlh/au::22381'},vb,Organisatie,Koninklijke Nederlandse Schouwburg,In Verband Met
tg:lhaq:6889,29cd2b73-2d47-5785-883a-989c4e9de3b6,ISAAR_Relations,3,au::5592,{'url': 'https://anet.be/record/isaarlh/au::5592'},vb,Persoon,Joris Diels,In Verband Met
tg:lhaq:6889,29cd2b73-2d47-5785-883a-989c4e9de3b6,ISAAR_Relations,4,au::8461,{'url': 'https://anet.be/record/isaarlh/au::8461'},vb,Persoon,Friedrich Hebbel,In Verband Met
tg:lhaq:7261,2889da1d-de01-506d-a2b8-86ab9eaf34d7,ISAAR_Relations,1,au::19638,{'url': 'https://anet.be/record/isaarlh/au::19638'},ar,Persoon,Karel Verlat,Kunstenaar
tg:lhaq:8747,090a8e15-d13b-556d-9d94-a248ac6264bf,ISAAR_Relations,1,au::58377,{'url': 'https://anet.be/record/isaarlh/au::58377'},ar,Persoon,Mavis Taylor,Kunstenaar
tg:lhaq:8747,090a8e15-d13b-556d-9d94-a248ac6264bf,ISAAR_Relations,2,au::1675,{'url': 'https://anet.be/record/isaarlh/au::1675'},vb,Persoon,François Bernard,In Verband Met
tg:lhaq:8747,090a8e15-d13b-556d-9d94-a248ac6264bf,ISAAR_Relations,3,au::16900,{'url': 'https://anet.be/record/isaarlh/au::16900'},vb,Persoon,William Shakespeare,In Verband Met
tg:lhaq:8747,090a8e15-d13b-556d-9d94-a248ac6264bf,ISAAR_Relations,4,au::22381,{'url': 'https://anet.be/record/isaarlh/au::22381'},vb,Organisatie,Koninklijke Nederlandse Schouwburg,In Verband Met
tg:lhaq:8317,473c6aab-df61-5f40-bbb3-628e05adfba3,ISAAR_Relations,1,au::19590,{'url': 'https://anet.be/record/isaarlh/au::19590'},ar,Persoon,Renaat Verheyen,Kunstenaar
tg:lhaq:8317,473c6aab-df61-5f40-bbb3-628e05adfba3,ISAAR_Relations,2,au::2365,{'url': 'https://anet.be/record/isaarlh/au::2365'},vb,Persoon,Jozef Boon,In Verband Met
tg:lhaq:9013,135c55d1-f7f0-5ed0-ac20-77c41a3026c4,ISAAR_Relations,1,au::16765,{'url': 'https://anet.be/record/isaarlh/au::16765'},ar,Persoon,Lode Sebregts,Kunstenaar
tg:lhaq:9013,135c55d1-f7f0-5ed0-ac20-77c41a3026c4,ISAAR_Relations,2,au::16901,{'url': 'https://anet.be/record/isaarlh/au::16901'},vb,Persoon,George Bernard Shaw,In Verband Met
tg:lhaq:9013,135c55d1-f7f0-5ed0-ac20-77c41a3026c4,ISAAR_Relations,3,au::18955,{'url': 'https://anet.be/record/isaarlh/au::18955'},vb,Persoon,Gaston Vandermeulen,In Verband Met
tg:lhaq:9013,135c55d1-f7f0-5ed0-ac20-77c41a3026c4,ISAAR_Relations,4,au::22381,{'url': 'https://anet.be/record/isaarlh/au::22381'},vb,Organisatie,Koninklijke Nederlandse Schouwburg,In Verband Met
tg:lhaq:4066,3427e823-4487-5f09-a8b8-0a62308a7afa,ISAAR_Relations,1,au::12214,{'url': 'https://anet.be/record/isaarlh/au::12214'},ar,Persoon,Leo Marfurt,Kunstenaar
tg:lhaq:4066,3427e823-4487-5f09-a8b8-0a62308a7afa,ISAAR_Relations,2,au::50076,{'url': 'https://anet.be/record/isaarlh/au::50076'},kw,Organisatie,Red Star Line,Trefwoord
tg:lhaq:8550,7c078dc8-7219-5041-974a-d43d540d22fb,ISAAR_Relations,1,au::58377,{'url': 'https://anet.be/record/isaarlh/au::58377'},ar,Persoon,Mavis Taylor,Kunstenaar
tg:lhaq:8550,7c078dc8-7219-5041-974a-d43d540d22fb,ISAAR_Relations,2,au::6345,{'url': 'https://anet.be/record/isaarlh/au::6345'},vb,Persoon,Fred Engelen,In Verband Met
tg:lhaq:4123,262ab269-588a-565f-9fff-7b4d784fe26a,ISAAR_Relations,1,au::12541,{'url': 'https://anet.be/record/isaarlh/au::12541'},ar,Persoon,Frantz Melchers,Kunstenaar
tg:lhaq:8383,397cdc4d-1877-5ff1-aea4-d5699678eec6,ISAAR_Relations,1,au::57311,{'url': 'https://anet.be/record/isaarlh/au::57311'},ar,Persoon,Charles Godefroid,Kunstenaar
tg:lhaq:8383,397cdc4d-1877-5ff1-aea4-d5699678eec6,ISAAR_Relations,2,au::18437,{'url': 'https://anet.be/record/isaarlh/au::18437'},vb,Persoon,Felix Timmermans,In Verband Met
tg:lhaq:8679,e9b2a80c-720e-5fb9-88c6-7dca2e80d611,ISAAR_Relations,1,au::18808,{'url': 'https://anet.be/record/isaarlh/au::18808'},ar,Persoon,Jan Vaerten,Kunstenaar
tg:lhaq:8679,e9b2a80c-720e-5fb9-88c6-7dca2e80d611,ISAAR_Relations,2,au::22381,{'url': 'https://anet.be/record/isaarlh/au::22381'},vb,Organisatie,Koninklijke Nederlandse Schouwburg,In Verband Met
tg:lhaq:8679,e9b2a80c-720e-5fb9-88c6-7dca2e80d611,ISAAR_Relations,3,au::3671,{'url': 'https://anet.be/record/isaarlh/au::3671'},vb,Persoon,Marcel Cauwenberg,In Verband Met
tg:lhaq:9068,da23c11e-76c1-5d41-bc0d-4654a90f4146,ISAAR_Relations,1,au::17210,{'url': 'https://anet.be/record/isaarlh/au::17210'},ar,Persoon,Paul Snoek,Kunstenaar
tg:lhaq:20,977c1be7-d310-596c-adf3-46f76e4317a7,ISAAR_Relations,1,au::4478,{'url': 'https://anet.be/record/isaarlh/au::4478'},ar,Persoon,Fernand Cornet,Kunstenaar
tg:lhaq:20,977c1be7-d310-596c-adf3-46f76e4317a7,ISAAR_Relations,2,au::6350,{'url': 'https://anet.be/record/isaarlh/au::6350'},kw,Persoon,René Engelen,Trefwoord
tg:lhaq:8696,9c28a607-05e3-5d17-bea8-9dba2f73b252,ISAAR_Relations,1,au::18808,{'url': 'https://anet.be/record/isaarlh/au::18808'},ar,Persoon,Jan Vaerten,Kunstenaar
tg:lhaq:8696,9c28a607-05e3-5d17-bea8-9dba2f73b252,ISAAR_Relations,2,au::21677,{'url': 'https://anet.be/record/isaarlh/au::21677'},kw,Persoon,Pip Wouters,Trefwoord
tg:lhaq:8696,9c28a607-05e3-5d17-bea8-9dba2f73b252,ISAAR_Relations,3,au::10199,{'url': 'https://anet.be/record/isaarlh/au::10199'},vb,Persoon,Willem Kersters,In Verband Met
tg:lhaq:1399,4bddeb9c-33d5-5850-a47c-c9d9b051c50f,ISAAR_Relations,1,au::16746,{'url': 'https://anet.be/record/isaarlh/au::16746'},ar,Persoon,Ernest Schuyten,Kunstenaar
tg:lhaq:1399,4bddeb9c-33d5-5850-a47c-c9d9b051c50f,ISAAR_Relations,2,au::16747,{'url': 'https://anet.be/record/isaarlh/au::16747'},kw,Persoon,Medart Carolus Schuyten,Trefwoord
tg:lhaq:1399,4bddeb9c-33d5-5850-a47c-c9d9b051c50f,ISAAR_Relations,3,au::360,{'url': 'https://anet.be/record/isaarlh/au::360'},vb,Persoon,Jef Alpaerts,In Verband Met
tg:lhaq:8911,9b000f80-5b64-5386-992c-edf855837ac7,ISAAR_Relations,1,au::16765,{'url': 'https://anet.be/record/isaarlh/au::16765'},ar,Persoon,Lode Sebregts,Kunstenaar
tg:lhaq:8911,9b000f80-5b64-5386-992c-edf855837ac7,ISAAR_Relations,2,au::14734,{'url': 'https://anet.be/record/isaarlh/au::14734'},vb,Persoon,Luc Philips,In Verband Met
tg:lhaq:8911,9b000f80-5b64-5386-992c-edf855837ac7,ISAAR_Relations,3,au::22381,{'url': 'https://anet.be/record/isaarlh/au::22381'},vb,Organisatie,Koninklijke Nederlandse Schouwburg,In Verband Met
tg:lhaq:8911,9b000f80-5b64-5386-992c-edf855837ac7,ISAAR_Relations,4,au::2795,{'url': 'https://anet.be/record/isaarlh/au::2795'},vb,Persoon,Bertolt Brecht,In Verband Met
tg:lhaq:8854,9abd95fd-1030-5479-8146-b6d6efc1c2ad,ISAAR_Relations,1,au::16765,{'url': 'https://anet.be/record/isaarlh/au::16765'},ar,Persoon,Lode Sebregts,Kunstenaar
tg:lhaq:8854,9abd95fd-1030-5479-8146-b6d6efc1c2ad,ISAAR_Relations,2,au::21564,{'url': 'https://anet.be/record/isaarlh/au::21564'},vb,Persoon,Eugène A. Winters,In Verband Met
tg:lhaq:8854,9abd95fd-1030-5479-8146-b6d6efc1c2ad,ISAAR_Relations,3,au::22381,{'url': 'https://anet.be/record/isaarlh/au::22381'},vb,Organisatie,Koninklijke Nederlandse Schouwburg,In Verband Met
tg:lhaq:8854,9abd95fd-1030-5479-8146-b6d6efc1c2ad,ISAAR_Relations,4,au::4418,{'url': 'https://anet.be/record/isaarlh/au::4418'},vb,Persoon,Jo Coppens,In Verband Met
tg:lhaq:8854,9abd95fd-1030-5479-8146-b6d6efc1c2ad,ISAAR_Relations,5,au::8854,{'url': 'https://anet.be/record/isaarlh/au::8854'},vb,Persoon,Patrick Hiketick,In Verband Met
tg:lhaq:8784,5c3c5c94-0899-5cf3-9203-2f45ab429ca0,ISAAR_Relations,1,au::16765,{'url': 'https://anet.be/record/isaarlh/au::16765'},ar,Persoon,Lode Sebregts,Kunstenaar
tg:lhaq:8784,5c3c5c94-0899-5cf3-9203-2f45ab429ca0,ISAAR_Relations,2,au::22381,{'url': 'https://anet.be/record/isaarlh/au::22381'},vb,Organisatie,Koninklijke Nederlandse Schouwburg,In Verband Met
tg:lhaq:8784,5c3c5c94-0899-5cf3-9203-2f45ab429ca0,ISAAR_Relations,3,au::100141,{'url': 'https://anet.be/record/isaarlh/au::100141'},vb,Plaatsen,Antwerpen,In Verband Met
tg:lhaq:8784,5c3c5c94-0899-5cf3-9203-2f45ab429ca0,ISAAR_Relations,4,au::7673,{'url': 'https://anet.be/record/isaarlh/au::7673'},vb,Persoon,Johann Wolfgang von Goethe,In Verband Met
tg:lhaq:8784,5c3c5c94-0899-5cf3-9203-2f45ab429ca0,ISAAR_Relations,5,au::8106,{'url': 'https://anet.be/record/isaarlh/au::8106'},vb,Evenement,Guldensporenslag-Herdenkingen,In Verband Met
tg:lhaq:5509,8b0c07b1-b052-570b-bca7-98f8d7fba377,ISAAR_Relations,1,au::21564,{'url': 'https://anet.be/record/isaarlh/au::21564'},ar,Persoon,Eugène A. Winters,Kunstenaar
tg:lhaq:5509,8b0c07b1-b052-570b-bca7-98f8d7fba377,ISAAR_Relations,2,au::14849,{'url': 'https://anet.be/record/isaarlh/au::14849'},kw,Persoon,Antoon Vander Plaetse,Trefwoord
tg:lhaq:8907,d26759cd-338b-529c-b7b2-93481776dced,ISAAR_Relations,1,au::16765,{'url': 'https://anet.be/record/isaarlh/au::16765'},ar,Persoon,Lode Sebregts,Kunstenaar
tg:lhaq:8907,d26759cd-338b-529c-b7b2-93481776dced,ISAAR_Relations,2,au::22381,{'url': 'https://anet.be/record/isaarlh/au::22381'},vb,Organisatie,Koninklijke Nederlandse Schouwburg,In Verband Met
tg:lhaq:8907,d26759cd-338b-529c-b7b2-93481776dced,ISAAR_Relations,3,au::2795,{'url': 'https://anet.be/record/isaarlh/au::2795'},vb,Persoon,Bertolt Brecht,In Verband Met
tg:lhaq:8907,d26759cd-338b-529c-b7b2-93481776dced,ISAAR_Relations,4,au::45918,{'url': 'https://anet.be/record/isaarlh/au::45918'},vb,Persoon,Lucienne de Nutte,In Verband Met
tg:lhaq:8842,145c5f0a-bb6c-52ca-b04e-873c5c0615b5,ISAAR_Relations,1,au::16765,{'url': 'https://anet.be/record/isaarlh/au::16765'},ar,Persoon,Lode Sebregts,Kunstenaar
tg:lhaq:8842,145c5f0a-bb6c-52ca-b04e-873c5c0615b5,ISAAR_Relations,2,au::1039,{'url': 'https://anet.be/record/isaarlh/au::1039'},vb,Persoon,Tine Balder,In Verband Met
tg:lhaq:8842,145c5f0a-bb6c-52ca-b04e-873c5c0615b5,ISAAR_Relations,3,au::21564,{'url': 'https://anet.be/record/isaarlh/au::21564'},vb,Persoon,Eugène A. Winters,In Verband Met
tg:lhaq:8842,145c5f0a-bb6c-52ca-b04e-873c5c0615b5,ISAAR_Relations,4,au::22381,{'url': 'https://anet.be/record/isaarlh/au::22381'},vb,Organisatie,Koninklijke Nederlandse Schouwburg,In Verband Met
tg:lhaq:8842,145c5f0a-bb6c-52ca-b04e-873c5c0615b5,ISAAR_Relations,5,au::8854,{'url': 'https://anet.be/record/isaarlh/au::8854'},vb,Persoon,Patrick Hiketick,In Verband Met
tg:lhaq:8792,5c1e09e9-31d5-570e-9050-94a70b3f39d9,ISAAR_Relations,1,au::16765,{'url': 'https://anet.be/record/isaarlh/au::16765'},ar,Persoon,Lode Sebregts,Kunstenaar
tg:lhaq:8792,5c1e09e9-31d5-570e-9050-94a70b3f39d9,ISAAR_Relations,2,au::18122,{'url': 'https://anet.be/record/isaarlh/au::18122'},vb,Persoon,Herman Teirlinck,In Verband Met
tg:lhaq:6626,1beea900-3308-5a4d-9492-8a60f728f42d,ISAAR_Relations,1,au::45008,{'url': 'https://anet.be/record/isaarlh/au::45008'},ar,Persoon,Luc Cromheecke,Kunstenaar
tg:lhaq:6626,1beea900-3308-5a4d-9492-8a60f728f42d,ISAAR_Relations,2,au::19558,{'url': 'https://anet.be/record/isaarlh/au::19558'},kw,Persoon,René Verheezen,Trefwoord
tg:lhaq:2370,3e4916c8-11e1-57a6-b7f5-adcd826f7bae,ISAAR_Relations,1,au::10629,{'url': 'https://anet.be/record/isaarlh/au::10629'},kw,Persoon,Leo J. Krijn,Trefwoord
tg:lhaq:8403,dcc55afd-62ec-50f4-8a26-7f808b7735ba,ISAAR_Relations,1,au::57311,{'url': 'https://anet.be/record/isaarlh/au::57311'},ar,Persoon,Charles Godefroid,Kunstenaar
tg:lhaq:4565,5e937a35-f83b-5d43-9f13-29afb0ff6951,ISAAR_Relations,1,au::4316,{'url': 'https://anet.be/record/isaarlh/au::4316'},ar,Persoon,René de Coninck,Kunstenaar
tg:lhaq:4565,5e937a35-f83b-5d43-9f13-29afb0ff6951,ISAAR_Relations,2,au::100141,{'url': 'https://anet.be/record/isaarlh/au::100141'},kw,Plaatsen,Antwerpen,Trefwoord
tg:lhaq:8546,7c729a34-ba1a-58f8-a6ce-69f7c86f50d7,ISAAR_Relations,1,au::58377,{'url': 'https://anet.be/record/isaarlh/au::58377'},ar,Persoon,Mavis Taylor,Kunstenaar
tg:lhaq:8546,7c729a34-ba1a-58f8-a6ce-69f7c86f50d7,ISAAR_Relations,2,au::6345,{'url': 'https://anet.be/record/isaarlh/au::6345'},vb,Persoon,Fred Engelen,In Verband Met
tg:lhaq:2632,52738c98-5867-5d59-906c-9ba1046e26c3,ISAAR_Relations,1,au::17210,{'url': 'https://anet.be/record/isaarlh/au::17210'},ar,Persoon,Paul Snoek,Kunstenaar
tg:lhaq:8395,54b8899f-fe69-58b3-bf28-58ce7abca638,ISAAR_Relations,1,au::57311,{'url': 'https://anet.be/record/isaarlh/au::57311'},ar,Persoon,Charles Godefroid,Kunstenaar
tg:lhaq:8395,54b8899f-fe69-58b3-bf28-58ce7abca638,ISAAR_Relations,2,au::22381,{'url': 'https://anet.be/record/isaarlh/au::22381'},vb,Organisatie,Koninklijke Nederlandse Schouwburg,In Verband Met
tg:lhaq:8395,54b8899f-fe69-58b3-bf28-58ce7abca638,ISAAR_Relations,3,au::7462,{'url': 'https://anet.be/record/isaarlh/au::7462'},vb,Persoon,Michel de Ghelderode,In Verband Met
tg:lhaq:8680,06c48f40-7010-5f14-bbd5-02802f6b0a5a,ISAAR_Relations,1,au::18808,{'url': 'https://anet.be/record/isaarlh/au::18808'},ar,Persoon,Jan Vaerten,Kunstenaar
tg:lhaq:8680,06c48f40-7010-5f14-bbd5-02802f6b0a5a,ISAAR_Relations,2,au::22381,{'url': 'https://anet.be/record/isaarlh/au::22381'},vb,Organisatie,Koninklijke Nederlandse Schouwburg,In Verband Met
tg:lhaq:5548,0cccfe13-5966-514f-988a-6d35cc081d04,ISAAR_Relations,1,au::11363,{'url': 'https://anet.be/record/isaarlh/au::11363'},ar,Persoon,Jos Léonard,Kunstenaar
tg:lhaq:9009,e833935d-27a6-5ffc-a736-109781e1f502,ISAAR_Relations,1,au::16765,{'url': 'https://anet.be/record/isaarlh/au::16765'},ar,Persoon,Lode Sebregts,Kunstenaar
tg:lhaq:8531,7441af4b-7744-54fb-a0f6-4036bed9cba9,ISAAR_Relations,1,au::58377,{'url': 'https://anet.be/record/isaarlh/au::58377'},ar,Persoon,Mavis Taylor,Kunstenaar
tg:lhaq:8531,7441af4b-7744-54fb-a0f6-4036bed9cba9,ISAAR_Relations,2,au::6345,{'url': 'https://anet.be/record/isaarlh/au::6345'},vb,Persoon,Fred Engelen,In Verband Met
tg:lhaq:8862,b1ce90f6-e392-5335-b3bd-669a5c58aee7,ISAAR_Relations,1,au::16765,{'url': 'https://anet.be/record/isaarlh/au::16765'},ar,Persoon,Lode Sebregts,Kunstenaar
tg:lhaq:8862,b1ce90f6-e392-5335-b3bd-669a5c58aee7,ISAAR_Relations,2,au::21564,{'url': 'https://anet.be/record/isaarlh/au::21564'},vb,Persoon,Eugène A. Winters,In Verband Met
tg:lhaq:8862,b1ce90f6-e392-5335-b3bd-669a5c58aee7,ISAAR_Relations,3,au::22381,{'url': 'https://anet.be/record/isaarlh/au::22381'},vb,Organisatie,Koninklijke Nederlandse Schouwburg,In Verband Met
tg:lhaq:8862,b1ce90f6-e392-5335-b3bd-669a5c58aee7,ISAAR_Relations,4,au::8854,{'url': 'https://anet.be/record/isaarlh/au::8854'},vb,Persoon,Patrick Hiketick,In Verband Met
tg:lhaq:8927,bf88cfb6-f431-5418-a71f-a37074a5f5f7,ISAAR_Relations,1,au::16765,{'url': 'https://anet.be/record/isaarlh/au::16765'},ar,Persoon,Lode Sebregts,Kunstenaar
tg:lhaq:8927,bf88cfb6-f431-5418-a71f-a37074a5f5f7,ISAAR_Relations,2,au::16900,{'url': 'https://anet.be/record/isaarlh/au::16900'},vb,Persoon,William Shakespeare,In Verband Met
tg:lhaq:8927,bf88cfb6-f431-5418-a71f-a37074a5f5f7,ISAAR_Relations,3,au::22381,{'url': 'https://anet.be/record/isaarlh/au::22381'},vb,Organisatie,Koninklijke Nederlandse Schouwburg,In Verband Met
tg:lhaq:8927,bf88cfb6-f431-5418-a71f-a37074a5f5f7,ISAAR_Relations,4,au::9803,{'url': 'https://anet.be/record/isaarlh/au::9803'},vb,Persoon,Paul 's Jongers,In Verband Met
tg:lhaq:6893,207edb6b-a0ee-5b45-83b8-6ad1b6ebd2ea,ISAAR_Relations,1,au::7607,{'url': 'https://anet.be/record/isaarlh/au::7607'},ar,Persoon,Hélène Gliewe,Kunstenaar
tg:lhaq:6893,207edb6b-a0ee-5b45-83b8-6ad1b6ebd2ea,ISAAR_Relations,2,au::16901,{'url': 'https://anet.be/record/isaarlh/au::16901'},vb,Persoon,George Bernard Shaw,In Verband Met
tg:lhaq:6893,207edb6b-a0ee-5b45-83b8-6ad1b6ebd2ea,ISAAR_Relations,3,au::22381,{'url': 'https://anet.be/record/isaarlh/au::22381'},vb,Organisatie,Koninklijke Nederlandse Schouwburg,In Verband Met
tg:lhaq:6893,207edb6b-a0ee-5b45-83b8-6ad1b6ebd2ea,ISAAR_Relations,4,au::5592,{'url': 'https://anet.be/record/isaarlh/au::5592'},vb,Persoon,Joris Diels,In Verband Met
