ResourceID,brocade.id,card,order,Production Actor Identifier,Production Actor ID,Production Actor Name,Production Actor Role,Production Actor Capacity
b2bbf28f-a732-5f52-be4c-4e3a67ca9678,tg:lhaq:9402,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/89e7c923-0c88-5019-b368-a41cdb7d468b'},au::16874,Dan van Severen,Kunstenaar,
f051649c-2a76-5b5a-8afd-6f3b95716bc4,tg:lhaq:8985,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
2a009e82-1442-52f3-bdde-255bd25a5b29,tg:lhaq:5122,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/110af802-2140-595d-9dc3-b983b3e44439'},au::19394,Jeanne Vereeck-De Bruyn,Kunstenaar,
77b0399b-e866-5c0f-97b5-3aa876feeb5a,tg:lhaq:9414,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/3dd3dee1-b5d6-54f0-8832-659643393ea9'},au::112017,Siegfried Woldhek,Kunstenaar,
b115a4c2-902f-58fd-bf56-710a9ed715cc,tg:lhaq:8878,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
1c2549b2-f726-5e8d-b9d9-6024da36156d,tg:lhaq:8897,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
29cd2b73-2d47-5785-883a-989c4e9de3b6,tg:lhaq:6889,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/31699e19-b1a8-5294-b00a-dfadfa7624fc'},au::7607,Hélène Gliewe,Kunstenaar,
2889da1d-de01-506d-a2b8-86ab9eaf34d7,tg:lhaq:7261,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d47fa51f-36a5-52d0-a148-d71c6ad4482a'},au::19638,Karel Verlat,Kunstenaar,
090a8e15-d13b-556d-9d94-a248ac6264bf,tg:lhaq:8747,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/1eb37b38-398c-51aa-b304-69f753368fdd'},au::58377,Mavis Taylor,Kunstenaar,
473c6aab-df61-5f40-bbb3-628e05adfba3,tg:lhaq:8317,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/c7bfda4f-ce47-5210-a8d8-a79fd9ef4113'},au::19590,Renaat Verheyen,Kunstenaar,
135c55d1-f7f0-5ed0-ac20-77c41a3026c4,tg:lhaq:9013,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
3427e823-4487-5f09-a8b8-0a62308a7afa,tg:lhaq:4066,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/9ada419a-df68-5b6f-9c80-a41be924b41e'},au::12214,Leo Marfurt,Kunstenaar,
7c078dc8-7219-5041-974a-d43d540d22fb,tg:lhaq:8550,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/1eb37b38-398c-51aa-b304-69f753368fdd'},au::58377,Mavis Taylor,Kunstenaar,
262ab269-588a-565f-9fff-7b4d784fe26a,tg:lhaq:4123,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/9ee44155-22ed-55f4-99ae-c4d1f973920e'},au::12541,Frantz Melchers,Kunstenaar,
397cdc4d-1877-5ff1-aea4-d5699678eec6,tg:lhaq:8383,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/f005ee9b-a1bd-56d5-abdd-0dd487d5e38e'},au::57311,Charles Godefroid,Kunstenaar,
e9b2a80c-720e-5fb9-88c6-7dca2e80d611,tg:lhaq:8679,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/2471c8d4-7469-594d-b7e6-bb1ebfd0419c'},au::18808,Jan Vaerten,Kunstenaar,
da23c11e-76c1-5d41-bc0d-4654a90f4146,tg:lhaq:9068,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/a2b3c8bb-9e20-573a-8799-0d5c651ecc71'},au::17210,Paul Snoek,Kunstenaar,
977c1be7-d310-596c-adf3-46f76e4317a7,tg:lhaq:20,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/7f88831b-72a5-59bd-8537-60e29dff5171'},au::4478,Fernand Cornet,Kunstenaar,
9c28a607-05e3-5d17-bea8-9dba2f73b252,tg:lhaq:8696,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/2471c8d4-7469-594d-b7e6-bb1ebfd0419c'},au::18808,Jan Vaerten,Kunstenaar,
4bddeb9c-33d5-5850-a47c-c9d9b051c50f,tg:lhaq:1399,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/7c8bd38a-45b3-5f79-a95b-b49016a75289'},au::16746,Ernest Schuyten,Kunstenaar,
9b000f80-5b64-5386-992c-edf855837ac7,tg:lhaq:8911,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
9abd95fd-1030-5479-8146-b6d6efc1c2ad,tg:lhaq:8854,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
5c3c5c94-0899-5cf3-9203-2f45ab429ca0,tg:lhaq:8784,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
8b0c07b1-b052-570b-bca7-98f8d7fba377,tg:lhaq:5509,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/ac92ef70-ff90-5587-bcf9-9d972c08469a'},au::21564,Eugène A. Winters,Kunstenaar,
d26759cd-338b-529c-b7b2-93481776dced,tg:lhaq:8907,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
145c5f0a-bb6c-52ca-b04e-873c5c0615b5,tg:lhaq:8842,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
5c1e09e9-31d5-570e-9050-94a70b3f39d9,tg:lhaq:8792,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
1beea900-3308-5a4d-9492-8a60f728f42d,tg:lhaq:6626,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/50fc875c-5970-581c-810b-9119071a1f1e'},au::45008,Luc Cromheecke,Kunstenaar,
dcc55afd-62ec-50f4-8a26-7f808b7735ba,tg:lhaq:8403,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/f005ee9b-a1bd-56d5-abdd-0dd487d5e38e'},au::57311,Charles Godefroid,Kunstenaar,
5e937a35-f83b-5d43-9f13-29afb0ff6951,tg:lhaq:4565,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/4ab4d332-d5c3-5ec9-8d14-bc1f6748f5e8'},au::4316,René de Coninck,Kunstenaar,
7c729a34-ba1a-58f8-a6ce-69f7c86f50d7,tg:lhaq:8546,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/1eb37b38-398c-51aa-b304-69f753368fdd'},au::58377,Mavis Taylor,Kunstenaar,
52738c98-5867-5d59-906c-9ba1046e26c3,tg:lhaq:2632,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/a2b3c8bb-9e20-573a-8799-0d5c651ecc71'},au::17210,Paul Snoek,Kunstenaar,
54b8899f-fe69-58b3-bf28-58ce7abca638,tg:lhaq:8395,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/f005ee9b-a1bd-56d5-abdd-0dd487d5e38e'},au::57311,Charles Godefroid,Kunstenaar,
06c48f40-7010-5f14-bbd5-02802f6b0a5a,tg:lhaq:8680,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/2471c8d4-7469-594d-b7e6-bb1ebfd0419c'},au::18808,Jan Vaerten,Kunstenaar,
0cccfe13-5966-514f-988a-6d35cc081d04,tg:lhaq:5548,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/8a24532e-6a0a-530b-a3be-90a7b31e6590'},au::11363,Jos Léonard,Kunstenaar,
e833935d-27a6-5ffc-a736-109781e1f502,tg:lhaq:9009,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
7441af4b-7744-54fb-a0f6-4036bed9cba9,tg:lhaq:8531,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/1eb37b38-398c-51aa-b304-69f753368fdd'},au::58377,Mavis Taylor,Kunstenaar,
b1ce90f6-e392-5335-b3bd-669a5c58aee7,tg:lhaq:8862,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
bf88cfb6-f431-5418-a71f-a37074a5f5f7,tg:lhaq:8927,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
207edb6b-a0ee-5b45-83b8-6ad1b6ebd2ea,tg:lhaq:6893,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/31699e19-b1a8-5294-b00a-dfadfa7624fc'},au::7607,Hélène Gliewe,Kunstenaar,
407075f2-7ac8-5743-bab0-7bab26c3df34,tg:lhaq:9377,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/5e2afab8-404e-5849-9e83-a43bb22c6ee2'},au::14181,Alfred Ost,Kunstenaar,
8a64f85a-b500-58e5-a6dc-81d241f27c55,tg:lhaq:8835,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
031ba763-243a-5ac6-bba2-8faeaee6f14c,tg:lhaq:8566,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/1eb37b38-398c-51aa-b304-69f753368fdd'},au::58377,Mavis Taylor,Kunstenaar,
45bc62d6-8ccc-59a4-815b-f85cab9157de,tg:lhaq:8970,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
4f45914f-0cd5-5f4a-82f7-c9acab67429c,tg:lhaq:7543,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/10b665ad-3766-5b72-8f3c-e62086558c2d'},au::15035,Gerard Portielje,Kunstenaar,
a862b183-d8e5-5889-a8b6-545a5951bf1d,tg:lhaq:8570,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/1eb37b38-398c-51aa-b304-69f753368fdd'},au::58377,Mavis Taylor,Kunstenaar,
a2a341c3-e2ce-5391-90b5-c592faf6680e,tg:lhaq:8989,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
fce4d66d-6bb7-50d2-8291-4efb3f5e20d6,tg:lhaq:8966,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
00e0fbdd-4572-51d8-b853-f22d4051ec6e,tg:lhaq:6539,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f0240e-e2f8-59f8-87bb-977283ef6934'},au::1056,Jacqueline Ballman,Kunstenaar,
4402b862-8185-50ce-a227-ce7e540c8105,tg:lhaq:8874,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
47bf8d11-d5db-5792-acd2-fa9915b9b2ef,tg:lhaq:9273,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
0582cb82-8673-5f25-bd9f-584a0c57386f,tg:lhaq:8931,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
d9193347-1e9b-5a41-90fb-c85a862668a8,tg:lhaq:8675,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/2471c8d4-7469-594d-b7e6-bb1ebfd0419c'},au::18808,Jan Vaerten,Kunstenaar,
522c53e9-263a-5c6b-8b47-5128f198b1de,tg:lhaq:8360,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/f005ee9b-a1bd-56d5-abdd-0dd487d5e38e'},au::57311,Charles Godefroid,Kunstenaar,
38a00c02-f0d7-5265-8a98-002a2d3fc11d,tg:lhaq:9121,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d28da136-17ac-58d9-af20-e92e494b5bad'},au::58627,V Pamele,Kunstenaar,
6fb15b7a-fef7-59f5-ba3e-a3923cf9d717,tg:lhaq:8788,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
b71db4b7-0e93-5438-8cee-966fd1130158,tg:lhaq:2385,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/ddd45564-ecad-55a4-963f-96614c7e1746'},au::1513,Jan Belpaire,Kunstenaar,
67cc776d-eded-52ef-9013-f8d16406c585,tg:lhaq:9033,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
10089a08-cd5d-53fc-ae98-dad45dba721f,tg:lhaq:8767,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/1eb37b38-398c-51aa-b304-69f753368fdd'},au::58377,Mavis Taylor,Kunstenaar,
735a394a-dd03-5cd0-b1e8-50b90936b68c,tg:lhaq:6846,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/6c7a6a23-bd8f-5737-b5dd-85867c7d9e44'},au::9482,Lode Ivo,Kunstenaar,
0f633b29-fd17-5e80-9cf5-a0d271042edf,tg:lhaq:7304,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d47fa51f-36a5-52d0-a148-d71c6ad4482a'},au::19638,Karel Verlat,Kunstenaar,
4b5f5db5-2980-5218-bad4-6157a2478f9b,tg:lhaq:8858,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
f52547bc-ebcc-5b6a-983a-5182fc56891c,tg:lhaq:9025,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
e8715f8e-49b4-5b10-b814-f99d31b7b461,tg:lhaq:8634,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/82e5232d-8a49-5271-bf82-8a0e1e75f35e'},au::18899,Jean-Pierre Vandenberghe,Kunstenaar,
fcfa0ff9-6c11-5143-954c-8aaa3ec15a61,tg:lhaq:8771,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/1eb37b38-398c-51aa-b304-69f753368fdd'},au::58377,Mavis Taylor,Kunstenaar,
cc0bf213-92e5-52af-a983-50c2cccd5464,tg:lhaq:6850,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/6c7a6a23-bd8f-5737-b5dd-85867c7d9e44'},au::9482,Lode Ivo,Kunstenaar,
b8ea5fbc-ef22-518d-b0f1-49279177881f,tg:lhaq:8399,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/f005ee9b-a1bd-56d5-abdd-0dd487d5e38e'},au::57311,Charles Godefroid,Kunstenaar,
2f569b35-9fbc-528d-922e-135ba9b7ba8d,tg:lhaq:9422,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/1631f051-18a1-589c-ba21-fcddce61cbc5'},au::59688,Anoniem,Kunstenaar,
25edab14-c8f7-5c2c-95df-f46300929ace,tg:lhaq:9137,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/40b883b2-4bf1-5e5f-bd5e-cdbc29322604'},au::8606,Lode Hendrickx,Kunstenaar,
a9823bd0-44f5-52b0-ab1d-9472b05fa644,tg:lhaq:8376,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/f005ee9b-a1bd-56d5-abdd-0dd487d5e38e'},au::57311,Charles Godefroid,Kunstenaar,
7a65585b-4499-59a9-8d3d-b33a0a3e3048,tg:lhaq:4569,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/4ab4d332-d5c3-5ec9-8d14-bc1f6748f5e8'},au::4316,René de Coninck,Kunstenaar,
b4aef652-88e9-5147-9e48-dc9af836824f,tg:lhaq:6943,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d463372e-4277-518a-9c18-dbc443ff7444'},au::5678,Albert van Dyck,Kunstenaar,
712aa656-f276-5bdd-8681-9d2edab83871,tg:lhaq:8818,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
6d7e651b-9d88-59b5-a3e6-3d8b9b30d067,tg:lhaq:8398,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/f005ee9b-a1bd-56d5-abdd-0dd487d5e38e'},au::57311,Charles Godefroid,Kunstenaar,
a36e92c5-0f8a-5561-ba97-6654acbb820f,tg:lhaq:8662,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/2ce6179a-afba-53b6-91f8-e11c8a24d10f'},au::58393,Adeline Acart,Kunstenaar,
69ea3836-b1a2-53be-9eb0-d11034ec422f,tg:lhaq:9136,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/40b883b2-4bf1-5e5f-bd5e-cdbc29322604'},au::8606,Lode Hendrickx,Kunstenaar,
41b98cdd-3991-5d41-b1b6-0d8e86ec28b1,tg:lhaq:5115,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/110af802-2140-595d-9dc3-b983b3e44439'},au::19394,Jeanne Vereeck-De Bruyn,Kunstenaar,
6054f13c-ad14-5163-8f30-a0e324ae892b,tg:lhaq:8377,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/f005ee9b-a1bd-56d5-abdd-0dd487d5e38e'},au::57311,Charles Godefroid,Kunstenaar,
0214fbdf-6684-5a9f-9305-d3d03e7ed43f,tg:lhaq:7578,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/10b665ad-3766-5b72-8f3c-e62086558c2d'},au::15035,Gerard Portielje,Kunstenaar,
d353168e-e8e7-5cda-945e-b06c7b2b4a26,tg:lhaq:6851,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/6c7a6a23-bd8f-5737-b5dd-85867c7d9e44'},au::9482,Lode Ivo,Kunstenaar,
40d447db-e4f1-519f-8f54-81cffc776631,tg:lhaq:9024,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
94e4a2d5-834c-5458-a4ce-7b0d1d71fb0d,tg:lhaq:8320,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/c7bfda4f-ce47-5210-a8d8-a79fd9ef4113'},au::19590,Renaat Verheyen,Kunstenaar,
df3cf8c4-8782-5dae-96a1-8ba31d234e91,tg:lhaq:8770,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/1eb37b38-398c-51aa-b304-69f753368fdd'},au::58377,Mavis Taylor,Kunstenaar,
8977eddf-762b-5d0b-91dc-10b43a4ff8ea,tg:lhaq:6847,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/6c7a6a23-bd8f-5737-b5dd-85867c7d9e44'},au::9482,Lode Ivo,Kunstenaar,
368a9b70-d698-5a26-b004-aa52a7f4f787,tg:lhaq:5338,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/beec69e4-a7d2-557f-a7ad-6c0331afe3d0'},au::8699,Eugeen Hermans,Kunstenaar,
051851a8-de19-5fae-8d1e-fded9d099cda,tg:lhaq:8859,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
79592f66-3e85-59b6-86ea-d1a7d0ff4338,tg:lhaq:8789,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
441fd62b-f45d-589b-b967-e6058f13c382,tg:lhaq:9032,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
007c9074-f043-5cce-bfed-bb701cfd548c,tg:lhaq:8766,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/1eb37b38-398c-51aa-b304-69f753368fdd'},au::58377,Mavis Taylor,Kunstenaar,
bdabe72c-eb4d-5c91-afa6-73cf63a7d13f,tg:lhaq:2691,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/05d76e3f-cadd-554b-9fe3-6f5e112fdaa7'},au::99,Désiré Acket,Kunstenaar,
6ca9d290-2da1-5252-8516-d622dfc72cc1,tg:lhaq:3311,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/c6b5ec26-b182-5ff4-afa6-83169a046888'},au::8670,Antoon Herckenrath,Kunstenaar,
0fdc281e-9752-5f57-9f62-56bfdcfe24a9,tg:lhaq:2629,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/a2b3c8bb-9e20-573a-8799-0d5c651ecc71'},au::17210,Paul Snoek,Kunstenaar,
05c52c61-a548-5f23-8a06-316fd4a837b1,tg:lhaq:8674,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/2471c8d4-7469-594d-b7e6-bb1ebfd0419c'},au::18808,Jan Vaerten,Kunstenaar,
2aeb4991-67f4-53e0-bfd4-d8a70de34f53,tg:lhaq:8361,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/f005ee9b-a1bd-56d5-abdd-0dd487d5e38e'},au::57311,Charles Godefroid,Kunstenaar,
e815e902-eae4-56f8-96c8-75581a34e074,tg:lhaq:8875,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
501b238f-d4fd-540b-871e-58aa7f3ab6d9,tg:lhaq:6884,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/31699e19-b1a8-5294-b00a-dfadfa7624fc'},au::7607,Hélène Gliewe,Kunstenaar,
b1a5249e-303f-5e48-89be-9f24a47f7e50,tg:lhaq:9272,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
28c6beb6-5d39-5eb6-ba48-355cd032c85c,tg:lhaq:8930,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
52af5ed1-07c1-56e5-bf6c-6a700fc03ab2,tg:lhaq:8571,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/1eb37b38-398c-51aa-b304-69f753368fdd'},au::58377,Mavis Taylor,Kunstenaar,
79203454-833f-53fb-9a93-d2ae7232b14e,tg:lhaq:7542,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/10b665ad-3766-5b72-8f3c-e62086558c2d'},au::15035,Gerard Portielje,Kunstenaar,
d47b5803-6d6a-5213-8130-d1b2685fa9d3,tg:lhaq:6646,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/12a19bf3-6964-5a23-8205-4cf0e3c532e9'},au::14324,Panamarenko,Kunstenaar,
30a08090-6407-528c-b5df-d5a0adc4f5d5,tg:lhaq:9376,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/9a54d625-6f4e-5800-b417-b291bbae0160'},au::6009,Edward Dujardin,Kunstenaar,
fe5263f1-2f5e-5ae8-896d-96c85039aabf,tg:lhaq:8834,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
21903495-259f-547d-b838-4af760477160,tg:lhaq:8567,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/1eb37b38-398c-51aa-b304-69f753368fdd'},au::58377,Mavis Taylor,Kunstenaar,
38d27616-e096-5ec3-a76a-6655e34689b5,tg:lhaq:8072,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/86edfed5-1ad0-5df3-81fb-6874ebe64d53'},au::19691,Alfons Vermeir,Kunstenaar,
