Production Place Identifier,id,Production Place Name,DB,Record ID,Record Place Name,Brocade Production Place ID,ResourceID
https://data.antwerpen.be/Ark:/83110/d5eafadb-58ae-5686-a8b1-ea8b7dee3fb9,au::102989,Metz (Moselle),rubhs,tg:rubhs:214,,au::102989,458021ac-32d3-5dd9-91b6-8c165064acdf
https://data.antwerpen.be/Ark:/83110/d5eafadb-58ae-5686-a8b1-ea8b7dee3fb9,au::102989,Metz (Moselle),rubhs,tg:rubhs:215,,au::102989,35c29247-ff60-5792-ae69-d95c4b40aa5a
https://data.antwerpen.be/Ark:/83110/2ee58405-b913-5a67-b00b-69b58b4ab0d9,au::105187,Rotterdam (Zuid-Holland),rubhs,tg:rubhs:71,,au::105187,cf683190-a7ff-54ab-94ad-351d3e2c72d7
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:107,,au::106118,d1e5fdae-1c99-5051-bcd6-eeb10544c27b
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:108,,au::106118,1c10d76a-7a30-5a5b-8337-268acd0ae9f1
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:109,,au::106118,e84d86a6-03a8-526f-b4ed-5f2ab3a1956d
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:112,,au::106118,9ac28c25-1d8b-5ba0-b870-ef99f4b9c766
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:136,,au::106118,afcbab71-31c7-506c-b51b-433c89feac93
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:143,,au::106118,8cf60f7c-14b3-5cd9-b603-ed1b763ccb5b
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:25,,au::106118,b94c9251-d3a4-532f-ba4e-470c528dc483
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:26,,au::106118,5e546408-f4a9-5c7c-b046-f311a42a1621
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:27,,au::106118,f021c1e0-9333-510e-9096-13d86932f25e
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:28,,au::106118,b8dc72da-ef79-56ae-83a1-392fe8d16013
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:29,,au::106118,ea4966cf-ff6f-59e2-b617-9ef3a577e04f
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:30,,au::106118,d60d1eb6-875d-5f23-bdec-058b08a2a51f
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:31,,au::106118,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:32,,au::106118,b5da3516-de0b-58ee-ac85-45fdf878d635
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:33,,au::106118,73e0688a-2baa-5062-b858-447b0ca453cc
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:34,,au::106118,82b8de86-ff89-5b6f-a7d1-5c037ea34a11
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:35,,au::106118,d4dcf6bd-130c-51db-839f-e92b544d2111
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:36,,au::106118,013db479-4b8e-51d9-8e5d-793832023bda
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:37,,au::106118,5454dcb4-ee56-5ff9-ab6c-9f8a28f1b745
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:38,,au::106118,71627245-8df3-5bfa-a9ff-5dd5f397f28d
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:39,,au::106118,8dbee85f-5fa3-5a90-9213-400b10872b48
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:40,,au::106118,302dadda-bf64-5ec1-b32b-5bfdc490fc08
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:41,,au::106118,fb58236a-34ca-5dce-9524-4234b548880e
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:42,,au::106118,f796fdf7-8d51-535e-842d-58981ff831bd
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:43,,au::106118,1f383322-e8b4-573b-86ee-bc6813d2abbd
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:44,,au::106118,2c26cff8-3a61-521f-803e-bc4524c3f5c6
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:45,,au::106118,b2d6e750-f8ac-5088-bd1f-f73776d665e5
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:46,,au::106118,60652640-6649-5c96-84e5-d8915306a9d1
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:47,,au::106118,86600d7a-ac3d-51e3-9e1a-b63888d9bba4
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:48,,au::106118,bb73f2d7-05b4-5c90-b428-1ff2e1dac739
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:49,,au::106118,75047aef-c244-5ec3-847e-32db85f0a72f
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:50,,au::106118,32e6c074-a962-5c6c-ab3a-f8a43c6ca89f
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:60,,au::106118,75577ba0-3510-5f3a-a847-8e835bbcf15b
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:61,,au::106118,8ba8ffac-3c35-5178-85a8-0df0924a37f1
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:62,,au::106118,845bc693-2538-5d6d-9e00-26cf91dec288
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:65,,au::106118,d43eb5ca-58dd-59c7-9a3b-6f79751297c9
https://data.antwerpen.be/Ark:/83110/bfce85cc-f5fb-53db-9176-4665e3323a3b,au::106118,Londen (Greater London),rubhs,tg:rubhs:85,,au::106118,77cac798-fb3f-5eff-ac49-d1d279f2408f
https://data.antwerpen.be/Ark:/83110/58ee2c31-f4f6-552f-9efa-d7f9907d7afb,au::106728,Zurich (Zwitserland),rubhs,tg:rubhs:134,,au::106728,7c225786-d095-55ee-8d80-eaf75ab82926
https://data.antwerpen.be/Ark:/83110/58ee2c31-f4f6-552f-9efa-d7f9907d7afb,au::106728,Zurich (Zwitserland),rubhs,tg:rubhs:145,,au::106728,fffc2c31-2f2e-5bd7-ad05-e3595d32b8d8
https://data.antwerpen.be/Ark:/83110/9c50f346-b863-5aa6-9ed1-b294a3aba428,au::105373,Wenen (Wien Stadt),rubhs,tg:rubhs:139,,au::105373,facadc33-bdd7-54fd-8c35-a3156f280ad9
https://data.antwerpen.be/Ark:/83110/9c50f346-b863-5aa6-9ed1-b294a3aba428,au::105373,Wenen (Wien Stadt),rubhs,tg:rubhs:141,,au::105373,6df0a930-ab2d-5f2c-9379-39ba8439b92e
https://data.antwerpen.be/Ark:/83110/9c50f346-b863-5aa6-9ed1-b294a3aba428,au::105373,Wenen (Wien Stadt),rubhs,tg:rubhs:174,,au::105373,1575e60d-ff57-5aa7-8698-f8ab175402dd
https://data.antwerpen.be/Ark:/83110/9c50f346-b863-5aa6-9ed1-b294a3aba428,au::105373,Wenen (Wien Stadt),rubhs,tg:rubhs:74,,au::105373,f6809f2c-1600-5325-bdd0-74bd2281af3e
https://data.antwerpen.be/Ark:/83110/9c50f346-b863-5aa6-9ed1-b294a3aba428,au::105373,Wenen (Wien Stadt),rubhs,tg:rubhs:92,,au::105373,98f0d247-783b-5752-836d-9621070e1b9e
https://data.antwerpen.be/Ark:/83110/9c50f346-b863-5aa6-9ed1-b294a3aba428,au::105373,Wenen (Wien Stadt),rubhs,tg:rubhs:94,,au::105373,a3efe53b-777c-5c27-8fac-b2ab7e054028
https://data.antwerpen.be/Ark:/83110/826b2ba0-7ecc-592c-877e-efeef61aeecb,au::102849,Parijs (Paris),rubhs,tg:rubhs:133,,au::102849,f4f61012-e6e6-53f0-87aa-1af53cde29a3
https://data.antwerpen.be/Ark:/83110/826b2ba0-7ecc-592c-877e-efeef61aeecb,au::102849,Parijs (Paris),rubhs,tg:rubhs:77,,au::102849,96420871-9263-54bc-b914-66a155f7623b
https://data.antwerpen.be/Ark:/83110/826b2ba0-7ecc-592c-877e-efeef61aeecb,au::102849,Parijs (Paris),rubhs,tg:rubhs:78,,au::102849,a5efeb61-b101-58a6-89dd-4e0f5ebc0e0b
https://data.antwerpen.be/Ark:/83110/eb61f09c-079b-56cf-9b60-5f040b495201,au::106680,Lugano (Lugano District),rubhs,tg:rubhs:91,,au::106680,f9fad658-00a4-524b-bd89-6029367758dc
https://data.antwerpen.be/Ark:/83110/99596b2b-2b42-50f2-8ec3-d578638b6d71,au::100105,Brussel (Brussel-Hoofdstad),rubhs,tg:rubhs:55,,au::100105,162d1564-e5ba-56ec-b3b4-ef157376760e
https://data.antwerpen.be/Ark:/83110/99596b2b-2b42-50f2-8ec3-d578638b6d71,au::100105,Brussel (Brussel-Hoofdstad),rubhs,tg:rubhs:76,,au::100105,5154fddb-09a7-5763-a247-6619b67a6a9d
https://data.antwerpen.be/Ark:/83110/1610f937-6357-5afe-8c71-2ed19cd1c8d4,au::106421,New York City (New York State),rubhs,tg:rubhs:131,,au::106421,be795ee8-2916-5f62-9883-e994bf6d7a66
https://data.antwerpen.be/Ark:/83110/1610f937-6357-5afe-8c71-2ed19cd1c8d4,au::106421,New York City (New York State),rubhs,tg:rubhs:135,,au::106421,e84587f9-c4ac-5f8d-bf98-256295b41cde
https://data.antwerpen.be/Ark:/83110/3afeac86-6b75-54bf-a765-f5e44ad9a04f,au::106801,Braunschweig (Nedersaksen),rubhs,tg:rubhs:111,,au::106801,269cd29b-9b7e-5d01-bac2-e53aa005792a
https://data.antwerpen.be/Ark:/83110/fb5b8b08-e88a-5b4d-bdb9-8223bd100bde,au::103698,Rome (Latium),rubhs,tg:rubhs:82,,au::103698,4b9d89fc-1d97-5e7e-8e3d-7fa0a5b7c1fc
https://data.antwerpen.be/Ark:/83110/f7a1eaca-157e-5e81-a2b3-2edf08020b5d,au::105203,'s-Gravenhage (Zuid-Holland),rubhs,tg:rubhs:69,,au::105203,599fb696-e6eb-5a9c-bad6-4dcaaa6bc579
https://data.antwerpen.be/Ark:/83110/f7a1eaca-157e-5e81-a2b3-2edf08020b5d,au::105203,'s-Gravenhage (Zuid-Holland),rubhs,tg:rubhs:70,,au::105203,2ec5806d-fe4a-5658-b15a-06d1729d4739
https://data.antwerpen.be/Ark:/83110/f7a1eaca-157e-5e81-a2b3-2edf08020b5d,au::105203,'s-Gravenhage (Zuid-Holland),rubhs,tg:rubhs:73,,au::105203,eb18bae2-09d9-5d6d-b2a6-ea518b7eee12
https://data.antwerpen.be/Ark:/83110/f7a1eaca-157e-5e81-a2b3-2edf08020b5d,au::105203,'s-Gravenhage (Zuid-Holland),rubhs,tg:rubhs:89,,au::105203,b48683ed-abdc-5508-8aca-77356550fa87
https://data.antwerpen.be/Ark:/83110/5a437276-7536-5644-85a5-2c982638778e,au::102357,Dresden (Kreisfreie Stadt Dresden),rubhs,tg:rubhs:132,,au::102357,da18148f-d2af-5bae-8550-df807cde96ef
https://data.antwerpen.be/Ark:/83110/5a437276-7536-5644-85a5-2c982638778e,au::102357,Dresden (Kreisfreie Stadt Dresden),rubhs,tg:rubhs:146,,au::102357,c841b542-4e43-53f0-8620-d3dfc17dfd6f
https://data.antwerpen.be/Ark:/83110/4d4299c2-6c5b-5b2b-a186-d51cbb671a46,au::106158,Oxford (Oxford District),rubhs,tg:rubhs:88,,au::106158,da1c9379-7cb1-59a3-90a7-41c1bea975a7
https://data.antwerpen.be/Ark:/83110/f08815cf-8f4c-514d-88a7-eeae2348f974,au::102097,Kassel (Hessen),rubhs,tg:rubhs:144,,au::102097,5c8aa656-79a3-5339-a7bd-e3b4e3e25278
https://data.antwerpen.be/Ark:/83110/22f72d9a-52d6-5f81-9df8-1d3d5da92731,au::103801,Florence (Toscane),rubhs,tg:rubhs:105,,au::103801,1b921760-1f17-5fe5-be95-642c417b73b3
https://data.antwerpen.be/Ark:/83110/22f72d9a-52d6-5f81-9df8-1d3d5da92731,au::103801,Florence (Toscane),rubhs,tg:rubhs:83,,au::103801,6ba58e6a-c5aa-528d-8223-0cdeecb3d481
https://data.antwerpen.be/Ark:/83110/7d690bf1-e8e0-5de9-9603-56fad282a65d,au::106603,Bazel (Basel-Stadt),rubhs,tg:rubhs:80,,au::106603,ebc83518-f60b-5f0c-b64c-80c6387a73d0
https://data.antwerpen.be/Ark:/83110/7d690bf1-e8e0-5de9-9603-56fad282a65d,au::106603,Bazel (Basel-Stadt),rubhs,tg:rubhs:86,,au::106603,e3892281-ff12-5fbb-af35-1c31ea5db980
https://data.antwerpen.be/Ark:/83110/6c0bffe6-967c-5b50-b901-b2f146a4a2ed,au::102068,Potsdam (Kreisfreie Stadt Potsdam),rubhs,tg:rubhs:110,,au::102068,b3f40f5e-25d3-57f8-b1be-193b5b5afa07
https://data.antwerpen.be/Ark:/83110/97df6c75-1c39-597f-bf97-bfbd314f91ac,au::104985,Maartensdijk (De Bilt),rubhs,tg:rubhs:72,,au::104985,07aa31db-cafd-5a95-8d34-e1a31ef66bad
https://data.antwerpen.be/Ark:/83110/6b4f962f-8433-54d2-9eee-e21aa226a4a3,au::102047,Berlijn (DUBBEL),rubhs,tg:rubhs:10,,au::102047,02feda08-6016-59e2-8d63-e116729cdb80
https://data.antwerpen.be/Ark:/83110/6b4f962f-8433-54d2-9eee-e21aa226a4a3,au::102047,Berlijn (DUBBEL),rubhs,tg:rubhs:11,,au::102047,f4cde989-f1ee-5c80-8adf-8eb25786a428
https://data.antwerpen.be/Ark:/83110/6b4f962f-8433-54d2-9eee-e21aa226a4a3,au::102047,Berlijn (DUBBEL),rubhs,tg:rubhs:12,,au::102047,03322c74-e03a-5d1f-beac-0b05e87d0a1f
https://data.antwerpen.be/Ark:/83110/6b4f962f-8433-54d2-9eee-e21aa226a4a3,au::102047,Berlijn (DUBBEL),rubhs,tg:rubhs:13,,au::102047,54d52cfc-258c-568a-9bd5-3eba376d5ded
https://data.antwerpen.be/Ark:/83110/6b4f962f-8433-54d2-9eee-e21aa226a4a3,au::102047,Berlijn (DUBBEL),rubhs,tg:rubhs:14,,au::102047,6cb7ea80-d572-507a-96ae-037c5456fab9
https://data.antwerpen.be/Ark:/83110/6b4f962f-8433-54d2-9eee-e21aa226a4a3,au::102047,Berlijn (DUBBEL),rubhs,tg:rubhs:15,,au::102047,62d47886-01c6-526e-8bb0-9edb3250b286
https://data.antwerpen.be/Ark:/83110/6b4f962f-8433-54d2-9eee-e21aa226a4a3,au::102047,Berlijn (DUBBEL),rubhs,tg:rubhs:153,,au::102047,199f5750-a618-50c1-ba0d-721fb9481c1c
https://data.antwerpen.be/Ark:/83110/6b4f962f-8433-54d2-9eee-e21aa226a4a3,au::102047,Berlijn (DUBBEL),rubhs,tg:rubhs:16,,au::102047,ef379e44-9f91-5b8e-bfd1-d1c8536ee9d8
https://data.antwerpen.be/Ark:/83110/6b4f962f-8433-54d2-9eee-e21aa226a4a3,au::102047,Berlijn (DUBBEL),rubhs,tg:rubhs:17,,au::102047,bb580b69-be01-550d-9ef8-8ecd9a1e9dc4
https://data.antwerpen.be/Ark:/83110/6b4f962f-8433-54d2-9eee-e21aa226a4a3,au::102047,Berlijn (DUBBEL),rubhs,tg:rubhs:18,,au::102047,87474395-b13a-597b-821b-be7ae3d6d461
https://data.antwerpen.be/Ark:/83110/6b4f962f-8433-54d2-9eee-e21aa226a4a3,au::102047,Berlijn (DUBBEL),rubhs,tg:rubhs:19,,au::102047,cecae92a-7ba7-5736-aedd-5bb257ebc095
https://data.antwerpen.be/Ark:/83110/6b4f962f-8433-54d2-9eee-e21aa226a4a3,au::102047,Berlijn (DUBBEL),rubhs,tg:rubhs:20,,au::102047,e63337da-bf45-5777-bb14-d3ef95982778
https://data.antwerpen.be/Ark:/83110/6b4f962f-8433-54d2-9eee-e21aa226a4a3,au::102047,Berlijn (DUBBEL),rubhs,tg:rubhs:21,,au::102047,9393531a-c279-5330-a028-1eaad6505039
https://data.antwerpen.be/Ark:/83110/6b4f962f-8433-54d2-9eee-e21aa226a4a3,au::102047,Berlijn (DUBBEL),rubhs,tg:rubhs:22,,au::102047,da5d40cc-feda-5437-be6f-2898179f56c8
https://data.antwerpen.be/Ark:/83110/6b4f962f-8433-54d2-9eee-e21aa226a4a3,au::102047,Berlijn (DUBBEL),rubhs,tg:rubhs:23,,au::102047,18455cb0-af81-5990-8c2f-9be2d557f2df
https://data.antwerpen.be/Ark:/83110/6b4f962f-8433-54d2-9eee-e21aa226a4a3,au::102047,Berlijn (DUBBEL),rubhs,tg:rubhs:24,,au::102047,5faa1eb2-5d3a-59c5-94c7-41873d211d30
https://data.antwerpen.be/Ark:/83110/6b4f962f-8433-54d2-9eee-e21aa226a4a3,au::102047,Berlijn (DUBBEL),rubhs,tg:rubhs:5,,au::102047,b60f8b49-fe75-52a5-9c7d-6b7ebc8bb095
https://data.antwerpen.be/Ark:/83110/6b4f962f-8433-54d2-9eee-e21aa226a4a3,au::102047,Berlijn (DUBBEL),rubhs,tg:rubhs:59,,au::102047,3f377f02-e7c5-5b6e-992c-aef5050aa0d4
https://data.antwerpen.be/Ark:/83110/6b4f962f-8433-54d2-9eee-e21aa226a4a3,au::102047,Berlijn (DUBBEL),rubhs,tg:rubhs:6,,au::102047,b412a4ae-4325-5a90-83f0-e809116a7f9e
https://data.antwerpen.be/Ark:/83110/6b4f962f-8433-54d2-9eee-e21aa226a4a3,au::102047,Berlijn (DUBBEL),rubhs,tg:rubhs:9,,au::102047,a6f753c8-f1e2-57f2-bcd7-0745988c4e23
https://data.antwerpen.be/Ark:/83110/07da369f-17bd-5896-af3a-b8514f58dee8,au::104840,Haarlem (Noord-Holland),rubhs,tg:rubhs:68,,au::104840,3250f9ad-7a2f-5f76-bd96-2bb4d3abcea5
https://data.antwerpen.be/Ark:/83110/3f906e94-96af-53c4-a3b5-8baaf011e684,au::106890,Bayonne (Arrondissement de Bayonne),rubhs,tg:rubhs:79,,au::106890,f3c7e972-bd15-5ea5-a80f-88f304395901
https://data.antwerpen.be/Ark:/83110/347b7148-f3c2-5372-9f5a-b08d516f77e7,au::106648,Luzern (Luzern),rubhs,tg:rubhs:175,,au::106648,9d985d63-cbb7-5c4a-aa79-18748d76f47e
https://data.antwerpen.be/Ark:/83110/61dbf47b-f3ae-54cf-b0d1-86b12cf797f0,au::106852,Watford (Daventry District),rubhs,tg:rubhs:137,,au::106852,6c774a55-ac69-59f8-93a0-b1be0c7a230d
https://data.antwerpen.be/Ark:/83110/8ec95506-7f81-5c3c-b061-9aa8478ebe4b,au::102018,"München (München, Landeshauptstadt)",rubhs,tg:rubhs:81,,au::102018,51b168ce-729d-54c0-a9ce-7b6a533a96b6
https://data.antwerpen.be/Ark:/83110/fbcec500-4123-5ef7-9a1e-92d4faf39acf,au::101457,Luik (Luik),rubhs,tg:rubhs:57,,au::101457,db03d75c-f6bd-560e-a0bc-701dccd7cdac
https://data.antwerpen.be/Ark:/83110/97c7f2d9-5f8f-521c-93ef-51b032a7e886,au::105810,Madrid (Provincia de Madrid),rubhs,tg:rubhs:84,,au::105810,29e1e71f-b40a-544c-8eda-5211248c5baf
https://data.antwerpen.be/Ark:/83110/nan,,,rubhs,tg:rubhs:217,,au::6111,
