ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type
5f0ff2fa-2886-54a6-b550-8c9a086d403f,tg:lhbr:160092,e73_AnnotationsImmaterial,1,adm.note,Gedat.: 10.01,Gedat.: 10.01,Nederlands,remarks
e54364de-ddfe-5aeb-96df-e63b49cb8bdd,tg:lhbr:252866,e73_AnnotationsImmaterial,1,adm.note,"Toespraak bij boekvoorstelling van ""Beroepsgeheim 6"" van W. M. Roggeman","Toespraak bij boekvoorstelling van ""Beroepsgeheim 6"" van W. M. Roggeman",Nederlands,remarks
ff7abc26-fb8d-5790-b374-db4a361d2212,tg:lhbr:239436,e73_AnnotationsImmaterial,1,adm.note,Bijlage: Omslag,Bijlage: Omslag,Nederlands,remarks
eaa687b9-f1ef-5219-93b7-73d583ba4328,tg:lhbr:262068,e73_AnnotationsImmaterial,1,adm.note,Uitnodiging.,Uitnodiging.,Nederlands,remarks
d7859fc0-b372-52d5-9d9c-73769e8cbd56,tg:lhbr:243008,e73_AnnotationsImmaterial,1,adm.note,Brief van E. Bruinsma,Brief van E. Bruinsma,Nederlands,remarks
1e2c6100-fae3-523a-951f-271cf378d78b,tg:lhbr:267163,e73_AnnotationsImmaterial,1,adm.note,In plakboek 3,In plakboek 3,Nederlands,remarks
29a0105a-bc7c-51ba-85f3-21c164b35dbe,tg:lhbr:251354,e73_AnnotationsImmaterial,1,adm.note,Bijlage:,Bijlage:,Nederlands,remarks
d40f6c18-01ca-5f13-abb9-f2ad10ef0822,tg:lhbr:254572,e73_AnnotationsImmaterial,1,adm.note,"Toussaint van Boelaere kondigt aan dat hijzelf, zijn vrouw en de echtparen Vemeylen en Teirlinck aanwezig zullen zijn bij de première van *Swane*","Toussaint van Boelaere kondigt aan dat hijzelf, zijn vrouw en de echtparen Vemeylen en Teirlinck aanwezig zullen zijn bij de première van *Swane*",Nederlands,remarks
0579832a-d981-5253-bc5e-7c83bc03492d,tg:lhbr:259199,e73_AnnotationsImmaterial,1,adm.note,Brief van Michael,Brief van Michael,Nederlands,remarks
11a7d878-f1cf-5709-9515-18517b7db724,tg:lhbr:267173,e73_AnnotationsImmaterial,1,adm.note,In plakboek 3,In plakboek 3,Nederlands,remarks
11cfe68a-9a32-519c-8d79-874df7db30e5,tg:lhbr:267205,e73_AnnotationsImmaterial,1,adm.note,In plakboek 4,In plakboek 4,Nederlands,remarks
7b4a87ad-4a16-5887-b8c5-2680523cfc04,tg:lhbr:25311,e73_AnnotationsImmaterial,1,adm.note,Gedat.: 2.4,Gedat.: 2.4,Nederlands,remarks
2fd6ba23-1dfc-52e7-8032-8848d2aaba9d,tg:lhbr:46381,e73_AnnotationsImmaterial,1,adm.note,Gedat.: 29.12,Gedat.: 29.12,Nederlands,remarks
d90e6bda-ec50-533b-a000-b6184713e414,tg:lhbr:267215,e73_AnnotationsImmaterial,1,adm.note,In plakboek,In plakboek,Nederlands,remarks
bbe04596-7960-5d39-b323-a77ffba148ae,tg:lhbr:254051,e73_AnnotationsImmaterial,1,adm.note,Brief aan de familie van Vries,Brief aan de familie van Vries,Nederlands,remarks
3487ba25-e911-5ad9-965c-71ff376e8341,tg:lhbr:247857,e73_AnnotationsImmaterial,1,adm.note,Een brief op de achterkant van een foto,Een brief op de achterkant van een foto,Nederlands,remarks
191aa998-38db-53a5-b4c5-c7e6469a4553,tg:lhbr:293409,e73_AnnotationsImmaterial,1,adm.note,"R 704 / 38(4), 21 - 32","R 704 / 38(4), 21 - 32",Nederlands,remarks
d8537018-d750-57d6-a98c-1c7dae8b0b1a,tg:lhbr:293324,e73_AnnotationsImmaterial,1,adm.note,"R 704 / 35(3), (1 - 28)","R 704 / 35(3), (1 - 28)",Nederlands,remarks
