ResourceID,brocade.id,card,order,source_field,Creation Time Span Source Note
75e6a0da-6558-5612-b9a1-99d5f3bbc2c1,tg:lhbr:10503,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19300228
390061c5-a488-5b98-8916-341331c125bc,tg:lhbr:68635,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19751209
4dfed605-5b0f-5fc5-8c78-0efcb194a7c3,tg:lhbr:129545,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19470817
e5afff1b-f7d0-5ca8-8e72-245c46f68de0,tg:lhbr:245650,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,00000000
d5a9a96a-e5e5-50e9-bc8b-e1644f43ca15,tg:lhbr:257231,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19650206
fdccd147-e682-5d70-98d4-e79180e8db9f,tg:lhbr:151673,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18990117
4db47ff2-a6e4-5691-80d3-60e7d65ea86c,tg:lhbr:143212,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19640124
762327eb-ae69-5779-ab73-a235bc537cce,tg:lhbr:61913,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19230000
762327eb-ae69-5779-ab73-a235bc537cce,tg:lhbr:61913,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,19230000
a5695bc5-a3bf-5961-b0fa-18d02ebaa1b6,tg:lhbr:70781,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19650713
f28e523f-2f63-5109-bd74-2bcb44623848,tg:lhbr:32619,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19650101
f596cbae-3331-5369-bc5d-4f9c20a179ea,tg:lhbr:20278,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19191112
c5bb3e46-f95f-5d27-ac4d-ab531495a189,tg:lhbr:161108,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19530412
03bd6bd3-66cc-5611-b37a-89e8df23e8f8,tg:lhbr:299022,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19540731
99ca9f2c-c810-559e-ad2a-4435acf37445,tg:lhbr:173569,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19841228
73960861-a1a8-5ba3-9ada-ffbad31f2487,tg:lhbr:123090,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19650506
f15610a2-316e-5896-9a1a-38839008ef01,tg:lhbr:92071,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19001020
777b8eb2-8bf5-55bb-9444-975625b192d4,tg:lhbr:47925,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19240000
910175f7-9bdb-535d-8cae-4fd6ccbbda82,tg:lhbr:211085,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19680921
bbe90e62-79e3-503e-9454-fb64a8298565,tg:lhbr:286849,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19921015
6fb0da28-86e3-5746-9823-779c2692f0ee,tg:lhbr:36535,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19400722
0400ddd4-6d33-5021-a843-1cbceadef1c8,tg:lhbr:24154,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18951122
765f0459-2ba1-547c-9f70-8ecd25fa5269,tg:lhbr:165224,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19531113
a1314830-6f9e-5b29-b704-c22c2d1878a8,tg:lhbr:209131,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19720111
03d6b2d8-2d86-5748-abb8-637a95e1669e,tg:lhbr:271207,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19960226
03d6b2d8-2d86-5748-abb8-637a95e1669e,tg:lhbr:271207,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,19961219
f95d56ce-f465-59a1-ae7a-ea40423b2790,tg:lhbr:263666,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19681125
a620dbae-0f41-52e4-bb15-975b604cfec3,tg:lhbr:252417,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19251020
7c8c31ca-f6da-5827-b517-abb6ed9fc3ff,tg:lhbr:240076,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18711222
69c30715-4443-5af1-971d-328dc8f68363,tg:lhbr:181901,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19430518
82e0c5a5-07c8-5073-840e-d765aa3bcfee,tg:lhbr:190793,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19700101
1e341c86-3ad3-5516-ad18-bfad2a1fcd4c,tg:lhbr:146434,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18360314
ae4ffdda-d20d-54fd-a981-e48e23a3cb63,tg:lhbr:154055,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19550727
b09a33e8-bf12-59d2-bcd3-d8c8e536982d,tg:lhbr:238340,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19380101
94d1637f-9476-5346-a687-f3f6fed6ba66,tg:lhbr:295922,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19810803
a5afa9ae-c2f3-5e4b-baf0-8bb7fc218a65,tg:lhbr:15325,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18910725
bf80db90-4bc7-5cd8-b048-6bc7a66e33e6,tg:lhbr:232695,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19630214
2f5b847c-9cee-557a-bd4c-5a02080bd847,tg:lhbr:188627,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19540101
dd2ffc61-2bdb-5f81-a9f7-a54372b37cdf,tg:lhbr:598,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19670308
21d8604c-6546-50e2-b418-eb5d0d244adf,tg:lhbr:1048,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19690511
b9a66af7-f313-5527-80f8-4eb69862e62a,tg:lhbr:111812,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19510802
05dc7e09-2832-5497-88bb-c17c561cfd4b,tg:lhbr:142718,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19280506
07298195-01bb-556e-af42-33f8911e9fb7,tg:lhbr:205831,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19680825
fab2c272-8b8b-5544-a44e-82be0e3ac7ea,tg:lhbr:150379,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19360419
ad0bbd6f-e9eb-5c7f-b173-7bd355932902,tg:lhbr:11009,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19370118
af672fa0-e215-5da0-8da7-f9ce2936b246,tg:lhbr:97657,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19050214
6d4cf368-814a-5ff5-9d79-481f800bcdba,tg:lhbr:28854,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19330414
d4b92d97-8dce-53a6-a449-568f295b7dfb,tg:lhbr:85236,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19790500
6ec09205-8525-5cd3-824b-2d855be8f9e3,tg:lhbr:53191,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19241016
