Object Number,Record Type,ResourceID,Keeper,Object Identifier,Object Number Type,Object Identifier Type,order,card
tg:lhbr:147893,,d2516495-5f52-5cca-9313-8e04a2e6d93e,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d2516495-5f52-5cca-9313-8e04a2e6d93e,repository numbers,object identifier,0,AA
tg:lhbr:196163,,3be89d69-c8a1-5540-875d-76e3321a8958,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3be89d69-c8a1-5540-875d-76e3321a8958,repository numbers,object identifier,0,AA
tg:lhbr:279097,,7fe9f34b-931c-519f-a3ea-9002c5fffb78,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7fe9f34b-931c-519f-a3ea-9002c5fffb78,repository numbers,object identifier,0,AA
tg:lhbr:3721,,314b362f-52ed-5d04-8de3-1e656ad8eeee,Letterenhuis,https://data.letterenhuis.be/ark:/24970/314b362f-52ed-5d04-8de3-1e656ad8eeee,repository numbers,object identifier,0,AA
tg:lhbr:282525,,a910bf47-9338-565a-a0fa-739407be5464,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a910bf47-9338-565a-a0fa-739407be5464,repository numbers,object identifier,0,AA
tg:lhbr:249421,,91b16930-de8e-55a0-bcfa-b1a417332eff,Letterenhuis,https://data.letterenhuis.be/ark:/24970/91b16930-de8e-55a0-bcfa-b1a417332eff,repository numbers,object identifier,0,AA
tg:lhbr:146781,,a9876ef6-f99f-5757-a433-26ad93233fef,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a9876ef6-f99f-5757-a433-26ad93233fef,repository numbers,object identifier,0,AA
tg:lhbr:51041,,9f1cba13-d3ea-5624-ab90-cf03f43ec91d,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9f1cba13-d3ea-5624-ab90-cf03f43ec91d,repository numbers,object identifier,0,AA
tg:lhbr:234111,,6e488d18-5dca-5839-951a-8f7edb07961c,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6e488d18-5dca-5839-951a-8f7edb07961c,repository numbers,object identifier,0,AA
tg:lhbr:262771,,08b5b18b-fa88-5b47-b703-dd3f90bbdbde,Letterenhuis,https://data.letterenhuis.be/ark:/24970/08b5b18b-fa88-5b47-b703-dd3f90bbdbde,repository numbers,object identifier,0,AA
tg:lhbr:2833,,beff786e-a5e8-5c4c-933f-38ec2837d4ed,Letterenhuis,https://data.letterenhuis.be/ark:/24970/beff786e-a5e8-5c4c-933f-38ec2837d4ed,repository numbers,object identifier,0,AA
tg:lhbr:267089,,badcf258-2d1a-5627-83d6-a59543f01e3d,Letterenhuis,https://data.letterenhuis.be/ark:/24970/badcf258-2d1a-5627-83d6-a59543f01e3d,repository numbers,object identifier,0,AA
tg:lhbr:143079,,e164bb24-2e64-55ab-bebc-6630e900b6bf,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e164bb24-2e64-55ab-bebc-6630e900b6bf,repository numbers,object identifier,0,AA
tg:lhbr:115619,,2f10f2a8-0190-5141-b496-53068bdd29aa,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2f10f2a8-0190-5141-b496-53068bdd29aa,repository numbers,object identifier,0,AA
tg:lhbr:192989,,0f24abab-a174-5cb1-bf46-2708a2fc4daf,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0f24abab-a174-5cb1-bf46-2708a2fc4daf,repository numbers,object identifier,0,AA
tg:lhbr:168329,,f70d676e-3333-5f79-a9cb-9bde05865725,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f70d676e-3333-5f79-a9cb-9bde05865725,repository numbers,object identifier,0,AA
tg:lhbr:29289,,fc30fcc5-5d7e-5622-800d-d9f5fc138c2a,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fc30fcc5-5d7e-5622-800d-d9f5fc138c2a,repository numbers,object identifier,0,AA
tg:lhbr:117624,,dc666472-e8e7-56f2-80f3-6ef28f30e1a4,Letterenhuis,https://data.letterenhuis.be/ark:/24970/dc666472-e8e7-56f2-80f3-6ef28f30e1a4,repository numbers,object identifier,0,AA
tg:lhbr:56784,,f3a373ae-df28-51ca-a570-a4df9d813a24,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f3a373ae-df28-51ca-a570-a4df9d813a24,repository numbers,object identifier,0,AA
tg:lhbr:218584,,b544c937-61e2-53e3-9b09-5e19f5a0e4f3,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b544c937-61e2-53e3-9b09-5e19f5a0e4f3,repository numbers,object identifier,0,AA
tg:lhbr:108928,,67985bec-be40-51f3-9663-bd85fb9cdfd7,Letterenhuis,https://data.letterenhuis.be/ark:/24970/67985bec-be40-51f3-9663-bd85fb9cdfd7,repository numbers,object identifier,0,AA
tg:lhbr:49888,,448b79f7-e401-5811-a669-7c2397a8ed2d,Letterenhuis,https://data.letterenhuis.be/ark:/24970/448b79f7-e401-5811-a669-7c2397a8ed2d,repository numbers,object identifier,0,AA
tg:lhbr:280518,,533c7899-a944-5c32-a6b5-b42e0e17a023,Letterenhuis,https://data.letterenhuis.be/ark:/24970/533c7899-a944-5c32-a6b5-b42e0e17a023,repository numbers,object identifier,0,AA
tg:lhbr:98178,,83838fcd-38a9-5e42-ab23-a1697ce768d3,Letterenhuis,https://data.letterenhuis.be/ark:/24970/83838fcd-38a9-5e42-ab23-a1697ce768d3,repository numbers,object identifier,0,AA
tg:lhbr:182570,,4dc44433-fdf8-5104-af44-dba143ac1158,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4dc44433-fdf8-5104-af44-dba143ac1158,repository numbers,object identifier,0,AA
tg:lhbr:149474,,f21bb853-258e-55cd-8258-0834998ee66a,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f21bb853-258e-55cd-8258-0834998ee66a,repository numbers,object identifier,0,AA
tg:lhbr:134144,,da56febf-013a-59f6-acbf-54fe35757902,Letterenhuis,https://data.letterenhuis.be/ark:/24970/da56febf-013a-59f6-acbf-54fe35757902,repository numbers,object identifier,0,AA
tg:lhbr:162724,,22aac50c-d4f5-5b29-becf-da31c6320f25,Letterenhuis,https://data.letterenhuis.be/ark:/24970/22aac50c-d4f5-5b29-becf-da31c6320f25,repository numbers,object identifier,0,AA
tg:lhbr:23684,,fde80e26-1ff0-5a30-910d-c270f299a871,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fde80e26-1ff0-5a30-910d-c270f299a871,repository numbers,object identifier,0,AA
tg:lhbr:288128,,7766ac0c-ddc2-5166-b972-460edab48a2f,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7766ac0c-ddc2-5166-b972-460edab48a2f,repository numbers,object identifier,0,AA
tg:lhbr:187288,,53893d99-ce58-5789-97ad-4d6f2826a89b,Letterenhuis,https://data.letterenhuis.be/ark:/24970/53893d99-ce58-5789-97ad-4d6f2826a89b,repository numbers,object identifier,0,AA
tg:lhbr:90548,,119b4bc0-8b43-59f6-a8f1-136e7c01612e,Letterenhuis,https://data.letterenhuis.be/ark:/24970/119b4bc0-8b43-59f6-a8f1-136e7c01612e,repository numbers,object identifier,0,AA
tg:lhbr:241011,,59de65e9-90fe-5ef7-8cc1-d4a04b414504,Letterenhuis,https://data.letterenhuis.be/ark:/24970/59de65e9-90fe-5ef7-8cc1-d4a04b414504,repository numbers,object identifier,0,AA
tg:lhbr:217671,,3e039b6a-20d7-535c-98aa-aa5272d027ff,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3e039b6a-20d7-535c-98aa-aa5272d027ff,repository numbers,object identifier,0,AA
tg:lhbr:133681,,da5df49e-91cf-53d2-9c0f-86d548b058ca,Letterenhuis,https://data.letterenhuis.be/ark:/24970/da5df49e-91cf-53d2-9c0f-86d548b058ca,repository numbers,object identifier,0,AA
tg:lhbr:72721,,9d3d06c1-3fac-597d-a625-ae1c72180847,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9d3d06c1-3fac-597d-a625-ae1c72180847,repository numbers,object identifier,0,AA
tg:lhbr:24141,,4c53de61-8577-5f01-81c6-29803f9ff456,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4c53de61-8577-5f01-81c6-29803f9ff456,repository numbers,object identifier,0,AA
tg:lhbr:92575,,c76b9b2c-c445-5f66-8883-24627586b712,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c76b9b2c-c445-5f66-8883-24627586b712,repository numbers,object identifier,0,AA
tg:lhbr:59471,,53dde39c-f13c-5955-aac7-5977f52be111,Letterenhuis,https://data.letterenhuis.be/ark:/24970/53dde39c-f13c-5955-aac7-5977f52be111,repository numbers,object identifier,0,AA
tg:lhbr:136179,,19e8e912-b5ab-5a74-b408-0e838b4b8bdb,Letterenhuis,https://data.letterenhuis.be/ark:/24970/19e8e912-b5ab-5a74-b408-0e838b4b8bdb,repository numbers,object identifier,0,AA
tg:lhbr:160719,,1d803260-2c32-5584-bf1d-fd20f50179d5,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1d803260-2c32-5584-bf1d-fd20f50179d5,repository numbers,object identifier,0,AA
tg:lhbr:212189,,a6f0cc7f-525c-54ca-8c19-cff781e70aaa,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a6f0cc7f-525c-54ca-8c19-cff781e70aaa,repository numbers,object identifier,0,AA
tg:lhbr:128167,,1e410a17-dfd2-5c7d-baa6-309df6369a00,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1e410a17-dfd2-5c7d-baa6-309df6369a00,repository numbers,object identifier,0,AA
tg:lhbr:132993,,470014e1-3698-52f8-8131-3757ff5b3fe9,Letterenhuis,https://data.letterenhuis.be/ark:/24970/470014e1-3698-52f8-8131-3757ff5b3fe9,repository numbers,object identifier,0,AA
tg:lhbr:73833,,341728a0-289c-552d-b677-e52137f7f37e,Letterenhuis,https://data.letterenhuis.be/ark:/24970/341728a0-289c-552d-b677-e52137f7f37e,repository numbers,object identifier,0,AA
tg:lhbr:155457,,5e490563-2a9d-51fb-9f72-25c09b202bc5,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5e490563-2a9d-51fb-9f72-25c09b202bc5,repository numbers,object identifier,0,AA
tg:lhbr:216963,,97e87256-ccfe-50c9-83a0-cea738c3202a,Letterenhuis,https://data.letterenhuis.be/ark:/24970/97e87256-ccfe-50c9-83a0-cea738c3202a,repository numbers,object identifier,0,AA
tg:lhbr:103237,,4803495f-0682-5d3e-a7ff-fb1c2eb0206b,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4803495f-0682-5d3e-a7ff-fb1c2eb0206b,repository numbers,object identifier,0,AA
tg:lhbr:42397,,a8deb197-1d76-55dc-947b-8620879f8aad,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a8deb197-1d76-55dc-947b-8620879f8aad,repository numbers,object identifier,0,AA
tg:lhbr:89293,,b5806c2c-3db4-5905-bdee-267020205dfb,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b5806c2c-3db4-5905-bdee-267020205dfb,repository numbers,object identifier,0,AA
tg:lhbr:13232,,936e9644-3d3c-55ab-b7b5-57ea56d45db2,Letterenhuis,https://data.letterenhuis.be/ark:/24970/936e9644-3d3c-55ab-b7b5-57ea56d45db2,repository numbers,object identifier,0,AA
tg:lhbr:152392,,b1ec9a3e-ea6e-57b4-aea1-08021f77b8d2,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b1ec9a3e-ea6e-57b4-aea1-08021f77b8d2,repository numbers,object identifier,0,AA
tg:lhbr:199296,,44979b56-311b-5569-8f71-d9104804bcc2,Letterenhuis,https://data.letterenhuis.be/ark:/24970/44979b56-311b-5569-8f71-d9104804bcc2,repository numbers,object identifier,0,AA
tg:lhbr:45452,,18450af6-20f6-5dbb-9960-cb907fa7dd94,Letterenhuis,https://data.letterenhuis.be/ark:/24970/18450af6-20f6-5dbb-9960-cb907fa7dd94,repository numbers,object identifier,0,AA
tg:lhbr:163836,,115ab245-ecc9-5020-bb56-57f689083d97,Letterenhuis,https://data.letterenhuis.be/ark:/24970/115ab245-ecc9-5020-bb56-57f689083d97,repository numbers,object identifier,0,AA
tg:lhbr:22996,,80aef83c-860c-5469-b702-e6f4007d5df4,Letterenhuis,https://data.letterenhuis.be/ark:/24970/80aef83c-860c-5469-b702-e6f4007d5df4,repository numbers,object identifier,0,AA
tg:lhbr:220502,,c724a2d4-ef5b-5202-b55d-d212683e1c15,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c724a2d4-ef5b-5202-b55d-d212683e1c15,repository numbers,object identifier,0,AA
tg:lhbr:276362,,0468ece6-2199-5325-8741-779497675c16,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0468ece6-2199-5325-8741-779497675c16,repository numbers,object identifier,0,AA
tg:lhbr:38162,,c6dbe08c-1894-50da-a0d1-6abc73ed5e12,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c6dbe08c-1894-50da-a0d1-6abc73ed5e12,repository numbers,object identifier,0,AA
tg:lhbr:296136,,f096fb19-867e-5d46-b7aa-c7485789ffc5,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f096fb19-867e-5d46-b7aa-c7485789ffc5,repository numbers,object identifier,0,AA
tg:lhbr:150655,,ad4547b6-916a-5a55-aed5-97beb4b96b1f,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ad4547b6-916a-5a55-aed5-97beb4b96b1f,repository numbers,object identifier,0,AA
tg:lhbr:106035,,5840acb1-8a0b-5962-ae21-0a2f12ac130c,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5840acb1-8a0b-5962-ae21-0a2f12ac130c,repository numbers,object identifier,0,AA
tg:lhbr:47195,,aeb1e0ae-32ea-507f-8a45-661f1ac1c1f9,Letterenhuis,https://data.letterenhuis.be/ark:/24970/aeb1e0ae-32ea-507f-8a45-661f1ac1c1f9,repository numbers,object identifier,0,AA
tg:lhbr:238831,,d2362082-f4d5-503c-9c00-ee0dad0764b3,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d2362082-f4d5-503c-9c00-ee0dad0764b3,repository numbers,object identifier,0,AA
tg:lhbr:96865,,b9919b14-ec0d-5c02-8369-2b2e9c51d9f2,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b9919b14-ec0d-5c02-8369-2b2e9c51d9f2,repository numbers,object identifier,0,AA
tg:lhbr:209395,,64b9eab4-3a89-5201-89fb-08345c98df89,Letterenhuis,https://data.letterenhuis.be/ark:/24970/64b9eab4-3a89-5201-89fb-08345c98df89,repository numbers,object identifier,0,AA
tg:lhbr:291309,,e2c34ed6-9c9e-5d27-a15c-7b7f0bed5293,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e2c34ed6-9c9e-5d27-a15c-7b7f0bed5293,repository numbers,object identifier,0,AA
tg:lhbr:89769,,2194e31c-bf69-56da-a297-41a3f715e6e1,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2194e31c-bf69-56da-a297-41a3f715e6e1,repository numbers,object identifier,0,AA
tg:lhbr:729,,2e2a4119-ff49-5ed4-93e3-fb36a6a0ca8e,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2e2a4119-ff49-5ed4-93e3-fb36a6a0ca8e,repository numbers,object identifier,0,AA
tg:lhbr:258230,,ef391897-cfd7-571f-a3a3-8a60d3be975b,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ef391897-cfd7-571f-a3a3-8a60d3be975b,repository numbers,object identifier,0,AA
tg:lhbr:293334,,90751e79-fac7-5169-8bad-90fea2fb6fd7,Letterenhuis,https://data.letterenhuis.be/ark:/24970/90751e79-fac7-5169-8bad-90fea2fb6fd7,repository numbers,object identifier,0,AA
tg:lhbr:186860,,094e2a0c-caba-507f-b810-947b832bf43d,Letterenhuis,https://data.letterenhuis.be/ark:/24970/094e2a0c-caba-507f-b810-947b832bf43d,repository numbers,object identifier,0,AA
tg:lhbr:269994,,42883c45-714a-5d2d-b202-7e387214a590,Letterenhuis,https://data.letterenhuis.be/ark:/24970/42883c45-714a-5d2d-b202-7e387214a590,repository numbers,object identifier,0,AA
tg:lhbr:225700,,63b36526-6bcb-500b-9a32-f36837625edf,Letterenhuis,https://data.letterenhuis.be/ark:/24970/63b36526-6bcb-500b-9a32-f36837625edf,repository numbers,object identifier,0,AA
tg:lhbr:273160,,48143836-c05e-5382-87fa-da81c50257d6,Letterenhuis,https://data.letterenhuis.be/ark:/24970/48143836-c05e-5382-87fa-da81c50257d6,repository numbers,object identifier,0,AA
tg:lhbr:157190,,13978a84-fc31-5c75-b8d0-489abd96f5f1,Letterenhuis,https://data.letterenhuis.be/ark:/24970/13978a84-fc31-5c75-b8d0-489abd96f5f1,repository numbers,object identifier,0,AA
tg:lhbr:16030,,2b1747bf-14ec-5c32-818f-1e2d15ab17e0,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2b1747bf-14ec-5c32-818f-1e2d15ab17e0,repository numbers,object identifier,0,AA
tg:lhbr:40650,,1d09c955-f032-5997-b0c0-b82941332021,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1d09c955-f032-5997-b0c0-b82941332021,repository numbers,object identifier,0,AA
tg:lhbr:152668,,7fad8400-a87c-5930-9c3a-ad5e323646ec,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7fad8400-a87c-5930-9c3a-ad5e323646ec,repository numbers,object identifier,0,AA
tg:lhbr:104008,,65e9f4d9-7c65-5784-b012-c42a23dc72e7,Letterenhuis,https://data.letterenhuis.be/ark:/24970/65e9f4d9-7c65-5784-b012-c42a23dc72e7,repository numbers,object identifier,0,AA
tg:lhbr:276698,,14cc8cf8-03f4-5900-9cc9-736172f55a21,Letterenhuis,https://data.letterenhuis.be/ark:/24970/14cc8cf8-03f4-5900-9cc9-736172f55a21,repository numbers,object identifier,0,AA
tg:lhbr:179538,,a3905df9-3731-5233-ac6e-e78d833989b9,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a3905df9-3731-5233-ac6e-e78d833989b9,repository numbers,object identifier,0,AA
tg:lhbr:38498,,cac95552-b863-56fc-a750-068d3286fbaf,Letterenhuis,https://data.letterenhuis.be/ark:/24970/cac95552-b863-56fc-a750-068d3286fbaf,repository numbers,object identifier,0,AA
tg:lhbr:94858,,8ed3f59a-8964-5a71-877d-079ff2155a18,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8ed3f59a-8964-5a71-877d-079ff2155a18,repository numbers,object identifier,0,AA
tg:lhbr:41942,,0838d877-fc51-5a98-a3cb-9f506f7c4456,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0838d877-fc51-5a98-a3cb-9f506f7c4456,repository numbers,object identifier,0,AA
tg:lhbr:131346,,b96857bc-83a6-5b05-80ec-c012cc88ce96,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b96857bc-83a6-5b05-80ec-c012cc88ce96,repository numbers,object identifier,0,AA
tg:lhbr:224812,,96fe6b40-985e-5c77-b3bf-980c937533e4,Letterenhuis,https://data.letterenhuis.be/ark:/24970/96fe6b40-985e-5c77-b3bf-980c937533e4,repository numbers,object identifier,0,AA
tg:lhbr:167526,,2bf0965f-d263-551f-91f4-64a959287e7d,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2bf0965f-d263-551f-91f4-64a959287e7d,repository numbers,object identifier,0,AA
tg:lhbr:26486,,529b6ce6-610c-5360-bf2a-2298f2f7fcfc,Letterenhuis,https://data.letterenhuis.be/ark:/24970/529b6ce6-610c-5360-bf2a-2298f2f7fcfc,repository numbers,object identifier,0,AA
tg:lhbr:268686,,f39bc77a-59f9-5373-9aa7-f4375d88873d,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f39bc77a-59f9-5373-9aa7-f4375d88873d,repository numbers,object identifier,0,AA
tg:lhbr:187772,,6025ed6d-a163-599e-b34e-7e2dde15114d,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6025ed6d-a163-599e-b34e-7e2dde15114d,repository numbers,object identifier,0,AA
tg:lhbr:97777,,2683d620-dd6c-5150-9eb0-0206feb35089,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2683d620-dd6c-5150-9eb0-0206feb35089,repository numbers,object identifier,0,AA
tg:lhbr:239723,,d45153e4-792f-5cbd-b33f-3870608d5733,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d45153e4-792f-5cbd-b33f-3870608d5733,repository numbers,object identifier,0,AA
tg:lhbr:136483,,0f759f55-86e4-5226-bc9b-ce01a30b85ac,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0f759f55-86e4-5226-bc9b-ce01a30b85ac,repository numbers,object identifier,0,AA
tg:lhbr:21343,,35879c9b-c5b1-5eee-8c88-87ecfca72412,Letterenhuis,https://data.letterenhuis.be/ark:/24970/35879c9b-c5b1-5eee-8c88-87ecfca72412,repository numbers,object identifier,0,AA
tg:lhbr:244213,,d14e8bae-1df1-592a-8dae-2eee51b19b87,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d14e8bae-1df1-592a-8dae-2eee51b19b87,repository numbers,object identifier,0,AA
tg:lhbr:212473,,dec506a0-9ea7-5431-8007-1723e66f2044,Letterenhuis,https://data.letterenhuis.be/ark:/24970/dec506a0-9ea7-5431-8007-1723e66f2044,repository numbers,object identifier,0,AA
tg:lhbr:151947,,00d8dd8f-1b48-5b38-9299-703fa3b7548f,Letterenhuis,https://data.letterenhuis.be/ark:/24970/00d8dd8f-1b48-5b38-9299-703fa3b7548f,repository numbers,object identifier,0,AA
tg:lhbr:231313,,cce25685-7c8f-5b44-b84d-04dfe14fb36c,Letterenhuis,https://data.letterenhuis.be/ark:/24970/cce25685-7c8f-5b44-b84d-04dfe14fb36c,repository numbers,object identifier,0,AA
tg:lhbr:267573,,672c8cdd-943b-5f6d-99a3-fb8dfc740397,Letterenhuis,https://data.letterenhuis.be/ark:/24970/672c8cdd-943b-5f6d-99a3-fb8dfc740397,repository numbers,object identifier,0,AA
tg:lhbr:124847,,fafad601-a98d-5394-8e63-6288e0818d40,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fafad601-a98d-5394-8e63-6288e0818d40,repository numbers,object identifier,0,AA
tg:lhbr:188487,,ff82ccc6-bdcc-5512-a0f1-7ae9c86c210c,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ff82ccc6-bdcc-5512-a0f1-7ae9c86c210c,repository numbers,object identifier,0,AA
tg:lhbr:143583,,23775704-93c2-5a74-af53-3d6915d7ac2e,Letterenhuis,https://data.letterenhuis.be/ark:/24970/23775704-93c2-5a74-af53-3d6915d7ac2e,repository numbers,object identifier,0,AA
tg:lhbr:54243,,407e4b71-6f16-5cb7-976c-25eeba43ac76,Letterenhuis,https://data.letterenhuis.be/ark:/24970/407e4b71-6f16-5cb7-976c-25eeba43ac76,repository numbers,object identifier,0,AA
tg:lhbr:287727,,aa6928df-4fcb-5710-9385-2b4f7b6477a0,Letterenhuis,https://data.letterenhuis.be/ark:/24970/aa6928df-4fcb-5710-9385-2b4f7b6477a0,repository numbers,object identifier,0,AA
tg:lhbr:29773,,93416c5b-17b4-5314-8a0d-386b1663c609,Letterenhuis,https://data.letterenhuis.be/ark:/24970/93416c5b-17b4-5314-8a0d-386b1663c609,repository numbers,object identifier,0,AA
tg:lhbr:139776,,5e808eed-aa86-5a6a-987d-6ad78337edf2,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5e808eed-aa86-5a6a-987d-6ad78337edf2,repository numbers,object identifier,0,AA
tg:lhbr:144246,,aaf099a7-d84f-5823-a4cb-e59241e7fc36,Letterenhuis,https://data.letterenhuis.be/ark:/24970/aaf099a7-d84f-5823-a4cb-e59241e7fc36,repository numbers,object identifier,0,AA
tg:lhbr:98482,,460664f7-1da7-5d73-9f08-a461bb5bac9b,Letterenhuis,https://data.letterenhuis.be/ark:/24970/460664f7-1da7-5d73-9f08-a461bb5bac9b,repository numbers,object identifier,0,AA
tg:lhbr:251912,,d70604c9-9b00-5bc7-8b5d-cfc5b206fbfa,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d70604c9-9b00-5bc7-8b5d-cfc5b206fbfa,repository numbers,object identifier,0,AA
tg:lhbr:112426,,ce3d2144-1982-5c4c-be8b-bee27cb8d89c,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ce3d2144-1982-5c4c-be8b-bee27cb8d89c,repository numbers,object identifier,0,AA
tg:lhbr:53586,,2f4eafae-1698-5484-b1b2-8837c4472947,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2f4eafae-1698-5484-b1b2-8837c4472947,repository numbers,object identifier,0,AA
tg:lhbr:34842,,0cc548de-a6f9-5809-bc23-c564e25d8160,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0cc548de-a6f9-5809-bc23-c564e25d8160,repository numbers,object identifier,0,AA
tg:lhbr:63130,,32925442-1917-5eb1-abdc-366b583df1b7,Letterenhuis,https://data.letterenhuis.be/ark:/24970/32925442-1917-5eb1-abdc-366b583df1b7,repository numbers,object identifier,0,AA
tg:lhbr:35750,,6bfd4022-a96b-53e4-85d0-db8eb093adeb,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6bfd4022-a96b-53e4-85d0-db8eb093adeb,repository numbers,object identifier,0,AA
