ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type
c766f89e-0c69-564f-b15b-dfe7eb5b5c3b,tg:lhbr:30898_#1,e22_AcquisitionNumbers,1,106207/1,aanwinst nummer
116f2582-0122-5e52-94b8-6b6b8db377c3,tg:lhbr:181879_#1,e22_AcquisitionNumbers,1,197243/32,aanwinst nummer
349e1034-5f14-5377-8b37-86a9048cc1ba,tg:lhbr:238238_#1,e22_AcquisitionNumbers,1,219450/46,aanwinst nummer
0800fa4e-d6b9-5e06-96f6-236b815d2f8e,tg:lhbr:81062_#1,e22_AcquisitionNumbers,1,12668/625a-c,aanwinst nummer
ef12655a-96c7-58ec-beb4-31644b81a538,tg:lhbr:93403_#1,e22_AcquisitionNumbers,1,159927/79,aanwinst nummer
fb2a9df9-a0d9-5439-9e66-80c8f19f60f3,tg:lhbr:54936_#1,e22_AcquisitionNumbers,1,124388/19a-b,aanwinst nummer
3548ee08-244b-511b-9ed8-e2184a544b1a,tg:lhbr:208543_#1,e22_AcquisitionNumbers,1,151655/2a-d,aanwinst nummer
340ea3c4-f514-5326-9f21-139ebfd8c4e4,tg:lhbr:176237_#1,e22_AcquisitionNumbers,1,152914/35,aanwinst nummer
8b034c5a-3f46-53ad-81d1-1f9f16da75b7,tg:lhbr:1130_#1,e22_AcquisitionNumbers,1,47200/141,aanwinst nummer
6ce62cfe-d895-5632-9d0f-1d87322d4ceb,tg:lhbr:37147_#1,e22_AcquisitionNumbers,1,19986/9,aanwinst nummer
19643a1c-b58b-5d59-8c65-6adda3c7c88d,tg:lhbr:25526_#1,e22_AcquisitionNumbers,1,84413/39,aanwinst nummer
d7a55a27-5aa3-5803-a94f-4f6280a1c5d0,tg:lhbr:9285_#1,e22_AcquisitionNumbers,1,141398/7a-b,aanwinst nummer
465f20fb-e502-5c23-bde1-3e5327d291d3,tg:lhbr:92890_#1,e22_AcquisitionNumbers,1,120898/3,aanwinst nummer
917e6efa-44f1-5d90-8042-cce9134cdc62,tg:lhbr:83602_#1,e22_AcquisitionNumbers,1,153238/1,aanwinst nummer
464faa27-96bc-5479-9aa4-28ed9d8c57bb,tg:lhbr:91263_#1,e22_AcquisitionNumbers,1,101150/1a-c,aanwinst nummer
a17ace21-c8e9-52e5-9ade-611d42692ca4,tg:lhbr:212297_#1,e22_AcquisitionNumbers,1,158602/108,aanwinst nummer
4f12ee54-fd11-5461-828b-1358a6a4d31c,tg:lhbr:211864_#1,e22_AcquisitionNumbers,1,158599/41,aanwinst nummer
e27a7c49-defb-50d2-8a9e-d08309b9417d,tg:lhbr:228039_#1,e22_AcquisitionNumbers,1,187373/1,aanwinst nummer
c361d9b4-8151-5e20-a295-4bb4fb1e48ad,tg:lhbr:105847_#1,e22_AcquisitionNumbers,1,94305/301,aanwinst nummer
38c93d0a-e887-583c-8db6-bfc7511728df,tg:lhbr:35727_#1,e22_AcquisitionNumbers,1,148494/1a-b,aanwinst nummer
06bbd34d-863a-54b7-a86d-84f7dc16e198,tg:lhbr:3750_#1,e22_AcquisitionNumbers,1,83588/170,aanwinst nummer
747e6dd0-9aac-5017-83db-f81a7f28360b,tg:lhbr:166036_#1,e22_AcquisitionNumbers,1,159926/106,aanwinst nummer
cea565af-91bd-5655-b986-af87ea62ac51,tg:lhbr:174457_#1,e22_AcquisitionNumbers,1,178890/61,aanwinst nummer
8e7d0335-b216-58b5-be8f-4ebe4a126126,tg:lhbr:218742_#1,e22_AcquisitionNumbers,1,186434/22,aanwinst nummer
85b3ca99-7b55-51a5-a611-afca6ae83ad6,tg:lhbr:79046_#1,e22_AcquisitionNumbers,1,87557/94,aanwinst nummer
60837ead-eac0-5c11-a94d-13dd0580d491,tg:lhbr:51689_#1,e22_AcquisitionNumbers,1,73494,aanwinst nummer
7b642543-c48e-503f-9cdb-ec67aa4e50f6,tg:lhbr:13711_#1,e22_AcquisitionNumbers,1,127850/1,aanwinst nummer
6ef9ed77-6ed8-55b8-9f15-b76c0fbfd07c,tg:lhbr:152461_#1,e22_AcquisitionNumbers,1,74506/1,aanwinst nummer
249053d4-492c-58e3-8466-767efdb6a191,tg:lhbr:140000_#1,e22_AcquisitionNumbers,1,124400/1021,aanwinst nummer
7c7c1399-f3c2-5f02-beb3-ac52c4e9b5f3,tg:lhbr:282384_#1,e22_AcquisitionNumbers,1,202504/60a-b,aanwinst nummer
5b2ead8d-ea6d-5802-a367-e6b4c2ddadfd,tg:lhbr:138336_#1,e22_AcquisitionNumbers,1,77827/216,aanwinst nummer
4566be6b-1b85-5b6a-92d1-01de1e3fbe3d,tg:lhbr:195954_#1,e22_AcquisitionNumbers,1,166196/1797,aanwinst nummer
43433531-797d-549b-a54e-c9102dabd151,tg:lhbr:102198_#1,e22_AcquisitionNumbers,1,113046,aanwinst nummer
2179459a-8063-5ffd-8ff2-41804fb6b838,tg:lhbr:73593_#1,e22_AcquisitionNumbers,1,44909/93,aanwinst nummer
c8bb20e1-69c1-5d99-b0cd-5c343adddef0,tg:lhbr:276339_#1,e22_AcquisitionNumbers,1,202504/60a-b,aanwinst nummer
d545ed68-70e4-595f-8b1d-b0f468fbbe46,tg:lhbr:123871_#1,e22_AcquisitionNumbers,1,18301/6,aanwinst nummer
eecc1687-579a-5c9b-8528-a0978eea2c36,tg:lhbr:237852_#1,e22_AcquisitionNumbers,1,219372/17,aanwinst nummer
bac53b74-2ace-50dd-898c-7a7325fd6f4f,tg:lhbr:103492_#1,e22_AcquisitionNumbers,1,19962/39,aanwinst nummer
ba6586ae-01c5-5592-b155-d5f7f765db12,tg:lhbr:50383_#1,e22_AcquisitionNumbers,1,139024/27,aanwinst nummer
1baf291e-eb0d-534c-a722-2829bef7ecbd,tg:lhbr:53970_#1,e22_AcquisitionNumbers,1,119120/4,aanwinst nummer
0374397f-e969-5d6c-a11f-66fb402052f9,tg:lhbr:94445_#1,e22_AcquisitionNumbers,1,110092/197,aanwinst nummer
3c4e8195-e0af-5439-b37c-9e2306f71304,tg:lhbr:86024_#1,e22_AcquisitionNumbers,1,128164/1,aanwinst nummer
768e68b3-062f-5b20-968b-e7e7c95bdb07,tg:lhbr:121788_#1,e22_AcquisitionNumbers,1,115700/7,aanwinst nummer
8f81c768-8aea-589c-a8fc-ffef031a188f,tg:lhbr:109147_#1,e22_AcquisitionNumbers,1,64044/29,aanwinst nummer
3d11fa8d-aa0c-545f-b9a5-251d5fa87499,tg:lhbr:277633_#1,e22_AcquisitionNumbers,1,202504/60a-b,aanwinst nummer
9510d094-45a6-5770-81c2-7eeb98431581,tg:lhbr:172882_#1,e22_AcquisitionNumbers,1,195608/35,aanwinst nummer
738f81df-d432-5cb2-8f9e-f6c3520ff19e,tg:lhbr:171271_#1,e22_AcquisitionNumbers,1,170766/24,aanwinst nummer
c754b139-cd9f-578d-9e0c-4f4240941b7c,tg:lhbr:224939_#1,e22_AcquisitionNumbers,1,88642/13,aanwinst nummer
02e10c40-a689-5045-b29f-46e3f76c31ec,tg:lhbr:22560_#1,e22_AcquisitionNumbers,1,18194/3,aanwinst nummer
860dffa6-386b-5d42-8514-52810d3ee689,tg:lhbr:6176_#1,e22_AcquisitionNumbers,1,92516/37,aanwinst nummer
276a5d73-61f9-5872-8cf7-90cfb6a4709e,tg:lhbr:72099_#1,e22_AcquisitionNumbers,1,24388/1,aanwinst nummer
98ea689b-157f-5a99-adee-26b15248d088,tg:lhbr:48237_#1,e22_AcquisitionNumbers,1,126557/5,aanwinst nummer
918733ee-e786-5e6d-8c93-9b44e2260cd6,tg:lhbr:145626_#1,e22_AcquisitionNumbers,1,150137/1,aanwinst nummer
d24c6a07-90a2-51f3-8edf-bad9306cf41f,tg:lhbr:157247_#1,e22_AcquisitionNumbers,1,95537/2,aanwinst nummer
83774a33-ff0c-55cb-8607-ae4f8a949717,tg:lhbr:193581_#1,e22_AcquisitionNumbers,1,163838/10,aanwinst nummer
96aab723-0f83-5465-8577-0fd3c4df68df,tg:lhbr:240897_#1,e22_AcquisitionNumbers,1,86342/421,aanwinst nummer
6bf1b4ef-0570-5b75-b213-b355e447fce1,tg:lhbr:90769_#1,e22_AcquisitionNumbers,1,87196/2,aanwinst nummer
14e68516-79e7-5058-8148-ca8d4ef9d69d,tg:lhbr:16137_#1,e22_AcquisitionNumbers,1,45501/64,aanwinst nummer
737de102-c5cb-5800-aa1f-2fe09d490a09,tg:lhbr:82308_#1,e22_AcquisitionNumbers,1,31024/49,aanwinst nummer
36211fc1-d109-55d3-8161-76e3c902d1bb,tg:lhbr:199054_#1,e22_AcquisitionNumbers,1,80714/76,aanwinst nummer
5f3f5d79-e752-5d27-9daf-29a3eb8adb51,tg:lhbr:219248_#1,e22_AcquisitionNumbers,1,210674/1,aanwinst nummer
58b4c7b9-6f20-53ab-806e-775ab3e6f164,tg:lhbr:75946_#1,e22_AcquisitionNumbers,1,94790/a-b,aanwinst nummer
4dca225a-6fc0-5df4-98e4-500abc88be3f,tg:lhbr:10503_#1,e22_AcquisitionNumbers,1,79953/94,aanwinst nummer
2060e5e1-ca89-5bca-adc8-04a92d2bd673,tg:lhbr:68635_#1,e22_AcquisitionNumbers,1,146090/2,aanwinst nummer
c8962dd5-2a43-5af0-ae08-9eaffac8f9a4,tg:lhbr:129545_#1,e22_AcquisitionNumbers,1,72121/35a-b,aanwinst nummer
94c0318b-0764-5f82-a33c-e6bd52808bb7,tg:lhbr:102979_#1,e22_AcquisitionNumbers,1,91481/3,aanwinst nummer
899843e2-1c08-5f79-b6f1-a260ccc39eac,tg:lhbr:151673_#1,e22_AcquisitionNumbers,1,82981/167,aanwinst nummer
608c20fa-c014-59de-a976-bc5711b07e61,tg:lhbr:143212_#1,e22_AcquisitionNumbers,1,170122/250,aanwinst nummer
a03e5936-e81f-52b5-950c-5ea86d98d942,tg:lhbr:70781_#1,e22_AcquisitionNumbers,1,95561/59,aanwinst nummer
906e77f8-ad66-5722-b03d-a1a40a3c3322,tg:lhbr:32619_#1,e22_AcquisitionNumbers,1,103354/75,aanwinst nummer
72b1e836-78ad-5d8a-b92e-10d1cb29b7c0,tg:lhbr:20278_#1,e22_AcquisitionNumbers,1,39959/2,aanwinst nummer
b8039733-69a6-5747-a796-fafa086c6588,tg:lhbr:161108_#1,e22_AcquisitionNumbers,1,94236/7,aanwinst nummer
617ee2bf-999f-58e7-aced-a997bd646dda,tg:lhbr:158955_#1,e22_AcquisitionNumbers,1,71608/4,aanwinst nummer
81896c07-a663-5758-9d5d-8202871b7711,tg:lhbr:173569_#1,e22_AcquisitionNumbers,1,170899/50,aanwinst nummer
2b4ade67-37ad-527e-af81-3c4af47d12ff,tg:lhbr:123090_#1,e22_AcquisitionNumbers,1,119433/2,aanwinst nummer
dbfda786-7cb2-5673-8ef9-b6a4b68639e1,tg:lhbr:92071_#1,e22_AcquisitionNumbers,1,136250,aanwinst nummer
c6ecc475-5289-5cfa-819e-bbf992faf632,tg:lhbr:47925_#1,e22_AcquisitionNumbers,1,84839/89,aanwinst nummer
bc8f28a8-d3af-588f-9e8a-1e8def7f5f09,tg:lhbr:191299_#1,e22_AcquisitionNumbers,1,163816/41,aanwinst nummer
45a14125-cf77-55a4-af59-2197067cbab0,tg:lhbr:211085_#1,e22_AcquisitionNumbers,1,158594/89,aanwinst nummer
d0055cef-cf9d-521a-921d-983aa70c4597,tg:lhbr:36535_#1,e22_AcquisitionNumbers,1,52714/119,aanwinst nummer
46de5965-66f4-5943-ab75-9e99250e2cd3,tg:lhbr:24154_#1,e22_AcquisitionNumbers,1,11364/5,aanwinst nummer
4452eb0c-587b-58fc-a4fc-a79c39f57a53,tg:lhbr:165224_#1,e22_AcquisitionNumbers,1,84690/125,aanwinst nummer
5019068d-4280-5ad2-a6f8-14685bbcca27,tg:lhbr:209131_#1,e22_AcquisitionNumbers,1,151828/7b,aanwinst nummer
0ad04a97-7d0a-5bd4-9fad-de637cf60680,tg:lhbr:177645_#1,e22_AcquisitionNumbers,1,196661/5,aanwinst nummer
65277c09-7512-5f25-9bba-ece53defb9be,tg:lhbr:252417_#1,e22_AcquisitionNumbers,1,68176 / 1078,aanwinst nummer
a7fdb223-af4f-59ff-a634-a1fda1aa6acb,tg:lhbr:181901_#1,e22_AcquisitionNumbers,1,197243/10a-c,aanwinst nummer
bba4064e-d6eb-5dfe-a3d9-37c0a3245320,tg:lhbr:190793_#1,e22_AcquisitionNumbers,1,163811/34a-b,aanwinst nummer
940ca83d-1ce2-59d3-8df6-f29e2c7c3b80,tg:lhbr:146434_#1,e22_AcquisitionNumbers,1,49183/90,aanwinst nummer
59ad3cdf-eb94-5389-b8e6-fd21190a519d,tg:lhbr:154055_#1,e22_AcquisitionNumbers,1,84839/286,aanwinst nummer
cad9fa81-33bd-50c9-bfa5-7751757e9766,tg:lhbr:238340_#1,e22_AcquisitionNumbers,1,219582/61,aanwinst nummer
ec20d945-29a5-51f7-8a4f-f2f706d03ee4,tg:lhbr:15325_#1,e22_AcquisitionNumbers,1,61009/36-37,aanwinst nummer
e6e2d780-da30-5623-88a9-910b7db12384,tg:lhbr:223807_#1,e22_AcquisitionNumbers,1,211404/1,aanwinst nummer
30f3aa93-c6ed-5475-87f5-38c383d1e3ce,tg:lhbr:232695_#1,e22_AcquisitionNumbers,1,217746/35,aanwinst nummer
745a211e-873e-5b8c-a1cd-d5c17be9a716,tg:lhbr:188627_#1,e22_AcquisitionNumbers,1,72465/175,aanwinst nummer
ac6bc70f-a1a1-57b6-9f94-1a986b6c302d,tg:lhbr:598_#1,e22_AcquisitionNumbers,1,110092/130,aanwinst nummer
433a3608-858c-5fef-87c8-d297671fafbd,tg:lhbr:1048_#1,e22_AcquisitionNumbers,1,100383/1,aanwinst nummer
4ff49cf2-942d-5b66-b958-63facbb192c7,tg:lhbr:111812_#1,e22_AcquisitionNumbers,1,137689/3,aanwinst nummer
f353f026-c0f6-530e-af8e-a7aa281b0f7d,tg:lhbr:142718_#1,e22_AcquisitionNumbers,1,127314/2,aanwinst nummer
1c1f7d40-c074-5c2a-9002-8eba867635b5,tg:lhbr:205831_#1,e22_AcquisitionNumbers,1,151026/1a-b,aanwinst nummer
9ec91a17-9573-54ec-a50f-0a8da3110c06,tg:lhbr:150379_#1,e22_AcquisitionNumbers,1,107125/3,aanwinst nummer
3c85b52d-ba90-5ae5-88c8-060a5e3dcaf1,tg:lhbr:11009_#1,e22_AcquisitionNumbers,1,160744/5,aanwinst nummer
996f04d9-8147-5284-a8a2-23f82ba5e519,tg:lhbr:97657_#1,e22_AcquisitionNumbers,1,91046/21,aanwinst nummer
35cf22aa-ea91-51b9-ab73-ff7e136b5749,tg:lhbr:85236_#1,e22_AcquisitionNumbers,1,108323,aanwinst nummer
9f285724-b26d-5154-9a6b-6b58029498e9,tg:lhbr:53191_#1,e22_AcquisitionNumbers,1,43872/11,aanwinst nummer
d9f293e0-f9ba-57dc-9979-2f5c8b311402,tg:lhbr:172063_#1,e22_AcquisitionNumbers,1,170872/16,aanwinst nummer
7de79710-cf49-5ab7-b766-d231097211d4,tg:lhbr:160402_#1,e22_AcquisitionNumbers,1,94646/130,aanwinst nummer
7bee30b2-26a3-5c57-b8d1-7d6334892121,tg:lhbr:118734_#1,e22_AcquisitionNumbers,1,30556/7,aanwinst nummer
1a6d5de0-56b1-5ba1-95a4-e53b5cdfb6db,tg:lhbr:274421_#1,e22_AcquisitionNumbers,1,202504/60a-b,aanwinst nummer
271106e0-8486-57ea-8759-585b401349e5,tg:lhbr:5364_#1,e22_AcquisitionNumbers,1,67162/22,aanwinst nummer
adba1a8c-f7f1-5c4b-833f-edc02b391cfb,tg:lhbr:6997_#1,e22_AcquisitionNumbers,1,72976/a-b,aanwinst nummer
59da7a5b-e183-5538-85ac-cb199dac9e9c,tg:lhbr:59444_#1,e22_AcquisitionNumbers,1,112913/924,aanwinst nummer
d245a8b2-daa3-52df-934b-7fd97650fa34,tg:lhbr:72878_#1,e22_AcquisitionNumbers,1,115584/1,aanwinst nummer
3d6aa0bf-fdae-5314-84cc-c0c074976f7d,tg:lhbr:33313_#1,e22_AcquisitionNumbers,1,87366/44c-d,aanwinst nummer
84d4e3f3-c503-5e88-877e-8518529f64cb,tg:lhbr:43390_#1,e22_AcquisitionNumbers,1,127969/2,aanwinst nummer
68de6ac2-635a-5377-b16c-b5f8cad88542,tg:lhbr:40963_#1,e22_AcquisitionNumbers,1,56086/36,aanwinst nummer
f0d53463-3a38-5857-b870-b4e0f40f8ac0,tg:lhbr:95037_#1,e22_AcquisitionNumbers,1,76789/108,aanwinst nummer
de5dc63e-adf8-5378-87d8-1c43853e52fc,tg:lhbr:13669_#1,e22_AcquisitionNumbers,1,79441/161,aanwinst nummer
98233ff4-16d1-54fa-8307-8c44844b7da6,tg:lhbr:87456_#1,e22_AcquisitionNumbers,1,89199/5,aanwinst nummer
3e687ed1-dfc0-51fd-8fcd-ada1f6955224,tg:lhbr:140178_#1,e22_AcquisitionNumbers,1,105902/523,aanwinst nummer
73514d2b-6e51-5d1d-b2c6-ac97583f7d94,tg:lhbr:152519_#1,e22_AcquisitionNumbers,1,113853/4,aanwinst nummer
a51347dd-6225-513d-b549-03728a442065,tg:lhbr:179925_#1,e22_AcquisitionNumbers,1,197225/69,aanwinst nummer
6a57fd6c-0095-5585-85a8-246de4c5b70c,tg:lhbr:110481_#1,e22_AcquisitionNumbers,1,90562/11,aanwinst nummer
6a4e2310-0e0d-52c3-9126-1464ea8a1948,tg:lhbr:23112_#1,e22_AcquisitionNumbers,1,13394/677a-b,aanwinst nummer
6ef5551e-fcfe-5229-818d-8f510987faf8,tg:lhbr:31573_#1,e22_AcquisitionNumbers,1,87199/65,aanwinst nummer
00db39d4-ba78-5771-9e38-4c91aacb316c,tg:lhbr:7504_#1,e22_AcquisitionNumbers,1,105841/1a-b,aanwinst nummer
648114ee-7cc7-5b84-9a4b-6640ee2d598f,tg:lhbr:49645_#1,e22_AcquisitionNumbers,1,83422/12a-b,aanwinst nummer
a3523134-5c2a-5067-a78f-300d041c02b6,tg:lhbr:123909_#1,e22_AcquisitionNumbers,1,117061/2a-b,aanwinst nummer
1c461a1a-f722-5fe7-a917-fae906378164,tg:lhbr:161891_#1,e22_AcquisitionNumbers,1,95600/105,aanwinst nummer
aeead420-35ac-5df8-b6ba-87d75a53b06c,tg:lhbr:170603_#1,e22_AcquisitionNumbers,1,163808/32,aanwinst nummer
1784dbf7-bca6-57c7-a63f-2a1c65d50d7c,tg:lhbr:162262_#1,e22_AcquisitionNumbers,1,98971/4,aanwinst nummer
babc474d-735e-5242-946d-74f4253d96af,tg:lhbr:288729_#1,e22_AcquisitionNumbers,1,107680,aanwinst nummer
cfb536ed-dac4-5929-863c-da060b544681,tg:lhbr:17545_#1,e22_AcquisitionNumbers,1,122686/15,aanwinst nummer
41562f93-20a8-5b74-a913-211091113899,tg:lhbr:144254_#1,e22_AcquisitionNumbers,1,104661,aanwinst nummer
0177bf03-1fb6-5b2a-aa5d-1b35771c320f,tg:lhbr:228141_#1,e22_AcquisitionNumbers,1,211767,aanwinst nummer
814de107-3750-5af0-8ceb-b25553967d50,tg:lhbr:156635_#1,e22_AcquisitionNumbers,1,103354/723,aanwinst nummer
e3d0b8fd-8912-522b-813f-8a39ae23eb27,tg:lhbr:250277_#1,e22_AcquisitionNumbers,1,68176,aanwinst nummer
1b58eea2-485e-50cc-b080-9d65abfbb939,tg:lhbr:180592_#1,e22_AcquisitionNumbers,1,197231/358,aanwinst nummer
2033de5a-04d4-5106-b3f3-f989b53f8d19,tg:lhbr:66955_#1,e22_AcquisitionNumbers,1,66865/56,aanwinst nummer
2e710a5c-e9d0-5bf2-a2f4-e0dc13a859d9,tg:lhbr:3628_#1,e22_AcquisitionNumbers,1,92373/50,aanwinst nummer
49177038-9aae-5e86-aa72-7641acd20431,tg:lhbr:198426_#1,e22_AcquisitionNumbers,1,166196/3259a-b,aanwinst nummer
1d765e95-300a-5d81-89e9-95ed5831e9f7,tg:lhbr:222494_#1,e22_AcquisitionNumbers,1,198957/318,aanwinst nummer
10db60fb-359a-5c30-82f0-59b0fae405d0,tg:lhbr:201284_#1,e22_AcquisitionNumbers,1,114691/397,aanwinst nummer
c31fc845-e84e-5a26-a1c6-67147e92256a,tg:lhbr:202877_#1,e22_AcquisitionNumbers,1,198334/86,aanwinst nummer
8cef9c77-e566-51ff-9b17-f478b053630c,tg:lhbr:181098_#1,e22_AcquisitionNumbers,1,197231/361a-i,aanwinst nummer
ee4b1d0a-38c9-5670-80cb-3ae2afe183ed,tg:lhbr:116854_#1,e22_AcquisitionNumbers,1,44909/41,aanwinst nummer
844a4a21-db95-56dd-8b02-a894255b69b7,tg:lhbr:81883_#1,e22_AcquisitionNumbers,1,44996/97,aanwinst nummer
cfd410f5-f7dc-5b71-b402-f4dcc6b95e87,tg:lhbr:90611_#1,e22_AcquisitionNumbers,1,132153,aanwinst nummer
6efbeec5-8fce-55d8-93f1-99d6fbaa0d0b,tg:lhbr:175025_#1,e22_AcquisitionNumbers,1,177313/798,aanwinst nummer
b58bef7a-cc93-5063-a943-6139fd2ac629,tg:lhbr:219330_#1,e22_AcquisitionNumbers,1,186409/62,aanwinst nummer
bc95c460-56ac-59c6-b781-6d63e2dd5b15,tg:lhbr:34355_#1,e22_AcquisitionNumbers,1,51079/23,aanwinst nummer
e2d8c082-f479-5af9-ad7c-2250342abc39,tg:lhbr:99937_#1,e22_AcquisitionNumbers,1,124394/738,aanwinst nummer
bdf1a82b-d44a-5171-adcd-fe7db713aa92,tg:lhbr:2322_#1,e22_AcquisitionNumbers,1,18654/115,aanwinst nummer
7c92719a-9095-5a4b-9c4d-d0e48930450e,tg:lhbr:141472_#1,e22_AcquisitionNumbers,1,103824/29,aanwinst nummer
fb88e310-e85c-580d-8592-d92ce0f1293e,tg:lhbr:186947_#1,e22_AcquisitionNumbers,1,177317/66,aanwinst nummer
1d825634-454c-5e24-8157-f7b5b3cc1c8a,tg:lhbr:53808_#1,e22_AcquisitionNumbers,1,146158/17,aanwinst nummer
