ResourceID,brocade.id,card,order,source_field,Production Time Span Source Note
a910bf47-9338-565a-a0fa-739407be5464,tg:lhbr:282525,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19601006
91b16930-de8e-55a0-bcfa-b1a417332eff,tg:lhbr:249421,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19260218
a9876ef6-f99f-5757-a433-26ad93233fef,tg:lhbr:146781,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19700627
9f1cba13-d3ea-5624-ab90-cf03f43ec91d,tg:lhbr:51041,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19560921
08b5b18b-fa88-5b47-b703-dd3f90bbdbde,tg:lhbr:262771,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19821231
beff786e-a5e8-5c4c-933f-38ec2837d4ed,tg:lhbr:2833,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19651207
badcf258-2d1a-5627-83d6-a59543f01e3d,tg:lhbr:267089,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19280208
e164bb24-2e64-55ab-bebc-6630e900b6bf,tg:lhbr:143079,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19021022
2f10f2a8-0190-5141-b496-53068bdd29aa,tg:lhbr:115619,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19540000
2f10f2a8-0190-5141-b496-53068bdd29aa,tg:lhbr:115619,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19740000
0f24abab-a174-5cb1-bf46-2708a2fc4daf,tg:lhbr:192989,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19640129
f70d676e-3333-5f79-a9cb-9bde05865725,tg:lhbr:168329,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19480816
fc30fcc5-5d7e-5622-800d-d9f5fc138c2a,tg:lhbr:29289,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19390105
dc666472-e8e7-56f2-80f3-6ef28f30e1a4,tg:lhbr:117624,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19070125
f3a373ae-df28-51ca-a570-a4df9d813a24,tg:lhbr:56784,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,18740515
b544c937-61e2-53e3-9b09-5e19f5a0e4f3,tg:lhbr:218584,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19660600
448b79f7-e401-5811-a669-7c2397a8ed2d,tg:lhbr:49888,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,18871020
533c7899-a944-5c32-a6b5-b42e0e17a023,tg:lhbr:280518,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19820709
83838fcd-38a9-5e42-ab23-a1697ce768d3,tg:lhbr:98178,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19620714
4dc44433-fdf8-5104-af44-dba143ac1158,tg:lhbr:182570,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19511231
f21bb853-258e-55cd-8258-0834998ee66a,tg:lhbr:149474,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,18980400
da56febf-013a-59f6-acbf-54fe35757902,tg:lhbr:134144,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,18950329
22aac50c-d4f5-5b29-becf-da31c6320f25,tg:lhbr:162724,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19791012
7766ac0c-ddc2-5166-b972-460edab48a2f,tg:lhbr:288128,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19531023
53893d99-ce58-5789-97ad-4d6f2826a89b,tg:lhbr:187288,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19510607
119b4bc0-8b43-59f6-a8f1-136e7c01612e,tg:lhbr:90548,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19340716
59de65e9-90fe-5ef7-8cc1-d4a04b414504,tg:lhbr:241011,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19681101
3e039b6a-20d7-535c-98aa-aa5272d027ff,tg:lhbr:217671,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19120000
da5df49e-91cf-53d2-9c0f-86d548b058ca,tg:lhbr:133681,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,18570000
9d3d06c1-3fac-597d-a625-ae1c72180847,tg:lhbr:72721,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19100807
4c53de61-8577-5f01-81c6-29803f9ff456,tg:lhbr:24141,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19491212
c76b9b2c-c445-5f66-8883-24627586b712,tg:lhbr:92575,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,18801116
53dde39c-f13c-5955-aac7-5977f52be111,tg:lhbr:59471,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19110108
19e8e912-b5ab-5a74-b408-0e838b4b8bdb,tg:lhbr:136179,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19581120
1d803260-2c32-5584-bf1d-fd20f50179d5,tg:lhbr:160719,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19431203
a6f0cc7f-525c-54ca-8c19-cff781e70aaa,tg:lhbr:212189,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19751205
1e410a17-dfd2-5c7d-baa6-309df6369a00,tg:lhbr:128167,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19231107
341728a0-289c-552d-b677-e52137f7f37e,tg:lhbr:73833,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,18690716
4803495f-0682-5d3e-a7ff-fb1c2eb0206b,tg:lhbr:103237,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19220215
a8deb197-1d76-55dc-947b-8620879f8aad,tg:lhbr:42397,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19770214
b5806c2c-3db4-5905-bdee-267020205dfb,tg:lhbr:89293,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19710610
936e9644-3d3c-55ab-b7b5-57ea56d45db2,tg:lhbr:13232,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19640428
b1ec9a3e-ea6e-57b4-aea1-08021f77b8d2,tg:lhbr:152392,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19100517
44979b56-311b-5569-8f71-d9104804bcc2,tg:lhbr:199296,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19240901
18450af6-20f6-5dbb-9960-cb907fa7dd94,tg:lhbr:45452,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19280426
115ab245-ecc9-5020-bb56-57f689083d97,tg:lhbr:163836,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19250000
115ab245-ecc9-5020-bb56-57f689083d97,tg:lhbr:163836,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19340000
80aef83c-860c-5469-b702-e6f4007d5df4,tg:lhbr:22996,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19200421
c724a2d4-ef5b-5202-b55d-d212683e1c15,tg:lhbr:220502,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19851001
0468ece6-2199-5325-8741-779497675c16,tg:lhbr:276362,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19440118
c6dbe08c-1894-50da-a0d1-6abc73ed5e12,tg:lhbr:38162,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19371219
f096fb19-867e-5d46-b7aa-c7485789ffc5,tg:lhbr:296136,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19950202
ad4547b6-916a-5a55-aed5-97beb4b96b1f,tg:lhbr:150655,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19550114
5840acb1-8a0b-5962-ae21-0a2f12ac130c,tg:lhbr:106035,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19301206
aeb1e0ae-32ea-507f-8a45-661f1ac1c1f9,tg:lhbr:47195,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19220309
d2362082-f4d5-503c-9c00-ee0dad0764b3,tg:lhbr:238831,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19950329
b9919b14-ec0d-5c02-8369-2b2e9c51d9f2,tg:lhbr:96865,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19581205
64b9eab4-3a89-5201-89fb-08345c98df89,tg:lhbr:209395,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19760404
e2c34ed6-9c9e-5d27-a15c-7b7f0bed5293,tg:lhbr:291309,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19740414
2194e31c-bf69-56da-a297-41a3f715e6e1,tg:lhbr:89769,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19621015
2e2a4119-ff49-5ed4-93e3-fb36a6a0ca8e,tg:lhbr:729,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19340428
ef391897-cfd7-571f-a3a3-8a60d3be975b,tg:lhbr:258230,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19630619
90751e79-fac7-5169-8bad-90fea2fb6fd7,tg:lhbr:293334,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19741104
094e2a0c-caba-507f-b810-947b832bf43d,tg:lhbr:186860,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19510809
42883c45-714a-5d2d-b202-7e387214a590,tg:lhbr:269994,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19890206
63b36526-6bcb-500b-9a32-f36837625edf,tg:lhbr:225700,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19580222
48143836-c05e-5382-87fa-da81c50257d6,tg:lhbr:273160,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19730612
2b1747bf-14ec-5c32-818f-1e2d15ab17e0,tg:lhbr:16030,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19601014
1d09c955-f032-5997-b0c0-b82941332021,tg:lhbr:40650,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19610425
7fad8400-a87c-5930-9c3a-ad5e323646ec,tg:lhbr:152668,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19170000
7fad8400-a87c-5930-9c3a-ad5e323646ec,tg:lhbr:152668,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19420000
65e9f4d9-7c65-5784-b012-c42a23dc72e7,tg:lhbr:104008,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19260710
14cc8cf8-03f4-5900-9cc9-736172f55a21,tg:lhbr:276698,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19861021
a3905df9-3731-5233-ac6e-e78d833989b9,tg:lhbr:179538,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19570724
cac95552-b863-56fc-a750-068d3286fbaf,tg:lhbr:38498,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19200716
8ed3f59a-8964-5a71-877d-079ff2155a18,tg:lhbr:94858,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19411025
0838d877-fc51-5a98-a3cb-9f506f7c4456,tg:lhbr:41942,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19200611
b96857bc-83a6-5b05-80ec-c012cc88ce96,tg:lhbr:131346,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19320000
b96857bc-83a6-5b05-80ec-c012cc88ce96,tg:lhbr:131346,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19590000
96fe6b40-985e-5c77-b3bf-980c937533e4,tg:lhbr:224812,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19770511
2bf0965f-d263-551f-91f4-64a959287e7d,tg:lhbr:167526,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19701015
529b6ce6-610c-5360-bf2a-2298f2f7fcfc,tg:lhbr:26486,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19430216
f39bc77a-59f9-5373-9aa7-f4375d88873d,tg:lhbr:268686,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19191005
6025ed6d-a163-599e-b34e-7e2dde15114d,tg:lhbr:187772,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19160918
2683d620-dd6c-5150-9eb0-0206feb35089,tg:lhbr:97777,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19581002
d45153e4-792f-5cbd-b33f-3870608d5733,tg:lhbr:239723,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19710727
0f759f55-86e4-5226-bc9b-ce01a30b85ac,tg:lhbr:136483,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,18890216
35879c9b-c5b1-5eee-8c88-87ecfca72412,tg:lhbr:21343,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19520708
d14e8bae-1df1-592a-8dae-2eee51b19b87,tg:lhbr:244213,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,18360925
dec506a0-9ea7-5431-8007-1723e66f2044,tg:lhbr:212473,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19691208
00d8dd8f-1b48-5b38-9299-703fa3b7548f,tg:lhbr:151947,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,18941105
cce25685-7c8f-5b44-b84d-04dfe14fb36c,tg:lhbr:231313,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19430827
672c8cdd-943b-5f6d-99a3-fb8dfc740397,tg:lhbr:267573,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19590000
fafad601-a98d-5394-8e63-6288e0818d40,tg:lhbr:124847,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19671103
ff82ccc6-bdcc-5512-a0f1-7ae9c86c210c,tg:lhbr:188487,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19541003
23775704-93c2-5a74-af53-3d6915d7ac2e,tg:lhbr:143583,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19320526
407e4b71-6f16-5cb7-976c-25eeba43ac76,tg:lhbr:54243,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,18920321
aa6928df-4fcb-5710-9385-2b4f7b6477a0,tg:lhbr:287727,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19550919
93416c5b-17b4-5314-8a0d-386b1663c609,tg:lhbr:29773,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19280306
5e808eed-aa86-5a6a-987d-6ad78337edf2,tg:lhbr:139776,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19281210
aaf099a7-d84f-5823-a4cb-e59241e7fc36,tg:lhbr:144246,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19400000
aaf099a7-d84f-5823-a4cb-e59241e7fc36,tg:lhbr:144246,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19450000
460664f7-1da7-5d73-9f08-a461bb5bac9b,tg:lhbr:98482,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19550817
d70604c9-9b00-5bc7-8b5d-cfc5b206fbfa,tg:lhbr:251912,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19030127
ce3d2144-1982-5c4c-be8b-bee27cb8d89c,tg:lhbr:112426,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19620216
2f4eafae-1698-5484-b1b2-8837c4472947,tg:lhbr:53586,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19590914
32925442-1917-5eb1-abdc-366b583df1b7,tg:lhbr:63130,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19420000
32925442-1917-5eb1-abdc-366b583df1b7,tg:lhbr:63130,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19420000
6bfd4022-a96b-53e4-85d0-db8eb093adeb,tg:lhbr:35750,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19271206
a049b20b-900c-55b9-bd54-ba3c11f5c03b,tg:lhbr:250600,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19220201
f081ab05-8a4b-5bca-bfe1-9a47398d94b2,tg:lhbr:206060,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19801024
55bffd8b-ffe2-5466-934e-aae7b9749bd3,tg:lhbr:83364,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19500721
69e2782a-76f0-5af5-88ac-241b55942415,tg:lhbr:138864,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19161001
f5d54170-553e-5b50-8a32-f19ae9cd7dc7,tg:lhbr:284808,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,20040408
52eded4b-f85d-5f86-9135-75ab2d5dc451,tg:lhbr:203798,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19340123
b2d83d6c-ab14-52d1-9f11-249854cd1e20,tg:lhbr:127768,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19351209
dbcca16c-f548-501b-a274-c9e6022cc196,tg:lhbr:171108,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19460425
ce8beeb4-850d-5876-97cf-ff994e285127,tg:lhbr:28861,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19121210
b0dc872e-6d6e-5531-baad-f7a1fd1540b6,tg:lhbr:158265,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19380129
c388072d-cd72-5885-9ac0-80c47a01c94b,tg:lhbr:193361,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19460802
d4863bb7-5428-52db-8487-5a0ef383cd02,tg:lhbr:286835,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19891004
720c9c31-a1b0-5153-be2e-b5142cddaaad,tg:lhbr:125755,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19030615
68b04a3a-772d-5cbc-b4e9-cb221e0d765c,tg:lhbr:173135,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19450205
a56e5f15-751f-571b-9c67-d028e32d21bf,tg:lhbr:32095,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19340505
fd166584-77b5-5312-9979-2821813cd06a,tg:lhbr:6523,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19540916
eeb93bf8-dffa-5091-9e94-3a070775ee99,tg:lhbr:196499,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19661102
d5817aa8-aab2-52d1-8b9f-039ee1df2e73,tg:lhbr:81359,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19660824
0262873a-ea2e-52a1-8e70-927cf5cb4851,tg:lhbr:51411,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19271021
dfee9ef8-345d-5142-8e4f-e156b197cb9c,tg:lhbr:253885,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19591015
1d623fee-1bc7-534d-830f-3e073a2de673,tg:lhbr:262321,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,20080316
1d623fee-1bc7-534d-830f-3e073a2de673,tg:lhbr:262321,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,20080318
ad4bb3cb-5e14-5705-9ea5-2f43529eacea,tg:lhbr:282175,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19540722
7d43f0bd-4956-560f-83dc-a4504b8efa68,tg:lhbr:249071,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19320303
1e3f336f-bd25-55a0-92bb-793af6ab446f,tg:lhbr:143429,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,18920210
ddc90bed-a0ed-58d9-b9a9-2db02df0a0e6,tg:lhbr:67870,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19721221
d4ca9b6b-ae44-5f53-9c09-366225b9ac3c,tg:lhbr:233284,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19610403
1d41b051-90f9-51c0-bf84-f6886937ef71,tg:lhbr:117274,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,18800915
a3bf21f2-b48c-5303-9d5e-dd96f349cdd3,tg:lhbr:202920,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19730000
e8f9c8da-96df-5b41-a392-53b1f623a1fb,tg:lhbr:141414,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19730608
a5b9d2d9-f572-57d4-94d3-d4608f1f6920,tg:lhbr:175848,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19750926
730d437c-a958-5c0f-a1f1-dfb7c0aaf7f2,tg:lhbr:280148,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19421021
28abc09e-1c5f-500c-8320-756829b5502e,tg:lhbr:203632,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19380316
d08b7320-c5f2-5436-8970-005ee33e874a,tg:lhbr:255052,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19531120
215e0818-6538-5eca-8519-2076088bee3f,tg:lhbr:30102,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19201007
15c2c4a2-418d-5422-878b-b8fccbfd95d6,tg:lhbr:66762,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19250122
5f68239b-328f-5dc2-8760-b56195897238,tg:lhbr:228562,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19360427
0a3c0bed-e031-5b95-b5d3-8119e6e279a3,tg:lhbr:86536,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19460312
edd9fdf2-9a2e-5140-9598-6843538c1875,tg:lhbr:196533,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19660207
732ef10a-1f29-59aa-aa54-6271809ff577,tg:lhbr:176767,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19660317
5b3e57b8-623f-504e-9a69-80145bd92278,tg:lhbr:6489,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19530919
3bebb43b-bd31-51ae-82e3-64a171796a15,tg:lhbr:120107,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19070126
3e94edd3-e843-56c8-904e-8003cb696bc1,tg:lhbr:252797,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,18390418
f7838d63-22ee-567e-adde-3a82164575e0,tg:lhbr:3371,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19680508
b8d37f44-9bb2-5a51-83c9-087c70a713da,tg:lhbr:227697,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19771201
a3c4b670-d8c9-5836-bf05-ba265774a0ad,tg:lhbr:103667,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19500807
734f0b31-96c3-55b6-af51-e746ff012ab0,tg:lhbr:155007,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19131004
aada6cfb-e901-5e5e-afef-d6c2f54b735b,tg:lhbr:128537,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19200000
aada6cfb-e901-5e5e-afef-d6c2f54b735b,tg:lhbr:128537,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19340000
f5e722db-93f3-5ef2-8567-1e1059ae8802,tg:lhbr:179492,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19540427
24b8edd1-c0ec-5090-9545-acb30389ed3d,tg:lhbr:38532,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19630709
703b1060-1d7b-5361-9efd-f19cf94676ce,tg:lhbr:45002,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19550214
3f366e3f-36d4-5f23-903a-38265bad8f98,tg:lhbr:13662,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19040218
7af2049c-5333-5d20-be18-c85fd22ec3de,tg:lhbr:276732,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19910000
b82b0755-b25a-5ce4-8bd7-a778fa758720,tg:lhbr:220152,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19510107
944a7325-54bc-5b91-9dc0-00b69e300a1e,tg:lhbr:277820,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19800603
17ce876e-69ed-565d-86d3-c2f19fe89f0b,tg:lhbr:12970,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,18940316
aea9ea5f-49f4-539d-90dc-d9efabcd1f0f,tg:lhbr:246384,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19570815
5dd17a54-4352-50ad-a5af-5ca7fcd49d1c,tg:lhbr:182120,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19180201
565f59c4-79a4-5141-9258-3c6ceeebccc3,tg:lhbr:149024,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19280331
8b699db7-5449-5d4b-a19a-2e4ed6a32bf2,tg:lhbr:90118,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19410911
b7337bfa-31ef-52b1-9f29-77c0e29b8514,tg:lhbr:100948,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19280525
748a1692-abd4-57b4-a3f9-2c9b26090151,tg:lhbr:288578,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19580113
592f7aa4-2615-5cbd-b445-98bab46c560c,tg:lhbr:92125,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19540808
b5670840-aa7f-5cda-abdb-b42ade91670e,tg:lhbr:118181,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,18971112
599f7f85-3c54-558b-b52f-bfd687782d37,tg:lhbr:59021,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19610429
020ae529-3754-5786-8d19-a01f11525539,tg:lhbr:102975,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,18920323
7f46084c-1825-5f20-9d60-c87cb270ec18,tg:lhbr:24511,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19390702
11ab3431-3402-5391-b21c-60a97f659498,tg:lhbr:226985,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19570326
