ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier
db99c399-e816-5663-b323-d0f9cd4c11b1,tg:lhbr:176337,Acquisitions,1,tr:lh:7063,"dlod={""name"":""Archief van Johan Daisne"",""ark"":""ark:/24970/x0/faefa56c-8abb-5f69-a91d-dca450804b89"",""uri"":""/repositories/11/accessions/13909"",""id"":""tr:lh:7063"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/faefa56c-8abb-5f69-a91d-dca450804b89
6deea745-e501-5ff0-b78a-b470b70969a4,tg:lhbr:37297,Acquisitions,1,tr:lh:2660,"dlod={""name"":""Archief van Arthur Henry Cornette"",""ark"":""ark:/24970/x0/6a189441-ea6a-5072-9793-035cf82d6b0d"",""uri"":""/repositories/11/accessions/18849"",""id"":""tr:lh:2660"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/6a189441-ea6a-5072-9793-035cf82d6b0d
d2516495-5f52-5cca-9313-8e04a2e6d93e,tg:lhbr:147893,Acquisitions,1,tr:lh:6158,"dlod={""name"":""Schenking van Jennes, M."",""ark"":""ark:/24970/x0/fc9099de-bac4-5f67-9029-49da6ad4f1b1"",""uri"":""/repositories/11/accessions/13555"",""id"":""tr:lh:6158"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/fc9099de-bac4-5f67-9029-49da6ad4f1b1
3be89d69-c8a1-5540-875d-76e3321a8958,tg:lhbr:196163,Acquisitions,1,tr:lh:5678,"dlod={""name"":""Archief van Nieuw Vlaams Tijdschrift (1946 - 1983)"",""ark"":""ark:/24970/x0/0632058f-17d7-5a8c-9a82-473da86be7c3"",""uri"":""/repositories/11/accessions/10494"",""id"":""tr:lh:5678"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/0632058f-17d7-5a8c-9a82-473da86be7c3
7fe9f34b-931c-519f-a3ea-9002c5fffb78,tg:lhbr:279097,Acquisitions,1,tr:lh:3032,"dlod={""name"":""Nalatenschap van Emmanuel de Bom"",""ark"":""ark:/24970/x0/5329ed35-4876-5815-b90e-1e79ce712f0f"",""uri"":""/repositories/11/accessions/13243"",""id"":""tr:lh:3032"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/5329ed35-4876-5815-b90e-1e79ce712f0f
314b362f-52ed-5d04-8de3-1e656ad8eeee,tg:lhbr:3721,Acquisitions,1,tr:lh:4035,"dlod={""name"":""Archiefstukken van Roger Avermaete"",""ark"":""ark:/24970/x0/c62961b7-6261-51f0-a9ab-32e8fd8fa284"",""uri"":""/repositories/11/accessions/19093"",""id"":""tr:lh:4035"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/c62961b7-6261-51f0-a9ab-32e8fd8fa284
a910bf47-9338-565a-a0fa-739407be5464,tg:lhbr:282525,Acquisitions,1,tr:lh:7843,"dlod={""name"":""Archief van André Demedts"",""ark"":""ark:/24970/x0/2611bce9-29b0-5829-87cb-de819e404f2c"",""uri"":""/repositories/11/accessions/15392"",""id"":""tr:lh:7843"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/2611bce9-29b0-5829-87cb-de819e404f2c
91b16930-de8e-55a0-bcfa-b1a417332eff,tg:lhbr:249421,Acquisitions,1,tr:lh:4326,"dlod={""name"":""Archiefstukken van Roger Avermaete"",""ark"":""ark:/24970/x0/cd137eed-b683-5195-aeea-59bd549ec2db"",""uri"":""/repositories/11/accessions/13182"",""id"":""tr:lh:4326"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/cd137eed-b683-5195-aeea-59bd549ec2db
a9876ef6-f99f-5757-a433-26ad93233fef,tg:lhbr:146781,Acquisitions,1,tr:lh:4544,"dlod={""name"":""Archief van Kunstkring '64"",""ark"":""ark:/24970/x0/354bd8c6-3b71-5983-8e9d-0e001136134e"",""uri"":""/repositories/11/accessions/10992"",""id"":""tr:lh:4544"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/354bd8c6-3b71-5983-8e9d-0e001136134e
9f1cba13-d3ea-5624-ab90-cf03f43ec91d,tg:lhbr:51041,Acquisitions,1,tr:lh:5641,"dlod={""name"":""Archief van Middagen van de Poëzie"",""ark"":""ark:/24970/x0/6be73801-3a93-5c77-bc09-55bb5fc0f0ec"",""uri"":""/repositories/11/accessions/16636"",""id"":""tr:lh:5641"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/6be73801-3a93-5c77-bc09-55bb5fc0f0ec
6e488d18-5dca-5839-951a-8f7edb07961c,tg:lhbr:234111,Acquisitions,1,tr:lh:9767,"dlod={""name"":""Archief van het tijdschrift Yang"",""ark"":""ark:/24970/x0/6a7461d6-12ab-56fd-82ff-e727bebba0d4"",""uri"":""/repositories/11/accessions/13231"",""id"":""tr:lh:9767"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/6a7461d6-12ab-56fd-82ff-e727bebba0d4
08b5b18b-fa88-5b47-b703-dd3f90bbdbde,tg:lhbr:262771,Acquisitions,1,tr:lh:139974,"dlod={""name"":""Brieven en geluidsopnamen van Hugo Bousset; archief van Dietsche Warande en Belfort"",""ark"":""ark:/24970/x0/eb34805f-dd0f-56be-8de8-dd3314217bcf"",""uri"":""/repositories/11/accessions/12496"",""id"":""tr:lh:139974"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/eb34805f-dd0f-56be-8de8-dd3314217bcf
beff786e-a5e8-5c4c-933f-38ec2837d4ed,tg:lhbr:2833,Acquisitions,1,tr:lh:6462,"dlod={""name"":""Archief van Renaat Verbruggen"",""ark"":""ark:/24970/x0/45240639-fe6a-56f7-acf3-f6d922b5a43e"",""uri"":""/repositories/11/accessions/13817"",""id"":""tr:lh:6462"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/45240639-fe6a-56f7-acf3-f6d922b5a43e
badcf258-2d1a-5627-83d6-a59543f01e3d,tg:lhbr:267089,Acquisitions,1,tr:lh:4315,"dlod={""name"":""Archief van Piet Schepens"",""ark"":""ark:/24970/x0/de8bf646-7618-5102-8ffd-307503294fcd"",""uri"":""/repositories/11/accessions/19049"",""id"":""tr:lh:4315"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/de8bf646-7618-5102-8ffd-307503294fcd
e164bb24-2e64-55ab-bebc-6630e900b6bf,tg:lhbr:143079,Acquisitions,1,tr:lh:3140,"dlod={""name"":""Archief van Lodewijk Mortelmans"",""ark"":""ark:/24970/x0/1c11e9d4-3e61-5e6f-b1c7-c0d6be716916"",""uri"":""/repositories/11/accessions/10220"",""id"":""tr:lh:3140"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/1c11e9d4-3e61-5e6f-b1c7-c0d6be716916
0f24abab-a174-5cb1-bf46-2708a2fc4daf,tg:lhbr:192989,Acquisitions,1,tr:lh:5678,"dlod={""name"":""Archief van Nieuw Vlaams Tijdschrift (1946 - 1983)"",""ark"":""ark:/24970/x0/0632058f-17d7-5a8c-9a82-473da86be7c3"",""uri"":""/repositories/11/accessions/10494"",""id"":""tr:lh:5678"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/0632058f-17d7-5a8c-9a82-473da86be7c3
f70d676e-3333-5f79-a9cb-9bde05865725,tg:lhbr:168329,Acquisitions,1,tr:lh:6415,"dlod={""name"":""Archief van Johan Daisne"",""ark"":""ark:/24970/x0/4d66dfec-8fce-5617-a232-febfa2f47321"",""uri"":""/repositories/11/accessions/19313"",""id"":""tr:lh:6415"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/4d66dfec-8fce-5617-a232-febfa2f47321
fc30fcc5-5d7e-5622-800d-d9f5fc138c2a,tg:lhbr:29289,Acquisitions,1,tr:lh:7314,"dlod={""name"":""Archief van Frans van Cauwelaert"",""ark"":""ark:/24970/x0/1c51eaeb-1537-5a40-923d-da4324da4b89"",""uri"":""/repositories/11/accessions/18024"",""id"":""tr:lh:7314"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/1c51eaeb-1537-5a40-923d-da4324da4b89
dc666472-e8e7-56f2-80f3-6ef28f30e1a4,tg:lhbr:117624,Acquisitions,1,tr:lh:2197,"dlod={""name"":""Archief van De Goedendag (1891 - 1940)"",""ark"":""ark:/24970/x0/7354da50-6114-5173-b3f1-cd4fb0d8e399"",""uri"":""/repositories/11/accessions/19322"",""id"":""tr:lh:2197"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/7354da50-6114-5173-b3f1-cd4fb0d8e399
f3a373ae-df28-51ca-a570-a4df9d813a24,tg:lhbr:56784,Acquisitions,1,tr:lh:4355,"dlod={""name"":""Schenking van E. Thoen-Vervliet"",""ark"":""ark:/24970/x0/bb2d1892-e87d-5ed0-8ecd-2caf5c940ead"",""uri"":""/repositories/11/accessions/17559"",""id"":""tr:lh:4355"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/bb2d1892-e87d-5ed0-8ecd-2caf5c940ead
b544c937-61e2-53e3-9b09-5e19f5a0e4f3,tg:lhbr:218584,Acquisitions,1,tr:lh:7335,"dlod={""name"":""Archief van Michel Seuphor"",""ark"":""ark:/24970/x0/fe435f4f-bec1-5a98-9873-894a48bbf2e9"",""uri"":""/repositories/11/accessions/14412"",""id"":""tr:lh:7335"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/fe435f4f-bec1-5a98-9873-894a48bbf2e9
67985bec-be40-51f3-9663-bd85fb9cdfd7,tg:lhbr:108928,Acquisitions,1,tr:lh:2413,"dlod={""name"":""Familiearchief van Jan van Rijswijck"",""ark"":""ark:/24970/x0/8bafa02a-11c1-50e2-bb52-ee1cf58c1f2d"",""uri"":""/repositories/11/accessions/13732"",""id"":""tr:lh:2413"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/8bafa02a-11c1-50e2-bb52-ee1cf58c1f2d
448b79f7-e401-5811-a669-7c2397a8ed2d,tg:lhbr:49888,Acquisitions,1,tr:lh:1860,"dlod={""name"":""Archief van Peter Benoit"",""ark"":""ark:/24970/x0/172f55c0-a75f-5e66-93ed-c89e19f4595e"",""uri"":""/repositories/11/accessions/13929"",""id"":""tr:lh:1860"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/172f55c0-a75f-5e66-93ed-c89e19f4595e
533c7899-a944-5c32-a6b5-b42e0e17a023,tg:lhbr:280518,Acquisitions,1,tr:lh:9630,"dlod={""name"":""Archief van André Gerard Christiaens"",""ark"":""ark:/24970/x0/5d2fa1c1-206e-5f5d-97c5-84c997c44fd7"",""uri"":""/repositories/11/accessions/16836"",""id"":""tr:lh:9630"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/5d2fa1c1-206e-5f5d-97c5-84c997c44fd7
83838fcd-38a9-5e42-ab23-a1697ce768d3,tg:lhbr:98178,Acquisitions,1,tr:lh:4798,"dlod={""name"":""Archief van Nederlanden in Europa [Genootschap]"",""ark"":""ark:/24970/x0/ce802f4e-4c17-51ba-b9b9-287aa52e0828"",""uri"":""/repositories/11/accessions/15459"",""id"":""tr:lh:4798"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/ce802f4e-4c17-51ba-b9b9-287aa52e0828
4dc44433-fdf8-5104-af44-dba143ac1158,tg:lhbr:182570,Acquisitions,1,tr:lh:6415,"dlod={""name"":""Archief van Johan Daisne"",""ark"":""ark:/24970/x0/4d66dfec-8fce-5617-a232-febfa2f47321"",""uri"":""/repositories/11/accessions/19313"",""id"":""tr:lh:6415"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/4d66dfec-8fce-5617-a232-febfa2f47321
f21bb853-258e-55cd-8258-0834998ee66a,tg:lhbr:149474,Acquisitions,1,tr:lh:5630,"dlod={""name"":""Archief van Edward Keurvels"",""ark"":""ark:/24970/x0/176666e8-af15-53b0-baed-30f5334674f9"",""uri"":""/repositories/11/accessions/14146"",""id"":""tr:lh:5630"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/176666e8-af15-53b0-baed-30f5334674f9
da56febf-013a-59f6-acbf-54fe35757902,tg:lhbr:134144,Acquisitions,1,tr:lh:4743,"dlod={""name"":""Archief van Emmanuel de Bom"",""ark"":""ark:/24970/x0/36223697-db86-53a9-a707-c7578351a949"",""uri"":""/repositories/11/accessions/10815"",""id"":""tr:lh:4743"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/36223697-db86-53a9-a707-c7578351a949
22aac50c-d4f5-5b29-becf-da31c6320f25,tg:lhbr:162724,Acquisitions,1,tr:lh:6879,"dlod={""name"":""Archief van Arie Wolter Willemsen"",""ark"":""ark:/24970/x0/22a790fa-4933-5b62-a224-6535b1c7e9ad"",""uri"":""/repositories/11/accessions/10048"",""id"":""tr:lh:6879"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/22a790fa-4933-5b62-a224-6535b1c7e9ad
fde80e26-1ff0-5a30-910d-c270f299a871,tg:lhbr:23684,Acquisitions,1,tr:lh:5850,"dlod={""name"":""Archief van Frans Wildiers"",""ark"":""ark:/24970/x0/8e722f84-9f4e-5054-b6d4-d9834bdd8ee3"",""uri"":""/repositories/11/accessions/18960"",""id"":""tr:lh:5850"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/8e722f84-9f4e-5054-b6d4-d9834bdd8ee3
7766ac0c-ddc2-5166-b972-460edab48a2f,tg:lhbr:288128,Acquisitions,1,tr:lh:5479,"dlod={""name"":""Archiefstukken van Hugo Raes"",""ark"":""ark:/24970/x0/24a1ac9c-aacc-529d-9ec7-be68bc63eba1"",""uri"":""/repositories/11/accessions/19531"",""id"":""tr:lh:5479"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/24a1ac9c-aacc-529d-9ec7-be68bc63eba1
53893d99-ce58-5789-97ad-4d6f2826a89b,tg:lhbr:187288,Acquisitions,1,tr:lh:3772,"dlod={""name"":""Archief van Nieuw Vlaams Tijdschrift (1946 - 1983)"",""ark"":""ark:/24970/x0/e113ba52-4192-5aab-b688-6e057380b4aa"",""uri"":""/repositories/11/accessions/15701"",""id"":""tr:lh:3772"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/e113ba52-4192-5aab-b688-6e057380b4aa
119b4bc0-8b43-59f6-a8f1-136e7c01612e,tg:lhbr:90548,Acquisitions,1,tr:lh:6004,"dlod={""name"":""Archief van De Ring [Muziekuitgaven]"",""ark"":""ark:/24970/x0/77f1c76d-3501-51d2-a835-efbbe1cb90be"",""uri"":""/repositories/11/accessions/12669"",""id"":""tr:lh:6004"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/77f1c76d-3501-51d2-a835-efbbe1cb90be
59de65e9-90fe-5ef7-8cc1-d4a04b414504,tg:lhbr:241011,Acquisitions,1,tr:lh:110434,"dlod={""name"":""Archief van Hugo Claus"",""ark"":""ark:/24970/x0/505ab576-1a4f-5f5e-86bd-ae11eb163dff"",""uri"":""/repositories/11/accessions/9942"",""id"":""tr:lh:110434"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/505ab576-1a4f-5f5e-86bd-ae11eb163dff
3e039b6a-20d7-535c-98aa-aa5272d027ff,tg:lhbr:217671,Acquisitions,1,tr:lh:6714,"dlod={""name"":""Archief van Jan Bernaerts"",""ark"":""ark:/24970/x0/82de3249-dd6c-59cc-acd2-96d6774b881e"",""uri"":""/repositories/11/accessions/18773"",""id"":""tr:lh:6714"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/82de3249-dd6c-59cc-acd2-96d6774b881e
da5df49e-91cf-53d2-9c0f-86d548b058ca,tg:lhbr:133681,Acquisitions,1,tr:lh:992,"dlod={""name"":""Archief van Frans de Cort"",""ark"":""ark:/24970/x0/dc21a4f3-b2ab-5a9d-96d4-76e962244fda"",""uri"":""/repositories/11/accessions/14995"",""id"":""tr:lh:992"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/dc21a4f3-b2ab-5a9d-96d4-76e962244fda
9d3d06c1-3fac-597d-a625-ae1c72180847,tg:lhbr:72721,Acquisitions,1,tr:lh:1279,"dlod={""name"":""Schenking van Arnold Jozef Hendrix"",""ark"":""ark:/24970/x0/37970abe-07cf-567e-9280-b699603338e7"",""uri"":""/repositories/11/accessions/16324"",""id"":""tr:lh:1279"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/37970abe-07cf-567e-9280-b699603338e7
4c53de61-8577-5f01-81c6-29803f9ff456,tg:lhbr:24141,Acquisitions,1,tr:lh:4736,"dlod={""name"":""Archief van Isidoor Opsomer"",""ark"":""ark:/24970/x0/6f33b6ea-f074-5352-b61c-dd02f0a9ba2f"",""uri"":""/repositories/11/accessions/11984"",""id"":""tr:lh:4736"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/6f33b6ea-f074-5352-b61c-dd02f0a9ba2f
53dde39c-f13c-5955-aac7-5977f52be111,tg:lhbr:59471,Acquisitions,1,tr:lh:5938,"dlod={""name"":""Archief van Alfons Moortgat"",""ark"":""ark:/24970/x0/988f249e-5303-5310-b9f0-416bfcf93fa8"",""uri"":""/repositories/11/accessions/10781"",""id"":""tr:lh:5938"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/988f249e-5303-5310-b9f0-416bfcf93fa8
19e8e912-b5ab-5a74-b408-0e838b4b8bdb,tg:lhbr:136179,Acquisitions,1,tr:lh:5936,"dlod={""name"":""Archief van G 58-Hessenhuis"",""ark"":""ark:/24970/x0/8f4c5d6a-968c-5674-bdea-5a52a33cb03f"",""uri"":""/repositories/11/accessions/9933"",""id"":""tr:lh:5936"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/8f4c5d6a-968c-5674-bdea-5a52a33cb03f
1d803260-2c32-5584-bf1d-fd20f50179d5,tg:lhbr:160719,Acquisitions,1,tr:lh:5863,"dlod={""name"":""Archief van Jozef Goossenaerts"",""ark"":""ark:/24970/x0/f4cf7756-720d-5269-b761-2425e802c168"",""uri"":""/repositories/11/accessions/17905"",""id"":""tr:lh:5863"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/f4cf7756-720d-5269-b761-2425e802c168
a6f0cc7f-525c-54ca-8c19-cff781e70aaa,tg:lhbr:212189,Acquisitions,1,tr:lh:6465,"dlod={""name"":""Archief van Spiegel der Letteren (1956 - )"",""ark"":""ark:/24970/x0/c16d731e-2a4b-5492-9aac-214eeac3b564"",""uri"":""/repositories/11/accessions/15758"",""id"":""tr:lh:6465"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/c16d731e-2a4b-5492-9aac-214eeac3b564
1e410a17-dfd2-5c7d-baa6-309df6369a00,tg:lhbr:128167,Acquisitions,1,tr:lh:5130,"dlod={""name"":""Archiefstukken van Marinus de Jong"",""ark"":""ark:/24970/x0/06cc1bf7-dc46-5e70-90b8-2b88c485aa28"",""uri"":""/repositories/11/accessions/12203"",""id"":""tr:lh:5130"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/06cc1bf7-dc46-5e70-90b8-2b88c485aa28
341728a0-289c-552d-b677-e52137f7f37e,tg:lhbr:73833,Acquisitions,1,tr:lh:30,"dlod={""name"":""Archief van Max Rooses"",""ark"":""ark:/24970/x0/43a30498-69b6-5cff-89f2-af78b6f733f2"",""uri"":""/repositories/11/accessions/16319"",""id"":""tr:lh:30"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/43a30498-69b6-5cff-89f2-af78b6f733f2
5e490563-2a9d-51fb-9f72-25c09b202bc5,tg:lhbr:155457,Acquisitions,1,tr:lh:2924,"dlod={""name"":""Archief van Herman Vos"",""ark"":""ark:/24970/x0/a0514d95-5397-5293-bfea-8833e371eea2"",""uri"":""/repositories/11/accessions/15580"",""id"":""tr:lh:2924"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/a0514d95-5397-5293-bfea-8833e371eea2
97e87256-ccfe-50c9-83a0-cea738c3202a,tg:lhbr:216963,Acquisitions,1,tr:lh:7707,"dlod={""name"":""Archief van Leo Geerts"",""ark"":""ark:/24970/x0/2986a05d-1335-54d7-ba58-47fee6aee851"",""uri"":""/repositories/11/accessions/15855"",""id"":""tr:lh:7707"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/2986a05d-1335-54d7-ba58-47fee6aee851
4803495f-0682-5d3e-a7ff-fb1c2eb0206b,tg:lhbr:103237,Acquisitions,1,tr:lh:5863,"dlod={""name"":""Archief van Jozef Goossenaerts"",""ark"":""ark:/24970/x0/f4cf7756-720d-5269-b761-2425e802c168"",""uri"":""/repositories/11/accessions/17905"",""id"":""tr:lh:5863"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/f4cf7756-720d-5269-b761-2425e802c168
a8deb197-1d76-55dc-947b-8620879f8aad,tg:lhbr:42397,Acquisitions,1,tr:lh:5692,"dlod={""name"":""Archief van Creare (1972 - )"",""ark"":""ark:/24970/x0/4ae6b0de-8fa0-5252-939a-988a7a858701"",""uri"":""/repositories/11/accessions/12651"",""id"":""tr:lh:5692"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/4ae6b0de-8fa0-5252-939a-988a7a858701
b5806c2c-3db4-5905-bdee-267020205dfb,tg:lhbr:89293,Acquisitions,1,tr:lh:6045,"dlod={""name"":""Archief van Karel de Schrijver"",""ark"":""ark:/24970/x0/59817697-b421-57c1-9e55-4edcd5933b0b"",""uri"":""/repositories/11/accessions/11761"",""id"":""tr:lh:6045"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/59817697-b421-57c1-9e55-4edcd5933b0b
