Brocade ID,ResourceID,card,order,ISAAR Brocade ID,Entity Identifier,ire.type.value,Entity Type,Entity Name,Relation Type
tg:lhph:29289,bfc0ee81-10b3-54bd-8ca4-61147179c437,ISAAR_Relations,3,au::10260,{'url': 'https://anet.be/record/isaarlh/au::10260'},vb,Persoon,Raoul de Keyser,In Verband Met
tg:lhph:29289,bfc0ee81-10b3-54bd-8ca4-61147179c437,ISAAR_Relations,4,au::11838,{'url': 'https://anet.be/record/isaarlh/au::11838'},vb,Persoon,Reinier Lucassen,In Verband Met
tg:lhph:29289,bfc0ee81-10b3-54bd-8ca4-61147179c437,ISAAR_Relations,5,au::6280,{'url': 'https://anet.be/record/isaarlh/au::6280'},vb,Persoon,Etienne Elias,In Verband Met
tg:lhph:23684,94fe2532-900e-5ed6-ba1f-becb3618e2da,ISAAR_Relations,1,au::5708,{'url': 'https://anet.be/record/isaarlh/au::5708'},kw,Persoon,Frans Dille,Trefwoord
tg:lhph:23684,94fe2532-900e-5ed6-ba1f-becb3618e2da,ISAAR_Relations,2,au::17508,{'url': 'https://anet.be/record/isaarlh/au::17508'},vb,Organisatie,Stedelijk Instituut voor Sierkunsten en Ambachten,In Verband Met
tg:lhph:24141,f90accfd-a381-51aa-a1d4-83618b68b83f,ISAAR_Relations,1,au::18943,{'url': 'https://anet.be/record/isaarlh/au::18943'},kw,Persoon,Jan Vanderheyden,Trefwoord
tg:lhph:42397,05d64298-749d-55d1-aac7-937d9ecf5d20,ISAAR_Relations,1,au::14398,{'url': 'https://anet.be/record/isaarlh/au::14398'},kw,Persoon,Robert van Passen,Trefwoord
tg:lhph:13232,4c4c99a5-d95e-5ec7-92c2-8931ced9578a,ISAAR_Relations,1,au::3257,{'url': 'https://anet.be/record/isaarlh/au::3257'},kw,Persoon,Theodoor Jozef Burton,Trefwoord
tg:lhph:45452,c9f0c3b6-c6d2-523c-ad8e-eed3a791e11a,ISAAR_Relations,1,au::47870,{'url': 'https://anet.be/record/isaarlh/au::47870'},fo,Persoon,Henry,Fotograaf
tg:lhph:45452,c9f0c3b6-c6d2-523c-ad8e-eed3a791e11a,ISAAR_Relations,2,au::47762,{'url': 'https://anet.be/record/isaarlh/au::47762'},kw,Persoon,Anna Delvigne,Trefwoord
tg:lhph:45452,c9f0c3b6-c6d2-523c-ad8e-eed3a791e11a,ISAAR_Relations,3,au::10542,{'url': 'https://anet.be/record/isaarlh/au::10542'},vb,Organisatie,Koninklijke Vlaamse Opera,In Verband Met
tg:lhph:45452,c9f0c3b6-c6d2-523c-ad8e-eed3a791e11a,ISAAR_Relations,4,au::4481,{'url': 'https://anet.be/record/isaarlh/au::4481'},vb,Persoon,Arthur Henry Cornette,In Verband Met
tg:lhph:45452,c9f0c3b6-c6d2-523c-ad8e-eed3a791e11a,ISAAR_Relations,5,au::5386,{'url': 'https://anet.be/record/isaarlh/au::5386'},vb,Persoon,Fé Derickx,In Verband Met
tg:lhph:22996,f38c9cdd-2aff-5406-a5fb-831ee705ab9b,ISAAR_Relations,1,au::13414,{'url': 'https://anet.be/record/isaarlh/au::13414'},kw,Persoon,Alice Nahon,Trefwoord
tg:lhph:38162,2a644055-3257-5800-85cb-54a393c05a4f,ISAAR_Relations,1,au::12142,{'url': 'https://anet.be/record/isaarlh/au::12142'},kw,Persoon,Robert de Man,Trefwoord
tg:lhph:38162,2a644055-3257-5800-85cb-54a393c05a4f,ISAAR_Relations,2,au::12145,{'url': 'https://anet.be/record/isaarlh/au::12145'},vb,Persoon,Yvonne de Man,In Verband Met
tg:lhph:47195,65e19c5f-74bd-564c-a680-7a88e1099b2d,ISAAR_Relations,1,au::12295,{'url': 'https://anet.be/record/isaarlh/au::12295'},kw,Persoon,Gaston-Marie Martens,Trefwoord
tg:lhph:729,525cb592-4469-5472-a28b-915d0df4c87b,ISAAR_Relations,1,au::4415,{'url': 'https://anet.be/record/isaarlh/au::4415'},fo,Persoon,Jan Coppens,Fotograaf
tg:lhph:729,525cb592-4469-5472-a28b-915d0df4c87b,ISAAR_Relations,2,au::3061,{'url': 'https://anet.be/record/isaarlh/au::3061'},kw,Persoon,Raymond Brulez,Trefwoord
tg:lhph:16030,2797e9e0-bec9-5b57-a6f8-e2b7a91c5d61,ISAAR_Relations,1,au::16091,{'url': 'https://anet.be/record/isaarlh/au::16091'},kw,Persoon,Arthur-Kamiel Rottiers,Trefwoord
tg:lhph:16030,2797e9e0-bec9-5b57-a6f8-e2b7a91c5d61,ISAAR_Relations,2,au::20339,{'url': 'https://anet.be/record/isaarlh/au::20339'},kw,Evenement,Vlaamse Poëziedagen,Trefwoord
tg:lhph:40650,4a6baaba-17fa-558f-965c-e7b475dac7c6,ISAAR_Relations,1,au::16219,{'url': 'https://anet.be/record/isaarlh/au::16219'},kw,Persoon,Ward Ruyslinck,Trefwoord
tg:lhph:38498,e8d3e385-f479-5b92-bf4a-b97898fa3ff1,ISAAR_Relations,1,au::54557,{'url': 'https://anet.be/record/isaarlh/au::54557'},fo,Persoon,Charles van Loo-Smet,Fotograaf
tg:lhph:38498,e8d3e385-f479-5b92-bf4a-b97898fa3ff1,ISAAR_Relations,2,au::1716,{'url': 'https://anet.be/record/isaarlh/au::1716'},kw,Persoon,Helena Bertrijn-De Dapper,Trefwoord
tg:lhph:38498,e8d3e385-f479-5b92-bf4a-b97898fa3ff1,ISAAR_Relations,3,au::22381,{'url': 'https://anet.be/record/isaarlh/au::22381'},vb,Organisatie,Koninklijke Nederlandse Schouwburg,In Verband Met
tg:lhph:41942,97d26865-82f1-5053-8403-0e505e73c673,ISAAR_Relations,1,au::36,{'url': 'https://anet.be/record/isaarlh/au::36'},fo,Persoon,Paul van den Abeele,Fotograaf
tg:lhph:41942,97d26865-82f1-5053-8403-0e505e73c673,ISAAR_Relations,2,au::21438,{'url': 'https://anet.be/record/isaarlh/au::21438'},kw,Persoon,Emiel Willekens,Trefwoord
tg:lhph:26486,37e8668f-2309-5ed4-806b-b10a19c582e7,ISAAR_Relations,1,au::14358,{'url': 'https://anet.be/record/isaarlh/au::14358'},vb,Persoon,Clément Pardon,In Verband Met
tg:lhph:21343,8978b3d2-be52-55ac-ac4c-9d80011fefc1,ISAAR_Relations,1,au::46735,{'url': 'https://anet.be/record/isaarlh/au::46735'},fo,Persoon,C. Rhein,Fotograaf
tg:lhph:21343,8978b3d2-be52-55ac-ac4c-9d80011fefc1,ISAAR_Relations,2,au::3664,{'url': 'https://anet.be/record/isaarlh/au::3664'},kw,Persoon,Frans van Cauwelaert,Trefwoord
tg:lhph:21343,8978b3d2-be52-55ac-ac4c-9d80011fefc1,ISAAR_Relations,3,au::9454,{'url': 'https://anet.be/record/isaarlh/au::9454'},kw,Persoon,Philip van Isacker,Trefwoord
tg:lhph:29773,6e266dd2-fa2a-52eb-9ac8-0529eb50a2ed,ISAAR_Relations,1,au::14876,{'url': 'https://anet.be/record/isaarlh/au::14876'},kw,Persoon,Juliaan Platteau,Trefwoord
tg:lhph:29773,6e266dd2-fa2a-52eb-9ac8-0529eb50a2ed,ISAAR_Relations,2,au::20121,{'url': 'https://anet.be/record/isaarlh/au::20121'},kw,Organisatie,Vlaamsch Fronttoneel,Trefwoord
tg:lhph:29773,6e266dd2-fa2a-52eb-9ac8-0529eb50a2ed,ISAAR_Relations,3,au::8060,{'url': 'https://anet.be/record/isaarlh/au::8060'},kw,Persoon,Jan Oscar de Gruyter,Trefwoord
tg:lhph:53586,fb79167a-c5de-5918-9e71-25755e3a8b08,ISAAR_Relations,1,au::17799,{'url': 'https://anet.be/record/isaarlh/au::17799'},fo,Persoon,Stijn Streuvels,Fotograaf
tg:lhph:34842,14284bdf-7a32-570d-83ad-818e882df6e8,ISAAR_Relations,1,au::901,{'url': 'https://anet.be/record/isaarlh/au::901'},fo,Persoon,Marcel de Backer,Fotograaf
tg:lhph:34842,14284bdf-7a32-570d-83ad-818e882df6e8,ISAAR_Relations,2,au::20445,{'url': 'https://anet.be/record/isaarlh/au::20445'},kw,Persoon,Rudi van Vlaenderen,Trefwoord
tg:lhph:34842,14284bdf-7a32-570d-83ad-818e882df6e8,ISAAR_Relations,3,au::15014,{'url': 'https://anet.be/record/isaarlh/au::15014'},vb,Persoon,Dré Poppe,In Verband Met
tg:lhph:34842,14284bdf-7a32-570d-83ad-818e882df6e8,ISAAR_Relations,4,au::18524,{'url': 'https://anet.be/record/isaarlh/au::18524'},vb,Organisatie,Toneelstudio 50 - Arca,In Verband Met
tg:lhph:35750,59db60fd-5b91-58fb-8721-f79bcc62f64f,ISAAR_Relations,1,au::21061,{'url': 'https://anet.be/record/isaarlh/au::21061'},kw,Persoon,Ida Wasserman,Trefwoord
tg:lhph:35750,59db60fd-5b91-58fb-8721-f79bcc62f64f,ISAAR_Relations,2,au::57388,{'url': 'https://anet.be/record/isaarlh/au::57388'},vb,Persoon,Luigi Pirandello,In Verband Met
tg:lhph:35750,59db60fd-5b91-58fb-8721-f79bcc62f64f,ISAAR_Relations,3,au::8138,{'url': 'https://anet.be/record/isaarlh/au::8138'},vb,Organisatie,De Haagse Comedie [Toneelgezelschap],In Verband Met
tg:lhph:48260,c2aa9ae8-0c83-52c3-ac9e-23d097803010,ISAAR_Relations,1,au::45301,{'url': 'https://anet.be/record/isaarlh/au::45301'},kw,Persoon,Danni Heylen,Trefwoord
tg:lhph:48260,c2aa9ae8-0c83-52c3-ac9e-23d097803010,ISAAR_Relations,2,au::18329,{'url': 'https://anet.be/record/isaarlh/au::18329'},kw,Persoon,Roger Thoelen,Trefwoord
tg:lhph:48260,c2aa9ae8-0c83-52c3-ac9e-23d097803010,ISAAR_Relations,3,au::15550,{'url': 'https://anet.be/record/isaarlh/au::15550'},vb,Organisatie,Reizend Volkstheater,In Verband Met
tg:lhph:48260,c2aa9ae8-0c83-52c3-ac9e-23d097803010,ISAAR_Relations,4,au::14734,{'url': 'https://anet.be/record/isaarlh/au::14734'},vb,Persoon,Luc Philips,In Verband Met
tg:lhph:28861,c42f4b17-eed4-5b74-bd6b-1059a9a41d7a,ISAAR_Relations,1,au::8224,{'url': 'https://anet.be/record/isaarlh/au::8224'},fo,Persoon,Frans Haesen,Fotograaf
tg:lhph:28861,c42f4b17-eed4-5b74-bd6b-1059a9a41d7a,ISAAR_Relations,2,au::19599,{'url': 'https://anet.be/record/isaarlh/au::19599'},kw,Persoon,Jan J. Verhoeven,Trefwoord
tg:lhph:32095,b692481a-9b2a-5ad9-9060-eea7c0a4fccd,ISAAR_Relations,1,au::46950,{'url': 'https://anet.be/record/isaarlh/au::46950'},fo,Persoon,Guy Verwimp,Fotograaf
tg:lhph:32095,b692481a-9b2a-5ad9-9060-eea7c0a4fccd,ISAAR_Relations,2,au::20804,{'url': 'https://anet.be/record/isaarlh/au::20804'},kw,Persoon,Hubert de Vries,Trefwoord
tg:lhph:6523,e719f44a-712c-5df1-a3c0-a1d5f5191ffd,ISAAR_Relations,1,au::9330,{'url': 'https://anet.be/record/isaarlh/au::9330'},kw,Evenement,IJzerbedevaarten,Trefwoord
tg:lhph:6523,e719f44a-712c-5df1-a3c0-a1d5f5191ffd,ISAAR_Relations,2,au::4810,{'url': 'https://anet.be/record/isaarlh/au::4810'},vb,Persoon,Frans Daels,In Verband Met
tg:lhph:30102,6ff9cac8-9b83-5c98-b844-5fa6712e8ff6,ISAAR_Relations,1,au::9752,{'url': 'https://anet.be/record/isaarlh/au::9752'},kw,Persoon,Karel Jonckheere,Trefwoord
tg:lhph:6489,b14cf90b-19a9-5639-a891-8d9f62d7308b,ISAAR_Relations,1,au::29859,{'url': 'https://anet.be/record/isaarlh/au::29859'},fo,Tijdschrift,Het Nieuwsblad,Fotograaf
tg:lhph:6489,b14cf90b-19a9-5639-a891-8d9f62d7308b,ISAAR_Relations,2,au::9330,{'url': 'https://anet.be/record/isaarlh/au::9330'},kw,Evenement,IJzerbedevaarten,Trefwoord
tg:lhph:3371,572bd27f-1ce0-5037-9ba3-77b0cebd2b9f,ISAAR_Relations,1,au::51209,{'url': 'https://anet.be/record/isaarlh/au::51209'},fo,Persoon,Henri Dauman,Fotograaf
tg:lhph:3371,572bd27f-1ce0-5037-9ba3-77b0cebd2b9f,ISAAR_Relations,2,au::7526,{'url': 'https://anet.be/record/isaarlh/au::7526'},kw,Persoon,Marnix Gijsen,Trefwoord
tg:lhph:683,c2a62fab-721e-5a30-89f9-b5c344cf7b9a,ISAAR_Relations,1,au::10964,{'url': 'https://anet.be/record/isaarlh/au::10964'},kw,Persoon,Hubert Lampo,Trefwoord
tg:lhph:38532,70bd4cdd-21c7-502d-bca2-13bb2cdf2b5e,ISAAR_Relations,1,au::1717,{'url': 'https://anet.be/record/isaarlh/au::1717'},kw,Persoon,Louis Bertrijn,Trefwoord
tg:lhph:38532,70bd4cdd-21c7-502d-bca2-13bb2cdf2b5e,ISAAR_Relations,2,au::22381,{'url': 'https://anet.be/record/isaarlh/au::22381'},vb,Organisatie,Koninklijke Nederlandse Schouwburg,In Verband Met
tg:lhph:45002,b7f71443-04d8-5bbd-9c77-4ef829d3128f,ISAAR_Relations,1,au::57465,{'url': 'https://anet.be/record/isaarlh/au::57465'},fo,Persoon,J. de Vos,Fotograaf
tg:lhph:45002,b7f71443-04d8-5bbd-9c77-4ef829d3128f,ISAAR_Relations,2,au::4950,{'url': 'https://anet.be/record/isaarlh/au::4950'},kw,Persoon,Alfons Darden,Trefwoord
tg:lhph:45002,b7f71443-04d8-5bbd-9c77-4ef829d3128f,ISAAR_Relations,3,au::22381,{'url': 'https://anet.be/record/isaarlh/au::22381'},vb,Organisatie,Koninklijke Nederlandse Schouwburg,In Verband Met
tg:lhph:45002,b7f71443-04d8-5bbd-9c77-4ef829d3128f,ISAAR_Relations,4,au::6832,{'url': 'https://anet.be/record/isaarlh/au::6832'},vb,Organisatie,Folies-Bergère,In Verband Met
tg:lhph:13662,e6c63e10-2388-5053-a7dc-848c16b55172,ISAAR_Relations,1,au::51042,{'url': 'https://anet.be/record/isaarlh/au::51042'},fo,Persoon,Maurice Stern,Fotograaf
tg:lhph:13662,e6c63e10-2388-5053-a7dc-848c16b55172,ISAAR_Relations,2,au::3976,{'url': 'https://anet.be/record/isaarlh/au::3976'},kw,Persoon,Jan Cleppe,Trefwoord
tg:lhph:12970,b92a5a30-856c-5117-82f7-a6c8a9f4a76c,ISAAR_Relations,1,au::3899,{'url': 'https://anet.be/record/isaarlh/au::3899'},kw,Persoon,Stephanie Claes-Vetter,Trefwoord
tg:lhph:24511,8f25fc0d-ef47-52bb-9d31-166d022a83b1,ISAAR_Relations,1,au::46950,{'url': 'https://anet.be/record/isaarlh/au::46950'},fo,Persoon,Guy Verwimp,Fotograaf
tg:lhph:24511,8f25fc0d-ef47-52bb-9d31-166d022a83b1,ISAAR_Relations,2,au::13527,{'url': 'https://anet.be/record/isaarlh/au::13527'},vb,Persoon,May Néama,In Verband Met
tg:lhph:20801,44c6058d-619c-5778-a18b-9c53e437cd07,ISAAR_Relations,1,au::3664,{'url': 'https://anet.be/record/isaarlh/au::3664'},kw,Persoon,Frans van Cauwelaert,Trefwoord
tg:lhph:40200,8e0a6f52-ced8-5493-be2a-9f664a8a7e94,ISAAR_Relations,1,au::10066,{'url': 'https://anet.be/record/isaarlh/au::10066'},kw,Organisatie,Katholieke Vlaamse Meisjesbeweging,Trefwoord
tg:lhph:40200,8e0a6f52-ced8-5493-be2a-9f664a8a7e94,ISAAR_Relations,2,au::5870,{'url': 'https://anet.be/record/isaarlh/au::5870'},kw,Persoon,Angela Dosfel-Tysmans,Trefwoord
tg:lhph:40200,8e0a6f52-ced8-5493-be2a-9f664a8a7e94,ISAAR_Relations,3,au::18291,{'url': 'https://anet.be/record/isaarlh/au::18291'},vb,Persoon,Colomba Thiel,In Verband Met
tg:lhph:40200,8e0a6f52-ced8-5493-be2a-9f664a8a7e94,ISAAR_Relations,4,au::5870,{'url': 'https://anet.be/record/isaarlh/au::5870'},vb,Persoon,Angela Dosfel-Tysmans,In Verband Met
tg:lhph:16460,1f59a08b-dda1-5fca-b834-cb8a1694a9a6,ISAAR_Relations,1,au::15736,{'url': 'https://anet.be/record/isaarlh/au::15736'},kw,Persoon,Jeanne van Rijn,Trefwoord
tg:lhph:9286,3843043e-654e-5213-b654-9551a1c436ea,ISAAR_Relations,1,au::3399,{'url': 'https://anet.be/record/isaarlh/au::3399'},kw,Persoon,Alexis Callant,Trefwoord
tg:lhph:13398,98ccd930-9117-545b-999e-861da6ef129f,ISAAR_Relations,1,au::47676,{'url': 'https://anet.be/record/isaarlh/au::47676'},kw,Persoon,Louise Bonepte,Trefwoord
tg:lhph:35300,f4602664-7a75-53c0-8bb1-e602566ac8ca,ISAAR_Relations,1,au::12142,{'url': 'https://anet.be/record/isaarlh/au::12142'},kw,Persoon,Robert de Man,Trefwoord
tg:lhph:35300,f4602664-7a75-53c0-8bb1-e602566ac8ca,ISAAR_Relations,2,au::1275,{'url': 'https://anet.be/record/isaarlh/au::1275'},kw,Persoon,Jan van Beers,Trefwoord
tg:lhph:35300,f4602664-7a75-53c0-8bb1-e602566ac8ca,ISAAR_Relations,3,au::2720,{'url': 'https://anet.be/record/isaarlh/au::2720'},kw,Persoon,Jan F. de Braey,Trefwoord
tg:lhph:19795,d993a635-cd92-5b5a-aafb-f1b934d540e4,ISAAR_Relations,1,au::21016,{'url': 'https://anet.be/record/isaarlh/au::21016'},kw,Persoon,Gerard Walschap,Trefwoord
tg:lhph:6173,d1094849-49c8-5741-ab6e-c43cd84d5b0f,ISAAR_Relations,1,au::21614,{'url': 'https://anet.be/record/isaarlh/au::21614'},kw,Persoon,Gustave van de Woestijne,Trefwoord
tg:lhph:18887,35175593-a3c4-5c05-b4c0-125ad2500487,ISAAR_Relations,1,au::47956,{'url': 'https://anet.be/record/isaarlh/au::47956'},fo,Persoon,Joseph Dupont,Fotograaf
tg:lhph:18887,35175593-a3c4-5c05-b4c0-125ad2500487,ISAAR_Relations,2,au::8849,{'url': 'https://anet.be/record/isaarlh/au::8849'},kw,Persoon,Emanuel Hiel,Trefwoord
tg:lhph:18887,35175593-a3c4-5c05-b4c0-125ad2500487,ISAAR_Relations,3,au::16267,{'url': 'https://anet.be/record/isaarlh/au::16267'},vb,Persoon,Edward van Ryswyck,In Verband Met
tg:lhph:29323,2d82c565-4453-55c7-9c00-5af06f09de12,ISAAR_Relations,1,au::15490,{'url': 'https://anet.be/record/isaarlh/au::15490'},vb,Persoon,Irène Raymakers,In Verband Met
tg:lhph:2999,838a98b8-79ed-56ea-b03c-03d258c32f41,ISAAR_Relations,1,au::19775,{'url': 'https://anet.be/record/isaarlh/au::19775'},kw,Persoon,Hugo Verriest,Trefwoord
tg:lhph:49922,f0d39d46-ca0f-5ef7-a63b-1217fbf2810a,ISAAR_Relations,1,au::12170,{'url': 'https://anet.be/record/isaarlh/au::12170'},vb,Organisatie,Manteau,In Verband Met
tg:lhph:36486,199277b1-fc7f-5ec0-91ee-468088c5bd63,ISAAR_Relations,1,au::901,{'url': 'https://anet.be/record/isaarlh/au::901'},fo,Persoon,Marcel de Backer,Fotograaf
tg:lhph:36486,199277b1-fc7f-5ec0-91ee-468088c5bd63,ISAAR_Relations,2,au::15014,{'url': 'https://anet.be/record/isaarlh/au::15014'},vb,Persoon,Dré Poppe,In Verband Met
tg:lhph:36486,199277b1-fc7f-5ec0-91ee-468088c5bd63,ISAAR_Relations,3,au::18524,{'url': 'https://anet.be/record/isaarlh/au::18524'},vb,Organisatie,Toneelstudio 50 - Arca,In Verband Met
tg:lhph:36486,199277b1-fc7f-5ec0-91ee-468088c5bd63,ISAAR_Relations,4,au::9444,{'url': 'https://anet.be/record/isaarlh/au::9444'},vb,Persoon,Eugène Ionesco,In Verband Met
tg:lhph:2130,dd6ae150-d001-5b01-9d46-1eb38ee1feb5,ISAAR_Relations,1,au::50120,{'url': 'https://anet.be/record/isaarlh/au::50120'},fo,Persoon,W. Mous,Fotograaf
tg:lhph:2130,dd6ae150-d001-5b01-9d46-1eb38ee1feb5,ISAAR_Relations,2,au::5355,{'url': 'https://anet.be/record/isaarlh/au::5355'},kw,Persoon,Valère Depauw,Trefwoord
tg:lhph:2130,dd6ae150-d001-5b01-9d46-1eb38ee1feb5,ISAAR_Relations,3,au::49992,{'url': 'https://anet.be/record/isaarlh/au::49992'},vb,Organisatie,Uitgeverij de Eenhoorn,In Verband Met
tg:lhph:31343,cc3aca53-19d4-5edc-a04d-b0ee39188a24,ISAAR_Relations,1,au::9614,{'url': 'https://anet.be/record/isaarlh/au::9614'},kw,Persoon,Charel Janssens,Trefwoord
tg:lhph:28498,e2f86e48-3d0a-5046-993c-75a7f93d7ca7,ISAAR_Relations,1,au::46950,{'url': 'https://anet.be/record/isaarlh/au::46950'},fo,Persoon,Guy Verwimp,Fotograaf
tg:lhph:28498,e2f86e48-3d0a-5046-993c-75a7f93d7ca7,ISAAR_Relations,2,au::20001,{'url': 'https://anet.be/record/isaarlh/au::20001'},kw,Persoon,Geo Vindevogel,Trefwoord
tg:lhph:25750,ede65729-3df0-5929-8d4d-3db8749cd983,ISAAR_Relations,1,au::52385,{'url': 'https://anet.be/record/isaarlh/au::52385'},fo,Persoon,Cor Stutvoet,Fotograaf
tg:lhph:25750,ede65729-3df0-5929-8d4d-3db8749cd983,ISAAR_Relations,2,au::9752,{'url': 'https://anet.be/record/isaarlh/au::9752'},kw,Persoon,Karel Jonckheere,Trefwoord
tg:lhph:22095,c430702c-64ae-5893-9cfc-c51bcf64b8de,ISAAR_Relations,1,au::9130,{'url': 'https://anet.be/record/isaarlh/au::9130'},kw,Persoon,Fernande Hougaerts,Trefwoord
tg:lhph:22095,c430702c-64ae-5893-9cfc-c51bcf64b8de,ISAAR_Relations,2,au::14822,{'url': 'https://anet.be/record/isaarlh/au::14822'},vb,Persoon,John Pira,In Verband Met
tg:lhph:38861,982c5a1d-4245-5bbd-a9a2-42789c4e82b4,ISAAR_Relations,1,au::901,{'url': 'https://anet.be/record/isaarlh/au::901'},fo,Persoon,Marcel de Backer,Fotograaf
tg:lhph:38861,982c5a1d-4245-5bbd-a9a2-42789c4e82b4,ISAAR_Relations,2,au::15014,{'url': 'https://anet.be/record/isaarlh/au::15014'},vb,Persoon,Dré Poppe,In Verband Met
tg:lhph:38861,982c5a1d-4245-5bbd-a9a2-42789c4e82b4,ISAAR_Relations,3,au::18524,{'url': 'https://anet.be/record/isaarlh/au::18524'},vb,Organisatie,Toneelstudio 50 - Arca,In Verband Met
tg:lhph:39773,e368da7c-3c64-56f2-b777-28c79e0ee3a3,ISAAR_Relations,1,au::12522,{'url': 'https://anet.be/record/isaarlh/au::12522'},kw,Persoon,Georges Meir,Trefwoord
tg:lhph:39773,e368da7c-3c64-56f2-b777-28c79e0ee3a3,ISAAR_Relations,2,au::18740,{'url': 'https://anet.be/record/isaarlh/au::18740'},vb,Organisatie,Universiteit Gent,In Verband Met
tg:lhph:44243,faa21d16-2c0d-5edf-9bae-98a024d2f6f7,ISAAR_Relations,1,au::5805,{'url': 'https://anet.be/record/isaarlh/au::5805'},kw,Persoon,Marthe Donas,Trefwoord
tg:lhph:12423,a4c17d5e-5855-563b-b2b0-a36249938212,ISAAR_Relations,1,au::47702,{'url': 'https://anet.be/record/isaarlh/au::47702'},kw,Persoon,Désiré van den Broecke,Trefwoord
tg:lhph:43586,8b88944e-bfa9-5105-aa29-a3888d45a63e,ISAAR_Relations,1,au::13345,{'url': 'https://anet.be/record/isaarlh/au::13345'},kw,Persoon,Achilles Mussche,Trefwoord
tg:lhph:43586,8b88944e-bfa9-5105-aa29-a3888d45a63e,ISAAR_Relations,2,au::15912,{'url': 'https://anet.be/record/isaarlh/au::15912'},kw,Persoon,Henriette Roland Holst,Trefwoord
tg:lhph:24842,c089ea6c-0779-5a66-9db6-4dd2be3682d3,ISAAR_Relations,1,au::13693,{'url': 'https://anet.be/record/isaarlh/au::13693'},kw,Organisatie,Nieuw Ensemble Raamteater,Trefwoord
tg:lhph:24842,c089ea6c-0779-5a66-9db6-4dd2be3682d3,ISAAR_Relations,2,au::48419,{'url': 'https://anet.be/record/isaarlh/au::48419'},vb,Persoon,Pavel Kohout,In Verband Met
tg:lhph:41041,9d750fc3-d4c4-5822-b261-0e9b57befd17,ISAAR_Relations,1,au::20562,{'url': 'https://anet.be/record/isaarlh/au::20562'},fo,Tijdschrift,De Volksgazet,Fotograaf
tg:lhph:41041,9d750fc3-d4c4-5822-b261-0e9b57befd17,ISAAR_Relations,2,au::10698,{'url': 'https://anet.be/record/isaarlh/au::10698'},kw,Organisatie,Kultuur [Zangvereniging],Trefwoord
tg:lhph:41041,9d750fc3-d4c4-5822-b261-0e9b57befd17,ISAAR_Relations,3,au::12906,{'url': 'https://anet.be/record/isaarlh/au::12906'},kw,Persoon,René Milio,Trefwoord
