Object Number,Record Type,ResourceID,Keeper,Object Identifier,Object Number Type,Object Identifier Type,order,card
tg:lhps:21343,Affiches,cf2f2475-7f87-5466-a578-33c7e7be517e,Letterenhuis,https://data.letterenhuis.be/ark:/24970/cf2f2475-7f87-5466-a578-33c7e7be517e,repository numbers,object identifier,0,AA
tg:lhps:54243,Affiches,b4fb8056-312b-5f94-a0f2-20110061834f,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b4fb8056-312b-5f94-a0f2-20110061834f,repository numbers,object identifier,0,AA
tg:lhps:29773,Affiches,abd1628e-c49b-5615-acf4-6a0e517fd9af,Letterenhuis,https://data.letterenhuis.be/ark:/24970/abd1628e-c49b-5615-acf4-6a0e517fd9af,repository numbers,object identifier,0,AA
tg:lhps:53586,Affiches,81ed1814-e5a1-54d7-bb87-89c0b5c88837,Letterenhuis,https://data.letterenhuis.be/ark:/24970/81ed1814-e5a1-54d7-bb87-89c0b5c88837,repository numbers,object identifier,0,AA
tg:lhps:48260,Affiches,a23d8928-a726-5918-b71d-996d5fee8a1b,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a23d8928-a726-5918-b71d-996d5fee8a1b,repository numbers,object identifier,0,AA
tg:lhps:28861,Affiches,adf89f7b-b008-50d5-a7eb-08e2c10e5d23,Letterenhuis,https://data.letterenhuis.be/ark:/24970/adf89f7b-b008-50d5-a7eb-08e2c10e5d23,repository numbers,object identifier,0,AA
tg:lhps:32095,Affiches,d3641323-a5b0-5af3-b5ef-98834690fd96,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d3641323-a5b0-5af3-b5ef-98834690fd96,repository numbers,object identifier,0,AA
tg:lhps:6523,Affiches,e864df67-7a2f-5c56-9b5a-5095c9bea5c8,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e864df67-7a2f-5c56-9b5a-5095c9bea5c8,repository numbers,object identifier,0,AA
tg:lhps:51411,Affiches,e949166d-3172-5e4a-bb0b-b75285d96794,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e949166d-3172-5e4a-bb0b-b75285d96794,repository numbers,object identifier,0,AA
tg:lhps:30102,Affiches,59c8bf1e-503c-5024-80af-3d2b60ae2e26,Letterenhuis,https://data.letterenhuis.be/ark:/24970/59c8bf1e-503c-5024-80af-3d2b60ae2e26,repository numbers,object identifier,0,AA
tg:lhps:6489,Affiches,aeb9ca95-a323-5689-8e5e-04600caeaa00,Letterenhuis,https://data.letterenhuis.be/ark:/24970/aeb9ca95-a323-5689-8e5e-04600caeaa00,repository numbers,object identifier,0,AA
tg:lhps:3371,Affiches,8fcadac7-c8cf-5d41-b13e-11c77d2a1ad5,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8fcadac7-c8cf-5d41-b13e-11c77d2a1ad5,repository numbers,object identifier,0,AA
tg:lhps:683,Affiches,b362c266-7802-5e2c-8e99-b118e5f8c762,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b362c266-7802-5e2c-8e99-b118e5f8c762,repository numbers,object identifier,0,AA
tg:lhps:45002,Affiches,df18cc73-b836-5d25-b31f-e2d06c18827b,Letterenhuis,https://data.letterenhuis.be/ark:/24970/df18cc73-b836-5d25-b31f-e2d06c18827b,repository numbers,object identifier,0,AA
tg:lhps:13662,Affiches,3a86188e-49d1-5143-bf96-ee7eacd27e65,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3a86188e-49d1-5143-bf96-ee7eacd27e65,repository numbers,object identifier,0,AA
tg:lhps:12970,Affiches,c69ad6eb-d519-5370-b892-182726872abd,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c69ad6eb-d519-5370-b892-182726872abd,repository numbers,object identifier,0,AA
tg:lhps:59021,Affiches,959eaa13-0eaa-5a72-85d0-4303addd3681,Letterenhuis,https://data.letterenhuis.be/ark:/24970/959eaa13-0eaa-5a72-85d0-4303addd3681,repository numbers,object identifier,0,AA
tg:lhps:24511,Affiches,8a53d7ca-91c2-5a9d-86d0-1e197e363de8,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8a53d7ca-91c2-5a9d-86d0-1e197e363de8,repository numbers,object identifier,0,AA
tg:lhps:21713,Affiches,cb830c18-051c-547d-b66f-6d27abc54b1d,Letterenhuis,https://data.letterenhuis.be/ark:/24970/cb830c18-051c-547d-b66f-6d27abc54b1d,repository numbers,object identifier,0,AA
tg:lhps:20801,Affiches,e20cca8a-dacb-5e56-86fc-eea257087513,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e20cca8a-dacb-5e56-86fc-eea257087513,repository numbers,object identifier,0,AA
tg:lhps:379,Affiches,a31f4b61-a71c-585d-8258-367dea709e1c,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a31f4b61-a71c-585d-8258-367dea709e1c,repository numbers,object identifier,0,AA
tg:lhps:40200,Affiches,ffa01a01-8561-5e00-a849-6629810395e5,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ffa01a01-8561-5e00-a849-6629810395e5,repository numbers,object identifier,0,AA
tg:lhps:16460,Affiches,e75534b7-b093-5857-9956-2f24648b23a3,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e75534b7-b093-5857-9956-2f24648b23a3,repository numbers,object identifier,0,AA
tg:lhps:9286,Affiches,39ab6b52-f461-5f7d-a1cc-28b546e10573,Letterenhuis,https://data.letterenhuis.be/ark:/24970/39ab6b52-f461-5f7d-a1cc-28b546e10573,repository numbers,object identifier,0,AA
tg:lhps:13398,Affiches,d36fcc70-f011-5012-bc6d-59e9661c1e7a,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d36fcc70-f011-5012-bc6d-59e9661c1e7a,repository numbers,object identifier,0,AA
tg:lhps:48630,Affiches,a0b28386-23aa-5ff3-b9b1-e341b8db24ac,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a0b28386-23aa-5ff3-b9b1-e341b8db24ac,repository numbers,object identifier,0,AA
tg:lhps:35300,Affiches,3fdd75ce-7126-5955-801a-bf2545e3e100,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3fdd75ce-7126-5955-801a-bf2545e3e100,repository numbers,object identifier,0,AA
tg:lhps:55901,Affiches,c9601883-4615-5194-9521-89605be430e0,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c9601883-4615-5194-9521-89605be430e0,repository numbers,object identifier,0,AA
tg:lhps:19795,Affiches,7079d3b8-c42d-5792-8e61-e168bdabd9f7,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7079d3b8-c42d-5792-8e61-e168bdabd9f7,repository numbers,object identifier,0,AA
tg:lhps:6173,Affiches,5d6af07c-0711-585b-89b7-f3f1ba9f50c3,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5d6af07c-0711-585b-89b7-f3f1ba9f50c3,repository numbers,object identifier,0,AA
tg:lhps:18887,Affiches,8395a9e3-2a12-52f6-b5f0-7d47afbb8c60,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8395a9e3-2a12-52f6-b5f0-7d47afbb8c60,repository numbers,object identifier,0,AA
tg:lhps:29323,Affiches,b17ea09e-5207-5ab5-a8f6-48b1e02d1e81,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b17ea09e-5207-5ab5-a8f6-48b1e02d1e81,repository numbers,object identifier,0,AA
tg:lhps:2999,Affiches,3658960c-5aff-5f22-b543-9bdce511d66d,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3658960c-5aff-5f22-b543-9bdce511d66d,repository numbers,object identifier,0,AA
tg:lhps:54613,Affiches,61777f10-ec42-507e-8410-4704d38e58c9,Letterenhuis,https://data.letterenhuis.be/ark:/24970/61777f10-ec42-507e-8410-4704d38e58c9,repository numbers,object identifier,0,AA
tg:lhps:49922,Affiches,8aa76993-09ca-5cdc-aba2-56b1c449c41e,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8aa76993-09ca-5cdc-aba2-56b1c449c41e,repository numbers,object identifier,0,AA
tg:lhps:51942,Affiches,f0fa1af9-fb98-5bae-8354-d2fa2921b3b5,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f0fa1af9-fb98-5bae-8354-d2fa2921b3b5,repository numbers,object identifier,0,AA
tg:lhps:36486,Affiches,d7e3736c-a419-5d5b-88d0-7e63e550016c,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d7e3736c-a419-5d5b-88d0-7e63e550016c,repository numbers,object identifier,0,AA
tg:lhps:2130,Affiches,88286c6a-3182-5052-b483-7ce588c7e2a0,Letterenhuis,https://data.letterenhuis.be/ark:/24970/88286c6a-3182-5052-b483-7ce588c7e2a0,repository numbers,object identifier,0,AA
tg:lhps:31343,Affiches,736f4e56-0921-55e9-a12d-f32c7526373c,Letterenhuis,https://data.letterenhuis.be/ark:/24970/736f4e56-0921-55e9-a12d-f32c7526373c,repository numbers,object identifier,0,AA
tg:lhps:57195,Affiches,702a9b51-dccb-5728-9927-c16a759d5ff0,Letterenhuis,https://data.letterenhuis.be/ark:/24970/702a9b51-dccb-5728-9927-c16a759d5ff0,repository numbers,object identifier,0,AA
tg:lhps:50650,Affiches,36602cdc-061b-5781-b577-edd77d8b8eb1,Letterenhuis,https://data.letterenhuis.be/ark:/24970/36602cdc-061b-5781-b577-edd77d8b8eb1,repository numbers,object identifier,0,AA
tg:lhps:28498,Affiches,7f92434e-2f68-5975-94c7-e7f566181a8a,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7f92434e-2f68-5975-94c7-e7f566181a8a,repository numbers,object identifier,0,AA
tg:lhps:58260,Affiches,44e4e359-f985-5ee6-995b-4c21735fd330,Letterenhuis,https://data.letterenhuis.be/ark:/24970/44e4e359-f985-5ee6-995b-4c21735fd330,repository numbers,object identifier,0,AA
tg:lhps:25750,Affiches,a1454ee0-f2a7-5cca-b9d9-89f8903419df,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a1454ee0-f2a7-5cca-b9d9-89f8903419df,repository numbers,object identifier,0,AA
tg:lhps:22095,Affiches,264ec288-3975-59d4-8b70-7d6e1ccb916b,Letterenhuis,https://data.letterenhuis.be/ark:/24970/264ec288-3975-59d4-8b70-7d6e1ccb916b,repository numbers,object identifier,0,AA
tg:lhps:44243,Affiches,78e35c4c-4159-5f57-8f69-16388bdc30d7,Letterenhuis,https://data.letterenhuis.be/ark:/24970/78e35c4c-4159-5f57-8f69-16388bdc30d7,repository numbers,object identifier,0,AA
tg:lhps:12423,Affiches,33b73bef-649e-51bc-a014-7706dca214da,Letterenhuis,https://data.letterenhuis.be/ark:/24970/33b73bef-649e-51bc-a014-7706dca214da,repository numbers,object identifier,0,AA
tg:lhps:43586,Affiches,3130c849-b859-59bc-bfaf-0f099487a3cf,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3130c849-b859-59bc-bfaf-0f099487a3cf,repository numbers,object identifier,0,AA
tg:lhps:24842,Affiches,191cd4fb-fed5-594e-a362-1a4056f7f38e,Letterenhuis,https://data.letterenhuis.be/ark:/24970/191cd4fb-fed5-594e-a362-1a4056f7f38e,repository numbers,object identifier,0,AA
tg:lhps:41041,Affiches,592ad513-d388-58d5-961e-57ce94083e59,Letterenhuis,https://data.letterenhuis.be/ark:/24970/592ad513-d388-58d5-961e-57ce94083e59,repository numbers,object identifier,0,AA
tg:lhps:17621,Affiches,2984e583-cce8-59a7-9898-41858fa2b3c5,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2984e583-cce8-59a7-9898-41858fa2b3c5,repository numbers,object identifier,0,AA
tg:lhps:46784,Affiches,499517a6-ef52-5c05-ae55-74d1e248d9d0,Letterenhuis,https://data.letterenhuis.be/ark:/24970/499517a6-ef52-5c05-ae55-74d1e248d9d0,repository numbers,object identifier,0,AA
tg:lhps:59888,Affiches,dcd0e454-3cf9-58b5-8a0e-8459b057843e,Letterenhuis,https://data.letterenhuis.be/ark:/24970/dcd0e454-3cf9-58b5-8a0e-8459b057843e,repository numbers,object identifier,0,AA
tg:lhps:47896,Affiches,df455a42-42b3-5ea4-9498-ae2ff9b364bd,Letterenhuis,https://data.letterenhuis.be/ark:/24970/df455a42-42b3-5ea4-9498-ae2ff9b364bd,repository numbers,object identifier,0,AA
tg:lhps:20552,Affiches,3b39ac91-5eb4-547a-b489-bbf5220b9d56,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3b39ac91-5eb4-547a-b489-bbf5220b9d56,repository numbers,object identifier,0,AA
tg:lhps:27297,Affiches,e6e542cd-a34f-5cf6-bb63-8ae44335f991,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e6e542cd-a34f-5cf6-bb63-8ae44335f991,repository numbers,object identifier,0,AA
tg:lhps:16933,Affiches,9b4b501e-feba-5ed2-a9e7-b7de1c0f3051,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9b4b501e-feba-5ed2-a9e7-b7de1c0f3051,repository numbers,object identifier,0,AA
tg:lhps:52397,Affiches,3010492c-66cf-5453-b0fa-1426639dad0e,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3010492c-66cf-5453-b0fa-1426639dad0e,repository numbers,object identifier,0,AA
tg:lhps:28162,Affiches,4f7cb5ae-7386-56dd-a8db-83e4c5881043,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4f7cb5ae-7386-56dd-a8db-83e4c5881043,repository numbers,object identifier,0,AA
tg:lhps:55452,Affiches,47438e29-55cc-542e-a0f9-4f277f286c7d,Letterenhuis,https://data.letterenhuis.be/ark:/24970/47438e29-55cc-542e-a0f9-4f277f286c7d,repository numbers,object identifier,0,AA
tg:lhps:33684,Affiches,2c5a292f-ff54-5b98-aee4-41b6e95e47e8,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2c5a292f-ff54-5b98-aee4-41b6e95e47e8,repository numbers,object identifier,0,AA
tg:lhps:7332,Affiches,37581d15-5ef7-5d72-be9b-b0b95cbc3463,Letterenhuis,https://data.letterenhuis.be/ark:/24970/37581d15-5ef7-5d72-be9b-b0b95cbc3463,repository numbers,object identifier,0,AA
tg:lhps:49471,Affiches,4978e3c7-d767-5470-ae5e-e982f63b1ed0,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4978e3c7-d767-5470-ae5e-e982f63b1ed0,repository numbers,object identifier,0,AA
tg:lhps:34141,Affiches,f49fde20-158a-5195-b666-90849cb8d159,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f49fde20-158a-5195-b666-90849cb8d159,repository numbers,object identifier,0,AA
tg:lhps:62721,Affiches,b53de2dd-bf90-553e-871a-b698d43182ee,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b53de2dd-bf90-553e-871a-b698d43182ee,repository numbers,object identifier,0,AA
tg:lhps:30801,Affiches,b5cfcbeb-3670-5917-9c5f-e731c4e28901,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b5cfcbeb-3670-5917-9c5f-e731c4e28901,repository numbers,object identifier,0,AA
tg:lhps:50200,Affiches,a70f7907-7ac7-5b22-99f9-1ebbd5c0b2aa,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a70f7907-7ac7-5b22-99f9-1ebbd5c0b2aa,repository numbers,object identifier,0,AA
tg:lhps:7298,Affiches,f421c7c9-edcc-5af3-82b1-2e248c96bdd5,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f421c7c9-edcc-5af3-82b1-2e248c96bdd5,repository numbers,object identifier,0,AA
tg:lhps:2560,Affiches,3cd83fff-69ff-579b-8900-7b3137b1e096,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3cd83fff-69ff-579b-8900-7b3137b1e096,repository numbers,object identifier,0,AA
tg:lhps:31713,Affiches,688d0ae3-82de-5778-8b9c-0c514f975e49,Letterenhuis,https://data.letterenhuis.be/ark:/24970/688d0ae3-82de-5778-8b9c-0c514f975e49,repository numbers,object identifier,0,AA
tg:lhps:12073,Affiches,4adcb386-6bb6-58df-a5cf-9c982691635a,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4adcb386-6bb6-58df-a5cf-9c982691635a,repository numbers,object identifier,0,AA
tg:lhps:59922,Affiches,9cd6d513-8db1-52e2-835e-4f312b6bdff7,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9cd6d513-8db1-52e2-835e-4f312b6bdff7,repository numbers,object identifier,0,AA
tg:lhps:25300,Affiches,c3da22af-7939-5c81-b582-2dedd1710f40,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c3da22af-7939-5c81-b582-2dedd1710f40,repository numbers,object identifier,0,AA
tg:lhps:58630,Affiches,e64afef2-4704-5c74-bf28-5307be9d3016,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e64afef2-4704-5c74-bf28-5307be9d3016,repository numbers,object identifier,0,AA
tg:lhps:45901,Affiches,c4f475b3-de18-55f6-a15e-5fd23c28dabf,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c4f475b3-de18-55f6-a15e-5fd23c28dabf,repository numbers,object identifier,0,AA
tg:lhps:20102,Affiches,24e73f1c-f491-55a5-89cd-5fd98042672a,Letterenhuis,https://data.letterenhuis.be/ark:/24970/24e73f1c-f491-55a5-89cd-5fd98042672a,repository numbers,object identifier,0,AA
tg:lhps:17271,Affiches,ea8a8af1-412e-5492-8bd3-96dfd328fc5e,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ea8a8af1-412e-5492-8bd3-96dfd328fc5e,repository numbers,object identifier,0,AA
tg:lhps:41411,Affiches,f0b5eec1-7b97-5e11-89e4-035c4f7e7958,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f0b5eec1-7b97-5e11-89e4-035c4f7e7958,repository numbers,object identifier,0,AA
tg:lhps:12589,Affiches,69ec0647-378f-5d9d-964c-a49824d2d3dc,Letterenhuis,https://data.letterenhuis.be/ark:/24970/69ec0647-378f-5d9d-964c-a49824d2d3dc,repository numbers,object identifier,0,AA
tg:lhps:8497,Affiches,34b8d835-7955-58ab-9b17-3b2aaf53c8e4,Letterenhuis,https://data.letterenhuis.be/ark:/24970/34b8d835-7955-58ab-9b17-3b2aaf53c8e4,repository numbers,object identifier,0,AA
tg:lhps:18184,Affiches,ff672e70-b801-5744-859c-73f6cec5a1d6,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ff672e70-b801-5744-859c-73f6cec5a1d6,repository numbers,object identifier,0,AA
tg:lhps:7762,Affiches,7a3a1fd5-7ada-594b-8e8c-d414cd7e8286,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7a3a1fd5-7ada-594b-8e8c-d414cd7e8286,repository numbers,object identifier,0,AA
tg:lhps:62371,Affiches,141716e8-dfeb-5231-8f38-d62e8e3e35f4,Letterenhuis,https://data.letterenhuis.be/ark:/24970/141716e8-dfeb-5231-8f38-d62e8e3e35f4,repository numbers,object identifier,0,AA
tg:lhps:34511,Affiches,0d20ac91-3ee5-535b-9bfe-a2517b96f24b,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0d20ac91-3ee5-535b-9bfe-a2517b96f24b,repository numbers,object identifier,0,AA
tg:lhps:49021,Affiches,488081b4-b933-50bb-bacb-28bb5b9fb103,Letterenhuis,https://data.letterenhuis.be/ark:/24970/488081b4-b933-50bb-bacb-28bb5b9fb103,repository numbers,object identifier,0,AA
tg:lhps:55002,Affiches,030b3041-4dd1-5af0-aa16-df55cccfaf97,Letterenhuis,https://data.letterenhuis.be/ark:/24970/030b3041-4dd1-5af0-aa16-df55cccfaf97,repository numbers,object identifier,0,AA
tg:lhps:28532,Affiches,3d19ee8c-869e-540b-956e-13bf9153bf3c,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3d19ee8c-869e-540b-956e-13bf9153bf3c,repository numbers,object identifier,0,AA
tg:lhps:6870,Affiches,293eed7a-eb0d-5c65-9c57-be904cddbc21,Letterenhuis,https://data.letterenhuis.be/ark:/24970/293eed7a-eb0d-5c65-9c57-be904cddbc21,repository numbers,object identifier,0,AA
tg:lhps:15759,Affiches,124db75b-26ec-5003-b448-980f26c1127c,Letterenhuis,https://data.letterenhuis.be/ark:/24970/124db75b-26ec-5003-b448-980f26c1127c,repository numbers,object identifier,0,AA
tg:lhps:43139,Affiches,2c099142-36df-5557-a77e-1ebef083b14d,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2c099142-36df-5557-a77e-1ebef083b14d,repository numbers,object identifier,0,AA
tg:lhps:17764,Affiches,fae4cbe1-511f-579f-b941-5772d43a9f8a,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fae4cbe1-511f-579f-b941-5772d43a9f8a,repository numbers,object identifier,0,AA
tg:lhps:41104,Affiches,3440bea0-ffd8-56d8-a9e1-f643990ea2b9,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3440bea0-ffd8-56d8-a9e1-f643990ea2b9,repository numbers,object identifier,0,AA
tg:lhps:8182,Affiches,12acdf07-ef40-51de-8b32-9752d60ea9d9,Letterenhuis,https://data.letterenhuis.be/ark:/24970/12acdf07-ef40-51de-8b32-9752d60ea9d9,repository numbers,object identifier,0,AA
tg:lhps:16876,Affiches,475816b2-e6df-5ad2-8fea-304ffcbbabc6,Letterenhuis,https://data.letterenhuis.be/ark:/24970/475816b2-e6df-5ad2-8fea-304ffcbbabc6,repository numbers,object identifier,0,AA
tg:lhps:20417,Affiches,2ac80143-f731-5a4b-abea-937c6235aa7a,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2ac80143-f731-5a4b-abea-937c6235aa7a,repository numbers,object identifier,0,AA
tg:lhps:55517,Affiches,ff51c622-4bd3-53f0-b203-f3e4c5a2ae16,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ff51c622-4bd3-53f0-b203-f3e4c5a2ae16,repository numbers,object identifier,0,AA
tg:lhps:28027,Affiches,d7486cb8-5ffc-55b4-8aa3-3f10f68ba930,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d7486cb8-5ffc-55b4-8aa3-3f10f68ba930,repository numbers,object identifier,0,AA
tg:lhps:62664,Affiches,7fa4309a-6157-5bfd-b8e9-56ed4e7cb209,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7fa4309a-6157-5bfd-b8e9-56ed4e7cb209,repository numbers,object identifier,0,AA
tg:lhps:34004,Affiches,1170ac32-879a-5f30-990b-9919f4283422,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1170ac32-879a-5f30-990b-9919f4283422,repository numbers,object identifier,0,AA
tg:lhps:49534,Affiches,ac08d257-9a85-54ab-a400-5eb59ee04a90,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ac08d257-9a85-54ab-a400-5eb59ee04a90,repository numbers,object identifier,0,AA
tg:lhps:18491,Affiches,db4012b7-ceb2-5974-b688-a53c4fda391f,Letterenhuis,https://data.letterenhuis.be/ark:/24970/db4012b7-ceb2-5974-b688-a53c4fda391f,repository numbers,object identifier,0,AA
tg:lhps:60659,Affiches,5e49f5ad-7247-5dc7-9226-2282fefadb97,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5e49f5ad-7247-5dc7-9226-2282fefadb97,repository numbers,object identifier,0,AA
