ResourceID,brocade.id,card,order,Production Technique Type
16e1dee2-135a-5ea2-87e8-73755c94bfa9,tg:rubgr:2645,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
b9f43f2b-27dd-50d8-b2e9-7b8d565bed3b,tg:rubgr:375,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
69f08c39-b838-57b1-98b6-0d04ac59ebf9,tg:rubgr:2429,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
69f08c39-b838-57b1-98b6-0d04ac59ebf9,tg:rubgr:2429,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
dbda26c2-c6ed-5f8e-98bf-d7a3763db587,tg:rubgr:2307,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
dbda26c2-c6ed-5f8e-98bf-d7a3763db587,tg:rubgr:2307,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
a72a1a6a-c98a-5410-b745-43abfdd72cdf,tg:rubgr:908,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
21b98523-1953-5222-bf58-55dc47fb9c51,tg:rubgr:1747,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
21b98523-1953-5222-bf58-55dc47fb9c51,tg:rubgr:1747,ProductionTechniques,2,dtrvre NOT FOUND IN: technique_types.csv
21b98523-1953-5222-bf58-55dc47fb9c51,tg:rubgr:1747,ProductionTechniques,3,dtrvfo NOT FOUND IN: technique_types.csv
6e38af89-47d9-5a7a-8730-98d552436b7f,tg:rubgr:3280,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
2d12f68e-49c7-5d45-b8c0-8204faace167,tg:rubgr:4115,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
6785c56a-cdc0-5343-beb9-09959d5651a8,tg:rubgr:2311,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
6785c56a-cdc0-5343-beb9-09959d5651a8,tg:rubgr:2311,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
a88518c4-e145-5ce7-892c-68b6bca6cbed,tg:rubgr:1182,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
4105d536-5663-5d9f-a8c1-42e7bfd880e4,tg:rubgr:1751,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
4f2b5b6c-be18-5d28-afa9-d7ed9883d816,tg:rubgr:3279,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
248fd077-40fa-5978-a103-71d6b813317d,tg:rubgr:2192,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
5de2b479-2291-57ec-b131-20cc80c593ac,tg:rubgr:3557,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
31c8eee5-d8d9-5bbe-b4df-9b6b073f0838,tg:rubgr:4787,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
a67eeaca-82bb-5ae3-8855-410ea6c5b4d7,tg:rubgr:2653,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
f76b6914-8bd7-5405-bf57-af80c1dabb98,tg:rubgr:226,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
f034f50d-aa99-5e39-9434-b34e19c15998,tg:rubgr:4011,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
d53effcf-3a9e-5484-88f4-b10fd749efa2,tg:rubgr:2278,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
d53effcf-3a9e-5484-88f4-b10fd749efa2,tg:rubgr:2278,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
22671933-0ed5-578a-87c8-7988aeed42f8,tg:rubgr:174,ProductionTechniques,1,dtrvrf NOT FOUND IN: technique_types.csv
e7e2ea61-d663-57e0-8c6a-c292d8678095,tg:rubgr:748,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
25996cb6-c4b1-5e53-a16c-92e827a3020d,tg:rubgr:3310,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
865dad8b-53d3-5f68-929c-9321e4733174,tg:rubgr:2151,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
865dad8b-53d3-5f68-929c-9321e4733174,tg:rubgr:2151,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
6300799f-4fe7-56c4-b237-7dba90752b38,tg:rubgr:2385,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
2194ea8b-0a85-503f-9eee-e9972556acda,tg:rubgr:1546,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
4da34ead-8a54-5672-8028-83078c9f8563,tg:rubgr:4314,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
b2e3659a-a775-57c2-807f-3ceadf6d3afe,tg:rubgr:3828,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
931e776c-4cde-5a59-8092-a24eb9b837bb,tg:rubgr:1395,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
931e776c-4cde-5a59-8092-a24eb9b837bb,tg:rubgr:1395,ProductionTechniques,2,dtrvnt NOT FOUND IN: technique_types.csv
931e776c-4cde-5a59-8092-a24eb9b837bb,tg:rubgr:1395,ProductionTechniques,3,dtrvre NOT FOUND IN: technique_types.csv
feda592c-e655-520c-89f0-32eb1140bd1e,tg:rubgr:2669,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
33e6cb98-f088-5610-aa3a-346865cb1d69,tg:rubgr:2393,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
33e6cb98-f088-5610-aa3a-346865cb1d69,tg:rubgr:2393,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
a7642c59-ff93-588a-9729-84a045f10181,tg:rubgr:2686,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
794754da-f682-5c8d-8e54-9406ff9f4960,tg:rubgr:2517,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
29c016e9-efc2-57fd-ab98-790534d47785,tg:rubgr:2516,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
3ac99a10-14b5-56e2-b1f0-b960ec33ed93,tg:rubgr:4641,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
437b3ab5-c7de-59c1-961f-55e0306ecb85,tg:rubgr:2280,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
437b3ab5-c7de-59c1-961f-55e0306ecb85,tg:rubgr:2280,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
ef0ebb1f-7b18-52b1-8be2-5c70bbdc3c42,tg:rubgr:1228,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
2d87282f-cc45-5ed7-8873-2a64b5bf17b3,tg:rubgr:708,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
7b747166-e6dc-54ae-8bb5-3d846ae8688e,tg:rubgr:2668,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
d5ab01e5-834f-5d86-93ed-bd48d18a7b4a,tg:rubgr:2687,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
3730dbde-aca7-51a7-9219-9e74cba34c7c,tg:rubgr:2384,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
13ed4e87-4215-5c52-a594-fd7ede674dbd,tg:rubgr:964,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
0d9b6087-0a9e-519e-9db4-78c093e1a3fd,tg:rubgr:1951,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
ed50cbf0-3cd7-5b70-b567-3981214cf5a4,tg:rubgr:1052,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
dd716db3-acb4-5860-baa3-44900cc45ba0,tg:rubgr:749,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
9e371504-c02c-5d27-8a8c-41ee890baee6,tg:rubgr:2150,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
9e371504-c02c-5d27-8a8c-41ee890baee6,tg:rubgr:2150,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
3ee7047c-78cb-536a-8a9e-9528664bc93a,tg:rubgr:2279,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
3ee7047c-78cb-536a-8a9e-9528664bc93a,tg:rubgr:2279,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
b81ff850-c2f8-5cbd-8d2c-057c07f55b82,tg:rubgr:2347,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
b81ff850-c2f8-5cbd-8d2c-057c07f55b82,tg:rubgr:2347,ProductionTechniques,2,dtrvre NOT FOUND IN: technique_types.csv
b81ff850-c2f8-5cbd-8d2c-057c07f55b82,tg:rubgr:2347,ProductionTechniques,3,dtrvfo NOT FOUND IN: technique_types.csv
df6a787c-57ee-58df-a924-55dc4d23b577,tg:rubgr:1750,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
2846af04-26e3-5315-9499-1707e7dc7abc,tg:rubgr:3278,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
acd147e9-2051-5b99-a0b3-099b9b5c84ac,tg:rubgr:2193,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
acd147e9-2051-5b99-a0b3-099b9b5c84ac,tg:rubgr:2193,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
77cc2bdd-4788-5c63-ba14-f60e706e9a76,tg:rubgr:3151,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
77cc2bdd-4788-5c63-ba14-f60e706e9a76,tg:rubgr:3151,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
76acee32-1491-55d8-82a1-d30dc27f2f80,tg:rubgr:2310,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
ee1c0d14-5963-56a2-aa18-5febed47009d,tg:rubgr:2255,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
ee1c0d14-5963-56a2-aa18-5febed47009d,tg:rubgr:2255,ProductionTechniques,2,dtrvre NOT FOUND IN: technique_types.csv
ee1c0d14-5963-56a2-aa18-5febed47009d,tg:rubgr:2255,ProductionTechniques,3,dtrvfo NOT FOUND IN: technique_types.csv
650824f7-25ba-5e6e-99fd-b8e970458faa,tg:rubgr:2605,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
650824f7-25ba-5e6e-99fd-b8e970458faa,tg:rubgr:2605,ProductionTechniques,2,dtrvre NOT FOUND IN: technique_types.csv
a5dac4e4-aea8-52c3-8997-955a9b400e0e,tg:rubgr:3281,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
810e529c-4cfb-5f36-9b0e-339276216d32,tg:rubgr:1316,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
810e529c-4cfb-5f36-9b0e-339276216d32,tg:rubgr:1316,ProductionTechniques,2,dtrvre NOT FOUND IN: technique_types.csv
810e529c-4cfb-5f36-9b0e-339276216d32,tg:rubgr:1316,ProductionTechniques,3,dtrvtp NOT FOUND IN: technique_types.csv
2fb1321d-d223-5774-b87d-b7e11754b904,tg:rubgr:2306,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
2fb1321d-d223-5774-b87d-b7e11754b904,tg:rubgr:2306,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
99e04a98-4ac2-52c7-b64f-da4222e200ca,tg:rubgr:1480,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
41e38a9a-6f5e-5bf8-98c6-f32568556140,tg:rubgr:374,ProductionTechniques,1,dtrvre NOT FOUND IN: technique_types.csv
41e38a9a-6f5e-5bf8-98c6-f32568556140,tg:rubgr:374,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
fcb9061a-6de6-5007-9932-c937b7042d63,tg:rubgr:231,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
cc85858b-fd77-58e1-b4dd-a3753b829db7,tg:rubgr:2644,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
ff824a8e-6eb1-53ee-bf5c-9ca5114c653f,tg:rubgr:180,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
4106055b-b06c-5d3f-a56b-48e1c9b7b9a0,tg:rubgr:2633,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
4106055b-b06c-5d3f-a56b-48e1c9b7b9a0,tg:rubgr:2633,ProductionTechniques,2,dtrvre NOT FOUND IN: technique_types.csv
29b31f8d-19f8-552b-a7b1-02a44fff02ef,tg:rubgr:883,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
29b31f8d-19f8-552b-a7b1-02a44fff02ef,tg:rubgr:883,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
25c5020e-dfec-5c26-a5be-30666d904a1c,tg:rubgr:2263,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
3ec16a80-779f-55b1-ab75-b67ae04188f7,tg:rubgr:1859,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
2c84467b-8d5a-5f9b-9320-985992ccffd5,tg:rubgr:1789,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
338e189f-50c6-5ac9-8e2b-8ebc8f16d49c,tg:rubgr:753,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
8209c1a5-db31-533a-90fa-9f837c86d73c,tg:rubgr:2664,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
41d4d044-8bd2-5b13-9e1c-68858e7f8a99,tg:rubgr:1048,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
b41619e2-542f-54ae-8c07-e343aa17f7ca,tg:rubgr:4476,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
5001e9ad-b31c-51a2-9dbd-7750882316e5,tg:rubgr:2058,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
5001e9ad-b31c-51a2-9dbd-7750882316e5,tg:rubgr:2058,ProductionTechniques,2,dtrvre NOT FOUND IN: technique_types.csv
5001e9ad-b31c-51a2-9dbd-7750882316e5,tg:rubgr:2058,ProductionTechniques,3,dtrvfo NOT FOUND IN: technique_types.csv
cc246775-3079-55df-b07b-be4b37ef14ac,tg:rubgr:2672,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
f4c69118-e74c-5256-bed2-367146e90726,tg:rubgr:2388,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
1c673a0f-cf90-534d-9a0f-9ce0acc1098e,tg:rubgr:2222,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
1c673a0f-cf90-534d-9a0f-9ce0acc1098e,tg:rubgr:2222,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
a3d0786b-8434-5181-9a27-523cb9c6cf5e,tg:rubgr:2737,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
9a58cc1f-600e-52f0-befa-3fa3a600d2b1,tg:rubgr:2367,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
9a58cc1f-600e-52f0-befa-3fa3a600d2b1,tg:rubgr:2367,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
c651bea7-e6c7-5a5f-b2f3-c4df55e6f3cc,tg:rubgr:1398,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
ea58ae57-3beb-5687-a3c3-7dde4b31653c,tg:rubgr:2275,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
ea58ae57-3beb-5687-a3c3-7dde4b31653c,tg:rubgr:2275,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
7ad9e225-a8f2-5c48-a589-d217c7fe1728,tg:rubgr:179,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
9f27c1ad-1ab1-54f9-8d28-1801a3ed6afe,tg:rubgr:1320,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
16efc67f-124a-530c-b828-2d56a75d7263,tg:rubgr:2577,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
df3facf0-800b-5a3f-8bf2-d13da174eef7,tg:rubgr:3389,ProductionTechniques,1,dtrvre NOT FOUND IN: technique_types.csv
df3facf0-800b-5a3f-8bf2-d13da174eef7,tg:rubgr:3389,ProductionTechniques,2,dtrvnt NOT FOUND IN: technique_types.csv
df3facf0-800b-5a3f-8bf2-d13da174eef7,tg:rubgr:3389,ProductionTechniques,3,dtrvfo NOT FOUND IN: technique_types.csv
22292a2d-27b0-529f-8b30-7cbcb86d78ea,tg:rubgr:2432,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
22292a2d-27b0-529f-8b30-7cbcb86d78ea,tg:rubgr:2432,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
d1baff79-f320-51b9-ba5b-ea42cf01bdd8,tg:rubgr:2062,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
d1baff79-f320-51b9-ba5b-ea42cf01bdd8,tg:rubgr:2062,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
f29442b7-1841-5b95-bb48-04c1796d4f76,tg:rubgr:2598,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
1ce3f284-d86f-56d5-a3ac-7153ed52ebc1,tg:rubgr:3331,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
762d5ed7-9411-53ca-b6cc-4494f89af8c9,tg:rubgr:3274,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
75cb7d52-2f7e-54d0-bfb9-bdab1bd82664,tg:rubgr:3848,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
baf2ad8d-1419-58c4-8346-df539430454e,tg:rubgr:4661,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
23b4c1d3-4e3e-5a71-b189-6b026e45c57b,tg:rubgr:2166,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
23b4c1d3-4e3e-5a71-b189-6b026e45c57b,tg:rubgr:2166,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
7b452e3d-81b9-5daf-80bf-7c7f9d4c5d71,tg:rubgr:3327,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
3284df85-3d3e-525e-824d-3b5458cfdc71,tg:rubgr:285,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
3284df85-3d3e-525e-824d-3b5458cfdc71,tg:rubgr:285,ProductionTechniques,2,dtrvre NOT FOUND IN: technique_types.csv
2b42041e-fa5d-5a03-b391-c5b23a05fbea,tg:rubgr:2189,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
2b42041e-fa5d-5a03-b391-c5b23a05fbea,tg:rubgr:2189,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
01c8e252-0dd6-595d-bf6d-27747e0a3e2f,tg:rubgr:2356,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
01c8e252-0dd6-595d-bf6d-27747e0a3e2f,tg:rubgr:2356,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
2dbd966d-6a33-5ca1-8f03-5e064659fc13,tg:rubgr:3402,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
bf0080a3-19d7-5d04-a2e0-761bbc229834,tg:rubgr:2643,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
14859b3f-1d1a-587d-b1c8-84dfa9030e4a,tg:rubgr:2585,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
5c925377-dc50-505b-bbe4-e7d501d35009,tg:rubgr:2301,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
d0d97662-579f-5d74-ba59-6d37984ae4ad,tg:rubgr:2614,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
469600e1-ea20-5d29-add9-986955571c9c,tg:rubgr:3286,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
5c9fae6f-2718-58ca-bcfe-c825f51fc4aa,tg:rubgr:3793,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
99bfa22e-3078-53b7-81cf-9a1742817766,tg:rubgr:2317,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
99bfa22e-3078-53b7-81cf-9a1742817766,tg:rubgr:2317,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
863aabd4-f8c6-567d-a5d9-83cbec975446,tg:rubgr:2602,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
863aabd4-f8c6-567d-a5d9-83cbec975446,tg:rubgr:2602,ProductionTechniques,2,dtrvre NOT FOUND IN: technique_types.csv
f7e0d038-cf36-5891-84a8-0baab4d226ce,tg:rubgr:3290,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
7c69889f-3b5b-5ba3-8018-97ffc0244b6b,tg:rubgr:2194,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
a4dc60eb-db7a-5a7f-b527-e969ebae5dcc,tg:rubgr:51,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
4c314289-44b9-59b5-905b-3a3e104ba145,tg:rubgr:2655,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
d1747915-90a9-50d5-80a9-b2ffd1e7f4c8,tg:rubgr:1645,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
d1747915-90a9-50d5-80a9-b2ffd1e7f4c8,tg:rubgr:1645,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
657f2127-fea9-580a-ab96-f6470961edd2,tg:rubgr:1901,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
85357ec8-ad78-52db-8cb5-a71febd4d4ee,tg:rubgr:1147,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
403e04e0-99d1-5eb1-84f2-0fd960b6ad7c,tg:rubgr:2291,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
403e04e0-99d1-5eb1-84f2-0fd960b6ad7c,tg:rubgr:2291,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
ecb4b6e3-3ba8-5b84-b152-b4a5c0307cf1,tg:rubgr:2157,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
4a0da24b-0d38-583d-934a-c055c1f6a81a,tg:rubgr:2507,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
