ResourceID,card,order,source_field,Description,Description Type,Description Language
c15c2d0f-4fd0-52e8-9aa1-a8cf2ea6cca7,Descriptions,1,id.desc,Algemeen privilege toegekend door de Raad van Brabant aan Jan I Moretus voor het drukken van bijbels en liturgische werken,descriptive note,Nederlands
c15c2d0f-4fd0-52e8-9aa1-a8cf2ea6cca7,Descriptions,1,id.title/subTitle,Algemeen privilege toegekend aan Jan I Moretus in 1591 door de Raad van Brabant,descriptive note,Nederlands
c15c2d0f-4fd0-52e8-9aa1-a8cf2ea6cca7,Descriptions,1,note.mpmcontent,kosten genoteerd bij het zegel: IIII £ II sch. VI d.,detailbeschrijving,Nederlands
461ccabb-60ef-5a33-a0a1-7e7f0b7e5d43,Descriptions,1,id.title/subTitle,Dagindeling van de jonge Balthasar III Moretus opgesteld door zijn vader Balthasar II Moretus,descriptive note,Nederlands
1c0f4bb8-29f1-5153-80ea-b6be81c3aec6,Descriptions,1,id.title/subTitle,Ordonnantie van de Plantijnse drukkerij,descriptive note,Nederlands
9db14626-047b-5887-9f8e-9b455b83aad0,Descriptions,1,id.title/subTitle,Privilege toegekend door de Geheime Raad aan Christoffel Plantijn voor het drukken van drie boeken,descriptive note,Nederlands
9db14626-047b-5887-9f8e-9b455b83aad0,Descriptions,1,note.mpmcontent,"Privilege toegekend voor:   
* L'institution d'une fille noble par Jehan Michel Bruto   
* Flores de Seneca   
* Le premier volume de Roland furieux traduit d'Italien en Francois",detailbeschrijving,Nederlands
e46111bf-cbf9-5281-bf1c-ca0513af1ecb,Descriptions,1,id.desc,"Privilege toegekend door de Raad van Brabant toegekend aan Jan I Moretus voor het drukken van Joannes Molanus, Militia sacra, 1592",descriptive note,Nederlands
775c3b3b-1bd0-5ca9-b4bc-f040792ccbac,Descriptions,1,id.title/subTitle,Ordonnantie voor de letterzetters van de Plantijnse drukkerij,descriptive note,Nederlands
ff59afd6-52d7-525b-8f1a-c6f4d3c9f911,Descriptions,1,id.title/subTitle,Ordonnantie van de Plantijnse drukkerij,descriptive note,Nederlands
19737f0b-bfb9-540e-ad6e-be624d3d480b,Descriptions,1,id.desc,Afschrift van het huwelijkscontract tussen Balthasar II Moretus en Anna Goos in aanwezigheid van beide families gesloten door notaris Hendrick Fighe,descriptive note,Nederlands
d1fe45a6-7401-53b4-ba72-c4acc9a1c4d8,Descriptions,1,note.mpmcontent,Bevat een overzicht van de wederzijdse aankopen tussen 04/07/1665 en 13/08/1669,detailbeschrijving,Nederlands
c8bf8ac0-1f7e-5b35-bf4d-6770c004df77,Descriptions,1,note.mpmcontent,Bekenne ick ondergeschreven ontfangen te hebben uijt handen van Mons.r Balthazar Moretus de Jonge voor rekening van Mons.r Jean Leonard de Oude de somme van een handert guldens waer voor bedancke In Amsterdam Adij 9 septemb.r 1671 N. Visscher,detailbeschrijving,Nederlands
46ebb84d-e773-5947-9551-f1fea91b10fe,Descriptions,1,id.title/subTitle,Ordonnantie van de letterkamer van de Plantijnse drukkerij,descriptive note,Nederlands
6a36ab81-9442-5a8c-a694-37940cd30173,Descriptions,1,id.desc,Algemeen privilege toegekend door de Geheime Raad aan Jan I Moretus voor het drukken van bijbels en liturgische werken,descriptive note,Nederlands
6a36ab81-9442-5a8c-a694-37940cd30173,Descriptions,1,id.title/subTitle,Algemeen privilege toegekend aan Jan I Moretus in 1591 door de Geheime Raad,descriptive note,Nederlands
ab2614b9-7fe3-56a0-9c21-e19d4e04ed05,Descriptions,1,note.mpmcontent,Enig agendapunt: aanstelling van een onderpastoor,detailbeschrijving,Nederlands
4312ab52-9639-54cf-9ca5-8f972615d209,Descriptions,1,id.title/subTitle,Ordonnantie van de Plantijnse drukkerij,descriptive note,Nederlands
49378a0a-2619-5dbd-a108-29fc6540440c,Descriptions,1,id.title/subTitle,Taakomschrijving van de directeur van de letterkamer van de Officina Plantiniana,descriptive note,Nederlands
90723a45-ac70-5075-acf5-6d6de111b164,Descriptions,1,id.title/subTitle,Dagindeling van de jonge Balthasar III Moretus eigenhandig geschreven door zijn vader Balthasar II Moretus,descriptive note,Nederlands
4bcd8c83-b31e-5038-81d3-e761e4dc3293,Descriptions,1,note.mpmcontent,Bevat een aantekening van Balthasar II Moretus,detailbeschrijving,Nederlands
37dd6344-9543-5f34-ad03-51cf572ac425,Descriptions,1,note.mpmcontent,Bevat een aantekening inzake de samenstelling van de erfgenamen van Adriaen Vlacq,detailbeschrijving,Nederlands
1f6cb453-1415-58f6-b857-980d4e2162d5,Descriptions,1,id.title/subTitle,Instructie voor de proeflezers van de Officina Plantiniana,descriptive note,Nederlands
7caf88d8-505f-5e17-b3e4-d76ca8756972,Descriptions,1,id.title/subTitle,Privilege toegekend door de Geheime Raad aan Gerard Mercator voor zijn wereldkaart (mappa universalis) voor de periode van 10 jaar,descriptive note,Nederlands
9522f95a-69b1-581e-9cd5-8c0e9fc9e028,Descriptions,1,id.title/subTitle,Ordonnantie van de Plantijnse drukkerij,descriptive note,Nederlands
8e1b43fd-0985-57be-9cd0-7a2e4317c720,Descriptions,1,note.mpmcontent,Aantekening gemaakt na het overleg met Petrus Hackius tijdens de incassoreis van Balthasar III Moretus naar de Republiek in september 1671,detailbeschrijving,Nederlands
c5f8aaf2-3016-53be-8059-0957cd19e07b,Descriptions,1,id.desc,Lied dat gezongen werd in de vrijmakingsceremonie van de gezellen van de Officina Plantiniana,descriptive note,Nederlands
20e1bf91-fdc4-5157-8bd1-e006b969f6d9,Descriptions,1,note.mpmcontent,Aantekening gemaakt na het overleg met Cornelius Hackius tijdens de incassoreis van Balthasar III Moretus naar de Republiek in september 1671,detailbeschrijving,Nederlands
2810c6b7-d599-5a48-a38b-814476bfbf8a,Descriptions,2,note.mpmcontent,Bevat een aanvulling door Balthasar III Moretus uit 1691,detailbeschrijving,Nederlands
134b01c5-bdc9-5e66-85e6-7ec1222a0484,Descriptions,1,id.title/subTitle,Epitaaf van Maria Isabella Theresia de Vlieghere,descriptive note,Nederlands
d4076924-1de4-5aca-add3-a04c03b4ae16,Descriptions,2,note.mpmcontent,Met vermelding van de peters en meters van elk kind en de doopgiften die ze geschonken hebben,detailbeschrijving,Nederlands
9dcd5578-2ab6-59fb-83bc-43c7dfb65a12,Descriptions,1,note.mpmcontent,Aantekening gemaakt na het overleg met Johannes Janssonius van Waesberge tijdens de incassoreis van Balthasar III Moretus naar de Republiek in september 1671,detailbeschrijving,Nederlands
29a5765d-c27b-5dcc-9020-7603e2a6298e,Descriptions,1,id.title/subTitle,Nota's met inventaris van platen in kasten en lades in het museum.,descriptive note,Nederlands
05c05da3-4bc9-5343-88c1-6a001c71f309,Descriptions,1,id.title/subTitle,"Enkele pagina's met notities van Rooses over de familiegeschiedenis van Plantin, hoogstwaarschijnlijk voorbereidingen voor de publicatie 'Le Musée Plantin-Moretus'.",descriptive note,Nederlands
05c05da3-4bc9-5343-88c1-6a001c71f309,Descriptions,1,note.mpmcontent,"Op de eerste pagina bovenaan links staat het opschrift """"I"""" en bovenaan """"Notas - Plantin II - Varia"""". Verder komen ook de titeltjes """"Gedrukte boeken"""" en """"Gravuren"""" voor.  
Zie MR 47.06 voor de bundels met opschriften 'II' en 'III', het vervolg.    
  
Opschrift """"Gezien 19/11/1912"""" op de eerste pagina.",detailbeschrijving,Nederlands
f8b7b1ed-a514-5f22-91db-7bd02cf3eb4d,Descriptions,1,id.title/subTitle,Pornografische proza als een metafoor op een militaire veldslag,descriptive note,Nederlands
418866a0-b4df-51de-b65a-8bc2d58a500a,Descriptions,1,id.title/subTitle,"Manuscript van Max Rooses voor p. 255 en verder (hoofdstukken XVII, XVIII en XIX (dit laatste mogelijk niet volledig)) van Le Musée Plantin-Moretus, over de familie Moretus.",descriptive note,Nederlands
418866a0-b4df-51de-b65a-8bc2d58a500a,Descriptions,1,note.mpmcontent,"In 5 deeltjes gebonden (""""texte"""" 1 - 5). Bij het laatste deeltje gaat het nog meer om losse info dan om uitgeschreven tekst. Het gaat om een eerdere versie dan het handschrift met nummer M 15.12 (II).",detailbeschrijving,Nederlands
c3ecaee8-4355-5b38-85ac-4c962caff834,Descriptions,1,id.title/subTitle,"Twee bundeltjes met notities van Rooses over de familie Plantin, hoogstwaarschijnlijk voorbereidingen voor de publicatie 'Le Musée Plantin-Moretus'.",descriptive note,Nederlands
c3ecaee8-4355-5b38-85ac-4c962caff834,Descriptions,1,note.mpmcontent,"Op de eerste pagina's staat respectievelijk """"II"""" en """"III"""", dus vermoedelijk horen deze bij de eerdere notities met opschrift """"I"""" (zie MR 47.05).   
De notities met nummer II dragen de titel """"Baronius"""", verder komen ook de titels """" Gilles Beys"""" en """"Juste Lipse"""" voor.   
De notities met nummer III dragen de titel """"Balthasar Moretus II I"""" en o.a. de ondertitel """"Nota'Boekje van Balthasar II"""".  
  
Op een van de pagina's staat de vermelding """"Gelezen op 15 7ber 1912"""".",detailbeschrijving,Nederlands
148126fe-3486-5bcf-9ce6-a3d1d720fc4c,Descriptions,1,id.title/subTitle,Nota's in verband met (koper)platen.,descriptive note,Nederlands
148126fe-3486-5bcf-9ce6-a3d1d720fc4c,Descriptions,1,note.mpmcontent,"Het gaat om twee bundels: """"Bestaande platen / in de kassen der bovenkamer"""" en """"Platen op koper / voorhanden in de kassen op de houtsnee kamer"""". Het gaat dus hoogstwaarschijnlijk om twee inventarissen.  
  
In de eerste bundel zit vooraan briefwisseling uit 1881-1888, een losse notitie en een nota van Rosseels uit 1899 i.v.m. voorschotten. De notities die daarna volgen vormen een soort inventaris van laden en kasten, waaronder ook een notitie """"Gravuren naar Rubens"""".",detailbeschrijving,Nederlands
74e4fbd4-f5ce-5b26-957c-12628a06f61f,Descriptions,1,id.title/subTitle,"Originele map met opschrift """"Papieren betreffende de eigendommen Plantijn en Moretus"""". Het gaat vermoedelijk om voorbereidingen voor de publicatie Le Musée Plantin-Moretus.",descriptive note,Nederlands
74e4fbd4-f5ce-5b26-957c-12628a06f61f,Descriptions,1,note.mpmcontent,"Bevat briefwisseling uit 1882, notities van Rooses en transcripties van archiefstukken (scabinale protocollen van de stad Antwerpen) uit de 16de-18de eeuw.",detailbeschrijving,Nederlands
d6cd08a9-390e-5ce7-b8bf-7c448db73ba2,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1626,descriptive note,Nederlands
fd368bc8-93e5-52cf-98d5-a9582e33efd8,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1637,descriptive note,Nederlands
4e85823a-f0b7-5c96-bfeb-79537f700758,Descriptions,1,id.title/subTitle,Prijslijst van de boeken uitgegeven door de Officina Plantiniana,descriptive note,Nederlands
f4712178-3fff-5dee-80e3-aada50f25559,Descriptions,1,id.desc,Journaal inzake de detailhandel in de boekwinkel,descriptive note,Nederlands
6336d02a-1573-50ee-949f-0994acb7351e,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op een foor in Frankfurt in de jaren 1620,descriptive note,Nederlands
27780a1f-1191-53bf-a19e-f68057ed96c8,Descriptions,2,note.mpmcontent," - Fol. [1] [titelpagina]: 'Theatrvm typographicvm Plantinianæ officinæ. In quo vera eiusdem Librorum, Characterum, Iconum, & ornamentorum Specimina quamplurima ob oculos ponuntur. Antverpiæ; Anno Domini. M.D.LXXVI.'    
 - Fol. [2]: 'Christophoro Plantino Architypographo Regio, Socero suo Honorando, Ioannes Moretvs Antverpianus, Prima Ianuarii, Anno Salutis. M.D.LXXVI. humiliter obtulit, dedicauitq.'   
 - Fol. [3]: 'A Christophle Plantin. S. Treshonorere Pere en priant Dieu quil vous donne bonne et longue vie [...]'   
 - Fol. [8]: 'S. Biblior. Regis Catholici mandato a Christophoro Plantino Impressorum, cum Apparatus S. voluminibus, vera Titulorum Specimina.'   
 - Fol. [22]: 'Rubricarum Plantinianæ Officinæ Specimina vera.'   
 - Fol. [42]: 'Librorum Theologicorum Officinæ Plantinianæ specimina'   
 - Fol. [61]: 'Librorum vtriusq. Iuris specimina ex officina Plantiniana'   
 - Fol. [71]: 'Historicorum librorum Plantinianæ officinæ vera specimina'   
 - Fol. [81]: 'Poetarum ex officina Plantinj prodeuntium Specimina'  
 - Fol. [93]: 'Librorum in re Medica, Philosophica, Geometrica, et Herbaria, ex Officina Plantiniana Prodeuntium specimina vera'   
 - Fol. [103]: 'Librorum diuersorum in bonis literis ex officina Plantiniana prodeuntium Specimina vera'  
 - Fol. [113]: 'Librorum Græcor[um], Græcolat[inum], Hebraicoru[m] et syriacorvm specimina officinæ Plantinianæ'   
 - Fol. [122]: 'Librorum Gallicorum, Italicrum, et Hispanicorum, Plantinianæ officinæ specimina'  
 - Fol. [132]: 'Librorum Flandrico sermone in Plantiniana officina impreßoru[m] Specimina'  
 - Fol. [142]: 'Tabularum diuersar[um], Calendior[um], Catalogorum, edictorumq[ue] nonnullor[um] ac parietibus affigendor[um] specimina varia ex Plantiniana Typographica'   
 - Fol. [156]: 'Figuræ historiæ Frumentor[um] Dodonæi ex Typographia Pla[n]tinj'   
 - Fol. [175]: 'Figuræ Symbolorum Heroicorum Paradini, Officinæ Plantinianæ'   
 - Fol. [205]: 'Figuræ Quadragintatres Aereis formis expressæ, quibus Plantinus Imagines Anatomicas Humani Corporis imprimi curauit'   
 - Fol. [218]: 'Figuræ Sexagintaocto Iconum Medicorum ex offic[in]a Plantiniana'   
 - Fol. [238]: 'Figuræ Bibliorum, et aliæ diuersæ Aereis Formis expressæ, ea magnitudine quam in (4°) nuncupamus, quibus Plantinus vsus est in diuersor[um] librorum curiosa impressione'   
 - Fol. [254]: 'Figuræ diuersæ, ligneis formis expreßæ, magnitudinis in (f°) dictæ, quibus est Plantinus usus, in varior[um] libroru[m] impressione'  
 - Fol. [264]: 'Figuræ diuersæ Aereis formis expressae, magnitudinis (in f°) nuncupatę, quibus Plantinus vsvs est, in excudendis Missalibus, Breuiarijs &c.'  
 - Fol. [274]: 'Ornamenta diuersa, variarumq[ue] formar[um], Aereis formis expressa, quibus Plantinus vsus est in libror[um] multorum Impressione suæ officinæ'   
 - Fol. [284]: 'Ornamenta varia, ligneis et Plumbeis formis expressa, quibus Plantinus est vsus, in sua Typographica officina'

[Op 26/06/1956 heeft men op fol. 288 verso - 298 recto diverse titelpagina's ingeplakt. Hiervoor heeft men een katern met modern papier aan de band toegevoegd (fol. 294-298)]",detailbeschrijving,Nederlands
8541045d-7931-50b7-a4c5-3acc92119669,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1620,descriptive note,Nederlands
f8d67db3-56a9-5ade-9af7-8eea309a7c81,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de septemberfoor van Frankfurt in 1612,descriptive note,Nederlands
83dbb315-1577-5a48-be10-4cafc61fc8b2,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1592,descriptive note,Nederlands
c9f0d65d-64e0-5ea1-9673-552e5e664e56,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de septemberfoor van Frankfurt in 1578,descriptive note,Nederlands
2e80224c-f6dd-585c-98f1-c9b2b6302f16,Descriptions,1,note.mpmcontent,Vernieuwen van de Wet 1667-1670: fol. 51 recto - 53 recto,detailbeschrijving,Nederlands
12dc2281-55e4-5162-a8c6-058f7f062b5b,Descriptions,1,id.title/subTitle,Afschrift van 4 brieven van Guiseppe Dionisii aan Anna Maria de Neuf,descriptive note,Nederlands
12dc2281-55e4-5162-a8c6-058f7f062b5b,Descriptions,1,note.mpmcontent,"Datering van de brieven:   
29/03/1702   
13/01/1703   
10/03/1703   
07/04/1705",detailbeschrijving,Nederlands
61f336a9-7150-5477-8377-cf548647e8e1,Descriptions,1,id.title/subTitle,Balans van de vastenfoor van Frankfurt in 1594,descriptive note,Nederlands
0abaf93d-823c-5c96-88bb-911e873e5db7,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de vastenfoor van Frankfurt in 1618,descriptive note,Nederlands
3d0cd201-9679-5dbf-a3c9-622231c6c5ff,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1607,descriptive note,Nederlands
3c697ef4-5467-5577-91d4-bbf05d388a19,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de septemberfoor van Frankfurt in 1595,descriptive note,Nederlands
096f6819-7510-5d8a-a5e2-73c2e8096957,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1601,descriptive note,Nederlands
d0b65730-1ee0-5cb2-b9f1-41bb0686f5d1,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de septemberfoor van Frankfurt in 1610,descriptive note,Nederlands
bc0baeea-451e-527d-8171-19c55d7e4737,Descriptions,2,note.mpmcontent,Bevat achteraan ook betalingen aan lettergieters en inktmakers,detailbeschrijving,Nederlands
bc0baeea-451e-527d-8171-19c55d7e4737,Descriptions,3,note.mpmcontent,Bevat het sociaal akkoord van 13 januari 1626 ondertekend door de werknemers (fol. 138 recto),detailbeschrijving,Nederlands
03d7cb42-b8f4-5b01-bf8b-ff7ace358895,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1580,descriptive note,Nederlands
7f79e9da-5615-5d3b-bebd-8fe6a26c66c8,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1589,descriptive note,Nederlands
1bdee157-b736-5bcb-860f-d1bd9a5def68,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1628,descriptive note,Nederlands
6d10ef00-40f4-5005-9711-aeb9e598f537,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de vastenfoor van Frankfurt in 1592,descriptive note,Nederlands
a5d8dfe9-5865-5690-befe-be25706ca46e,Descriptions,1,id.title/subTitle,Balans van de vastenfoor van Frankfurt in 1605,descriptive note,Nederlands
65b4ef1e-fc2b-5a3c-a652-4051195a6c1f,Descriptions,1,id.desc,"Chronologische staat van de werknemers van de Officina Plantiniana die aangesloten waren bij de ziekenbus van de Kapel, met de exacte data van in- en uitdiensttreding en overlijden",descriptive note,Nederlands
aa96fc1f-959d-5b7b-b8da-b2ba697f4bc7,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de septemberfoor van Frankfurt in 1610,descriptive note,Nederlands
9824e3d3-b4c4-50ef-a3a2-0bae64e7764d,Descriptions,1,id.title/subTitle,Staat van de openstaande schulden op de septemberfoor van Frankfurt in 1620,descriptive note,Nederlands
3ac73ff2-72f5-5146-a128-27e41fbe913f,Descriptions,1,id.title/subTitle,Prijslijst van de boeken uitgegeven door de Officina Plantiniana,descriptive note,Nederlands
3e74c0a5-ca48-5e98-8a79-737e2618e4d5,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de septemberfoor van Frankfurt in 1621,descriptive note,Nederlands
65bf108e-167e-50a5-97ed-c1f63e76109b,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1599,descriptive note,Nederlands
ec800310-8115-5bcd-8d32-dc31132b9278,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de septemberfoor van Frankfurt in 1601,descriptive note,Nederlands
39eeef98-65f4-5a25-97dd-2fa82afb8290,Descriptions,1,id.desc,Journaal inzake de detailhandel in de boekwinkel,descriptive note,Nederlands
b1e7c449-be42-5eae-a5dd-6f8d3fba2316,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de vastenfoor van Frankfurt in 1574,descriptive note,Nederlands
489a3ad6-e940-59e5-aea3-d48c1ec72a84,Descriptions,1,id.desc,Moderne convoluutband van losse vellen en katernen met concepten van uitgaande brieven,descriptive note,Nederlands
489a3ad6-e940-59e5-aea3-d48c1ec72a84,Descriptions,1,note.mpmcontent,"Bevat naast de concepten en afschriften van uitgaande brieven de volgende stukken:   
* """"Catalogus libror[um] a Christophoro Plantino impressor[um] @ 1579 / 80 / et 81"""" (fol. 50 recto - 50 verso), met aanvulling """"Nunc vero sub praelo su[n]t"""" (fol. 51 recto)   
* """"Relation simple et veritable d'auscuns griefs que moy Christophle Plantin ay souffert depuis quinze ans ou environ pour avoir obey au commandement et service de sa M.te sans que jen aye receu payement ne recompense"""" (fol. 56.1 recto - 56.6 verso)
",detailbeschrijving,Nederlands
4ad647d8-a086-5194-8218-06a622e09efa,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de vastenfoor van Frankfurt in 1616,descriptive note,Nederlands
cdf08102-0c0a-5d70-84e8-4ea5b58de074,Descriptions,1,id.title/subTitle,Prijslijst van de boeken uitgegeven door de Officina Plantiniana,descriptive note,Nederlands
70945ccd-6a4e-5f0d-8fcf-e1e07d9d9fd5,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1630,descriptive note,Nederlands
f51a1b45-a8ad-532e-9206-e95b879591d2,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de vastenfoor van Frankfurt in 1610,descriptive note,Nederlands
6a3b9897-09c7-5d20-8764-3123d662e9f8,Descriptions,2,note.mpmcontent,"Bevat achteraan een resumé van de inkomsten voor de periode 1855-1870: """"1855 (-1870) Résumé de la vente générale",detailbeschrijving,Nederlands
ddf61dee-714c-5f2e-9295-26504c4d9dac,Descriptions,1,note.mpmcontent,"Bevat achteraan een resumé van de inkomsten voor de periode 1834-1842: """"Riassuma della vendita d'ogni mese 1834 (-1842)",detailbeschrijving,Nederlands
5bece0b2-040b-5a71-a69e-c40204034b9c,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1610,descriptive note,Nederlands
f7e346cc-30e6-5b6b-a3ea-3a7cfb612ed9,Descriptions,1,note.mpmcontent,"Dit register werd gelijktijdig averechts gebruikt. De ene richting bevat het kopieboek (fol. 1 recto - 116 verso), de andere richting bevat afschriften van wisselbrieven (fol. 148 verso - 116 verso).",detailbeschrijving,Nederlands
6fede8fe-55ce-500a-865c-71e609a75b53,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1616,descriptive note,Nederlands
8f6e4f66-0b66-573a-9c98-11a7a8d5d490,Descriptions,1,id.title/subTitle,Prijslijst van de boeken uitgegeven door de Officina Plantiniana,descriptive note,Nederlands
3f63286e-f4cc-53a0-a36a-18442d5566a0,Descriptions,1,id.title/subTitle,Prijslijst van de boeken uitgegeven door de Officina Plantiniana,descriptive note,Nederlands
d092effb-e5ab-5e84-8f07-49f4707ade2c,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de vastenfoor van Frankfurt in 1630,descriptive note,Nederlands
d77ce95a-d65a-5efe-bad0-9d7c2091abff,Descriptions,1,id.desc,Journaal inzake de detailhandel in de boekwinkel,descriptive note,Nederlands
74772795-c7ee-5f17-8e28-4d234ed5796c,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de septemberfoor van Frankfurt in 1574,descriptive note,Nederlands
0080ab7f-8e6d-5f07-8ad8-19fa53513765,Descriptions,1,id.desc,Moderne convoluutband van losse vellen en katernen met concepten van uitgaande brieven,descriptive note,Nederlands
de64a529-aca2-58f3-b0bf-54c3915c94ed,Descriptions,1,id.desc,"Later toegevoegd etiket op kaft: 'Boek der voorschotten, uitgevoerd door Em. Rosseels: 1877-1897'.",descriptive note,Nederlands
c3a77aa8-12c3-5969-8b0f-26d331266dda,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de septemberfoor van Frankfurt in 1603,descriptive note,Nederlands
1303f015-c610-5d9f-867a-c23756454f79,Descriptions,1,id.title/subTitle,Journaal van de boekhandel op de vastenfoor van Frankfurt in 1599,descriptive note,Nederlands
d717cd45-3f49-58b3-93b5-048497b38029,Descriptions,1,id.title/subTitle,Notitieboekje van de boekhandel op de septemberfoor van Frankfurt in 1621,descriptive note,Nederlands
