Object Number,Record Type,ResourceID,Keeper,Object Identifier,Object Number Type,Object Identifier Type,order,card
tg:lhpr:10296,Prenten,7b6020e0-ecc5-5198-858b-56b57128ddea,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7b6020e0-ecc5-5198-858b-56b57128ddea,repository numbers,object identifier,0,AA
tg:lhpr:8136,Prenten,bcba5933-f293-571c-83b6-291b429a6229,Letterenhuis,https://data.letterenhuis.be/ark:/24970/bcba5933-f293-571c-83b6-291b429a6229,repository numbers,object identifier,0,AA
tg:lhpr:2184,Prenten,02c18db7-2c9c-5a65-9396-82d4bd76e8ff,Letterenhuis,https://data.letterenhuis.be/ark:/24970/02c18db7-2c9c-5a65-9396-82d4bd76e8ff,repository numbers,object identifier,0,AA
tg:lhpr:2741,Prenten,77130146-fd38-5f78-b70c-c9097630c6fa,Letterenhuis,https://data.letterenhuis.be/ark:/24970/77130146-fd38-5f78-b70c-c9097630c6fa,repository numbers,object identifier,0,AA
tg:lhpr:3279,Prenten,0b47a514-ae89-5881-a647-a2bff1209e0b,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0b47a514-ae89-5881-a647-a2bff1209e0b,repository numbers,object identifier,0,AA
tg:lhpr:4292,Prenten,3563281f-1a79-55e2-81b8-50b8d9371d13,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3563281f-1a79-55e2-81b8-50b8d9371d13,repository numbers,object identifier,0,AA
tg:lhpr:1585,Prenten,42055d32-7ecb-5acc-a823-84bdbfca04d8,Letterenhuis,https://data.letterenhuis.be/ark:/24970/42055d32-7ecb-5acc-a823-84bdbfca04d8,repository numbers,object identifier,0,AA
tg:lhpr:5694,Prenten,679cda99-6c1b-5e7e-b34b-12458a4dd429,Letterenhuis,https://data.letterenhuis.be/ark:/24970/679cda99-6c1b-5e7e-b34b-12458a4dd429,repository numbers,object identifier,0,AA
tg:lhpr:2805,Prenten,9a47eea4-d105-5255-a7f8-09e0c9e45808,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9a47eea4-d105-5255-a7f8-09e0c9e45808,repository numbers,object identifier,0,AA
tg:lhpr:2296,Prenten,80811a36-b06b-58bc-9bc2-b0c081b95b7f,Letterenhuis,https://data.letterenhuis.be/ark:/24970/80811a36-b06b-58bc-9bc2-b0c081b95b7f,repository numbers,object identifier,0,AA
tg:lhpr:2828,Prenten,363ff04d-797c-523d-8370-04ba3e08d460,Letterenhuis,https://data.letterenhuis.be/ark:/24970/363ff04d-797c-523d-8370-04ba3e08d460,repository numbers,object identifier,0,AA
tg:lhpr:2982,Prenten,bb5cfb9b-d309-53ca-991a-1f6e23a558fe,Letterenhuis,https://data.letterenhuis.be/ark:/24970/bb5cfb9b-d309-53ca-991a-1f6e23a558fe,repository numbers,object identifier,0,AA
tg:lhpr:4293,Prenten,a98b9ea3-f562-527d-9a19-13adaf60b1b8,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a98b9ea3-f562-527d-9a19-13adaf60b1b8,repository numbers,object identifier,0,AA
tg:lhpr:3782,Prenten,aea75451-56ff-528a-b29b-45241e69ebdd,Letterenhuis,https://data.letterenhuis.be/ark:/24970/aea75451-56ff-528a-b29b-45241e69ebdd,repository numbers,object identifier,0,AA
tg:lhpr:3281,Prenten,80de0d1e-0cda-5ffa-9964-ba4096a01468,Letterenhuis,https://data.letterenhuis.be/ark:/24970/80de0d1e-0cda-5ffa-9964-ba4096a01468,repository numbers,object identifier,0,AA
tg:lhpr:2490,Prenten,65a0cb33-cebc-549c-a007-70faa6553b0d,Letterenhuis,https://data.letterenhuis.be/ark:/24970/65a0cb33-cebc-549c-a007-70faa6553b0d,repository numbers,object identifier,0,AA
tg:lhpr:4401,Prenten,4644c385-d623-54be-8447-4fd11e5c1335,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4644c385-d623-54be-8447-4fd11e5c1335,repository numbers,object identifier,0,AA
tg:lhpr:2756,Prenten,4e2dcc9d-8d1b-5eae-8a27-d227f1cd18eb,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4e2dcc9d-8d1b-5eae-8a27-d227f1cd18eb,repository numbers,object identifier,0,AA
tg:lhpr:10297,Prenten,1187a265-8a8c-5566-b13c-dd45755f42e2,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1187a265-8a8c-5566-b13c-dd45755f42e2,repository numbers,object identifier,0,AA
tg:lhpr:4456,Prenten,333d4b43-0a41-5b5c-9079-05a0f1b1d71f,Letterenhuis,https://data.letterenhuis.be/ark:/24970/333d4b43-0a41-5b5c-9079-05a0f1b1d71f,repository numbers,object identifier,0,AA
tg:lhpr:2776,Prenten,422cbda1-5180-5412-9fe9-1c33714809fd,Letterenhuis,https://data.letterenhuis.be/ark:/24970/422cbda1-5180-5412-9fe9-1c33714809fd,repository numbers,object identifier,0,AA
tg:lhpr:2326,Prenten,47205cb0-793f-583c-a9d9-a60f9b2a0e0a,Letterenhuis,https://data.letterenhuis.be/ark:/24970/47205cb0-793f-583c-a9d9-a60f9b2a0e0a,repository numbers,object identifier,0,AA
tg:lhpr:2598,Prenten,ea411509-ffb6-5ad6-bff0-0f500c46ee7a,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ea411509-ffb6-5ad6-bff0-0f500c46ee7a,repository numbers,object identifier,0,AA
tg:lhpr:2465,Prenten,d60767d0-2150-5881-9607-65e0a1f276af,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d60767d0-2150-5881-9607-65e0a1f276af,repository numbers,object identifier,0,AA
tg:lhpr:1463,Prenten,ac0d5c5f-869a-5599-b360-73ad50a47770,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ac0d5c5f-869a-5599-b360-73ad50a47770,repository numbers,object identifier,0,AA
tg:lhpr:3286,Prenten,88939f99-bfcc-5809-ae4c-abe8f1583128,Letterenhuis,https://data.letterenhuis.be/ark:/24970/88939f99-bfcc-5809-ae4c-abe8f1583128,repository numbers,object identifier,0,AA
tg:lhpr:3013,Prenten,0a3899d6-b254-55d3-9a21-fff1cda9f62e,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0a3899d6-b254-55d3-9a21-fff1cda9f62e,repository numbers,object identifier,0,AA
tg:lhpr:4294,Prenten,00006491-420c-5c5a-a4d4-111d45e2b856,Letterenhuis,https://data.letterenhuis.be/ark:/24970/00006491-420c-5c5a-a4d4-111d45e2b856,repository numbers,object identifier,0,AA
tg:lhpr:2157,Prenten,5571df21-6d13-5343-aaa8-5075518bdfd4,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5571df21-6d13-5343-aaa8-5075518bdfd4,repository numbers,object identifier,0,AA
tg:lhpr:2229,Prenten,6f81db94-3291-5cd4-a7d0-e78802136a70,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6f81db94-3291-5cd4-a7d0-e78802136a70,repository numbers,object identifier,0,AA
tg:lhpr:9259,Prenten,66f1c1ac-e33c-5be2-9c7a-a6c989613172,Letterenhuis,https://data.letterenhuis.be/ark:/24970/66f1c1ac-e33c-5be2-9c7a-a6c989613172,repository numbers,object identifier,0,AA
tg:lhpr:2566,Prenten,63816cdc-a17f-5455-ad12-d21efa05a238,Letterenhuis,https://data.letterenhuis.be/ark:/24970/63816cdc-a17f-5455-ad12-d21efa05a238,repository numbers,object identifier,0,AA
tg:lhpr:2423,Prenten,19dcbb46-1c95-51c4-91e3-66e05da2f609,Letterenhuis,https://data.letterenhuis.be/ark:/24970/19dcbb46-1c95-51c4-91e3-66e05da2f609,repository numbers,object identifier,0,AA
tg:lhpr:3320,Prenten,4f1d26ec-9c18-5810-a610-6a95a188b204,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4f1d26ec-9c18-5810-a610-6a95a188b204,repository numbers,object identifier,0,AA
tg:lhpr:6964,Prenten,b2e38592-bd38-595b-b5c3-d7b48ba6fa52,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b2e38592-bd38-595b-b5c3-d7b48ba6fa52,repository numbers,object identifier,0,AA
tg:lhpr:2858,Prenten,fb4c969a-1140-5d82-8950-a188d26b2201,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fb4c969a-1140-5d82-8950-a188d26b2201,repository numbers,object identifier,0,AA
tg:lhpr:2049,Prenten,18ef81f5-706b-5b33-ab33-5308810795c4,Letterenhuis,https://data.letterenhuis.be/ark:/24970/18ef81f5-706b-5b33-ab33-5308810795c4,repository numbers,object identifier,0,AA
tg:lhpr:6909,Prenten,25e1c049-3a5f-5a00-98d2-941021ebb951,Letterenhuis,https://data.letterenhuis.be/ark:/24970/25e1c049-3a5f-5a00-98d2-941021ebb951,repository numbers,object identifier,0,AA
tg:lhpr:2434,Prenten,c061f767-2dd5-5428-ad34-e1dd639160a4,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c061f767-2dd5-5428-ad34-e1dd639160a4,repository numbers,object identifier,0,AA
tg:lhpr:10771,Prenten,58644418-bc9f-5e31-bbb3-1e029dc86730,Letterenhuis,https://data.letterenhuis.be/ark:/24970/58644418-bc9f-5e31-bbb3-1e029dc86730,repository numbers,object identifier,0,AA
tg:lhpr:10272,Prenten,4fb5affc-6d1b-5915-b00d-c8348119a89a,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4fb5affc-6d1b-5915-b00d-c8348119a89a,repository numbers,object identifier,0,AA
tg:lhpr:2906,Prenten,09e21c08-3d78-597d-ba2b-fc7f13c19a7a,Letterenhuis,https://data.letterenhuis.be/ark:/24970/09e21c08-3d78-597d-ba2b-fc7f13c19a7a,repository numbers,object identifier,0,AA
tg:lhpr:2052,Prenten,e816061e-7266-5949-896f-fcabe6d893c7,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e816061e-7266-5949-896f-fcabe6d893c7,repository numbers,object identifier,0,AA
tg:lhpr:4190,Prenten,6c4dcece-06fe-579e-924d-c4d439ae60b8,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6c4dcece-06fe-579e-924d-c4d439ae60b8,repository numbers,object identifier,0,AA
tg:lhpr:4344,Prenten,c7c82dfb-8b97-5328-941a-231a8acf9a64,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c7c82dfb-8b97-5328-941a-231a8acf9a64,repository numbers,object identifier,0,AA
tg:lhpr:3481,Prenten,7e2fad21-78ef-588f-a055-f47542a37e3f,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7e2fad21-78ef-588f-a055-f47542a37e3f,repository numbers,object identifier,0,AA
tg:lhpr:9126,Prenten,07bf6600-1501-5756-a71f-2a8df3eada7a,Letterenhuis,https://data.letterenhuis.be/ark:/24970/07bf6600-1501-5756-a71f-2a8df3eada7a,repository numbers,object identifier,0,AA
tg:lhpr:1351,Prenten,2fc5b956-4f27-5a59-bfeb-b70774ec9d67,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2fc5b956-4f27-5a59-bfeb-b70774ec9d67,repository numbers,object identifier,0,AA
tg:lhpr:11245,Prenten,f625fed7-4d78-5663-9971-367d3bf0db76,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f625fed7-4d78-5663-9971-367d3bf0db76,repository numbers,object identifier,0,AA
tg:lhpr:2496,Prenten,e5fcb763-2812-5bfd-bec0-ccb996467db6,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e5fcb763-2812-5bfd-bec0-ccb996467db6,repository numbers,object identifier,0,AA
tg:lhpr:2880,Prenten,7f494ab7-62e9-523e-953b-7674b0fd731c,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7f494ab7-62e9-523e-953b-7674b0fd731c,repository numbers,object identifier,0,AA
tg:lhpr:2479,Prenten,285864bb-c687-5dd8-933a-f468a617e6eb,Letterenhuis,https://data.letterenhuis.be/ark:/24970/285864bb-c687-5dd8-933a-f468a617e6eb,repository numbers,object identifier,0,AA
tg:lhpr:4145,Prenten,60d901ba-2aa9-58f1-a234-92985d644d59,Letterenhuis,https://data.letterenhuis.be/ark:/24970/60d901ba-2aa9-58f1-a234-92985d644d59,repository numbers,object identifier,0,AA
tg:lhpr:9262,Prenten,6eeae589-5813-5e5c-b330-e8b1b2f1a409,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6eeae589-5813-5e5c-b330-e8b1b2f1a409,repository numbers,object identifier,0,AA
tg:lhpr:6803,Prenten,e73e1c5a-3920-5861-b62e-4c40247c4f71,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e73e1c5a-3920-5861-b62e-4c40247c4f71,repository numbers,object identifier,0,AA
tg:lhpr:9133,Prenten,7233d6ca-b8f4-5e12-b054-f037865372f5,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7233d6ca-b8f4-5e12-b054-f037865372f5,repository numbers,object identifier,0,AA
tg:lhpr:1554,Prenten,8218098a-5665-598e-b6f4-c0eca798e9eb,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8218098a-5665-598e-b6f4-c0eca798e9eb,repository numbers,object identifier,0,AA
tg:lhpr:2102,Prenten,fa0fa8c7-d68f-5825-b3a6-923dffead566,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fa0fa8c7-d68f-5825-b3a6-923dffead566,repository numbers,object identifier,0,AA
tg:lhpr:2417,Prenten,ad646b6b-b0b1-5348-9ccd-8071adc54b13,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ad646b6b-b0b1-5348-9ccd-8071adc54b13,repository numbers,object identifier,0,AA
tg:lhpr:3178,Prenten,06a92f6b-70ae-5009-bc99-a8002bb92aed,Letterenhuis,https://data.letterenhuis.be/ark:/24970/06a92f6b-70ae-5009-bc99-a8002bb92aed,repository numbers,object identifier,0,AA
tg:lhpr:1903,Prenten,c61c3d98-b4b9-558c-bff3-d875b64b3ff3,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c61c3d98-b4b9-558c-bff3-d875b64b3ff3,repository numbers,object identifier,0,AA
tg:lhpr:3292,Prenten,98e5b63d-3534-5af9-bc32-0929ef5cdf90,Letterenhuis,https://data.letterenhuis.be/ark:/24970/98e5b63d-3534-5af9-bc32-0929ef5cdf90,repository numbers,object identifier,0,AA
tg:lhpr:2600,Prenten,679e5cef-2337-5cd5-b804-8da5e6e7b680,Letterenhuis,https://data.letterenhuis.be/ark:/24970/679e5cef-2337-5cd5-b804-8da5e6e7b680,repository numbers,object identifier,0,AA
tg:lhpr:8165,Prenten,dc900fd9-050f-5ca0-ad05-2175a2ae8173,Letterenhuis,https://data.letterenhuis.be/ark:/24970/dc900fd9-050f-5ca0-ad05-2175a2ae8173,repository numbers,object identifier,0,AA
tg:lhpr:2323,Prenten,69887039-b047-5c94-84cc-504a3ad46549,Letterenhuis,https://data.letterenhuis.be/ark:/24970/69887039-b047-5c94-84cc-504a3ad46549,repository numbers,object identifier,0,AA
tg:lhpr:10318,Prenten,163660dc-2c72-51d6-8601-762af081e1c0,Letterenhuis,https://data.letterenhuis.be/ark:/24970/163660dc-2c72-51d6-8601-762af081e1c0,repository numbers,object identifier,0,AA
tg:lhpr:1558,Prenten,b47f4024-b4bb-5c21-9a25-2002f3dcdd20,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b47f4024-b4bb-5c21-9a25-2002f3dcdd20,repository numbers,object identifier,0,AA
tg:lhpr:3565,Prenten,13e2e06e-b95a-53df-aae2-38cd1dca678c,Letterenhuis,https://data.letterenhuis.be/ark:/24970/13e2e06e-b95a-53df-aae2-38cd1dca678c,repository numbers,object identifier,0,AA
tg:lhpr:10267,Prenten,9542356b-2c3c-50cd-a2f4-cd031abf3674,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9542356b-2c3c-50cd-a2f4-cd031abf3674,repository numbers,object identifier,0,AA
tg:lhpr:2476,Prenten,be07c720-c02b-50c0-b0c9-15d381365f96,Letterenhuis,https://data.letterenhuis.be/ark:/24970/be07c720-c02b-50c0-b0c9-15d381365f96,repository numbers,object identifier,0,AA
tg:lhpr:1718,Prenten,61d1a5a3-ba2a-50c9-9546-fb0d91697de2,Letterenhuis,https://data.letterenhuis.be/ark:/24970/61d1a5a3-ba2a-50c9-9546-fb0d91697de2,repository numbers,object identifier,0,AA
tg:lhpr:8169,Prenten,0f07f0d6-c42c-5831-a9a2-e98ce8cf8fe4,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0f07f0d6-c42c-5831-a9a2-e98ce8cf8fe4,repository numbers,object identifier,0,AA
tg:lhpr:1467,Prenten,04a44421-c371-5bff-ab03-fdfa6ca172f4,Letterenhuis,https://data.letterenhuis.be/ark:/24970/04a44421-c371-5bff-ab03-fdfa6ca172f4,repository numbers,object identifier,0,AA
tg:lhpr:2877,Prenten,e85c88d3-ba74-5510-a01f-673b1357d61e,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e85c88d3-ba74-5510-a01f-673b1357d61e,repository numbers,object identifier,0,AA
tg:lhpr:9554,Prenten,3060c713-a580-51ea-8c5a-1ad0060b9c61,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3060c713-a580-51ea-8c5a-1ad0060b9c61,repository numbers,object identifier,0,AA
tg:lhpr:2230,Prenten,05862d52-d08d-52ad-8ac0-b892704b4b8b,Letterenhuis,https://data.letterenhuis.be/ark:/24970/05862d52-d08d-52ad-8ac0-b892704b4b8b,repository numbers,object identifier,0,AA
tg:lhpr:5582,Prenten,4b18b7a3-d900-5f2a-a219-e405b05134c2,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4b18b7a3-d900-5f2a-a219-e405b05134c2,repository numbers,object identifier,0,AA
tg:lhpr:2178,Prenten,d6005192-690c-5ec6-bb5b-ddc8d812c19c,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d6005192-690c-5ec6-bb5b-ddc8d812c19c,repository numbers,object identifier,0,AA
tg:lhpr:9299,Prenten,0b113d41-871e-5060-8943-303201dd20b9,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0b113d41-871e-5060-8943-303201dd20b9,repository numbers,object identifier,0,AA
tg:lhpr:3179,Prenten,2dbb4bec-a6b9-53ae-a775-e59cdc961d76,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2dbb4bec-a6b9-53ae-a775-e59cdc961d76,repository numbers,object identifier,0,AA
tg:lhpr:10303,Prenten,ebbbe1a8-11ad-570d-94a0-db2ef1591fbe,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ebbbe1a8-11ad-570d-94a0-db2ef1591fbe,repository numbers,object identifier,0,AA
tg:lhpr:2050,Prenten,02f0f343-3a2f-5719-89a4-9a046c90abd7,Letterenhuis,https://data.letterenhuis.be/ark:/24970/02f0f343-3a2f-5719-89a4-9a046c90abd7,repository numbers,object identifier,0,AA
tg:lhpr:10315,Prenten,496de063-7bbd-5f70-aec8-42a6db1e8462,Letterenhuis,https://data.letterenhuis.be/ark:/24970/496de063-7bbd-5f70-aec8-42a6db1e8462,repository numbers,object identifier,0,AA
tg:lhpr:188,Prenten,3ee49449-19b7-5cb5-bed9-1213147cf945,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3ee49449-19b7-5cb5-bed9-1213147cf945,repository numbers,object identifier,0,AA
tg:lhpr:6802,Prenten,6962a48a-7030-5bd5-b45e-97390f8cd390,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6962a48a-7030-5bd5-b45e-97390f8cd390,repository numbers,object identifier,0,AA
tg:lhpr:2325,Prenten,d5fd3bb5-e152-5670-8f97-47a218cf6868,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d5fd3bb5-e152-5670-8f97-47a218cf6868,repository numbers,object identifier,0,AA
tg:lhpr:5233,Prenten,5bce338b-e1b8-552f-819a-a96639a3a036,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5bce338b-e1b8-552f-819a-a96639a3a036,repository numbers,object identifier,0,AA
tg:lhpr:2734,Prenten,2e01f012-11cb-590f-a7b8-173c24c724dd,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2e01f012-11cb-590f-a7b8-173c24c724dd,repository numbers,object identifier,0,AA
tg:lhpr:1724,Prenten,3734c70d-183f-5acb-b7d5-b0f1b62436fc,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3734c70d-183f-5acb-b7d5-b0f1b62436fc,repository numbers,object identifier,0,AA
tg:lhpr:2299,Prenten,2e8d2973-71c3-5f81-8ef3-623870cf87d3,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2e8d2973-71c3-5f81-8ef3-623870cf87d3,repository numbers,object identifier,0,AA
tg:lhpr:1460,Prenten,7e4cb60b-2b24-5d04-be2a-0e3b3683048d,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7e4cb60b-2b24-5d04-be2a-0e3b3683048d,repository numbers,object identifier,0,AA
tg:lhpr:6805,Prenten,cfad53a5-4e73-57d0-b826-732fa0d0ea8e,Letterenhuis,https://data.letterenhuis.be/ark:/24970/cfad53a5-4e73-57d0-b826-732fa0d0ea8e,repository numbers,object identifier,0,AA
tg:lhpr:2515,Prenten,2ea0edb2-c134-557f-b86f-857a2d2ba2d8,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2ea0edb2-c134-557f-b86f-857a2d2ba2d8,repository numbers,object identifier,0,AA
tg:lhpr:1552,Prenten,285b7fb1-2fe6-5384-a9a7-a475498a76cf,Letterenhuis,https://data.letterenhuis.be/ark:/24970/285b7fb1-2fe6-5384-a9a7-a475498a76cf,repository numbers,object identifier,0,AA
tg:lhpr:10345,Prenten,ddb7a230-c7b2-50af-8856-f5108772f509,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ddb7a230-c7b2-50af-8856-f5108772f509,repository numbers,object identifier,0,AA
tg:lhpr:1728,Prenten,801a26b8-ec2b-52c9-84e1-4432f988604f,Letterenhuis,https://data.letterenhuis.be/ark:/24970/801a26b8-ec2b-52c9-84e1-4432f988604f,repository numbers,object identifier,0,AA
tg:lhpr:5696,Prenten,184d321c-5d21-5f51-a69e-9e002064bb9d,Letterenhuis,https://data.letterenhuis.be/ark:/24970/184d321c-5d21-5f51-a69e-9e002064bb9d,repository numbers,object identifier,0,AA
tg:lhpr:2446,Prenten,978e6e31-6e47-5079-96ad-f06bd9279074,Letterenhuis,https://data.letterenhuis.be/ark:/24970/978e6e31-6e47-5079-96ad-f06bd9279074,repository numbers,object identifier,0,AA
tg:lhpr:2597,Prenten,2ab5955c-4788-5021-aeeb-8dc0596c5028,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2ab5955c-4788-5021-aeeb-8dc0596c5028,repository numbers,object identifier,0,AA
tg:lhpr:4290,Prenten,b52d2424-fcc1-5316-b890-6cb597b258b8,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b52d2424-fcc1-5316-b890-6cb597b258b8,repository numbers,object identifier,0,AA
tg:lhpr:2190,Prenten,847f41d1-af26-515f-acf7-320c95604180,Letterenhuis,https://data.letterenhuis.be/ark:/24970/847f41d1-af26-515f-acf7-320c95604180,repository numbers,object identifier,0,AA
tg:lhpr:1495,Prenten,7497c141-af95-5946-9c8e-fc067bb55eb0,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7497c141-af95-5946-9c8e-fc067bb55eb0,repository numbers,object identifier,0,AA
tg:lhpr:2493,Prenten,4e3fdcb5-0099-52ab-879a-571ce9749144,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4e3fdcb5-0099-52ab-879a-571ce9749144,repository numbers,object identifier,0,AA
tg:lhpr:2610,Prenten,caa4ce3f-639a-5aab-8f69-697e9f89c13b,Letterenhuis,https://data.letterenhuis.be/ark:/24970/caa4ce3f-639a-5aab-8f69-697e9f89c13b,repository numbers,object identifier,0,AA
tg:lhpr:2240,Prenten,ee359dfe-6794-5eeb-bd6b-2812aef5c916,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ee359dfe-6794-5eeb-bd6b-2812aef5c916,repository numbers,object identifier,0,AA
tg:lhpr:2217,Prenten,c5cf7841-1659-5c53-b7a1-b21bff722ada,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c5cf7841-1659-5c53-b7a1-b21bff722ada,repository numbers,object identifier,0,AA
tg:lhpr:2216,Prenten,ff1d5870-b01d-5f2f-bc4d-8cfbcc26571a,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ff1d5870-b01d-5f2f-bc4d-8cfbcc26571a,repository numbers,object identifier,0,AA
tg:lhpr:2492,Prenten,52198427-b5aa-59d0-9867-d97bccfe23a6,Letterenhuis,https://data.letterenhuis.be/ark:/24970/52198427-b5aa-59d0-9867-d97bccfe23a6,repository numbers,object identifier,0,AA
tg:lhpr:2484,Prenten,51f4ac50-50c5-5992-90b8-d95c826afc38,Letterenhuis,https://data.letterenhuis.be/ark:/24970/51f4ac50-50c5-5992-90b8-d95c826afc38,repository numbers,object identifier,0,AA
tg:lhpr:2650,Prenten,0f57c6e5-137e-5400-bece-5becdebf5996,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0f57c6e5-137e-5400-bece-5becdebf5996,repository numbers,object identifier,0,AA
tg:lhpr:10344,Prenten,6c691d5e-5663-5421-b6e5-e704218f0b76,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6c691d5e-5663-5421-b6e5-e704218f0b76,repository numbers,object identifier,0,AA
tg:lhpr:6804,Prenten,fcbd3d32-bdb4-5b8a-bf5d-0418d124bd19,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fcbd3d32-bdb4-5b8a-bf5d-0418d124bd19,repository numbers,object identifier,0,AA
