ResourceID,brocade.id,card,order,source_field,Material Records
575b6f57-e9a6-565f-95d2-dc91d2315303,tg:lhpr:2761,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""59f615f3-b1a3-5be8-886f-f455e26f156e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""762f81b1-7cbc-43de-97b1-667e10257091"", ""inverseOntologyProperty"": """"}]"
86df218b-3efb-5217-89bf-57bc1b86a048,tg:lhpr:9300,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""c31cf0fb-25b4-5b6e-a326-8e70c930458b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c1bf5cc8-a3fa-4894-b14b-543b57202d81"", ""inverseOntologyProperty"": """"}]"
86df218b-3efb-5217-89bf-57bc1b86a048,tg:lhpr:9300,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""07bd27a2-13fd-5ff2-be67-61e6a05502f7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c0183ee2-20d2-45a5-8f4c-17ecb43fd2cc"", ""inverseOntologyProperty"": """"}]"
86df218b-3efb-5217-89bf-57bc1b86a048,tg:lhpr:9300,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""b8816ae6-9c3a-56e4-85ab-d42bd73e51f6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2388b67e-10f3-4209-9fa6-a934114c792c"", ""inverseOntologyProperty"": """"}]"
86df218b-3efb-5217-89bf-57bc1b86a048,tg:lhpr:9300,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""0f51fda1-a77d-5260-bec7-5c32a96cb2b4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2bbc2312-10af-45c5-8155-26e63c8096e2"", ""inverseOntologyProperty"": """"}]"
86df218b-3efb-5217-89bf-57bc1b86a048,tg:lhpr:9300,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""154abd28-c444-5579-a84d-67704ed595e9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6a86ccc3-504f-44dc-91f7-ba698c5ec4ce"", ""inverseOntologyProperty"": """"}]"
33c08e2f-6e85-5674-a301-0b182c989669,tg:lhpr:9642,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""3e77f9ae-ddaa-583a-b85b-2a7d587b1df0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e022fd6c-b24f-473e-a33e-8005382e2d83"", ""inverseOntologyProperty"": """"}]"
33c08e2f-6e85-5674-a301-0b182c989669,tg:lhpr:9642,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""c372bcdd-116b-5c6d-a4a6-4dc553865b05"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e7d12aba-dcae-4438-98b2-e746a61c08dc"", ""inverseOntologyProperty"": """"}]"
784a6994-54bc-584a-87d4-2cdea914c75b,tg:lhpr:2262,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""d2fc457d-bdb3-5d1d-868b-77635d7d98a6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7032800b-0fca-4bb8-8c36-e1a1c721c806"", ""inverseOntologyProperty"": """"}]"
784a6994-54bc-584a-87d4-2cdea914c75b,tg:lhpr:2262,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""4a7cb1fe-3c00-51e8-9278-33901a279f3e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c4f43735-6c00-4099-830b-1add9631bff8"", ""inverseOntologyProperty"": """"}]"
87f82c4e-1046-5c9d-9133-da4cf882b94f,tg:lhpr:3541,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""8918edba-1cfd-5a0a-9d0f-e4fbf7e15308"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0d596ac7-1fa8-4af0-a595-0a7c09f63153"", ""inverseOntologyProperty"": """"}]"
87f82c4e-1046-5c9d-9133-da4cf882b94f,tg:lhpr:3541,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""1a7e55cd-2be3-5005-8650-241517ea14de"", ""ontologyProperty"": """", ""resourceXresourceId"": ""aeb743d6-f267-42a4-bda1-cadb4b49e7eb"", ""inverseOntologyProperty"": """"}]"
7b6020e0-ecc5-5198-858b-56b57128ddea,tg:lhpr:10296,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""6c82c52c-9543-57ff-aa71-cd758f5c701c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2ba355ad-26dc-4699-8d9b-6859ec1088cd"", ""inverseOntologyProperty"": """"}]"
7b6020e0-ecc5-5198-858b-56b57128ddea,tg:lhpr:10296,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""dcf1e405-a74d-53b2-87ec-516a5a5c04a1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""55fd0027-7646-42ae-a610-b6c786e09160"", ""inverseOntologyProperty"": """"}]"
bcba5933-f293-571c-83b6-291b429a6229,tg:lhpr:8136,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""036ea36b-a741-5327-810d-d6b75d6d7b23"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d6828427-b046-45ba-b6cb-1d08419c2c51"", ""inverseOntologyProperty"": """"}]"
bcba5933-f293-571c-83b6-291b429a6229,tg:lhpr:8136,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""b25ad62e-19f4-572b-8194-6e3b37b0b699"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c7290349-dfc3-456c-afa9-72fbd3e34651"", ""inverseOntologyProperty"": """"}]"
02c18db7-2c9c-5a65-9396-82d4bd76e8ff,tg:lhpr:2184,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""7d89982d-0ea8-5dab-bd8f-3702e599f028"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d894cc83-4e3b-4742-8b59-f228d61cb59e"", ""inverseOntologyProperty"": """"}]"
02c18db7-2c9c-5a65-9396-82d4bd76e8ff,tg:lhpr:2184,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""17381590-bcd1-52ec-982a-0e1e174de782"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f010bbff-703e-4ba7-a33f-72a548c13381"", ""inverseOntologyProperty"": """"}]"
77130146-fd38-5f78-b70c-c9097630c6fa,tg:lhpr:2741,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""a1421c55-9a0a-5b74-ab8a-a0b52838414b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""40358277-9e57-4fff-8288-1bc3c94edcd9"", ""inverseOntologyProperty"": """"}]"
77130146-fd38-5f78-b70c-c9097630c6fa,tg:lhpr:2741,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""4c65af97-b69f-5c2d-844e-f9091fdca802"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1bbc4101-477a-44eb-8cd3-f99ea357b624"", ""inverseOntologyProperty"": """"}]"
77130146-fd38-5f78-b70c-c9097630c6fa,tg:lhpr:2741,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""a1da1a60-05db-5f56-970c-885098ee7c6c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b879f19e-5ee1-4697-9779-533555d0bba1"", ""inverseOntologyProperty"": """"}]"
77130146-fd38-5f78-b70c-c9097630c6fa,tg:lhpr:2741,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""031be3f0-227c-5452-861a-3e6d68367945"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d3970519-245d-49d2-a259-9b761cd43cf4"", ""inverseOntologyProperty"": """"}]"
77130146-fd38-5f78-b70c-c9097630c6fa,tg:lhpr:2741,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""1d42d45b-d645-50b0-becc-143a7a2e3d33"", ""ontologyProperty"": """", ""resourceXresourceId"": ""75f45a95-6eef-4dbe-82da-cee877beec0d"", ""inverseOntologyProperty"": """"}]"
0b47a514-ae89-5881-a647-a2bff1209e0b,tg:lhpr:3279,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""23965c2c-f28f-5d24-af22-a7cef5c1caa2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9be966c2-f283-4032-b795-d9bfb96f1e34"", ""inverseOntologyProperty"": """"}]"
0b47a514-ae89-5881-a647-a2bff1209e0b,tg:lhpr:3279,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""2a25571e-94bf-5d5b-882c-6add542e505e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7db59c72-dc04-4b7b-a6f7-70b3854b0391"", ""inverseOntologyProperty"": """"}]"
3563281f-1a79-55e2-81b8-50b8d9371d13,tg:lhpr:4292,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""72241463-76c6-5e83-9424-97107c09c365"", ""ontologyProperty"": """", ""resourceXresourceId"": ""53742ff5-d1e3-4812-9c16-df4bcb601591"", ""inverseOntologyProperty"": """"}]"
3563281f-1a79-55e2-81b8-50b8d9371d13,tg:lhpr:4292,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""e5cbee76-9e8d-562f-ab28-f08b4ab43a95"", ""ontologyProperty"": """", ""resourceXresourceId"": ""221954f2-e2f6-4d18-bb5f-43d51e7dea6c"", ""inverseOntologyProperty"": """"}]"
42055d32-7ecb-5acc-a823-84bdbfca04d8,tg:lhpr:1585,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""468de07b-4720-5b6e-8b1d-a4d2982f4ecf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f4c23263-865b-4809-8b21-2d95d5027952"", ""inverseOntologyProperty"": """"}]"
42055d32-7ecb-5acc-a823-84bdbfca04d8,tg:lhpr:1585,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""4aef9fcc-4ec3-50db-a661-8795c391bbc1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3e4b3971-f9c3-46aa-9e3a-8ba32353ad9b"", ""inverseOntologyProperty"": """"}]"
679cda99-6c1b-5e7e-b34b-12458a4dd429,tg:lhpr:5694,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""cc4f22db-177b-514e-8ddf-6d69a1390852"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e733e429-b9f2-42f2-a31f-50bb72da32d6"", ""inverseOntologyProperty"": """"}]"
679cda99-6c1b-5e7e-b34b-12458a4dd429,tg:lhpr:5694,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""4d3d2496-cd2f-5721-ae39-f43100a74af9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0f85c29b-e84f-4f6b-92ce-cc7eb39e4d2f"", ""inverseOntologyProperty"": """"}]"
9a47eea4-d105-5255-a7f8-09e0c9e45808,tg:lhpr:2805,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""8ea4b7c9-23ff-5c67-90a2-d208b958e795"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3e4731de-c7fe-48f8-b153-63121d672056"", ""inverseOntologyProperty"": """"}]"
9a47eea4-d105-5255-a7f8-09e0c9e45808,tg:lhpr:2805,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""bc9dce92-bbe7-518f-8152-4a286ea6a7ae"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f26f4840-8b95-4700-af6d-4fe70c975b2c"", ""inverseOntologyProperty"": """"}]"
80811a36-b06b-58bc-9bc2-b0c081b95b7f,tg:lhpr:2296,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""9226a92d-838b-53d2-b2ed-c88f893bc274"", ""ontologyProperty"": """", ""resourceXresourceId"": ""aeff8c84-e1a5-4247-a93b-d958843094c1"", ""inverseOntologyProperty"": """"}]"
80811a36-b06b-58bc-9bc2-b0c081b95b7f,tg:lhpr:2296,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""aa3bb6c1-6a39-5d81-87f1-080ab597011b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""303276ae-ba8e-4723-b440-4f6f17edce93"", ""inverseOntologyProperty"": """"}]"
363ff04d-797c-523d-8370-04ba3e08d460,tg:lhpr:2828,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""927ba322-e3e9-5920-85be-deed3df91870"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3e6bf5d7-3522-4ce6-9471-025983d87692"", ""inverseOntologyProperty"": """"}]"
363ff04d-797c-523d-8370-04ba3e08d460,tg:lhpr:2828,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""47118561-34b2-527a-9c20-0f3e6bb76a82"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b4fa02ab-162e-4dd2-9def-883ef15eda05"", ""inverseOntologyProperty"": """"}]"
bb5cfb9b-d309-53ca-991a-1f6e23a558fe,tg:lhpr:2982,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""0fef2305-a0f1-5352-910a-4254bb3e28f0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2d4e8c71-20bb-4067-92f1-d8a6829196fb"", ""inverseOntologyProperty"": """"}]"
bb5cfb9b-d309-53ca-991a-1f6e23a558fe,tg:lhpr:2982,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""0c4d2680-a523-5345-9c50-c276675fe9e7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ece542b8-3c2d-4510-bc87-b0ec1aaa2e1f"", ""inverseOntologyProperty"": """"}]"
a98b9ea3-f562-527d-9a19-13adaf60b1b8,tg:lhpr:4293,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""4526f0e6-46a3-5ddf-9d52-873db14b7070"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b5462389-3ff0-49a0-8597-db557631af4b"", ""inverseOntologyProperty"": """"}]"
a98b9ea3-f562-527d-9a19-13adaf60b1b8,tg:lhpr:4293,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""5d014347-396b-5384-95fc-7c490c2a35ba"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b448aca1-cae0-43d7-a7fa-ce54d93d4b8b"", ""inverseOntologyProperty"": """"}]"
aea75451-56ff-528a-b29b-45241e69ebdd,tg:lhpr:3782,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""bdfcb82a-65bb-5566-b1bd-6d802b06a871"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4b717390-9d75-498e-9cf5-07e1d11b0835"", ""inverseOntologyProperty"": """"}]"
aea75451-56ff-528a-b29b-45241e69ebdd,tg:lhpr:3782,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""a83c0ef1-86c7-56f5-8288-f5c6119b36f6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3224732f-d5e8-4ff9-8846-92f47211d238"", ""inverseOntologyProperty"": """"}]"
80de0d1e-0cda-5ffa-9964-ba4096a01468,tg:lhpr:3281,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""9721e2b9-5c50-5fbb-86e6-26161b9a73c7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1113a93c-e41b-4519-b4dc-9dbf91b57cd3"", ""inverseOntologyProperty"": """"}]"
80de0d1e-0cda-5ffa-9964-ba4096a01468,tg:lhpr:3281,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""c2f7434f-cea6-57e7-b10f-64df8ef20887"", ""ontologyProperty"": """", ""resourceXresourceId"": ""346cb73f-6922-42b4-8fc1-eeae77b567dd"", ""inverseOntologyProperty"": """"}]"
80de0d1e-0cda-5ffa-9964-ba4096a01468,tg:lhpr:3281,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""9b1e8106-659e-5ec5-bfd0-d87231d4949f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""13fa6a14-7626-489a-9710-7d20efee593e"", ""inverseOntologyProperty"": """"}]"
80de0d1e-0cda-5ffa-9964-ba4096a01468,tg:lhpr:3281,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""ff8ef8f3-f4a7-5b37-b309-5f4318bc7ed1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8b034312-acff-4993-b96d-0f918fb7dd07"", ""inverseOntologyProperty"": """"}]"
65a0cb33-cebc-549c-a007-70faa6553b0d,tg:lhpr:2490,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""4fd0d00d-0592-52f1-b77b-38a1ef01767b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b778dab8-ba2e-445d-9186-8c4c597635f6"", ""inverseOntologyProperty"": """"}]"
65a0cb33-cebc-549c-a007-70faa6553b0d,tg:lhpr:2490,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""d9f32a9f-7f03-59d8-9766-6f3498e83c8b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""738ebf9a-a25f-472e-bbe8-f36b7b757950"", ""inverseOntologyProperty"": """"}]"
65a0cb33-cebc-549c-a007-70faa6553b0d,tg:lhpr:2490,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""9788a985-6bf4-59e5-b382-4c6839b7b444"", ""ontologyProperty"": """", ""resourceXresourceId"": ""54a53cb2-6686-4b83-add8-92e9db2b91dd"", ""inverseOntologyProperty"": """"}]"
4644c385-d623-54be-8447-4fd11e5c1335,tg:lhpr:4401,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""0399ac82-a092-51a7-80e0-1f27ec89e4fe"", ""ontologyProperty"": """", ""resourceXresourceId"": ""67c09dec-988d-41b8-85d2-4655f4606aad"", ""inverseOntologyProperty"": """"}]"
4644c385-d623-54be-8447-4fd11e5c1335,tg:lhpr:4401,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""64e4e16e-9a3a-5973-977e-e1ea5b71d923"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5b0eb105-4011-432a-902d-8fb375422db0"", ""inverseOntologyProperty"": """"}]"
4e2dcc9d-8d1b-5eae-8a27-d227f1cd18eb,tg:lhpr:2756,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""645dce8f-eeee-524f-bd16-72d94c884241"", ""ontologyProperty"": """", ""resourceXresourceId"": ""59d962d9-8e3f-4932-a2f0-474db50a04c1"", ""inverseOntologyProperty"": """"}]"
4e2dcc9d-8d1b-5eae-8a27-d227f1cd18eb,tg:lhpr:2756,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""a3e07a9f-e17f-517b-9946-84a0951ed487"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d683857f-476b-4ae6-9754-7ba4143f8702"", ""inverseOntologyProperty"": """"}]"
4e2dcc9d-8d1b-5eae-8a27-d227f1cd18eb,tg:lhpr:2756,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""e971f433-0d5a-59fb-80e2-f68a4a0227b1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""93f4a72c-aa2e-4a7a-bfcf-19d4e1997d6e"", ""inverseOntologyProperty"": """"}]"
1187a265-8a8c-5566-b13c-dd45755f42e2,tg:lhpr:10297,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""6688c62d-d34f-5e32-921c-f9d4766f1b89"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ded4c033-6b9d-40c2-8857-ed22ab2c2ddc"", ""inverseOntologyProperty"": """"}]"
1187a265-8a8c-5566-b13c-dd45755f42e2,tg:lhpr:10297,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""e7b10824-ce44-58c7-ab0b-a8e1a3a012a5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d9f1f848-c2ed-446b-843e-4f9c6c9401ac"", ""inverseOntologyProperty"": """"}]"
1187a265-8a8c-5566-b13c-dd45755f42e2,tg:lhpr:10297,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""b8e6446a-1aa1-507b-927f-5c80b20e93ee"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8ffa4f72-de1a-4947-8b2d-f3a3cc22b613"", ""inverseOntologyProperty"": """"}]"
1187a265-8a8c-5566-b13c-dd45755f42e2,tg:lhpr:10297,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""e6d6501b-5a47-53d1-8eeb-4b60fafff683"", ""ontologyProperty"": """", ""resourceXresourceId"": ""541d5ca9-4b9a-47f1-a172-7abb9b4a327c"", ""inverseOntologyProperty"": """"}]"
1187a265-8a8c-5566-b13c-dd45755f42e2,tg:lhpr:10297,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""e370ea46-fecf-5f4b-b724-b77755a78c0c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""055b9259-4d74-491b-ac13-09ddc5870ef8"", ""inverseOntologyProperty"": """"}]"
333d4b43-0a41-5b5c-9079-05a0f1b1d71f,tg:lhpr:4456,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""e69511ae-29ed-572c-a2c1-3ae3d0684219"", ""ontologyProperty"": """", ""resourceXresourceId"": ""db94f802-33a2-4268-8c5a-732b7d89a3ea"", ""inverseOntologyProperty"": """"}]"
333d4b43-0a41-5b5c-9079-05a0f1b1d71f,tg:lhpr:4456,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""8ca564f1-9891-581c-8438-a95a151e3d9a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7e146a43-9cd7-4133-a621-1ec20cda5cb0"", ""inverseOntologyProperty"": """"}]"
422cbda1-5180-5412-9fe9-1c33714809fd,tg:lhpr:2776,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""1797eba2-1a13-59b6-9d95-de094a631253"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6aa9d3d6-1642-483b-be2d-780a00d87715"", ""inverseOntologyProperty"": """"}]"
422cbda1-5180-5412-9fe9-1c33714809fd,tg:lhpr:2776,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""166c85e5-734d-504b-b7a5-e7f450482a9e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f80f4c9c-15ea-4159-9f18-258bf532250c"", ""inverseOntologyProperty"": """"}]"
47205cb0-793f-583c-a9d9-a60f9b2a0e0a,tg:lhpr:2326,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""bec814e6-4452-555a-8060-37d6d7474d09"", ""ontologyProperty"": """", ""resourceXresourceId"": ""384dae1d-43c8-427d-924f-cfaf0d400707"", ""inverseOntologyProperty"": """"}]"
47205cb0-793f-583c-a9d9-a60f9b2a0e0a,tg:lhpr:2326,MaterialRecords,1,brocade.material_uuids,"[{""resourceId"": ""39dd4dd4-f2e9-54de-a419-d69448d31270"", ""ontologyProperty"": """", ""resourceXresourceId"": ""61d6c7a1-5776-4fcf-8011-69822091a235"", ""inverseOntologyProperty"": """"}]"
