ResourceID,brocade.id,card,order,archiefstuknummer,title,volgnummer,note
3ca4d00d-5c92-59f3-9477-f4c4fbdd479d,tg:rubgr:2332_#1,e22_OtherIdentifiers,1,AFG_077_016,,,
3ca4d00d-5c92-59f3-9477-f4c4fbdd479d,tg:rubgr:2332_#1,e22_OtherIdentifiers,1,,AFG_077_016,,
e517c8de-074d-5f55-b5e5-6ccec95216d7,tg:rubgr:588_#1,e22_OtherIdentifiers,1,AFG_012_002,,,
e517c8de-074d-5f55-b5e5-6ccec95216d7,tg:rubgr:588_#1,e22_OtherIdentifiers,1,,AFG_012_002,,
b25d4e85-6747-5f6f-8f12-bbf70f53a0cf,tg:rubgr:1058_#1,e22_OtherIdentifiers,1,AFG_023_006,,,
b25d4e85-6747-5f6f-8f12-bbf70f53a0cf,tg:rubgr:1058_#1,e22_OtherIdentifiers,1,,AFG_023_006,,
5ec694bf-b2bd-5275-b93f-7a3ea9a2f480,tg:rubgr:4143_#1,e22_OtherIdentifiers,1,AFG_109_023,,,
5ec694bf-b2bd-5275-b93f-7a3ea9a2f480,tg:rubgr:4143_#1,e22_OtherIdentifiers,1,,AFG_109_023,,
94d13175-0239-556d-b9a7-7229fc5ce63a,tg:rubgr:1765_#1,e22_OtherIdentifiers,1,AFG_046_068,,,
94d13175-0239-556d-b9a7-7229fc5ce63a,tg:rubgr:1765_#1,e22_OtherIdentifiers,1,,AFG_046_068,,
f54b955d-f3e6-5468-b866-8145df3a9143,tg:rubgr:3115_#1,e22_OtherIdentifiers,1,AFG_090_035,,,
f54b955d-f3e6-5468-b866-8145df3a9143,tg:rubgr:3115_#1,e22_OtherIdentifiers,1,,AFG_090_035,,
0ff6c2f1-2384-59f3-b8a4-f86b7adce6c8,tg:rubgr:4153_#1,e22_OtherIdentifiers,1,AFG_109_033,,,
0ff6c2f1-2384-59f3-b8a4-f86b7adce6c8,tg:rubgr:4153_#1,e22_OtherIdentifiers,1,,AFG_109_033,,
a964cc8c-b93b-5c62-804f-cbd42ad89a14,tg:rubgr:1775_#1,e22_OtherIdentifiers,1,AFG_046_078,,,
a964cc8c-b93b-5c62-804f-cbd42ad89a14,tg:rubgr:1775_#1,e22_OtherIdentifiers,1,,AFG_046_078,,
95947417-9a4b-5439-8a4a-92970a63a8e3,tg:rubgr:2769_#1,e22_OtherIdentifiers,1,AFG_086_027,,,
95947417-9a4b-5439-8a4a-92970a63a8e3,tg:rubgr:2769_#1,e22_OtherIdentifiers,1,,AFG_086_027,,
d336da52-b59d-57ac-91bd-49789599deec,tg:rubgr:3263_#1,e22_OtherIdentifiers,1,AFG_091_067,,,
d336da52-b59d-57ac-91bd-49789599deec,tg:rubgr:3263_#1,e22_OtherIdentifiers,1,,AFG_091_067,,
a4fea23d-ee3a-5c6d-ab2a-e22da7720b43,tg:rubgr:1403_#1,e22_OtherIdentifiers,1,AFG_038_009,,,
a4fea23d-ee3a-5c6d-ab2a-e22da7720b43,tg:rubgr:1403_#1,e22_OtherIdentifiers,1,,AFG_038_009,,
16ed7c03-a75c-54af-99a8-d38e88088caf,tg:rubgr:932_#1,e22_OtherIdentifiers,1,AFG_021_016,,,
16ed7c03-a75c-54af-99a8-d38e88088caf,tg:rubgr:932_#1,e22_OtherIdentifiers,1,,AFG_021_016,,
ff61860a-518e-564c-aff2-e065b3f932fe,tg:rubgr:1413_#1,e22_OtherIdentifiers,1,AFG_038_019,,,
ff61860a-518e-564c-aff2-e065b3f932fe,tg:rubgr:1413_#1,e22_OtherIdentifiers,1,,AFG_038_019,,
f424dd96-ffea-5270-9f07-ce2abee2f6c0,tg:rubgr:2779_#1,e22_OtherIdentifiers,1,AFG_086_037,,,
f424dd96-ffea-5270-9f07-ce2abee2f6c0,tg:rubgr:2779_#1,e22_OtherIdentifiers,1,,AFG_086_037,,
b4a520ca-b4ae-5cb4-9b00-fb8dca3cb7b7,tg:rubgr:3273_#1,e22_OtherIdentifiers,1,AFG_092_003,,,
b4a520ca-b4ae-5cb4-9b00-fb8dca3cb7b7,tg:rubgr:3273_#1,e22_OtherIdentifiers,1,,AFG_092_003,,
93c6ced4-b01c-569a-b7e1-583239c2b4a4,tg:rubgr:922_#1,e22_OtherIdentifiers,1,AFG_021_006,,,
93c6ced4-b01c-569a-b7e1-583239c2b4a4,tg:rubgr:922_#1,e22_OtherIdentifiers,1,,AFG_021_006,,
7657ac62-b058-58e7-a4d1-176de705c497,tg:rubgr:786_#1,e22_OtherIdentifiers,1,AFG_017_079,,,
7657ac62-b058-58e7-a4d1-176de705c497,tg:rubgr:786_#1,e22_OtherIdentifiers,1,,AFG_017_079,,
ee3f90f3-84ff-52c3-93ca-eb94a7029c10,tg:rubgr:5002_#1,e22_OtherIdentifiers,1,AFG_137_037,,,
ee3f90f3-84ff-52c3-93ca-eb94a7029c10,tg:rubgr:5002_#1,e22_OtherIdentifiers,1,,AFG_137_037,,
728f2ac3-74a5-5948-8c81-e6c98da37292,tg:rubgr:4508_#1,e22_OtherIdentifiers,1,AFG_115_024,,,
728f2ac3-74a5-5948-8c81-e6c98da37292,tg:rubgr:4508_#1,e22_OtherIdentifiers,1,,AFG_115_024,,
b0ecc133-43af-5dcb-8f76-d7f9abcda942,tg:rubgr:796_#1,e22_OtherIdentifiers,1,AFG_017_089,,,
b0ecc133-43af-5dcb-8f76-d7f9abcda942,tg:rubgr:796_#1,e22_OtherIdentifiers,1,,AFG_017_089,,
2ab7a383-e73b-5820-96f1-ec28868b7436,tg:rubgr:1246_#1,e22_OtherIdentifiers,1,AFG_030_010,,,
2ab7a383-e73b-5820-96f1-ec28868b7436,tg:rubgr:1246_#1,e22_OtherIdentifiers,1,,AFG_030_010,,
09824b06-de58-595e-b931-2fbbfe917be6,tg:rubgr:4460_#1,e22_OtherIdentifiers,1,AFG_113_024,,,
09824b06-de58-595e-b931-2fbbfe917be6,tg:rubgr:4460_#1,e22_OtherIdentifiers,1,,AFG_113_024,,
f14531f9-e18b-5284-9342-16ebcb7fe858,tg:rubgr:3426_#1,e22_OtherIdentifiers,1,AFG_093_089,,,
f14531f9-e18b-5284-9342-16ebcb7fe858,tg:rubgr:3426_#1,e22_OtherIdentifiers,1,,AFG_093_089,,
4be12e63-223a-5ff1-8155-df24fbc0e059,tg:rubgr:5012_#1,e22_OtherIdentifiers,1,AFG_137_047,,,
4be12e63-223a-5ff1-8155-df24fbc0e059,tg:rubgr:5012_#1,e22_OtherIdentifiers,1,,AFG_137_047,,
22ea6edd-a511-5ee4-9d86-dde4398feab5,tg:rubgr:2185_#1,e22_OtherIdentifiers,1,AFG_063_001,,,
22ea6edd-a511-5ee4-9d86-dde4398feab5,tg:rubgr:2185_#1,e22_OtherIdentifiers,1,,AFG_063_001,,
6800b6fe-027e-5320-af4b-a0355ccbe90a,tg:rubgr:2964_#1,e22_OtherIdentifiers,1,AFG_086_222,,,
6800b6fe-027e-5320-af4b-a0355ccbe90a,tg:rubgr:2964_#1,e22_OtherIdentifiers,1,,AFG_086_222,,
78b71cee-df34-5397-9bcb-0e405aa5544a,tg:rubgr:657_#1,e22_OtherIdentifiers,1,AFG_015_014,,,
78b71cee-df34-5397-9bcb-0e405aa5544a,tg:rubgr:657_#1,e22_OtherIdentifiers,1,,AFG_015_014,,
80214c6a-3241-50f9-8aa0-f44918aba2a2,tg:rubgr:1810_#1,e22_OtherIdentifiers,1,AFG_047_001,,,
80214c6a-3241-50f9-8aa0-f44918aba2a2,tg:rubgr:1810_#1,e22_OtherIdentifiers,1,,AFG_047_001,,
cc40ec66-7eeb-52c3-b1aa-2174cb4b9b31,tg:rubgr:459_#1,e22_OtherIdentifiers,1,AFG_009_048,,,
cc40ec66-7eeb-52c3-b1aa-2174cb4b9b31,tg:rubgr:459_#1,e22_OtherIdentifiers,1,,AFG_009_048,,
96e3b630-b36f-53da-90fd-306299b05e92,tg:rubgr:1189_#1,e22_OtherIdentifiers,1,AFG_028_010,,,
96e3b630-b36f-53da-90fd-306299b05e92,tg:rubgr:1189_#1,e22_OtherIdentifiers,1,,AFG_028_010,,
108f0287-de38-5385-8eaf-987ffcca5a1f,tg:rubgr:88_#1,e22_OtherIdentifiers,1,AFG_003_016,,,
108f0287-de38-5385-8eaf-987ffcca5a1f,tg:rubgr:88_#1,e22_OtherIdentifiers,1,,AFG_003_016,,
0b1b8511-f3a7-51ca-b8cd-fcb6e417a819,tg:rubgr:449_#1,e22_OtherIdentifiers,1,AFG_009_038,,,
0b1b8511-f3a7-51ca-b8cd-fcb6e417a819,tg:rubgr:449_#1,e22_OtherIdentifiers,1,,AFG_009_038,,
9ab6aa1c-fb91-5e2d-a438-eac60618d2d9,tg:rubgr:1199_#1,e22_OtherIdentifiers,1,AFG_029_008,,,
9ab6aa1c-fb91-5e2d-a438-eac60618d2d9,tg:rubgr:1199_#1,e22_OtherIdentifiers,1,,AFG_029_008,,
cce9dedd-7d9e-54a5-86aa-89d6dd3b8d51,tg:rubgr:531_#1,e22_OtherIdentifiers,1,AFG_010_046,,,
cce9dedd-7d9e-54a5-86aa-89d6dd3b8d51,tg:rubgr:531_#1,e22_OtherIdentifiers,1,,AFG_010_046,,
48391289-0bd9-572e-900b-aadfc0c4c840,tg:rubgr:98_#1,e22_OtherIdentifiers,1,AFG_003_026,,,
48391289-0bd9-572e-900b-aadfc0c4c840,tg:rubgr:98_#1,e22_OtherIdentifiers,1,,AFG_003_026,,
92ec1b7e-b8df-5497-a8b2-e66f2cc13aa0,tg:rubgr:1978_#1,e22_OtherIdentifiers,1,AFG_055_009,,,
92ec1b7e-b8df-5497-a8b2-e66f2cc13aa0,tg:rubgr:1978_#1,e22_OtherIdentifiers,1,,AFG_055_009,,
051df791-f40f-5a88-a1d4-123a671064b9,tg:rubgr:3681_#1,e22_OtherIdentifiers,1,AFG_097_127,,,
051df791-f40f-5a88-a1d4-123a671064b9,tg:rubgr:3681_#1,e22_OtherIdentifiers,1,,AFG_097_127,,
39f7fbbf-7223-5873-baa2-11a47f413cb1,tg:rubgr:3825_#1,e22_OtherIdentifiers,1,AFG_100_001,,,
39f7fbbf-7223-5873-baa2-11a47f413cb1,tg:rubgr:3825_#1,e22_OtherIdentifiers,1,,AFG_100_001,,
67223816-a73e-56c6-b9e5-251fe08872a4,tg:rubgr:4082_#1,e22_OtherIdentifiers,1,AFG_108_003,,,
67223816-a73e-56c6-b9e5-251fe08872a4,tg:rubgr:4082_#1,e22_OtherIdentifiers,1,,AFG_108_003,,
deca8fb6-9a6b-5e8e-bf8c-d921b6085688,tg:rubgr:4873_#1,e22_OtherIdentifiers,1,AFG_136_001,,,
deca8fb6-9a6b-5e8e-bf8c-d921b6085688,tg:rubgr:4873_#1,e22_OtherIdentifiers,1,,AFG_136_001,,
20eed137-8311-531c-8387-fa104530acb6,tg:rubgr:364_#1,e22_OtherIdentifiers,1,AFG_007_013,,,
20eed137-8311-531c-8387-fa104530acb6,tg:rubgr:364_#1,e22_OtherIdentifiers,1,,AFG_007_013,,
28c2a227-f5f3-5b43-90f7-69a6c503edee,tg:rubgr:4092_#1,e22_OtherIdentifiers,1,AFG_108_013,,,
28c2a227-f5f3-5b43-90f7-69a6c503edee,tg:rubgr:4092_#1,e22_OtherIdentifiers,1,,AFG_108_013,,
b5b6c803-5ea1-52b0-a720-6d78a56997fa,tg:rubgr:4198_#1,e22_OtherIdentifiers,1,AFG_110_009,,,
b5b6c803-5ea1-52b0-a720-6d78a56997fa,tg:rubgr:4198_#1,e22_OtherIdentifiers,1,,AFG_110_009,,
f812665d-5530-5ed9-8c04-bc965a80c96b,tg:rubgr:3847_#1,e22_OtherIdentifiers,1,AFG_100_023,,,
f812665d-5530-5ed9-8c04-bc965a80c96b,tg:rubgr:3847_#1,e22_OtherIdentifiers,1,,AFG_100_023,,
8c9f512a-50d5-511a-9c2e-0ca05d3d6978,tg:rubgr:4801_#1,e22_OtherIdentifiers,1,AFG_132_007,,,
8c9f512a-50d5-511a-9c2e-0ca05d3d6978,tg:rubgr:4801_#1,e22_OtherIdentifiers,1,,AFG_132_007,,
3a8bfe37-07ee-58a4-8ae1-8c77fb2146ac,tg:rubgr:316_#1,e22_OtherIdentifiers,1,AFG_006_030,,,
3a8bfe37-07ee-58a4-8ae1-8c77fb2146ac,tg:rubgr:316_#1,e22_OtherIdentifiers,1,,AFG_006_030,,
3d64da25-6f94-5217-b834-c6246fd297b3,tg:rubgr:4979_#1,e22_OtherIdentifiers,1,AFG_137_014,,,
3d64da25-6f94-5217-b834-c6246fd297b3,tg:rubgr:4979_#1,e22_OtherIdentifiers,1,,AFG_137_014,,
fd306750-0ee4-5eb3-b193-f429e85191e8,tg:rubgr:4811_#1,e22_OtherIdentifiers,1,AFG_133_001,,,
fd306750-0ee4-5eb3-b193-f429e85191e8,tg:rubgr:4811_#1,e22_OtherIdentifiers,1,,AFG_133_001,,
2c5bfb0a-ac94-5dcb-a120-b0aabccb8a8b,tg:rubgr:4969_#1,e22_OtherIdentifiers,1,AFG_137_004,,,
2c5bfb0a-ac94-5dcb-a120-b0aabccb8a8b,tg:rubgr:4969_#1,e22_OtherIdentifiers,1,,AFG_137_004,,
5a89d887-bb58-538b-84fa-c61cea6395ef,tg:rubgr:306_#1,e22_OtherIdentifiers,1,AFG_006_020,,,
5a89d887-bb58-538b-84fa-c61cea6395ef,tg:rubgr:306_#1,e22_OtherIdentifiers,1,,AFG_006_020,,
10229f2b-bc38-5b7b-935b-c42637690a07,tg:rubgr:2281_#1,e22_OtherIdentifiers,1,AFG_071_010,,,
10229f2b-bc38-5b7b-935b-c42637690a07,tg:rubgr:2281_#1,e22_OtherIdentifiers,1,,AFG_071_010,,
a4d69dc7-426c-509d-be82-df066dcff184,tg:rubgr:1872_#1,e22_OtherIdentifiers,1,AFG_050_025,,,
a4d69dc7-426c-509d-be82-df066dcff184,tg:rubgr:1872_#1,e22_OtherIdentifiers,1,,AFG_050_025,,
bb59a95f-9b85-5f09-8537-9b854ada98ef,tg:rubgr:1093_#1,e22_OtherIdentifiers,1,AFG_023_041,,,
bb59a95f-9b85-5f09-8537-9b854ada98ef,tg:rubgr:1093_#1,e22_OtherIdentifiers,1,,AFG_023_041,,
d33f3cd1-e0ac-5ac3-a379-b6ee88d992f5,tg:rubgr:543_#1,e22_OtherIdentifiers,1,AFG_011_002,,,
d33f3cd1-e0ac-5ac3-a379-b6ee88d992f5,tg:rubgr:543_#1,e22_OtherIdentifiers,1,,AFG_011_002,,
d8f090f0-b546-5f88-832b-f0a5dab5e35d,tg:rubgr:1862_#1,e22_OtherIdentifiers,1,AFG_050_015,,,
d8f090f0-b546-5f88-832b-f0a5dab5e35d,tg:rubgr:1862_#1,e22_OtherIdentifiers,1,,AFG_050_015,,
bac215e0-1af8-5cf8-9e29-ee4f88380e81,tg:rubgr:1083_#1,e22_OtherIdentifiers,1,AFG_023_031,,,
bac215e0-1af8-5cf8-9e29-ee4f88380e81,tg:rubgr:1083_#1,e22_OtherIdentifiers,1,,AFG_023_031,,
233fa169-069d-5226-912d-603f96a7537c,tg:rubgr:3595_#1,e22_OtherIdentifiers,1,AFG_097_041,,,
233fa169-069d-5226-912d-603f96a7537c,tg:rubgr:3595_#1,e22_OtherIdentifiers,1,,AFG_097_041,,
85745adb-ea93-5a9b-aeb4-7ed3c4cdc3b9,tg:rubgr:625_#1,e22_OtherIdentifiers,1,AFG_013_028,,,
85745adb-ea93-5a9b-aeb4-7ed3c4cdc3b9,tg:rubgr:625_#1,e22_OtherIdentifiers,1,,AFG_013_028,,
219579a9-887b-5716-97b1-194f581ac6c7,tg:rubgr:2906_#1,e22_OtherIdentifiers,1,AFG_086_164,,,
219579a9-887b-5716-97b1-194f581ac6c7,tg:rubgr:2906_#1,e22_OtherIdentifiers,1,,AFG_086_164,,
b74f7e90-2f51-5f9b-a605-79f1092d755c,tg:rubgr:2916_#1,e22_OtherIdentifiers,1,AFG_086_174,,,
b74f7e90-2f51-5f9b-a605-79f1092d755c,tg:rubgr:2916_#1,e22_OtherIdentifiers,1,,AFG_086_174,,
d7b1099d-dc27-574b-aae4-c6643adcbbfc,tg:rubgr:635_#1,e22_OtherIdentifiers,1,AFG_014_005,,,
d7b1099d-dc27-574b-aae4-c6643adcbbfc,tg:rubgr:635_#1,e22_OtherIdentifiers,1,,AFG_014_005,,
93c66128-b6b4-531b-bbaa-19f9b214f8f7,tg:rubgr:891_#1,e22_OtherIdentifiers,1,AFG_020_004,,,
93c66128-b6b4-531b-bbaa-19f9b214f8f7,tg:rubgr:891_#1,e22_OtherIdentifiers,1,,AFG_020_004,,
5b087a04-857f-537a-a37e-cc3f18f46b22,tg:rubgr:108_#1,e22_OtherIdentifiers,1,AFG_003_036,,,
5b087a04-857f-537a-a37e-cc3f18f46b22,tg:rubgr:108_#1,e22_OtherIdentifiers,1,,AFG_003_036,,
b1de559a-1070-5cd9-bfc4-fb72b33254e6,tg:rubgr:4386_#1,e22_OtherIdentifiers,1,AFG_111_181,,,
b1de559a-1070-5cd9-bfc4-fb72b33254e6,tg:rubgr:4386_#1,e22_OtherIdentifiers,1,,AFG_111_181,,
0586f9fb-1c7a-5aeb-b078-0dde5cc751c6,tg:rubgr:118_#1,e22_OtherIdentifiers,1,AFG_003_046,,,
0586f9fb-1c7a-5aeb-b078-0dde5cc751c6,tg:rubgr:118_#1,e22_OtherIdentifiers,1,,AFG_003_046,,
5cf01708-eaad-5872-8983-ebb16d6fdd1a,tg:rubgr:881_#1,e22_OtherIdentifiers,1,AFG_019_052,,,
5cf01708-eaad-5872-8983-ebb16d6fdd1a,tg:rubgr:881_#1,e22_OtherIdentifiers,1,,AFG_019_052,,
ae04a530-1bc0-5ccc-903d-ec19a91a41b2,tg:rubgr:5118_#1,e22_OtherIdentifiers,1,AFG_142_035,,,
ae04a530-1bc0-5ccc-903d-ec19a91a41b2,tg:rubgr:5118_#1,e22_OtherIdentifiers,1,,AFG_142_035,,
573a75ba-12c6-526b-bcad-238b7e0b5e86,tg:rubgr:4412_#1,e22_OtherIdentifiers,1,AFG_112_019,,,
573a75ba-12c6-526b-bcad-238b7e0b5e86,tg:rubgr:4412_#1,e22_OtherIdentifiers,1,,AFG_112_019,,
ed815810-7d96-58a9-b9b0-19a45cf3114b,tg:rubgr:3454_#1,e22_OtherIdentifiers,1,AFG_094_018,,,
ed815810-7d96-58a9-b9b0-19a45cf3114b,tg:rubgr:3454_#1,e22_OtherIdentifiers,1,,AFG_094_018,,
bc94e292-e179-5ba8-b343-0f37b7b8d4b0,tg:rubgr:5060_#1,e22_OtherIdentifiers,1,AFG_140_023,,,
bc94e292-e179-5ba8-b343-0f37b7b8d4b0,tg:rubgr:5060_#1,e22_OtherIdentifiers,1,,AFG_140_023,,
11eace0e-e312-5081-9ca2-09b620e2cdca,tg:rubgr:2026_#1,e22_OtherIdentifiers,1,AFG_055_057,,,
11eace0e-e312-5081-9ca2-09b620e2cdca,tg:rubgr:2026_#1,e22_OtherIdentifiers,1,,AFG_055_057,,
3552a8f4-5ea6-5718-bf04-e74b11a527a3,tg:rubgr:3444_#1,e22_OtherIdentifiers,1,AFG_094_008,,,
3552a8f4-5ea6-5718-bf04-e74b11a527a3,tg:rubgr:3444_#1,e22_OtherIdentifiers,1,,AFG_094_008,,
b2fc067b-4f7b-56c4-a0f2-fad72d756307,tg:rubgr:2036_#1,e22_OtherIdentifiers,1,AFG_055_067,,,
b2fc067b-4f7b-56c4-a0f2-fad72d756307,tg:rubgr:2036_#1,e22_OtherIdentifiers,1,,AFG_055_067,,
a3d57c6f-c7d9-5fc7-9c14-a814047cf3b9,tg:rubgr:5070_#1,e22_OtherIdentifiers,1,AFG_141_008,,,
a3d57c6f-c7d9-5fc7-9c14-a814047cf3b9,tg:rubgr:5070_#1,e22_OtherIdentifiers,1,,AFG_141_008,,
9823fe69-6713-564c-a69d-55b69df640ad,tg:rubgr:1461_#1,e22_OtherIdentifiers,1,AFG_038_067,,,
9823fe69-6713-564c-a69d-55b69df640ad,tg:rubgr:1461_#1,e22_OtherIdentifiers,1,,AFG_038_067,,
d417d7f1-6dc2-57d3-8d66-b96f8fdb622d,tg:rubgr:4247_#1,e22_OtherIdentifiers,1,AFG_111_042,,,
d417d7f1-6dc2-57d3-8d66-b96f8fdb622d,tg:rubgr:4247_#1,e22_OtherIdentifiers,1,,AFG_111_042,,
1e9693cf-c281-5cb4-8047-1f3061b7a31f,tg:rubgr:828_#1,e22_OtherIdentifiers,1,AFG_018_017,,,
1e9693cf-c281-5cb4-8047-1f3061b7a31f,tg:rubgr:828_#1,e22_OtherIdentifiers,1,,AFG_018_017,,
41b60215-2291-5fbc-9f43-cb8d70072d71,tg:rubgr:3201_#1,e22_OtherIdentifiers,1,AFG_091_005,,,
41b60215-2291-5fbc-9f43-cb8d70072d71,tg:rubgr:3201_#1,e22_OtherIdentifiers,1,,AFG_091_005,,
10e570ba-39a7-5655-9f66-2435903b432e,tg:rubgr:1519_#1,e22_OtherIdentifiers,1,AFG_040_009,,,
10e570ba-39a7-5655-9f66-2435903b432e,tg:rubgr:1519_#1,e22_OtherIdentifiers,1,,AFG_040_009,,
4b29f025-cccb-5c14-b7ec-b9e28f6e4862,tg:rubgr:950_#1,e22_OtherIdentifiers,1,AFG_021_034,,,
4b29f025-cccb-5c14-b7ec-b9e28f6e4862,tg:rubgr:950_#1,e22_OtherIdentifiers,1,,AFG_021_034,,
3d87b401-e43d-5aa5-b64f-17ead18740c3,tg:rubgr:3379_#1,e22_OtherIdentifiers,1,AFG_093_042,,,
3d87b401-e43d-5aa5-b64f-17ead18740c3,tg:rubgr:3379_#1,e22_OtherIdentifiers,1,,AFG_093_042,,
ad449ede-9b3b-567b-9ffe-3db948a661d8,tg:rubgr:838_#1,e22_OtherIdentifiers,1,AFG_019_009,,,
ad449ede-9b3b-567b-9ffe-3db948a661d8,tg:rubgr:838_#1,e22_OtherIdentifiers,1,,AFG_019_009,,
ed4cdc82-9da0-59e3-b1dd-019ae7e6fd37,tg:rubgr:3211_#1,e22_OtherIdentifiers,1,AFG_091_015,,,
ed4cdc82-9da0-59e3-b1dd-019ae7e6fd37,tg:rubgr:3211_#1,e22_OtherIdentifiers,1,,AFG_091_015,,
de781342-ce29-5079-afa7-3a5fba1c24f4,tg:rubgr:1471_#1,e22_OtherIdentifiers,1,AFG_038_077,,,
de781342-ce29-5079-afa7-3a5fba1c24f4,tg:rubgr:1471_#1,e22_OtherIdentifiers,1,,AFG_038_077,,
23d84a47-c575-5f13-80fb-ad01c63fa223,tg:rubgr:4257_#1,e22_OtherIdentifiers,1,AFG_111_052,,,
23d84a47-c575-5f13-80fb-ad01c63fa223,tg:rubgr:4257_#1,e22_OtherIdentifiers,1,,AFG_111_052,,
c7d737fc-1013-5e73-bccf-ffbba27dfa95,tg:rubgr:940_#1,e22_OtherIdentifiers,1,AFG_021_024,,,
c7d737fc-1013-5e73-bccf-ffbba27dfa95,tg:rubgr:940_#1,e22_OtherIdentifiers,1,,AFG_021_024,,
ad5d5be6-7bb8-53be-8a01-973e7439352a,tg:rubgr:3369_#1,e22_OtherIdentifiers,1,AFG_093_032,,,
ad5d5be6-7bb8-53be-8a01-973e7439352a,tg:rubgr:3369_#1,e22_OtherIdentifiers,1,,AFG_093_032,,
63deea55-17b9-53c6-816b-39fbc7fbc6ba,tg:rubgr:1509_#1,e22_OtherIdentifiers,1,AFG_039_033,,,
63deea55-17b9-53c6-816b-39fbc7fbc6ba,tg:rubgr:1509_#1,e22_OtherIdentifiers,1,,AFG_039_033,,
3ea251f2-3e83-53e2-805b-8e0f6ac978f3,tg:rubgr:3167_#1,e22_OtherIdentifiers,1,AFG_090_087,,,
3ea251f2-3e83-53e2-805b-8e0f6ac978f3,tg:rubgr:3167_#1,e22_OtherIdentifiers,1,,AFG_090_087,,
84b872cd-ee6d-537c-bf39-a4102ae35745,tg:rubgr:4121_#1,e22_OtherIdentifiers,1,AFG_109_001,,,
84b872cd-ee6d-537c-bf39-a4102ae35745,tg:rubgr:4121_#1,e22_OtherIdentifiers,1,,AFG_109_001,,
36b8ed50-d2b2-524d-a385-19f4ee1e28da,tg:rubgr:3986_#1,e22_OtherIdentifiers,1,AFG_103_014,,,
36b8ed50-d2b2-524d-a385-19f4ee1e28da,tg:rubgr:3986_#1,e22_OtherIdentifiers,1,,AFG_103_014,,
ae7933c5-2f1e-518d-9e26-0ba6ba143740,tg:rubgr:4059_#1,e22_OtherIdentifiers,1,AFG_106_044,,,
ae7933c5-2f1e-518d-9e26-0ba6ba143740,tg:rubgr:4059_#1,e22_OtherIdentifiers,1,,AFG_106_044,,
56e2bd0f-a38b-525e-8b8d-a90317b65094,tg:rubgr:4131_#1,e22_OtherIdentifiers,1,AFG_109_011,,,
56e2bd0f-a38b-525e-8b8d-a90317b65094,tg:rubgr:4131_#1,e22_OtherIdentifiers,1,,AFG_109_011,,
65e9eb4d-deed-59ba-8428-4e21db3697e9,tg:rubgr:1717_#1,e22_OtherIdentifiers,1,AFG_046_020,,,
65e9eb4d-deed-59ba-8428-4e21db3697e9,tg:rubgr:1717_#1,e22_OtherIdentifiers,1,,AFG_046_020,,
0bd26602-f99b-5c7b-98b3-e641a680014d,tg:rubgr:3177_#1,e22_OtherIdentifiers,1,AFG_090_097,,,
0bd26602-f99b-5c7b-98b3-e641a680014d,tg:rubgr:3177_#1,e22_OtherIdentifiers,1,,AFG_090_097,,
40840f3d-7445-58ad-88ce-50cf48fa9c10,tg:rubgr:4049_#1,e22_OtherIdentifiers,1,AFG_106_034,,,
40840f3d-7445-58ad-88ce-50cf48fa9c10,tg:rubgr:4049_#1,e22_OtherIdentifiers,1,,AFG_106_034,,
cf7f9bef-44f3-5318-8302-7d23fcf31233,tg:rubgr:3996_#1,e22_OtherIdentifiers,1,AFG_103_024,,,
