ResourceID,brocade.id,card,source_date,Restriction Type
15e72b89-9cd8-5084-9161-2f2719991922,tg:rubgr:3545_#1,e22_UsageRestrictions,1975,permission required
7814b25e-e840-5605-bd8d-01fa27b1849a,tg:rubgr:1606_#1,e22_UsageRestrictions,1958,permission required
3d7eadab-8383-586d-a98f-f09e1d278b6c,tg:rubgr:2390_#1,e22_UsageRestrictions,1968,permission required
362c9a00-7aec-5bca-9d29-dca85d9ae0ae,tg:rubgr:1149_#1,e22_UsageRestrictions,1978,permission required
894a568e-7a37-546d-b031-33c98130be0f,tg:rubgr:2476_#1,e22_UsageRestrictions,1973,permission required
8af680b3-8c61-53e1-a381-1f4b0213b132,tg:rubgr:2700_#1,e22_UsageRestrictions,1969,permission required
7ef420b5-fd03-5f67-8dbd-d70cbddb0d7f,tg:rubgr:3979_#1,e22_UsageRestrictions,1956,permission required
f5db6ca4-60c9-56e1-8172-d29b22ff8404,tg:rubgr:5228_#1,e22_UsageRestrictions,1953,permission required
6ef42b92-eaa7-5197-9d60-45303bffd21a,tg:rubgr:3774_#1,e22_UsageRestrictions,1973,permission required
e04c0941-6c50-554a-81fb-593f3f22e99c,tg:rubgr:15_#1,e22_UsageRestrictions,1939,permission required
b2412f22-1731-5b1e-aaeb-27188f69cb5c,tg:rubgr:974_#1,e22_UsageRestrictions,1947,permission required
0aa61210-4d6c-5852-89ce-fa024d386ada,tg:rubgr:3706_#1,e22_UsageRestrictions,1975,permission required
14a9746e-1cba-5121-a274-3960cacde283,tg:rubgr:2521_#1,e22_UsageRestrictions,1973,permission required
091acb32-08d9-5c83-a533-c64c28270073,tg:rubgr:3393_#1,e22_UsageRestrictions,1947,permission required
ff41e42a-c13c-52b4-bb73-424a8217a140,tg:rubgr:913_#1,e22_UsageRestrictions,1981,permission required
65d6c807-ed69-57df-bcce-9df7fc493198,tg:rubgr:3619_#1,e22_UsageRestrictions,1974,permission required
ca72add0-7eba-572b-8421-7aecd0ba90c7,tg:rubgr:4755_#1,e22_UsageRestrictions,1957,permission required
aea92a7b-d1b4-52bd-86d0-bd7cec365068,tg:rubgr:1982_#1,e22_UsageRestrictions,1953,permission required
80858aed-0341-5484-9b2f-9b94f02b3468,tg:rubgr:2652_#1,e22_UsageRestrictions,1973,permission required
bc534ac8-d406-54e1-b45a-726fe595c879,tg:rubgr:2007_#1,e22_UsageRestrictions,1952,permission required
da303546-4ef8-5512-a19d-25610f8573a1,tg:rubgr:4718_#1,e22_UsageRestrictions,1954,permission required
5fcc7bcb-3b4f-5a7a-bb87-272634f10dab,tg:rubgr:260_#1,e22_UsageRestrictions,1954,permission required
5841f466-0547-55de-952d-d274edbc6025,tg:rubgr:318_#1,e22_UsageRestrictions,1971,permission required
2c62c824-9fc0-55d0-a7fa-71ec6e7aef33,tg:rubgr:2081_#1,e22_UsageRestrictions,1973,permission required
dc8f005d-a1d2-5de5-94cb-0e7086152203,tg:rubgr:2908_#1,e22_UsageRestrictions,1954,permission required
580955b7-a07c-560d-b317-7e07e5c4ab71,tg:rubgr:826_#1,e22_UsageRestrictions,1965,permission required
64394cc5-efcf-5521-a618-0d222ad9d1e3,tg:rubgr:3522_#1,e22_UsageRestrictions,1975,permission required
a694deef-9cad-5f16-a9e0-ea9ce74b57af,tg:rubgr:3988_#1,e22_UsageRestrictions,1957,permission required
fccf7112-0bfb-5741-aad2-a6e7b02834c6,tg:rubgr:4119_#1,e22_UsageRestrictions,1975,permission required
77383ff3-f4a1-5b25-8f38-1747efdbd7ba,tg:rubgr:4061_#1,e22_UsageRestrictions,1959,permission required
980277cb-a2e2-5763-bf6d-752fc4573742,tg:rubgr:968_#1,e22_UsageRestrictions,1944,permission required
2b212598-c1fb-5945-a362-dc72fccff3b5,tg:rubgr:234_#1,e22_UsageRestrictions,1977,permission required
164a9a41-3446-5f33-9c59-c94e8e61266e,tg:rubgr:3975_#1,e22_UsageRestrictions,1950,permission required
9ca55ece-b4d2-58e9-b4d1-57fd424907c7,tg:rubgr:707_#1,e22_UsageRestrictions,1976,permission required
a976f695-4da1-5b14-8e92-f322fee6ec25,tg:rubgr:3055_#1,e22_UsageRestrictions,1953,permission required
f3cd4541-e450-5c04-815c-351ca081f301,tg:rubgr:4013_#1,e22_UsageRestrictions,1968,permission required
da4b0075-65f1-5e5f-9cc5-5a1a55cfc054,tg:rubgr:3981_#1,e22_UsageRestrictions,1953,permission required
653c50fd-d029-5f93-ae2d-6635dfb3fb19,tg:rubgr:3991_#1,e22_UsageRestrictions,1966,permission required
91af6407-0c08-51a2-ae1a-e887b9a5716a,tg:rubgr:4711_#1,e22_UsageRestrictions,1954,permission required
8779979b-7509-54b9-b8ca-50c56db8edeb,tg:rubgr:1251_#1,e22_UsageRestrictions,1978,permission required
73885b54-62e3-55d7-a592-caf71d92f167,tg:rubgr:1241_#1,e22_UsageRestrictions,1967,permission required
1542052a-6dc8-50c1-a0b9-127a7aa63fa2,tg:rubgr:935_#1,e22_UsageRestrictions,1955,permission required
14bda62f-fcc9-5c36-af6d-25198ab9f01b,tg:rubgr:801_#1,e22_UsageRestrictions,1973,permission required
b402a146-ac2c-5094-9e51-b535947e0e3e,tg:rubgr:969_#1,e22_UsageRestrictions,1948,permission required
593fff37-6425-53fa-9c5a-47caae1b7ded,tg:rubgr:1458_#1,e22_UsageRestrictions,1958,permission required
d980ea1c-ac6e-5a70-946f-265d8c24ffac,tg:rubgr:3974_#1,e22_UsageRestrictions,1949,permission required
87067497-1053-524d-ae1b-36fa2156ec3f,tg:rubgr:706_#1,e22_UsageRestrictions,1978,permission required
de05a639-f273-5cf9-abcc-d377cd78736f,tg:rubgr:2148_#1,e22_UsageRestrictions,1977,permission required
13bb5c35-5cfd-547b-ab8d-9bc5b081542a,tg:rubgr:2665_#1,e22_UsageRestrictions,1963,permission required
75d0ede8-c098-50b5-870f-79ff0765ca68,tg:rubgr:3990_#1,e22_UsageRestrictions,1964,permission required
6169acec-26cf-5080-95aa-72e7f7f704ce,tg:rubgr:3980_#1,e22_UsageRestrictions,1953,permission required
90d20c15-5bdd-5f9a-abe4-3c97b575a17d,tg:rubgr:3724_#1,e22_UsageRestrictions,1974,permission required
7f53f831-9beb-5506-9096-3ac7dbfac36c,tg:rubgr:3939_#1,e22_UsageRestrictions,1964,permission required
e350a79b-0bcf-54bf-a20b-91debb9a9233,tg:rubgr:651_#1,e22_UsageRestrictions,1957,permission required
d8bade3e-f17c-57fb-8328-bad5fc09a222,tg:rubgr:729_#1,e22_UsageRestrictions,1954,permission required
6e7c5cfd-2b3a-5958-81b0-678e4d8d98f6,tg:rubgr:527_#1,e22_UsageRestrictions,1964,permission required
595db4ec-e0e4-5b46-a27f-82ab3c7b6793,tg:rubgr:4084_#1,e22_UsageRestrictions,1956,permission required
c2eef973-5b53-5eb3-a005-bafc9273c522,tg:rubgr:1240_#1,e22_UsageRestrictions,1965,permission required
07a3afb7-4d43-5b28-a07e-2bb70441c99b,tg:rubgr:4466_#1,e22_UsageRestrictions,1973,permission required
295ce589-d5ef-554c-830d-c88ec32db3fe,tg:rubgr:912_#1,e22_UsageRestrictions,1980,permission required
db829b69-9953-5f5b-be37-1e8bfb7834c7,tg:rubgr:1820_#1,e22_UsageRestrictions,1966,permission required
8b01c14e-d4e8-5caf-94a4-d027ce1818ed,tg:rubgr:4843_#1,e22_UsageRestrictions,1958,permission required
5c5659a2-f017-5aef-b742-c45e0edcf89f,tg:rubgr:73_#1,e22_UsageRestrictions,1976,permission required
160694a7-4316-51bb-b27b-66665c8f43d8,tg:rubgr:970_#1,e22_UsageRestrictions,1949,permission required
b72543b8-a030-5736-bf7d-494526030ef7,tg:rubgr:191_#1,e22_UsageRestrictions,1952,permission required
f75464ad-488c-5465-9318-f283f2616cf8,tg:rubgr:730_#1,e22_UsageRestrictions,1954,permission required
6cb06ba4-5539-5f17-89af-b7656f678725,tg:rubgr:658_#1,e22_UsageRestrictions,1953,permission required
822d3046-f9db-51d5-9a99-141ba63ff514,tg:rubgr:3533_#1,e22_UsageRestrictions,1975,permission required
7dfb1bbd-24f0-53f4-97c1-c2ef0a27b868,tg:rubgr:827_#1,e22_UsageRestrictions,1973,permission required
2af52ce9-7aa8-502b-bb03-149731439b56,tg:rubgr:3989_#1,e22_UsageRestrictions,1957,permission required
c7fe3608-de84-5389-bf3a-b4df994e3c8f,tg:rubgr:5319_#1,e22_UsageRestrictions,1975,permission required
117f0e9d-8b63-5b7b-8a0f-bf35c82104cc,tg:rubgr:4197_#1,e22_UsageRestrictions,1980,permission required
a1c37842-bd3c-576a-b8bf-1d30d55ff790,tg:rubgr:3258_#1,e22_UsageRestrictions,1950,permission required
56a82da7-ce75-5394-bd11-2557227c01ce,tg:rubgr:3976_#1,e22_UsageRestrictions,1952,permission required
0b353f94-20a9-56fb-b453-f2669bcfbe95,tg:rubgr:123_#1,e22_UsageRestrictions,1953,permission required
12a9ed77-9951-58f2-8ede-ba98690a8d67,tg:rubgr:2730_#1,e22_UsageRestrictions,1966,permission required
0b5fd8c5-7c63-51dd-bace-ff141886208b,tg:rubgr:2213_#1,e22_UsageRestrictions,1966,permission required
4c42791c-da6b-5ae0-aa48-2e24001013cc,tg:rubgr:4062_#1,e22_UsageRestrictions,1954,permission required
810c348b-368b-5f43-99ad-299e521d5c82,tg:rubgr:4072_#1,e22_UsageRestrictions,1967,permission required
b3f8d1cc-b1d2-52cc-809b-d560fab580e3,tg:rubgr:4096_#1,e22_UsageRestrictions,1956,permission required
e855c326-95f4-5db3-ba5e-1ecb2064164f,tg:rubgr:525_#1,e22_UsageRestrictions,1954,permission required
1e4ddd1c-4799-55a3-a787-19bb80b35f06,tg:rubgr:2181_#1,e22_UsageRestrictions,1976,permission required
9c1d80eb-01af-53e4-8703-ddc275491f59,tg:rubgr:4464_#1,e22_UsageRestrictions,1973,permission required
f80830ab-4f14-538a-969f-44ad6c9000de,tg:rubgr:3888_#1,e22_UsageRestrictions,1960,permission required
1cc00aa9-e717-5749-afc3-1a8cb34777e4,tg:rubgr:4702_#1,e22_UsageRestrictions,1953,permission required
7802f64c-51c3-54e8-a689-7c17b9492bd1,tg:rubgr:3736_#1,e22_UsageRestrictions,1974,permission required
e6ba8dc0-6c0a-5de4-8fb6-4eb03d1797e7,tg:rubgr:3982_#1,e22_UsageRestrictions,1974,permission required
11c67752-c31b-5386-b289-4cb97c14c743,tg:rubgr:3992_#1,e22_UsageRestrictions,1966,permission required
69641b90-8c1e-5150-b90e-8fec84a0787b,tg:rubgr:324_#1,e22_UsageRestrictions,1953,permission required
7406577f-709d-57c8-b9be-7c98e603692b,tg:rubgr:4275_#1,e22_UsageRestrictions,1966,permission required
fd3ad881-a2e0-5843-9e6e-d6b9d74060b8,tg:rubgr:1757_#1,e22_UsageRestrictions,1967,permission required
b776e231-1227-5d8c-bbfc-74f18f690e53,tg:rubgr:3786_#1,e22_UsageRestrictions,1974,permission required
6bc8c98d-8c0f-5a34-91cb-53f3ef76bd92,tg:rubgr:95_#1,e22_UsageRestrictions,1952,permission required
07e4ac4c-cab3-5f30-84e9-9ddfacfe56f8,tg:rubgr:3543_#1,e22_UsageRestrictions,1960,permission required
fe453953-c7d9-5a25-b793-f63e0bbb0e4b,tg:rubgr:3635_#1,e22_UsageRestrictions,1972,permission required
828ba417-c8d3-5087-bb22-0f15c1c9270f,tg:rubgr:2247_#1,e22_UsageRestrictions,1960,permission required
23e6ed64-3058-5550-9357-48d4b3e623a5,tg:rubgr:1939_#1,e22_UsageRestrictions,1972,permission required
ee89d5dc-b76c-5421-80f5-63c1a4888a73,tg:rubgr:1929_#1,e22_UsageRestrictions,1955,permission required
37f8e730-b73c-5b52-ab93-b162178ea344,tg:rubgr:1593_#1,e22_UsageRestrictions,1965,permission required
5f3254c2-895d-5b8f-9b6b-238fc86ac98d,tg:rubgr:1697_#1,e22_UsageRestrictions,1976,permission required
159e9b06-cc77-5611-8aa1-e3c7c609d1bc,tg:rubgr:347_#1,e22_UsageRestrictions,1977,permission required
89ee936e-82ad-57c5-859a-3c7269c47078,tg:rubgr:4840_#1,e22_UsageRestrictions,1958,permission required
436037c9-c501-50e2-8098-66050e4b0262,tg:rubgr:1746_#1,e22_UsageRestrictions,1972,permission required
7aabd5df-b183-562d-95b8-fe2481be0b56,tg:rubgr:690_#1,e22_UsageRestrictions,1966,permission required
a09cd79f-911a-5727-968e-6d91d615aeb0,tg:rubgr:3890_#1,e22_UsageRestrictions,1960,permission required
ef2533db-f220-5d24-996f-8fcfe509b7f0,tg:rubgr:987_#1,e22_UsageRestrictions,1947,permission required
34360a8a-4648-551d-af6d-a8a2d012371a,tg:rubgr:3977_#1,e22_UsageRestrictions,1953,permission required
37348953-359a-52e7-83e9-1050567e94ad,tg:rubgr:2260_#1,e22_UsageRestrictions,1964,permission required
f8bed5c1-de8f-5ccc-a79c-1b98d335d80e,tg:rubgr:1627_#1,e22_UsageRestrictions,1955,permission required
42f5dead-cbb7-52f0-86d1-0f34d63afc67,tg:rubgr:8_#1,e22_UsageRestrictions,1965,permission required
0c0d9f0e-1d88-5d6d-b4ef-fc23d96fbb5f,tg:rubgr:2788_#1,e22_UsageRestrictions,1947,permission required
2e3bf6c7-0330-583a-9186-3bd79a5a4de9,tg:rubgr:927_#1,e22_UsageRestrictions,1954,permission required
b184869a-e6a8-5065-a572-b30a4da41b70,tg:rubgr:937_#1,e22_UsageRestrictions,1953,permission required
09320826-71df-5e94-833c-24e19bdca97e,tg:rubgr:5209_#1,e22_UsageRestrictions,1952,permission required
94fce043-8150-5a91-9e01-c52af078404a,tg:rubgr:3889_#1,e22_UsageRestrictions,1960,permission required
4c8a0699-6ee4-5335-912d-9a4109836808,tg:rubgr:3820_#1,e22_UsageRestrictions,1963,permission required
53e72692-5b55-516d-8338-063eba3a3ab8,tg:rubgr:3958_#1,e22_UsageRestrictions,1964,permission required
7decfb02-663f-5c65-ab75-5564f4ade45c,tg:rubgr:1298_#1,e22_UsageRestrictions,1967,permission required
cac49f26-962f-57be-a18f-b43ee7457a96,tg:rubgr:1877_#1,e22_UsageRestrictions,1973,permission required
5736e25b-2b98-5197-954c-370ca6e6a45e,tg:rubgr:3993_#1,e22_UsageRestrictions,1966,permission required
34ac69b8-2e2a-5bc8-8f7f-8b5d74c72e0c,tg:rubgr:3983_#1,e22_UsageRestrictions,1956,permission required
a6243b6a-bbaa-5845-88b5-c88a9219da86,tg:rubgr:3737_#1,e22_UsageRestrictions,1974,permission required
0e38f7fa-bf8d-51d9-ba6f-4e713dd9733c,tg:rubgr:3539_#1,e22_UsageRestrictions,1974,permission required
25a24c52-5c8a-5893-a76e-4cb42167430a,tg:rubgr:699_#1,e22_UsageRestrictions,1976,permission required
cf84e506-e8aa-52ce-9f74-176e21ea7c66,tg:rubdoc:1130_#1,e22_UsageRestrictions,0,permission required
c441ff63-3667-5d45-89b2-bd849d83d134,tg:rubdoc:3750_#1,e22_UsageRestrictions,0,permission required
773813c9-e158-55d0-b226-c3cd162a893e,tg:rubdoc:598_#1,e22_UsageRestrictions,0,permission required
d92dc8d1-5145-5df1-9d8d-52de46a226cb,tg:rubdoc:1048_#1,e22_UsageRestrictions,0,permission required
9e98915d-031d-5277-b4d8-39adaf05a90b,tg:rubdoc:3628_#1,e22_UsageRestrictions,0,permission required
a1363d09-7bb0-5337-bf1c-16b5d9c29bbd,tg:rubdoc:2322_#1,e22_UsageRestrictions,0,permission required
adf543c4-ccb1-59a0-a5f1-570ee5f9d41c,tg:rubdoc:3740_#1,e22_UsageRestrictions,0,permission required
da4ac39c-ab96-50ae-b7bd-a0a664472aaa,tg:rubdoc:1120_#1,e22_UsageRestrictions,0,permission required
64b321f1-0ced-5db3-9582-9c6610c6ee79,tg:rubdoc:3638_#1,e22_UsageRestrictions,0,permission required
c682abda-8064-5713-b67d-497d5766da06,tg:rubdoc:2332_#1,e22_UsageRestrictions,0,permission required
4147876a-704b-503a-9a38-5dcc70530f6f,tg:rubdoc:588_#1,e22_UsageRestrictions,0,permission required
3507f43f-2312-5810-b52d-cc6aef81b5a8,tg:rubdoc:1058_#1,e22_UsageRestrictions,0,permission required
8a9768f8-37e7-5162-9a41-8ed909706861,tg:rubdoc:4143_#1,e22_UsageRestrictions,0,permission required
7d73ebb0-2fac-508b-807c-d4dac6e45f99,tg:rubdoc:1765_#1,e22_UsageRestrictions,0,permission required
6efd8c6d-ee77-5aa6-acd1-1fc3cc7ef65c,tg:rubdoc:3105_#1,e22_UsageRestrictions,0,permission required
a36a7c1d-36e1-5135-9f14-2c896ee673a3,tg:rubdoc:2577_#1,e22_UsageRestrictions,0,permission required
58ea16b5-e10f-548c-9341-49796576569a,tg:rubdoc:3115_#1,e22_UsageRestrictions,0,permission required
d1e5e64e-1ece-5b63-9dc5-9b460881b34c,tg:rubdoc:4153_#1,e22_UsageRestrictions,0,permission required
07a5fe49-c226-57ed-82d7-07fa33a7a2e4,tg:rubdoc:1775_#1,e22_UsageRestrictions,0,permission required
0f13084c-a27d-5895-b310-26b12c4d3396,tg:rubdoc:2567_#1,e22_UsageRestrictions,0,permission required
81e79bbb-67f5-591a-945a-44a48f68441c,tg:rubdoc:2769_#1,e22_UsageRestrictions,0,permission required
2765baa5-c10d-5951-be63-4f49ab56a273,tg:rubdoc:3263_#1,e22_UsageRestrictions,0,permission required
cd10702f-03ff-5cc8-80e2-386e244a854b,tg:rubdoc:1403_#1,e22_UsageRestrictions,0,permission required
4d5d6222-6005-5d05-be5a-cceedc928da0,tg:rubdoc:4225_#1,e22_UsageRestrictions,1995,permission required
6200bc4e-072b-5138-a0f9-acc25fc556d3,tg:rubdoc:2611_#1,e22_UsageRestrictions,0,permission required
822d4c55-f057-51ef-8f61-092e16fbbe00,tg:rubdoc:932_#1,e22_UsageRestrictions,0,permission required
95b7b46f-dbc8-5541-84fc-593654b2cd9b,tg:rubdoc:1413_#1,e22_UsageRestrictions,0,permission required
