ResourceID,brocade.id,card,order,source_code,ire.isaar.uuid,ISAAR Brocade ID,Original Entity Type,Original Entity Widget,Original Entity Identifier
20a4ccde-a27a-55ab-bec3-340b4b765d21,tg:rubgr:2281,e73_OriginalBrocade,2,kw,96897c66-14f1-56e2-b6c5-594e386ef493,au::22658,keywords,,
7013ba09-e6b0-575f-9dbe-ce37c91dd7bd,tg:rubgr:1093,e73_OriginalBrocade,1,kw,fab9c8af-c93f-53b3-aa3f-4cea006fe809,au::31138,keywords,,
c0b60f8f-12af-51ae-8819-a872b42f41fa,tg:rubgr:1862,e73_OriginalBrocade,1,kw,51235f44-a7e4-5ca0-a78d-4890ed985df7,au::28177,keywords,,
c0b60f8f-12af-51ae-8819-a872b42f41fa,tg:rubgr:1862,e73_OriginalBrocade,2,kw,6f5aef52-f1ad-5f58-a70d-2bd0c425eb74,au::12271,keywords,,
a6659b98-19e8-51f5-883a-fe37fc04a0b7,tg:rubgr:625,e73_OriginalBrocade,1,kw,256eaded-a15e-57cd-83e0-8cf4eba910ee,au::16151,keywords,,
a6659b98-19e8-51f5-883a-fe37fc04a0b7,tg:rubgr:625,e73_OriginalBrocade,2,kw,d3b00787-b5a3-5c7e-97c6-9a1a5410ec86,au::24409,keywords,,
a6659b98-19e8-51f5-883a-fe37fc04a0b7,tg:rubgr:625,e73_OriginalBrocade,3,kw,5de586ee-e0d0-565c-af2a-ab1cef461bb5,au::24804,keywords,,
82bb2edd-d62b-50d1-8adf-39871f2bd111,tg:rubgr:891,e73_OriginalBrocade,1,kw,7682857e-71d3-5afc-9cb8-a70f3b5ce270,au::18866,keywords,,
35c2c230-fe43-5875-a049-bd21169bcb71,tg:rubgr:118,e73_OriginalBrocade,1,kw,2e8c6379-6f9a-5865-b825-f34e3bffd21b,au::2877,keywords,,
35c2c230-fe43-5875-a049-bd21169bcb71,tg:rubgr:118,e73_OriginalBrocade,2,kw,8f971df1-092b-5a37-8e0f-d345790debe5,au::12149,keywords,,
35c2c230-fe43-5875-a049-bd21169bcb71,tg:rubgr:118,e73_OriginalBrocade,3,kw,51235f44-a7e4-5ca0-a78d-4890ed985df7,au::28177,keywords,,
622cd11d-4441-5d20-a85b-16c4d3033d49,tg:rubgr:881,e73_OriginalBrocade,1,kw,8f971df1-092b-5a37-8e0f-d345790debe5,au::12149,keywords,,
4e0de616-3d07-5315-b43e-819105d3d908,tg:rubgr:4412,e73_OriginalBrocade,1,kw,415d3970-81f1-5551-a6e8-42f5af0b534e,au::2463,keywords,,
887bef7a-fb5c-5b9b-9fd9-32d804611f76,tg:rubgr:3454,e73_OriginalBrocade,1,kw,51235f44-a7e4-5ca0-a78d-4890ed985df7,au::28177,keywords,,
9d3fdc63-3567-5672-9553-5d5f04cff070,tg:rubgr:828,e73_OriginalBrocade,1,kw,0d75f2fc-eb99-51ff-9e06-7a55a66ebaef,au::13299,keywords,,
3f54bde3-39e5-5fc1-9a75-77f5cf9c1711,tg:rubgr:3201,e73_OriginalBrocade,1,kw,678d06af-3067-5686-aa6e-e46acd4acc0a,au::7000,keywords,,
32e582d9-6f3f-54bb-80a2-3e09a76ad971,tg:rubgr:3379,e73_OriginalBrocade,1,kw,59eb3f16-3ccd-5155-9cba-c85b515f01ef,au::3025,keywords,,
32e582d9-6f3f-54bb-80a2-3e09a76ad971,tg:rubgr:3379,e73_OriginalBrocade,2,kw,06c3708c-6ae1-5ace-8def-fc73c1dbc54d,au::108637,keywords,,
32e582d9-6f3f-54bb-80a2-3e09a76ad971,tg:rubgr:3379,e73_OriginalBrocade,3,kw,adc10a3d-d3e4-5f12-b76b-ddce078b7105,au::18500,keywords,,
d6baba1e-4592-5027-9c06-8aff7ba1c71f,tg:rubgr:838,e73_OriginalBrocade,1,kw,678d06af-3067-5686-aa6e-e46acd4acc0a,au::7000,keywords,,
3da5314c-38e2-52c9-bbb7-b6c1ae093610,tg:rubgr:940,e73_OriginalBrocade,1,kw,fa4e2a3e-55e0-5ab1-9d4f-1e4227ffe711,au::20701,keywords,,
02812e19-0a07-5d60-a220-547151563ed0,tg:rubgr:3369,e73_OriginalBrocade,1,kw,3e70daae-f48d-5f0e-8efe-e9138cab08f3,au::19226,keywords,,
02812e19-0a07-5d60-a220-547151563ed0,tg:rubgr:3369,e73_OriginalBrocade,2,kw,19180a17-86f1-50ca-842f-7bcc4add0f26,au::5346,keywords,,
fcf42de7-a758-5275-be51-cae877e0244f,tg:rubgr:1509,e73_OriginalBrocade,1,kw,59eb3f16-3ccd-5155-9cba-c85b515f01ef,au::3025,keywords,,
2bb67e65-14c1-59bd-a753-9e8d56d2582f,tg:rubgr:3167,e73_OriginalBrocade,1,kw,19180a17-86f1-50ca-842f-7bcc4add0f26,au::5346,keywords,,
2bb67e65-14c1-59bd-a753-9e8d56d2582f,tg:rubgr:3167,e73_OriginalBrocade,2,kw,52eca42b-9f44-5cb3-a2e2-61627f08810c,au::10517,keywords,,
a3453b33-81c1-5a19-aaae-96d1be933c20,tg:rubgr:4059,e73_OriginalBrocade,1,kw,5a9653b2-3bb8-55fd-b302-883f2a39bcf3,au::2751,keywords,,
1929b354-35f1-54da-a086-dce7d064ebd6,tg:rubgr:3177,e73_OriginalBrocade,1,kw,678d06af-3067-5686-aa6e-e46acd4acc0a,au::7000,keywords,,
dcdb0be5-664a-515f-940a-a8120a4bbba3,tg:rubgr:4049,e73_OriginalBrocade,1,kw,51235f44-a7e4-5ca0-a78d-4890ed985df7,au::28177,keywords,,
05afc99a-cd9a-57ac-afeb-72ca8837af30,tg:rubgr:4774,e73_OriginalBrocade,1,kw,15ca51e1-53aa-543b-8fd8-9ddf60f2fe7c,au::4114,keywords,,
05afc99a-cd9a-57ac-afeb-72ca8837af30,tg:rubgr:4774,e73_OriginalBrocade,2,kw,52eca42b-9f44-5cb3-a2e2-61627f08810c,au::10517,keywords,,
26ae5397-e6e9-5f05-ba99-8ea72d6a2638,tg:rubgr:482,e73_OriginalBrocade,1,kw,0bc6db4d-3389-5774-a695-f08f748e3fa2,au::28130,keywords,,
cb9de530-2df0-509f-a487-eeec3ca4ae7a,tg:rubgr:2340,e73_OriginalBrocade,1,kw,59eb3f16-3ccd-5155-9cba-c85b515f01ef,au::3025,keywords,,
cb9de530-2df0-509f-a487-eeec3ca4ae7a,tg:rubgr:2340,e73_OriginalBrocade,2,kw,e8092b9d-5063-55e9-8eb3-1529a5350ef9,au::7952,keywords,,
de7ff65f-3abc-5da7-b067-b5a1b7999d0a,tg:rubgr:5306,e73_OriginalBrocade,1,kw,15ca51e1-53aa-543b-8fd8-9ddf60f2fe7c,au::4114,keywords,,
c60c5ffd-068a-5b91-ade5-0dbcf58e1b40,tg:rubgr:2350,e73_OriginalBrocade,1,kw,73e8f6cc-3f86-5ad2-9b4d-0f7a2029707d,au::3028,keywords,,
c60c5ffd-068a-5b91-ade5-0dbcf58e1b40,tg:rubgr:2350,e73_OriginalBrocade,2,kw,59eb3f16-3ccd-5155-9cba-c85b515f01ef,au::3025,keywords,,
c60c5ffd-068a-5b91-ade5-0dbcf58e1b40,tg:rubgr:2350,e73_OriginalBrocade,3,kw,94f2b984-01e4-5b70-8738-cf45789b7de8,au::20725,keywords,,
c60c5ffd-068a-5b91-ade5-0dbcf58e1b40,tg:rubgr:2350,e73_OriginalBrocade,4,kw,4fd76377-5c60-5949-a1f5-8d7453c6c945,au::28097,keywords,,
1f2d0302-5e99-5fe3-a99e-98c92026661c,tg:rubgr:1947,e73_OriginalBrocade,1,kw,73e8f6cc-3f86-5ad2-9b4d-0f7a2029707d,au::3028,keywords,,
1f2d0302-5e99-5fe3-a99e-98c92026661c,tg:rubgr:1947,e73_OriginalBrocade,2,kw,9c5baa02-0c78-5afe-9c2b-969ef35e27eb,au::13200,keywords,,
45d08843-f8d7-5bf9-a806-15e112f6714d,tg:rubgr:3183,e73_OriginalBrocade,1,kw,330db244-c742-5752-a85a-e00f1ba63114,au::9212,keywords,,
45d08843-f8d7-5bf9-a806-15e112f6714d,tg:rubgr:3183,e73_OriginalBrocade,2,kw,6f5aef52-f1ad-5f58-a70d-2bd0c425eb74,au::12271,keywords,,
dee6ae3a-1768-5f60-83fc-31baad4e1b17,tg:rubgr:233,e73_OriginalBrocade,1,kw,6f5aef52-f1ad-5f58-a70d-2bd0c425eb74,au::12271,keywords,,
1a7c7008-a75c-5d1c-a0b7-0bdc47ba8e44,tg:rubgr:3962,e73_OriginalBrocade,1,kw,dc3244f2-86f5-5247-a04c-d95095e33f02,au::32563,keywords,,
66ea0b39-a225-5108-a3d0-f00bd84e8951,tg:rubgr:3193,e73_OriginalBrocade,1,kw,ca79196f-9430-56d2-86ca-543e10adef0a,au::3027,keywords,,
9d3f9b89-882f-54aa-8c43-7e46e0b56682,tg:rubgr:3972,e73_OriginalBrocade,1,kw,fab9c8af-c93f-53b3-aa3f-4cea006fe809,au::31138,keywords,,
fac1809c-c8a8-552b-84ea-ecf3757b91b3,tg:rubgr:1495,e73_OriginalBrocade,1,kw,678d06af-3067-5686-aa6e-e46acd4acc0a,au::7000,keywords,,
a6e6d30e-ce58-5575-8b15-316df853583c,tg:rubgr:2823,e73_OriginalBrocade,1,kw,ca79196f-9430-56d2-86ca-543e10adef0a,au::3027,keywords,,
a6e6d30e-ce58-5575-8b15-316df853583c,tg:rubgr:2823,e73_OriginalBrocade,2,kw,8f971df1-092b-5a37-8e0f-d345790debe5,au::12149,keywords,,
a6e6d30e-ce58-5575-8b15-316df853583c,tg:rubgr:2823,e73_OriginalBrocade,3,kw,7ca6beec-144b-5524-bf1d-309f064c1574,au::32545,keywords,,
9d135979-f2a8-54dd-9e85-e96a173422d3,tg:rubgr:668,e73_OriginalBrocade,1,kw,256eaded-a15e-57cd-83e0-8cf4eba910ee,au::16151,keywords,,
ba614933-bc79-5243-8d4a-87af5eb26ce8,tg:rubgr:2756,e73_OriginalBrocade,1,kw,415d3970-81f1-5551-a6e8-42f5af0b534e,au::2463,keywords,,
ba614933-bc79-5243-8d4a-87af5eb26ce8,tg:rubgr:2756,e73_OriginalBrocade,2,kw,328930e6-66ef-5795-9622-f5b6ddb518f3,au::58101,keywords,,
ece30e36-a073-5d5b-a139-6116517b7e98,tg:rubgr:1544,e73_OriginalBrocade,1,kw,ca79196f-9430-56d2-86ca-543e10adef0a,au::3027,keywords,,
ece30e36-a073-5d5b-a139-6116517b7e98,tg:rubgr:1544,e73_OriginalBrocade,2,kw,328930e6-66ef-5795-9622-f5b6ddb518f3,au::58101,keywords,,
88f9befb-e400-5209-a4ac-31e5912345da,tg:rubgr:4362,e73_OriginalBrocade,1,kw,87da1219-cff3-5517-b1a8-73df5a10a5f0,au::2629,keywords,,
88f9befb-e400-5209-a4ac-31e5912345da,tg:rubgr:4362,e73_OriginalBrocade,2,kw,678d06af-3067-5686-aa6e-e46acd4acc0a,au::7000,keywords,,
de4254fa-4b24-5972-a469-78c893f2179c,tg:rubgr:865,e73_OriginalBrocade,1,kw,0c4d1392-1949-53c5-b9fa-dbd486d50089,au::5988,keywords,,
24024c98-4b88-55fe-9056-69b0dc279181,tg:rubgr:1554,e73_OriginalBrocade,1,kw,a4c82dfd-0f0e-5a3b-9afe-9dc9ba124da4,au::12812,keywords,,
13e6a364-3dcc-5a86-9bc6-7cef4a796aa7,tg:rubgr:4372,e73_OriginalBrocade,1,kw,415d3970-81f1-5551-a6e8-42f5af0b534e,au::2463,keywords,,
2d048dd6-cf7d-5ae8-a659-62a7094e310a,tg:rubgr:1269,e73_OriginalBrocade,1,kw,ca79196f-9430-56d2-86ca-543e10adef0a,au::3027,keywords,,
30fe9a6d-1147-5706-8982-9e8caef262a5,tg:rubgr:4537,e73_OriginalBrocade,1,kw,c7c2d91e-bcf9-57c2-a0b3-16e65966862e,au::6121,keywords,,
30fe9a6d-1147-5706-8982-9e8caef262a5,tg:rubgr:4537,e73_OriginalBrocade,2,kw,d01a462a-1d54-5ba8-8442-1e49b3ca723e,au::3232,keywords,,
4ec39a74-cbd4-5151-bc4b-b36f8d9ac659,tg:rubgr:1886,e73_OriginalBrocade,1,kw,ca79196f-9430-56d2-86ca-543e10adef0a,au::3027,keywords,,
da03da5b-58f0-57c3-8ab3-7fa463df57ea,tg:rubgr:1067,e73_OriginalBrocade,1,kw,15ca51e1-53aa-543b-8fd8-9ddf60f2fe7c,au::4114,keywords,,
da03da5b-58f0-57c3-8ab3-7fa463df57ea,tg:rubgr:1067,e73_OriginalBrocade,2,kw,330db244-c742-5752-a85a-e00f1ba63114,au::9212,keywords,,
da03da5b-58f0-57c3-8ab3-7fa463df57ea,tg:rubgr:1067,e73_OriginalBrocade,3,kw,a4c82dfd-0f0e-5a3b-9afe-9dc9ba124da4,au::12812,keywords,,
bc05ead4-374d-5e74-877e-728d6bd7e3f0,tg:rubgr:2558,e73_OriginalBrocade,1,kw,4fd76377-5c60-5949-a1f5-8d7453c6c945,au::28097,keywords,,
c1bccc56-e8e6-5f24-a876-08f3e66c4843,tg:rubgr:3158,e73_OriginalBrocade,1,kw,678d06af-3067-5686-aa6e-e46acd4acc0a,au::7000,keywords,,
5153c44d-347a-5b17-8ad7-ce19428df0db,tg:rubgr:390,e73_OriginalBrocade,1,kw,415d3970-81f1-5551-a6e8-42f5af0b534e,au::2463,keywords,,
5153c44d-347a-5b17-8ad7-ce19428df0db,tg:rubgr:390,e73_OriginalBrocade,2,kw,73e8f6cc-3f86-5ad2-9b4d-0f7a2029707d,au::3028,keywords,,
5153c44d-347a-5b17-8ad7-ce19428df0db,tg:rubgr:390,e73_OriginalBrocade,3,kw,0c4d1392-1949-53c5-b9fa-dbd486d50089,au::5988,keywords,,
5153c44d-347a-5b17-8ad7-ce19428df0db,tg:rubgr:390,e73_OriginalBrocade,4,kw,11a69275-f38a-53eb-97b3-706095f79a95,au::6813,keywords,,
8766c059-4036-565d-8732-82cecff15060,tg:rubgr:2442,e73_OriginalBrocade,1,kw,ca79196f-9430-56d2-86ca-543e10adef0a,au::3027,keywords,,
8766c059-4036-565d-8732-82cecff15060,tg:rubgr:2442,e73_OriginalBrocade,2,kw,59eb3f16-3ccd-5155-9cba-c85b515f01ef,au::3025,keywords,,
8766c059-4036-565d-8732-82cecff15060,tg:rubgr:2442,e73_OriginalBrocade,3,kw,96b4e14d-110b-560e-b4a8-baa39d4a43e2,au::10469,keywords,,
fd47668e-d6ac-55e2-8afb-2baebaef9dd1,tg:rubgr:4076,e73_OriginalBrocade,1,kw,73e8f6cc-3f86-5ad2-9b4d-0f7a2029707d,au::3028,keywords,,
fd47668e-d6ac-55e2-8afb-2baebaef9dd1,tg:rubgr:4076,e73_OriginalBrocade,2,kw,6304894d-67e4-5fcd-9072-31676a16c00c,au::19993,keywords,,
fd47668e-d6ac-55e2-8afb-2baebaef9dd1,tg:rubgr:4076,e73_OriginalBrocade,3,kw,52eca42b-9f44-5cb3-a2e2-61627f08810c,au::10517,keywords,,
fd47668e-d6ac-55e2-8afb-2baebaef9dd1,tg:rubgr:4076,e73_OriginalBrocade,4,kw,4fd76377-5c60-5949-a1f5-8d7453c6c945,au::28097,keywords,,
50fa5ff8-1103-50c1-a82e-b6ed733e5bd6,tg:rubgr:3675,e73_OriginalBrocade,1,kw,68745e68-be77-5308-846a-b1ac1c29f49d,au::16398,keywords,,
62863ebf-8117-5b0e-bf3a-601d48120e1f,tg:rubgr:5339,e73_OriginalBrocade,1,kw,d4f69e55-99df-5c54-b739-472d12fa4387,au::1127,keywords,,
62863ebf-8117-5b0e-bf3a-601d48120e1f,tg:rubgr:5339,e73_OriginalBrocade,2,kw,662a79e3-e96d-5e11-ad7a-5eb0864138d8,au::11139,keywords,,
62863ebf-8117-5b0e-bf3a-601d48120e1f,tg:rubgr:5339,e73_OriginalBrocade,3,kw,adc10a3d-d3e4-5f12-b76b-ddce078b7105,au::18500,keywords,,
c0387ee1-9305-5682-8f23-2dfe9cec0acb,tg:rubgr:5251,e73_OriginalBrocade,1,kw,80abb133-7c38-5ef5-aa40-d82d46a3245d,au::14164,keywords,,
f5f90c6c-73f3-5b2e-96e7-3b6939a922ef,tg:rubgr:1373,e73_OriginalBrocade,1,kw,7682857e-71d3-5afc-9cb8-a70f3b5ce270,au::18866,keywords,,
9b7e0a9b-c127-5d17-b09a-400c3504ab0d,tg:rubgr:2019,e73_OriginalBrocade,1,kw,e47332ce-b469-52a9-805d-e269fd7476d8,au::107091,keywords,,
9b7e0a9b-c127-5d17-b09a-400c3504ab0d,tg:rubgr:2019,e73_OriginalBrocade,2,kw,ca79196f-9430-56d2-86ca-543e10adef0a,au::3027,keywords,,
80c32657-18d3-5da0-9978-0c5fe6d148ff,tg:rubgr:2009,e73_OriginalBrocade,1,kw,330db244-c742-5752-a85a-e00f1ba63114,au::9212,keywords,,
80c32657-18d3-5da0-9978-0c5fe6d148ff,tg:rubgr:2009,e73_OriginalBrocade,2,kw,52eca42b-9f44-5cb3-a2e2-61627f08810c,au::10517,keywords,,
30101ae7-2c11-504d-8da4-a772eb3fa4b6,tg:rubgr:3346,e73_OriginalBrocade,1,kw,e1a8e628-0fd2-5408-9a76-34436db1803d,au::107120,keywords,,
30101ae7-2c11-504d-8da4-a772eb3fa4b6,tg:rubgr:3346,e73_OriginalBrocade,2,kw,6304894d-67e4-5fcd-9072-31676a16c00c,au::19993,keywords,,
30101ae7-2c11-504d-8da4-a772eb3fa4b6,tg:rubgr:3346,e73_OriginalBrocade,3,kw,06c3708c-6ae1-5ace-8def-fc73c1dbc54d,au::108637,keywords,,
cfff52e3-3a8a-526e-9b8d-9f6cbbd66c66,tg:rubgr:4268,e73_OriginalBrocade,1,kw,11a69275-f38a-53eb-97b3-706095f79a95,au::6813,keywords,,
654c56ae-6f5c-5b13-9207-0a06b3b97cb7,tg:rubgr:3356,e73_OriginalBrocade,1,kw,3e70daae-f48d-5f0e-8efe-e9138cab08f3,au::19226,keywords,,
654c56ae-6f5c-5b13-9207-0a06b3b97cb7,tg:rubgr:3356,e73_OriginalBrocade,2,kw,d3b00787-b5a3-5c7e-97c6-9a1a5410ec86,au::24409,keywords,,
7eceaa91-9d32-5adf-a5ba-ec4ab2240b7b,tg:rubgr:1536,e73_OriginalBrocade,1,kw,ca79196f-9430-56d2-86ca-543e10adef0a,au::3027,keywords,,
7eceaa91-9d32-5adf-a5ba-ec4ab2240b7b,tg:rubgr:1536,e73_OriginalBrocade,2,kw,328930e6-66ef-5795-9622-f5b6ddb518f3,au::58101,keywords,,
7eceaa91-9d32-5adf-a5ba-ec4ab2240b7b,tg:rubgr:1536,e73_OriginalBrocade,3,kw,f7e47955-f4d0-5dde-8d44-62023c251cb0,au::44589,keywords,,
5f2ea5d5-7f75-52a1-b379-ac5ffc06129d,tg:rubgr:4494,e73_OriginalBrocade,1,kw,d4f69e55-99df-5c54-b739-472d12fa4387,au::1127,keywords,,
5f2ea5d5-7f75-52a1-b379-ac5ffc06129d,tg:rubgr:4494,e73_OriginalBrocade,2,kw,adc10a3d-d3e4-5f12-b76b-ddce078b7105,au::18500,keywords,,
bcaf08b7-90a8-55a2-8c08-424b48fab2da,tg:rubgr:329,e73_OriginalBrocade,1,kw,ca79196f-9430-56d2-86ca-543e10adef0a,au::3027,keywords,,
bcaf08b7-90a8-55a2-8c08-424b48fab2da,tg:rubgr:329,e73_OriginalBrocade,2,kw,d3b00787-b5a3-5c7e-97c6-9a1a5410ec86,au::24409,keywords,,
f62a0a2a-16ce-5ccc-81e1-59bfe83b4903,tg:rubgr:241,e73_OriginalBrocade,1,kw,51235f44-a7e4-5ca0-a78d-4890ed985df7,au::28177,keywords,,
f62a0a2a-16ce-5ccc-81e1-59bfe83b4903,tg:rubgr:241,e73_OriginalBrocade,2,kw,adc10a3d-d3e4-5f12-b76b-ddce078b7105,au::18500,keywords,,
